Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
500	0.7844065	0.9999858	0.7922349	0.9948786	0.5764666	0.0569613	0.6260284	0.6814955	0.5464189	0.0360911	0.6967571	0.2042876	0.3470772	0.3609197	0.1498433	0.3862077	0.3187450	0.0242010	0.3110427	0.3046052	0.5050542	0.3196990	0.1677621	0.4669476	0.0014282	0.9999975	0.1330469	0.1953422	0.8575960	0.6646066	0.0364560	0.1119749	0.2006030	0.3882754	0.9869857	0.0583653	0.2898095	0.1939218	0.9932234	0.8832603	0.6838541	0.9852825	0.0015967	0.5918778	0.3101220	0.9999997	0.0002726	0.6271567	0.1208359	1.0000000	0.7396163	0.9702997	0.8882039	0.4518865	0.5211375	0.3841199	0.9787560	0.3214429	0.9368803	0.8565844	0.2262133	0.0280042	0.5219523	0.9324739	0.3205158	0.2255607	0.3434405	0.5925759	0.6783702	0.0000923	0.0394927	0.9553353	0.8786927	0.4791973	0.7623336	0.0385040	0.9900499	0.1272522	0.1701530	0.8988060	0.4790749	0.8997129	0.8556448	0.1659661	0.0331300	0.5311821	0.2495154	0.9793102	0.9994700	0.6635139	0.4969067	0.5395882	0.6618591	0.3269378	0.1559089	0.4320556	0.8986900	0.3090326	0.2958755	0.5287587
550	0.8154196	0.9999963	0.7927159	0.9948401	0.4337139	0.2087400	0.6242579	0.6781007	0.4802191	0.1647805	0.6684299	0.1778777	0.3728151	0.3919150	0.1713546	0.3971667	0.3206912	0.0264061	0.3160807	0.3027276	0.4394591	0.2552468	0.1518305	0.4769577	0.0124164	0.9713308	0.1138967	0.1949525	0.8580190	0.6643407	0.0325114	0.0928586	0.2169327	0.4047017	0.9897790	0.0523552	0.4045658	0.1987965	0.8886285	0.7810568	0.6440741	0.9816103	0.0242966	0.5886148	0.3152420	0.9999998	0.0084455	0.6668299	0.1203266	1.0000000	0.6764787	0.9688686	0.8898928	0.4915781	0.5167038	0.3736607	0.9754568	0.3782177	0.9370096	0.8577371	0.3103738	0.0307020	0.4133436	0.9325293	0.4526912	0.2170399	0.3250643	0.5525961	0.6802288	0.0047357	0.0435094	0.9481338	0.8610106	0.4984424	0.7315263	0.0398185	0.8370246	0.1219176	0.2495476	0.8978553	0.4248274	0.6870259	0.8721676	0.3135917	0.0285001	0.5313341	0.3785032	0.9789788	0.9995417	0.6661777	0.5617449	0.5393827	0.6452142	0.3285698	0.3285928	0.4097504	0.6967048	0.4983559	0.3415916	0.5626026
600	0.8470780	0.9999526	0.7924325	0.9918358	0.3365063	0.3418869	0.6348551	0.6772049	0.4396401	0.3287766	0.6493296	0.2074886	0.4555620	0.4218949	0.1883214	0.3918145	0.3794643	0.0286105	0.3198105	0.2944325	0.3683390	0.2099170	0.1414113	0.4655955	0.0224306	0.9520345	0.0994259	0.1947239	0.8581055	0.6626897	0.0288297	0.0772073	0.2299784	0.3855588	0.9926835	0.0471442	0.5144641	0.2270057	0.7540556	0.6786830	0.5787194	0.9781857	0.0458853	0.5801522	0.3298894	0.9999981	0.0183074	0.7103736	0.1200302	1.0000000	0.6122915	0.9671685	0.8937749	0.6865154	0.5031263	0.3612276	0.9745419	0.4220540	0.9369886	0.8576684	0.4182948	0.0346956	0.2758627	0.9341203	0.4733694	0.1888138	0.3153561	0.5303909	0.6813602	0.0556448	0.0462291	0.9371680	0.8892507	0.5265965	0.6818170	0.0406160	0.7145405	0.1190593	0.4317806	0.8852174	0.3826760	0.5723310	0.8908050	0.4188641	0.0229105	0.5371122	0.5502608	0.9710522	0.9996066	0.6699346	0.6222121	0.5015287	0.6249554	0.3201877	0.4888665	0.3927817	0.5012098	0.7262870	0.4909147	0.5773950
650	0.8744623	0.9986209	0.7905318	0.9870654	0.3175870	0.3859387	0.6541451	0.6790691	0.4752920	0.4402320	0.6489539	0.3047543	0.5085300	0.4451273	0.1892529	0.3448826	0.4767917	0.0304470	0.3216250	0.2848823	0.3319545	0.1994792	0.1393811	0.4309840	0.0269125	0.9437351	0.0899592	0.1946274	0.8577812	0.6570135	0.0258890	0.0664282	0.2327254	0.3325101	0.9948258	0.0447683	0.5833574	0.2755934	0.6382648	0.6163533	0.5051790	0.9754968	0.0560025	0.5629216	0.3471080	0.9999925	0.0301124	0.7364552	0.1199063	1.0000000	0.5793399	0.9641926	0.8982851	0.7812792	0.4817545	0.3551967	0.9755676	0.4239817	0.9366037	0.8550252	0.4782512	0.0362153	0.1817300	0.9367170	0.4194803	0.1499392	0.3184883	0.5199313	0.6806248	0.1006140	0.0442569	0.9314428	0.9272229	0.5174015	0.6459513	0.0413497	0.6908935	0.1193340	0.6293451	0.8622246	0.3641467	0.5420086	0.9128516	0.4834217	0.0174513	0.5500541	0.6873078	0.9110782	0.9996676	0.6745172	0.6526226	0.3289087	0.6008251	0.2978759	0.5589014	0.3933559	0.3993005	0.8639256	0.5975382	0.5848857
700	0.8940404	0.9768050	0.7882787	0.9842788	0.3067021	0.3882176	0.6723807	0.6842447	0.5695728	0.4968228	0.6728975	0.4083058	0.5339755	0.4494865	0.1647566	0.2785191	0.5514511	0.0311743	0.3202386	0.2778774	0.3144152	0.2388129	0.1484881	0.3952304	0.0286104	0.9386332	0.0868429	0.1946745	0.8566615	0.6464589	0.0238371	0.0623183	0.2228378	0.2824294	0.9958805	0.0453606	0.6276119	0.3369367	0.5415445	0.5734708	0.4515597	0.9717079	0.0601681	0.5396037	0.3711075	0.9999767	0.0487787	0.7509364	0.1199700	1.0000000	0.5655947	0.9612416	0.9026603	0.8690529	0.4673446	0.3593857	0.9782694	0.4163296	0.9357710	0.8508114	0.5062227	0.0360494	0.1272441	0.9392944	0.3523765	0.1152499	0.3290433	0.5164199	0.6768724	0.1094653	0.0368243	0.9358432	0.9544115	0.4831863	0.6282301	0.0417909	0.7175554	0.1231567	0.7385222	0.8361688	0.3443688	0.5323188	0.9328973	0.5130100	0.0134620	0.5700307	0.7994954	0.8146895	0.9997185	0.6790482	0.6875869	0.1753326	0.5808965	0.2693653	0.5845940	0.4021138	0.3469402	0.9288938	0.6887702	0.5894380
750	0.9028884	0.8478081	0.7866654	0.9819240	0.2701031	0.3857600	0.6855332	0.6929010	0.6595866	0.5057911	0.7102413	0.4829067	0.5474295	0.4289511	0.1305976	0.2237908	0.6083617	0.0303202	0.3151408	0.2737637	0.3028647	0.3107881	0.1667869	0.3697114	0.0292311	0.9349425	0.0913664	0.1949321	0.8545431	0.6345566	0.0226514	0.0657350	0.2064660	0.2489357	0.9959395	0.0486037	0.6559946	0.4048595	0.4657896	0.5419737	0.4069795	0.9669008	0.0621041	0.5068874	0.4148211	0.9999360	0.0685460	0.7589708	0.1203121	1.0000000	0.5617256	0.9601582	0.9066292	0.9184239	0.4623274	0.3708146	0.9825424	0.4214700	0.9345551	0.8463921	0.5210070	0.0352588	0.0990484	0.9415274	0.2852613	0.0887236	0.3420353	0.5212003	0.6677522	0.1036239	0.0275064	0.9430522	0.9714132	0.4491149	0.6251758	0.0408794	0.7571083	0.1301739	0.7860854	0.8114327	0.3227893	0.5275930	0.9477789	0.5196758	0.0113639	0.5933697	0.8824627	0.7415554	0.9997512	0.6817780	0.7561448	0.0985617	0.5762331	0.2435717	0.5919463	0.4106949	0.3233260	0.9527504	0.7649024	0.5887781
800	0.9046785	0.6208153	0.7856502	0.9741559	0.2178558	0.3986755	0.6940130	0.7061036	0.7201624	0.4816078	0.7463596	0.5297884	0.5579727	0.3951884	0.1033623	0.1855618	0.6807938	0.0283899	0.3079258	0.2710570	0.2940249	0.3850198	0.1888848	0.3536676	0.0294719	0.9324462	0.1029400	0.1954455	0.8518206	0.6245659	0.0222741	0.0757392	0.1901774	0.2285008	0.9949569	0.0544541	0.6740331	0.4724942	0.4067575	0.5142381	0.3325148	0.9619429	0.0636055	0.4611525	0.4627747	0.9998678	0.0848869	0.7634440	0.1209952	1.0000000	0.5627533	0.9611171	0.9098244	0.9328732	0.4608193	0.3835520	0.9867046	0.4421270	0.9332075	0.8426716	0.5343093	0.0341238	0.0870197	0.9433237	0.2341784	0.0701855	0.3557183	0.5419650	0.6487674	0.0952231	0.0195447	0.9467219	0.9818240	0.4232732	0.6339015	0.0381873	0.7914617	0.1389368	0.8075494	0.7895684	0.3061822	0.5253988	0.9604504	0.5125733	0.0105714	0.6227246	0.9361041	0.7015527	0.9997549	0.6813541	0.8348196	0.0702964	0.5898230	0.2225287	0.5902968	0.4165754	0.3233138	0.9606833	0.8165006	0.5719103
850	0.9188704	0.4313017	0.7849321	0.9505136	0.1715604	0.4306607	0.6994706	0.7248860	0.7556572	0.4427859	0.7743597	0.5607244	0.5682242	0.3631029	0.0864656	0.1572780	0.7688760	0.0263667	0.3005699	0.2685109	0.2881159	0.4452337	0.2099881	0.3429478	0.0295779	0.9308604	0.1188715	0.1961609	0.8490939	0.6167668	0.0226872	0.0899330	0.1769848	0.2149702	0.9925448	0.0619928	0.6858636	0.5365189	0.3555730	0.4777272	0.2257256	0.9574778	0.0656438	0.4145702	0.4882947	0.9997962	0.0974754	0.7659135	0.1219481	1.0000000	0.5658815	0.9634180	0.9124078	0.9308437	0.4567398	0.3937807	0.9895715	0.4689266	0.9313803	0.8398987	0.5509025	0.0323841	0.0849714	0.9444653	0.2077702	0.0587259	0.3701362	0.5858163	0.6164806	0.0861743	0.0139631	0.9444871	0.9879169	0.4050761	0.6497608	0.0347060	0.8161682	0.1478566	0.8234154	0.7693767	0.2970239	0.5250773	0.9712490	0.4950462	0.0102704	0.6780921	0.9680605	0.6864719	0.9997082	0.6782694	0.8931238	0.0615650	0.6117158	0.2024597	0.5849774	0.4206650	0.3374883	0.9661825	0.8471731	0.5225463
900	0.9481080	0.3176962	0.7843307	0.8978494	0.1402025	0.4736151	0.7032272	0.7469336	0.7762821	0.4035649	0.7940381	0.5841452	0.5776313	0.3391503	0.0771951	0.1355737	0.8460384	0.0250713	0.2936657	0.2658209	0.2849291	0.4892376	0.2280312	0.3346326	0.0296316	0.9298241	0.1359044	0.1969576	0.8466880	0.6106365	0.0238909	0.1054281	0.1672853	0.2046491	0.9882920	0.0697921	0.6943094	0.5995510	0.3042142	0.4296998	0.1299611	0.9537363	0.0685066	0.3830836	0.4856892	0.9997608	0.1062441	0.7672440	0.1230101	1.0000000	0.5696193	0.9664122	0.9153777	0.9231696	0.4466602	0.4007960	0.9911878	0.4930208	0.9276221	0.8379015	0.5699325	0.0301565	0.0891490	0.9449608	0.2045180	0.0523747	0.3854493	0.6435284	0.5707571	0.0762583	0.0104198	0.9381104	0.9912132	0.3924051	0.6673380	0.0315667	0.8328982	0.1559704	0.8391329	0.7468830	0.2936757	0.5259598	0.9786505	0.4691017	0.0099775	0.7744247	0.9854038	0.6943371	0.9995666	0.6741298	0.9268758	0.0570542	0.6311618	0.1831433	0.5797497	0.4241265	0.3532541	0.9726922	0.8642782	0.4464988
950	0.9726187	0.2587156	0.7837502	0.8160599	0.1219954	0.5166304	0.7059875	0.7668942	0.7892831	0.3708008	0.8076219	0.6032964	0.5852867	0.3231998	0.0724312	0.1201220	0.8983083	0.0250189	0.2874939	0.2633114	0.2835168	0.5205256	0.2430287	0.3276545	0.0296622	0.9290763	0.1518149	0.1977287	0.8446978	0.6062273	0.0258088	0.1199086	0.1604392	0.1962035	0.9821871	0.0769598	0.7007793	0.6668955	0.2505531	0.3830538	0.0687283	0.9506951	0.0714897	0.3725733	0.4658733	0.9997779	0.1113985	0.7679337	0.1240388	1.0000000	0.5731891	0.9695535	0.9194189	0.9144578	0.4306442	0.4053920	0.9920104	0.5109296	0.9196173	0.8364138	0.5884684	0.0279120	0.0968528	0.9450642	0.2239180	0.0487073	0.4011576	0.6944998	0.5127732	0.0669568	0.0082324	0.9314410	0.9928892	0.3835125	0.6831484	0.0292000	0.8444641	0.1629704	0.8525669	0.7191223	0.2936218	0.5274193	0.9823977	0.4390391	0.0095260	0.8759925	0.9937828	0.7226727	0.9992598	0.6702501	0.9439229	0.0524632	0.6446415	0.1689902	0.5760759	0.4271992	0.3644298	0.9792995	0.8734775	0.3736150
1000	0.9864894	0.2309583	0.7831379	0.7256463	0.1123154	0.5526832	0.7080558	0.7799490	0.7983270	0.3459177	0.8172437	0.6187545	0.5909386	0.3130059	0.0700785	0.1101967	0.9286193	0.0263539	0.2826052	0.2613081	0.2828644	0.5430691	0.2556242	0.3219020	0.0296819	0.9284895	0.1657543	0.1984095	0.8431742	0.6035746	0.0282329	0.1321450	0.1556545	0.1893876	0.9746429	0.0832384	0.7057942	0.7384216	0.2018765	0.3494517	0.0364511	0.9482529	0.0733438	0.3798428	0.4411135	0.9998238	0.1138702	0.7682716	0.1249475	1.0000000	0.5761557	0.9723365	0.9240810	0.9062003	0.4114464	0.4084854	0.9924113	0.5230556	0.9052576	0.8352569	0.6044396	0.0259175	0.1057971	0.9450233	0.2712719	0.0456635	0.4163350	0.7261906	0.4444419	0.0597986	0.0068524	0.9273307	0.9937346	0.3771849	0.6962537	0.0275303	0.8528830	0.1688704	0.8620647	0.6882146	0.2950095	0.5290139	0.9831468	0.4111905	0.0089147	0.9434418	0.9974730	0.7621197	0.9987447	0.6672001	0.9520627	0.0481556	0.6534066	0.1618189	0.5739020	0.4295876	0.3708707	0.9848068	0.8783989	0.3221309

0	0.9967815	0.2314560	0.7807305	0.5193816	0.1028367	0.6416998	0.7130571	0.7120239	0.8208361	0.2832426	0.8421957	0.6578843	0.6029577	0.2923646	0.0679320	0.0975691	0.9606164	0.0385455	0.2732032	0.2558934	0.2785327	0.6062841	0.3019173	0.3068796	0.0297357	0.9267814	0.2229527	0.1996210	0.8421701	0.6054500	0.0439083	0.1687310	0.1444230	0.1722961	0.9003987	0.1119955	0.7183023	0.9224457	0.1215291	0.3127719	0.0103544	0.9409521	0.0638205	0.5164407	0.3549783	0.9999444	0.1135415	0.7688247	0.1265474	1.0000000	0.5805701	0.9720783	0.9389416	0.8705165	0.3309371	0.4160289	0.9928080	0.5502506	0.7886189	0.8322945	0.6568187	0.0186279	0.1244795	0.9454700	0.5079275	0.0303560	0.4888858	0.6928528	0.1950653	0.0461910	0.0040671	0.9285076	0.9952441	0.3623037	0.7393016	0.0226258	0.8756347	0.1878389	0.8786873	0.5998646	0.2888249	0.5331127	0.9589045	0.3556137	0.0065793	0.9999353	1.0000000	0.9192810	0.9950898	0.6606459	0.9609365	0.0433999	0.6800894	0.1579535	0.5715454	0.4308693	0.3779157	0.9967413	0.8854385	0.2537642
50	0.9967329	0.2478387	0.7807304	0.5413680	0.1028367	0.5119562	0.7871675	0.7203927	0.8321211	0.2804220	0.8783602	0.6580303	0.6045149	0.2903180	0.0679319	0.0975665	0.9608868	0.0379219	0.2718996	0.1286097	0.2111715	0.6875322	0.3037993	0.2920581	0.0297358	0.9267810	0.4507339	0.1998544	0.8359728	0.6054776	0.2648803	0.1687871	0.1440522	0.1722290	0.9025129	0.1111464	0.7184500	0.9224381	0.1215336	0.3127719	0.0102112	0.8517669	0.0651298	0.3343874	0.3555393	0.9999465	0.0975802	0.6892436	0.0886659	0.8296055	0.5796342	0.9833153	0.9388847	0.8581735	0.3376783	0.4240758	0.9925465	0.4798993	0.8205380	0.8306825	0.6496615	0.0153069	0.1071648	0.9449820	0.4181937	0.0313700	0.5036484	0.6871185	0.1342715	0.0738008	0.0040977	0.9113796	0.9954796	0.3563989	0.5770331	0.0136673	0.8766869	0.1886911	0.8782894	0.6658176	0.2896327	0.5334042	0.7846668	0.3558837	0.0048977	0.9999352	1.0000000	0.6439167	0.9953291	0.6606309	0.7662527	0.0332736	0.6771524	0.2284344	0.5715461	0.4347977	0.2478051	0.9038022	0.8848778	0.2544281
100	0.9949155	0.3639500	0.7807298	0.5210102	0.1028367	0.3859663	0.8560103	0.7710158	0.8409751	0.2641217	0.9214114	0.6604686	0.6104776	0.2796476	0.0679319	0.0975563	0.9608998	0.0345706	0.2539345	0.0412634	0.1302221	0.7881183	0.3154269	0.2768976	0.0297358	0.9267715	0.6185371	0.2010350	0.8302178	0.6060384	0.5263771	0.1698380	0.1418883	0.1709811	0.8941223	0.1263043	0.7195634	0.9224311	0.1215509	0.3127455	0.0094051	0.7434329	0.0882386	0.1626018	0.3548507	0.9999575	0.0783193	0.6168291	0.0534103	0.6531360	0.5766059	0.9922376	0.9382982	0.7101126	0.3738181	0.4656475	0.9906649	0.3693248	0.8499722	0.8232179	0.6137533	0.0107793	0.0892704	0.9426125	0.3527701	0.0383294	0.5447335	0.6648772	0.0830497	0.0987045	0.0042918	0.8899471	0.9957517	0.3299208	0.4363780	0.0058169	0.8818658	0.1939571	0.8687800	0.7457932	0.2981025	0.4794708	0.5966025	0.3554799	0.0037672	0.9999375	1.0000000	0.4136269	0.9961172	0.6604398	0.5851924	0.0401703	0.6632128	0.2961335	0.5715526	0.4508686	0.1251777	0.7926249	0.8822598	0.2553727
150	0.9786229	0.5651578	0.7807289	0.4726995	0.1028367	0.3318427	0.8839329	0.8448835	0.8448441	0.2398636	0.9470969	0.6664242	0.6148716	0.2656235	0.0679319	0.0975526	0.9606215	0.0291125	0.2003115	0.0135069	0.0805058	0.8517919	0.3346314	0.2680396	0.0297361	0.9266884	0.6872762	0.2025113	0.8277616	0.6080063	0.6809289	0.1735117	0.1385669	0.1667672	0.8566578	0.1403747	0.7217867	0.9223985	0.1216710	0.3126609	0.0084437	0.6780964	0.2291698	0.0831391	0.3440121	0.9999711	0.0664348	0.5964728	0.0375337	0.5631705	0.5754727	0.9964628	0.9370381	0.5321500	0.4202869	0.5183673	0.9844728	0.3095127	0.8561014	0.8188706	0.5723416	0.0073131	0.0826716	0.9409171	0.3198337	0.0505242	0.5728521	0.6379457	0.0616771	0.1109300	0.0045472	0.8741293	0.9959364	0.3015035	0.3731981	0.0024529	0.8885405	0.2035122	0.7938586	0.7952639	0.3210840	0.4335678	0.4873978	0.3504771	0.0039819	0.9999453	1.0000000	0.3159447	0.9965605	0.6598785	0.5030992	0.0755716	0.6449752	0.3283747	0.5715655	0.4657065	0.0685202	0.7250042	0.8777817	0.2521496
200	0.9234243	0.7384688	0.7807285	0.4389740	0.1028366	0.3194216	0.8934098	0.8966399	0.8471405	0.2177982	0.9599230	0.6728140	0.6181568	0.2545299	0.0679318	0.0975625	0.9603312	0.0240149	0.1573732	0.0063244	0.0551639	0.8864592	0.3543559	0.2631321	0.0297375	0.9264601	0.7170141	0.2035806	0.8272285	0.6112390	0.7566983	0.1795690	0.1353596	0.1608211	0.8095538	0.1487962	0.7240179	0.9222488	0.1220356	0.3125530	0.0080213	0.6465985	0.5065642	0.0531398	0.3236852	0.9999813	0.0601736	0.6102292	0.0316216	0.5251191	0.5765228	0.9983533	0.9354618	0.4422784	0.4545689	0.5572800	0.9716483	0.2912504	0.8465289	0.8176170	0.5450813	0.0050588	0.0849229	0.9424233	0.2909138	0.0630036	0.5855589	0.6109380	0.0537067	0.1167681	0.0046380	0.8617482	0.9960918	0.2837096	0.3497201	0.0014814	0.8939733	0.2151850	0.5841094	0.8211128	0.3556485	0.4146808	0.4138292	0.3417007	0.0044524	0.9999553	1.0000000	0.2810005	0.9964297	0.6590545	0.4716779	0.1129425	0.6302401	0.3415623	0.5715791	0.4730965	0.0466271	0.6903140	0.8717199	0.2457441
250	0.8425240	0.8402829	0.7807295	0.4309949	0.1028366	0.3230901	0.8990380	0.8921662	0.8489935	0.2018826	0.9659074	0.6789372	0.6234405	0.2476478	0.0679319	0.0975795	0.9601518	0.0205203	0.1372265	0.0046342	0.0434053	0.9047006	0.3705905	0.2599922	0.0297409	0.9261367	0.7326670	0.2041121	0.8276443	0.6148365	0.7908156	0.1864215	0.1328465	0.1554884	0.7716346	0.1533870	0.7261493	0.9218580	0.1227035	0.3124826	0.0082724	0.6360746	0.7371173	0.0439172	0.3013838	0.9999875	0.0570341	0.6320186	0.0295864	0.5103616	0.5778663	0.9991559	0.9335092	0.4039485	0.4731756	0.5798967	0.9619859	0.2888186	0.8343881	0.8162825	0.5309781	0.0036887	0.0905817	0.9463148	0.2488113	0.0728101	0.5895161	0.5891702	0.0506834	0.1199050	0.0045056	0.8513798	0.9962499	0.2755741	0.3451588	0.0014789	0.8974123	0.2258262	0.4350677	0.8336802	0.3937204	0.4087238	0.3520134	0.3351615	0.0045143	0.9999621	1.0000000	0.2703654	0.9959602	0.6582197	0.4600978	0.1364774	0.6214609	0.3466103	0.5715892	0.4756628	0.0387931	0.6737779	0.8648241	0.2394340
300	0.7714146	0.8896082	0.7807314	0.4401234	0.1028366	0.3301151	0.9044266	0.8464972	0.8507356	0.1917870	0.9686852	0.6862437	0.6299208	0.2439083	0.0679320	0.0975951	0.9600895	0.0183457	0.1293567	0.0042346	0.0381501	0.9145744	0.3828757	0.2570032	0.0297461	0.9258069	0.7423723	0.2042369	0.8284506	0.6180085	0.8055634	0.1926474	0.1310917	0.1509131	0.7466029	0.1561141	0.7287319	0.9211670	0.1236027	0.3124804	0.0089507	0.6349682	0.8613307	0.0425788	0.2827299	0.9999908	0.0554318	0.6480240	0.0288846	0.5049139	0.5785492	0.9994658	0.9311942	0.3865123	0.4808424	0.5926446	0.9592530	0.2903085	0.8281859	0.8142995	0.5244832	0.0028836	0.0946923	0.9505918	0.2027090	0.0795049	0.5893971	0.5778154	0.0495169	0.1220281	0.0042378	0.8428963	0.9964123	0.2726340	0.3463355	0.0016519	0.8993198	0.2340739	0.3759602	0.8395683	0.4272048	0.4070609	0.3009361	0.3347496	0.0042615	0.9999632	1.0000000	0.2681873	0.9954153	0.6575416	0.4557425	0.1478208	0.6172748	0.3484575	0.5715952	0.4767022	0.0360928	0.6661897	0.8585089	0.2350307
350	0.7240165	0.9115203	0.7807335	0.4543688	0.1028367	0.3359621	0.9091209	0.7960466	0.8526250	0.1858514	0.9700795	0.6946848	0.6357211	0.2420108	0.0679321	0.0976047	0.9601095	0.0169602	0.1264873	0.0041192	0.0357219	0.9204327	0.3926115	0.2537655	0.0297521	0.9255031	0.7489684	0.2041246	0.8293136	0.6204123	0.8118773	0.1975710	0.1299252	0.1468319	0.7307229	0.1580672	0.7317242	0.9202281	0.1245875	0.3125392	0.0097455	0.6365772	0.9135610	0.0438114	0.2694588	0.9999925	0.0545583	0.6571278	0.0286087	0.5029647	0.5786116	0.9995572	0.9288678	0.3762053	0.4827285	0.6007397	0.9601108	0.2920679	0.8288594	0.8123092	0.5216776	0.0024236	0.0952652	0.9540883	0.1649342	0.0837762	0.5879780	0.5765700	0.0490984	0.1235681	0.0039237	0.8364876	0.9965729	0.2717546	0.3482963	0.0017437	0.9006166	0.2401470	0.3600012	0.8422726	0.4515440	0.4065688	0.2618801	0.3394487	0.0039553	0.9999586	1.0000000	0.2684661	0.9949478	0.6570638	0.4541325	0.1523822	0.6156840	0.3491000	0.5715986	0.4776653	0.0351773	0.6627815	0.8539639	0.2327662
400	0.6969247	0.9210593	0.7807352	0.4667274	0.1028368	0.3398231	0.9125819	0.7582826	0.8546769	0.1824994	0.9709103	0.7028986	0.6400254	0.2410570	0.0679322	0.0976080	0.9601724	0.0160408	0.1254524	0.0040706	0.0344775	0.9244199	0.4011782	0.2506467	0.0297580	0.9252319	0.7538309	0.2039098	0.8300576	0.6220563	0.8146366	0.2011540	0.1291466	0.1433647	0.7198517	0.1596488	0.7346413	0.9191711	0.1255190	0.3126331	0.0104685	0.6383584	0.9300085	0.0455145	0.2609421	0.9999934	0.0540499	0.6617711	0.0284668	0.5022820	0.5783741	0.9995590	0.9269588	0.3678995	0.4822440	0.6065020	0.9617632	0.2933790	0.8332875	0.8107696	0.5205118	0.0021657	0.0931007	0.9565700	0.1382896	0.0864742	0.5866458	0.5811482	0.0490000	0.1245614	0.0036146	0.8320045	0.9967233	0.2715921	0.3498437	0.0017477	0.9018946	0.2447172	0.3588601	0.8435051	0.4667721	0.4063267	0.2338898	0.3462742	0.0037221	0.9999502	1.0000000	0.2691472	0.9946056	0.6567579	0.4536661	0.1539687	0.6153028	0.3492969	0.5716004	0.4787181	0.0348681	0.6612702	0.8514272	0.2320822
450	0.6827254	0.9253405	0.7807361	0.4752369	0.1028369	0.3421123	0.9148445	0.7347969	0.8566790	0.1806201	0.9714995	0.7097340	0.6428833	0.2405466	0.0679322	0.0976064	0.9602483	0.0154277	0.1250616	0.0040441	0.0337575	0.9274653	0.4091023	0.2480462	0.0297635	0.9250018	0.7577665	0.2036794	0.8306223	0.6231055	0.8159056	0.2036624	0.1286125	0.1406705	0.7116133	0.1609443	0.7370828	0.9181357	0.1263134	0.3127364	0.0110655	0.6396716	0.9314527	0.0469582	0.2558153	0.9999938	0.0537467	0.6640495	0.0283739	0.5020465	0.5780992	0.9995337	0.9256998	0.3601811	0.4811430	0.6106930	0.9631290	0.2942875	0.8383694	0.8097541	0.5200394	0.0020211	0.0898950	0.9582208	0.1206943	0.0882471	0.5858537	0.5873104	0.0490407	0.1250939	0.0033386	0.8289471	0.9968548	0.2716611	0.3509332	0.0017058	0.9032401	0.2483113	0.3613161	0.8440700	0.4755215	0.4061281	0.2148089	0.3529285	0.0035783	0.9999400	1.0000000	0.2696732	0.9943784	0.6565741	0.4536881	0.1544883	0.6153867	0.3493319	0.5716014	0.4796679	0.0347629	0.6606051	0.8504019	0.2322603
500	0.6755878	0.9273906	0.7807362	0.4804003	0.1028370	0.3434119	0.9162127	0.7218109	0.8584043	0.1795387	0.9719525	0.7147963	0.6446547	0.2402381	0.0679323	0.0976021	0.9603191	0.0150290	0.1248954	0.0040286	0.0333071	0.9299084	0.4162446	0.2461138	0.0297683	0.9248198	0.7611690	0.2034786	0.8310153	0.6237479	0.8165356	0.2054044	0.1282378	0.1387457	0.7050684	0.1619593	0.7389081	0.9172205	0.1269456	0.3128333	0.0115488	0.6405121	0.9278556	0.0479878	0.2528245	0.9999940	0.0535696	0.6651731	0.0283070	0.5019661	0.5779198	0.9995090	0.9250579	0.3530548	0.4801317	0.6136267	0.9640265	0.2949373	0.8425192	0.8091483	0.5198511	0.0019376	0.0869008	0.9592946	0.1092839	0.0894939	0.5855755	0.5926846	0.0491361	0.1253156	0.0031104	0.8267710	0.9969614	0.2717517	0.3517215	0.0016489	0.9045082	0.2511956	0.3638545	0.8443352	0.4806796	0.4059554	0.2022868	0.3583908	0.0035012	0.9999296	1.0000000	0.2699900	0.9942356	0.6564675	0.4538901	0.1547085	0.6155939	0.3493125	0.5716019	0.4803865	0.0347266	0.6603139	0.8502184	0.2327482
