Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
550	0.3731972	0.4408798	0.1631603	0.2753303	0.5650138	0.5252197	0.7506079	0.7312068	0.5553587	0.0667824	0.5029723	0.6702251	0.6942037	0.2077672	0.4702032	0.4989347	0.2399069	0.3870671	0.7478632	0.1300467	0.0499309	0.5072384	0.0564632	0.4969982	0.3290797	0.4095568	0.7003997	0.6997522	0.4181129	0.2192183	0.4179492	0.1206036	0.0379135	0.3060152	0.0076620	0.1064217	0.3045011	0.4157144	0.7082747	0.1198511	0.1421742	0.2031748	0.5604439	0.0107062	0.0480856	0.6452787	0.3633997	0.1137928	0.3284686	0.1458230	0.0265060	0.7799030	0.2357845	0.2089537	0.6290319	0.0649710	0.6894081	0.1948883	0.0123847	0.5352075	0.6182450	0.1845377	0.6716513	0.2395673	0.4132434	0.5763505	0.2708435	0.1123213	0.5265607	0.1234329	0.4509849	0.0933011	0.3448310	0.3687194	0.3039187	0.2217977	0.5681769	0.0200422	0.0015571	0.4173928	0.5293543	0.3462774	0.0808206	0.1067827	0.4950126	0.6489811	0.1108465	0.2267440	0.1126935	0.6707408	0.1630019	0.6865693	0.0346689	0.3960261	0.5666635	0.3122359	0.7173981	0.0512123	0.2237391	0.5840401
600	0.2888174	0.4370366	0.1994059	0.2649812	0.5073363	0.5594062	0.7725294	0.6874295	0.3040980	0.0518936	0.5625432	0.7424287	0.6568687	0.1761754	0.5257659	0.5624947	0.3050650	0.5219934	0.7289165	0.2122290	0.0643690	0.5423012	0.0428046	0.4022476	0.3746234	0.5263549	0.6346488	0.6631825	0.3922780	0.2064341	0.5755635	0.0647466	0.0332973	0.3070130	0.0370909	0.1649214	0.1882966	0.3725235	0.6745276	0.1921634	0.1216773	0.2758365	0.5171571	0.0302274	0.0500721	0.6032623	0.3493935	0.1550470	0.3807138	0.1972564	0.0718411	0.6326410	0.2919564	0.2542001	0.6101702	0.1820139	0.4265226	0.1942122	0.0278801	0.5408948	0.6430248	0.1623824	0.7121531	0.3536501	0.4232110	0.6098499	0.3213231	0.0826248	0.6116601	0.1174272	0.3623418	0.1933321	0.5096424	0.1714458	0.3220684	0.3417193	0.4167441	0.0258145	0.0107420	0.5688985	0.7032799	0.4129231	0.0159337	0.2309825	0.6564362	0.5932271	0.1212118	0.2198675	0.1679303	0.6919459	0.1863481	0.6145300	0.0215593	0.3901087	0.4187508	0.1681407	0.6050067	0.0523273	0.2785011	0.5241863
650	0.2829054	0.5346523	0.1495052	0.2598818	0.5798645	0.5331375	0.7009628	0.7176395	0.2504050	0.0166302	0.4481560	0.6776339	0.6906618	0.2761402	0.5451010	0.5355104	0.3909301	0.5282119	0.6845955	0.2234244	0.0338998	0.5685270	0.0465841	0.4306338	0.4470581	0.4264581	0.6666725	0.6618862	0.3734236	0.2336308	0.6725239	0.0421069	0.0208363	0.2384658	0.0172293	0.1954940	0.1286877	0.2942381	0.6470524	0.1395968	0.1264488	0.1486312	0.4507656	0.0548251	0.0833583	0.6645293	0.3064183	0.0931971	0.3181223	0.1569902	0.1674820	0.7257633	0.3073482	0.3653030	0.6549870	0.2065536	0.4459209	0.1630145	0.0296717	0.6559241	0.7186821	0.0789913	0.5452814	0.4960788	0.4986357	0.7279770	0.2879623	0.0871294	0.6245942	0.1491581	0.3034549	0.2840644	0.4881328	0.1299526	0.4270085	0.2900500	0.4077688	0.0036619	0.0050905	0.6381425	0.6956168	0.4301301	0.0356512	0.2091128	0.6612169	0.5580335	0.2024424	0.2524327	0.2091875	0.7110633	0.1894976	0.5051575	0.0334013	0.4166697	0.4261975	0.1501878	0.6448486	0.0655756	0.3543734	0.6998996
700	0.2963154	0.5070752	0.1982308	0.2711549	0.4734061	0.5611499	0.7274242	0.5938803	0.4484703	0.0080819	0.4057004	0.7339473	0.6230613	0.2934576	0.3968228	0.5398296	0.5098655	0.5617599	0.6807411	0.2036431	0.0190720	0.6022519	0.0352133	0.4719699	0.4367231	0.4844834	0.6668306	0.6849030	0.4561345	0.4532680	0.6025809	0.0677487	0.0688737	0.2573092	0.0018423	0.2457787	0.0316291	0.2693084	0.6720774	0.0916817	0.2056957	0.1169266	0.3177010	0.0119398	0.0894644	0.6543739	0.2406878	0.0983063	0.3166804	0.2154667	0.2391039	0.7266835	0.3345863	0.3807492	0.7238433	0.3390997	0.4934549	0.1841511	0.0230731	0.5918665	0.6702574	0.1382422	0.6730128	0.5245439	0.4907404	0.5783021	0.2080819	0.0621708	0.6686470	0.1287129	0.2972552	0.2396504	0.5745462	0.1068897	0.2927851	0.1833262	0.3381719	0.0004391	0.0081373	0.5411995	0.6137980	0.3759784	0.0137982	0.1908537	0.6172036	0.6004549	0.2256114	0.1681782	0.2515812	0.6358261	0.2639357	0.4742065	0.0468332	0.4555300	0.4059521	0.0698292	0.6812046	0.0304532	0.3047919	0.6467959
750	0.1904298	0.6298447	0.1610243	0.2425893	0.4841770	0.5502001	0.6996389	0.6294880	0.4756231	0.0112475	0.4350962	0.7380683	0.5486709	0.2920114	0.4390889	0.6190843	0.4900948	0.6850112	0.5910541	0.2787917	0.0286255	0.7494825	0.0521291	0.4246146	0.2973307	0.5568438	0.6588942	0.6353218	0.4033165	0.3951493	0.7717229	0.0563674	0.0326947	0.2080016	0.0096135	0.4011897	0.0493060	0.3873636	0.6473728	0.0445649	0.3076004	0.0550936	0.2595279	0.0279212	0.0559565	0.6191778	0.2065813	0.2110796	0.3001568	0.2396824	0.2342716	0.7573477	0.3053935	0.3624727	0.5913469	0.3829073	0.3712323	0.2150911	0.0265936	0.6353855	0.7046222	0.1497666	0.6053858	0.5340497	0.4826732	0.7097915	0.1876220	0.0516733	0.6277726	0.1197083	0.3407030	0.3014775	0.5277083	0.0838499	0.2618210	0.1917001	0.4372107	0.0023873	0.0137936	0.4734066	0.7543457	0.2832885	0.0074339	0.1487225	0.6802007	0.5484442	0.2011690	0.1855329	0.2154994	0.7011441	0.2654871	0.5846311	0.0443596	0.3886005	0.3461151	0.0346909	0.5832614	0.0201883	0.0810481	0.6103767
800	0.3695217	0.6570162	0.1230420	0.2397169	0.5021453	0.6535468	0.6332472	0.7505990	0.6712570	0.0190988	0.3923461	0.6869564	0.5409572	0.2630367	0.5996968	0.5669409	0.4933557	0.6297746	0.6417945	0.3823742	0.0168327	0.6435214	0.0457566	0.5892564	0.4220180	0.5214237	0.7380009	0.7452958	0.3927433	0.5420845	0.4613509	0.0733424	0.0407167	0.1901914	0.0098659	0.4566097	0.0592397	0.3424678	0.7044410	0.0371874	0.5571189	0.0706779	0.2718109	0.0160277	0.0483619	0.6069916	0.2649339	0.1416879	0.2206924	0.1938774	0.2761128	0.7255889	0.2157673	0.2906815	0.6191181	0.4325223	0.5029151	0.1706909	0.0339892	0.6496216	0.5606450	0.2104704	0.7129318	0.4779303	0.4301556	0.6021569	0.2410052	0.0510615	0.4693507	0.0927013	0.2437866	0.2716025	0.6235232	0.0665857	0.1470872	0.1708252	0.4046483	0.0000791	0.0074192	0.5778403	0.7366804	0.2880390	0.0016544	0.2381051	0.5589445	0.7404291	0.2580066	0.1698513	0.1798241	0.6756868	0.2431635	0.5150088	0.0533941	0.3805883	0.2826873	0.0508972	0.7761460	0.0036519	0.0804766	0.7161012
850	0.2929138	0.6101840	0.0915921	0.2236648	0.4311477	0.6672187	0.5783384	0.6881902	0.6745039	0.0180194	0.3618780	0.7392092	0.6873550	0.3102904	0.5518406	0.6162387	0.4543461	0.6902598	0.6092184	0.3315276	0.0350826	0.5645324	0.0613761	0.5081675	0.3969548	0.5303531	0.6875710	0.6932819	0.3618239	0.3697623	0.4438731	0.0661254	0.0389191	0.2659054	0.0097578	0.6664681	0.0619541	0.3681758	0.7475017	0.0539954	0.6761669	0.0665978	0.3191197	0.0140718	0.0574102	0.7906326	0.2559245	0.1726330	0.2374769	0.2403128	0.2837133	0.6148322	0.2261365	0.3101428	0.6094210	0.3117876	0.6069529	0.1746168	0.0161686	0.4588806	0.6136807	0.1315598	0.6860482	0.4342937	0.4903742	0.6184182	0.2374245	0.0416978	0.5855019	0.1149139	0.3591307	0.3742922	0.6284244	0.0625809	0.1945489	0.1418752	0.4938054	0.0011325	0.0099178	0.5375950	0.7299766	0.4011706	0.0000000	0.2140404	0.5792608	0.5750926	0.2763867	0.2267728	0.2260461	0.7152147	0.3061705	0.6277716	0.0730500	0.4680976	0.4419490	0.0725934	0.6727328	0.0023166	0.1011492	0.7956190
900	0.2981130	0.6054205	0.1223557	0.2977829	0.5244084	0.6628553	0.6429249	0.7144156	0.8142785	0.0213802	0.4078163	0.5853772	0.5927921	0.2954397	0.6992546	0.5759710	0.3809384	0.7045310	0.6546679	0.3883039	0.0457323	0.7401623	0.1115875	0.4674494	0.3764199	0.4129637	0.7712367	0.7522215	0.4175898	0.3334239	0.4014286	0.0305248	0.0397432	0.2020382	0.0082293	0.6253928	0.0489115	0.3337021	0.6788506	0.0180942	0.5881275	0.0447797	0.4057836	0.0149698	0.0460930	0.6811989	0.3117146	0.2034222	0.2607208	0.2216742	0.3698331	0.6425729	0.3215588	0.2426964	0.6096220	0.3213868	0.4731809	0.1620156	0.0093000	0.4786290	0.7918796	0.1169329	0.8474004	0.5579235	0.4890653	0.6920536	0.3426006	0.1035876	0.6083287	0.0966510	0.2637359	0.2463851	0.6399332	0.0479999	0.1182732	0.2102515	0.5561816	0.0024800	0.0129899	0.4446230	0.7186844	0.3615208	0.0089661	0.1134952	0.6256103	0.5849662	0.1420062	0.1657642	0.2659349	0.6615706	0.2794253	0.6257112	0.0608857	0.4457054	0.3706757	0.0914226	0.6528118	0.0085427	0.1393333	0.6565722
950	0.3245109	0.4924649	0.1634043	0.1991616	0.5143920	0.6089626	0.5939288	0.7986144	0.6284448	0.0113817	0.4549718	0.5940008	0.5981858	0.2936491	0.6819006	0.5169196	0.4590526	0.7433072	0.5864474	0.2714419	0.0310334	0.7584390	0.0764445	0.4453319	0.3209993	0.5556168	0.5725304	0.6769224	0.4790913	0.4515592	0.3518411	0.0245978	0.0570760	0.2623153	0.0202094	0.6513832	0.0701317	0.3827644	0.7402427	0.0229425	0.6556614	0.0467741	0.4881882	0.0107194	0.0505157	0.5875958	0.1956942	0.1886817	0.1939523	0.2504327	0.3323997	0.5445862	0.3569548	0.2697123	0.7385622	0.4053075	0.6000786	0.1411560	0.0100946	0.4868540	0.7400307	0.1231122	0.6163795	0.4937401	0.4800180	0.6861601	0.2314113	0.0610356	0.5926182	0.0723438	0.2743896	0.3461615	0.6197758	0.0812541	0.0969546	0.0826742	0.6422944	0.0009306	0.0092682	0.6006663	0.6785787	0.3089990	0.0026683	0.2061722	0.5157323	0.5435161	0.1740785	0.1290572	0.3003340	0.6818024	0.2669781	0.7364234	0.0550304	0.4126822	0.3046855	0.0624985	0.7574742	0.0060798	0.1505441	0.7133319
1000	0.2397434	0.4875976	0.1662188	0.1567903	0.4870719	0.5467332	0.7482499	0.6356912	0.6454791	0.0159434	0.5602775	0.5986375	0.7039150	0.2585217	0.6268460	0.5828106	0.4191538	0.6949312	0.6528426	0.4355276	0.1093523	0.7030878	0.0522742	0.4584357	0.4139653	0.4512924	0.6460550	0.6932815	0.3747610	0.4519936	0.2893220	0.0268999	0.0413780	0.2648355	0.0034223	0.4297120	0.1000962	0.3870360	0.5721264	0.0096979	0.5645360	0.0769237	0.5235850	0.0063439	0.0464853	0.5318619	0.2570073	0.2613158	0.1722390	0.2530990	0.4454755	0.6015126	0.3018976	0.2196852	0.6947926	0.3479103	0.5385660	0.1570055	0.0178610	0.5570649	0.7247945	0.1161398	0.7564918	0.4805532	0.4329481	0.7041574	0.2608390	0.0577494	0.5986596	0.1388804	0.3375130	0.1968943	0.6078659	0.0691390	0.1270278	0.1111135	0.5769770	0.0004870	0.0104924	0.5316608	0.6305324	0.3026644	0.0011686	0.1430976	0.4316865	0.5477560	0.1266827	0.1425594	0.2874050	0.7406912	0.2685050	0.6199484	0.0910090	0.3777774	0.3973948	0.0455899	0.6365124	0.0034911	0.2079265	0.6121522

0	0.3976215	0.5820683	0.1809122	0.1930122	0.5972347	0.5849772	0.8176889	0.8913992	0.6838493	0.0200817	0.4978689	0.5877899	0.5445686	0.3702532	0.6179741	0.7706149	0.4575113	0.8027084	0.6659194	0.3914524	0.0274583	0.7265243	0.1041665	0.4558415	0.3879522	0.4087161	0.7078637	0.8233592	0.4408902	0.4531963	0.4539915	0.0450269	0.0366613	0.2199374	0.0110577	0.7032422	0.0718801	0.3319512	0.8232250	0.0163457	0.4112029	0.1394273	0.5244674	0.0002685	0.0510226	0.6975108	0.3164820	0.2719815	0.0940472	0.2651227	0.4014844	0.7826977	0.3375855	0.2109674	0.7431089	0.4043601	0.7186649	0.1632423	0.0030160	0.4756872	0.7485438	0.0952082	0.6714664	0.3493625	0.5332981	0.6332099	0.2771479	0.1469288	0.4941155	0.0726259	0.2953723	0.2695633	0.6588878	0.0458736	0.0836118	0.1321174	0.6662374	0.0001218	0.0125942	0.6325028	0.6693075	0.2943465	0.0051264	0.0876205	0.7082511	0.5389019	0.1300272	0.1549326	0.2898837	0.6591654	0.2326612	0.5880681	0.0215212	0.4363533	0.3708652	0.0452240	0.7087585	0.0026903	0.1014587	0.6551097
50	0.2018881	0.4972267	0.1526098	0.3917055	0.5118589	0.6511824	0.5235396	0.6623341	0.4109982	0.0294264	0.4207656	0.7766361	0.5543457	0.3469531	0.6068070	0.6055196	0.5052359	0.6057978	0.4919182	0.4253439	0.0205595	0.7696128	0.0696991	0.3988209	0.3161033	0.4743324	0.5665459	0.6918108	0.3114924	0.4426089	0.3801801	0.0465395	0.0424352	0.2828354	0.0114502	0.5568609	0.1379076	0.4307138	0.5751714	0.0130159	0.5301920	0.0827486	0.5405421	0.0065764	0.0472359	0.5808360	0.3058194	0.2161332	0.0952634	0.3484112	0.3946458	0.6803530	0.3919015	0.2314978	0.6264614	0.2963923	0.6550407	0.1464181	0.0071318	0.5228751	0.4963898	0.1477661	0.5979731	0.4876538	0.5258515	0.8392736	0.3531885	0.1613484	0.5042087	0.0953017	0.2617469	0.1895349	0.6036859	0.1048469	0.1107014	0.1018506	0.6276616	0.0002524	0.0023728	0.6063903	0.5923983	0.3796213	0.0042206	0.0590593	0.4200369	0.4373949	0.1875487	0.1376724	0.3496560	0.5385686	0.2373847	0.5074899	0.0569330	0.2370106	0.3703540	0.0609643	0.5667164	0.0240877	0.1443221	0.5700264
100	0.3819632	0.6139947	0.1488129	0.5958615	0.5965437	0.6420556	0.6711263	0.6015830	0.2434814	0.0058344	0.4343725	0.6552223	0.5342837	0.3114048	0.6016060	0.5971975	0.4542491	0.4460176	0.5532669	0.2876449	0.0418395	0.8054339	0.0341680	0.5119168	0.4546999	0.4361194	0.6035238	0.7867523	0.2396213	0.5604897	0.2247932	0.0283815	0.0642311	0.1781093	0.0020453	0.4151250	0.1590163	0.4454861	0.4438910	0.0063873	0.5694593	0.0797651	0.5120339	0.0072388	0.0432504	0.3357721	0.3299039	0.2769115	0.0567177	0.3583834	0.4127373	0.6442248	0.4767309	0.2060162	0.5970565	0.3202159	0.7241351	0.1536108	0.0055982	0.4982938	0.3224941	0.1787450	0.6939363	0.3343286	0.5830342	0.6016322	0.5430521	0.0920974	0.6354719	0.1231972	0.3357839	0.1737595	0.7559689	0.0887930	0.1181287	0.1359008	0.5910166	0.0014541	0.0115059	0.7203879	0.6210006	0.4079802	0.0186505	0.0902330	0.3742035	0.2436049	0.2257479	0.1268199	0.4181317	0.5750483	0.1546661	0.5563970	0.0610207	0.2080769	0.2815871	0.0446463	0.5215575	0.0161192	0.1568100	0.7764817
150	0.2314812	0.4726205	0.1712392	0.6358097	0.4708122	0.5030932	0.6286314	0.6715409	0.2336623	0.0016354	0.3645934	0.5665121	0.5133467	0.2228923	0.5756621	0.6023197	0.3904825	0.2846089	0.4752479	0.3962322	0.0176608	0.7289635	0.0827373	0.3897268	0.5636440	0.4322087	0.6955681	0.6132202	0.3765839	0.7383494	0.2691640	0.0450020	0.0400384	0.3147228	0.0067301	0.3419185	0.1763671	0.4653867	0.4290298	0.0257482	0.5817142	0.0774890	0.4891161	0.0096890	0.0578588	0.2659674	0.2793731	0.3361076	0.0412637	0.3165743	0.3853136	0.6869815	0.4024030	0.2051648	0.6081655	0.3625065	0.8987505	0.1402803	0.0097221	0.5370738	0.2885327	0.2558012	0.7142986	0.2556598	0.5256963	0.7160250	0.4448988	0.0751206	0.5614854	0.0767341	0.3575199	0.2025336	0.5404622	0.0983837	0.0840640	0.1202926	0.5957923	0.0007699	0.0246444	0.6254522	0.6904423	0.2989559	0.0294708	0.1389108	0.4812009	0.1596378	0.3383651	0.1881582	0.3310308	0.5620062	0.1809020	0.5419356	0.0542917	0.0867732	0.3636339	0.0664442	0.3715325	0.0161380	0.1737334	0.7846477
200	0.2789701	0.5896143	0.2391522	0.6191856	0.5173659	0.5677532	0.6740717	0.8067421	0.1179816	0.0016229	0.4299733	0.5633861	0.5412551	0.2619349	0.4556441	0.5445015	0.4369129	0.2625744	0.4299948	0.6390814	0.0423350	0.6717027	0.0760284	0.3541728	0.3507410	0.4560479	0.6416509	0.6860899	0.2839289	0.5680523	0.2468717	0.0645010	0.0559604	0.2774868	0.0003244	0.3579476	0.0583460	0.3348230	0.3992635	0.0365449	0.4037720	0.1535700	0.5089533	0.0019804	0.1218835	0.2441046	0.2500439	0.2552598	0.0481190	0.4150115	0.3269473	0.5967169	0.4664662	0.2331769	0.6155243	0.4002385	0.6458377	0.1945029	0.0068274	0.5291151	0.2961790	0.3861327	0.7306098	0.1486149	0.5598734	0.5744610	0.3912568	0.0817138	0.6255003	0.0645202	0.4608277	0.2041190	0.5631672	0.1452556	0.1197647	0.1286691	0.5695436	0.0001872	0.0019959	0.6343193	0.5739120	0.3433622	0.0472900	0.1913495	0.3698106	0.1559858	0.3762341	0.1996341	0.3034871	0.6115503	0.1951624	0.5795124	0.0785211	0.0375866	0.3188289	0.0461576	0.3289735	0.0075112	0.1980846	0.5518852
250	0.3400761	0.6614797	0.3795657	0.6278671	0.6054283	0.6465618	0.6468953	0.6806389	0.0693836	0.0008118	0.4169955	0.6767254	0.6084089	0.1912606	0.3173135	0.5118145	0.3128686	0.2417287	0.4031314	0.3716722	0.0323977	0.6168148	0.0536018	0.3904631	0.4418478	0.3817419	0.6511007	0.7516173	0.2716740	0.6822042	0.2939071	0.0838150	0.0506789	0.2038610	0.0009480	0.4043851	0.0969449	0.2603176	0.3949969	0.0238679	0.3868367	0.1539074	0.5293486	0.0017357	0.1497679	0.2743955	0.3073275	0.2715087	0.0381148	0.4540331	0.3994194	0.7003704	0.3745819	0.2348684	0.7218416	0.3777235	0.6214377	0.2174720	0.0096215	0.7952967	0.2538460	0.3437732	0.6375385	0.1250534	0.6157517	0.5014383	0.3044990	0.0374359	0.7417514	0.1238403	0.5747296	0.1902774	0.4463970	0.0941222	0.1276947	0.1067294	0.4948718	0.0012269	0.0148236	0.5525643	0.8213510	0.2644988	0.0355317	0.1642951	0.4115020	0.1829496	0.2946121	0.1691481	0.3943453	0.6064278	0.1873096	0.5740590	0.1076731	0.0253384	0.4288378	0.0690929	0.3172772	0.0122343	0.1924560	0.6679260
300	0.2908030	0.5543011	0.3450194	0.6915281	0.4334261	0.5147414	0.5849286	0.6504526	0.0496233	0.0002330	0.4283925	0.6032248	0.7275389	0.2306368	0.3123311	0.5441250	0.3716450	0.2592551	0.4711790	0.2495338	0.0502117	0.7342856	0.0462069	0.4402959	0.4318639	0.4080032	0.6658137	0.7436189	0.2247047	0.5624417	0.3474886	0.0313919	0.0271921	0.2029462	0.0037177	0.6196113	0.0535319	0.2808607	0.4050785	0.0327955	0.2413976	0.2121258	0.5473958	0.0029338	0.1729663	0.1753614	0.2835034	0.2413242	0.0613103	0.3418920	0.3424238	0.6662126	0.4072864	0.2491190	0.6219920	0.3573746	0.5361044	0.1231118	0.0212829	0.5124932	0.3436239	0.3467727	0.6855613	0.0771212	0.5456590	0.5451588	0.4678323	0.0354270	0.7571320	0.1272759	0.5889140	0.2259681	0.7638387	0.1140776	0.1312112	0.0796394	0.4940797	0.0005122	0.0591777	0.4858908	0.6440259	0.3108255	0.0759341	0.1809958	0.2705055	0.1509995	0.3948464	0.1605421	0.3524130	0.5705197	0.1896366	0.5653269	0.1134626	0.0665049	0.4326885	0.0553930	0.3773530	0.0124684	0.1985742	0.6999675
350	0.3923767	0.5807674	0.3727360	0.6136578	0.4767927	0.5295277	0.6868630	0.6805628	0.0514827	0.0001967	0.2871487	0.5709465	0.6035467	0.2021264	0.2740534	0.4891260	0.4237346	0.1785629	0.4368879	0.2285702	0.0406822	0.6212137	0.0832133	0.4509433	0.4352280	0.4094593	0.5989690	0.6699036	0.2879868	0.6209679	0.2998332	0.0615399	0.0340755	0.2318002	0.0003978	0.5595881	0.0446046	0.3061196	0.3644105	0.0351081	0.2190243	0.2778906	0.6407918	0.0029019	0.1941523	0.1861338	0.2871745	0.2397238	0.0613302	0.3205923	0.4478741	0.6999364	0.4529532	0.2275380	0.6551233	0.3271663	0.6252522	0.1922941	0.0091114	0.6006055	0.2717776	0.3622903	0.6411708	0.0796743	0.6855595	0.6440131	0.3601439	0.1031067	0.6754203	0.1436974	0.5804321	0.2163656	0.5860677	0.1404575	0.0697373	0.0760898	0.6552058	0.0059178	0.0247472	0.4549663	0.6460572	0.2884824	0.0448238	0.1571904	0.3827617	0.1490188	0.4810802	0.1083134	0.3928325	0.6712633	0.1557206	0.7431249	0.1254731	0.0369349	0.3370549	0.0722543	0.3500251	0.0054045	0.1571862	0.7040920
400	0.3122574	0.6398698	0.3107889	0.5219085	0.5938418	0.5781346	0.7604809	0.4681424	0.0533645	0.0016826	0.3551014	0.7022415	0.7517271	0.2559467	0.2512185	0.6262674	0.4224553	0.2392791	0.2967869	0.2462022	0.0637538	0.6920440	0.0704180	0.3965156	0.3404322	0.3877622	0.6840601	0.6356072	0.2240960	0.6297835	0.3596500	0.0702038	0.0522783	0.1256195	0.0010016	0.6725599	0.0575548	0.3357056	0.5486446	0.0462041	0.2644095	0.2233972	0.5067719	0.0036602	0.2965655	0.2005148	0.2701481	0.2951434	0.0524242	0.3785405	0.4188283	0.7109515	0.4840030	0.1675678	0.6398611	0.3594049	0.5530144	0.1111176	0.0112194	0.6078747	0.3027792	0.3485171	0.6227072	0.0936935	0.6932127	0.6271720	0.4591327	0.0351995	0.6984403	0.1535642	0.6463092	0.1690836	0.5121843	0.0829626	0.0576596	0.1286381	0.6248636	0.0021018	0.0212577	0.6306448	0.7062898	0.3429116	0.0632294	0.1562620	0.3487034	0.0922299	0.4890840	0.1738532	0.3236985	0.5485368	0.1597048	0.7108884	0.1530020	0.0510786	0.3901115	0.0528810	0.3600176	0.0033393	0.1780862	0.8317086
450	0.2786339	0.6116709	0.2953264	0.6462399	0.5477237	0.4435671	0.6795080	0.6600439	0.0619018	0.0014744	0.3843156	0.6228620	0.7386922	0.2175102	0.2847423	0.4894425	0.4892314	0.2064052	0.5493912	0.4439013	0.0205380	0.6642115	0.0527833	0.4415475	0.4000431	0.3980630	0.7358716	0.6145930	0.2359864	0.8125380	0.4377497	0.0526922	0.0706478	0.2705653	0.0001794	0.5955939	0.0436877	0.4582966	0.4058804	0.0639218	0.1876538	0.1865514	0.5199875	0.0060162	0.2249580	0.2084290	0.4104806	0.3198597	0.0253450	0.2945768	0.3466929	0.7059972	0.4564608	0.2238004	0.6570766	0.2907505	0.4880754	0.1141288	0.0047223	0.6215365	0.3189341	0.3187085	0.6596759	0.0926829	0.5241332	0.5939998	0.4051616	0.0247142	0.7395035	0.1142962	0.6192339	0.1591247	0.6405689	0.0768981	0.0513284	0.1100778	0.5233979	0.0059768	0.0075350	0.6194989	0.6110813	0.3372939	0.0105026	0.1767716	0.4261018	0.1509863	0.3861487	0.1744278	0.3571375	0.6283900	0.1831518	0.6430070	0.1630295	0.1156796	0.3506551	0.0684794	0.3349310	0.0092917	0.2363289	0.6876841
500	0.2688425	0.5140682	0.3691002	0.6681036	0.5669929	0.5184531	0.6756125	0.6104066	0.0644745	0.0043262	0.3291856	0.6876348	0.6556386	0.2170253	0.2813475	0.5805578	0.3444606	0.2148318	0.3801201	0.2678774	0.0271881	0.7263744	0.0262093	0.4077492	0.4443393	0.3258439	0.5368924	0.6121067	0.2625926	0.6303544	0.4806182	0.0362266	0.0266956	0.2173703	0.0001045	0.6938364	0.0447639	0.3670547	0.3833806	0.0354584	0.1990211	0.1628828	0.4831861	0.0097424	0.3074710	0.2263662	0.3187260	0.2811858	0.0555939	0.4014498	0.2836905	0.6236302	0.4439118	0.2627537	0.6985717	0.3261885	0.5087579	0.1735106	0.0006324	0.5461456	0.2722179	0.1626430	0.6739063	0.0917514	0.4945722	0.6125021	0.3274318	0.0274463	0.7737490	0.1293222	0.5798213	0.2075083	0.6303759	0.0878172	0.1448849	0.1149464	0.6334172	0.0034442	0.0359349	0.6196606	0.6821317	0.3711346	0.0365536	0.1686467	0.4178929	0.1429917	0.4140216	0.1675094	0.4299939	0.5998891	0.2090840	0.7470523	0.1740892	0.1927230	0.3894643	0.0597460	0.2863602	0.0142148	0.1442009	0.6889867
550	0.2647134	0.7279872	0.3011509	0.4755864	0.6112456	0.4473038	0.6143416	0.5913410	0.2478748	0.0064200	0.3194102	0.6733708	0.7490007	0.2101558	0.3317836	0.4930463	0.4241925	0.3055392	0.3840860	0.2703701	0.0305034	0.5635032	0.0718727	0.4343755	0.2925178	0.4244566	0.6947978	0.7687622	0.2821717	0.5991552	0.5572238	0.0289787	0.0568146	0.2267751	0.0162413	0.5821237	0.0247286	0.2391848	0.6679907	0.0585234	0.2240079	0.2189254	0.4710863	0.0012171	0.3391820	0.3188451	0.3981285	0.3145904	0.0341659	0.2648862	0.3687547	0.7031617	0.3911359	0.1687282	0.6236297	0.3907341	0.5543848	0.1351873	0.0096059	0.4824938	0.3795997	0.2194365	0.7231195	0.1178463	0.5207112	0.5602373	0.2084388	0.0165265	0.6266398	0.1617177	0.5890226	0.2193630	0.5390852	0.0654080	0.0741872	0.1455329	0.4680369	0.0060164	0.0123977	0.4654977	0.4972149	0.4171376	0.0221476	0.1686473	0.4947471	0.2614315	0.5157713	0.1893701	0.3669756	0.7275974	0.2336741	0.6268630	0.1360294	0.3067090	0.4211231	0.0663421	0.5214060	0.0036196	0.1322308	0.7798207
