"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
250	0.5552954	0.3406646	0.7490406	0.5028533	0.0021178	0.3780140	0.0207649	0.3704923	0.1743373	0.6409575	0.6564538	0.3980702	0.4701986	0.1720364	0.6278302	0.3111553	0.1964824	0.3461876	0.2770361	0.0121008	0.6628054	0.0172082	0.0165014	0.0009567	0.4874854	0.2726898	0.1507272	0.4544809	0.5778978	0.3620926	0.1172901	0.0990355	0.5085601	0.2689982	0.4374751	0.4697394	0.0074035	0.0492434	0.0039243	0.3389000	0.4971143	0.2464829	0.1128790	0.1665705	0.2377579	0.1449833	0.2294794	0.4202630	0.6254817	0.7579264	0.4453535	0.5681119	0.0177483	0.0698045	0.6253359	0.4358520	0.6247555	0.1637269	0.7494779	0.7678263	0.6348188	0.1345337	0.2439393	0.0222802	0.2561107	0.5273745	0.2172518	0.0781942	0.4628694	0.5343121	0.4546458	0.3925077	0.0511504	0.1648716	0.4308677	0.3539371	0.0612586	0.7130793	0.0733856	0.4637683	0.2142041	0.0833502	0.7366281	0.7113212	0.5122635	0.5374272	0.2564583	0.5454337	0.4794215	0.1339723	0.7491505	0.3349029	0.0661159	0.3459088	0.4115957	0.4220257	0.1745637	0.2420682	0.1848024	0.0242278
300	0.4587068	0.4626606	0.7237820	0.5826985	0.0026581	0.4597937	0.0179497	0.2928776	0.3055056	0.6571663	0.7233863	0.3951718	0.4098245	0.1974329	0.6802071	0.2691821	0.2143093	0.2664058	0.2667704	0.0244972	0.6385893	0.0179249	0.0286883	0.0000000	0.4745718	0.2212792	0.1049575	0.5386075	0.4628355	0.4670825	0.1319719	0.1158643	0.6418162	0.2955071	0.3443834	0.4675749	0.0047113	0.0306527	0.0010526	0.3808266	0.5574774	0.3026920	0.0755080	0.1903569	0.3079576	0.1769130	0.2577563	0.4512556	0.5352832	0.6914952	0.4221963	0.7675155	0.0152333	0.0778366	0.6961479	0.3318766	0.6410489	0.2339444	0.6485798	0.6922345	0.7422210	0.1246402	0.2716328	0.0194533	0.3200305	0.5373519	0.2353119	0.0801816	0.5521987	0.5994462	0.4580276	0.3098168	0.0891754	0.2354256	0.3932654	0.3741352	0.1024051	0.6131439	0.0156526	0.5031709	0.3166109	0.1475436	0.6957883	0.6890299	0.7490290	0.5686995	0.3364168	0.5748222	0.4134454	0.2138959	0.7912572	0.2688847	0.0307136	0.2994838	0.2792087	0.3361559	0.1639446	0.2598139	0.1534859	0.0690975
350	0.4740148	0.5223022	0.7027404	0.5465334	0.0040977	0.3878419	0.0157082	0.3205451	0.2230732	0.5727366	0.6957251	0.3893095	0.5385375	0.2192571	0.7033150	0.2574619	0.2052358	0.3241600	0.2763966	0.0115089	0.6502432	0.0591220	0.0102826	0.0007268	0.4636146	0.2328243	0.1665573	0.4475284	0.5675901	0.3748933	0.1105679	0.1325436	0.5645498	0.3565726	0.3972494	0.3490156	0.0243731	0.0252320	0.0024116	0.3348232	0.3896490	0.1721077	0.0809095	0.1498958	0.2915610	0.1429705	0.2081393	0.3772590	0.5913597	0.8107431	0.3631291	0.7242143	0.0100929	0.0847675	0.6419986	0.4300789	0.6480981	0.1980889	0.5463843	0.7268263	0.7842654	0.1071307	0.3261463	0.0294208	0.3055744	0.4311390	0.2744268	0.0888634	0.4911196	0.5535843	0.4791324	0.2901206	0.0798499	0.1308571	0.4103094	0.2987618	0.1239756	0.5588846	0.0165171	0.4661865	0.2649459	0.1267062	0.6096294	0.6737128	0.9537317	0.6443995	0.3096995	0.5127971	0.3772709	0.2043588	0.6932654	0.2699503	0.0239130	0.2587109	0.2754325	0.3202734	0.2390254	0.2963812	0.1843585	0.0415157
400	0.4311376	0.5218451	0.7435051	0.4680637	0.0001195	0.3313357	0.0450539	0.3908660	0.2655017	0.6229164	0.6126590	0.5184610	0.4273636	0.2556233	0.7264296	0.2297150	0.2823355	0.3574058	0.1983030	0.0094468	0.5791837	0.0687480	0.0199773	0.0000465	0.3435661	0.2407085	0.1552967	0.4354495	0.5806287	0.3680319	0.1592429	0.1064186	0.7179971	0.4527197	0.4428640	0.4478449	0.0127092	0.0278300	0.0015743	0.2890753	0.4698116	0.2174059	0.0608691	0.1323039	0.3416385	0.1831849	0.2236316	0.3036295	0.5652733	0.7404169	0.4586929	0.6871546	0.0276001	0.0768483	0.6127055	0.3510366	0.7038359	0.2573630	0.5949732	0.6885941	0.6953898	0.1215842	0.3300384	0.0159037	0.3469441	0.4057132	0.1675661	0.0913545	0.5480981	0.5138650	0.4806066	0.3051820	0.0454499	0.2179057	0.4073141	0.4168503	0.1437001	0.4958648	0.0528101	0.4119992	0.2468516	0.0756927	0.6531559	0.6631457	0.7286467	0.5891004	0.2578042	0.4667484	0.4790203	0.2127278	0.6085322	0.2171851	0.0441970	0.1854889	0.2756112	0.3290417	0.1720951	0.2913358	0.1884857	0.0262148
450	0.5122772	0.3678941	0.7360763	0.4641921	0.0000411	0.3257653	0.0094988	0.4084266	0.2631510	0.7785805	0.6535552	0.3807207	0.5507232	0.2178170	0.7689765	0.2917742	0.2569888	0.3359926	0.2736433	0.0125712	0.6298914	0.0502598	0.0084785	0.0029975	0.3358036	0.3882670	0.1250671	0.5975237	0.5536374	0.3027258	0.1681523	0.1317103	0.6026060	0.3989459	0.3988296	0.4172893	0.0112013	0.0373048	0.0009153	0.3157524	0.4857966	0.1939205	0.0238979	0.1259831	0.3908330	0.1904175	0.1393226	0.3376785	0.4712750	0.6738406	0.5099504	0.6962616	0.0208549	0.1034883	0.6373191	0.4627172	0.6125308	0.2040228	0.6814637	0.6747176	0.6107625	0.0878010	0.3851604	0.0620447	0.3168981	0.4499922	0.2293472	0.0730831	0.5565073	0.5532201	0.3962176	0.3847304	0.0536011	0.2787824	0.3618001	0.3670458	0.0778980	0.7111019	0.0494796	0.3853539	0.2533433	0.0883795	0.5984565	0.6592022	0.6023633	0.7820667	0.1941643	0.3689490	0.4128992	0.1688486	0.6047016	0.2621914	0.0520117	0.2324177	0.4386881	0.3685859	0.2268801	0.2441212	0.2422969	0.0795334
500	0.6092378	0.4948822	0.7225317	0.5413305	0.0002607	0.4239808	0.0145067	0.3644232	0.2425551	0.6459040	0.7667543	0.4493899	0.4878414	0.2121842	0.6399478	0.2198145	0.1152848	0.4543685	0.3148587	0.0017558	0.5781879	0.0472728	0.0153179	0.0015610	0.3480670	0.2396820	0.1013359	0.4935444	0.6114802	0.3597721	0.2019716	0.0803921	0.5315648	0.2976517	0.4386395	0.4462272	0.0078758	0.0370882	0.0006802	0.3366333	0.3401215	0.1752629	0.0349819	0.2114642	0.4207586	0.2387385	0.2545266	0.4313577	0.5987756	0.9122027	0.4397364	0.7453151	0.0042182	0.0739924	0.6073341	0.3495432	0.7382074	0.2242609	0.5804526	0.6417558	0.6834815	0.0767272	0.3634519	0.0351941	0.3839024	0.4307763	0.2119980	0.1437727	0.5585168	0.5655328	0.4490175	0.3202997	0.0786761	0.2402897	0.4381676	0.5122850	0.1066608	0.6522092	0.0215080	0.4858522	0.3072735	0.0512109	0.6743259	0.6864226	0.6929275	0.5444619	0.2788976	0.4208100	0.5108317	0.1555711	0.6663015	0.3373382	0.0222753	0.3175473	0.3140866	0.3423810	0.2359071	0.2282685	0.1265818	0.0216597
550	0.4617098	0.4295980	0.7715979	0.5018405	0.0592477	0.3856790	0.0082605	0.3381746	0.1905337	0.7163753	0.6625050	0.4695454	0.4414253	0.1400075	0.5467133	0.1812901	0.2292456	0.3370400	0.2609199	0.0013285	0.6767111	0.0203381	0.0221879	0.0063125	0.3024994	0.2045392	0.1534319	0.4830226	0.6782647	0.4281941	0.1208423	0.1145269	0.4040446	0.2760452	0.3930140	0.3242845	0.0039158	0.0183389	0.0097476	0.3588375	0.4246703	0.1545889	0.1664628	0.2464684	0.4415965	0.1764851	0.3265504	0.1907759	0.5419442	0.7391297	0.5139530	0.6473647	0.0191894	0.0956640	0.6444942	0.3106995	0.5754362	0.1616145	0.5976568	0.7641758	0.7847354	0.1255611	0.3197852	0.0268387	0.3404202	0.3614159	0.1557609	0.1191129	0.4004805	0.3007383	0.4570039	0.3242574	0.0372406	0.1599094	0.5536203	0.2705003	0.1098533	0.7055806	0.0190020	0.4666249	0.2820531	0.0850099	0.7844991	0.7383617	0.7409997	0.5550981	0.2520096	0.3963851	0.4402891	0.1913454	0.7327567	0.2669199	0.0295748	0.3701745	0.2747512	0.3342383	0.1380482	0.4438717	0.2706416	0.3899330
600	0.3724794	0.4116327	0.6725212	0.5054444	0.1649067	0.3692785	0.0205294	0.3560295	0.1547563	0.7361199	0.6081298	0.3739362	0.3159646	0.1444333	0.7048323	0.1664924	0.1749431	0.2988587	0.2209460	0.0028034	0.5459999	0.0234343	0.0224114	0.0112374	0.4206618	0.3293522	0.1573531	0.4560193	0.5838517	0.6165425	0.1007510	0.1082820	0.3427857	0.2425784	0.4423621	0.4465168	0.0189616	0.0512306	0.0197865	0.3441468	0.4892908	0.1639098	0.3485393	0.3199106	0.3924236	0.3941083	0.3467613	0.2297504	0.5399531	0.7806171	0.3971166	0.5739047	0.0050190	0.1656002	0.6185849	0.2945519	0.8208631	0.2560906	0.6128133	0.6687164	0.5638530	0.1569456	0.3405868	0.0391608	0.3126233	0.4036239	0.0579133	0.0600725	0.3191588	0.2225808	0.5828923	0.3768808	0.0137935	0.1876759	0.5118649	0.3880710	0.0717066	0.7335658	0.0439590	0.3888580	0.3557671	0.1092835	0.6173037	0.6300599	0.8086296	0.5835407	0.2002188	0.5216763	0.4933855	0.1544114	0.7512415	0.2125044	0.0576868	0.2554831	0.3027063	0.2688056	0.1820466	0.6201815	0.3970261	0.5221427
650	0.4583275	0.4749849	0.8087310	0.5265832	0.1453851	0.2858113	0.0209230	0.3539067	0.1566478	0.6763049	0.7782023	0.4508014	0.2316446	0.0346589	0.7086927	0.1723680	0.2500017	0.2850014	0.2861779	0.0089392	0.6839968	0.0453174	0.0307500	0.0039622	0.4426149	0.2742757	0.1998507	0.3036688	0.6199639	0.4917444	0.0825866	0.1064128	0.3633127	0.2383732	0.3784175	0.3790445	0.0094354	0.0459182	0.0615676	0.2942271	0.4346540	0.2907642	0.4202654	0.4440770	0.4852458	0.3775829	0.2849014	0.2802311	0.5136835	0.8052126	0.5171149	0.6703492	0.0075930	0.2465951	0.5410025	0.3752874	0.5805346	0.2490650	0.6652148	0.6968248	0.5438524	0.1122746	0.2199796	0.0164574	0.2636899	0.4383566	0.0331451	0.0374082	0.2622208	0.2224298	0.5449426	0.3573199	0.0039384	0.1987737	0.4284407	0.3559576	0.1225330	0.7560562	0.0410284	0.3245332	0.3611192	0.2020248	0.6335544	0.6176999	0.7257766	0.6608111	0.2424040	0.3861509	0.3060101	0.1410816	0.7422409	0.1831586	0.0169676	0.2882359	0.3884576	0.3596431	0.2107957	0.5640359	0.3210143	0.6861669
700	0.4064379	0.4809824	0.6421176	0.4706388	0.1698355	0.3091348	0.0102428	0.2778920	0.1926030	0.7682915	0.8249246	0.3884465	0.1730812	0.0616983	0.6212185	0.1539068	0.2487156	0.3142399	0.2698244	0.0254124	0.6284289	0.0255598	0.0285034	0.0344165	0.3069675	0.3084892	0.1756439	0.3428356	0.7081091	0.5387651	0.1017048	0.2067777	0.2468764	0.3376169	0.3810391	0.4217275	0.0071865	0.1405699	0.0768447	0.4174552	0.3746110	0.2134298	0.5144745	0.3362720	0.4548078	0.4916895	0.3044568	0.3952767	0.5450286	0.5200437	0.5736988	0.6802301	0.0191200	0.1946365	0.4125555	0.2662776	0.5607984	0.3559721	0.5840731	0.6500291	0.5770111	0.1078726	0.3135823	0.0384266	0.3260805	0.3396774	0.0219041	0.0487758	0.2181715	0.3695325	0.6264995	0.3180613	0.0036965	0.2024617	0.5144335	0.4698762	0.1298436	0.5775127	0.1206638	0.2910140	0.3952636	0.2062741	0.7404576	0.5450778	0.6599786	0.7313013	0.2188657	0.4701994	0.3165687	0.1257548	0.7228059	0.1374039	0.0284076	0.4068114	0.2668320	0.3479014	0.2137261	0.5994006	0.3367955	0.6991017
750	0.4497157	0.4637443	0.7577540	0.4345850	0.1734272	0.3864054	0.0110215	0.3357406	0.2358736	0.5848738	0.6379321	0.3735619	0.1865699	0.0596475	0.6446328	0.2113517	0.2438609	0.4208306	0.2717025	0.0136904	0.7269442	0.0198178	0.0306760	0.0027054	0.3747978	0.2420839	0.2166443	0.3783721	0.6151781	0.6452032	0.1260779	0.1295365	0.2425554	0.3443788	0.3015289	0.4537980	0.0087480	0.0773864	0.0376970	0.4220427	0.4022624	0.3230023	0.5548624	0.4356678	0.4041033	0.4476107	0.2172082	0.5130606	0.7358282	0.7262867	0.6226070	0.7563664	0.0028732	0.1727913	0.4952203	0.3397707	0.6803314	0.2739514	0.5765066	0.7649202	0.7371416	0.1763501	0.2673297	0.0349530	0.2844934	0.4398195	0.0197636	0.0802718	0.3065421	0.3840231	0.6223438	0.3720715	0.0027160	0.2232834	0.4864242	0.3341024	0.0856455	0.6208507	0.0792356	0.2757009	0.3271769	0.3218957	0.6643357	0.6648738	0.6833801	0.6861017	0.2764370	0.5089299	0.2213305	0.1501554	0.6455212	0.1517363	0.0274085	0.2965804	0.2670643	0.3483310	0.2149246	0.6001586	0.3053429	0.8111306
800	0.5829500	0.4415900	0.8252594	0.4241929	0.1648704	0.3259402	0.0121613	0.3397161	0.1409846	0.6948456	0.8072548	0.3179446	0.1570024	0.0588140	0.6594478	0.2217706	0.3448384	0.3619464	0.2623266	0.0277478	0.5816021	0.0268968	0.0358657	0.0131870	0.3905523	0.3243726	0.1740685	0.3701503	0.6373962	0.5948170	0.1271665	0.1744011	0.2441011	0.3201084	0.4233234	0.3516258	0.0339475	0.1037926	0.0648454	0.3525715	0.3984264	0.2321100	0.6382983	0.4608243	0.3382161	0.4627425	0.1750571	0.4435897	0.5959791	0.8351752	0.6517525	0.7527444	0.0000038	0.2287749	0.5111903	0.3899950	0.5743358	0.4306023	0.6327355	0.5860649	0.6548091	0.2195644	0.2763218	0.0386157	0.2125928	0.4249863	0.0449288	0.0298188	0.2114877	0.4172452	0.6605142	0.4229072	0.0039504	0.1546483	0.4248696	0.4247244	0.0912879	0.5776646	0.0834256	0.3296886	0.4619075	0.3810389	0.5935540	0.7261752	0.6826280	0.6170908	0.2728023	0.3625930	0.1591734	0.1309839	0.6186087	0.1463080	0.0158071	0.2086867	0.3048252	0.2106580	0.1526386	0.6871240	0.3338903	0.7581488
850	0.4968693	0.4405604	0.6580382	0.4102238	0.2065218	0.4166223	0.0320076	0.3887173	0.3087965	0.6487785	0.8141712	0.5405908	0.1649699	0.0480061	0.6672187	0.2587044	0.2548253	0.3475620	0.2501448	0.0028240	0.6959355	0.0198707	0.0277756	0.0172961	0.3379290	0.2335562	0.2418198	0.4183360	0.5590262	0.6780770	0.1885703	0.2198639	0.2551080	0.2558538	0.3835572	0.3960833	0.0011537	0.1011103	0.0342739	0.4680479	0.5007131	0.1771383	0.5754845	0.4618674	0.4070296	0.4724952	0.2422053	0.4508238	0.4492184	0.6870972	0.6251172	0.7750007	0.0006240	0.2371692	0.4236811	0.3195090	0.7020565	0.4224708	0.7477210	0.7476453	0.7391933	0.1871424	0.2079295	0.0231506	0.1694372	0.5106817	0.0751802	0.0384179	0.1604661	0.3805289	0.6421118	0.4351261	0.0032983	0.2274148	0.3960254	0.4507759	0.1216903	0.7304091	0.1048540	0.3479443	0.2865718	0.3844294	0.6796670	0.5840537	0.7032888	0.6195560	0.2856926	0.4363448	0.2858509	0.1707710	0.7822311	0.1427675	0.0288912	0.2152658	0.2234041	0.2205095	0.2432956	0.6218891	0.3898160	0.6198692
900	0.4774632	0.4513181	0.7169545	0.2649736	0.1699355	0.4269864	0.0082527	0.4390313	0.3121685	0.7143957	0.8112349	0.3167707	0.1531044	0.0575114	0.5347520	0.2737162	0.2547973	0.4605561	0.3491212	0.0030048	0.6499731	0.0218930	0.0326471	0.0211073	0.4634657	0.3904477	0.1982369	0.4160168	0.5637093	0.6559576	0.1981330	0.2822702	0.2117652	0.2965297	0.4363701	0.4067879	0.0169400	0.1222478	0.0915869	0.3411004	0.4593749	0.2196628	0.5536766	0.3724475	0.3092958	0.4389014	0.2428108	0.4559225	0.5214511	0.7458249	0.6452501	0.7382399	0.0004164	0.2292271	0.3211188	0.3403073	0.5733713	0.3429804	0.5415112	0.6824861	0.8023368	0.1354516	0.1826611	0.0321863	0.2477818	0.4789938	0.0381873	0.0211797	0.2201855	0.4314600	0.5792542	0.3585755	0.0057048	0.1617120	0.4407310	0.4167213	0.0887851	0.6348350	0.0818639	0.3392593	0.2954461	0.4488910	0.6321761	0.6746909	0.6191410	0.6819462	0.2734668	0.3971515	0.2428329	0.0895254	0.8272328	0.1330168	0.0342340	0.3141549	0.2068965	0.2701697	0.2614399	0.6028384	0.3717083	0.5632403
950	0.4749132	0.4776472	0.6930419	0.2915563	0.1249178	0.4003033	0.0087447	0.4542087	0.2724803	0.7416953	0.7794541	0.4145757	0.1165586	0.0622901	0.5330228	0.3090676	0.2243161	0.4152708	0.2763051	0.0014143	0.6812982	0.0425484	0.0483082	0.0109595	0.3686167	0.2551440	0.1656102	0.3256009	0.5528687	0.5510949	0.1399964	0.2533651	0.1944435	0.1757852	0.3630774	0.3584635	0.0111600	0.1932604	0.0706186	0.3817371	0.3157586	0.2225493	0.5230565	0.4211460	0.1943847	0.3847150	0.2120994	0.5561210	0.5526236	0.6576828	0.6590621	0.7795234	0.0003184	0.2206392	0.3392582	0.3697251	0.5343032	0.4730496	0.6831533	0.7187340	0.5916487	0.1663664	0.2558994	0.0406060	0.2010594	0.4776860	0.0319962	0.0274555	0.2957259	0.2913522	0.5809971	0.4492419	0.0128691	0.1668340	0.4217492	0.4702747	0.0474794	0.6718665	0.0988283	0.3432291	0.2745498	0.5035339	0.5649475	0.5695360	0.6281113	0.6608042	0.2956080	0.4969239	0.2620603	0.2420811	0.6952822	0.0992005	0.0265067	0.3550792	0.2227997	0.2256677	0.2325371	0.6212112	0.4385568	0.5400782
1000	0.4244234	0.5012759	0.6259244	0.2426015	0.1131201	0.4013984	0.0154534	0.4557397	0.3717201	0.7559246	0.6542191	0.3955639	0.1973495	0.0428648	0.6760742	0.2979674	0.2037776	0.5160826	0.2553117	0.0037675	0.7146695	0.0228061	0.0272830	0.0196215	0.4491280	0.2359106	0.2393723	0.3836802	0.5193016	0.6107461	0.2493715	0.2466053	0.2406020	0.1887932	0.3939138	0.3934951	0.0124926	0.1229006	0.0852710	0.4425478	0.3671022	0.2332032	0.6763582	0.4888998	0.2221703	0.3119789	0.1861701	0.3740027	0.5600746	0.7127304	0.5551336	0.6608086	0.0023961	0.2124678	0.3449547	0.2465793	0.6262830	0.3976389	0.6315619	0.6300416	0.6671674	0.2191138	0.2109436	0.0517386	0.1568439	0.5369565	0.0281764	0.0196835	0.1974693	0.3225489	0.6255895	0.3652794	0.0088918	0.2023635	0.3885801	0.4374771	0.1192283	0.5746299	0.1704893	0.3083313	0.2385214	0.4417407	0.6748315	0.5769642	0.6035151	0.4708956	0.2763541	0.4960327	0.2167097	0.0961665	0.6794146	0.1183119	0.0287531	0.3297449	0.2562336	0.2409196	0.2500788	0.6275541	0.3982968	0.5663109

0	0.4685582	0.4155270	0.7013478	0.3589839	0.1699671	0.3175930	0.0117278	0.3430878	0.4336921	0.6422773	0.7079423	0.3191312	0.1298440	0.0247197	0.5952840	0.3056466	0.2836371	0.4867555	0.2835497	0.0033682	0.7851313	0.0241834	0.0121183	0.0157978	0.3435794	0.2925170	0.2327947	0.2946607	0.5123488	0.7423266	0.1931466	0.1914925	0.3179044	0.2547127	0.3579186	0.3467244	0.0164561	0.1705895	0.1103304	0.5381448	0.3861965	0.1588288	0.6835036	0.5869060	0.2035811	0.3377678	0.1566269	0.3746162	0.5826056	0.8303835	0.6608569	0.6050020	0.0023792	0.1743221	0.4528904	0.3854578	0.5459309	0.4070701	0.5389047	0.6069594	0.7824195	0.1862466	0.2029649	0.0425013	0.1975127	0.5197544	0.0436745	0.0342544	0.2589134	0.2734886	0.4578565	0.3123607	0.0076516	0.1530400	0.4503649	0.4595677	0.1003639	0.7226890	0.1460593	0.3697363	0.2474906	0.4965978	0.6075916	0.8158334	0.6983095	0.5910010	0.3297387	0.4597507	0.1824445	0.1442381	0.7071818	0.1350219	0.0248180	0.3599232	0.3198204	0.2751708	0.2386500	0.5907546	0.2837286	0.6938237
50	0.4476647	0.5892178	0.6367946	0.2641057	0.0665813	0.3328601	0.0114316	0.3399510	0.3576077	0.7068060	0.6193845	0.2861021	0.0791240	0.0727357	0.5579763	0.3280601	0.4572245	0.3978759	0.4042571	0.0108704	0.6105559	0.0214015	0.0266000	0.0109646	0.4018801	0.3214073	0.3002998	0.3380199	0.5060750	0.5624717	0.1942034	0.2011690	0.2692584	0.1744129	0.5002724	0.4508583	0.0016096	0.1261243	0.0429100	0.4481706	0.4971895	0.2996221	0.7845445	0.5756114	0.2061139	0.2760985	0.1674011	0.5261769	0.5385115	0.4946080	0.5646728	0.5950230	0.0006073	0.2173501	0.3767761	0.3625460	0.6430187	0.3585481	0.5989064	0.8087740	0.6466117	0.2440296	0.2186237	0.0494214	0.4556873	0.5858818	0.0379269	0.0933203	0.2412431	0.4650604	0.3849425	0.3139157	0.0119419	0.1832516	0.4040209	0.3174175	0.0663689	0.5726256	0.1143392	0.3118987	0.2295070	0.4680968	0.5539099	0.5674083	0.6210219	0.6970001	0.2558093	0.5101310	0.2636162	0.1795600	0.6783342	0.1849694	0.0174100	0.1978548	0.2610760	0.2034173	0.2978501	0.7021504	0.2912797	0.6035138
100	0.3803560	0.6952264	0.7566612	0.2968076	0.0411060	0.2716290	0.0139963	0.3961368	0.3368227	0.6058686	0.6310206	0.3322816	0.1600100	0.0337527	0.5443500	0.3876935	0.4570315	0.3847036	0.2772676	0.0020356	0.5896974	0.0109599	0.0309138	0.0313321	0.5003145	0.3345684	0.2461195	0.3996194	0.6712109	0.6091753	0.2932019	0.2011611	0.2121054	0.1970850	0.4884260	0.4469813	0.0078508	0.1654160	0.0564042	0.4494297	0.3800685	0.2128968	0.7422306	0.4387496	0.3190737	0.3154311	0.0461052	0.6969233	0.4814998	0.2455590	0.6013170	0.6314117	0.0001156	0.2120767	0.3947209	0.3262016	0.6085054	0.4545218	0.7029276	0.6554569	0.6419040	0.1603945	0.4967171	0.0333184	0.5371354	0.6165998	0.0258920	0.1933410	0.3606898	0.5437405	0.3684591	0.3857509	0.0074948	0.2291275	0.4164763	0.3869149	0.0327251	0.5353680	0.0815778	0.3287657	0.2387228	0.4338875	0.5318064	0.7322675	0.5818490	0.4998439	0.2430747	0.5354101	0.2537839	0.1991446	0.5829961	0.1732492	0.0285618	0.0764409	0.2553354	0.3515045	0.2595782	0.5541440	0.2613869	0.6640143
150	0.3785346	0.6233571	0.6092012	0.2725264	0.0077654	0.3410911	0.0336251	0.3927852	0.3202696	0.6035928	0.5710746	0.2802175	0.1149221	0.0410458	0.5983451	0.5431275	0.6080468	0.4308346	0.2997087	0.0047389	0.5898711	0.0758837	0.0421273	0.0151099	0.4202958	0.2555984	0.1983942	0.5626764	0.4897180	0.5379430	0.2606066	0.1819913	0.2128049	0.1879160	0.4042803	0.5284614	0.0062041	0.1400282	0.0036997	0.3942719	0.4168964	0.2079243	0.6532103	0.5429584	0.3931634	0.3689790	0.0487666	0.7097360	0.4303639	0.1329200	0.6412898	0.6084181	0.0006748	0.2273585	0.2733856	0.3949708	0.6817729	0.4117613	0.6604295	0.7458637	0.8507268	0.1480835	0.4954204	0.0349564	0.5522140	0.6290440	0.0564925	0.1670439	0.2684623	0.5134762	0.4976559	0.3506387	0.0107856	0.1726014	0.4608386	0.2482602	0.0452439	0.6306238	0.0428916	0.3423082	0.2970862	0.3827605	0.6480069	0.6377237	0.4639014	0.5804598	0.2830454	0.4390130	0.2730746	0.1645480	0.6592818	0.1594750	0.0080572	0.0762693	0.2859606	0.2527145	0.1894803	0.6008666	0.3532389	0.5317876
200	0.5082099	0.6196074	0.6469967	0.3427954	0.0016169	0.3533013	0.0134255	0.4671711	0.3095956	0.5869879	0.6754936	0.3586932	0.1468164	0.0213978	0.5943020	0.4268430	0.5973655	0.3675770	0.3483824	0.0111109	0.5328532	0.0242145	0.0329418	0.0283583	0.3255142	0.2996965	0.1660344	0.4552568	0.4571064	0.6289026	0.1319973	0.2469380	0.2029368	0.1434434	0.4604670	0.3857659	0.0127343	0.0950260	0.0006589	0.4857337	0.4214138	0.1908799	0.6287468	0.5543549	0.4508009	0.3270679	0.0523508	0.5281753	0.4062815	0.0637875	0.5453418	0.6291296	0.0027254	0.2424309	0.3703226	0.2377616	0.6071500	0.3880758	0.6157802	0.5788330	0.7590847	0.1122161	0.6182880	0.0869619	0.6036651	0.5362853	0.0237651	0.1399407	0.3138605	0.5182646	0.4439086	0.3922098	0.0327264	0.1555249	0.3854153	0.1620138	0.0419528	0.6264211	0.0448383	0.3282619	0.2671013	0.3246129	0.5913447	0.5792896	0.5667355	0.5756867	0.2575584	0.3957885	0.3681850	0.1258640	0.5804687	0.2000232	0.0021045	0.0291787	0.2816709	0.2441296	0.1697921	0.5257586	0.4434787	0.8072805
250	0.5033389	0.5425815	0.6324123	0.2648934	0.0157633	0.3588110	0.0146313	0.3715919	0.3035328	0.7514171	0.6963785	0.3898739	0.0888759	0.0171063	0.7095472	0.4223756	0.4782742	0.3593657	0.2886203	0.0021799	0.6196490	0.0517007	0.0268883	0.0134809	0.4343025	0.2979018	0.1755955	0.5831968	0.5551079	0.5394709	0.1508024	0.2107962	0.2689396	0.1206195	0.4294838	0.3802193	0.0046439	0.1073733	0.0001958	0.3854802	0.4035876	0.2253217	0.6352514	0.4836603	0.4779664	0.3394075	0.0421744	0.5563058	0.2893135	0.0798156	0.5186389	0.7870109	0.0014374	0.2330647	0.4168460	0.2824456	0.6270823	0.3518056	0.5116932	0.5163926	0.7306464	0.1234295	0.5495224	0.0483455	0.5880794	0.5488375	0.0208027	0.1775508	0.3644118	0.4245395	0.4113578	0.3717433	0.0061304	0.1604743	0.4523801	0.1849499	0.0212198	0.5298010	0.0307747	0.4524857	0.2086956	0.2456746	0.6232350	0.6381170	0.4058481	0.6125721	0.3564298	0.3556080	0.2739985	0.1049977	0.5662542	0.1389349	0.0029096	0.0541732	0.3318987	0.3123433	0.1974055	0.7458923	0.2862722	0.6881883
