"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
250	0.2050565	0.9937821	0.9960249	0.6874927	0.2075264	0.3411161	0.0118384	0.4259150	0.5568325	0.3598805	0.0114748	0.9570173	0.0506301	0.9827205	0.6028720	0.4565150	0.7161363	0.6287667	0.2218967	0.1525248	0.8101540	0.7374263	0.1935109	0.3306082	0.0598051	0.0098105	0.5993131	0.1947130	0.3359336	0.6102211	0.3059809	0.8933032	0.6756013	1.0219654	0.9119617	0.4779011	1.1147381	0.0019655	0.9018859	0.0279694	0.0329686	0.9531689	0.6732962	0.9360967	0.0123080	0.7929667	1.0573829	0.9771032	0.6859702	0.7224819	0.1647183	0.7882511	0.9713824	0.8570962	0.1392765	0.0513936	0.0058417	0.5036963	0.1499874	0.3838465	0.4615285	0.9989144	0.4826396	0.4701089	0.2821883	0.5617006	0.0198126	0.2081225	0.2116920	0.7304551	1.1472834	0.6225605	0.0776202	1.0249629	0.8069529	0.0386551	0.6628560	0.9566675	0.6612373	0.6082702	0.0036447	0.2695265	0.9623639	0.8174973	0.1904069	1.0193281	0.5633900	0.1691749	1.0261784	0.2735052	0.4440477	0.7773023	0.5932758	1.0877523	0.4484117	0.2683244	0.0756466	0.4030918	0.0035758	0.5817212
300	0.1729855	0.8680526	0.9460444	0.7448908	0.2099015	0.3226633	0.0157476	0.3602555	0.4764717	0.3272264	0.0216816	0.9718726	0.0430523	1.0128554	0.5662670	0.5157007	0.7049460	0.6030448	0.2473255	0.1588093	0.7272868	0.6350705	0.2489424	0.3517941	0.0680135	0.0145629	0.6107176	0.2398388	0.3699544	0.6517191	0.3127990	0.9084560	0.6671926	1.0005635	1.0352102	0.5035165	1.1027157	0.0000000	0.9945759	0.0336509	0.0206610	0.9955938	0.6067307	0.8682766	0.0185914	0.8749796	0.9850828	1.1138341	0.6832269	0.7999997	0.1557796	0.8753054	0.9842696	0.8370148	0.1082149	0.0520817	0.0051881	0.4726183	0.1264797	0.3383687	0.5119548	0.9845408	0.5042575	0.5591079	0.3295177	0.5130883	0.0096068	0.1948217	0.2128862	0.8000274	1.0088501	0.7094189	0.1381789	0.9640299	0.8385281	0.0213358	0.6187772	0.9690018	0.6565954	0.7052763	0.0004061	0.2201623	0.9769405	0.8671967	0.1837165	0.9148546	0.5399989	0.2280199	1.0266874	0.2132815	0.5483441	0.7845859	0.5905309	1.0163467	0.4011613	0.2256080	0.0657530	0.3174521	0.0003863	0.5104012
350	0.1927878	0.9101157	0.9448010	0.7471529	0.1861589	0.2830194	0.0056631	0.3377373	0.5127270	0.3739847	0.0290575	0.9641057	0.0452031	0.9998219	0.5677420	0.5534445	0.6491456	0.6104873	0.2395510	0.1292299	0.7032284	0.5958725	0.1720786	0.3185202	0.0782551	0.0080875	0.5998393	0.2339177	0.3580372	0.7668257	0.2630629	0.8169003	0.6360984	0.9064069	1.0569014	0.4391976	1.0303191	0.0019026	0.8315436	0.0296704	0.0343606	1.0476668	0.5836533	0.8741035	0.0370115	0.9727518	1.0331279	1.0762757	0.6391391	0.7499560	0.1225832	0.8215662	0.9346112	0.7835634	0.0979834	0.0545483	0.0114366	0.5456171	0.1010375	0.3146815	0.5383544	1.0226541	0.5129022	0.4818818	0.3334998	0.5259744	0.0065414	0.1679603	0.2436128	0.7998660	0.9213483	0.7374507	0.1166608	0.9893534	0.7945944	0.0343443	0.5840375	1.0588175	0.6797928	0.7100814	0.0043596	0.2283220	0.9766661	0.8826772	0.2812368	1.0654463	0.6702030	0.3051577	0.9520070	0.1474757	0.4914382	0.7086535	0.6319786	1.1204408	0.3739864	0.2672985	0.0610914	0.2415001	0.0017087	0.5344756
400	0.1738130	0.9473182	0.9397918	0.7464784	0.1627904	0.2802519	0.0046594	0.2677943	0.5728959	0.3438365	0.0523202	0.9813417	0.0467071	1.0016387	0.5385498	0.6608523	0.6656200	0.6436948	0.2476184	0.1013532	0.6865155	0.6181237	0.1983141	0.2657205	0.0713299	0.0100605	0.5543504	0.2312642	0.3233212	0.8016163	0.3220841	0.8767725	0.5843954	1.0085918	0.9810933	0.4873462	1.0025523	0.0001867	0.9263744	0.0263898	0.0389355	0.8706693	0.5341995	0.9375908	0.0332298	0.9469787	1.1038526	1.0174180	0.6455128	0.7525928	0.1633284	0.8343993	0.9494234	0.7422615	0.0453364	0.0640894	0.0075748	0.5352543	0.1492557	0.2831509	0.5497705	0.9234362	0.5708765	0.4733916	0.2952045	0.5696456	0.0055100	0.1696959	0.1642365	0.7495973	0.9818045	0.7031630	0.1346165	0.9375700	0.7887957	0.0233171	0.6210222	1.0033109	0.6495935	0.6020807	0.0027814	0.1634400	0.9181138	0.7992632	0.2729222	1.0709639	0.6185151	0.4194448	1.0409282	0.1574722	0.4707465	0.8053317	0.6222958	1.0894930	0.3961526	0.2309137	0.0544861	0.2065024	0.0039198	0.4418228
450	0.1805040	0.9307795	0.8713037	0.6842450	0.2424624	0.2723230	0.0077025	0.2708023	0.5813182	0.3582511	0.0568844	0.8094481	0.0569121	0.9484667	0.4771882	0.6416557	0.6375096	0.6328764	0.2559351	0.0929666	0.7052969	0.5971251	0.1559891	0.1639416	0.0943399	0.0060107	0.5699783	0.2235395	0.3287371	0.7854816	0.3272846	0.8089997	0.6564917	0.9677156	1.0343935	0.4843522	1.1201822	0.0010819	0.8859545	0.0345953	0.0363488	0.8772237	0.5179813	0.9887524	0.0267699	0.9966857	1.1931508	1.0275464	0.5922812	0.6958563	0.1222222	0.9376714	0.9190583	0.7552281	0.0588902	0.0758933	0.0135171	0.6024348	0.1518073	0.3490697	0.5550034	0.9733655	0.5772281	0.4052211	0.3110709	0.5896747	0.0000000	0.1562998	0.1677799	0.7504471	0.9970362	0.6580764	0.1101520	0.9722049	0.8858171	0.0219595	0.6381144	1.0777470	0.6162099	0.6304599	0.0050962	0.1767575	0.8760673	0.8363789	0.3224931	0.9711859	0.5732154	0.4003082	0.9624383	0.1439726	0.4280851	0.8011554	0.6413153	1.0506578	0.3734449	0.1810423	0.0568441	0.1769489	0.0023994	0.4835629
500	0.2002723	0.8901932	0.8736803	0.8248917	0.2381753	0.2795972	0.0237661	0.2515751	0.6067862	0.4477809	0.0361825	0.9645540	0.0396818	0.8611372	0.4859187	0.6325540	0.6909372	0.5964541	0.2057475	0.0963957	0.7312233	0.5514039	0.1755670	0.1039700	0.0973939	0.0066441	0.6753511	0.1927952	0.3393856	0.7786381	0.3677352	0.8293629	0.6806628	1.0002875	1.0860293	0.4388622	1.1793287	0.0025691	0.7639105	0.0260531	0.0391027	1.0624653	0.5467315	0.9546569	0.0217552	1.0185599	1.0418278	0.9571483	0.6578150	0.5227517	0.1303091	1.0576943	0.9579173	0.7764128	0.0764600	0.0917719	0.0092791	0.6219152	0.1978271	0.4569046	0.4587032	1.0357881	0.5650640	0.4777115	0.3123412	0.6196346	0.0108195	0.1488884	0.2110477	0.7678702	1.0538880	0.7034728	0.1041884	0.9909351	0.9473035	0.0124674	0.5902710	1.0203386	0.6200431	0.6112692	0.0014988	0.2399039	0.8101824	0.8389304	0.1732879	0.9225463	0.5734592	0.5327998	0.9508598	0.1848549	0.3641312	0.9610884	0.6553042	1.0391086	0.4629433	0.1748535	0.0519910	0.1609552	0.0037190	0.4562580
550	0.2052887	0.9445028	0.8096301	0.7925896	0.2707478	0.2272873	0.1556314	0.2287092	0.5322222	0.3079603	0.1349720	0.9870405	0.1540300	0.6156995	0.5272785	0.6332040	0.6439370	0.6518447	0.1645917	0.1314680	0.5080846	0.5514611	0.1273280	0.1169118	0.1054646	0.0040115	0.3867200	0.2088007	0.3428917	0.8572106	0.3340821	0.8630161	0.4295089	1.0076189	1.0539596	0.6753874	1.0876584	0.0020266	0.7053707	0.0339215	0.0140027	0.9424832	0.6202580	0.9790726	0.0297180	0.8961545	0.9227179	1.0073849	0.7279061	0.5710669	0.1359159	0.8654106	0.9405027	0.9042652	0.0993368	0.0669091	0.0057730	0.5893521	0.2464182	0.5493418	0.4779637	1.0069630	0.4653004	0.4627252	0.3355516	0.5284628	0.0353895	0.1833821	0.4533153	0.7644935	0.9713981	0.8582303	0.1395113	0.9474697	0.9039422	0.1061719	0.5525489	1.0666971	0.6150129	0.6236479	0.0039082	0.1925045	0.6761582	0.9110984	0.0832141	0.8843213	0.5355623	0.5041405	0.9327263	0.2787373	0.2622603	0.9062748	0.5929719	0.9864285	0.3804765	0.2511573	0.0233890	0.1790714	0.0356858	0.4439394
600	0.1800120	1.0545451	0.8771535	0.7057916	0.3160444	0.2769908	0.2309568	0.2111260	0.5404137	0.2059667	0.1896803	1.0891308	0.4095098	0.3779329	0.5396487	0.7414290	0.5409322	0.7910087	0.1895937	0.1929310	0.2737858	0.6255617	0.0689556	0.1276554	0.0996799	0.0092424	0.2035507	0.2517592	0.3568395	0.7825918	0.2439239	0.7657257	0.2456548	0.9967949	0.9940928	0.4842867	1.0319826	0.0012367	0.7378002	0.0193943	0.0303162	0.9127683	0.5544447	1.0521139	0.0081300	0.8339927	1.0516174	0.8764580	0.6370288	0.6874024	0.0965510	0.7312030	0.9188767	0.8021138	0.0704350	0.0790010	0.0479825	0.5174357	0.2802131	0.4754635	0.5768612	0.8582039	0.3839423	0.4130676	0.2627499	0.5340634	0.1712431	0.1143757	0.5576614	0.7629701	0.8058168	0.7370335	0.1200446	0.8217984	0.9044863	0.3499316	0.5272197	0.9887896	0.6858272	0.5781194	0.0178221	0.1970930	0.7914450	0.7668522	0.0672662	0.9257869	0.5395197	0.4782588	0.8971936	0.5019217	0.2692196	0.7967113	0.6172716	0.9542139	0.3934664	0.3239311	0.0135672	0.2640382	0.0328566	0.3914406
650	0.1767182	1.1148411	0.7908555	0.7089357	0.3911400	0.2924510	0.3886178	0.1871721	0.4989976	0.1544435	0.1973980	1.0379760	0.7371448	0.1911408	0.5683654	0.7316466	0.5113978	0.8291577	0.3045910	0.2554848	0.2561764	0.7047823	0.0521553	0.1949716	0.0736027	0.0060308	0.0933811	0.4012357	0.2939620	0.6636518	0.2565103	0.5852184	0.1346037	0.8629630	1.0293982	0.2233768	1.0175289	0.0017491	0.8386651	0.0314518	0.0416708	0.9248230	0.5804600	1.0550416	0.0226508	0.9013339	1.0021930	0.9741598	0.6393981	0.7458221	0.0400444	0.7286230	0.7915952	0.7363494	0.0815628	0.0628215	0.0454590	0.4368285	0.2269617	0.4777676	0.5564223	0.6436335	0.4335966	0.3743775	0.1655305	0.4223107	0.2255613	0.0708396	0.6397086	0.7554958	0.7603609	0.6256763	0.1328188	0.7339017	0.8496682	0.4627382	0.6374954	0.9318925	0.7036678	0.6022405	0.0197938	0.1964557	0.7045932	0.6483066	0.1002489	0.9090791	0.6448389	0.5296874	0.9355640	0.5785275	0.3556132	0.8419907	0.5187266	1.0334718	0.4541993	0.2397040	0.0093426	0.2629201	0.0388016	0.3301511
700	0.1475215	1.0724122	0.6801867	0.7779213	0.3098258	0.4167897	0.3063959	0.2634992	0.5412346	0.0907144	0.1510700	0.9559737	0.9210126	0.1335709	0.5713134	0.5777552	0.5326723	0.9223397	0.4040976	0.3794854	0.3428587	0.7597307	0.0763036	0.2337136	0.0817717	0.0006921	0.0305031	0.4635553	0.2771468	0.4941424	0.1774590	0.5154109	0.1804780	0.8884730	0.9643128	0.0727378	1.0278358	0.0008453	0.8162806	0.0202765	0.0890892	0.8524336	0.5740067	1.0239497	0.0415544	0.7202868	0.9743338	0.8968111	0.6602251	0.9714527	0.0173489	0.6449567	0.6874106	0.8207689	0.1298738	0.0612546	0.0689677	0.3700600	0.1843307	0.4817862	0.4936749	0.6629853	0.4066651	0.3714957	0.1333405	0.4902107	0.3108505	0.0538492	0.6843805	0.8634268	0.7428246	0.6250558	0.0743686	0.7343818	0.7452621	0.5062299	0.7709085	0.9858271	0.6548862	0.5475629	0.0403124	0.1096537	0.8165084	0.5819570	0.3041623	0.8270463	0.7558744	0.4542171	0.9545315	0.5617728	0.5996744	0.7697647	0.5397158	0.9571006	0.4319631	0.1933036	0.0136700	0.3601532	0.0502996	0.3715261
750	0.1528348	1.0263499	0.6977101	0.7486316	0.3301352	0.4126394	0.2933857	0.3280045	0.4977518	0.0846082	0.1496436	0.9891583	0.9732327	0.1612422	0.5267208	0.5139511	0.5004612	0.9067692	0.5169609	0.4193086	0.4181185	0.7799697	0.0937727	0.2507838	0.1031727	0.0029119	0.0128805	0.4714115	0.2763080	0.4354073	0.1124870	0.5433593	0.2606453	0.9400796	1.0259833	0.0798393	1.0078694	0.0005853	0.8482289	0.1233567	0.1465788	0.7528318	0.5927085	1.0035144	0.0871537	0.7217500	0.9617208	0.9017989	0.5746880	1.0262265	0.0133326	0.7025337	0.7215024	0.7995324	0.1240442	0.0961068	0.0459477	0.3419426	0.1977232	0.5963783	0.4040124	0.6894925	0.2939982	0.3900786	0.1237993	0.5947804	0.2134352	0.0585220	0.7062942	0.8901997	0.8005101	0.4437957	0.0392458	0.7113752	0.6603206	0.5509824	0.7309477	1.0195696	0.6328838	0.8099530	0.0403012	0.1005873	0.9168751	0.4776376	0.5163627	0.8896486	0.6982265	0.2824839	1.0500505	0.6944081	0.7907583	0.6889508	0.6211452	0.9182941	0.4023463	0.1848663	0.0226137	0.4009442	0.0140036	0.4003442
800	0.1064508	0.9502968	0.7581971	0.6979667	0.2878803	0.4666448	0.2869066	0.3883526	0.5505150	0.0683997	0.1495330	1.0009146	1.0174309	0.2037004	0.5340709	0.5093366	0.4545013	0.7584677	0.5700956	0.3770529	0.3637484	0.8640609	0.1164164	0.2292285	0.0796659	0.0152123	0.0077093	0.4246739	0.3226315	0.2884021	0.1295481	0.6531869	0.3003424	1.0726204	1.0427877	0.0877141	1.0496551	0.0000000	0.8879091	0.2508165	0.1617831	0.6704860	0.5018405	0.9480342	0.0718197	0.7049003	0.9804748	0.9642587	0.5386250	1.1310110	0.0165757	0.6994190	0.7792057	0.7884083	0.2142408	0.0672402	0.0313187	0.3654108	0.1678513	0.6093385	0.3967007	0.7333057	0.3696300	0.3619269	0.1673467	0.6916226	0.2521612	0.0916557	0.7249679	0.9226649	0.7998521	0.4116778	0.0193942	0.7507341	0.7413515	0.5687313	0.7980587	1.0102308	0.6788981	0.8531789	0.0323597	0.0690879	0.9152541	0.4055699	0.6397890	0.8654531	0.7654108	0.1963671	0.9832936	0.7450157	0.7066011	0.6709938	0.6233426	0.9878396	0.3620918	0.1611031	0.0263384	0.4819403	0.0208262	0.3553992
850	0.1696520	0.9164137	0.7556530	0.5466118	0.3255531	0.4193401	0.2631591	0.4611047	0.5044893	0.0646416	0.1567382	1.0274129	1.0200229	0.1919742	0.5082041	0.4961249	0.4660967	0.7320067	0.6039099	0.3542730	0.4785691	0.8798832	0.0882992	0.2030834	0.0938744	0.0055307	0.0062445	0.4810131	0.3104846	0.3603090	0.1058463	0.7286836	0.3381940	0.9818274	1.0872975	0.0324502	1.0428168	0.0010064	0.8150228	0.3033211	0.1915339	0.6501752	0.3477171	0.9469618	0.0453237	0.7363446	1.0038625	1.0288744	0.4567702	0.9700287	0.0223171	0.7060450	0.7442709	0.7759951	0.2054785	0.0809568	0.0462205	0.4004454	0.1429815	0.7411801	0.3478244	0.7005025	0.3151159	0.4318252	0.1711298	0.7171426	0.1712364	0.1083598	0.8006086	0.7440020	0.8096068	0.3087702	0.0077641	0.6876214	0.7098212	0.6112474	0.7815035	1.0906894	0.6192489	0.9090619	0.0244775	0.0859969	0.9002999	0.4157469	0.5034426	0.9610709	0.8004937	0.1415703	1.0194978	0.7103098	0.5908535	0.7280933	0.7033958	0.9785150	0.3711544	0.1214984	0.0376697	0.5625777	0.0206515	0.4345029
900	0.1708724	0.8230359	0.8856643	0.4940528	0.2784848	0.3245693	0.2879020	0.4198855	0.4841941	0.0571211	0.2170021	1.1134722	1.0312134	0.2150246	0.4577671	0.4945403	0.5129932	0.7093022	0.6057293	0.2651183	0.4640544	0.9167592	0.0887149	0.2080038	0.0959840	0.0039944	0.0045395	0.5059593	0.3311307	0.4135237	0.1269108	0.7559536	0.4458073	0.9660248	1.0254495	0.0596858	1.0212720	0.0000000	0.8131508	0.2918937	0.1316084	0.7647702	0.3905980	0.9818249	0.0849418	0.6409379	1.0031469	1.0016938	0.4821438	0.9365145	0.0289559	0.6943960	0.8934813	0.8365259	0.1788792	0.0734576	0.0375174	0.4061351	0.0916212	0.7776202	0.3617318	0.5940361	0.3241393	0.3762312	0.2606183	0.6649459	0.2026257	0.1029566	0.8182503	0.7535339	0.8408605	0.2901782	0.0052583	0.7212999	0.5720239	0.6228345	0.8222681	1.1072869	0.6547355	0.9670698	0.0329063	0.0957481	0.7672539	0.4797905	0.4828868	0.8373787	0.7633061	0.1058843	0.9910524	0.7440917	0.6438437	0.6462217	0.6780912	1.0208534	0.4626206	0.1449259	0.0517678	0.5797233	0.0263038	0.4338804
950	0.2045451	0.8528190	0.8580121	0.4994467	0.2858477	0.2838247	0.3158301	0.4065837	0.3939111	0.0313591	0.1929817	1.0976608	1.0061230	0.2186640	0.5409670	0.4371758	0.4903253	0.7163836	0.4919096	0.2386397	0.4462289	0.8848362	0.0917422	0.1797389	0.0531080	0.0015503	0.0018701	0.4669027	0.3322771	0.4768970	0.0935145	0.7992746	0.4553727	0.9667532	1.0148846	0.0586344	1.0222835	0.0004188	0.8914598	0.2455229	0.0966449	0.8583811	0.3565844	1.0152881	0.0500537	0.6103900	1.1334507	1.0339126	0.5118200	0.9475323	0.0468895	0.7717357	0.8336757	0.7845522	0.2023368	0.1021554	0.0542040	0.4877043	0.0627105	0.7102275	0.3725524	0.6632452	0.3032592	0.4051188	0.2804047	0.6878916	0.2428055	0.1476717	0.8018659	0.7071490	0.8598267	0.3561156	0.0040795	0.7238418	0.5850943	0.6499717	0.8096682	1.0228309	0.7149329	0.9333440	0.0182540	0.1524403	0.8688721	0.4277461	0.4164275	0.8972075	0.7501552	0.1145970	1.1226826	0.7744332	0.5123388	0.6072089	0.6846473	1.0742084	0.4246591	0.1549321	0.0282196	0.6203813	0.0293383	0.4626078
1000	0.2158578	0.9111883	0.8084910	0.4810955	0.3206454	0.3158848	0.2831282	0.4162426	0.4727507	0.0485267	0.2005696	0.9455707	1.0064341	0.2497043	0.4615194	0.4656819	0.4456329	0.8209607	0.4437274	0.2179617	0.4445057	0.7725369	0.1021656	0.4456345	0.0663974	0.0102815	0.0060097	0.4972757	0.3304580	0.4506564	0.0922762	0.7284857	0.4333312	1.0851296	0.9693117	0.0183396	0.9882892	0.0006673	0.9801478	0.1938286	0.0544823	0.6786171	0.3177236	0.9668475	0.0583392	0.6593118	0.9930509	1.0446957	0.4985675	0.8887255	0.0392038	0.8390461	0.8437336	0.8279407	0.1822666	0.1000329	0.0455240	0.4752078	0.0799946	0.6817241	0.4028482	0.7314556	0.3268465	0.4134467	0.3474635	0.6218950	0.2082282	0.1270659	0.7556981	0.6439337	0.7303734	0.4275263	0.0053278	0.7610736	0.5243509	0.6432796	0.7813520	0.9915763	0.7537374	0.8283056	0.0151760	0.0982928	0.7615923	0.4833391	0.3902669	0.9773519	0.6650550	0.1616584	1.0414746	0.6796849	0.5230678	0.6326700	0.6342773	0.9149635	0.3944551	0.1715186	0.0135685	0.5951015	0.0464904	0.5249838

0	0.1738561	0.8029389	0.8080065	0.6946930	0.3660809	0.4854520	0.3612597	0.3686279	0.4887910	0.0358825	0.2025189	1.0485838	0.7343644	0.3811064	0.5966602	0.4764060	0.6241482	0.8171120	0.3064898	0.1637156	0.4026480	0.9750549	0.0817981	0.3286536	0.0758744	0.0072761	0.0013701	0.5198838	0.3368766	0.2714999	0.1249282	0.8875303	0.6347951	0.9959276	1.0731538	0.0126319	0.9742303	0.0011710	0.8768929	0.0212062	0.0114923	0.8896135	0.6387806	0.7907253	0.0972023	0.6777532	0.9593034	1.0569248	0.5919887	0.8491843	0.0489726	0.8242643	0.7498197	0.8456913	0.2564980	0.0929694	0.0872617	0.5609036	0.1475739	0.4964336	0.4920179	0.7436131	0.2629309	0.4779580	0.2803917	0.6350962	0.2062961	0.1270199	0.8764178	0.6677921	0.7580240	0.4891564	0.0041560	0.7922276	0.7160135	0.6798290	0.7385277	0.9528077	0.7780518	0.9083361	0.0157461	0.2207253	0.9193200	0.7124958	0.2321183	1.0479518	0.7366782	0.1064227	0.9564405	0.5472148	0.4948157	0.7323841	0.6614045	1.0804369	0.3811649	0.1611343	0.0161318	0.5577471	0.0718289	0.4404292
50	0.1972404	0.7736839	0.7335690	0.7255591	0.3572025	0.7543437	0.3430163	0.5047216	0.3921776	0.0799328	0.1039523	0.9621021	0.4191082	0.5204529	0.5171918	0.3561681	0.5353258	0.6680421	0.3907041	0.1413763	0.5147177	0.9319735	0.0970627	0.3350522	0.2569750	0.2095371	0.0153910	0.5081016	0.3158106	0.1735840	0.0842072	0.8779650	0.5208526	0.9745031	1.0774146	0.0033221	1.0310608	0.0064932	0.9129035	0.0244315	0.0440520	0.9274575	0.7044288	0.7820142	0.1190117	0.7006135	1.0536696	1.0263472	0.6474347	0.7785982	0.0523906	0.8419117	0.6918355	1.0051307	0.2519085	0.0638517	0.0337842	0.6031578	0.2204874	0.5671792	0.5428296	0.8285824	0.2889106	0.4611223	0.2058580	0.7607939	0.1969300	0.1429638	0.7697437	0.6736930	0.8373025	0.4415308	0.0080661	0.8587689	0.6254034	0.7141873	0.6801943	0.9696674	0.6971772	0.8099069	0.0020202	0.1398624	0.9266275	0.6517405	0.1022774	1.0451280	0.7999620	0.1290219	0.9424309	0.6376591	0.6300393	0.6648968	0.5612330	1.1316729	0.3760509	0.1627290	0.0127489	0.5867669	0.0390366	0.6161194
100	0.2066387	0.7913690	0.6006996	0.7169905	0.4480595	0.7173617	0.3688832	0.5270881	0.4398164	0.0872063	0.0661505	0.8957336	0.1701540	0.5642433	0.5562721	0.2653876	0.5259898	0.6760337	0.6160073	0.1478239	0.5188295	0.9537675	0.0634386	0.2370274	0.6992146	0.4131038	0.1198826	0.4997477	0.3076692	0.0940813	0.1092942	0.9521711	0.6369755	1.1040397	1.0936484	0.0173289	1.0256160	0.0018456	0.8452573	0.0158817	0.0386302	0.9806818	0.7831442	0.8686311	0.0756113	0.7604588	1.0709610	1.0119858	0.6726208	0.7079100	0.0469017	0.7698788	0.7238261	0.9478797	0.3087750	0.0537279	0.0205927	0.6078264	0.1589669	0.6394064	0.6396221	0.7074202	0.3404101	0.4019829	0.2894739	0.9673015	0.2207036	0.1301292	0.6094930	0.7216293	0.8885130	0.4985835	0.0037864	0.8777373	0.8156263	0.7016426	0.5758302	0.9323600	0.7296544	0.8082908	0.0059202	0.1677677	0.9724223	0.6080859	0.0812704	1.0724245	0.8538188	0.1027516	1.0419816	0.5960405	0.7207480	0.7055639	0.5847064	1.0651223	0.4069834	0.0929036	0.0166600	0.6723139	0.0596354	0.6921441
150	0.1981660	0.6901535	0.5225239	0.7204562	0.3974947	0.7179728	0.3790421	0.3011094	0.5722739	0.0713981	0.0561885	0.6082919	0.0790826	0.5698366	0.4596527	0.2594478	0.5807543	0.7199338	0.7237003	0.1599971	0.4550623	0.8415603	0.0823207	0.1722491	0.9076913	0.5294000	0.1414463	0.4401080	0.3464684	0.0320435	0.1497093	0.8584074	0.6652596	1.0655748	1.0164225	0.0180210	1.1590475	0.0009088	0.8375035	0.0081342	0.0336804	0.9773031	0.8372269	0.9322291	0.1352536	0.5547210	1.0486533	1.0580667	0.6561916	0.7031249	0.0275803	0.7429433	0.7150086	0.9402991	0.4811535	0.0433256	0.0049112	0.6094704	0.1227130	0.6672332	0.7520597	0.7039393	0.3715210	0.3904345	0.2541379	1.1050681	0.1795417	0.1118228	0.5971520	0.8259800	0.8186596	0.4577457	0.0026252	0.9603091	0.8967346	0.7006723	0.5773204	1.0302646	0.8060593	0.7395121	0.0002323	0.1464607	0.8918324	0.6251848	0.0462859	0.9186343	0.9300138	0.1209212	1.0618241	0.6435063	0.7386295	0.7435690	0.6549353	1.0541057	0.4716318	0.1102741	0.0322907	0.6532152	0.0430988	0.7446299
200	0.1824995	0.6994319	0.4921716	0.7348209	0.4484937	0.6482108	0.3849306	0.1939702	0.6310566	0.0594867	0.0522295	0.4224814	0.0685165	0.4684589	0.4647875	0.2406033	0.5579077	0.7353374	0.7229063	0.1840797	0.3510990	0.7907801	0.0870569	0.1626320	0.9289101	0.5198590	0.1815375	0.3583270	0.3999193	0.0143462	0.1662271	1.0154681	0.6800697	1.0721973	0.9246046	0.0221568	0.9929536	0.0000153	0.6696175	0.0045782	0.0258374	0.9651523	0.7738514	0.8219432	0.1955545	0.5441959	1.0062021	1.0238665	0.5910705	0.8140549	0.0428582	0.7606407	0.6035892	0.9045115	0.5782236	0.0599540	0.0044620	0.5902508	0.1082674	0.6535566	0.7136406	0.6052113	0.3848631	0.5080582	0.3095835	1.1311028	0.1895605	0.1077437	0.7414021	0.7987362	0.8651548	0.4308585	0.0045462	0.9201243	0.8847200	0.6445257	0.5939824	0.9633257	0.7127413	0.6847660	0.0017318	0.1067145	0.6647544	0.7991755	0.0937577	0.7166616	0.9557642	0.1332517	0.9927661	0.5875377	0.6796063	0.7660165	0.6426536	1.0368623	0.4406142	0.0876407	0.0204525	0.6252870	0.0252794	0.6896299
250	0.1732749	0.6889793	0.4997342	0.6569637	0.5179922	0.6479274	0.4632631	0.1376381	0.6644702	0.0323350	0.0521190	0.3015553	0.0795779	0.3829160	0.5304019	0.2757808	0.5350739	0.7113068	0.8221661	0.2586069	0.3644527	0.8529568	0.0745829	0.1597988	0.8749588	0.6146029	0.1791808	0.4235799	0.5064189	0.0184346	0.1960799	1.0537904	0.6350236	1.1098822	0.9566015	0.0134640	0.9471758	0.0007588	0.7478718	0.0050698	0.0435011	0.9454715	0.7538766	0.7711605	0.3361418	0.5462494	1.0219228	1.0054927	0.6445055	0.8362449	0.0278678	0.8484796	0.5138971	0.8745088	0.6659462	0.0538000	0.0081502	0.5647434	0.0848452	0.6530751	0.6268785	0.6120471	0.3857640	0.4467401	0.3266927	1.0186174	0.1989495	0.0782514	0.8405213	0.6724952	0.8202553	0.4193124	0.0048415	0.9910139	0.8335254	0.5429001	0.5835270	0.9760297	0.7573882	0.6692023	0.0009122	0.0800692	0.5506893	0.7562050	0.1728315	0.5676079	1.0381257	0.1227445	0.9142066	0.7354051	0.5797262	0.8221631	0.6837851	0.9441580	0.4855159	0.1131697	0.0278635	0.7207915	0.0314851	0.5320465
