"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
100	0.0407150	0.2559071	0.0424517	0.6944220	0.2455325	0.8123989	0.0266802	0.4630695	0.9976819	0.0789069	0.2089074	0.7915294	0.0087264	0.9879026	0.3618130	0.7372553	0.9465993	0.2108423	0.1256691	0.7049008	0.0021161	0.0457786	0.0722427	0.5119097	0.4484335	0.2835823	0.6653578	0.5258756	0.9597874	0.7937723	0.6420884	0.2561750	0.9999985	0.0769340	0.7800602	0.1752895	0.9488132	0.5127488	0.4637803	0.9384551	0.3263822	0.7983828	0.9877052	0.2847770	0.4232492	0.6639149	0.5738200	0.3421538	0.5794903	0.0989956	0.5416949	0.0396599	0.7570097	0.9985928	0.5437829	0.1529321	0.0354763	0.4898396	0.4819801	0.5178698	0.3329523	0.4453794	0.1184784	0.4325089	0.1428040	0.5174939	0.7699298	0.8123973	0.9928754	0.6176537	0.7033812	0.1235047	0.1597252	0.2945063	0.6181543	0.4699099	0.3220239	0.5006122	0.8135153	0.8346629	0.5601463	0.2527855	0.3857642	0.5579132	0.3583064	0.4359231	0.5753269	0.8814242	0.5825618	0.4266530	0.7254534	0.5581007	0.2781876	0.9546373	0.4911554	0.5826847	0.5556782	0.0063326	0.6039760	0.4160447
150	0.1598076	0.1584414	0.0421339	0.6952445	0.1697310	0.9209275	0.0368840	0.4517815	0.9950199	0.1247043	0.2007889	0.7925722	0.0064697	0.9459644	0.4631309	0.8351502	0.9550156	0.2296670	0.1124540	0.7520110	0.0021824	0.0469510	0.0671341	0.5142055	0.2950312	0.2934404	0.6640872	0.5306742	0.9643046	0.8264227	0.6423277	0.2540349	0.9999950	0.1601852	0.8494832	0.1759254	0.9374768	0.5712157	0.5415761	0.9568552	0.3987332	0.8525732	0.9860359	0.2691495	0.3629638	0.7147747	0.5639077	0.1890258	0.5883650	0.0820020	0.5417022	0.0396428	0.7638115	0.9990100	0.6203636	0.1840342	0.0185752	0.5038175	0.4873303	0.5671167	0.3595428	0.4438881	0.1830279	0.4083750	0.1604945	0.4839636	0.6986996	0.8031093	0.9923933	0.6489692	0.6933110	0.1451532	0.1221477	0.2614887	0.6136422	0.4520798	0.2039177	0.4617731	0.8122944	0.7763927	0.5667663	0.1968381	0.4199816	0.5524516	0.3878125	0.4658746	0.5534373	0.8675710	0.5558013	0.4259917	0.7730406	0.6731160	0.1764452	0.9394881	0.4349050	0.5636922	0.5291723	0.0064241	0.6737988	0.4729706
200	0.3016717	0.1223343	0.0419007	0.7087846	0.1276724	0.9741047	0.0558231	0.4466074	0.9897655	0.1485430	0.1998531	0.7927878	0.0060939	0.8941747	0.5105166	0.8984877	0.9598408	0.2479713	0.0966591	0.7729371	0.0022598	0.0472495	0.0646379	0.5212868	0.2267937	0.3783890	0.6641915	0.5426962	0.9677399	0.8412425	0.6412541	0.2394459	0.9996700	0.3145836	0.8797315	0.1781810	0.9145368	0.6273102	0.5828671	0.9692115	0.4536636	0.8765394	0.9860041	0.2550396	0.3365831	0.7326182	0.5540937	0.1289459	0.6021571	0.0789552	0.5416564	0.0569790	0.7729656	0.9994295	0.6919989	0.2090886	0.0099218	0.5051517	0.4910247	0.5429572	0.3684879	0.4359629	0.2438839	0.3865324	0.1897448	0.4461692	0.6640118	0.8032648	0.9930369	0.6797120	0.6873777	0.1703959	0.1530660	0.2396180	0.6254870	0.4419712	0.1516353	0.4343005	0.8190002	0.7207701	0.5649110	0.1599782	0.4507160	0.5516500	0.4352180	0.4672028	0.4568879	0.7830727	0.5483291	0.4223419	0.7985959	0.7513658	0.0915156	0.9042364	0.4136259	0.5471259	0.5298089	0.0040174	0.7357297	0.5058519
250	0.4036530	0.1097291	0.0417810	0.7165389	0.1085520	0.9922421	0.0730268	0.4453055	0.9845476	0.1599371	0.1967420	0.7924795	0.0068580	0.8561757	0.5308080	0.9321440	0.9600350	0.2672323	0.0831559	0.7818330	0.0023032	0.0472647	0.0621556	0.5310789	0.1989355	0.5382667	0.6635117	0.5535653	0.9698058	0.8472585	0.6381343	0.2222131	0.9958533	0.4186190	0.8882067	0.1828599	0.8842623	0.6697124	0.6038533	0.9770626	0.4858717	0.8863547	0.9870073	0.2467019	0.3258507	0.7395141	0.5394037	0.1073210	0.6156533	0.0808761	0.5415822	0.0931385	0.7825917	0.9996975	0.7471983	0.2186482	0.0064027	0.5042157	0.4931994	0.5052219	0.3699282	0.4251332	0.2899298	0.3796839	0.2138530	0.4187429	0.6483452	0.8201825	0.9937903	0.7004687	0.6843573	0.1781047	0.2169817	0.2419299	0.6390452	0.4374113	0.1315710	0.4214784	0.8517610	0.6838517	0.5558295	0.1291436	0.4681925	0.5533607	0.4785726	0.4705262	0.3773174	0.6773181	0.5532265	0.4185328	0.8094827	0.7985311	0.0694927	0.8974202	0.4047099	0.5375573	0.5370629	0.0020241	0.7735794	0.5290371
300	0.4596326	0.1053360	0.0417525	0.7153678	0.0999389	0.9975801	0.0854519	0.4459758	0.9804213	0.1696554	0.1941570	0.7919528	0.0080590	0.8349298	0.5390648	0.9484500	0.9570797	0.2831224	0.0735265	0.7856479	0.0023298	0.0481036	0.0593329	0.5395605	0.1881017	0.6835467	0.6563631	0.5609850	0.9708862	0.8492960	0.6337391	0.2080606	0.9856836	0.4590829	0.8870195	0.1897902	0.8538651	0.6978100	0.6138314	0.9819828	0.5022026	0.8903110	0.9880804	0.2436503	0.3210509	0.7438429	0.5183768	0.0999075	0.6248272	0.0835622	0.5415183	0.1237479	0.7910061	0.9998258	0.7846308	0.2220016	0.0052676	0.5086300	0.4944026	0.4806382	0.3717320	0.4152035	0.3253548	0.3805460	0.2287914	0.4028756	0.6415387	0.8471943	0.9942647	0.7125963	0.6822776	0.1717157	0.2733429	0.2607612	0.6461170	0.4352010	0.1228904	0.4171023	0.9012271	0.6662978	0.5431446	0.1045972	0.4723778	0.5553378	0.5069370	0.4791813	0.3397515	0.6111823	0.5736850	0.4161345	0.8138916	0.8247971	0.0766654	0.9069748	0.4005385	0.5329125	0.5415387	0.0009427	0.7902843	0.5599013
350	0.4855287	0.1035142	0.0417825	0.7078793	0.0958415	0.9990942	0.0950152	0.4473881	0.9770544	0.1766060	0.1940894	0.7914039	0.0091751	0.8247310	0.5423155	0.9560212	0.9532588	0.2932716	0.0672849	0.7874379	0.0024058	0.0505032	0.0567953	0.5445653	0.1840156	0.7797067	0.6430956	0.5659661	0.9713915	0.8495973	0.6293635	0.1984318	0.9745776	0.4679175	0.8819082	0.1978926	0.8285334	0.7149081	0.6184155	0.9850764	0.5098084	0.8919567	0.9888085	0.2434075	0.3183503	0.7485778	0.4942674	0.0974427	0.6291464	0.0856277	0.5414930	0.1402516	0.7981995	0.9998763	0.8078395	0.2264666	0.0050794	0.5165767	0.4950629	0.4703797	0.3745888	0.4082485	0.3552201	0.3855526	0.2368218	0.3949322	0.6386433	0.8743752	0.9944557	0.7205805	0.6799590	0.1622741	0.3112750	0.2832866	0.6471460	0.4340480	0.1196111	0.4147651	0.9388000	0.6624518	0.5316557	0.0880828	0.4667456	0.5565954	0.5224233	0.4891389	0.3273533	0.5794370	0.6044371	0.4154206	0.8163556	0.8386749	0.0873738	0.9180763	0.3982477	0.5308233	0.5421182	0.0004443	0.7938289	0.5957619
400	0.4960888	0.1023015	0.0418398	0.6980851	0.0940936	0.9995304	0.1016657	0.4489336	0.9746006	0.1774080	0.1964881	0.7909088	0.0099817	0.8202628	0.5435663	0.9594888	0.9501555	0.2990301	0.0634680	0.7883638	0.0026064	0.0544605	0.0550408	0.5464809	0.1825058	0.8343377	0.6295983	0.5688416	0.9715964	0.8492104	0.6258922	0.1926811	0.9675846	0.4674511	0.8752460	0.2058171	0.8100180	0.7247163	0.6205618	0.9869704	0.5131956	0.8926808	0.9892106	0.2439828	0.3166296	0.7543068	0.4719093	0.0966399	0.6302983	0.0869010	0.5415586	0.1462116	0.8059218	0.9998916	0.8214566	0.2335553	0.0051757	0.5245607	0.4954394	0.4688411	0.3769642	0.4044959	0.3804425	0.3924341	0.2411320	0.3915808	0.6374246	0.8959384	0.9944591	0.7260772	0.6772794	0.1559741	0.3325537	0.3018907	0.6441035	0.4337106	0.1203727	0.4106535	0.9592878	0.6655221	0.5244038	0.0791916	0.4555667	0.5569336	0.5301967	0.4970991	0.3249510	0.5660790	0.6336804	0.4158103	0.8188147	0.8457932	0.0943635	0.9264465	0.3965840	0.5298745	0.5399779	0.0002310	0.7911834	0.6279140
450	0.4999529	0.1011175	0.0418999	0.6890901	0.0938446	0.9996422	0.1038547	0.4502843	0.9736610	0.1719469	0.2002732	0.7905179	0.0104781	0.8184154	0.5440398	0.9611027	0.9480774	0.3025019	0.0612746	0.7887500	0.0029875	0.0593516	0.0541063	0.5466823	0.1819560	0.8628254	0.6197011	0.5693267	0.9716569	0.8486446	0.6236143	0.1895447	0.9645670	0.4667954	0.8680704	0.2125571	0.7977041	0.7301207	0.6216519	0.9880595	0.5146825	0.8930169	0.9894418	0.2444910	0.3155263	0.7604908	0.4539040	0.0963822	0.6301258	0.0875850	0.5417672	0.1466262	0.8155098	0.9998938	0.8290175	0.2417218	0.0052892	0.5308516	0.4956642	0.4712504	0.3781817	0.4033997	0.3999651	0.3993732	0.2438850	0.3907328	0.6369131	0.9106777	0.9943704	0.7287034	0.6748039	0.1535066	0.3411629	0.3146596	0.6383946	0.4341330	0.1242564	0.4034383	0.9690258	0.6706210	0.5213536	0.0763135	0.4427388	0.5564739	0.5340563	0.5020406	0.3238477	0.5610577	0.6555045	0.4165221	0.8217556	0.8494695	0.0978998	0.9317731	0.3950858	0.5293721	0.5363090	0.0001433	0.7867421	0.6502615
500	0.5012162	0.0998995	0.0419492	0.6823023	0.0945330	0.9996287	0.1012442	0.4511832	0.9744179	0.1629611	0.2042513	0.7902913	0.0107513	0.8176802	0.5442169	0.9619121	0.9466696	0.3049644	0.0601270	0.7887091	0.0035648	0.0643817	0.0537539	0.5462076	0.1817578	0.8768750	0.6136525	0.5675633	0.9716552	0.8481382	0.6224396	0.1879391	0.9634577	0.4679538	0.8610715	0.2176879	0.7900592	0.7330315	0.6223279	0.9886336	0.5153409	0.8931824	0.9896199	0.2447460	0.3148455	0.7663644	0.4404135	0.0963003	0.6297043	0.0879138	0.5421225	0.1448722	0.8266283	0.9998933	0.8327785	0.2492091	0.0053459	0.5353157	0.4958011	0.4749240	0.3785122	0.4043176	0.4133663	0.4052801	0.2461140	0.3911956	0.6366979	0.9197849	0.9942580	0.7282065	0.6730986	0.1533466	0.3408690	0.3224944	0.6313162	0.4351486	0.1300488	0.3934901	0.9734401	0.6753065	0.5208869	0.0775457	0.4310089	0.5554922	0.5360707	0.5044579	0.3206343	0.5594689	0.6698106	0.4170764	0.8250066	0.8515342	0.0994774	0.9346347	0.3936949	0.5290170	0.5319354	0.0001087	0.7826101	0.6608349
550	0.4768029	0.2807079	0.0420487	0.7585913	0.0881163	0.9831987	0.0932917	0.4667724	0.9769309	0.1253324	0.3184444	0.7881886	0.0180336	0.8425153	0.3858939	0.9573567	0.9457143	0.3028950	0.0596663	0.7024228	0.0043000	0.0687072	0.0690840	0.5455254	0.4467528	0.8829917	0.6111670	0.5718106	0.9712006	0.7927215	0.6221165	0.1857165	0.9630850	0.4422032	0.8415386	0.2212614	0.7858542	0.7269441	0.4526956	0.9708432	0.5053907	0.7986599	0.9901840	0.2544889	0.4142189	0.6376558	0.4358810	0.4304018	0.6284676	0.1481036	0.5425927	0.1480902	0.8386465	0.9998748	0.8308645	0.2488732	0.0059586	0.5379872	0.4955476	0.3683968	0.3797356	0.4056187	0.4110385	0.2632497	0.2457707	0.3982989	0.7437095	0.9251334	0.9943449	0.7205829	0.6749392	0.1745950	0.4333317	0.3283852	0.6281290	0.4292488	0.1755167	0.3894449	0.9754098	0.6825620	0.5169989	0.1632434	0.4134265	0.5554668	0.5173770	0.4238390	0.3128247	0.5757710	0.6776700	0.4170104	0.8125683	0.7839410	0.0732939	0.9360095	0.5727987	0.5286120	0.5320678	0.0000848	0.7772758	0.6515776
600	0.3431569	0.4916350	0.0424723	0.7942900	0.1454964	0.9339918	0.0712031	0.4850422	0.9837358	0.0771310	0.3846441	0.7860582	0.0235004	0.9239486	0.2062832	0.9222613	0.9470055	0.2840149	0.0654638	0.6110305	0.0050592	0.0710502	0.0817281	0.5453129	0.7332283	0.8703735	0.6233162	0.5679530	0.9685206	0.7315249	0.6224405	0.1840747	0.9720065	0.2619026	0.7186102	0.2232803	0.7903954	0.6829534	0.2986097	0.9524770	0.4510270	0.6971593	0.9912944	0.2974344	0.5254763	0.4920152	0.4496286	0.7541126	0.6127302	0.2102651	0.5431456	0.1619861	0.8513792	0.9998116	0.7982592	0.2287059	0.0130522	0.5369897	0.4942867	0.2442354	0.3751865	0.4095680	0.3538905	0.2125302	0.2396032	0.4362828	0.8666600	0.9293627	0.9950526	0.6876386	0.6856229	0.2188763	0.5091949	0.3416998	0.6345482	0.4437095	0.3236697	0.4184145	0.9760554	0.7149507	0.5016009	0.3062620	0.3666727	0.5596951	0.4468794	0.3456717	0.2995317	0.5970993	0.6806224	0.4144198	0.7365281	0.6638440	0.0320037	0.9361541	0.7183848	0.5278872	0.5446527	0.0000591	0.7635711	0.5786879
650	0.1879043	0.6509179	0.0429866	0.7870928	0.2437539	0.8029125	0.0485075	0.4948256	0.9908105	0.0564212	0.3995848	0.7850701	0.0231448	0.9757439	0.1049757	0.8560525	0.9511641	0.2583579	0.0861818	0.5627122	0.0055359	0.0687093	0.0867964	0.5462313	0.8866216	0.7886520	0.6459056	0.5564902	0.9642826	0.6980750	0.6235860	0.1942276	0.9860200	0.1420831	0.5832715	0.2223008	0.8133965	0.6175618	0.2192331	0.9476327	0.3793479	0.6432690	0.9912233	0.3365143	0.5868551	0.4095438	0.4958780	0.9072381	0.5783994	0.2369529	0.5434459	0.1387867	0.8552725	0.9995484	0.7085482	0.1980012	0.0336909	0.5355059	0.4925365	0.1733361	0.3710400	0.4252506	0.2726989	0.1907163	0.2241749	0.4777078	0.9378851	0.9307389	0.9957180	0.6474530	0.6952693	0.2423670	0.4819645	0.3631808	0.6334262	0.4671852	0.4620833	0.4620515	0.9740808	0.7680235	0.4890856	0.4022064	0.3182136	0.5629825	0.3931588	0.3100461	0.3284890	0.6369481	0.6850381	0.4094724	0.6522629	0.5424741	0.0349365	0.9321833	0.7672352	0.5280267	0.5483303	0.0001586	0.7458739	0.4952701
700	0.0891967	0.7507650	0.0432248	0.7848013	0.3208757	0.6729806	0.0350721	0.4981710	0.9950118	0.0491334	0.3986872	0.7852240	0.0211089	0.9936683	0.0575972	0.7759065	0.9542872	0.2372388	0.1111765	0.5414594	0.0053035	0.0619810	0.0883796	0.5467646	0.9548560	0.6224888	0.6601028	0.5473073	0.9603423	0.6831641	0.6255442	0.2138738	0.9942414	0.1000235	0.5167857	0.2166417	0.8493851	0.5605828	0.1823130	0.9453301	0.3239643	0.6191913	0.9900256	0.3494862	0.6151372	0.3834413	0.5432001	0.9673172	0.5484772	0.2388904	0.5432812	0.0936702	0.8454990	0.9989998	0.5821774	0.1645973	0.0566942	0.5345665	0.4899815	0.1631027	0.3766417	0.4415510	0.2078294	0.1814848	0.2060444	0.4996853	0.9725655	0.9214868	0.9958743	0.6212246	0.7001270	0.2093258	0.4344695	0.3842748	0.6237603	0.4827027	0.5700350	0.4975050	0.9631645	0.8149609	0.4885211	0.4460431	0.2895682	0.5628979	0.3676604	0.2986414	0.4048886	0.7201271	0.6876361	0.4057689	0.6052098	0.4413315	0.1215861	0.9325270	0.7617164	0.5359086	0.5492523	0.0006480	0.7250715	0.4494152
750	0.0407806	0.7922192	0.0431986	0.7941715	0.3582422	0.5823288	0.0288027	0.4985186	0.9969504	0.0468272	0.3924051	0.7858801	0.0195258	0.9984917	0.0373104	0.7023353	0.9534870	0.2222930	0.1277132	0.5328573	0.0044885	0.0554099	0.0889073	0.5441192	0.9827130	0.4663210	0.6656653	0.5423159	0.9576017	0.6774322	0.6280517	0.2330678	0.9978362	0.0870957	0.5118707	0.2074673	0.8846460	0.5218762	0.1658391	0.9381284	0.2909438	0.6087897	0.9886366	0.3434401	0.6273658	0.4125173	0.5734225	0.9889419	0.5355621	0.2292423	0.5428325	0.0609099	0.8259254	0.9984788	0.4794470	0.1390915	0.0682322	0.5273363	0.4854431	0.2079752	0.3755983	0.4515035	0.1676040	0.1778329	0.1909932	0.5091905	0.9882255	0.8981175	0.9955009	0.6075437	0.7028527	0.1607010	0.3983083	0.3982275	0.6167798	0.4888931	0.6292918	0.5192667	0.9329005	0.8448638	0.4968455	0.4628415	0.2822230	0.5620828	0.3574703	0.2956598	0.4758171	0.7994741	0.6844185	0.4059939	0.5939800	0.3732627	0.2249904	0.9380219	0.7490040	0.5609396	0.5549773	0.0014569	0.6971337	0.4280449
800	0.0198263	0.7831266	0.0430692	0.8070893	0.3612619	0.5232665	0.0262184	0.4979649	0.9977321	0.0462957	0.3864449	0.7864943	0.0186561	0.9996530	0.0290552	0.6517605	0.9493070	0.2118945	0.1325244	0.5295195	0.0036278	0.0510770	0.0897090	0.5373760	0.9935465	0.3706748	0.6671248	0.5401338	0.9560329	0.6757769	0.6308921	0.2458587	0.9992276	0.0825624	0.5392487	0.1977571	0.9113285	0.4988543	0.1584826	0.9250198	0.2737455	0.6040566	0.9877226	0.3306766	0.6325436	0.4608296	0.5889580	0.9963552	0.5368874	0.2169288	0.5423913	0.0443812	0.8045677	0.9982728	0.4279781	0.1252334	0.0655163	0.5163881	0.4777960	0.2645145	0.3589961	0.4558573	0.1454457	0.1750298	0.1797938	0.5177725	0.9950251	0.8669043	0.9946277	0.6002161	0.7055259	0.1293555	0.3457448	0.4005533	0.6168024	0.4892510	0.6366331	0.5267181	0.8883707	0.8602500	0.5107782	0.4686708	0.2916177	0.5622564	0.3534866	0.2911732	0.5189742	0.8486897	0.6747874	0.4097838	0.6159704	0.3437930	0.2843724	0.9426147	0.7516885	0.5915454	0.5640707	0.0024267	0.6645000	0.4128930
850	0.0113607	0.7504268	0.0429438	0.8176924	0.3459227	0.4875085	0.0252534	0.4973699	0.9980159	0.0463226	0.3830184	0.7869012	0.0182512	0.9999191	0.0258041	0.6282535	0.9445559	0.2045583	0.1304312	0.5282485	0.0030045	0.0483950	0.0913602	0.5283626	0.9976325	0.3225574	0.6672243	0.5393603	0.9552748	0.6758493	0.6338829	0.2518467	0.9997325	0.0804875	0.5730409	0.1896983	0.9286779	0.4861580	0.1549892	0.9097803	0.2653258	0.6017750	0.9875273	0.3185910	0.6347216	0.4863920	0.5960789	0.9988200	0.5451535	0.2062498	0.5420839	0.0378775	0.7871431	0.9982807	0.4179442	0.1209015	0.0550987	0.5055571	0.4704941	0.2948904	0.3367178	0.4565292	0.1324335	0.1718759	0.1721798	0.5278109	0.9979125	0.8381789	0.9936972	0.5959625	0.7083357	0.1196855	0.2881561	0.3916676	0.6213745	0.4873272	0.6136216	0.5234556	0.8510177	0.8668527	0.5267883	0.4704719	0.3107016	0.5633581	0.3517293	0.2824075	0.5413456	0.8745294	0.6624677	0.4147844	0.6542570	0.3439681	0.3040723	0.9459761	0.7665234	0.6089765	0.5745793	0.0033338	0.6348686	0.3977649
900	0.0080815	0.7267009	0.0428566	0.8245479	0.3302482	0.4676491	0.0249368	0.4969576	0.9981055	0.0464479	0.3815348	0.7871283	0.0180802	0.9999790	0.0245518	0.6243760	0.9418319	0.1994610	0.1273457	0.5277656	0.0026147	0.0465684	0.0937445	0.5200315	0.9991422	0.3004486	0.6670513	0.5391746	0.9549869	0.6766293	0.6367612	0.2533425	0.9999085	0.0793844	0.6013223	0.1839593	0.9389694	0.4794255	0.1531312	0.8975215	0.2612942	0.6007678	0.9878909	0.3096826	0.6356423	0.4797553	0.5991032	0.9996228	0.5546597	0.1985276	0.5418989	0.0362617	0.7747665	0.9982994	0.4289264	0.1224180	0.0471383	0.4964649	0.4684835	0.2932105	0.3186736	0.4549279	0.1220517	0.1686783	0.1676699	0.5356295	0.9991226	0.8182511	0.9933539	0.5935313	0.7107975	0.1251278	0.2518397	0.3775770	0.6269491	0.4852959	0.5837501	0.5177176	0.8295733	0.8690219	0.5397848	0.4708681	0.3305211	0.5647320	0.3507985	0.2717049	0.5525536	0.8877967	0.6521206	0.4186421	0.6773207	0.3551186	0.3006798	0.9487045	0.7828709	0.6096796	0.5851952	0.0038069	0.6114041	0.3835505
950	0.0068460	0.7257941	0.0428054	0.8283890	0.3239576	0.4573687	0.0248549	0.4967199	0.9981270	0.0465423	0.3808052	0.7872421	0.0180125	0.9999925	0.0240770	0.6278461	0.9415205	0.1960965	0.1261846	0.5275802	0.0023770	0.0453376	0.0962720	0.5145183	0.9996920	0.2907274	0.6669129	0.5391850	0.9549425	0.6776513	0.6391888	0.2526646	0.9999684	0.0787879	0.6223214	0.1802646	0.9447420	0.4758860	0.1520631	0.8908185	0.2594366	0.6005244	0.9884687	0.3039133	0.6360405	0.4576513	0.6003091	0.9998805	0.5625747	0.1935528	0.5417907	0.0368489	0.7663447	0.9982372	0.4450777	0.1265374	0.0462834	0.4893971	0.4709093	0.2752467	0.3073836	0.4521037	0.1114714	0.1660455	0.1653220	0.5385204	0.9996257	0.8076825	0.9936461	0.5923001	0.7126188	0.1357729	0.2442147	0.3638408	0.6315259	0.4838891	0.5586871	0.5161857	0.8198812	0.8694051	0.5466881	0.4708371	0.3447542	0.5658976	0.3502386	0.2623949	0.5582254	0.8949733	0.6459170	0.4204581	0.6787202	0.3621725	0.2893780	0.9506388	0.7951314	0.6019999	0.5948238	0.0037732	0.5928556	0.3721018
1000	0.0063894	0.7405662	0.0427783	0.8303441	0.3260176	0.4523877	0.0248460	0.4965977	0.9981281	0.0466057	0.3800409	0.7872949	0.0179869	0.9999956	0.0238989	0.6295264	0.9422671	0.1940204	0.1270390	0.5275075	0.0022329	0.0446619	0.0982908	0.5121634	0.9998902	0.2865474	0.6668461	0.5392358	0.9550111	0.6786596	0.6408869	0.2511964	0.9999884	0.0784468	0.6373387	0.1780436	0.9478784	0.4739940	0.1514755	0.8888915	0.2587072	0.6007019	0.9889871	0.3004465	0.6362192	0.4386056	0.6007702	0.9999624	0.5681765	0.1905716	0.5417277	0.0382655	0.7607986	0.9981144	0.4584544	0.1309579	0.0508351	0.4842440	0.4742115	0.2586786	0.3014383	0.4489086	0.1008269	0.1643408	0.1640614	0.5370775	0.9998338	0.8039927	0.9941680	0.5918202	0.7138122	0.1432271	0.2579308	0.3519739	0.6346099	0.4830245	0.5404294	0.5197061	0.8162359	0.8694395	0.5484246	0.4707498	0.3527718	0.5666981	0.3498812	0.2561608	0.5611656	0.8991482	0.6432562	0.4208064	0.6709230	0.3602523	0.2818382	0.9516193	0.8030664	0.5945453	0.6028271	0.0035016	0.5785424	0.3640423

0	0.0061295	0.7682208	0.0427543	0.8320039	0.3324707	0.4516886	0.0249243	0.4965074	0.9981040	0.0468337	0.3776491	0.7873310	0.0179724	0.9999966	0.0237937	0.6152360	0.9404801	0.1915302	0.1283783	0.5274590	0.0020946	0.0444496	0.1001541	0.5120866	1.0000000	0.2834709	0.6668613	0.5393958	0.9554419	0.6805649	0.6418522	0.2454548	0.9999983	0.0776777	0.6632186	0.1752229	0.9514751	0.4718094	0.1511398	0.8911464	0.2596033	0.6020237	0.9897954	0.2959672	0.6363665	0.4345476	0.6012116	1.0000000	0.5767508	0.1872672	0.5416855	0.0422024	0.7548308	0.9978814	0.4829822	0.1398852	0.0599118	0.4757023	0.4761716	0.2561943	0.2970108	0.4398617	0.0750978	0.1628321	0.1606590	0.5300104	0.9999794	0.8172295	0.9948239	0.5924792	0.7154151	0.1412750	0.3039005	0.3119539	0.6384286	0.4807052	0.5048940	0.5341040	0.8155040	0.8712003	0.5484156	0.4707216	0.3645512	0.5676626	0.3492485	0.2516037	0.5659199	0.9065527	0.6386180	0.4230167	0.6643647	0.3355184	0.2875010	0.9525000	0.8191098	0.5898060	0.6215424	0.0031709	0.5602658	0.3526765
50	0.0061277	0.7683970	0.0427907	0.8283000	0.3325347	0.4516873	0.0249243	0.5128495	0.6356166	0.0468329	0.3778059	0.7966098	0.0285267	0.4465473	0.0237937	0.6118828	0.9414530	0.1915564	0.1314043	0.5274377	0.1685160	0.0428824	0.1003233	0.5048372	0.9998123	0.2834709	0.6668613	0.5393948	0.9659445	0.6803846	0.6306903	0.3688649	0.9999983	0.0775832	0.6537545	0.1752227	0.9514762	0.4717482	0.1440643	0.8911205	0.2596032	0.6020235	0.9897796	0.2948067	0.6363666	0.4320577	0.7214603	1.0000000	0.5768392	0.2878414	0.5828026	0.0266705	0.5526323	0.9980486	0.4744942	0.1381228	0.0599831	0.4742858	0.4761487	0.2563698	0.4447523	0.3531977	0.0750540	0.1206501	0.3494113	0.5299573	0.9999709	0.7923332	0.9950027	0.5924952	0.8013805	0.1190147	0.2214113	0.2969571	0.6586926	0.6209931	0.5052077	0.5341857	0.7090597	0.8713281	0.4129625	0.6030452	0.2746483	0.5682442	0.3485201	0.2498082	0.5659445	0.9322238	0.6386282	0.4291403	0.7399089	0.3235998	0.2875316	0.9523841	0.8189464	0.5899207	0.6217286	0.0031692	0.5610175	0.3527619
100	0.0061217	0.7694406	0.0507251	0.7168545	0.3342478	0.4516764	0.0249233	0.6096481	0.3318280	0.0467917	0.3822962	0.6995703	0.2762553	0.1219358	0.0237993	0.5839273	0.9431046	0.1956654	0.1458117	0.5257020	0.3102407	0.0369342	0.1040298	0.4676209	0.9918940	0.2834709	0.6668590	0.5392524	0.9763006	0.6759450	0.5660188	0.5070224	0.9999983	0.0780012	0.5521992	0.1752215	0.9515375	0.4702372	0.1002386	0.8906147	0.2595955	0.6017163	0.9770652	0.2830764	0.6363686	0.4165150	0.8447965	1.0000000	0.5793044	0.4030273	0.6170113	0.0119563	0.3758879	0.9982558	0.4359445	0.1277255	0.0626916	0.4696779	0.4775843	0.2617513	0.5862665	0.2962877	0.0741263	0.1344526	0.5172681	0.5280863	0.9999037	0.6935734	0.9956879	0.5931681	0.8749698	0.0980542	0.1387905	0.2642407	0.6490838	0.7625716	0.5270051	0.5345987	0.6322025	0.8741419	0.2751589	0.7248481	0.1847807	0.5708026	0.3531310	0.2321856	0.5659186	0.9581315	0.6389559	0.4773174	0.7208640	0.2621469	0.2888497	0.9504048	0.8082244	0.5933283	0.6224361	0.0031271	0.5613821	0.3662061
