"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
500	0.2277539	0.0947136	0.1854972	0.4536565	0.0663413	0.6551829	0.3423269	0.3309685	0.1618060	0.0601847	0.4146747	0.0105274	0.1418987	0.0597153	0.6116147	0.1888942	0.4144007	0.3566193	0.4099443	0.4526338	0.7074053	0.2640476	0.6948032	0.7340690	0.0059767	0.3268721	0.3097850	0.4290521	0.2943734	0.3971948	0.6354648	0.0332044	0.4833791	0.4643930	0.2732351	0.0096800	0.3429502	0.4574556	0.4822398	0.5382173	0.0652227	0.5369118	0.1614427	0.5511013	0.0195312	0.1981621	0.2403900	0.0793716	0.2690773	0.5667642	0.7098138	0.3880237	0.1375094	0.2062573	0.4128865	0.1912278	0.1002264	0.2402340	0.2316618	0.2402263	0.0006442	0.2954837	0.1480312	0.2757376	0.2905995	0.6669364	0.2139759	0.3041652	0.3074790	0.2500083	0.4366094	0.0172893	0.6031639	0.1084075	0.3133927	0.4344744	0.3335270	0.6546320	0.3847908	0.0400009	0.0173268	0.1130130	0.5848651	0.0045620	0.7367805	0.3913623	0.6358701	0.1090728	0.2261174	0.6656806	0.7601575	0.6909434	0.1579202	0.7431371	0.3037300	0.0331714	0.6994351	0.5880996	0.5293134	0.2791930
550	0.5908426	0.0409253	0.2182107	0.5137420	0.0644470	0.4384031	0.3831991	0.4126394	0.2129005	0.4991237	0.4763379	0.0115354	0.1505133	0.0648574	0.3884699	0.1768974	0.3417411	0.4245087	0.5706921	0.4333719	0.5565915	0.3638719	0.6017327	0.5885608	0.0081968	0.4804128	0.3520625	0.3444569	0.1995974	0.4473798	0.6145496	0.0243552	0.5677103	0.2113157	0.3317662	0.0983436	0.3347219	0.3284898	0.5075253	0.4444907	0.2015843	0.6674996	0.2335819	0.6674055	0.0093574	0.2568573	0.1798810	0.0397580	0.2473076	0.5632642	0.6451227	0.3993021	0.1268326	0.1367467	0.7001494	0.2832638	0.0436088	0.2452165	0.2721376	0.1659082	0.0202431	0.0610678	0.1656928	0.2338340	0.3293136	0.5742463	0.2565065	0.1923561	0.3258964	0.2324019	0.5184586	0.0607243	0.5338187	0.1202040	0.3019402	0.4216288	0.2928100	0.6507533	0.3692913	0.0521132	0.0068882	0.1475518	0.5784933	0.0068062	0.6660424	0.4711015	0.6935964	0.1522835	0.2520353	0.5672157	0.7857096	0.6900499	0.1672392	0.5823866	0.2319792	0.0600758	0.5177103	0.5186619	0.4251000	0.2184950
600	0.5600377	0.0655052	0.1659776	0.5062970	0.0575826	0.4284733	0.3597276	0.3878872	0.1058928	0.5466725	0.4545934	0.0114538	0.1398667	0.0499662	0.3816826	0.1612032	0.3497365	0.3711793	0.4571487	0.4808719	0.5526212	0.2973887	0.5978710	0.6746095	0.0141169	0.4658079	0.2553302	0.3506825	0.1321181	0.3841556	0.6442080	0.0100041	0.4903391	0.2096764	0.4475199	0.1104912	0.3548454	0.4384676	0.4221319	0.4216006	0.1501792	0.4505961	0.1628147	0.6009828	0.0486104	0.2110553	0.1783549	0.0798165	0.1851154	0.5688118	0.4982242	0.3491233	0.1411976	0.1675677	0.7782635	0.1817263	0.0743276	0.2656233	0.2876275	0.1592214	0.0083157	0.0330586	0.1346946	0.2253573	0.2496674	0.6204630	0.2389788	0.1837818	0.2370125	0.1505475	0.4274129	0.0131155	0.5440786	0.1729492	0.2194267	0.5225865	0.2253560	0.6871570	0.3830300	0.1009837	0.0356401	0.1104667	0.5973009	0.0117655	0.4486182	0.4159746	0.7047876	0.1872731	0.1581879	0.6275741	0.5634843	0.7234741	0.2571442	0.6283627	0.1927162	0.0336792	0.6236856	0.6167334	0.4764012	0.2503683
650	0.5492126	0.0974971	0.1923360	0.5090459	0.0538696	0.5099045	0.3146991	0.3736929	0.1078974	0.4928291	0.3855129	0.0098839	0.1140297	0.0430400	0.2896001	0.1564425	0.4806981	0.3565653	0.3501565	0.3712992	0.5600216	0.2765205	0.6489449	0.5923821	0.0192122	0.3938294	0.3119531	0.3459567	0.1353402	0.2995016	0.6500149	0.0152696	0.6241061	0.1984321	0.4694728	0.1406070	0.2975004	0.4174738	0.5889379	0.3689717	0.2149630	0.6413927	0.2097332	0.7386902	0.0238326	0.2012530	0.1633965	0.1011087	0.2121620	0.4936776	0.5816932	0.3994863	0.2069512	0.1642052	0.6011768	0.1937224	0.0903341	0.1819525	0.2424031	0.1928504	0.0033576	0.0697219	0.1717618	0.2574025	0.2431700	0.5839024	0.2947816	0.1679339	0.2968129	0.1961831	0.4790094	0.0357392	0.5245524	0.1087821	0.2577867	0.5365285	0.2424854	0.6489408	0.3562130	0.0961029	0.0697362	0.1454686	0.5829445	0.0163154	0.5912008	0.4495939	0.7155439	0.1798774	0.2076895	0.5789869	0.7353360	0.6012952	0.2193687	0.6701288	0.3090457	0.0160460	0.6422899	0.5611482	0.5390364	0.2137809
700	0.7126834	0.0753531	0.2480745	0.5792503	0.0934793	0.5394030	0.3885331	0.4281027	0.2041706	0.5869837	0.4574712	0.0105796	0.1244351	0.0513471	0.3229625	0.2058002	0.3912166	0.2784245	0.4301419	0.4926918	0.5689978	0.2615116	0.6075586	0.6891035	0.0142804	0.4090334	0.3180693	0.3163014	0.1335968	0.2814671	0.6571962	0.0074802	0.6082920	0.1319672	0.5270144	0.1342453	0.3024154	0.3714018	0.6274845	0.3306683	0.2036369	0.5335660	0.1798146	0.7340291	0.0086628	0.2561543	0.2856498	0.1084436	0.2006943	0.4454533	0.7099512	0.4642037	0.1501296	0.1544474	0.7381686	0.2923419	0.0951765	0.1855294	0.3393954	0.1684295	0.0070569	0.0200015	0.1268545	0.2867017	0.2712904	0.5561187	0.2324914	0.1734271	0.2635946	0.1674154	0.4456766	0.0408159	0.6744070	0.1507345	0.2607881	0.5925585	0.3150740	0.6481041	0.3648287	0.0970549	0.0333745	0.1222342	0.6570926	0.0048129	0.6580855	0.4073110	0.6706361	0.1463970	0.2350485	0.6875506	0.6979080	0.6764480	0.2651004	0.6022944	0.3006215	0.0095170	0.6504390	0.5418192	0.5792930	0.2743071
750	0.6560923	0.0967144	0.1797325	0.5557195	0.0661768	0.4861063	0.4465869	0.3575051	0.1803892	0.6143905	0.3864486	0.0238246	0.1030625	0.0792941	0.4060507	0.2539435	0.4254821	0.3284279	0.4793194	0.3891292	0.4634531	0.2827547	0.6108598	0.6825395	0.0096366	0.4029097	0.3002719	0.3360754	0.1466732	0.4260794	0.6642063	0.0045680	0.6386414	0.1758100	0.5831339	0.0978081	0.3777797	0.3333435	0.5752477	0.3018996	0.1772630	0.4720677	0.1586183	0.4535201	0.0306570	0.2135187	0.2398157	0.0611210	0.1615483	0.4101276	0.5770992	0.4343135	0.1984182	0.1553782	0.7936803	0.2539936	0.0678909	0.1793832	0.2357879	0.2183065	0.0044099	0.0300824	0.1040946	0.3575341	0.2489866	0.5616489	0.3067815	0.1564892	0.3085272	0.2058906	0.4455104	0.0202772	0.7035203	0.1222521	0.2420703	0.5952669	0.3480152	0.6233914	0.3688532	0.0622646	0.0273237	0.1078536	0.6708208	0.0346418	0.6567742	0.4057606	0.8499094	0.0946234	0.2537388	0.6187000	0.5963819	0.6382708	0.2124371	0.5854352	0.2925626	0.0102882	0.6531422	0.5379786	0.4621328	0.2785154
800	0.5039867	0.0820894	0.2046804	0.5578824	0.0540951	0.5476665	0.3306051	0.3505401	0.0916626	0.5179733	0.3941864	0.0211377	0.1515758	0.0588000	0.3555389	0.2421284	0.4479799	0.3369159	0.3836135	0.3925905	0.5053863	0.2096956	0.6517165	0.5428132	0.0159584	0.4342981	0.3045960	0.2999897	0.1275356	0.3430047	0.6862624	0.0071534	0.6830417	0.2186581	0.4988264	0.0690737	0.4241685	0.3907633	0.6300409	0.2601327	0.1566031	0.5367810	0.2435250	0.5382481	0.0196364	0.3241046	0.2745743	0.0624594	0.1076778	0.3983005	0.6962734	0.3783011	0.1310143	0.1999700	0.6717351	0.2326944	0.1232763	0.2248505	0.2266638	0.2683955	0.0154152	0.0451389	0.0839510	0.2760805	0.2338751	0.6205040	0.2323154	0.1904186	0.2318909	0.1059964	0.4434663	0.0419080	0.4605274	0.1639275	0.3625058	0.5945683	0.2756156	0.6415858	0.2531208	0.0873209	0.0316824	0.1187963	0.5530831	0.0421640	0.6842534	0.3588608	0.5380888	0.1688707	0.2467322	0.5860586	0.6110451	0.6830849	0.2701574	0.5869939	0.3852437	0.0156518	0.6453834	0.6454647	0.5726625	0.3119466
850	0.5631552	0.1227431	0.2123942	0.6550912	0.0800861	0.5785019	0.3868835	0.4661388	0.1644361	0.4837738	0.5229788	0.0232232	0.1645468	0.0734771	0.3136180	0.2017787	0.4368481	0.3517351	0.3685298	0.3840750	0.5417994	0.3579345	0.6304126	0.7112027	0.0086728	0.3497697	0.3474973	0.3789400	0.1499812	0.4210365	0.6259505	0.0090821	0.6515552	0.1567283	0.4306417	0.0918474	0.3258586	0.3428463	0.5613589	0.2097784	0.1934929	0.5622179	0.2647873	0.5545878	0.0066037	0.2422833	0.3107120	0.0444927	0.2046237	0.3132469	0.5872592	0.4562551	0.1275306	0.0864204	0.6618628	0.2591094	0.1062321	0.1494085	0.2651724	0.2527429	0.0007736	0.0192595	0.1368764	0.2108912	0.2897568	0.5943504	0.2764327	0.1790532	0.2781286	0.2260330	0.4375272	0.0052081	0.5151295	0.1353271	0.3518965	0.5149163	0.2815200	0.7031108	0.2894462	0.0435467	0.0190689	0.0897174	0.6075760	0.0353397	0.7146424	0.4330008	0.5456952	0.1057253	0.2431932	0.5675901	0.5966854	0.7412557	0.2380188	0.5898049	0.2565849	0.0028968	0.6293023	0.5236450	0.4365806	0.3188039
900	0.7166584	0.0606021	0.2791617	0.5262653	0.1093224	0.4895098	0.4017717	0.3654241	0.0748902	0.5590711	0.5358173	0.0213574	0.1773947	0.0303777	0.1766938	0.2378536	0.4517039	0.3763952	0.3923318	0.3797742	0.4744539	0.3183171	0.6181852	0.7757951	0.0052435	0.4395245	0.3214329	0.3344437	0.1714469	0.4034482	0.7773471	0.0099104	0.6310032	0.1612802	0.4131438	0.1267119	0.2780256	0.3799697	0.6287561	0.2554232	0.1973263	0.4118117	0.1789811	0.5484522	0.0250797	0.3444767	0.2925233	0.0405448	0.1611144	0.3287029	0.8651398	0.3220533	0.2074307	0.2450719	0.4737350	0.2771834	0.1067620	0.1684925	0.3083934	0.2746450	0.0044346	0.0106381	0.0662217	0.2282162	0.2991046	0.6202357	0.2951894	0.1438398	0.2709429	0.1449886	0.4813903	0.0083795	0.6205724	0.1143520	0.2631075	0.4554984	0.3115649	0.7061145	0.2413436	0.1252231	0.0408860	0.1049649	0.6681048	0.0200992	0.6616526	0.4221323	0.4846811	0.1701562	0.2333181	0.8618946	0.5256351	0.5908860	0.3379948	0.5842785	0.2789131	0.0257147	0.5915679	0.5066367	0.4939091	0.3205108
950	0.6165396	0.0899995	0.2008268	0.4748803	0.0929086	0.4846139	0.3538246	0.3515508	0.0828276	0.5616874	0.5697718	0.0143724	0.1676155	0.0673470	0.3079506	0.2734437	0.3923695	0.3617897	0.5005033	0.3914162	0.5158679	0.3441924	0.6181687	0.5832913	0.0038020	0.4289902	0.3653261	0.2809414	0.1434230	0.4498166	0.6327878	0.0240584	0.5969313	0.1316646	0.5321530	0.0969195	0.4102419	0.3763073	0.5994437	0.2717609	0.2282555	0.5386706	0.2171462	0.5516565	0.0245453	0.3210407	0.2679620	0.0402899	0.1791090	0.3448353	0.5425225	0.4184204	0.1960916	0.1784322	0.6921865	0.3422727	0.1270868	0.1935275	0.2446210	0.1835212	0.0036868	0.0310468	0.0651620	0.2684099	0.2404929	0.5877712	0.2488569	0.1419552	0.2448066	0.2145687	0.5591078	0.0107972	0.5431599	0.1086427	0.2479158	0.5571544	0.3130802	0.6555812	0.2050061	0.0530343	0.0381305	0.1347611	0.7357977	0.0218224	0.6539848	0.4016988	0.5644602	0.1305342	0.2420894	0.6709203	0.5872460	0.5796311	0.3302189	0.5822364	0.3222898	0.0104386	0.7501541	0.4136583	0.5429311	0.2108495
1000	0.6698226	0.0872158	0.2314099	0.5760775	0.0679300	0.5929266	0.3260239	0.4039575	0.1149106	0.5354590	0.5058520	0.0167656	0.1139895	0.0565841	0.2640434	0.1840641	0.3428957	0.4069110	0.3725603	0.4006286	0.4985445	0.3844140	0.6737908	0.7386200	0.0055194	0.3529837	0.4401111	0.3325821	0.1897324	0.4670971	0.5835415	0.0114938	0.7022131	0.1743785	0.5611964	0.1713598	0.3378818	0.4037297	0.6922593	0.2194877	0.2076011	0.4984289	0.1687727	0.5722401	0.0153926	0.3309379	0.2823034	0.0369987	0.1967344	0.2925576	0.7847779	0.3900370	0.2040419	0.1081075	0.6232307	0.3145373	0.0835110	0.1953584	0.2629742	0.2864781	0.0024206	0.0249959	0.1458334	0.2374833	0.3074460	0.4603688	0.3465052	0.1729832	0.2756717	0.1928603	0.4334364	0.0439155	0.6398726	0.0713422	0.2340616	0.5893911	0.1893834	0.6533036	0.2412535	0.0622466	0.0314949	0.1273443	0.6640334	0.0266930	0.7649331	0.4329930	0.5442026	0.1202008	0.2085242	0.6240336	0.7198657	0.6779783	0.3836550	0.5574178	0.2229818	0.0129775	0.6358042	0.6334839	0.5118261	0.2291996

0	0.5283297	0.0850043	0.2504308	0.5177587	0.0558993	0.5426142	0.2658514	0.4358896	0.1146074	0.6467195	0.4794729	0.0137109	0.1383280	0.0675198	0.2800937	0.2451219	0.3430010	0.3700526	0.3600483	0.4565984	0.5895011	0.4055712	0.5894055	0.6121095	0.0003700	0.4604398	0.3212258	0.3628118	0.1553174	0.3038055	0.5821168	0.0105414	0.6694425	0.1647589	0.4906027	0.1118110	0.2604702	0.3277455	0.6779273	0.3398390	0.1824656	0.5635880	0.3211933	0.6481812	0.0416232	0.2745808	0.2553571	0.0301752	0.1985125	0.4324398	0.5224711	0.4739225	0.2110604	0.1513981	0.5208570	0.3549137	0.0983346	0.2677920	0.2754522	0.1955324	0.0134258	0.0313578	0.1419830	0.3258929	0.3313115	0.7037832	0.2362453	0.1969080	0.3167577	0.2259239	0.4560208	0.0235264	0.5727333	0.1122759	0.3531887	0.5949863	0.2375465	0.6490037	0.2401592	0.0931353	0.0699052	0.1206217	0.6453236	0.0481625	0.5778601	0.3945623	0.5837530	0.1810017	0.1770125	0.6482055	0.6130289	0.7171220	0.2664298	0.6300687	0.3238986	0.0216142	0.5470565	0.5980490	0.6656899	0.2389013
50	0.5817365	0.1111667	0.3083245	0.4578542	0.0510008	0.2648859	0.2306795	0.3107399	0.2417793	0.5163770	0.3854565	0.0091375	0.0442367	0.0788994	0.4657239	0.1966217	0.4024185	0.4955630	0.3941700	0.3812497	0.4145555	0.2900139	0.6273805	0.2917198	0.0038256	0.4608189	0.2618115	0.4115572	0.1355407	0.3456032	0.6615721	0.0372789	0.7342551	0.1827412	0.5458572	0.1601247	0.2042412	0.2655462	0.6799238	0.2057939	0.3524715	0.5391403	0.1312558	0.5300355	0.0174452	0.2974619	0.2918646	0.0351669	0.1630590	0.4720805	0.5374705	0.3756097	0.1844073	0.1005108	0.4041843	0.2882756	0.0964660	0.2107808	0.3281599	0.4508218	0.0075070	0.0501167	0.1580201	0.3504285	0.2981234	0.6198185	0.2828977	0.1718926	0.2924880	0.1988861	0.7034857	0.0205322	0.5875094	0.0651450	0.3793662	0.5543574	0.2488625	0.6180196	0.2653290	0.2704721	0.1087292	0.2875421	0.5824426	0.0449521	0.7240394	0.4238729	0.5357876	0.2146039	0.1788609	0.5559608	0.6584498	0.6120244	0.3608053	0.5555598	0.3240584	0.0180836	0.7379849	0.5702006	0.4766948	0.2378007
100	0.7344309	0.0826683	0.4081842	0.4807984	0.0346183	0.2051668	0.2172965	0.3302356	0.2543070	0.5874875	0.3583206	0.0164131	0.0356805	0.0874432	0.5284648	0.1983125	0.3934974	0.5314084	0.3331363	0.4175131	0.4364609	0.3118843	0.5708621	0.1950676	0.0019564	0.5265128	0.3471664	0.3446915	0.1828679	0.3921738	0.6613065	0.0195500	0.6467599	0.1867977	0.5550746	0.2566723	0.3081592	0.2006731	0.6725547	0.1848048	0.3593754	0.5141256	0.2281787	0.6187443	0.0357645	0.2874156	0.3757088	0.0195843	0.1795793	0.5484574	0.4623145	0.3407313	0.2070125	0.0458953	0.3130899	0.2257718	0.0802023	0.2140784	0.2664050	0.5188958	0.0036372	0.0440541	0.1318666	0.2479306	0.3231437	0.7034022	0.3025420	0.1798834	0.2523168	0.1755294	0.6684758	0.0202266	0.6907803	0.0931012	0.2753584	0.4911995	0.2993890	0.5838782	0.2223341	0.3511252	0.1142024	0.2673526	0.6315889	0.0215913	0.7397030	0.3350075	0.7018472	0.1868501	0.1207716	0.5498499	0.5208103	0.6184898	0.3038627	0.5600188	0.2927653	0.0206643	0.6658485	0.4635425	0.4904166	0.3108886
150	0.7077095	0.0968233	0.3198744	0.4809045	0.0275557	0.1974775	0.1743344	0.5670155	0.3617529	0.5555582	0.2280107	0.0524077	0.0523164	0.0817782	0.4691832	0.2231539	0.4310816	0.4819511	0.3322477	0.3965666	0.3342414	0.2691057	0.5100830	0.2217406	0.0014924	0.4164978	0.2147652	0.3802150	0.1426853	0.3938751	0.7281850	0.0102821	0.5700479	0.3192441	0.7420438	0.2309137	0.3044539	0.1974020	0.5950015	0.1946292	0.3378061	0.6197959	0.2756819	0.5109847	0.0241508	0.3556324	0.3523437	0.0799072	0.1881080	0.4946444	0.5835451	0.3392742	0.1599628	0.0545954	0.3224826	0.2072731	0.0429519	0.2000042	0.2525289	0.3747209	0.0013927	0.0401298	0.1890588	0.1880436	0.2400390	0.5688036	0.3210067	0.0953388	0.2284342	0.2878033	0.5724657	0.0219519	0.6950317	0.0665759	0.4473022	0.6151407	0.3526839	0.5337037	0.3614708	0.3427786	0.1899938	0.3466595	0.6260413	0.0110154	0.6555581	0.4534413	0.6207269	0.1809118	0.1110581	0.6272750	0.5680160	0.5924095	0.2009952	0.5677847	0.2807667	0.0186298	0.6250672	0.5654796	0.4730514	0.2330081
200	0.5532739	0.0793445	0.3039305	0.6260279	0.0447561	0.1021198	0.1678488	0.4703199	0.3331745	0.6988446	0.1351081	0.0223156	0.0420128	0.0529603	0.3897335	0.2386188	0.3861246	0.6022638	0.2312230	0.4403202	0.3194734	0.2916059	0.5614388	0.1803545	0.0001212	0.3670117	0.1943577	0.3025288	0.0993942	0.3626835	0.6985158	0.0570111	0.6899645	0.4930611	0.6806650	0.2497548	0.3399943	0.2295246	0.4891257	0.1064195	0.5149595	0.4999340	0.1847562	0.4978050	0.0090617	0.3428599	0.3778132	0.0935680	0.2150002	0.5013427	0.5907378	0.4273826	0.1876593	0.0389687	0.2906585	0.1110331	0.1040693	0.3152377	0.2993561	0.4759382	0.0010600	0.0185818	0.2951549	0.2762142	0.3253107	0.4573763	0.4006192	0.1014730	0.2860826	0.1686819	0.6294003	0.0240183	0.6899656	0.0773411	0.3155751	0.4684094	0.4890960	0.6819164	0.2958862	0.3891593	0.1856656	0.2961660	0.5202810	0.0025960	0.5641871	0.4675511	0.6044381	0.2546089	0.0686229	0.5836630	0.5761705	0.6400527	0.0802105	0.6032225	0.3331006	0.0220140	0.5953525	0.6208302	0.5644111	0.2328742
250	0.7256147	0.0742893	0.3743582	0.5480405	0.0295229	0.1345253	0.1787925	0.5768451	0.2371690	0.6078094	0.1613481	0.0116263	0.0577475	0.0296754	0.6026617	0.2560996	0.4988918	0.4515867	0.3488066	0.3955097	0.3239546	0.2647040	0.5685366	0.1963418	0.0004009	0.4026234	0.2576215	0.3020740	0.1456973	0.3479989	0.6897813	0.0525900	0.4942158	0.3108012	0.7556956	0.2022412	0.4341887	0.1870104	0.7164097	0.1197798	0.3295319	0.4808814	0.2376024	0.5015653	0.0179704	0.3692514	0.4109811	0.0605906	0.2508872	0.6138488	0.6785596	0.4362365	0.1710582	0.0114649	0.3451190	0.1356551	0.0888787	0.2183119	0.2413846	0.4893040	0.0015444	0.0253114	0.2244088	0.2141187	0.2701575	0.6401953	0.3814220	0.0275696	0.2174123	0.1783376	0.6428196	0.0158396	0.7084201	0.0465616	0.2628545	0.4584168	0.3635529	0.5779261	0.3511062	0.4634641	0.1313015	0.2862947	0.5309599	0.0014213	0.6034009	0.6551446	0.5328376	0.1831207	0.0631963	0.7100408	0.6687479	0.5934843	0.0791391	0.6814778	0.3101689	0.0164720	0.6272081	0.6900975	0.4798189	0.3251446
300	0.6901560	0.1014363	0.3371482	0.6939590	0.0091344	0.0501889	0.1757137	0.4940124	0.3357231	0.4970825	0.1241273	0.0143639	0.0699433	0.0868769	0.4383390	0.2415155	0.5918340	0.5328659	0.3026747	0.3135760	0.4410079	0.2686995	0.6643686	0.1960558	0.0003652	0.4404813	0.2386170	0.3585435	0.0755628	0.3725347	0.5599402	0.0539932	0.5145423	0.4522057	0.7978582	0.1792782	0.4348289	0.1960680	0.6372435	0.1112188	0.3960854	0.4830514	0.2177605	0.5029226	0.0224249	0.3342691	0.4865960	0.0806701	0.3185591	0.5291478	0.5533353	0.3515273	0.1288963	0.0060348	0.2697346	0.1063229	0.1047375	0.2860110	0.1716649	0.5594972	0.0011690	0.0361166	0.3061276	0.3267814	0.2991987	0.6415014	0.2766282	0.0239708	0.2895225	0.2141705	0.4532974	0.0080070	0.7167703	0.0494649	0.2709263	0.3868958	0.4544189	0.6378228	0.3911271	0.4289130	0.0944890	0.2993255	0.5664045	0.0001659	0.6935240	0.5485717	0.6100607	0.1790970	0.0366991	0.5941453	0.5430895	0.6258466	0.0536752	0.6126658	0.3414483	0.0194681	0.6437833	0.6389843	0.5196842	0.2180638
350	0.5923281	0.1157800	0.4241122	0.5179055	0.0159207	0.0235320	0.1585007	0.4921853	0.3311683	0.4546560	0.1124093	0.0193794	0.0524917	0.0604799	0.4191144	0.2141043	0.4958135	0.4710626	0.3008855	0.2890178	0.3874828	0.1794286	0.5382755	0.2401573	0.0021924	0.5140809	0.2822256	0.2932998	0.1059119	0.4011658	0.5532322	0.0417723	0.4653022	0.2684941	0.6339954	0.1482333	0.6309162	0.1616133	0.6301836	0.1150467	0.5218727	0.4913195	0.1906385	0.4608611	0.0187910	0.3482488	0.4278542	0.1008951	0.2047386	0.4045540	0.4507115	0.4065670	0.1229527	0.0171996	0.2810850	0.1660474	0.0580487	0.2431090	0.2118286	0.4436537	0.0001377	0.0436357	0.3061289	0.2187427	0.2979478	0.6975618	0.2324599	0.0365522	0.2823407	0.2416334	0.4812372	0.0070555	0.5562360	0.0338394	0.3494675	0.4144350	0.4329088	0.6615746	0.4005800	0.4435249	0.1571808	0.2835452	0.4488123	0.0024015	0.5907065	0.4595722	0.6014020	0.1744605	0.0567814	0.6791239	0.6720382	0.5149444	0.0857198	0.6500395	0.4307684	0.0164278	0.5279703	0.7434544	0.4150889	0.2101390
400	0.7400781	0.0748499	0.4486904	0.5034823	0.0464587	0.0594567	0.1903723	0.5668082	0.2561802	0.5048274	0.1252462	0.0151414	0.0815360	0.0564320	0.4103589	0.2822913	0.3729196	0.5361961	0.2895061	0.2710667	0.3785600	0.2783344	0.5942750	0.1919722	0.0007962	0.5096650	0.2683090	0.2891548	0.0862472	0.2909292	0.6509029	0.0426508	0.3554484	0.3387771	0.5629437	0.1405893	0.5189420	0.1123427	0.7357988	0.1039682	0.4623656	0.5371036	0.2676297	0.6204923	0.0154288	0.3792172	0.3706346	0.0579791	0.2281939	0.4601368	0.5282407	0.3570915	0.2104153	0.0096951	0.2999037	0.1445720	0.1208979	0.3612689	0.2098152	0.4785491	0.0024677	0.0309898	0.2484560	0.2449060	0.2291761	0.5889650	0.3517315	0.0279584	0.3053059	0.2119861	0.4377789	0.0161836	0.6485933	0.0565477	0.2067170	0.4394016	0.4567436	0.8077676	0.3698258	0.4147358	0.1514199	0.3173107	0.4369080	0.0025263	0.5678016	0.4675271	0.5380810	0.2917534	0.1065700	0.6974819	0.6121059	0.6152107	0.0997342	0.5126055	0.3138619	0.0146488	0.5959495	0.5715562	0.5614038	0.2489374
450	0.7572716	0.0492562	0.3200815	0.5951453	0.0448415	0.0281358	0.1303393	0.4923577	0.2234781	0.5416489	0.0933688	0.0136602	0.0305802	0.0760090	0.4477996	0.2714269	0.5403298	0.5397881	0.4195025	0.2615504	0.3386174	0.2687569	0.5117445	0.1683253	0.0021229	0.4396702	0.2674724	0.2484637	0.1047856	0.3001687	0.7123010	0.0744392	0.4555540	0.4604357	0.7157354	0.1724428	0.4101179	0.2220425	0.6044446	0.1175631	0.4827621	0.5030569	0.3172686	0.4476258	0.0155153	0.2883854	0.4818227	0.0339296	0.2817469	0.5122253	0.6201406	0.4336607	0.1926812	0.0214367	0.2143985	0.1450208	0.1079535	0.3560427	0.2348436	0.5031028	0.0011516	0.0412373	0.2374557	0.2227079	0.2981274	0.6658628	0.2628408	0.0222551	0.2478703	0.2334067	0.3159404	0.0127054	0.6350240	0.0444803	0.2621820	0.3996271	0.4228903	0.7110505	0.4425426	0.4934115	0.1330402	0.2722925	0.3889883	0.0000751	0.7205397	0.5126193	0.4889922	0.2425931	0.0368311	0.6107611	0.6436083	0.6838266	0.0710677	0.6028033	0.2698328	0.0119961	0.6338370	0.5644734	0.5552813	0.1958052
500	0.5771226	0.0789114	0.3533989	0.7349031	0.0403965	0.0300703	0.1286312	0.5765361	0.2892585	0.4653067	0.1545545	0.0176297	0.0307214	0.0524032	0.5368191	0.2578196	0.4775744	0.6423538	0.3252131	0.2837221	0.3703887	0.2439562	0.6752983	0.1870155	0.0013066	0.3658469	0.3031159	0.2780656	0.0919983	0.3280128	0.6321039	0.0680766	0.4320792	0.3763201	0.6571951	0.1135659	0.4646641	0.3383559	0.7502937	0.1282949	0.3461396	0.4338696	0.2084404	0.5558390	0.0347587	0.2991024	0.3645966	0.0860673	0.2736638	0.5438520	0.5612695	0.4092472	0.2025732	0.0135832	0.2654275	0.2198442	0.0915393	0.3934346	0.2304722	0.5370201	0.0104413	0.0518412	0.2463663	0.2946320	0.2339922	0.5928247	0.3664753	0.0156894	0.1985535	0.2243037	0.2642624	0.0033726	0.6017282	0.0526720	0.2948210	0.3568225	0.5635256	0.7464193	0.3514707	0.4218791	0.0767962	0.3388133	0.3263741	0.0000653	0.6067646	0.5993022	0.5318028	0.2572977	0.0702788	0.7230311	0.6079389	0.5521076	0.1277836	0.6685223	0.3280483	0.0049692	0.6019746	0.6078329	0.5866515	0.2159864
