"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.0108991	0.5778897	0.0242061	0.5465237	0.2638176	0.3430489	0.0149780	0.3284415	0.6564623	0.0287640	0.1910934	0.4447733	0.0236614	0.7090818	0.0240854	0.3513673	0.6402561	0.0992970	0.0669046	0.3216571	0.0018341	0.0533451	0.0814619	0.4626763	0.5932489	0.2131270	0.4379050	0.3195794	0.5717160	0.5478968	0.3318036	0.0924007	0.6048930	0.0554628	0.2927847	0.3538633	0.5179571	0.3809490	0.2555557	0.6679473	0.2017313	0.3777660	0.6518589	0.1621400	0.3927734	0.2786029	0.4327141	0.7639292	0.5625495	0.1697613	0.3759228	0.0706848	0.6350163	0.6093094	0.4133287	0.0585127	0.0169396	0.3512593	0.3512855	0.4812547	0.2444146	0.2186743	0.0019083	0.1253239	0.1480597	0.5045115	0.5496763	0.5710422	0.7215492	0.4295635	0.5109786	0.0853859	0.3192243	0.1833917	0.3398123	0.3082865	0.2706321	0.3989462	0.5839021	0.4915268	0.3705464	0.3361514	0.0088046	0.3974030	0.1913141	0.1838128	0.3034604	0.5622834	0.4053853	0.3376317	0.4114463	0.2080470	0.2296402	0.5306763	0.6195154	0.4539477	0.4670716	0.0509681	0.3970065	0.1952851
650	0.0063443	0.4864990	0.0381379	0.4990326	0.2903338	0.4278428	0.0213331	0.3205978	0.6308892	0.0256004	0.2273519	0.5184599	0.0128049	0.5931987	0.0178470	0.4755516	0.6016421	0.1640066	0.0764174	0.3923536	0.0068589	0.0293562	0.0414373	0.3161113	0.6393454	0.1530176	0.4867068	0.3518767	0.4630645	0.6200934	0.3971243	0.1706391	0.7110625	0.0367759	0.2738452	0.2343165	0.4729021	0.3530358	0.2251974	0.6497658	0.1897885	0.3782599	0.6179776	0.2090568	0.3964951	0.2733331	0.4046357	0.6474332	0.4344867	0.1544497	0.3573989	0.0097724	0.5749914	0.5391167	0.3077226	0.0604948	0.0448315	0.2996397	0.2862316	0.4017972	0.2435823	0.2014780	0.0119834	0.0786112	0.1403175	0.3516787	0.5410009	0.7049205	0.6638942	0.4369970	0.4392198	0.0577419	0.2221085	0.2091357	0.3385014	0.4113214	0.3873487	0.2705490	0.6899332	0.6013593	0.3613289	0.4200564	0.0222303	0.4869444	0.2317620	0.2733838	0.3676548	0.6180501	0.4302180	0.3787972	0.3803143	0.3004340	0.1887460	0.5881622	0.6529924	0.4568233	0.3819740	0.0168846	0.4364699	0.2252060
700	0.0061034	0.3932264	0.0160716	0.4878035	0.2471681	0.3871415	0.0087562	0.3709016	0.5136818	0.0240165	0.2102692	0.6076820	0.0208413	0.6022469	0.0314389	0.4882700	0.4718639	0.1571753	0.1767460	0.3363685	0.0052689	0.0434751	0.0410030	0.3442868	0.6235887	0.2468771	0.5408664	0.3564173	0.6579615	0.4697561	0.4044954	0.1802914	0.7002512	0.0248558	0.2975295	0.1881954	0.5796920	0.3468116	0.1231288	0.5835449	0.1768920	0.2792805	0.6066577	0.2053816	0.3480243	0.2750324	0.3639936	0.7295194	0.4227952	0.1211907	0.4116316	0.0103528	0.5794945	0.7072552	0.2957408	0.0752997	0.0473881	0.4052197	0.2433498	0.3520581	0.2552689	0.2568665	0.0588313	0.1089334	0.1006928	0.3971496	0.6484531	0.5573957	0.6601608	0.3123954	0.4484807	0.0565055	0.1850328	0.2051910	0.3470014	0.3097133	0.3656215	0.3422216	0.5951237	0.5621742	0.4020642	0.3078539	0.0423101	0.3509153	0.2408634	0.1631668	0.2904642	0.6384017	0.4825090	0.3467184	0.4414904	0.1621668	0.1878534	0.6264192	0.4836945	0.3864226	0.3751198	0.0095570	0.4241571	0.3016427
750	0.0007763	0.5612838	0.0316073	0.5251610	0.1492094	0.3239860	0.0188720	0.3782112	0.6196220	0.0436553	0.2215217	0.5308241	0.0131693	0.6400978	0.0087637	0.4538816	0.4806770	0.2261303	0.0588096	0.4606719	0.0011520	0.0552366	0.1074754	0.2373411	0.7034181	0.2170675	0.4616370	0.3630433	0.7488956	0.3561239	0.3813364	0.1912994	0.6309620	0.0355197	0.5470865	0.1865995	0.5546276	0.2774434	0.0975285	0.5739214	0.1625257	0.4577784	0.6580056	0.2271624	0.4379565	0.2743110	0.3235605	0.7506282	0.3474057	0.1078473	0.4312828	0.0139010	0.4195690	0.5858619	0.3289605	0.0820176	0.0307479	0.3218180	0.2878312	0.2574923	0.3159752	0.3044594	0.0496628	0.1826097	0.0862477	0.2945416	0.6232291	0.5340761	0.6089116	0.4741054	0.4811844	0.1397280	0.1420050	0.1357523	0.3609842	0.3554142	0.2342169	0.3540672	0.6235844	0.5394887	0.3101297	0.2429865	0.0635150	0.3485565	0.2028649	0.1496933	0.3902412	0.4786603	0.4024146	0.2739801	0.4570814	0.2114931	0.1530571	0.5953220	0.5092792	0.4443015	0.4118790	0.0041904	0.4033967	0.2387821
800	0.0000000	0.6228454	0.0258625	0.5768163	0.2393699	0.3176764	0.0328209	0.3410605	0.6247162	0.0262473	0.2294932	0.4932805	0.0423786	0.6078423	0.0072218	0.3677937	0.5276787	0.1205781	0.0524224	0.3228586	0.0012880	0.0304913	0.0694363	0.3768963	0.6944962	0.1628177	0.3365765	0.3287173	0.6859721	0.4275966	0.4485458	0.2122295	0.6134213	0.0670037	0.5041075	0.0876463	0.5340464	0.2051804	0.1034198	0.5594017	0.1185002	0.3686108	0.5563039	0.2291501	0.4103241	0.2339734	0.2961766	0.7070472	0.3419899	0.1258636	0.4018538	0.0352247	0.4970259	0.6206514	0.4021465	0.0735229	0.0376129	0.2822190	0.3068300	0.2071595	0.1922588	0.2813051	0.0440165	0.1412431	0.0835578	0.4301824	0.5158893	0.6184706	0.7263642	0.4587795	0.4457786	0.1161393	0.1806608	0.2248367	0.3491956	0.3542310	0.3186867	0.3345460	0.4977403	0.7494080	0.3533779	0.2954020	0.1542981	0.3832538	0.2326916	0.1078806	0.3653405	0.5917755	0.4642944	0.2944987	0.3671610	0.1893500	0.1046511	0.5892244	0.4972076	0.4362082	0.3811755	0.0016868	0.4342242	0.2517225
850	0.0060960	0.5999889	0.0171086	0.5277200	0.2595412	0.2189342	0.0197955	0.3014547	0.5518617	0.0150580	0.3467858	0.4019894	0.0096167	0.6615247	0.0171562	0.2944621	0.4844575	0.1145749	0.1072066	0.3813581	0.0019257	0.0460271	0.0675219	0.3178435	0.7126980	0.2841573	0.3803080	0.4285900	0.7851142	0.5278923	0.4042133	0.1461009	0.7199096	0.0427669	0.3509918	0.1008901	0.6428683	0.3128273	0.1274335	0.6327966	0.1386660	0.3452326	0.7491852	0.2546676	0.3580100	0.1864969	0.4721563	0.8201077	0.3400239	0.1113436	0.4153796	0.0199579	0.4088744	0.6603698	0.3468537	0.0869872	0.0585486	0.3324462	0.3127794	0.1349339	0.2253228	0.2095077	0.0268769	0.1040950	0.1267927	0.3005599	0.6409693	0.5637485	0.7044897	0.5297357	0.5587435	0.1052941	0.2655352	0.2094894	0.3711724	0.3565539	0.3506752	0.3306170	0.6053459	0.6183557	0.4529530	0.2679547	0.1438744	0.3301746	0.2350024	0.1746998	0.3926088	0.5844894	0.4581446	0.2340987	0.3830588	0.1272179	0.1743373	0.5003099	0.5860372	0.3119484	0.3507042	0.0015872	0.3752302	0.1757744
900	0.0035554	0.6029135	0.0068154	0.5745264	0.2459040	0.2885888	0.0143264	0.3281730	0.6263962	0.0243270	0.2560203	0.5110654	0.0119628	0.7247803	0.0173949	0.3491268	0.5827344	0.1578883	0.0995807	0.3798481	0.0005852	0.0191418	0.0796109	0.3275716	0.7353778	0.1749118	0.3630673	0.3838790	0.6380722	0.4171454	0.4336104	0.1651879	0.7886388	0.0466194	0.4144256	0.0860740	0.5961383	0.3710445	0.0774254	0.6918195	0.1179084	0.3911943	0.8192291	0.1768203	0.3921446	0.3447477	0.3829258	0.6281718	0.4027365	0.1564476	0.4528269	0.0621746	0.4676165	0.7520925	0.2475963	0.1016795	0.0552619	0.3925010	0.2395696	0.1871659	0.1887805	0.2850127	0.0189735	0.1257746	0.1740933	0.3993696	0.6626018	0.4872192	0.6719899	0.4019445	0.5017305	0.0853119	0.2752725	0.1984264	0.3670043	0.2624329	0.4063294	0.4116695	0.6046710	0.5729943	0.3593995	0.3105894	0.2195572	0.4070548	0.2050397	0.1667341	0.3176105	0.6413918	0.5015417	0.3250693	0.3531726	0.2610983	0.1895044	0.6399283	0.4746335	0.4901210	0.3336066	0.0032215	0.3681876	0.2765602
950	0.0038868	0.5483648	0.0261808	0.5881890	0.2375699	0.3845893	0.0071670	0.3593950	0.6599675	0.0254599	0.2768001	0.4608122	0.0358267	0.6676394	0.0175370	0.3165729	0.6003650	0.1867301	0.0977450	0.3320597	0.0015203	0.0225831	0.0388742	0.3903594	0.6932616	0.1878051	0.4258187	0.3020512	0.6930470	0.4774804	0.3671179	0.1931526	0.5200284	0.0565257	0.3144556	0.1848235	0.6552371	0.3059181	0.1066244	0.5456929	0.1376909	0.3679232	0.6411019	0.2296857	0.4778957	0.3220010	0.4142049	0.5915928	0.3698832	0.1357948	0.4051447	0.0191569	0.5797183	0.6690948	0.3177886	0.1035947	0.0352375	0.3011767	0.1805156	0.2924824	0.1678406	0.2460569	0.0525152	0.1374928	0.1265511	0.4395758	0.6097698	0.4473070	0.5839094	0.3979887	0.5560776	0.0604655	0.2093078	0.2219123	0.3881261	0.2992212	0.3515914	0.3568054	0.4846111	0.6129866	0.2752049	0.3013319	0.2658724	0.3030373	0.2274442	0.1392287	0.2742389	0.4737220	0.4533526	0.3256630	0.4314618	0.3331630	0.1820819	0.5789999	0.6984367	0.4300670	0.3454664	0.0008745	0.3295996	0.2800156
1000	0.0020725	0.4549802	0.0196922	0.5592253	0.2322873	0.2988178	0.0174148	0.3615596	0.6748577	0.0259005	0.3006279	0.4919927	0.0239039	0.6762348	0.0204927	0.4155564	0.5558944	0.1156191	0.0941375	0.2874253	0.0001236	0.0391840	0.0470045	0.3334308	0.5196109	0.2590376	0.4901368	0.3981801	0.5079556	0.5248870	0.4737651	0.1991846	0.7052098	0.0822042	0.4347761	0.1363058	0.5204141	0.3610180	0.1367015	0.6746651	0.1249695	0.3409020	0.6471657	0.1793370	0.4065793	0.4428196	0.3839229	0.6861028	0.3178138	0.1380608	0.3773029	0.0210856	0.5090895	0.6344561	0.2671581	0.1152666	0.0285666	0.3482454	0.3004307	0.2744330	0.1922145	0.2920412	0.1172986	0.0826860	0.0843418	0.2675426	0.6756259	0.4667669	0.5412573	0.3466505	0.4473593	0.0249593	0.1411778	0.2059473	0.3872709	0.3847875	0.4110249	0.3026165	0.5995434	0.6085114	0.3310349	0.3158488	0.2915404	0.2992723	0.2557100	0.1943571	0.3514480	0.4427128	0.4958704	0.2992424	0.3908949	0.2501417	0.2938641	0.6854868	0.4841019	0.4143361	0.3544864	0.0023278	0.3329942	0.2415843

0	0.0087503	0.4292154	0.0341452	0.5414695	0.2406905	0.3215001	0.0123168	0.2910145	0.6436250	0.0170281	0.3255264	0.5179892	0.0130341	0.5044699	0.0153386	0.4935352	0.6997168	0.0990804	0.1042053	0.2434756	0.0001197	0.0264507	0.1245539	0.3128812	0.6162387	0.1971683	0.4385093	0.3812739	0.5841032	0.4856044	0.4860581	0.1006790	0.6805160	0.0630973	0.5365993	0.1623843	0.6233010	0.2920291	0.0963084	0.5408460	0.1991376	0.4048821	0.6281784	0.1344609	0.4150401	0.2755077	0.3764301	0.7198468	0.3519859	0.1292876	0.3390055	0.0144814	0.4458644	0.6878431	0.4032183	0.0907661	0.0428285	0.2431676	0.3362985	0.1504454	0.1987775	0.2513074	0.0331414	0.1586941	0.1577042	0.4457678	0.6316836	0.5475694	0.6473728	0.3818694	0.5814640	0.0919125	0.1293793	0.2594924	0.4539822	0.3093629	0.3614183	0.3420468	0.6197054	0.5869277	0.3308203	0.3685134	0.2765973	0.4238419	0.2163487	0.1361777	0.4594658	0.4850270	0.4279870	0.2736711	0.4724652	0.1759375	0.1206389	0.6600538	0.4966588	0.3843401	0.3808273	0.0012853	0.2993454	0.2745544
50	0.0026773	0.3155047	0.0946848	0.5910077	0.3211616	0.4774164	0.2873965	0.2793501	0.5479520	0.0691746	0.1792635	0.5819874	0.0101969	0.3407428	0.0084375	0.4950289	0.7280812	0.0994884	0.0497418	0.2875157	0.0026929	0.0415664	0.0469673	0.4569488	0.5483266	0.0294140	0.4467534	0.3610875	0.6162107	0.5365490	0.4540479	0.2008205	0.7182386	0.0508204	0.1498912	0.0842259	0.6346927	0.1559656	0.1047359	0.5770884	0.2501696	0.4099186	0.2726218	0.3102510	0.2680445	0.3052638	0.5356502	0.7181928	0.3697677	0.1021409	0.3024115	0.0054799	0.4099596	0.7616257	0.1069833	0.0277856	0.0330904	0.2943080	0.2902812	0.4149193	0.0464885	0.3039161	0.1388800	0.0949746	0.1430955	0.2105760	0.6483923	0.5789961	0.6796451	0.2300901	0.5222664	0.1186907	0.2037390	0.2324161	0.2640664	0.3149663	0.3813267	0.3350299	0.5737697	0.5245698	0.3648432	0.3260346	0.3206687	0.4309580	0.1693456	0.3209111	0.2262014	0.6161449	0.5048562	0.0846071	0.4466317	0.3404022	0.0977338	0.6099430	0.5845600	0.3850937	0.3608125	0.0000095	0.3582212	0.2025764
100	0.0050820	0.1913129	0.0727878	0.7840553	0.3693382	0.7156434	0.2662894	0.4469794	0.3904965	0.0453720	0.2895122	0.4705644	0.0747954	0.3310760	0.0233609	0.4485277	0.6175317	0.1227411	0.0555984	0.3465291	0.0015102	0.0159726	0.0578971	0.4442985	0.8098300	0.0217332	0.4279662	0.3198740	0.6817263	0.5525787	0.2953694	0.1552486	0.6947344	0.0564653	0.0132771	0.0717740	0.6532933	0.1899701	0.0915813	0.5795415	0.1310924	0.1697079	0.1326598	0.3483944	0.2873172	0.1932687	0.3158747	0.6445909	0.2615849	0.1668869	0.4013693	0.0045272	0.3653136	0.5709753	0.1224016	0.0846793	0.0706181	0.4217678	0.1901468	0.6047317	0.0156593	0.2633362	0.1825274	0.0930864	0.0579609	0.1821163	0.6390970	0.6338360	0.6619910	0.1187868	0.4539565	0.0872917	0.2273716	0.2525651	0.3217834	0.3463454	0.5037578	0.3128577	0.4953442	0.5551692	0.3276359	0.3129925	0.2822102	0.4210645	0.2200146	0.3042424	0.3653614	0.5280150	0.3936807	0.0158078	0.4719897	0.1866920	0.1874478	0.5940280	0.5883759	0.4071081	0.3476789	0.0014698	0.3399748	0.1559485
150	0.0025994	0.2044989	0.1179043	0.6975317	0.3766234	0.5687115	0.3514149	0.4580396	0.3598637	0.0311386	0.2789934	0.1607257	0.2194426	0.2303720	0.0390982	0.5319353	0.6324484	0.0829732	0.0777771	0.3391929	0.0000401	0.0273840	0.0384983	0.3673984	0.6054939	0.0083656	0.5124747	0.3820526	0.5710677	0.3591788	0.2811638	0.1843946	0.6413856	0.0395218	0.0052396	0.1101684	0.7050017	0.0995556	0.0819043	0.6985119	0.0830794	0.0904169	0.0943198	0.3935878	0.2426290	0.2933944	0.4896430	0.6430717	0.2948465	0.2387005	0.3505943	0.0104769	0.3513611	0.7244384	0.0904633	0.0946037	0.0533890	0.3917448	0.3327213	0.5211862	0.0234360	0.4323988	0.1800813	0.0251313	0.0676431	0.1286146	0.7009961	0.4760910	0.6370493	0.0578882	0.6011705	0.0551388	0.3420856	0.2870382	0.3074190	0.3588096	0.3856452	0.3080664	0.4654891	0.5228313	0.4452321	0.3709587	0.2503875	0.3533223	0.2346606	0.4020595	0.4029232	0.4643771	0.4168162	0.0178344	0.4347079	0.1336191	0.4204696	0.5926232	0.5324457	0.5498107	0.3214248	0.0042943	0.2654815	0.1048710
200	0.0068276	0.1279807	0.1897008	0.6179816	0.4085439	0.4399059	0.3288243	0.4068264	0.3716639	0.0354956	0.1702694	0.1257670	0.3004436	0.2531168	0.0430084	0.6087261	0.5771453	0.0701506	0.1000689	0.4279708	0.0007212	0.0134019	0.0508633	0.3288567	0.6826322	0.0033173	0.4784733	0.3822482	0.7449077	0.3279710	0.2825177	0.2245216	0.6858353	0.0943202	0.0097941	0.1179503	0.6674577	0.1151328	0.0745901	0.5933566	0.0394826	0.0196356	0.1026453	0.3455337	0.2214594	0.3249568	0.3864798	0.8184513	0.3070606	0.0999767	0.3410851	0.0039619	0.2440053	0.6678004	0.0315823	0.1145208	0.0483044	0.4942690	0.2922041	0.6857587	0.0253907	0.2209458	0.2586734	0.0090319	0.0372941	0.1466381	0.7017738	0.5108416	0.5906866	0.0442378	0.5349681	0.0820308	0.2536779	0.3076196	0.2365323	0.3277326	0.4261252	0.2750583	0.5851369	0.5809483	0.3034629	0.3853060	0.3016488	0.3941143	0.1685641	0.3475772	0.4478264	0.5373535	0.3410808	0.0234781	0.4283779	0.1349680	0.5196418	0.6569945	0.5141927	0.5389166	0.3646115	0.0193098	0.2583267	0.0522401
250	0.0054218	0.0577305	0.1593760	0.6573973	0.3810785	0.3340586	0.3047685	0.4433963	0.2995282	0.0383534	0.2247573	0.1002577	0.3277638	0.1814759	0.1649960	0.5982246	0.5767634	0.0600492	0.1026126	0.5150634	0.0002098	0.0317814	0.0300873	0.3386155	0.6535111	0.0016120	0.4890659	0.2828358	0.6296699	0.4016859	0.3296177	0.3042703	0.5472884	0.1058522	0.0325307	0.1061467	0.6648540	0.1478255	0.0683074	0.6167127	0.0161836	0.0023616	0.0295301	0.4179159	0.2540471	0.3111441	0.4179186	0.6440986	0.2899804	0.1163745	0.3451226	0.0015313	0.3199343	0.7772575	0.0239597	0.1331656	0.0389993	0.5341439	0.3227342	0.5347808	0.0408948	0.2676941	0.1806669	0.0070093	0.0343346	0.1661814	0.6672740	0.4046873	0.6687079	0.0170941	0.5747938	0.0428548	0.1814457	0.3694918	0.2537152	0.2880113	0.5146896	0.2974515	0.4617934	0.5576690	0.2883037	0.3953828	0.2831309	0.3906734	0.2212899	0.4770084	0.3589429	0.4045431	0.3172057	0.0117885	0.4672157	0.1262859	0.4974484	0.5904114	0.6453809	0.5550887	0.4180249	0.0423901	0.2379196	0.0346047
300	0.0212490	0.0680586	0.2286992	0.6293824	0.2821667	0.3739096	0.2874423	0.5341078	0.3736244	0.0428087	0.1621154	0.1048501	0.3975713	0.2265534	0.2954221	0.5881766	0.5480913	0.1138757	0.0894677	0.4491548	0.0113497	0.0206472	0.0642897	0.2388916	0.7050772	0.0089779	0.4097075	0.3820494	0.6923830	0.4370904	0.2968141	0.3385655	0.5864426	0.1106389	0.0620884	0.1355794	0.7182830	0.0958591	0.0868185	0.5593361	0.0552266	0.0080009	0.0356125	0.4441286	0.2773268	0.2259833	0.3656563	0.5362071	0.2677392	0.1625567	0.3403559	0.0117873	0.3347748	0.6623903	0.0245771	0.1091854	0.0520177	0.5425986	0.4123195	0.6770976	0.0581722	0.3680725	0.1736060	0.0015507	0.0259025	0.1965832	0.6403583	0.2996767	0.5697507	0.0304164	0.4753531	0.0488945	0.2154140	0.2804668	0.1255463	0.2415549	0.4399332	0.2697365	0.4564889	0.5418248	0.3526148	0.4142119	0.2850684	0.3716008	0.2974425	0.4375804	0.3300914	0.3243000	0.3152217	0.0521387	0.4741337	0.0964338	0.5758076	0.5596087	0.5120259	0.5406209	0.3439050	0.0550637	0.2124846	0.0302471
350	0.0432158	0.0647171	0.2850838	0.6521811	0.3601930	0.3705805	0.3352029	0.3458007	0.3217046	0.0221564	0.2200364	0.0669280	0.2863753	0.2053585	0.4537698	0.5602185	0.6005575	0.1201257	0.1490933	0.5682688	0.0027794	0.0933159	0.0786511	0.3228204	0.7019248	0.0004974	0.4303651	0.4194368	0.5997926	0.3976093	0.3616202	0.2556941	0.6548380	0.1135820	0.0168799	0.0818298	0.6816275	0.1065443	0.0702349	0.6665768	0.0186930	0.0003778	0.0618315	0.3191439	0.1910222	0.1733877	0.3503408	0.6035952	0.2727847	0.1596228	0.3214385	0.0054576	0.3328150	0.7567327	0.0325832	0.1578255	0.0158924	0.5692245	0.2976390	0.6104868	0.0390984	0.2736001	0.0705485	0.0016617	0.0282908	0.1977446	0.5285520	0.3422598	0.6676394	0.0080750	0.4183125	0.0873579	0.2661861	0.3015992	0.0770722	0.3037525	0.4575934	0.3147925	0.5210975	0.6846940	0.3515165	0.4354078	0.3312382	0.3669311	0.2232504	0.4808700	0.3261037	0.3859325	0.3068687	0.0131826	0.3246279	0.1203986	0.6066323	0.5788131	0.5112665	0.4547769	0.2830294	0.0910841	0.2327929	0.0376421
400	0.0592117	0.0750827	0.2955124	0.5623514	0.3120541	0.2926891	0.2885061	0.3622779	0.3773247	0.0343725	0.1585396	0.2145979	0.5310808	0.1749053	0.5976927	0.6652341	0.5903138	0.0729301	0.0810801	0.5117969	0.0001165	0.0246022	0.0805128	0.3469347	0.7164304	0.0034173	0.3626816	0.3475815	0.5344395	0.3696527	0.3035282	0.2299931	0.6495041	0.1567366	0.0348193	0.1367705	0.6571492	0.1099341	0.0806985	0.6311637	0.0266333	0.0051732	0.0801661	0.4841723	0.2400402	0.2497925	0.3978672	0.7052178	0.2348846	0.1731525	0.3645252	0.0199615	0.3794918	0.5119706	0.0445138	0.1991336	0.0223588	0.5345098	0.4215221	0.6122639	0.0633694	0.2765679	0.0313388	0.0000000	0.0434814	0.1855921	0.6630068	0.3296416	0.6230163	0.0013032	0.4577599	0.0440138	0.1510824	0.3712567	0.1024774	0.2346967	0.4367139	0.3512620	0.4981001	0.5559112	0.3117700	0.3737716	0.2605427	0.4845668	0.2499191	0.4496934	0.2977947	0.3202941	0.3192624	0.0240899	0.3844664	0.1498775	0.4515863	0.4748486	0.4729680	0.5351138	0.3348603	0.0689518	0.2970462	0.0350290
450	0.0680801	0.0670253	0.3196242	0.6886073	0.3294864	0.3975398	0.2794538	0.4262936	0.3806556	0.0342708	0.3064203	0.1704171	0.6222848	0.1272182	0.5840218	0.6007726	0.6022653	0.1166640	0.1080718	0.4971522	0.0032998	0.0170741	0.0565836	0.3391896	0.6463141	0.0021156	0.5118502	0.3419356	0.5632739	0.4070064	0.2690273	0.2636955	0.5837237	0.1180857	0.0124189	0.0694493	0.6738750	0.1131175	0.1162578	0.6565348	0.0312022	0.0058674	0.0400119	0.4175157	0.2586080	0.2412075	0.3702961	0.6823069	0.2092726	0.1716058	0.3025666	0.0146122	0.4860391	0.5869225	0.0293705	0.1395924	0.0273427	0.5564993	0.2760897	0.5952100	0.0622765	0.2741072	0.0253805	0.0040505	0.0375542	0.1084170	0.6674129	0.3974144	0.5555632	0.0037864	0.4646808	0.0658191	0.1417608	0.4079009	0.1007505	0.2780656	0.3418760	0.3127046	0.5319430	0.6391186	0.3028235	0.4917482	0.2947265	0.3964349	0.2285397	0.4321872	0.2831626	0.2834622	0.4140493	0.0117104	0.3147894	0.1141754	0.6778786	0.6664284	0.4969625	0.4825074	0.3487299	0.0829543	0.2910688	0.0099530
500	0.1027495	0.0596243	0.3161343	0.6485074	0.3526088	0.3274165	0.3698352	0.3386875	0.3216521	0.0508685	0.2873023	0.1162262	0.6350713	0.1144470	0.4727219	0.6504012	0.6813559	0.0994548	0.0706047	0.5611712	0.0000000	0.0207484	0.0639668	0.3161868	0.6177759	0.0032310	0.4134224	0.4206568	0.5863037	0.4664400	0.3827916	0.2025765	0.6226999	0.1356442	0.0312623	0.1182032	0.5768124	0.1265296	0.1414985	0.6341277	0.0258929	0.0005077	0.0088980	0.4261026	0.2683997	0.3396244	0.4243874	0.6136735	0.1660949	0.1731571	0.3476411	0.0043257	0.4169745	0.5511253	0.0188239	0.1810000	0.0376971	0.4627490	0.2588890	0.5876025	0.0791182	0.3247841	0.0510380	0.0066113	0.0211625	0.1449623	0.6814393	0.5362417	0.5580336	0.0032776	0.5184301	0.0809326	0.0623828	0.3970198	0.1460818	0.3232711	0.4649264	0.2222816	0.5542947	0.6121412	0.2662127	0.3763838	0.3110658	0.4266072	0.2505808	0.4787025	0.4075015	0.3003566	0.5122090	0.0120900	0.3611896	0.1673904	0.5611316	0.6631112	0.4608636	0.5201849	0.3955337	0.0858386	0.2971626	0.0303878
550	0.2731448	0.0835007	0.3802517	0.4494392	0.2035250	0.1231330	0.0763473	0.3676212	0.4865930	0.0362170	0.1661160	0.1544383	0.4651604	0.2405959	0.5921577	0.6272322	0.5857390	0.1275653	0.0871303	0.5409915	0.0016455	0.0108722	0.0376934	0.3437528	0.5705170	0.2947117	0.4603709	0.2783388	0.6779448	0.4990286	0.3742164	0.2348110	0.5485978	0.0631097	0.2131220	0.1016769	0.6598858	0.2079449	0.2127895	0.5733874	0.0242205	0.0002907	0.2131184	0.1916868	0.4029030	0.3799458	0.4094864	0.6135889	0.3316090	0.1334930	0.3497170	0.0273654	0.4460874	0.6302963	0.1509376	0.1804362	0.0438104	0.4318746	0.3271930	0.4537612	0.1876554	0.2841711	0.0469877	0.0149903	0.0698274	0.2641651	0.6709666	0.4355089	0.5764265	0.0092689	0.5696056	0.0438688	0.0665836	0.3881349	0.2456752	0.3104974	0.6354267	0.2761840	0.4846952	0.8025615	0.2613714	0.4986143	0.2783021	0.3966844	0.2391217	0.3473027	0.3536059	0.2316676	0.4244060	0.2750464	0.4724048	0.2141606	0.5835796	0.4673595	0.2594845	0.6198056	0.2863880	0.0602428	0.2984531	0.0639590
600	0.4889399	0.0345095	0.4101276	0.3184773	0.1218863	0.0727355	0.0283920	0.3547046	0.5585521	0.0200373	0.2355647	0.1625483	0.3424812	0.2377179	0.5841977	0.6554795	0.6732281	0.1905889	0.0892723	0.6641978	0.0001280	0.0246643	0.1273559	0.3594970	0.5338913	0.4684569	0.4088658	0.3908673	0.6791500	0.4895972	0.3954785	0.2032796	0.5718394	0.0041892	0.2204832	0.1344438	0.5442525	0.3249888	0.2074226	0.5114973	0.0152590	0.0122767	0.2494285	0.2424927	0.4914626	0.3589586	0.3440557	0.6168233	0.3648452	0.0989247	0.3258561	0.0076969	0.3631747	0.6619006	0.2202404	0.2281393	0.0264974	0.4391605	0.2446102	0.4050668	0.2055535	0.2789274	0.0421911	0.0418690	0.0502355	0.2860780	0.5442171	0.3549890	0.6647940	0.0179646	0.4982530	0.0537891	0.0665763	0.3234670	0.2514725	0.2846104	0.5379810	0.3433499	0.5409274	0.5911873	0.2307396	0.5427298	0.3648342	0.3576082	0.1915121	0.1956395	0.4583234	0.3846266	0.4116979	0.2876375	0.4502646	0.2062630	0.2802223	0.5354027	0.2635024	0.5161146	0.2216414	0.0176410	0.2964476	0.2886694
