"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G93A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
150	0.7015955	0.4098614	0.1522415	0.5509183	0.1545157	0.1145546	0.4131404	0.5148120	0.2381635	0.4175457	0.5623132	0.8475389	0.6097600	0.3888736	0.5755027	0.7175768	0.0059407	0.0018823	0.6518674	0.0067773	0.2960385	0.8071935	0.2645331	0.5768187	0.0113787	0.6812622	0.1967770	0.5073528	0.2588706	0.6636659	0.0456900	0.5817073	0.2287187	0.4556568	0.4311997	0.2067576	0.0120310	0.0501003	0.6246346	0.0981942	0.5544294	0.4896543	0.1768201	0.5906893	0.1572695	0.3270179	0.6236122	0.2672556	0.5292556	0.5296039	0.4375896	0.2373216	0.1164805	0.0125533	0.4479163	0.0013922	0.3210416	0.0002799	0.5345268	0.5031006	0.4220796	0.6206737	0.3754391	0.4844542	0.5725465	0.6874153	0.6404093	0.4144571	0.3345108	0.1568931	0.0023288	0.4579095	0.1452187	0.5833748	0.4839230	0.6614526	0.3178306	0.4338485	0.2377286	0.2914172	0.2402316	0.6400240	0.7100331	0.2131830	0.1185505	0.2863088	0.4084567	0.0922913	0.0209121	0.2590509	0.1584485	0.2870466	0.5313351	0.0084681	0.0190781	0.5799162	0.0373838	0.5477713	0.0495492	0.2848145
200	0.7336470	0.5923772	0.2203550	0.5657299	0.1087835	0.1019031	0.3399026	0.4574289	0.1987210	0.4622846	0.6756559	0.6239732	0.6045623	0.3716075	0.4344956	0.7475508	0.0030256	0.0027974	0.5762348	0.0086481	0.3790006	0.7144004	0.2104119	0.4653016	0.0109735	0.5089109	0.2004773	0.4613502	0.2309276	0.5774971	0.0463951	0.5335061	0.2525247	0.3406839	0.3579678	0.2522808	0.0048986	0.0369088	0.7989855	0.1264641	0.7520300	0.3330964	0.1802758	0.5529531	0.1331814	0.3319438	0.6386535	0.2404252	0.4648328	0.6411626	0.5260276	0.1740607	0.1740899	0.0081779	0.4097951	0.0022103	0.3520863	0.0000000	0.4355516	0.4502527	0.2753490	0.8192419	0.5029559	0.4642860	0.4313696	0.5461486	0.6225204	0.4234803	0.2580448	0.1414626	0.0004852	0.5196343	0.1599667	0.6202911	0.5274847	0.6767330	0.4067961	0.6236648	0.2362307	0.2405985	0.3103397	0.7535865	0.7725133	0.2369283	0.1381106	0.3178454	0.3699869	0.1014607	0.0372275	0.1320586	0.2293758	0.2589576	0.5839068	0.0146490	0.0756440	0.6073157	0.0102369	0.6160398	0.0416416	0.2247468
250	0.6614236	0.5560476	0.1486500	0.5818006	0.0906559	0.1516001	0.3164239	0.5314399	0.1778114	0.3961104	0.6757915	0.5522764	0.6430209	0.4041847	0.4220224	0.7774602	0.0006147	0.0013288	0.6605831	0.0023736	0.3534489	0.6049806	0.3430860	0.6273432	0.0062806	0.6418794	0.1937571	0.5022885	0.2250142	0.7217702	0.0528440	0.4932647	0.2156105	0.3865578	0.4667895	0.1972063	0.0029155	0.0433839	0.6348126	0.1470778	0.6844912	0.4403673	0.1918105	0.4387624	0.1608135	0.3417000	0.6106660	0.2813127	0.3966707	0.5774713	0.5460682	0.1307766	0.1202774	0.0084085	0.5165860	0.0025642	0.3702045	0.0011756	0.5164105	0.3647478	0.4977748	0.6834204	0.4171051	0.5400793	0.5220930	0.6407203	0.8613678	0.4219973	0.2882425	0.1505780	0.0013874	0.4533615	0.2912560	0.6320478	0.5224773	0.4955311	0.4007903	0.5352574	0.2433590	0.2098253	0.2856176	0.7148145	0.7179971	0.2099117	0.0968593	0.4455346	0.5355973	0.0363472	0.0827842	0.1649923	0.1802826	0.2333587	0.6704705	0.0191851	0.1454573	0.6442118	0.0518796	0.6486511	0.0433800	0.1471086
300	0.7194892	0.5012616	0.2712662	0.5086068	0.1450150	0.1759593	0.3086837	0.5396930	0.2168017	0.3743840	0.6200275	0.6062041	0.7465321	0.3339713	0.4486994	0.7389328	0.0186242	0.0036151	0.7189502	0.0033862	0.3512263	0.8110157	0.3381964	0.5571575	0.0095864	0.4832643	0.1804859	0.4435476	0.2889023	0.7098061	0.0261652	0.5656927	0.2162402	0.4418842	0.3785814	0.1953979	0.0033626	0.0636921	0.4800229	0.1438150	0.6440507	0.4041628	0.1676852	0.5374214	0.1402605	0.4886480	0.5669893	0.3284008	0.4308120	0.7081621	0.7076776	0.1577326	0.1333888	0.0311979	0.4157609	0.0015744	0.3714802	0.0003983	0.5653503	0.2913898	0.3974185	0.7033875	0.4433545	0.4593394	0.4861045	0.5259033	0.6775902	0.3870435	0.2566478	0.1501736	0.0005267	0.5866153	0.1467525	0.6897159	0.6344492	0.4808465	0.4270284	0.5067954	0.2267940	0.3225237	0.2685389	0.6115120	0.6920343	0.2727753	0.2503630	0.4467571	0.5142500	0.0414563	0.0359702	0.1863720	0.1874528	0.3402039	0.5860020	0.0113482	0.1463768	0.5863457	0.0384599	0.6994886	0.0405805	0.2125061
350	0.6419948	0.6567980	0.2090437	0.5203893	0.1071055	0.1224821	0.3110636	0.5441458	0.2445898	0.3702314	0.6306901	0.6267273	0.6603929	0.3698219	0.5034357	0.4585981	0.0186438	0.0048281	0.8034197	0.0045968	0.2804619	0.6287894	0.3295560	0.5678874	0.0121125	0.4952781	0.1733328	0.4698770	0.2529519	0.6344070	0.0787594	0.5100601	0.1724341	0.4374745	0.3494239	0.1962529	0.0145527	0.0247025	0.6676545	0.1488415	0.7885041	0.3744309	0.1775089	0.7206988	0.1123091	0.5023392	0.6450289	0.3679294	0.4119752	0.5311054	0.5107168	0.1114471	0.1427920	0.0082530	0.5690846	0.0000000	0.3538202	0.0018477	0.6134563	0.3418763	0.4619660	0.5932031	0.4366720	0.3792815	0.4371705	0.6034801	0.6145538	0.3490118	0.2398889	0.2779641	0.0048971	0.4592285	0.1990110	0.6494184	0.4664989	0.4791543	0.4748113	0.5692844	0.1763203	0.4146930	0.2340961	0.7006941	0.5921538	0.2413615	0.2292931	0.3978359	0.5703364	0.0523309	0.0713540	0.1614467	0.1364615	0.2053104	0.6245710	0.0230237	0.1371983	0.6605764	0.0482092	0.5361555	0.0725586	0.1434936
400	0.6813590	0.6132156	0.3312368	0.5876880	0.1248336	0.1113683	0.4963309	0.6259651	0.2038624	0.3657070	0.7057750	0.7144255	0.4660951	0.3573240	0.5474811	0.6361256	0.0120550	0.0005056	0.6749426	0.0046884	0.3213826	0.5923188	0.3114223	0.4548154	0.0238716	0.5127577	0.1725794	0.5890675	0.2603811	0.5316161	0.0481157	0.5938084	0.2161635	0.4571716	0.3900191	0.2485383	0.0127619	0.0502449	0.7154141	0.0954416	0.6254853	0.4174323	0.1173362	0.5421011	0.0578332	0.3977926	0.5399030	0.3925983	0.3378507	0.6361748	0.4993528	0.1736369	0.1104555	0.0148811	0.3824196	0.0032346	0.3779536	0.0039272	0.5185918	0.3643170	0.2318703	0.7003828	0.5873760	0.3317343	0.4262943	0.6423685	0.7091652	0.3236747	0.2479175	0.2312505	0.0000131	0.5334564	0.1986337	0.6768601	0.7160691	0.5385647	0.4456757	0.5245669	0.2144833	0.2367121	0.2520854	0.7165399	0.6816905	0.2467845	0.1558524	0.5184698	0.5481533	0.0912185	0.0764188	0.1903564	0.1784098	0.2529817	0.6279359	0.0083243	0.1424296	0.7834045	0.0263828	0.6317995	0.0291671	0.1456883
450	0.6853544	0.6634335	0.2630485	0.7438112	0.0692978	0.1609777	0.3486875	0.6185059	0.2477439	0.3528322	0.6286085	0.5897379	0.5588274	0.4429318	0.3812061	0.7180822	0.0195515	0.0000000	0.5757104	0.0204497	0.3875120	0.5071926	0.3056261	0.4918533	0.0200828	0.4637764	0.1665216	0.5632929	0.1742538	0.6204074	0.0222363	0.6506448	0.3036246	0.4122687	0.4091565	0.1537841	0.0033366	0.0624931	0.6071921	0.0946162	0.7820569	0.5354806	0.1748258	0.4318566	0.0681476	0.4766751	0.5464131	0.4442185	0.3528251	0.6485116	0.4905024	0.1068394	0.1806497	0.0222644	0.5267451	0.0019834	0.3801040	0.0006678	0.5216705	0.2986128	0.2913646	0.6984912	0.4660691	0.4493003	0.4575088	0.6526164	0.6395564	0.3620010	0.2525836	0.1837799	0.0000077	0.5931109	0.2174957	0.5608478	0.5052617	0.4473860	0.3376157	0.5279397	0.2017044	0.1901311	0.2495843	0.6018656	0.6072034	0.2554445	0.1988303	0.4586273	0.4600079	0.0606033	0.0959624	0.1716384	0.2102989	0.2818774	0.6239340	0.0636641	0.1815916	0.7589495	0.0116979	0.6187057	0.0462055	0.2528894
500	0.7168322	0.6133908	0.2723067	0.6048641	0.1008395	0.1380693	0.3957148	0.4993507	0.1538549	0.5215138	0.5816403	0.5882677	0.5296986	0.3419793	0.4515300	0.5889402	0.0047640	0.0098465	0.7193858	0.0218672	0.3565715	0.5541905	0.3842149	0.4365720	0.0289242	0.5083376	0.1039484	0.5967978	0.2377664	0.7382245	0.0543668	0.6513781	0.2287166	0.4947679	0.3063699	0.3332513	0.0029008	0.0577212	0.6582591	0.2128009	0.6097183	0.5355774	0.1557015	0.6678442	0.1101374	0.3681287	0.5936555	0.2629907	0.4278261	0.7056204	0.6000954	0.0612973	0.1354463	0.0213186	0.5800986	0.0028178	0.3452021	0.0000088	0.4883976	0.3038943	0.3293354	0.7490716	0.5261993	0.3306700	0.3721586	0.6106660	0.5838890	0.3320743	0.1910265	0.1658603	0.0003128	0.4920082	0.2447719	0.6080914	0.5373517	0.5724782	0.3893310	0.5154734	0.2229553	0.2554137	0.3189898	0.7356577	0.6134042	0.2103490	0.2165702	0.4945937	0.5584999	0.0639010	0.0814631	0.2242561	0.2241898	0.3071623	0.5723545	0.0244593	0.1301885	0.7354357	0.0064013	0.6822541	0.0492697	0.1874932
550	0.6983640	0.6569924	0.3143578	0.4184967	0.1594815	0.1831745	0.2827145	0.6789633	0.2620745	0.3285828	0.6205980	0.6442696	0.4984901	0.3365646	0.4672995	0.6356862	0.0174159	0.0005772	0.6560834	0.0329058	0.3857779	0.6969734	0.3263439	0.5819615	0.0186467	0.4826352	0.1349907	0.4332470	0.1671593	0.6507287	0.1003319	0.5201358	0.2300311	0.4019733	0.4782098	0.2473943	0.0144006	0.0451400	0.7782189	0.0713839	0.5545950	0.4577427	0.1518020	0.4956227	0.0705388	0.3640046	0.5597819	0.2635712	0.3735220	0.6347654	0.5857444	0.0754339	0.1570406	0.0180133	0.3942974	0.0020696	0.3217855	0.0015111	0.3539381	0.3655298	0.5013272	0.6464709	0.4966609	0.5676600	0.4325515	0.7483594	0.7266596	0.3508554	0.4157451	0.2924789	0.0017669	0.5307906	0.1775654	0.7675091	0.5069087	0.4832439	0.4116603	0.5004093	0.2107040	0.2936854	0.3888989	0.7121262	0.7822437	0.2418993	0.1436867	0.4517467	0.5331131	0.0616057	0.0843697	0.1253858	0.1255823	0.2542513	0.4701225	0.0168573	0.1025679	0.7651016	0.0265461	0.6677816	0.1194773	0.2149917
600	0.6522242	0.6039008	0.1955699	0.2086890	0.3213227	0.1539505	0.3333094	0.5580378	0.1490696	0.3939915	0.6570743	0.5657090	0.5934273	0.3691798	0.5093472	0.7023505	0.0138515	0.0003964	0.7185804	0.0172255	0.3248243	0.5093092	0.2402819	0.6187627	0.0157043	0.5476813	0.1559360	0.5150278	0.0593301	0.8388416	0.0174965	0.3927524	0.2103038	0.3728613	0.3255646	0.4002982	0.0043905	0.0443018	0.6357112	0.0617956	0.7144417	0.5139984	0.1532006	0.5126773	0.1811312	0.3766597	0.6166651	0.3868156	0.3765820	0.5413401	0.5813721	0.1435745	0.2119893	0.0017276	0.4679877	0.0001162	0.4322652	0.0008776	0.4666966	0.4447750	0.3616858	0.6973146	0.6163091	0.5342610	0.4748946	0.5741492	0.5765934	0.3278863	0.4096085	0.1970391	0.0021890	0.5605071	0.1125611	0.6258729	0.5108250	0.5888106	0.5121593	0.4462365	0.2057305	0.1943286	0.2541846	0.7201178	0.6619377	0.2655267	0.1295622	0.4399938	0.5686850	0.0399791	0.1013585	0.1809367	0.1051728	0.3507850	0.4996550	0.0118993	0.0785934	0.5492235	0.0130800	0.6275307	0.1195727	0.2044371
650	0.5357619	0.5697811	0.1090418	0.1150282	0.3617750	0.1275071	0.3229882	0.5392153	0.1825214	0.3842141	0.6029708	0.6269390	0.6842666	0.3610316	0.4011591	0.5832685	0.0005088	0.0003219	0.6739671	0.0242561	0.3840317	0.6381657	0.3561899	0.5374620	0.0185537	0.7078578	0.2267598	0.4630611	0.0513065	0.6597711	0.0472900	0.3840406	0.2953696	0.3168150	0.5077682	0.4622652	0.0044285	0.0718513	0.6573398	0.0718382	0.7438729	0.4487921	0.1611562	0.4851655	0.1580896	0.4542431	0.6536239	0.3400159	0.4041678	0.5223576	0.5651546	0.1352655	0.1258877	0.0158365	0.4741329	0.0001762	0.4304372	0.0008512	0.4437944	0.2898069	0.3007733	0.6488685	0.5761006	0.4340663	0.5921432	0.4927213	0.4123182	0.3840188	0.4692509	0.1614715	0.0002477	0.6186343	0.1357809	0.7849039	0.5312519	0.4624906	0.6445017	0.5001055	0.2535117	0.2740688	0.3509209	0.6102507	0.6405224	0.3174845	0.0962947	0.3233788	0.4922030	0.0411889	0.1347547	0.2051489	0.1014240	0.2797319	0.5371906	0.0136391	0.0697336	0.5956970	0.0300119	0.6295705	0.1626470	0.2146880
700	0.4792517	0.3849415	0.0777086	0.0924316	0.3112155	0.1443230	0.4028844	0.5121389	0.2051988	0.3238646	0.6623916	0.6550478	0.5483128	0.4116497	0.6306829	0.6510179	0.0032176	0.0009255	0.7530603	0.0131888	0.2615334	0.5954775	0.2912579	0.5811434	0.0117822	0.6814958	0.1886624	0.4911142	0.0824802	0.6521558	0.0516301	0.3157001	0.2686372	0.3652061	0.4041004	0.5024510	0.0109647	0.0370459	0.5685555	0.1236440	0.6931034	0.4615587	0.2336651	0.4824763	0.1685545	0.4458278	0.6167547	0.2754600	0.5575728	0.6236409	0.5021071	0.1365835	0.1956270	0.0174470	0.6041269	0.0005070	0.4972451	0.0022683	0.5250677	0.3200523	0.3585535	0.6778321	0.5404583	0.4225686	0.6491871	0.5101526	0.3911218	0.3944204	0.3794405	0.1552833	0.0018356	0.6289329	0.1296531	0.7167183	0.3557064	0.4754844	0.5728914	0.5499699	0.1955529	0.2803109	0.2759126	0.7032737	0.5682708	0.2245001	0.1222127	0.3696753	0.4708930	0.0458503	0.0720044	0.2145782	0.1661332	0.2854100	0.5479085	0.0427638	0.0316558	0.6208228	0.0128381	0.5775492	0.1215014	0.2384620
750	0.4336632	0.2432047	0.0972119	0.2027942	0.4148773	0.1260550	0.3421214	0.5774107	0.2830539	0.3055729	0.6040105	0.5984032	0.6822808	0.3737848	0.4698400	0.6319360	0.0087602	0.0011397	0.7122854	0.0263368	0.3686358	0.7093084	0.3116805	0.5313810	0.0329903	0.6263279	0.1196781	0.4928227	0.0759118	0.6008682	0.0251901	0.3003923	0.2273332	0.4279884	0.4416453	0.5342484	0.0008518	0.0423855	0.6978661	0.0817366	0.6923194	0.3898799	0.1970272	0.4269445	0.1655638	0.4614741	0.6988969	0.2524515	0.5218913	0.6612294	0.5742080	0.1949919	0.1522707	0.0286929	0.4982236	0.0016368	0.4557247	0.0019869	0.5388626	0.3380777	0.4247294	0.6782636	0.5640614	0.3816476	0.5095229	0.5595649	0.3705742	0.4016158	0.3532636	0.2613669	0.0022151	0.6956273	0.1670884	0.7413176	0.5402257	0.5573480	0.5568248	0.3849999	0.2150771	0.2013760	0.2130601	0.7305450	0.5979607	0.2511547	0.1290271	0.3414709	0.4638936	0.0549236	0.0510007	0.2013925	0.1442051	0.2575405	0.5218454	0.0143884	0.0276160	0.5910286	0.0511869	0.5473463	0.1213847	0.2650370
800	0.4531789	0.2560494	0.0561188	0.1499708	0.3922302	0.1013787	0.3524621	0.5367304	0.2565179	0.3769281	0.6743217	0.6539382	0.7018345	0.3311159	0.4902917	0.5996458	0.0026865	0.0025248	0.7228322	0.0234669	0.2939454	0.5413037	0.2307914	0.6169548	0.0112342	0.6607043	0.1661773	0.5111510	0.0528599	0.7760447	0.0328529	0.3014706	0.2813804	0.3687341	0.5615164	0.4592041	0.0252148	0.0989914	0.6144376	0.0819215	0.5858171	0.4527066	0.1542017	0.4658194	0.2355146	0.5556512	0.7679625	0.3133859	0.4151026	0.5788098	0.5349599	0.2064770	0.2425930	0.0236481	0.4806395	0.0009188	0.5047613	0.0016143	0.5091553	0.4360589	0.4426866	0.8225727	0.5007911	0.4249626	0.6222027	0.3910048	0.3875087	0.3272899	0.3495686	0.1992997	0.0040258	0.5698670	0.1127636	0.6664498	0.4382014	0.6015909	0.6188702	0.3978531	0.2806394	0.2259046	0.2323839	0.7655687	0.6950397	0.3082984	0.0997311	0.2147540	0.3933458	0.0517330	0.0192609	0.1177156	0.0852784	0.3268181	0.6404244	0.0449846	0.0113249	0.6277259	0.0316915	0.5217457	0.0985858	0.2281165
850	0.3652228	0.1597643	0.0342634	0.1120888	0.3903567	0.1559964	0.3830985	0.5378338	0.2249131	0.3938814	0.6241872	0.6398612	0.6193668	0.3051556	0.4360481	0.5857367	0.0042276	0.0003107	0.8293953	0.0242986	0.4308385	0.6786396	0.2506130	0.5344399	0.0118255	0.6392203	0.1433960	0.4930090	0.0482369	0.6517456	0.0463313	0.3000395	0.1754136	0.2971268	0.3933746	0.5214039	0.0116509	0.0326156	0.8055953	0.1105578	0.7300506	0.4871809	0.1628568	0.4279648	0.1487778	0.4744827	0.7057856	0.2517138	0.3968316	0.5975334	0.5557775	0.2389668	0.2106776	0.0070077	0.4924353	0.0004026	0.5004018	0.0002273	0.5884558	0.4271141	0.2654375	0.7430325	0.4232304	0.4276297	0.6455717	0.4924583	0.3066824	0.4494522	0.3388991	0.2341666	0.0010895	0.7551331	0.1625206	0.6701716	0.5590542	0.5650278	0.5427098	0.2957499	0.3074585	0.2867793	0.1987650	0.7365538	0.6534740	0.3178104	0.1965455	0.2822984	0.4705667	0.0478565	0.0102969	0.1182874	0.1161450	0.2090383	0.6345302	0.0400137	0.0051687	0.5099282	0.0507565	0.5067783	0.0781664	0.2628275
900	0.3357932	0.1474887	0.0491915	0.1146422	0.2684598	0.1692684	0.3263894	0.6175683	0.1816239	0.3511685	0.5518946	0.6383287	0.6281159	0.3520184	0.4586697	0.5976638	0.0016378	0.0015615	0.5773262	0.0020339	0.2982102	0.5787275	0.3038354	0.5203787	0.0246531	0.6083339	0.1143991	0.5852837	0.0803473	0.6107441	0.0373001	0.2878227	0.2649548	0.3566913	0.4522346	0.4410680	0.0177596	0.0733476	0.5588376	0.0888004	0.6528127	0.4799689	0.2137776	0.4276627	0.1946987	0.4418904	0.6562029	0.2616754	0.4396660	0.6229610	0.5580633	0.2508395	0.1576546	0.0107703	0.4385986	0.0004695	0.4541239	0.0014924	0.5629061	0.4252078	0.3416630	0.5489592	0.5520159	0.4175574	0.5845614	0.5472307	0.3573157	0.3068447	0.4357880	0.1673367	0.0020438	0.6613366	0.1153818	0.6027743	0.5906724	0.5058770	0.5777849	0.3486007	0.2754436	0.3221140	0.1837447	0.6711304	0.8131461	0.3190133	0.1516454	0.2076184	0.4785209	0.0483291	0.0024489	0.1197399	0.0569900	0.2273736	0.6270294	0.0340255	0.0087943	0.5888952	0.0648608	0.5038323	0.0940099	0.3647710
950	0.3342717	0.1073253	0.0377974	0.0960157	0.4277710	0.1857887	0.2600560	0.5244447	0.1744444	0.3222284	0.5428177	0.6963900	0.6695850	0.3409913	0.6391171	0.6444333	0.0055665	0.0013706	0.6427353	0.0122775	0.3594359	0.5739112	0.3533737	0.5215960	0.0127770	0.5758182	0.1898957	0.5122262	0.0294721	0.6322375	0.0245822	0.3414346	0.2187207	0.4585969	0.5301172	0.5021353	0.0168966	0.0273867	0.6780275	0.0822133	0.7834167	0.4341270	0.1602504	0.5651545	0.1017896	0.4270777	0.4954310	0.3826279	0.4015886	0.6880150	0.5564277	0.2647494	0.1883950	0.0119170	0.5435364	0.0008553	0.5571562	0.0073780	0.5380455	0.5910372	0.2649534	0.6692809	0.6368678	0.4646093	0.7707530	0.6441684	0.4543267	0.4146372	0.4173567	0.1823076	0.0014626	0.6133251	0.0872838	0.6824646	0.4974149	0.6300709	0.4958227	0.2834071	0.2202209	0.2623809	0.2364387	0.6004769	0.6429490	0.2622636	0.1217874	0.2434261	0.4664958	0.0495780	0.0031886	0.1775397	0.1154555	0.1919420	0.6185226	0.0944459	0.0233369	0.5767059	0.0722545	0.6706185	0.1265672	0.2823831
1000	0.3191550	0.1334540	0.0767309	0.0948078	0.3835699	0.1293043	0.3632606	0.5314770	0.1561807	0.3787632	0.5222876	0.6364994	0.7209070	0.4151168	0.6515643	0.5914480	0.0000461	0.0007385	0.7989575	0.0119148	0.2451080	0.5264200	0.3092092	0.5505734	0.0197540	0.5525518	0.1053216	0.5324739	0.0340335	0.7655066	0.0529485	0.3236501	0.2694018	0.4317199	0.5133592	0.5087950	0.0045074	0.0681962	0.5740734	0.0617157	0.6872543	0.3498304	0.1355597	0.5984815	0.0475435	0.4236567	0.6508844	0.2819563	0.4068101	0.5764056	0.5399771	0.2539963	0.1837437	0.0045598	0.4688820	0.0023540	0.4931559	0.0005165	0.6061119	0.4824835	0.3927257	0.5876206	0.5766731	0.3881750	0.7083257	0.4576669	0.2988689	0.3672276	0.2808588	0.1626498	0.0001828	0.7358881	0.1472710	0.7537063	0.4433193	0.5994032	0.5666419	0.3619378	0.2456028	0.3475089	0.2197756	0.5455424	0.7326341	0.2498525	0.1100839	0.2663750	0.5175641	0.0291962	0.0125455	0.2032600	0.1091229	0.3017706	0.5954410	0.0311016	0.0574082	0.7372655	0.0589701	0.5647637	0.1644813	0.3382681

0	0.3880030	0.1378665	0.0866218	0.0664227	0.3105341	0.1370421	0.4469162	0.4379608	0.2961328	0.4329995	0.5973076	0.7481822	0.6576436	0.4018234	0.5272656	0.8551237	0.0127266	0.0023505	0.7253532	0.0176093	0.3531836	0.7099302	0.3330750	0.6172734	0.0507557	0.6493001	0.1538114	0.5631155	0.0652012	0.6837054	0.0464986	0.2639907	0.2025272	0.4765180	0.5175643	0.6445789	0.0040734	0.0352093	0.6168696	0.0631866	0.6736583	0.4276781	0.1553202	0.5230233	0.1569423	0.4562823	0.7091093	0.2674449	0.5336194	0.7316947	0.5646228	0.2562120	0.1776618	0.0261735	0.5021718	0.0029187	0.4753623	0.0054503	0.6517254	0.4804922	0.3741011	0.7974113	0.5423397	0.5170311	0.8318271	0.7151355	0.3734829	0.4763451	0.4749181	0.2444533	0.0097410	0.6110602	0.1709328	0.6238172	0.4653020	0.5988718	0.5449911	0.3521193	0.2654308	0.2415541	0.2140620	0.9349516	0.7503341	0.2886230	0.1592668	0.2635488	0.4361433	0.0529803	0.0028734	0.2007285	0.0880594	0.2624777	0.5557003	0.0528845	0.0152999	0.5777812	0.0119994	0.5793988	0.1320471	0.4163327
50	0.4041003	0.1788865	0.0953587	0.0945353	0.2977377	0.1025273	0.3499991	0.6189145	0.1169116	0.4099187	0.5767243	0.6903353	0.6233574	0.4668714	0.4579538	0.6718313	0.2717194	0.1177023	0.6919628	0.0319289	0.3205319	0.7067742	0.4082732	0.6329123	0.0123249	0.4941638	0.1338277	0.4658884	0.3539152	0.7387306	0.0517942	0.3426014	0.1305815	0.4909278	0.4833629	0.5155142	0.0055994	0.0259017	0.6827099	0.1091336	0.7256407	0.4701257	0.1080806	0.5454994	0.1595092	0.4712248	0.6259880	0.4474558	0.4690038	0.5957073	0.4441694	0.2456963	0.1983471	0.0064637	0.5877120	0.0049488	0.4880389	0.0029687	0.6155767	0.5646603	0.4700114	0.7121662	0.5782987	0.5471195	0.7704086	0.4865188	0.3582729	0.3353076	0.4972669	0.2011770	0.0003912	0.6517276	0.1836784	0.7619467	0.4622084	0.7241055	0.6005842	0.3194015	0.3207960	0.2679459	0.2378122	0.5915582	0.7056894	0.2857175	0.1361983	0.2420690	0.4063948	0.0273632	0.0031418	0.1445160	0.3358658	0.2893601	0.6392879	0.0648577	0.0132259	0.6414061	0.0081839	0.4833238	0.1464637	0.3899117
100	0.3430767	0.2269228	0.0601311	0.1012933	0.3305540	0.0624340	0.3036723	0.5904338	0.0751167	0.4709814	0.4464980	0.6338910	0.6270556	0.5304866	0.3876166	0.5773166	0.4443398	0.1370392	0.6463069	0.0126182	0.3032373	0.5976297	0.3345468	0.3899821	0.0118308	0.5136069	0.1037296	0.3944496	0.3770896	0.7201973	0.0472403	0.3160264	0.0571726	0.4703564	0.5841463	0.5087393	0.0061344	0.0365336	0.6269084	0.1031703	0.6806328	0.4352694	0.1283401	0.5263466	0.0856557	0.4576909	0.6839074	0.3707548	0.4078028	0.7163466	0.5277650	0.1934162	0.1254280	0.0055717	0.5400807	0.0002848	0.4811765	0.0018094	0.5900197	0.5500634	0.3864003	0.6410733	0.6546525	0.5692113	0.7946121	0.4859234	0.3140734	0.3577857	0.4139023	0.1741105	0.0023959	0.8068212	0.1308074	0.6427337	0.4143260	0.6138024	0.6270557	0.3622717	0.1757507	0.3996976	0.1917732	0.6842833	0.6344287	0.2862291	0.0672778	0.2136126	0.4655727	0.0231013	0.0124425	0.1745766	0.4101890	0.2791220	0.6294487	0.0478043	0.1270695	0.5888598	0.0103068	0.5424583	0.0437842	0.3925274
150	0.3929300	0.1329044	0.0844929	0.1357051	0.4157615	0.0263030	0.2713450	0.5254666	0.0163016	0.4274515	0.5727810	0.6405386	0.7243256	0.4953849	0.3234022	0.8719458	0.4453371	0.1583368	0.6459366	0.0138690	0.3086640	0.6342436	0.1629996	0.4461328	0.0038497	0.6757018	0.1833418	0.4621826	0.5003292	0.6238884	0.0327314	0.2215009	0.0317207	0.3130216	0.4912308	0.6016327	0.0013569	0.0585393	0.6801360	0.0850684	0.7262687	0.5229101	0.1237797	0.5098040	0.0714889	0.4669594	0.6048541	0.3901227	0.5535670	0.7223724	0.5804158	0.1652667	0.1500891	0.0374378	0.5877415	0.0008294	0.6600472	0.0052680	0.5153581	0.6561792	0.4031737	0.6007073	0.6101676	0.4780645	0.7558647	0.6215456	0.2976751	0.3646525	0.2670596	0.1771759	0.0057688	0.7942401	0.1285187	0.7402915	0.4181312	0.5595525	0.4869512	0.4343968	0.1768712	0.3739776	0.2022232	0.6990037	0.6360201	0.2650465	0.1045199	0.2082538	0.5017241	0.0307628	0.0134849	0.1761734	0.6754327	0.2068461	0.7464234	0.0301705	0.1332892	0.6186320	0.0087181	0.5395452	0.0630604	0.4278639
