Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.3232620	0.6121855	0.1686903	0.4901652	0.4820829	0.3193126	0.2014599	0.4316837	0.3574194	0.4529017	0.6617477	0.4953588	0.6650587	0.2181596	0.5376104	0.8325556	0.3642833	0.3796507	0.3409966	0.0290161	0.0367991	0.3747323	0.7372519	0.5820827	0.3413422	0.4762595	0.1902040	0.3624219	0.6501788	0.4252349	0.6937456	0.2144348	0.2917858	0.4467937	0.5772400	0.5819004	0.2312165	0.4569918	0.4962424	0.2395854	0.1656700	0.6602545	0.4807486	0.5639548	0.1597842	0.4182144	0.6678284	0.6735563	0.5446366	0.4238570	0.6142771	0.4808508	0.0002252	0.2371380	0.0297249	0.0256859	0.0266675	0.6993271	0.2464935	0.1581358	0.5074745	0.4285459	0.4828186	0.0000212	0.5971019	0.3901068	0.7164732	0.1234238	0.7172335	0.0554122	0.1589424	0.2528044	0.3654968	0.6316313	0.2383340	0.3340948	0.6039417	0.0052618	0.1195743	0.6993860	0.7030542	0.4725087	0.2594967	0.1774936	0.4919152	0.6738172	0.2339909	0.5280903	0.2836489	0.2458226	0.4083991	0.0185689	0.4604697	0.3609504	0.6436519	0.2256340	0.5155611	0.5267555	0.0214955	0.1241865
50	0.3680638	0.6128263	0.1368840	0.5791463	0.5979710	0.4344222	0.2121043	0.5209078	0.0823909	0.7739863	0.6070338	0.6708432	0.3167691	0.2617604	0.5312668	0.5921539	0.2709802	0.4746703	0.4421315	0.0401904	0.0557201	0.3592788	0.8359600	0.5666918	0.3855566	0.3183566	0.3537390	0.1317733	0.6860813	0.4047528	0.3071818	0.1787010	0.2427229	0.4014443	0.5222972	0.1578283	0.2679300	0.5810371	0.2345257	0.0861633	0.2734137	0.5738536	0.5571288	0.6617304	0.2594318	0.3901131	0.6477310	0.6282792	0.4568978	0.4007844	0.4394732	0.3584390	0.0006114	0.2736566	0.0559609	0.0082405	0.0531190	0.5397615	0.2538513	0.2013858	0.3758574	0.4891073	0.5374648	0.0000494	0.5765744	0.2506468	0.6530078	0.1504929	0.5935223	0.0235767	0.1746864	0.4176987	0.4039085	0.6104486	0.2786215	0.3010937	0.5198670	0.0014855	0.1367077	0.7235673	0.6555745	0.5764254	0.1827600	0.2052371	0.2962296	0.7149113	0.4012293	0.4709391	0.1763610	0.1780811	0.3347329	0.0148527	0.3754636	0.2428735	0.5767833	0.2192314	0.5074490	0.6258808	0.0351462	0.0909674
100	0.4118424	0.6140379	0.1082021	0.5966609	0.6103934	0.2748481	0.2797147	0.6016541	0.0773313	0.4940500	0.6516860	0.6181580	0.1473991	0.2192412	0.5885984	0.6742627	0.3169302	0.3818017	0.3349704	0.0147228	0.0560968	0.3107149	0.7934742	0.5366919	0.2575270	0.3650002	0.2777602	0.0865915	0.7727684	0.4057789	0.0994569	0.1765521	0.3318682	0.4557729	0.6565412	0.1098338	0.2965870	0.5741451	0.1643132	0.0110193	0.2180657	0.5877992	0.6229709	0.5786515	0.2241172	0.4320247	0.7275921	0.6596957	0.4880861	0.3245720	0.6014937	0.4127179	0.0005501	0.4071435	0.0252031	0.0074067	0.0384573	0.4925658	0.2562080	0.2300065	0.2948283	0.4769299	0.5623684	0.0000243	0.5284944	0.3084045	0.6620483	0.1836963	0.6808487	0.0253186	0.1812762	0.5537178	0.4761931	0.6997309	0.2690567	0.3625192	0.5206954	0.0041137	0.2599689	0.6759387	0.6479238	0.5465335	0.1380978	0.1944519	0.2509562	0.6942653	0.3491722	0.2724377	0.1106055	0.1912701	0.3822085	0.0249528	0.5584623	0.2420752	0.5645143	0.2352703	0.2989672	0.4877846	0.0455239	0.0934146
150	0.4033079	0.7001329	0.1127751	0.5443200	0.5645781	0.3274360	0.3192485	0.6209039	0.0580020	0.6423359	0.6697194	0.6107034	0.1083076	0.2406452	0.6296008	0.7425510	0.3746549	0.3637598	0.3728680	0.0214923	0.0533596	0.3623228	0.7663064	0.5768776	0.3094011	0.3605355	0.2980154	0.1173601	0.6769354	0.3086907	0.0418992	0.1418852	0.3511637	0.3781751	0.6478129	0.0742090	0.2545248	0.5347736	0.3612110	0.0030930	0.1581151	0.6545376	0.6067259	0.7058049	0.1745025	0.3755112	0.6928119	0.6050356	0.5343189	0.3718207	0.6583223	0.4337467	0.0002965	0.4159366	0.0278543	0.0080645	0.0135326	0.4230041	0.2281895	0.3119853	0.3085231	0.4520858	0.5409798	0.0000752	0.5227103	0.2340804	0.5550212	0.1522049	0.8256926	0.0204591	0.1335215	0.5810946	0.4252366	0.6371168	0.2248842	0.2394836	0.5311937	0.0018585	0.3641309	0.6760944	0.6039831	0.5900795	0.1738464	0.1996565	0.0786245	0.5894236	0.2623649	0.2812348	0.2119399	0.1494131	0.4227779	0.1149330	0.5007801	0.3028622	0.7500393	0.3371242	0.2705275	0.5411824	0.0327892	0.0657232
200	0.3891561	0.7547723	0.1735472	0.5478216	0.5215373	0.2626509	0.2344687	0.7275601	0.0507630	0.5102013	0.6525617	0.5286401	0.0890657	0.1751198	0.5419541	0.5905357	0.3364133	0.4281525	0.3414324	0.0319771	0.0786343	0.3827779	0.6361034	0.6405312	0.2713029	0.3257020	0.2489472	0.1237381	0.7471723	0.3045501	0.0807443	0.1383993	0.2510972	0.3972326	0.6747784	0.1105609	0.3425215	0.5014216	0.5133436	0.0008025	0.1292770	0.5490474	0.6410649	0.7061396	0.2037428	0.3626356	0.6423108	0.8639561	0.4732351	0.3509874	0.6446694	0.3883913	0.0004863	0.3901059	0.0295559	0.0038907	0.0267669	0.4960485	0.3090911	0.1927928	0.4823829	0.4135551	0.5460163	0.0000000	0.6165926	0.2477898	0.5583923	0.2528237	0.6677736	0.0052986	0.1682891	0.5295700	0.4420957	0.6292197	0.3393088	0.2353500	0.5127346	0.0025443	0.4118229	0.6281279	0.6838708	0.7281458	0.1771464	0.1897478	0.0448917	0.7222724	0.2729089	0.2206712	0.2708935	0.1718779	0.5054099	0.1254884	0.5843358	0.4301236	0.6824299	0.3616242	0.3315294	0.4958757	0.0243262	0.0585787
250	0.4164813	0.7602624	0.1533247	0.5253970	0.6821672	0.3941213	0.2377670	0.8853319	0.0495184	0.5762745	0.5610104	0.4753615	0.1155595	0.1553266	0.6791798	0.7383103	0.4031245	0.6159327	0.3455628	0.0189363	0.0382423	0.3924293	0.6665357	0.6114650	0.2519844	0.2920297	0.2090836	0.0953394	0.7922496	0.3289068	0.0228855	0.0717213	0.2852779	0.3881741	0.4767089	0.1228720	0.3326049	0.2815579	0.6144932	0.0110627	0.1688657	0.6821779	0.5506440	0.7773591	0.1494448	0.4461196	0.6095059	0.7600019	0.6183151	0.3920768	0.6751214	0.3661095	0.0000377	0.4226777	0.0075084	0.0186842	0.0440591	0.4324197	0.2802652	0.2070564	0.3731935	0.4588014	0.5657095	0.0012401	0.4801546	0.3534124	0.5781541	0.2022070	0.6027612	0.0196063	0.1226107	0.6667953	0.4979201	0.6420503	0.2856246	0.3008161	0.4887593	0.0002433	0.4103117	0.7233465	0.6564449	0.5175235	0.1366605	0.1708859	0.0127331	0.7385025	0.3475896	0.2375301	0.4413694	0.1809824	0.5231783	0.0633365	0.5953059	0.4002000	0.5326937	0.4131334	0.2564266	0.4972303	0.0476754	0.0438611
300	0.5154643	0.7549094	0.1063008	0.4934637	0.6992160	0.3447729	0.2153640	0.7066419	0.0464419	0.5294843	0.6483614	0.5287787	0.0818087	0.1762767	0.6891582	0.6442777	0.3598768	0.5222530	0.3171903	0.0295655	0.0647633	0.3568724	0.6568497	0.5091411	0.2858532	0.2891232	0.1537206	0.1385892	0.6922658	0.3050119	0.0400784	0.1364244	0.2517233	0.3929514	0.5759410	0.0935300	0.2275130	0.2592080	0.6000645	0.0007170	0.1541443	0.5207349	0.6261713	0.6870265	0.1441190	0.4934884	0.7702558	0.6823867	0.6046840	0.3132919	0.5399199	0.3098300	0.0081613	0.4366957	0.0073072	0.0101299	0.0420928	0.4767368	0.2517019	0.1826496	0.5665282	0.4638181	0.6703182	0.0032062	0.5715289	0.3682876	0.5851659	0.1744141	0.6616298	0.0339872	0.2021950	0.6478203	0.4604865	0.8306418	0.2868839	0.4424823	0.5197367	0.0033213	0.4666183	0.6919124	0.7035053	0.6420282	0.1879876	0.1989206	0.0184318	0.7049884	0.3615484	0.2527601	0.4432616	0.1887533	0.6821925	0.0619251	0.6361793	0.3252611	0.6177499	0.3359109	0.2327869	0.5785946	0.0213108	0.0355151
350	0.3979072	0.6464473	0.1677962	0.5618995	0.6021495	0.3910239	0.1556270	0.5785298	0.0260339	0.5932456	0.7393515	0.4981562	0.0994104	0.1653312	0.5238419	0.7221932	0.3660700	0.4486512	0.3773954	0.0180207	0.0749117	0.3498163	0.6860380	0.5468480	0.3153887	0.3380993	0.2150821	0.1175977	0.7471244	0.3346139	0.0343179	0.1513464	0.2697205	0.4639338	0.4922165	0.1011176	0.1502146	0.2651972	0.7386513	0.0000000	0.1831038	0.5876764	0.6063613	0.6771655	0.2227923	0.3727919	0.7749604	0.6937291	0.5429845	0.3577685	0.7242747	0.3541862	0.0040221	0.2617881	0.0028178	0.0015587	0.0313928	0.3715303	0.2314067	0.2846785	0.4657207	0.3966384	0.5875852	0.0005305	0.6060464	0.2634769	0.5774549	0.1372286	0.6012559	0.0487291	0.2204726	0.5855354	0.3113667	0.6422212	0.3156198	0.3254759	0.5047341	0.0000552	0.5450199	0.7386415	0.6679151	0.6084059	0.1494309	0.1903800	0.0007737	0.6960292	0.3837329	0.2450849	0.4934654	0.1180069	0.6191774	0.0287600	0.5011525	0.4558672	0.6597313	0.4099636	0.3585717	0.5706168	0.0509114	0.0318117
400	0.3327489	0.7465932	0.2074137	0.5699099	0.6493212	0.3338884	0.1973677	0.6603921	0.0356280	0.6674674	0.5670433	0.4993236	0.1136596	0.1493262	0.6308036	0.7265134	0.3863813	0.4921553	0.3149511	0.0311919	0.0731867	0.3647471	0.5591556	0.7726435	0.3570802	0.3322682	0.1478269	0.1286796	0.7378183	0.3010152	0.0423427	0.0959409	0.2846555	0.4378166	0.3783410	0.0987516	0.1273758	0.2573190	0.7773711	0.0008738	0.1622412	0.5987383	0.5785502	0.6537115	0.1704181	0.5793104	0.7621948	0.6269297	0.4918640	0.2647975	0.5528248	0.3056107	0.0099187	0.4551073	0.0024642	0.0069044	0.0257617	0.5170358	0.2921004	0.2431498	0.4211446	0.3207710	0.6495270	0.0002159	0.6229059	0.2727859	0.5749717	0.1402092	0.7367390	0.0377655	0.2570456	0.5301228	0.4221839	0.7394387	0.2459248	0.2659340	0.7206534	0.0000022	0.4018119	0.5857604	0.7763563	0.7158063	0.1841519	0.1050677	0.0025279	0.7535340	0.4232055	0.2485300	0.5023345	0.1837698	0.5454737	0.0136588	0.3623907	0.4402487	0.6578235	0.4810859	0.3747101	0.5185895	0.0054041	0.0242859
450	0.4066270	0.6388130	0.1152549	0.5582433	0.7330953	0.3211744	0.1520324	0.7527043	0.0441073	0.4571082	0.5873673	0.4213202	0.1052095	0.2502508	0.6233239	0.7820546	0.4226498	0.4750423	0.2765569	0.0093647	0.1216994	0.3508488	0.6518066	0.7064189	0.3321065	0.2934286	0.1811903	0.1406310	0.7303745	0.3095901	0.0333010	0.0711394	0.2203125	0.3303391	0.3976908	0.0642123	0.1659329	0.2582272	0.7111153	0.0008751	0.1590606	0.5564208	0.5518029	0.6487663	0.2032833	0.5132227	0.6529508	0.7452526	0.4478837	0.3158473	0.5491946	0.2950427	0.0033386	0.4260110	0.0044983	0.0066477	0.0344993	0.3456119	0.3018080	0.1850537	0.5513489	0.3611620	0.7360248	0.0002053	0.6108985	0.3461511	0.5200743	0.1283078	0.5972490	0.0205741	0.2769910	0.6103533	0.4198859	0.6990619	0.2518142	0.3353168	0.5625441	0.0001794	0.4701675	0.7229307	0.6377438	0.7240652	0.1660948	0.1920757	0.0012224	0.6370336	0.5916272	0.2529110	0.4212351	0.2004841	0.5886362	0.0104746	0.4049824	0.3640259	0.7177827	0.3804840	0.2786145	0.5118192	0.0080068	0.0484854
500	0.3559972	0.7642005	0.1269606	0.6487617	0.5727926	0.3403103	0.1648903	0.6521295	0.0401543	0.5836892	0.5569642	0.3452654	0.1107031	0.1823352	0.5963975	0.6127752	0.3746439	0.4390142	0.3780818	0.0146899	0.1439220	0.3544299	0.7934925	0.6295282	0.3459400	0.3032250	0.3176572	0.1089613	0.6308191	0.2295386	0.0430688	0.1291687	0.2878408	0.4683966	0.3650737	0.1016905	0.1400168	0.2369983	0.6626318	0.0011703	0.1801580	0.6234293	0.6366237	0.8300784	0.2333140	0.4328432	0.6879876	0.8032754	0.6183147	0.2951711	0.6489464	0.2719489	0.0081201	0.4304014	0.0042733	0.0050131	0.0446257	0.3129039	0.3417731	0.2291132	0.5319902	0.3336127	0.7157956	0.0018069	0.5862974	0.3773122	0.4712043	0.0917979	0.6567845	0.0321415	0.2915583	0.4938503	0.4560710	0.7592494	0.3070694	0.2948779	0.5637838	0.0000725	0.4507269	0.6935440	0.5603913	0.8361985	0.1753018	0.1516978	0.0031605	0.7855173	0.5348273	0.2197013	0.4488156	0.1884156	0.6159157	0.0075705	0.3935480	0.3874347	0.7559905	0.4905075	0.3297794	0.5572210	0.0352608	0.0394575
550	0.3043485	0.6416555	0.1080847	0.6278355	0.6179350	0.3504954	0.1895104	0.5230874	0.2800227	0.5396053	0.7330578	0.4913861	0.6173068	0.2721643	0.7121325	0.6120754	0.4128137	0.4628052	0.3658327	0.0167546	0.0657413	0.4382576	0.7043280	0.5633575	0.3929046	0.2204906	0.2310173	0.2370438	0.7220826	0.1616408	0.4885125	0.1124909	0.2511589	0.4774471	0.3586266	0.4989278	0.2034065	0.0900558	0.5242139	0.1764675	0.1191447	0.5838312	0.5758568	0.6309542	0.1599736	0.4384410	0.7998946	0.7130895	0.4923824	0.2770720	0.5664435	0.2786191	0.0005130	0.5322610	0.0091787	0.0032076	0.0403197	0.5193545	0.3001327	0.1629984	0.5502291	0.4176326	0.5454423	0.0000118	0.4875930	0.3103606	0.4519431	0.1831041	0.6581040	0.0171721	0.2497366	0.3254318	0.4149241	0.5947922	0.3137099	0.2930712	0.4518436	0.0002630	0.4458978	0.6555859	0.6338157	0.6136249	0.2054273	0.1706795	0.2848105	0.7006305	0.4491111	0.1881076	0.3307311	0.2158871	0.5106773	0.0193274	0.3960417	0.4666654	0.7799149	0.4062234	0.5448271	0.6417237	0.0380934	0.0262990
600	0.3879075	0.6397343	0.1196139	0.5588597	0.5339594	0.3148652	0.1889232	0.5162715	0.3115921	0.5925782	0.6776526	0.5993740	0.6912675	0.1787085	0.5133643	0.6666270	0.3530480	0.5530122	0.4113060	0.0325644	0.0465732	0.3484740	0.7131721	0.5335167	0.3298523	0.4195462	0.2284827	0.3447502	0.7119006	0.1991747	0.5358196	0.1261874	0.2649988	0.4902438	0.3450214	0.5263056	0.0673914	0.1371448	0.3765984	0.2391156	0.1901807	0.5864948	0.6269683	0.6271308	0.1595116	0.5442552	0.7099537	0.6297259	0.4853572	0.3282991	0.5279245	0.1991361	0.0008422	0.3947635	0.0026211	0.0035480	0.0351604	0.5715398	0.2647052	0.1336997	0.4403559	0.3178417	0.4854757	0.0002301	0.5573041	0.2414608	0.6881327	0.1147152	0.6669481	0.0145511	0.2044623	0.3145265	0.4088375	0.6337966	0.3510882	0.2940395	0.5094078	0.0007567	0.3006160	0.7220526	0.5785326	0.5326559	0.2077463	0.1418942	0.3538085	0.7050580	0.5875098	0.2338646	0.1201936	0.2205057	0.5386533	0.0112951	0.4947446	0.4302459	0.7163013	0.3671768	0.4841793	0.5255848	0.0218321	0.0426869
650	0.3205112	0.6657518	0.1289334	0.5011491	0.4574244	0.4348612	0.1872720	0.5227138	0.3938150	0.5346376	0.7285774	0.6352335	0.5983784	0.1804639	0.4989267	0.5899699	0.4419178	0.4872072	0.3914728	0.0285630	0.0656588	0.4364197	0.7060973	0.5227910	0.3732151	0.4060005	0.2366122	0.2960992	0.6865703	0.3459437	0.5795172	0.1095900	0.3027348	0.4900185	0.5569418	0.6800647	0.0624451	0.3105233	0.3483011	0.1942912	0.1437234	0.5534105	0.4844593	0.6200941	0.2028780	0.3282382	0.5572442	0.6465496	0.4589320	0.3994524	0.3594769	0.3474771	0.0036127	0.4241211	0.0059593	0.0074899	0.0237588	0.6624537	0.2445187	0.1002356	0.4568430	0.3002078	0.5097237	0.0001787	0.7792414	0.3819005	0.6633903	0.1372920	0.7249465	0.0120641	0.2926095	0.2678682	0.4943249	0.5785439	0.3018475	0.3982803	0.5519468	0.0004534	0.2430718	0.6501059	0.5112964	0.4568672	0.1575036	0.1478110	0.4534404	0.7378157	0.5742758	0.3989800	0.1521603	0.2108008	0.4426382	0.0204213	0.4012693	0.3798258	0.8305353	0.3280322	0.6442846	0.4630998	0.0199249	0.0487090
700	0.4371600	0.7792584	0.1733761	0.5688187	0.6358211	0.3265092	0.2000175	0.3761308	0.3443194	0.4193971	0.5646846	0.6404949	0.6612937	0.1691224	0.4821432	0.6625665	0.3324734	0.4947086	0.3528704	0.0278879	0.0655944	0.3753580	0.7069140	0.5812122	0.3162512	0.3370639	0.2896467	0.2975365	0.8520225	0.3734801	0.6486302	0.1210716	0.3285903	0.5432452	0.5638909	0.6098759	0.1271026	0.4936361	0.3000054	0.1932690	0.1415428	0.6319064	0.5266725	0.5653976	0.1850888	0.4022028	0.6307642	0.6829418	0.4051947	0.4108241	0.6146674	0.2573950	0.0006486	0.3468264	0.0070967	0.0060822	0.0278505	0.6117039	0.2631856	0.1196786	0.4340397	0.3720169	0.5338637	0.0005543	0.6670151	0.3807807	0.6853001	0.1120402	0.7280536	0.0187341	0.2468409	0.1263477	0.4310250	0.6740421	0.3458710	0.3040591	0.6582840	0.0001312	0.1644722	0.6491628	0.5854724	0.5999302	0.3489217	0.1848172	0.4803947	0.6370415	0.5863300	0.4533042	0.3335657	0.2154583	0.3921939	0.0197807	0.4519177	0.3490110	0.7116505	0.2102962	0.5781028	0.5278021	0.0470666	0.1112934
750	0.3447762	0.6685387	0.1507870	0.5288744	0.4931603	0.2824482	0.1623218	0.4214389	0.3027217	0.6476287	0.6684980	0.5084166	0.6840889	0.1992671	0.5396084	0.6794571	0.3296354	0.4468150	0.3943643	0.0238464	0.1274585	0.4222454	0.6953874	0.6501258	0.3293768	0.3442840	0.2923824	0.3322329	0.7232573	0.3442545	0.6324990	0.1015875	0.2741354	0.3871696	0.5926153	0.5485335	0.1993798	0.4003908	0.3593925	0.2423887	0.1398456	0.6172237	0.5954646	0.7568396	0.2866566	0.4447428	0.5270363	0.6751648	0.4202916	0.4164797	0.5243490	0.3950691	0.0005955	0.4318720	0.0143390	0.0085632	0.0197395	0.8300635	0.2117932	0.1669200	0.5853042	0.2839137	0.4381713	0.0001902	0.6737053	0.4105913	0.7118755	0.2055128	0.7635595	0.0349970	0.2331953	0.2003710	0.4048844	0.6746511	0.2972517	0.3433138	0.5296231	0.0008930	0.1481495	0.6375306	0.7186031	0.6072170	0.2411219	0.1519018	0.5193206	0.6529540	0.4820600	0.4853258	0.3418831	0.2028945	0.4735416	0.0136829	0.3370773	0.3242130	0.8196781	0.1544115	0.6551886	0.4245633	0.0527135	0.1046512
800	0.4693300	0.6754607	0.1000816	0.5069149	0.4700053	0.2703275	0.2511617	0.4457715	0.3250660	0.5028207	0.6337315	0.5537579	0.7654457	0.2248906	0.5484579	0.6238920	0.2767873	0.4370940	0.4063304	0.0091230	0.1164744	0.3582657	0.7099143	0.4855139	0.3388389	0.2980295	0.3994278	0.3032854	0.5413980	0.4142727	0.5801586	0.1038585	0.3243584	0.3913100	0.5127124	0.5856757	0.2818583	0.5063544	0.3891972	0.2002608	0.2309360	0.6219573	0.4499269	0.5916654	0.1613062	0.3985612	0.6669898	0.7517084	0.4498582	0.3648109	0.6368350	0.3877137	0.0002147	0.3280045	0.0388005	0.0077943	0.0430147	0.6744359	0.2776863	0.1478821	0.4838141	0.3416099	0.5574066	0.0005674	0.8702571	0.3564164	0.6688552	0.1397918	0.5620414	0.0141667	0.1831016	0.2186790	0.3497958	0.6988093	0.2934409	0.2493055	0.6339990	0.0015639	0.1011925	0.7007386	0.5587658	0.5802448	0.2275509	0.2423972	0.4759467	0.7370317	0.3342489	0.4149560	0.3144721	0.2667694	0.3801101	0.0260643	0.6716691	0.2974063	0.7394858	0.1822693	0.6207806	0.5000388	0.0489943	0.0843512
850	0.4088275	0.6241533	0.1167124	0.5564277	0.4333747	0.3408136	0.1446789	0.4071218	0.3347546	0.5761731	0.7098230	0.5925475	0.7876369	0.2140423	0.4082734	0.6594176	0.3211843	0.3669912	0.4180009	0.0088019	0.1119836	0.3492731	0.8216653	0.5990667	0.4651900	0.3305699	0.2280113	0.3909861	0.5644199	0.4261966	0.6415105	0.0867699	0.3112912	0.4475387	0.5335555	0.5673168	0.2193575	0.4949350	0.4990071	0.2147716	0.1230019	0.6168497	0.5486804	0.8418595	0.3042224	0.4338926	0.5294565	0.5287222	0.4746484	0.2392616	0.5011076	0.4570936	0.0019476	0.2997285	0.0452179	0.0245917	0.0372507	0.8074206	0.2367135	0.1851217	0.4688704	0.2706338	0.4961624	0.0001470	0.7397870	0.3207293	0.6591179	0.1016274	0.7691970	0.0235452	0.1619940	0.2394843	0.3371064	0.7872880	0.2307921	0.2179127	0.6417340	0.0020403	0.1277548	0.7443956	0.6419987	0.5275923	0.2180922	0.1773639	0.4415642	0.7594967	0.3590899	0.3767673	0.2882394	0.2190131	0.3426172	0.0187846	0.5609289	0.4849747	0.8558854	0.1373364	0.6159931	0.5359369	0.0520533	0.1436756
900	0.4114482	0.6350069	0.2020707	0.4705448	0.5454053	0.1936694	0.2389861	0.5618620	0.3566223	0.4758808	0.6581681	0.6301758	0.7289370	0.1991636	0.5165366	0.6491344	0.3378930	0.4241234	0.3336508	0.0458334	0.0819213	0.3970582	0.6677588	0.7297714	0.4752552	0.3952173	0.2668030	0.2992491	0.6609543	0.3531300	0.6049085	0.1152786	0.2853722	0.4274000	0.4814650	0.6038652	0.2024066	0.5536151	0.3364877	0.1807284	0.1983357	0.7094559	0.5183294	0.7011657	0.1852358	0.5014861	0.6947066	0.7577760	0.5022699	0.3932940	0.5402136	0.3812764	0.0053933	0.2292306	0.0585702	0.0203890	0.0345247	0.6291208	0.3023250	0.1338683	0.4544263	0.2755636	0.4907522	0.0000102	0.6039366	0.3025660	0.7449285	0.0866235	0.6316216	0.0270216	0.1653937	0.1854826	0.4737529	0.7851266	0.2308157	0.3611118	0.6307456	0.0114061	0.0947750	0.5775717	0.5553209	0.5183388	0.2839381	0.2566542	0.5316224	0.6376203	0.3201361	0.3245329	0.2389426	0.2856644	0.3246716	0.0103263	0.4850803	0.3420678	0.6962085	0.2635794	0.6259628	0.5469427	0.0403419	0.1287803
950	0.3545313	0.6520974	0.1150345	0.5571663	0.5154117	0.3216417	0.1748129	0.4429173	0.2626565	0.5422932	0.5967701	0.5269986	0.5965535	0.2189553	0.4544844	0.6728099	0.3318376	0.3287568	0.2815089	0.0240304	0.0682368	0.3044698	0.6703160	0.6322139	0.5081940	0.3081116	0.2742802	0.2423160	0.6884688	0.3467618	0.7436338	0.1036418	0.2428958	0.3382587	0.5116683	0.6631234	0.2906346	0.5768207	0.3439413	0.1571306	0.1544266	0.7437551	0.5536282	0.7166850	0.1558133	0.4325598	0.7376719	0.7992424	0.5529543	0.3236053	0.5634349	0.4252069	0.0007272	0.1739601	0.0473613	0.0070363	0.0284932	0.6130710	0.2140849	0.1582486	0.4265473	0.3748898	0.4680357	0.0006316	0.6603898	0.3803697	0.6931589	0.1254203	0.6871668	0.0314455	0.2085257	0.2056848	0.3414064	0.7368326	0.2982891	0.2629350	0.6022548	0.0004059	0.0947855	0.6003842	0.6321321	0.4765742	0.1471039	0.1781653	0.5451857	0.6291214	0.2754280	0.3822394	0.3072769	0.2629053	0.2627750	0.0896212	0.5018861	0.3448176	0.5895840	0.2136784	0.5694419	0.4823104	0.0278456	0.1143390
1000	0.3240613	0.5645340	0.1206314	0.5880040	0.4372723	0.2741486	0.1907922	0.5235703	0.3564699	0.5498155	0.6421797	0.6863310	0.6896718	0.3079379	0.4331435	0.6067231	0.3836418	0.3443715	0.4440501	0.0317183	0.0862598	0.4236645	0.6947146	0.6243662	0.4025832	0.3215698	0.3620104	0.3042737	0.7629219	0.2931914	0.5845070	0.0476785	0.3178826	0.3773940	0.6512669	0.5744525	0.2683664	0.5374137	0.3467643	0.2601716	0.1898159	0.6385295	0.5155279	0.6887808	0.2336778	0.4540032	0.7206315	0.6130245	0.5631159	0.4118962	0.4901655	0.4504717	0.0009589	0.2541528	0.0454234	0.0108128	0.0392197	0.7568656	0.2103180	0.1608085	0.4586255	0.3386087	0.4011318	0.0001290	0.7128529	0.4368696	0.6418434	0.1451463	0.6635205	0.0129261	0.1926712	0.2496345	0.3918503	0.6421145	0.2694161	0.2737807	0.7126355	0.0070282	0.1161225	0.6768808	0.6328625	0.4938429	0.2121155	0.1914903	0.5459499	0.7294360	0.2370579	0.4392134	0.3257170	0.2235166	0.4178035	0.0254373	0.4719811	0.3302009	0.6315085	0.1878260	0.6750591	0.5114751	0.0342203	0.1234321
0	0.3098487	0.6323545	0.1366716	0.5542850	0.6239690	0.2487396	0.1862510	0.4741885	0.3552805	0.4116074	0.6466211	0.7111024	0.6482968	0.2504428	0.5798113	0.6733441	0.3922874	0.4018676	0.4040354	0.0262980	0.0785714	0.3482569	0.7503845	0.4998879	0.3234796	0.3448131	0.2159178	0.2956314	0.6918861	0.4102672	0.6248932	0.1255613	0.2690983	0.5089223	0.4567634	0.5870960	0.2705872	0.4325092	0.5128862	0.2054644	0.2381202	0.6554546	0.5886975	0.6555028	0.1583085	0.3844394	0.7887997	0.5919801	0.5198195	0.4584213	0.5676979	0.4477620	0.0004115	0.1677695	0.0278908	0.0184437	0.0512195	0.6519199	0.2447409	0.1738142	0.5867672	0.3415957	0.5101355	0.0000498	0.5462860	0.3569814	0.7771715	0.1496424	0.7080510	0.0269046	0.1490095	0.1442265	0.3106255	0.6265947	0.2778473	0.3010417	0.7085046	0.0043097	0.0905832	0.7270989	0.7357787	0.5663779	0.1730391	0.1999701	0.4718049	0.6864383	0.2588703	0.5000359	0.2833203	0.2539584	0.3490067	0.0077385	0.4593688	0.3028895	0.6999232	0.1445808	0.5920719	0.4924545	0.0496535	0.1314668
