"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
750	0.4987432	0.4887554	0.4682799	0.6961162	0.0927230	0.5272566	0.4454500	0.4518544	0.5690546	0.2213817	0.5775267	0.2979902	0.3716382	0.2446683	0.0736938	0.0781870	0.6156370	0.0263582	0.2297011	0.2214022	0.2534912	0.4053983	0.2325781	0.2121702	0.0240115	0.7342814	0.2272435	0.1388035	0.5599910	0.4230356	0.0508431	0.0938614	0.0960152	0.1388944	0.0398201	0.2015310	0.5778044	0.2883396	0.3889885	0.3252744	0.3870506	0.6259727	0.0527673	0.4258083	0.2100612	0.7115469	0.0607577	0.5079202	0.0955728	0.7420728	0.3833320	0.6078424	0.5756470	0.5730783	0.1894706	0.2393260	0.6876775	0.3432475	0.5240683	0.4654151	0.4000456	0.0051050	0.0409461	0.6103332	0.0331692	0.1638177	0.3988421	0.3510560	0.4559822	0.0334882	0.0157998	0.5833891	0.7205525	0.2934262	0.5830269	0.0186912	0.5110277	0.1274912	0.5826549	0.4973202	0.2812202	0.4120024	0.6739258	0.4075478	0.0281321	0.4152983	0.6525714	0.5566138	0.7211397	0.5007574	0.6898022	0.0775910	0.4550286	0.1220886	0.5150597	0.1935507	0.2630418	0.6963769	0.5211644	0.3351305
800	0.6502227	0.3927298	0.6264896	0.5326936	0.1081250	0.3673266	0.4193928	0.3747036	0.5220984	0.2340424	0.5276120	0.4597391	0.3211728	0.2416098	0.0575453	0.0520407	0.6601653	0.0438602	0.1871598	0.1471380	0.3097604	0.3532850	0.1396085	0.1812028	0.0409219	0.5899101	0.2256688	0.1098127	0.4742658	0.2861338	0.0431030	0.1011549	0.1354820	0.1262690	0.2179540	0.1047948	0.3904327	0.3167325	0.3773424	0.4022836	0.3527064	0.7367522	0.0709155	0.4034986	0.2370274	0.7242221	0.0852224	0.5076128	0.0935416	0.6181508	0.3902313	0.6946105	0.5139602	0.5053312	0.2261747	0.3097923	0.6017893	0.4226646	0.6603954	0.5448867	0.5133146	0.0154465	0.0746660	0.6445018	0.0370298	0.1624167	0.3815312	0.4328792	0.4725584	0.0457955	0.0096801	0.6207590	0.6399288	0.2480551	0.4675969	0.0216844	0.5500236	0.0924427	0.6050536	0.5005722	0.2983564	0.4464127	0.5381241	0.2606504	0.0032103	0.4805322	0.6072797	0.7133165	0.6796424	0.4695675	0.7408452	0.0953702	0.5067153	0.0747552	0.5428614	0.2178399	0.3336220	0.6630033	0.5961885	0.2341998
850	0.7987314	0.2219885	0.5859313	0.4858222	0.0802777	0.4538315	0.4666139	0.4267875	0.4882921	0.1876179	0.6079374	0.2967976	0.3866604	0.2317576	0.0442994	0.0658882	0.6078009	0.0244033	0.1876721	0.1603254	0.2352381	0.3502678	0.1363661	0.2206453	0.0169068	0.5862578	0.1355148	0.1638545	0.4911278	0.3683099	0.0446295	0.0826800	0.0763863	0.1519691	0.3529767	0.1003333	0.5471057	0.2575590	0.3677481	0.4163698	0.1786881	0.7543843	0.0283351	0.4560248	0.1959477	0.5758966	0.1027219	0.4965420	0.1052014	0.6532714	0.2960763	0.5400771	0.6782545	0.5426607	0.2496745	0.3251926	0.6146799	0.4303900	0.5759429	0.5418137	0.4499273	0.0100524	0.1288552	0.7678479	0.0634677	0.0970937	0.3503522	0.5428684	0.4471834	0.0313154	0.0150717	0.5896265	0.5057077	0.3257949	0.5464762	0.0205290	0.4620358	0.1438379	0.7077731	0.4795013	0.1639957	0.3202067	0.5894874	0.2527073	0.0078173	0.3837777	0.7420781	0.6121786	0.7159593	0.4667509	0.6359831	0.0319626	0.5447932	0.1116755	0.3837041	0.2215271	0.2571005	0.5936628	0.6391379	0.1543394
900	0.7787435	0.2576014	0.4992265	0.4416139	0.0699484	0.4855165	0.5820240	0.4167144	0.5309133	0.1365588	0.6033624	0.3671498	0.4920802	0.3030366	0.0580388	0.0793817	0.7318413	0.0070466	0.2229990	0.1438072	0.1626446	0.4502729	0.1879725	0.2327502	0.0257026	0.6525302	0.1715224	0.1120219	0.5674287	0.3528747	0.0302335	0.1090741	0.0706054	0.1364651	0.6631900	0.1018057	0.4472703	0.3308002	0.2474678	0.3072752	0.1132463	0.6017486	0.0297584	0.4235845	0.2869156	0.6260191	0.1005043	0.4930972	0.0773109	0.5904158	0.4505793	0.7025229	0.6669288	0.6050664	0.2450176	0.3229488	0.7401210	0.3844653	0.6330306	0.5046131	0.3852230	0.0184216	0.0623448	0.6692804	0.0771629	0.0587427	0.3629340	0.4259693	0.4294774	0.0319158	0.0077948	0.6249041	0.5912834	0.2630541	0.6186810	0.0070744	0.5521769	0.1399335	0.6815668	0.5749873	0.2097489	0.3902896	0.7896724	0.3174966	0.0113768	0.4294194	0.6374641	0.7421968	0.6132380	0.4339548	0.6193057	0.0159193	0.4650064	0.1309431	0.4081960	0.3126428	0.2338243	0.5866687	0.5132527	0.1694302
950	0.6648113	0.1269834	0.4548263	0.3822609	0.0755769	0.3519809	0.4006936	0.4633817	0.4917667	0.1648104	0.6463525	0.4214047	0.3502079	0.2317303	0.0601562	0.0995768	0.5668364	0.0213007	0.1770263	0.1855518	0.1878525	0.3884086	0.1790480	0.2033555	0.0314101	0.6057083	0.2305064	0.1317361	0.5387629	0.4454563	0.0193962	0.1258794	0.0991135	0.1035499	0.6459463	0.0732880	0.4521708	0.3696801	0.1898957	0.2591519	0.0525879	0.6014948	0.0218805	0.4247796	0.3318523	0.7233132	0.1186663	0.4731985	0.1202258	0.6794640	0.3714002	0.6848621	0.5699095	0.5398499	0.2246969	0.2157907	0.7031971	0.3502598	0.6190198	0.5096663	0.4559953	0.0138957	0.0619037	0.6407607	0.1729012	0.0976675	0.3116411	0.3348406	0.4667385	0.0170722	0.0055624	0.5495060	0.6560353	0.2515269	0.5929939	0.0221938	0.5271720	0.1075642	0.6378338	0.4861399	0.1705829	0.3447650	0.6853996	0.2591445	0.0168803	0.5869176	0.7227609	0.6573575	0.5834482	0.4743745	0.6848346	0.0344632	0.4173417	0.1068264	0.3895039	0.3173045	0.2166228	0.6819577	0.5368499	0.3773381
1000	0.6087411	0.0650657	0.5146976	0.5536870	0.0735804	0.3275147	0.4650973	0.4596073	0.5549588	0.2170844	0.4777529	0.5351287	0.4986326	0.2498575	0.0402826	0.0516712	0.6356134	0.0285319	0.1437133	0.2484498	0.2758226	0.4109352	0.1786752	0.1870898	0.0230006	0.5738566	0.1726278	0.1177846	0.5765307	0.3884460	0.0247392	0.1082398	0.0920258	0.1762689	0.6143739	0.0915595	0.4612487	0.4894250	0.2268623	0.2650152	0.0061161	0.6476988	0.0337415	0.3144906	0.2838490	0.7046065	0.0794454	0.5370584	0.0926845	0.7611696	0.4155207	0.6723520	0.5213317	0.5567018	0.3020229	0.2477825	0.7110809	0.4007226	0.5187952	0.4843000	0.4389663	0.0132563	0.0809966	0.6263394	0.1283982	0.0327227	0.3349014	0.3600703	0.3749035	0.0220894	0.0073975	0.6009789	0.6503619	0.2005669	0.4886875	0.0182875	0.4470384	0.1481122	0.5207468	0.4101197	0.2559995	0.3292054	0.6191160	0.2890372	0.0240703	0.6813537	0.7032079	0.6600684	0.6880899	0.4473524	0.7600282	0.0601440	0.4983404	0.0918635	0.4142551	0.2376309	0.2288040	0.5856855	0.5506128	0.2844212

0	0.6190711	0.3111130	0.5216096	0.3976958	0.0507490	0.3932982	0.5116155	0.5750316	0.4868400	0.2398257	0.6231982	0.4183971	0.3304398	0.2334739	0.0630418	0.0689494	0.6235705	0.0506205	0.2449141	0.2032444	0.2533051	0.3944058	0.2242428	0.1790527	0.0293890	0.6414031	0.1267277	0.0895973	0.5316220	0.3642841	0.0341302	0.1331231	0.0944635	0.0767991	0.6153293	0.0812207	0.6088037	0.6056157	0.1292397	0.2490109	0.0028790	0.7383397	0.0295507	0.3925541	0.3443849	0.6280674	0.0694007	0.4848489	0.0689891	0.6670731	0.3519818	0.6777246	0.6455256	0.6764267	0.3124502	0.2337840	0.6824387	0.3099840	0.5322573	0.6086222	0.4316241	0.0473027	0.1021242	0.6334254	0.4151005	0.0345410	0.3962429	0.4748465	0.1579674	0.0329668	0.0045865	0.5756824	0.7369929	0.2225679	0.5872404	0.0176094	0.5686235	0.1271165	0.5790255	0.3089405	0.2843127	0.3256311	0.7242507	0.2318999	0.0003493	0.6897460	0.7178684	0.5817454	0.6098258	0.5576773	0.5568475	0.0405549	0.5478353	0.1220532	0.3000764	0.2704063	0.3163316	0.7084866	0.6246334	0.1690712
50	0.3304789	0.2020387	0.5959519	0.5773755	0.0952651	0.4965812	0.4790538	0.4821585	0.6580629	0.1115492	0.5276784	0.5794533	0.5467970	0.2408362	0.1219062	0.0514628	0.5674362	0.0157128	0.2218004	0.0375133	0.1390831	0.4169520	0.1689299	0.2024138	0.0030403	0.7492351	0.1069136	0.1331070	0.5414682	0.2053821	0.0403243	0.2073865	0.0661666	0.0794218	0.2065307	0.0770743	0.2587276	0.6275231	0.3998824	0.6206295	0.0309807	0.6593233	0.0490812	0.2662696	0.2983512	0.6465869	0.0586854	0.3744170	0.0358680	0.4951351	0.3675903	0.7364816	0.5050706	0.6248036	0.2616597	0.3511765	0.6905956	0.2133755	0.6043019	0.6439027	0.4407766	0.0066780	0.1211316	0.7500730	0.4106588	0.0233746	0.3251675	0.3781008	0.1953339	0.0393877	0.0000000	0.4718747	0.5370559	0.1968266	0.4524401	0.0051769	0.6363870	0.2668671	0.6183239	0.5008740	0.2295163	0.6521557	0.6074018	0.1653979	0.0564593	0.5319748	0.5525408	0.1279763	0.5357250	0.4341875	0.7204224	0.0911810	0.6961498	0.1120073	0.3375657	0.3078561	0.2127515	0.6813316	0.6049775	0.3478125
100	0.1766590	0.1004314	0.4906507	0.5742431	0.1260737	0.3986257	0.5080125	0.5654219	0.5232463	0.1007184	0.5241640	0.5210113	0.6122325	0.2133459	0.2120527	0.0138873	0.5768672	0.0221963	0.1789174	0.0085480	0.1859946	0.4701516	0.2741390	0.1162810	0.0029084	0.5315716	0.1381564	0.1353161	0.4568886	0.1617845	0.0411043	0.1961091	0.0599122	0.0674756	0.0424421	0.0642223	0.2471906	0.3726156	0.5998642	0.5756612	0.1168531	0.6823386	0.0436769	0.2814941	0.2003607	0.7225617	0.0572172	0.4345549	0.0349466	0.5251201	0.4839697	0.6106068	0.3738904	0.5101215	0.2077538	0.2336692	0.7335808	0.1838392	0.5784158	0.5962038	0.4731779	0.0104688	0.1468249	0.6997840	0.5170627	0.0321968	0.3433438	0.4026968	0.1871879	0.0599275	0.0000626	0.3754587	0.5138625	0.3362703	0.6868819	0.0069260	0.7325320	0.3896656	0.5329065	0.5538080	0.1697287	0.6877344	0.5630400	0.2465588	0.0457976	0.6207764	0.7402060	0.0550655	0.6356189	0.3327400	0.5748559	0.2547023	0.6565457	0.1083070	0.3535102	0.2972470	0.2537576	0.6833085	0.6442787	0.4521075
150	0.1878805	0.1546595	0.3035861	0.5725287	0.3049920	0.4095485	0.6055375	0.4911370	0.5925366	0.0839998	0.5662551	0.5662907	0.7213237	0.3905284	0.1914476	0.0039543	0.6075352	0.0092592	0.0884472	0.0141475	0.1339719	0.5261097	0.2401612	0.1909512	0.0031100	0.6541749	0.1579255	0.1909641	0.4602942	0.1403296	0.0525330	0.2211844	0.1214563	0.0409894	0.0292933	0.1638116	0.2574055	0.1953742	0.6056343	0.7178159	0.2453572	0.6738874	0.0537860	0.3318813	0.2267399	0.7726736	0.0559682	0.4550676	0.0337531	0.4302120	0.4991904	0.7067998	0.3529338	0.4706097	0.2261902	0.3230919	0.6500239	0.1816052	0.5561447	0.6666733	0.3609738	0.0195424	0.1380352	0.6840490	0.3394737	0.0710065	0.2606737	0.3522189	0.5125061	0.0341808	0.0005558	0.4303421	0.4075548	0.3186986	0.5435507	0.0032022	0.6002677	0.3380260	0.6055241	0.5110015	0.2333152	0.7041344	0.7099679	0.2691848	0.0555186	0.5537390	0.7024052	0.0362676	0.7441016	0.4662534	0.5659252	0.3563632	0.6468908	0.1000173	0.4262172	0.3583381	0.2682259	0.7382608	0.7363677	0.4309267
200	0.1735496	0.0818662	0.1266802	0.6288729	0.2759426	0.3184465	0.4898433	0.5163910	0.6394662	0.1460377	0.4385223	0.6699219	0.5431947	0.2975190	0.1276319	0.0030878	0.7093761	0.0218358	0.1072455	0.0681929	0.1479004	0.4960820	0.3664175	0.1136633	0.0062971	0.6496460	0.1694910	0.2166306	0.5312009	0.0989409	0.0549136	0.2129796	0.0812010	0.0349633	0.0192294	0.1524585	0.2490751	0.1784561	0.6484935	0.6666190	0.2624580	0.5392408	0.0324539	0.2719059	0.2574360	0.7309569	0.0584693	0.4604086	0.0707585	0.4728435	0.6551732	0.6116060	0.3077147	0.4100617	0.2901677	0.2752611	0.6560777	0.2087732	0.6732002	0.7786041	0.4107722	0.0062719	0.1683140	0.5797787	0.2308378	0.2007949	0.3113406	0.3713835	0.4379420	0.0118327	0.0008097	0.4482621	0.3762876	0.3558565	0.6216873	0.0020183	0.7607447	0.3890986	0.5867238	0.5601615	0.3288248	0.6183273	0.6167213	0.3728353	0.0990794	0.4513961	0.6522637	0.0384341	0.5245631	0.3929852	0.6891906	0.3838066	0.6907552	0.0584629	0.4704121	0.3146755	0.2867615	0.5772298	0.5792283	0.3747154
250	0.1859888	0.1077566	0.1118329	0.7186363	0.1783091	0.2690920	0.4422662	0.4297287	0.7169439	0.1321776	0.3734225	0.5668683	0.6195437	0.3407713	0.1632930	0.0108493	0.5676769	0.0231996	0.1641402	0.1867574	0.1812778	0.4415450	0.4074736	0.0889690	0.0041472	0.6726603	0.2759996	0.1393346	0.5424974	0.1459171	0.0404922	0.1246286	0.0854383	0.0550290	0.0218835	0.1568936	0.2046268	0.1627286	0.6393907	0.5581486	0.3269228	0.6405183	0.0685398	0.3074604	0.2421502	0.6348229	0.0325622	0.4731346	0.0856058	0.4825273	0.6524573	0.6415451	0.2928859	0.4660028	0.2783890	0.3377189	0.6825004	0.2816932	0.6354503	0.6733804	0.3524471	0.0188551	0.1420200	0.6383589	0.1335953	0.1518706	0.2405651	0.3051879	0.4720979	0.0098900	0.0044041	0.4136060	0.3302671	0.2123410	0.5554503	0.0052643	0.7525190	0.3491538	0.4646335	0.6165155	0.4419295	0.6252964	0.6782624	0.3777445	0.0922335	0.4072377	0.7608144	0.0418607	0.6860352	0.4503506	0.6539836	0.3926627	0.7375388	0.0504748	0.5769975	0.3266303	0.2641215	0.6285855	0.5474117	0.4781158
300	0.1572555	0.2975848	0.1061826	0.5926599	0.2194114	0.2434967	0.4524878	0.4451125	0.5631815	0.1671539	0.3844731	0.6437832	0.7023298	0.2977139	0.1543933	0.0114587	0.5501458	0.0136680	0.2426169	0.2728884	0.1773666	0.4568725	0.5858918	0.1148028	0.0026612	0.6768988	0.2736095	0.2244890	0.4977350	0.0907130	0.0703135	0.1762698	0.0712545	0.0487863	0.0297463	0.1895808	0.2399423	0.1310305	0.6799111	0.7310621	0.4145475	0.7324458	0.0432410	0.3641909	0.2128184	0.6647058	0.0322352	0.4089640	0.0460523	0.4705241	0.5944557	0.5668007	0.3641169	0.4360259	0.2737873	0.2920478	0.7316168	0.2290303	0.4969902	0.6181324	0.4172050	0.0247557	0.2348979	0.5766312	0.1769344	0.2012780	0.3820797	0.3443949	0.5847500	0.0537232	0.0067650	0.4316322	0.3513721	0.2759781	0.5328807	0.0007223	0.5506942	0.4850082	0.4278207	0.7139059	0.3709708	0.6362966	0.6219941	0.3893489	0.1032678	0.3355279	0.6470715	0.0559854	0.5312159	0.4357496	0.8064416	0.4930208	0.7445724	0.0980276	0.6317742	0.3345812	0.2187454	0.6617408	0.4931438	0.4783070
350	0.1653854	0.4976667	0.1421490	0.7217426	0.2624502	0.3236595	0.4854960	0.5151297	0.7643949	0.1875039	0.3667541	0.5849446	0.6866856	0.3122207	0.1358930	0.0219745	0.5436288	0.0248099	0.2176167	0.2365941	0.1620490	0.4547091	0.4240687	0.1243099	0.0039321	0.7144012	0.2882891	0.2527226	0.5208544	0.0711149	0.0415777	0.1009033	0.0820798	0.0754602	0.0113734	0.1704984	0.2165696	0.1266827	0.6388411	0.6474250	0.3990577	0.6525189	0.0607849	0.4431804	0.1882444	0.6678452	0.0349203	0.4976260	0.0542390	0.3989668	0.5467465	0.7970459	0.3323072	0.3665100	0.3258863	0.2193863	0.5138852	0.3676590	0.5243559	0.7525372	0.4214535	0.0442698	0.2320603	0.5808622	0.2503759	0.2946273	0.3445957	0.2941754	0.4609571	0.0644298	0.0017301	0.3919387	0.5087656	0.4004745	0.4635693	0.0022853	0.7157507	0.3778146	0.4756130	0.7103482	0.3836793	0.6359359	0.6542527	0.4562497	0.1350154	0.4127638	0.7125595	0.0846399	0.4734955	0.5671633	0.6297787	0.4004524	0.6842232	0.0553272	0.5961688	0.3176367	0.2010851	0.7266854	0.6379091	0.4605903
400	0.1652572	0.1939913	0.1584911	0.6501439	0.3106092	0.2605246	0.4284952	0.4668412	0.5367958	0.1564664	0.3900307	0.4986481	0.6545400	0.3368167	0.1386820	0.0151708	0.5240872	0.0311158	0.2407677	0.3068759	0.1023923	0.4818871	0.4983866	0.1219459	0.0108514	0.6924092	0.3207698	0.3120822	0.5260530	0.0920292	0.0340115	0.1538545	0.1403281	0.0380297	0.0198663	0.2080766	0.2149634	0.1241542	0.6732583	0.6577899	0.4438196	0.6548250	0.0290822	0.2786143	0.1903937	0.7178843	0.0272205	0.4211513	0.0519823	0.3838179	0.5769373	0.8948548	0.2993978	0.3744902	0.3099699	0.2580951	0.5976515	0.3640817	0.5810946	0.6658375	0.6192714	0.0184816	0.2144443	0.6592794	0.1911340	0.2640864	0.4131964	0.3497027	0.4537897	0.0796061	0.0126582	0.3920626	0.3375944	0.2900387	0.4217385	0.0048847	0.7525334	0.3493496	0.4036520	0.5948806	0.3923535	0.6804947	0.6045280	0.4526267	0.1400903	0.4048761	0.5841167	0.0269144	0.5402937	0.5219221	0.7094051	0.3952249	0.6225296	0.0559175	0.5860795	0.3200854	0.3087775	0.5512432	0.6334114	0.4093622
450	0.2101325	0.1966281	0.2054860	0.6285525	0.2647266	0.2059143	0.4103748	0.5213033	0.6797657	0.1727471	0.3894154	0.5619524	0.7298179	0.4687437	0.1471030	0.0261976	0.5107198	0.0142077	0.2149109	0.3229941	0.1439858	0.5597572	0.5737973	0.0747546	0.0000636	0.6456585	0.3299869	0.2498247	0.5417033	0.0735029	0.0551680	0.2222610	0.1315829	0.0617921	0.0133573	0.1828142	0.1669036	0.1064721	0.7380913	0.5668803	0.4431386	0.6362674	0.0564247	0.4250361	0.2931484	0.9529158	0.0257503	0.4854036	0.0464082	0.3998996	0.5000146	0.6461570	0.2391202	0.3496181	0.3820797	0.2561912	0.6552387	0.3776511	0.7945193	0.7099548	0.6623733	0.0300595	0.1727444	0.6819484	0.1912434	0.3515348	0.5111079	0.3379397	0.5405506	0.1080989	0.0015233	0.4366699	0.4196112	0.3104478	0.4624893	0.0028423	0.6449032	0.4809738	0.4132207	0.6370520	0.3471084	0.5799547	0.5585831	0.5283931	0.0567735	0.3071157	0.6649181	0.0447034	0.5954846	0.4039906	0.6524445	0.5360980	0.7791890	0.0631179	0.6117155	0.3492675	0.2082319	0.6825912	0.6213990	0.4590752
500	0.2115090	0.3495716	0.3523427	0.7831652	0.3781064	0.2096018	0.3733161	0.4368655	0.6158033	0.2747727	0.3382531	0.5317511	0.7107786	0.3753673	0.1032198	0.0134415	0.5613265	0.0439646	0.2240163	0.2790076	0.1520156	0.4739512	0.5069075	0.1105089	0.0003593	0.6852994	0.4290038	0.1660309	0.4475227	0.0782977	0.0377925	0.1473877	0.1506449	0.0599701	0.0158139	0.1355545	0.2243939	0.1434494	0.6028083	0.7366811	0.5153503	0.6950036	0.0283283	0.4066486	0.2300983	0.8967100	0.0292580	0.4135560	0.0107342	0.4767164	0.5355457	0.6470111	0.2442713	0.3184601	0.3798196	0.2416446	0.5500074	0.3741688	0.7003694	0.7501948	0.6431806	0.0122406	0.1866832	0.6999156	0.1639998	0.3079518	0.3725540	0.4312868	0.5516557	0.0785579	0.0007582	0.4208981	0.4054728	0.4183511	0.5067302	0.0010698	0.6522760	0.3784726	0.3819227	0.6949219	0.4377024	0.5539562	0.4595372	0.4542241	0.0818738	0.3687421	0.6558440	0.0609323	0.5782273	0.4209292	0.5335863	0.4626148	0.8069245	0.0496988	0.4860218	0.3631643	0.2787685	0.5765739	0.6754280	0.4161684
550	0.5553891	0.3223198	0.2663755	0.7807049	0.2053356	0.2407444	0.6226378	0.4633296	0.6080427	0.3505359	0.3797889	0.6809405	0.4954149	0.4488616	0.0685005	0.0615740	0.2831381	0.0337036	0.2257523	0.3153534	0.1318019	0.3768699	0.5064253	0.1141512	0.0161523	0.5949458	0.3393418	0.1408380	0.4864125	0.3005887	0.0527418	0.1604846	0.1398652	0.1142562	0.1374725	0.1575732	0.4146969	0.2076837	0.4917067	0.5243019	0.4347243	0.7198694	0.0357004	0.3784418	0.2139766	0.7161474	0.0592324	0.4733384	0.0585263	0.5324836	0.6676238	0.7420134	0.5149059	0.5001789	0.2869976	0.3235806	0.6676703	0.3893161	0.6291497	0.5102330	0.5178294	0.0290544	0.1349018	0.6330195	0.1663062	0.3126920	0.4135242	0.3192726	0.4937423	0.0687855	0.0313306	0.5428539	0.4897527	0.3921376	0.6343099	0.0016838	0.5667962	0.3410909	0.4327583	0.5997481	0.3669822	0.3015200	0.5258702	0.5178696	0.0796869	0.3646565	0.6169042	0.4580752	0.6777082	0.5068085	0.6874054	0.3938600	0.5903569	0.0952696	0.4944771	0.2693238	0.2154864	0.6440695	0.6320494	0.4276826
600	0.6629514	0.3262420	0.4687877	0.7795753	0.2170587	0.2396962	0.6193119	0.5454040	0.5016425	0.3960579	0.4440217	0.5147348	0.3671172	0.4298736	0.0473534	0.0988278	0.3216054	0.0176703	0.1893391	0.2613119	0.1833212	0.5076039	0.5005242	0.1257701	0.0333777	0.7333262	0.3838569	0.1995344	0.4972976	0.3414855	0.0413292	0.0907930	0.0798520	0.0732026	0.1582231	0.2506573	0.4400195	0.1757267	0.4879105	0.3888635	0.3543789	0.6391842	0.0634978	0.3928281	0.2436432	0.5733377	0.0596081	0.5161991	0.0904656	0.6566679	0.5434392	0.7303953	0.6300237	0.4505028	0.4443180	0.3018235	0.5887354	0.5086519	0.6673401	0.6020347	0.6216961	0.0256921	0.1182423	0.6149859	0.0824513	0.3612683	0.5063670	0.3855748	0.5093856	0.0384439	0.0088718	0.6206942	0.6127340	0.2571130	0.4687244	0.0076643	0.6416777	0.2231652	0.4864587	0.6049458	0.3214123	0.2598753	0.6547375	0.5286988	0.0286531	0.4251360	0.6050099	0.4546469	0.5506701	0.5314625	0.5434219	0.3116095	0.4640567	0.1133085	0.4883702	0.2862436	0.3468139	0.6217151	0.6465623	0.3047297
650	0.6884152	0.4145796	0.4450420	0.6384275	0.1882458	0.3332585	0.5465817	0.4213247	0.5193297	0.3323320	0.6923705	0.4282642	0.4021157	0.3204514	0.0295035	0.1797626	0.3970828	0.0317052	0.1856358	0.2133300	0.1853877	0.5190010	0.3706597	0.1921503	0.0313951	0.7021252	0.2540156	0.1650887	0.4834829	0.3821556	0.0352057	0.0960412	0.0959047	0.1499309	0.1344325	0.1574147	0.4856372	0.1582842	0.3588786	0.4047980	0.3518111	0.6189041	0.0389583	0.3253929	0.3834707	0.6111035	0.0243005	0.6108666	0.0743108	0.5209767	0.4684633	0.7751435	0.5956645	0.4181534	0.3438390	0.2199872	0.6169928	0.4824146	0.5731001	0.6482557	0.5594216	0.0376537	0.0782842	0.6227158	0.0627300	0.2907594	0.3926062	0.4045034	0.4674707	0.0643148	0.0257213	0.6091771	0.6610597	0.2631983	0.6633967	0.0062471	0.7340980	0.2130937	0.5230055	0.5170577	0.2910763	0.3581583	0.6561003	0.5752422	0.0136936	0.3438396	0.5787997	0.4720728	0.7331183	0.4453109	0.4182047	0.1967438	0.5397497	0.1669355	0.4170147	0.2777748	0.2750224	0.5496500	0.5849374	0.4006614
700	0.6806663	0.5835516	0.3991090	0.6392781	0.0984536	0.2885958	0.4206516	0.5464047	0.5879105	0.2915614	0.7220683	0.2998848	0.3642369	0.2341109	0.0269289	0.1053115	0.4759554	0.0039730	0.1593338	0.1946474	0.2233664	0.4690243	0.2351836	0.2314176	0.0217854	0.6384757	0.4145054	0.1579513	0.5195882	0.3754652	0.0523694	0.1099215	0.0795021	0.1270882	0.3000866	0.1423134	0.5519047	0.3224623	0.3447541	0.4291601	0.1648647	0.6152188	0.0596153	0.2454454	0.3979542	0.8076743	0.0302907	0.5595404	0.0830612	0.6530560	0.3792972	0.5507195	0.5619344	0.3626499	0.2560593	0.2699037	0.7789819	0.3956606	0.6855302	0.6255471	0.5291207	0.0249969	0.0505907	0.6417042	0.0834785	0.1793314	0.4706843	0.4472548	0.4252315	0.0531575	0.0009062	0.7215997	0.7743165	0.3240325	0.5438588	0.0046104	0.6596053	0.1920859	0.5256604	0.5413953	0.2277562	0.4545013	0.5840089	0.5997172	0.0206414	0.3357042	0.6311889	0.4234409	0.7015387	0.5084824	0.5262628	0.1654377	0.4544149	0.2748488	0.4107980	0.2921516	0.2319648	0.6134049	0.7012100	0.3036958
750	0.5667997	0.4590672	0.4629240	0.6293121	0.1095160	0.3617346	0.6074671	0.4805661	0.5813925	0.2242801	0.5776079	0.4092561	0.3907126	0.1968870	0.0591872	0.0886473	0.5052421	0.0029060	0.1767512	0.2164781	0.1366403	0.5026440	0.1768998	0.1961542	0.0320272	0.6309433	0.3263696	0.1397645	0.5167505	0.4318571	0.0343409	0.1450770	0.0997752	0.1498964	0.3635205	0.0988592	0.5437610	0.2846014	0.2496636	0.4182261	0.1416490	0.6253745	0.0430650	0.2918408	0.3414678	0.7878506	0.0545280	0.4415978	0.0763716	0.6692888	0.4603293	0.5862992	0.5696801	0.5600797	0.2078303	0.3102391	0.6485866	0.3556416	0.6142365	0.5536124	0.4892258	0.0042764	0.0783873	0.5319849	0.0966749	0.1674887	0.4391402	0.4939696	0.4314666	0.0693371	0.0261687	0.6367437	0.7376049	0.2776915	0.5060976	0.0107208	0.6337064	0.1772086	0.5636549	0.6468701	0.3389359	0.3943479	0.5733739	0.3681357	0.0146084	0.4279595	0.6992665	0.4554512	0.6789297	0.3894965	0.6133162	0.0803129	0.4789099	0.1741119	0.3746264	0.2648914	0.2873098	0.6930803	0.5200432	0.2284351
