"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
300	0.4302823	0.2540085	0.6873578	0.4089385	0.5553236	0.0607051	0.2498865	0.2792709	0.5694982	0.8360569	0.4236899	0.8980658	0.2760506	0.5440464	0.1589568	0.5092956	0.1139845	0.1747999	0.3203634	0.0016397	0.1996892	0.9607395	0.1380872	0.6713623	0.6562349	0.0779942	0.3523838	0.3998671	0.7286518	0.4132975	0.1263435	0.0574641	0.7532493	0.9193185	0.4008095	0.4398170	0.5256232	0.7226598	0.2393212	0.6082801	0.0000574	0.3875836	0.3652379	0.2414960	0.4712315	0.1912515	0.5259088	0.1111037	0.5895947	0.6497575	0.8495358	0.0276330	0.5621684	0.6939767	0.6224757	0.9688971	0.0714617	0.9912202	0.9966467	0.0244438	0.4932082	0.1923014	0.0116315	0.0016549	0.0200992	0.4207617	0.5649506	0.9781772	0.0961619	0.6046740	0.9712602	0.7733370	0.1837177	0.3869042	0.0003450	0.1328669	0.3904610	0.0326736	0.9478490	0.4908415	0.1861494	0.0614923	0.2928539	0.9527594	0.9747036	0.2305452	0.4331103	0.9845289	0.3811555	0.5829514	0.6418317	0.8302253	0.3340417	0.9993598	0.0003610	0.1638551	0.4437477	0.4628430	0.3561701	0.0485972
350	0.4328024	0.2784759	0.6243097	0.3251899	0.5634157	0.0624810	0.2983190	0.2315984	0.6259505	0.8137782	0.4971631	0.8577934	0.2379870	0.5255747	0.1883865	0.5560100	0.0950174	0.1585475	0.3217601	0.0010195	0.1844244	0.9617198	0.1367941	0.7337389	0.6773848	0.0790256	0.3561410	0.4820526	0.6722943	0.4346691	0.1256723	0.0579287	0.7301506	0.9209582	0.4074813	0.4617994	0.5384058	0.7729960	0.2045272	0.6340125	0.0000605	0.3567782	0.4143340	0.2504031	0.4718553	0.1805922	0.5146897	0.0797548	0.5634500	0.6490099	0.8380513	0.0240622	0.5589425	0.7524746	0.6274457	0.9737895	0.0781382	0.9936119	0.9966880	0.0228479	0.4603048	0.2466795	0.0104602	0.0010233	0.0176079	0.4212733	0.6079863	0.9867842	0.0985778	0.6406405	0.9725528	0.7844050	0.1279297	0.3750105	0.0002901	0.1408136	0.3846867	0.0407263	0.9396057	0.4609278	0.1985457	0.0426297	0.2950389	0.9499793	0.9664193	0.1887242	0.3979907	0.9747123	0.3348581	0.6334057	0.5982205	0.7912420	0.3582834	0.9995414	0.0002814	0.1318315	0.4840872	0.4657944	0.4566855	0.1238353
400	0.4351654	0.3065001	0.5821546	0.2766560	0.5594560	0.0632030	0.3498538	0.2032061	0.6519999	0.7861148	0.5687339	0.8083819	0.2136265	0.5180234	0.2272382	0.5936341	0.0876473	0.1505066	0.3222851	0.0006657	0.1755965	0.9614963	0.1357198	0.7851786	0.6876934	0.0803496	0.3616372	0.5653077	0.6350794	0.4444538	0.1253930	0.0582754	0.7231730	0.9214544	0.4128208	0.4775675	0.5466908	0.8139378	0.1797768	0.6474144	0.0000789	0.3284341	0.4699759	0.2560355	0.4725440	0.1732009	0.5093889	0.0674472	0.5367909	0.6424750	0.8217734	0.0260824	0.5575861	0.7963356	0.6236790	0.9749167	0.0857011	0.9944484	0.9968503	0.0239753	0.4140102	0.2892322	0.0101978	0.0007374	0.0168294	0.4226177	0.6476312	0.9891613	0.1003717	0.6883960	0.9736856	0.8010176	0.0963879	0.3763766	0.0002760	0.1382399	0.3791769	0.0454476	0.9331999	0.4371663	0.2148420	0.0391561	0.2969923	0.9476331	0.9558536	0.1656335	0.3803661	0.9641343	0.3173525	0.6710510	0.5716578	0.7628530	0.3844656	0.9995980	0.0001888	0.1149481	0.5075002	0.4665086	0.5266417	0.1385706
450	0.4370547	0.3308827	0.5571808	0.2520520	0.5481546	0.0634840	0.3971201	0.1874094	0.6634357	0.7589392	0.6311769	0.7468316	0.1995775	0.5095517	0.2662013	0.6156009	0.0848840	0.1466198	0.3224800	0.0004768	0.1687876	0.9611203	0.1344882	0.8176069	0.6901187	0.0820577	0.3680087	0.6293446	0.6125347	0.4476928	0.1252762	0.0584814	0.7477264	0.9216045	0.4169796	0.4888860	0.5527424	0.8450053	0.1630504	0.6541030	0.0001102	0.3015909	0.5218116	0.2601875	0.4734170	0.1690625	0.5070922	0.0629084	0.5117654	0.6396134	0.8039232	0.0300017	0.5569373	0.8245377	0.6188248	0.9741639	0.0892848	0.9949323	0.9968691	0.0266931	0.3618803	0.3196404	0.0103140	0.0006029	0.0168449	0.4241998	0.6858372	0.9886523	0.1014869	0.7281039	0.9749083	0.8151864	0.0807556	0.3866245	0.0002927	0.1330634	0.3745115	0.0479792	0.9277757	0.4207570	0.2356898	0.0416087	0.2990015	0.9431275	0.9419385	0.1540639	0.3719287	0.9543636	0.3257580	0.6976011	0.5562089	0.7452494	0.4096637	0.9995805	0.0001230	0.1074521	0.5230467	0.4666570	0.5703515	0.0961132
500	0.4383567	0.3477816	0.5422819	0.2422031	0.5369527	0.0635906	0.4354114	0.1790459	0.6683093	0.7377735	0.6765477	0.6801228	0.1904433	0.4930105	0.2964963	0.6255423	0.0842475	0.1447768	0.3225518	0.0003793	0.1630790	0.9608394	0.1331371	0.8350598	0.6902241	0.0840655	0.3734553	0.6714747	0.5990850	0.4474292	0.1252276	0.0585342	0.7962756	0.9216510	0.4203186	0.4967489	0.5568866	0.8672116	0.1529213	0.6573565	0.0001572	0.2773347	0.5631940	0.2638771	0.4742243	0.1670121	0.5061429	0.0612699	0.4905294	0.6471410	0.7877327	0.0338112	0.5564745	0.8401764	0.6124999	0.9725384	0.0890848	0.9953330	0.9967521	0.0297937	0.3140139	0.3420060	0.0103399	0.0005389	0.0172699	0.4256501	0.7271895	0.9872688	0.1021256	0.7541056	0.9761812	0.8243948	0.0735741	0.4019425	0.0003288	0.1270766	0.3711972	0.0498918	0.9231035	0.4107370	0.2592463	0.0459469	0.3008850	0.9353899	0.9263711	0.1487728	0.3679871	0.9465511	0.3463507	0.7157616	0.5470465	0.7354420	0.4320246	0.9995269	0.0000854	0.1043623	0.5349298	0.4666154	0.5968717	0.0570959
550	0.4390237	0.3529006	0.5336270	0.2403350	0.5261923	0.0561050	0.4632351	0.1856363	0.7649152	0.7278407	0.6980989	0.6198113	0.1818723	0.4702496	0.3094768	0.5735587	0.0891653	0.2832130	0.2353769	0.0003310	0.1608188	0.6628684	0.1820064	0.8392686	0.6807135	0.0954917	0.5530836	0.7562916	0.5742410	0.4380156	0.1709628	0.0584394	0.8443011	0.5711917	0.3294572	0.5024929	0.5513915	0.8818415	0.1509304	0.6550664	0.0021780	0.2546208	0.5960025	0.2661226	0.5358386	0.1561265	0.3397376	0.0612683	0.4770679	0.5063752	0.7776292	0.0386000	0.5585862	0.8458621	0.6883149	0.9694258	0.1365703	0.9450438	0.9944564	0.0328131	0.2760338	0.3592715	0.0131570	0.0005202	0.0186942	0.4268439	0.7721545	0.9846812	0.2373563	0.7684157	0.9276834	0.6982771	0.0702311	0.4194241	0.0004016	0.1205364	0.4080397	0.0522114	0.9190043	0.4056016	0.2928258	0.0506885	0.2073902	0.9259108	0.8966967	0.1482629	0.4408778	0.9456864	0.3717375	0.7288537	0.5363830	0.6486738	0.4505278	0.9992551	0.0061078	0.1032359	0.5443486	0.4665259	0.6183541	0.0429327
600	0.4366175	0.3300291	0.5331963	0.2433710	0.5101182	0.0340311	0.4676907	0.2686582	0.8761856	0.7447421	0.6723820	0.5811936	0.1725211	0.4501897	0.2809042	0.4803346	0.1405802	0.5090291	0.1412939	0.0003786	0.1774837	0.3657729	0.2313155	0.8629970	0.6300813	0.1583146	0.7197397	0.8422608	0.4900713	0.3945604	0.2181595	0.0579531	0.8599720	0.2539451	0.2412394	0.5117999	0.4884570	0.8866197	0.1774527	0.6201275	0.0044698	0.2249528	0.6285409	0.2702294	0.5736285	0.1271754	0.1693310	0.0810306	0.4766658	0.4351614	0.7845403	0.0524538	0.5814975	0.8201278	0.7809332	0.9605408	0.2054922	0.8884704	0.9923911	0.0369734	0.2480650	0.3717177	0.0376359	0.0006251	0.0181026	0.4288409	0.8160646	0.9760304	0.3164040	0.7745306	0.8859682	0.5406896	0.0682231	0.4357007	0.0006102	0.1134191	0.4712247	0.0466042	0.9137080	0.4068090	0.3612245	0.0571210	0.1064639	0.9208423	0.8728869	0.1550004	0.5637121	0.9597493	0.4093117	0.7434825	0.5271366	0.5746644	0.4615356	0.9968025	0.0048841	0.1043086	0.5489553	0.4664512	0.6584870	0.0403826
650	0.4314948	0.2761871	0.5408073	0.2557074	0.5037136	0.0207921	0.4282478	0.3974426	0.9291566	0.7902146	0.6138804	0.5865045	0.1638946	0.4442269	0.2144040	0.3507789	0.2758394	0.7024652	0.0908495	0.0007323	0.2273453	0.2298727	0.2576761	0.8865233	0.5785176	0.2480192	0.7782087	0.9121647	0.4207931	0.3028295	0.2424653	0.0571465	0.8135988	0.1162263	0.2019068	0.5205820	0.3594870	0.8712868	0.2367793	0.5408335	0.0065731	0.1904694	0.6645692	0.2939203	0.5908085	0.1097010	0.0826826	0.1875944	0.4778137	0.4456758	0.8098652	0.0769237	0.6285743	0.7488961	0.8401880	0.9485142	0.2712834	0.7878682	0.9909920	0.0478015	0.2356380	0.3737628	0.0782497	0.0010684	0.0161335	0.4397657	0.8299579	0.9450996	0.3379138	0.7824518	0.8675974	0.4435655	0.0688117	0.4454531	0.0009593	0.1098130	0.5500868	0.0408986	0.9040971	0.4211859	0.4162109	0.0719536	0.0538814	0.9228773	0.8733141	0.1656947	0.7117993	0.9773439	0.4293085	0.7621418	0.5609927	0.5568078	0.4597691	0.9903961	0.0020858	0.1164717	0.5399030	0.4663755	0.7143959	0.0330503
700	0.4272182	0.1986074	0.5502935	0.3074702	0.5029793	0.0163024	0.3628154	0.5111861	0.8296484	0.8543922	0.5287327	0.6489581	0.1588940	0.4632627	0.1346143	0.2295676	0.4371782	0.8332603	0.0683015	0.0015467	0.3312823	0.1854784	0.2718666	0.8909672	0.5503729	0.3076453	0.7332722	0.9545294	0.4142868	0.1985345	0.2529350	0.0564769	0.6932125	0.0670068	0.1872178	0.4975342	0.2259035	0.8314839	0.3074388	0.4483367	0.0101030	0.1556494	0.7105287	0.3307435	0.5988025	0.1032556	0.0530800	0.3576788	0.4753686	0.4485373	0.8450223	0.1112737	0.6762664	0.6865315	0.8560379	0.9433694	0.3270410	0.6257218	0.9893639	0.0727697	0.2672084	0.3607809	0.1088674	0.0023606	0.0198429	0.4629961	0.7754436	0.8855145	0.3431904	0.7949886	0.8595586	0.4407318	0.0738254	0.4490783	0.0013153	0.0977280	0.6249185	0.0383170	0.8890406	0.4540552	0.4266651	0.1357228	0.0331256	0.9154314	0.8973813	0.1848444	0.8306116	0.9890116	0.4232258	0.7762872	0.6300544	0.5880405	0.4517102	0.9792470	0.0007456	0.1731219	0.4990167	0.4660565	0.7798917	0.0135811
750	0.4246508	0.1307684	0.5695275	0.4199475	0.4956232	0.0150757	0.2991176	0.5890336	0.5774577	0.9134435	0.3803416	0.7506852	0.1615257	0.5171273	0.0741113	0.1662952	0.5617601	0.9103807	0.0590201	0.0026613	0.4616373	0.1841960	0.2805312	0.8831638	0.5353040	0.3067845	0.6248467	0.9707155	0.4577039	0.1232570	0.2570742	0.0560874	0.5744389	0.0500564	0.1752059	0.4378856	0.1310854	0.7773473	0.3704615	0.3721197	0.0185256	0.1259895	0.7571796	0.3536071	0.5997172	0.1012959	0.0682458	0.4981089	0.4697640	0.4124980	0.8739404	0.1475162	0.7037669	0.6632595	0.8604703	0.9465766	0.3634309	0.4767998	0.9878324	0.1019045	0.3424574	0.3361190	0.1306620	0.0058199	0.0345166	0.4824257	0.6598115	0.8146907	0.3445407	0.7998703	0.8561499	0.5100269	0.0890707	0.4580946	0.0016573	0.0840218	0.6736035	0.0337419	0.8713951	0.4966493	0.3964465	0.2928518	0.0277466	0.8820056	0.9321682	0.2214308	0.9029706	0.9949490	0.4167508	0.7694567	0.7055798	0.6440139	0.4440950	0.9615298	0.0002765	0.2424334	0.4227574	0.4652157	0.8367698	0.0044591
800	0.4232298	0.0915245	0.6128034	0.5505436	0.4864294	0.0147555	0.2500175	0.6356350	0.3505206	0.9517596	0.2225818	0.8485280	0.1776838	0.5964520	0.0411361	0.1608669	0.6384385	0.9521836	0.0553693	0.0037579	0.5738870	0.2118694	0.2856243	0.8709186	0.5188369	0.2597843	0.5385913	0.9643613	0.5342676	0.0846437	0.2586298	0.0559084	0.5042976	0.0437796	0.1591455	0.3649819	0.0766529	0.7233927	0.4201623	0.3206460	0.0376401	0.1058486	0.7878874	0.3443961	0.5978759	0.1007692	0.1135385	0.5835640	0.4632208	0.3608007	0.8881590	0.1726532	0.7031716	0.6485387	0.8652451	0.9502975	0.3650883	0.3688967	0.9883115	0.1206519	0.4209546	0.2944399	0.1528012	0.0124050	0.0629787	0.4998824	0.5462935	0.7553657	0.3445167	0.7929774	0.8553432	0.5836967	0.1571393	0.4848806	0.0019739	0.0910687	0.6928740	0.0284148	0.8612193	0.5343950	0.3458200	0.4522422	0.0248777	0.8378851	0.9619598	0.2754964	0.9414346	0.9976288	0.4558677	0.7347905	0.7701186	0.7045807	0.4335637	0.9367416	0.0001293	0.2581229	0.3427034	0.4634421	0.8610714	0.0015293
850	0.4223587	0.0759688	0.6733168	0.6582358	0.4805938	0.0146672	0.2166594	0.6614671	0.2074432	0.9699136	0.1288749	0.9172002	0.2112911	0.6736168	0.0271294	0.1846682	0.6804880	0.9736330	0.0539726	0.0046287	0.6186856	0.2554243	0.2882928	0.8549728	0.5000001	0.2067375	0.4973483	0.9277245	0.6227965	0.0794341	0.2591954	0.0558427	0.4710258	0.0413627	0.1434097	0.2968451	0.0501755	0.6780693	0.4575775	0.2917508	0.0685777	0.0975753	0.7913282	0.3070613	0.5970204	0.1007444	0.1650092	0.6307987	0.4580338	0.3195833	0.8896453	0.1837354	0.6927469	0.6455761	0.8525561	0.9512262	0.3575498	0.2979564	0.9904499	0.1241591	0.4789768	0.2375525	0.1733109	0.0193689	0.0968414	0.5543654	0.4581582	0.7159348	0.3429882	0.7718024	0.8517563	0.6331767	0.2577640	0.5218907	0.0021977	0.0938943	0.6853037	0.0248125	0.8687412	0.5605835	0.2967390	0.5305979	0.0198152	0.8016531	0.9808560	0.3352006	0.9605595	0.9987687	0.5320500	0.6808545	0.8167287	0.7589900	0.4165128	0.9075244	0.0000852	0.2459884	0.2828537	0.4588215	0.8525079	0.0006756
900	0.4217680	0.0747041	0.7296330	0.7323332	0.4777472	0.0146404	0.1956715	0.6751155	0.1300952	0.9744425	0.0937644	0.9571710	0.2575077	0.7304250	0.0234297	0.2099100	0.7022473	0.9842274	0.0534481	0.0052286	0.6058871	0.2941240	0.2895718	0.8352317	0.4837583	0.1704412	0.4897357	0.8536130	0.6987943	0.1030468	0.2593965	0.0558256	0.4568025	0.0406725	0.1320686	0.2450260	0.0408193	0.6435255	0.4835336	0.2836524	0.0934675	0.1042142	0.7604070	0.2588001	0.5972862	0.1011156	0.2075568	0.6575349	0.4558501	0.2944621	0.8839251	0.1865032	0.6909629	0.6794298	0.8121916	0.9484483	0.3657153	0.2532096	0.9922112	0.1171185	0.5154415	0.1836677	0.1881490	0.0233315	0.1248211	0.6784420	0.3968912	0.6931240	0.3388784	0.7391025	0.8454416	0.6598901	0.3259408	0.5499403	0.0023644	0.0817242	0.6650199	0.0232078	0.8900266	0.5755874	0.2616043	0.5384920	0.0138606	0.7781028	0.9907656	0.3873627	0.9697612	0.9992404	0.5946939	0.6247814	0.8455922	0.8015340	0.3947942	0.8806187	0.0000773	0.2374050	0.2453305	0.4466725	0.8261291	0.0004167
950	0.4213664	0.0797995	0.7703589	0.7782778	0.4765157	0.0146316	0.1831220	0.6820930	0.0913797	0.9720295	0.0897805	0.9778264	0.3049913	0.7651885	0.0245306	0.2265702	0.7131512	0.9893161	0.0532537	0.0056037	0.5757363	0.3174599	0.2901470	0.8137677	0.4724420	0.1535476	0.5002482	0.7594736	0.7518210	0.1425169	0.2594669	0.0558247	0.4510717	0.0409264	0.1254412	0.2116899	0.0409151	0.6190877	0.4991859	0.2880316	0.0876750	0.1307664	0.6924996	0.2142628	0.5974288	0.1019027	0.2378571	0.6735753	0.4580784	0.2812138	0.8760664	0.1869537	0.6982957	0.7198069	0.7508378	0.9380606	0.3838436	0.2259923	0.9929970	0.1083051	0.5373831	0.1446852	0.1974394	0.0235436	0.1430597	0.7954004	0.3599234	0.6809532	0.3323180	0.7037579	0.8401027	0.6722478	0.3628973	0.5568848	0.0024505	0.0647877	0.6464567	0.0229427	0.9145639	0.5814526	0.2426459	0.5185535	0.0088783	0.7653891	0.9952185	0.4244773	0.9741185	0.9994349	0.6118877	0.5797721	0.8606068	0.8312719	0.3696572	0.8657979	0.0000917	0.2332305	0.2236373	0.4233862	0.7847503	0.0003274
1000	0.4211039	0.0858940	0.7959270	0.8049711	0.4760102	0.0146285	0.1758856	0.6855725	0.0727874	0.9675819	0.0974699	0.9874730	0.3444569	0.7838276	0.0270981	0.2353645	0.7184977	0.9917085	0.0531825	0.0058226	0.5496818	0.3272414	0.2903895	0.7931901	0.4655392	0.1506374	0.5156423	0.6738692	0.7844011	0.1792813	0.2594913	0.0558274	0.4488492	0.0416749	0.1220490	0.1926142	0.0447924	0.6031994	0.5064817	0.2871337	0.0588936	0.1794934	0.5975256	0.1799639	0.5969183	0.1029515	0.2580406	0.6838872	0.4664923	0.2748103	0.8692366	0.1877658	0.7084822	0.7445629	0.6874546	0.9167275	0.4011382	0.2100058	0.9931941	0.1029212	0.5509216	0.1205751	0.2030262	0.0220244	0.1526760	0.8456311	0.3418408	0.6747863	0.3246497	0.6733207	0.8370191	0.6765710	0.3820441	0.5402530	0.0024016	0.0506344	0.6334737	0.0233589	0.9356988	0.5797567	0.2363303	0.4993180	0.0054943	0.7606950	0.9968782	0.4478786	0.9761651	0.9995177	0.5935339	0.5490325	0.8665703	0.8504338	0.3438584	0.8682943	0.0001284	0.2302702	0.2114152	0.3928946	0.7174468	0.0002903

0	0.4206194	0.0963471	0.8283872	0.8364131	0.4756659	0.0146268	0.1670848	0.6888067	0.0565660	0.9581269	0.1409715	0.9917229	0.4109655	0.7989086	0.0326643	0.2414316	0.7233597	0.9937262	0.0531423	0.0060748	0.5101290	0.3224971	0.2905518	0.7360906	0.4573090	0.1769595	0.5462982	0.5211770	0.8233077	0.1729967	0.2595041	0.0558329	0.4475260	0.0445441	0.1191443	0.1736071	0.0550546	0.5838232	0.5129931	0.2519357	0.0040258	0.4785480	0.2649740	0.1226634	0.5919716	0.1085058	0.3063693	0.7164779	0.6679894	0.2698511	0.8599125	0.1952895	0.6997954	0.5234951	0.5588527	0.9049512	0.4307574	0.1900652	0.9922615	0.0818167	0.5608605	0.0911112	0.2126118	0.0306791	0.1556130	0.4953725	0.3335983	0.6693042	0.3028451	0.6064307	0.8394361	0.6482099	0.4185207	0.4399833	0.0022742	0.0266515	0.6099144	0.0255542	0.9776381	0.5650587	0.2534749	0.4800310	0.0012134	0.7976539	0.9964472	0.5609560	0.9779493	0.9996008	0.5430721	0.5024279	0.8627368	0.8774856	0.2875620	0.9903016	0.0004041	0.2536666	0.1898895	0.3049093	0.2947717	0.0002266
50	0.4205872	0.2394634	0.8283237	0.8364120	0.4756677	0.0174165	0.1647660	0.6887119	0.0452912	0.9581270	0.1524538	0.9303797	0.5247329	0.7334284	0.0326642	0.2414443	0.7231600	0.9853397	0.2541873	0.0109851	0.3433536	0.3177369	0.2903724	0.7266643	0.4572594	0.4223656	0.5462069	0.5160499	0.8498982	0.1382154	0.3575863	0.1450617	0.4475260	0.0469090	0.1190185	0.0744870	0.1190381	0.5140265	0.4841659	0.2520324	0.0025869	0.4698326	0.2789580	0.1745435	0.5924605	0.1152762	0.5279124	0.8265330	0.4944840	0.2811249	0.8598266	0.2599374	0.6991655	0.5326628	0.5424839	0.8892391	0.4142019	0.1903067	0.9924856	0.0820183	0.5612940	0.2497109	0.2117735	0.0458852	0.4087486	0.4894173	0.3313510	0.6693774	0.3742029	0.6062416	0.8400465	0.7264141	0.4206626	0.4416700	0.0022882	0.0166760	0.5640270	0.0255567	0.8136559	0.5659488	0.2534701	0.4801980	0.0009617	0.7959039	0.9068910	0.6149169	0.9779279	0.8494590	0.5406454	0.4989171	0.8652169	0.8774736	0.2895635	0.9861104	0.0003788	0.2601685	0.1297475	0.2730174	0.2853044	0.0001959
100	0.4202380	0.4204362	0.8227581	0.8361913	0.4757017	0.0628306	0.1616997	0.6846574	0.0325164	0.9581223	0.2026467	0.8555569	0.6464925	0.6621028	0.0326677	0.2415153	0.7135640	0.8964950	0.4711376	0.0471157	0.1730916	0.2901712	0.2888608	0.6436162	0.4583518	0.6548349	0.5423155	0.4961034	0.8671550	0.0806012	0.4637942	0.2461548	0.4475271	0.0586892	0.1187294	0.0225012	0.1923854	0.4589499	0.3826066	0.2563147	0.0012123	0.4292623	0.3366129	0.2129747	0.6012004	0.1880949	0.7576244	0.9256482	0.3115241	0.3196456	0.8594371	0.3291718	0.6977540	0.5755231	0.4660116	0.7607821	0.4024832	0.1936409	0.9939821	0.0818612	0.5653060	0.3733029	0.2011773	0.0570937	0.6083059	0.4662109	0.3274690	0.6732557	0.3962299	0.6005174	0.8469414	0.8081845	0.4260691	0.4588389	0.0021105	0.0080984	0.4774317	0.0255505	0.6360636	0.5711878	0.2534041	0.4832240	0.0018317	0.7899323	0.8148908	0.6836091	0.9769299	0.6872495	0.5073304	0.4882404	0.8691146	0.8778007	0.2657224	0.9466641	0.0003758	0.2968599	0.0836220	0.1833111	0.2399763	0.0001276
150	0.4185222	0.6490727	0.7358464	0.8330846	0.4758379	0.1539802	0.1601308	0.6632263	0.0283128	0.9581035	0.2328735	0.8093949	0.7069931	0.6237283	0.0326812	0.2416728	0.6627885	0.7321511	0.5877533	0.1045560	0.0946970	0.2508403	0.2858483	0.5101724	0.4628460	0.7618539	0.5219529	0.4764109	0.8727694	0.0409359	0.5449406	0.3054839	0.4475385	0.0785888	0.1185540	0.0098398	0.2353485	0.4703723	0.2738834	0.2795384	0.0006054	0.3794162	0.3985630	0.2381934	0.6190204	0.3319665	0.8778295	0.9664004	0.2033849	0.3521701	0.8566255	0.3668559	0.6982702	0.6512225	0.3746276	0.5911570	0.3984200	0.2008299	0.9951935	0.0801284	0.5761085	0.4235126	0.1833135	0.0656251	0.7213794	0.4474820	0.3340771	0.6907206	0.3837499	0.5824771	0.8566261	0.8307419	0.4254724	0.5022499	0.0015938	0.0040987	0.4030943	0.0254482	0.5388928	0.5798912	0.2523196	0.4965010	0.0055162	0.7741926	0.7685741	0.7225448	0.9702854	0.5999291	0.4617807	0.4455421	0.8696908	0.8800336	0.2294254	0.8815365	0.0004280	0.3540600	0.0831789	0.1248004	0.1920424	0.0000973
200	0.4139733	0.7790112	0.5694563	0.8174156	0.4763130	0.2263702	0.1614000	0.6163792	0.0412025	0.9580538	0.2072036	0.7855578	0.7299375	0.6066348	0.0327168	0.2421251	0.5552677	0.5748204	0.6410730	0.1477987	0.0745357	0.2190745	0.2841998	0.4044217	0.4699826	0.8012195	0.4821121	0.4648209	0.8726083	0.0196329	0.6158476	0.3396209	0.4476352	0.0996051	0.1184782	0.0074922	0.2583587	0.5283881	0.1722935	0.3304657	0.0004579	0.3369888	0.4463371	0.2553647	0.6169593	0.4594405	0.9311291	0.9737060	0.1430034	0.3711904	0.8501131	0.3748864	0.7053643	0.7282423	0.3102638	0.4839478	0.3953909	0.2092064	0.9934309	0.0763866	0.5926520	0.4486055	0.1714263	0.0796429	0.7844171	0.4391053	0.3530556	0.7217206	0.3712737	0.5867789	0.8601015	0.7886458	0.4173319	0.5696689	0.0011984	0.0024327	0.3577971	0.0251743	0.4920330	0.5892694	0.2477909	0.5057475	0.0101067	0.7613828	0.7493026	0.7235175	0.9491453	0.5605626	0.4096030	0.3724584	0.8608718	0.8824659	0.2001694	0.8364174	0.0004992	0.4151946	0.0897639	0.1006282	0.1629255	0.0002718
250	0.4074486	0.8224029	0.4626371	0.7698761	0.4782855	0.2656097	0.1671039	0.5513523	0.1024028	0.9579089	0.1622556	0.7741880	0.7369034	0.5996108	0.0328209	0.2435324	0.4216098	0.4608879	0.6647107	0.1623144	0.0811286	0.2010328	0.2848613	0.3457613	0.4774077	0.8121736	0.4372002	0.4611412	0.8662410	0.0093406	0.6718394	0.3612836	0.4478733	0.1141518	0.1184494	0.0073150	0.2720173	0.6057413	0.0978387	0.3986562	0.0005523	0.3058256	0.4792956	0.2636515	0.5923429	0.5368009	0.9530045	0.9659556	0.1094828	0.3813474	0.8453015	0.3682854	0.7201068	0.7794188	0.3159422	0.4268102	0.3926744	0.2318385	0.9876410	0.0668681	0.6102831	0.4734669	0.1670888	0.0945159	0.7922087	0.4373115	0.3868297	0.7570372	0.3648270	0.6148550	0.8568894	0.7082757	0.4018309	0.6514377	0.0009563	0.0017699	0.3343568	0.0247661	0.4672609	0.6012034	0.2383637	0.4674914	0.0136047	0.7591531	0.7419738	0.6853272	0.9054729	0.5440086	0.3393539	0.2993097	0.8409628	0.8784709	0.1875630	0.8257800	0.0005342	0.4827432	0.0935459	0.0937841	0.1501740	0.0012026
300	0.4010009	0.8227869	0.3981259	0.6755290	0.4835604	0.2838819	0.1784753	0.4834452	0.2435930	0.9574831	0.1269555	0.7689744	0.7383498	0.5967549	0.0331283	0.2470150	0.3062922	0.3893166	0.6748721	0.1524071	0.0952019	0.1939992	0.2861573	0.3273045	0.4835573	0.8128500	0.4028624	0.4661161	0.8471223	0.0046418	0.7118849	0.3750190	0.4480633	0.1216358	0.1184391	0.0075709	0.2808899	0.6755508	0.0533081	0.4650956	0.0007742	0.2857682	0.4991961	0.2642286	0.5654284	0.5755304	0.9614303	0.9559785	0.0909333	0.3866848	0.8419743	0.3615615	0.7375232	0.7905355	0.4061378	0.4133089	0.3921493	0.2648620	0.9795661	0.0509980	0.6240694	0.5079401	0.1659268	0.1011356	0.7686129	0.4381521	0.4385230	0.7806023	0.3623960	0.6361195	0.8502848	0.6421057	0.3795207	0.7299641	0.0007785	0.0015054	0.3231416	0.0243267	0.4495170	0.6243285	0.2256786	0.3721406	0.0157562	0.7613537	0.7393164	0.6209789	0.8442705	0.5311800	0.2631376	0.2501125	0.8139165	0.8618043	0.2048731	0.8409581	0.0005294	0.5300824	0.0973816	0.0934843	0.1579855	0.0024375
