"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
700	0.4676787	0.0714417	0.8212511	0.7752393	0.3921671	0.0109316	0.1245812	0.7450815	0.0505105	0.9620968	0.1938132	0.9612703	0.2097577	0.5222576	0.0304597	0.1888955	0.7062986	1.0526538	0.0534756	0.0087715	0.3610832	0.3679084	0.3836819	0.6235163	0.5194373	0.0972327	0.4926056	0.4536106	0.7989555	0.2984658	0.2527140	0.0424616	0.6168152	0.0764072	0.1781926	0.4099459	0.2094344	0.6509724	0.5555927	0.2131239	0.0036616	0.2712582	0.6256604	0.3005080	0.5338834	0.1172577	0.3325895	0.7662178	0.5107259	0.5283241	0.8064982	0.1550836	0.7786426	0.7393174	0.5891093	0.6618141	0.3879848	0.4791579	0.9573079	0.1005151	0.6508740	0.0835552	0.0639906	0.0408922	0.0206102	0.4916170	0.2102689	0.6395420	0.3361968	0.4448461	0.7973001	0.4761791	0.6141486	0.4544962	0.0027704	0.0719023	0.7212671	0.0367019	0.9318323	0.5121586	0.1752662	0.5335794	0.0034543	1.0244581	1.0173945	0.4432809	1.0100600	1.0139548	0.5905469	0.7197353	0.8903083	0.8177497	0.3434373	0.7394034	0.0001510	0.2713910	0.1864089	0.4714228	0.2093917	0.0016848
750	0.4319508	0.0792146	0.7549065	0.8231235	0.3922594	0.0241017	0.1542375	0.7150410	0.0536082	1.0206615	0.1667380	0.9760236	0.1900502	0.5559191	0.0314761	0.2262113	0.7876260	1.1245016	0.0495917	0.0032895	0.4666879	0.3408014	0.2859644	0.6656769	0.4949382	0.1117042	0.4843481	0.5165320	0.7700638	0.3332771	0.2684777	0.0554377	0.4448764	0.0677915	0.1911905	0.3498402	0.1381722	0.5724894	0.5094734	0.1985007	0.0088358	0.2484710	0.6755600	0.3530908	0.5787875	0.0816409	0.2849187	0.7792475	0.4616303	0.3760829	0.8583773	0.1713851	0.7305665	0.7132768	0.5304247	0.6279996	0.2882015	0.3908616	0.9953149	0.1136995	0.6237263	0.1011674	0.0939746	0.0863232	0.0506209	0.4621687	0.2000605	0.6312307	0.3173258	0.5538855	0.8202017	0.5572350	0.4463797	0.4614384	0.0065446	0.0709276	0.6708435	0.0275838	0.9423547	0.5128702	0.2390054	0.5458319	0.0103287	0.8857440	0.9979978	0.4868893	0.9691091	1.0234926	0.5301186	0.6908806	0.8680722	0.9375992	0.3453160	0.8358535	0.0005808	0.2655229	0.1705887	0.3478420	0.2609547	0.0055380
800	0.4058844	0.1004039	0.7516578	0.8637873	0.4433659	0.0129670	0.1611099	0.7697131	0.0712868	1.0689459	0.1237243	0.9902908	0.2027257	0.7356551	0.0377470	0.2472179	0.8099549	1.1088337	0.0600358	0.0001781	0.4975655	0.3942506	0.3337241	0.7820461	0.4910460	0.1127371	0.4910902	0.4654056	0.7683207	0.3716388	0.2191984	0.0496098	0.4709370	0.0331384	0.1639610	0.2602981	0.1102692	0.5759012	0.5110531	0.2076237	0.0034575	0.2269527	0.7621569	0.2882223	0.6077787	0.1028641	0.2887847	0.8285003	0.4907169	0.3192754	0.7726192	0.2232135	0.7245590	0.8602786	0.4985157	0.7758555	0.3182966	0.2455196	0.9354950	0.1391079	0.5950161	0.1179034	0.1201539	0.0613424	0.0918723	0.4375066	0.2104652	0.6258095	0.3571292	0.5662812	0.7737452	0.5643717	0.4389178	0.4469203	0.0016584	0.0695638	0.6696289	0.0186300	0.9963743	0.4944769	0.2045714	0.5277221	0.0154032	0.8720533	1.0041293	0.4884368	0.9484891	0.9975211	0.5445923	0.5943675	0.8749831	0.8875267	0.3021113	0.8730816	0.0004815	0.2919245	0.1645958	0.4374966	0.2561898	0.0005199
850	0.4051894	0.1153151	0.7527497	0.7283611	0.4820673	0.0056727	0.1579538	0.8241654	0.0503233	0.9810847	0.1528006	1.0351261	0.2959396	0.8412610	0.0305166	0.2539147	0.7565359	1.0402954	0.0684736	0.0003870	0.5333866	0.3458726	0.3536385	0.7889747	0.4397613	0.1438663	0.5707288	0.4763613	0.8244723	0.3760297	0.2449730	0.0553809	0.4439460	0.0353009	0.0996095	0.2175228	0.0833240	0.5957051	0.4894330	0.2231210	0.0065908	0.2186205	0.6544594	0.2145914	0.6174218	0.1065733	0.3377484	0.7839713	0.4756111	0.2663582	0.8930110	0.1753230	0.7560802	0.7285880	0.5327022	0.7549742	0.3115632	0.1918064	0.9611579	0.1274576	0.6048005	0.1284068	0.1886797	0.0722510	0.1029177	0.4872648	0.2015611	0.6358376	0.3399068	0.6651796	0.8508576	0.5445540	0.4097446	0.5345519	0.0020583	0.1109098	0.5570233	0.0225412	0.9380244	0.4620608	0.1922870	0.5592709	0.0116643	0.8533959	0.8870235	0.4918626	0.9767465	1.0655955	0.5621097	0.6190926	0.8843829	0.9332693	0.3305345	0.9224995	0.0020175	0.2186146	0.1423264	0.3378182	0.3025080	0.0003844
900	0.3979249	0.1334414	0.6788503	0.8138199	0.5222082	0.0126664	0.1828256	0.6861170	0.0391682	0.9789050	0.1377208	1.0106083	0.3182765	0.7828562	0.0362546	0.2465349	0.6656471	1.0279449	0.0565727	0.0133121	0.4845650	0.2929135	0.3093014	0.7669570	0.5287090	0.1691367	0.5455048	0.4775890	0.8328223	0.3302798	0.2994550	0.0445693	0.4323421	0.0459226	0.1557790	0.1898032	0.0612476	0.5314933	0.5321824	0.1975881	0.0130721	0.2867418	0.5060136	0.1826966	0.5858359	0.0704577	0.3828448	0.7500736	0.5183261	0.2330838	0.8993166	0.2241681	0.7600526	0.6263867	0.5142787	0.8198074	0.3209655	0.1779349	1.0334662	0.1306536	0.6102357	0.1093687	0.2260441	0.0605998	0.1365926	0.5986308	0.1471811	0.6173706	0.3354013	0.6436999	0.8464215	0.6149825	0.4064297	0.5854613	0.0021568	0.0463195	0.6630638	0.0215056	0.9705657	0.4613312	0.2099980	0.5343942	0.0136930	0.8088394	1.0346977	0.6410151	1.0138965	1.0560667	0.4932742	0.6322872	0.9114437	0.8214135	0.2602728	0.9088988	0.0003150	0.2875686	0.1301367	0.4092638	0.2567868	0.0056027
950	0.4448523	0.0971706	0.7274669	0.8865270	0.4613538	0.0186068	0.1966527	0.6312618	0.0542780	0.9435285	0.1741515	1.0132122	0.3099760	0.7715835	0.0490134	0.2490696	0.6550517	0.9637433	0.0571767	0.0036076	0.4487594	0.3423696	0.3458190	0.6994336	0.4724858	0.1917111	0.5859937	0.4688079	0.8453452	0.2132999	0.3418317	0.0478613	0.4010286	0.0643227	0.1232587	0.1981555	0.0463007	0.4810984	0.5867054	0.2068981	0.0057160	0.3819852	0.4292836	0.1302916	0.5991911	0.1038211	0.4098390	0.6976741	0.4844901	0.2243768	0.8862900	0.2016072	0.7365638	0.7077986	0.5294772	0.7707494	0.4210725	0.1488365	0.9764677	0.0937093	0.5318242	0.1058417	0.2057878	0.0600539	0.1032022	0.5499383	0.2386256	0.6531012	0.3391770	0.6605673	0.8284348	0.6953569	0.4000861	0.5316515	0.0037070	0.0329798	0.6070886	0.0394000	0.9601592	0.4877090	0.1741395	0.5253209	0.0026069	0.8658842	0.9919897	0.6524929	0.8696137	1.0605209	0.5176337	0.6037383	0.8558274	0.9665703	0.2818507	0.8805220	0.0030110	0.2730914	0.1767475	0.3243983	0.2099169	0.0033404
1000	0.3644391	0.0976375	0.8817555	0.7734374	0.4424964	0.0109842	0.1730018	0.7345787	0.0493620	0.9709632	0.1920468	1.0074433	0.3475232	0.8573570	0.0296760	0.2068910	0.7381413	1.0455242	0.0662075	0.0012369	0.3837393	0.3577346	0.3678171	0.7288483	0.4789585	0.2062916	0.4848293	0.4677541	0.9199259	0.1863340	0.3280206	0.0487505	0.4118996	0.0630115	0.1462756	0.1878255	0.0326366	0.4979332	0.5387750	0.2337939	0.0078358	0.4912746	0.3247843	0.0929243	0.5691315	0.1215793	0.3671732	0.6612817	0.5406008	0.2947409	0.8886245	0.1633762	0.7737172	0.6907650	0.5471606	0.7593107	0.5547516	0.1776526	0.9291927	0.0738922	0.5416508	0.0948927	0.2326763	0.0629981	0.1480497	0.5738183	0.2888772	0.6523436	0.3365245	0.6151412	0.8256359	0.6972396	0.4641590	0.4491021	0.0017607	0.0227047	0.6141644	0.0175519	1.0147581	0.4514828	0.2552349	0.4556668	0.0038589	0.8791739	1.0887097	0.5991934	0.9089508	1.0518247	0.4753953	0.5878751	0.8877839	0.8416545	0.3864563	0.9111888	0.0012603	0.2735286	0.1958986	0.3541045	0.1982839	0.0001060

0	0.4295543	0.1092194	0.8703883	0.8138673	0.4585739	0.0171209	0.1363732	0.7036671	0.0394946	1.1046399	0.1135429	1.0433366	0.3689555	0.8342897	0.0473691	0.2294018	0.8154793	1.0531891	0.0502263	0.0063769	0.5783951	0.3336021	0.3636274	0.7648642	0.4092307	0.1936344	0.5402966	0.5363199	0.8639782	0.1900808	0.2107277	0.0544924	0.4836277	0.0422103	0.0902868	0.1654553	0.0778782	0.6510351	0.4849005	0.2600439	0.0069602	0.5008760	0.2370811	0.1244125	0.6196690	0.1524195	0.3484317	0.7847822	0.6410550	0.2340888	0.8613374	0.2046570	0.6916928	0.6368993	0.5557628	0.7159295	0.4312461	0.2124376	0.9471445	0.0604343	0.5793223	0.0960467	0.2224608	0.0391320	0.1500871	0.4925394	0.3691982	0.6561038	0.3415391	0.6373277	0.8769998	0.5925334	0.4959742	0.4810602	0.0022287	0.0185913	0.6599383	0.0264168	1.0099402	0.5238585	0.2099117	0.4919436	0.0014604	0.7377788	0.9739165	0.5639058	1.0234465	1.0675553	0.5924019	0.5277242	0.8512431	0.8006047	0.3392756	1.0916343	0.0097435	0.3091663	0.1846124	0.3206958	0.3166174	0.0021974
50	0.4434417	0.0835632	0.8385187	1.0202074	0.4364034	0.0105952	0.1439395	0.6625248	0.0645614	0.9844149	0.2305194	0.9060639	0.4160210	0.6316191	0.3171215	0.1856642	0.8082834	1.0917942	0.1020026	0.3466298	0.4701207	0.3367854	0.3108760	0.7135178	0.4255083	0.1533733	0.4839436	0.4792464	0.8406595	0.1977537	0.2415950	0.1721427	0.3053849	0.1706792	0.1044429	0.1759364	0.0700938	0.6533608	0.4564984	0.2430245	0.0097398	0.4722448	0.2640741	0.2297726	0.6171725	0.2698906	0.3327275	0.8484245	0.7357591	0.2112180	0.8088265	0.2139687	0.5901133	0.5058692	0.6005899	0.9525912	0.4405028	0.1703755	0.9753671	0.0651604	0.5177734	0.1927779	0.2185973	0.0831081	0.2253410	0.5222062	0.2275126	0.8383173	0.5250299	0.5830670	0.7276985	0.7102298	0.5653417	0.4264188	0.0000000	0.0232588	0.6692779	0.0256510	0.9274336	0.6372440	0.2927638	0.5264363	0.0009711	0.7570258	1.0483128	0.5121519	0.9264219	1.1488236	0.5370870	0.5429215	0.8583513	0.8122381	0.2304062	0.9419068	0.0005523	0.3788900	0.3250661	0.4040129	0.2528745	0.0030088
100	0.4615729	0.1035575	0.8752954	0.8951114	0.4216590	0.0565443	0.1402826	0.6818884	0.0740880	0.9751470	0.4289732	0.7749637	0.3931691	0.3447882	0.6014753	0.1185844	0.6869003	1.0815401	0.3137120	0.4841922	0.3145530	0.3177846	0.3281704	0.8610937	0.4266927	0.1029526	0.4752936	0.4607726	0.8060917	0.2102413	0.2944451	0.2726395	0.3789804	0.2874248	0.0849474	0.1939779	0.0640406	0.6729513	0.3294187	0.2830669	0.0122801	0.3786268	0.4009896	0.3845364	0.5852524	0.3187338	0.3699215	0.8687781	0.6016099	0.2306752	0.9132197	0.2512817	0.4139781	0.5977756	0.5906577	0.9842373	0.4576079	0.3026800	1.0529730	0.0676061	0.4626305	0.3005857	0.1993172	0.1552666	0.1874973	0.4979776	0.3391637	0.8284880	0.6059207	0.5765880	0.7935712	0.7407019	0.7889640	0.4565420	0.0009527	0.0350815	0.8191366	0.0172784	0.9305454	0.6158481	0.2217202	0.5320358	0.0064216	0.8372017	0.9676131	0.4957208	0.8043405	1.0081812	0.5182218	0.5069251	0.7684455	0.7937965	0.3310542	0.8044951	0.0004542	0.4283835	0.4979317	0.4492363	0.2536966	0.0078018
150	0.4463598	0.2150988	0.8750565	0.8801654	0.4338279	0.1246735	0.0901337	0.6492083	0.0571253	0.9775097	0.5531341	0.4829689	0.2999864	0.1450376	0.7343822	0.0835534	0.8385585	0.9533803	0.4798486	0.6132468	0.2140274	0.3247685	0.2722271	0.9250293	0.4355252	0.1026758	0.4268681	0.4745725	0.8805187	0.2622761	0.3853026	0.3202019	0.4636705	0.3917678	0.0975853	0.3134401	0.1485256	0.6868598	0.2864596	0.2069100	0.0085200	0.2490997	0.5936349	0.4619511	0.5401239	0.3440276	0.4226301	0.9890629	0.5951764	0.4080663	0.9027698	0.2247489	0.2944179	0.6555862	0.5989284	1.0574321	0.4377744	0.3770753	1.0487029	0.0750924	0.4027595	0.3539070	0.2001416	0.2701520	0.1893795	0.4527817	0.4237765	0.9156803	0.6866530	0.6191202	0.8547315	0.6896423	0.7662113	0.3967622	0.0020128	0.0363722	0.8621163	0.0308421	1.0770170	0.7052816	0.2304598	0.6617586	0.0107518	0.9562904	0.8498624	0.5364324	0.7630330	1.0123307	0.4014939	0.5419587	0.7918758	0.7963684	0.3140697	0.7582206	0.0034352	0.6088840	0.5383851	0.4898703	0.2217044	0.0123577
200	0.3948890	0.3477299	0.8405948	0.8858006	0.4720776	0.2202138	0.1076386	0.6058932	0.0617104	0.9329797	0.5962619	0.3712698	0.2201058	0.0705750	0.7146730	0.0723849	0.9211272	0.7778331	0.4952219	0.6594471	0.1622624	0.2344515	0.2944945	1.0302616	0.4782409	0.1236498	0.4586043	0.5096201	0.8321785	0.2638231	0.4534310	0.3099499	0.5204938	0.4415454	0.0945581	0.4545218	0.1903027	0.6669623	0.2321706	0.2522261	0.0188986	0.1803535	0.6434152	0.5390232	0.5162899	0.3540303	0.3709701	0.9313133	0.5508817	0.3937021	0.7892447	0.2713028	0.2065002	0.7905313	0.5422537	1.1264735	0.3698372	0.4915361	0.9171464	0.0662877	0.4326384	0.3410412	0.1815564	0.2798822	0.1823781	0.4891371	0.4515566	0.9688204	0.6271142	0.5512203	0.8694846	0.7096493	0.8322005	0.5105592	0.0028876	0.0471419	0.8887413	0.0198299	1.0051731	0.8272646	0.2116029	0.8318090	0.0091936	0.9222215	0.6517934	0.5868411	0.7791336	1.0060181	0.2972818	0.4736981	0.7094208	0.6948998	0.4701789	0.5908729	0.0034688	0.7214821	0.6038578	0.6093636	0.1853335	0.0165888
250	0.4069959	0.4711761	0.6658261	0.9673255	0.4696366	0.2812422	0.1334048	0.5544838	0.0427698	0.9765255	0.6388071	0.2979364	0.1888123	0.0433096	0.7729023	0.0630901	1.0508552	0.6715461	0.6038107	0.6659807	0.1488961	0.2102786	0.2281437	0.9102967	0.4934106	0.1342477	0.4674802	0.5513940	0.6820404	0.2839783	0.4742349	0.3306715	0.5590807	0.4239290	0.1484806	0.5598933	0.2129986	0.7377970	0.2242471	0.3059930	0.0073808	0.1733960	0.7287115	0.5504611	0.4767677	0.3928094	0.5157901	0.7730652	0.4687690	0.4912822	0.8197667	0.2427828	0.1377523	0.8703649	0.5618073	0.9642390	0.4106784	0.5713650	0.9542309	0.0760189	0.4574406	0.3499917	0.1815660	0.3324160	0.2190416	0.5360650	0.5197235	1.0676861	0.6818482	0.6790270	1.0323583	0.6800819	0.8593263	0.5715991	0.0049478	0.0465752	0.9015557	0.0276854	0.9427819	0.7919697	0.1864715	0.9089785	0.0024690	0.9718791	0.5658076	0.5736058	0.7539122	1.0799226	0.2502415	0.5632737	0.6516095	0.7369983	0.5074031	0.5696376	0.0027296	0.7221432	0.6762166	0.6642608	0.2132367	0.0098558
300	0.3877387	0.5158146	0.6116267	1.0211316	0.4318818	0.3325546	0.1285148	0.5653810	0.0559106	1.0248050	0.6756562	0.2101805	0.1481890	0.0293458	0.8255467	0.0703926	1.0358617	0.5390311	0.6368474	0.6603471	0.1590435	0.1862287	0.2125787	0.8634999	0.5424189	0.1274678	0.4749645	0.6419767	0.7774346	0.2999814	0.4280878	0.3463147	0.6129841	0.4228755	0.2354520	0.5438883	0.1954578	0.9166017	0.2280718	0.3415311	0.0083875	0.1236569	0.7930656	0.5300887	0.4142533	0.4591102	0.4225582	0.7075112	0.3903091	0.4972638	0.8567315	0.2365352	0.0921228	0.9177548	0.5568474	0.9502507	0.3919039	0.5646899	1.0112956	0.0819674	0.4163158	0.3417549	0.1222869	0.3427250	0.3334819	0.5257467	0.5817833	1.0653103	0.7604408	0.7099299	0.9743815	0.7758033	0.7954994	0.6953418	0.0058383	0.0968806	0.9196268	0.0051972	0.8694302	0.7717248	0.1987453	1.0065927	0.0164983	0.9950921	0.6421973	0.5534915	0.6661376	1.0751581	0.3276616	0.6048158	0.6159820	0.7120626	0.6628151	0.5967458	0.0022152	0.6657038	0.7644260	0.7602516	0.1855969	0.0030498
350	0.3660982	0.5230429	0.7104942	0.9560616	0.4699131	0.3255038	0.1201986	0.6207180	0.0624827	1.0161487	0.6729244	0.1518203	0.1313412	0.0209236	0.8922582	0.0789489	0.9424683	0.4749340	0.5517915	0.6894570	0.2034989	0.1635565	0.2071515	0.8427311	0.5652323	0.1443868	0.4615850	0.6194629	0.7964642	0.2760871	0.4411604	0.3507980	0.6108908	0.4838346	0.2389701	0.4879319	0.2524437	0.9157251	0.2529910	0.4426982	0.0326246	0.1244718	0.8515124	0.6267143	0.4028780	0.4398093	0.3648302	0.5497888	0.3569770	0.4649337	0.8155271	0.2125537	0.0985253	0.8703556	0.4920943	1.0296523	0.4081183	0.6778226	0.9886150	0.0846855	0.4203447	0.3492235	0.0901991	0.3779504	0.3106650	0.5260867	0.6322140	1.0426692	0.7424077	0.7342637	1.0162758	0.7483895	0.8068142	0.6581339	0.0011541	0.1247075	0.9523923	0.0180207	0.8596580	0.7492897	0.2181174	0.9262559	0.0229404	0.9841152	0.6306309	0.5139057	0.6889284	1.0974862	0.2407446	0.5998036	0.5998073	0.7659295	0.6732248	0.5709102	0.0028084	0.5579268	0.7185009	0.6631409	0.2144764	0.0027758
400	0.3209711	0.5488144	0.7029098	0.8716328	0.5043272	0.3664541	0.1378384	0.5069953	0.0602154	0.9534624	0.6377092	0.1702025	0.1093753	0.0102651	0.7961706	0.0981909	0.9727830	0.3774053	0.6015473	0.7150677	0.2300106	0.1885326	0.2676574	0.8398268	0.6054554	0.1450067	0.5199859	0.5402178	0.7903770	0.2433952	0.4440296	0.3524538	0.5517235	0.4293164	0.2297994	0.5011637	0.2871240	0.7987062	0.1957832	0.4823731	0.0564967	0.1169450	0.8819220	0.6957167	0.4688182	0.4411987	0.2191541	0.4201933	0.3995621	0.4366406	0.8365397	0.1641416	0.0971462	0.9621048	0.5250751	0.9934886	0.3010641	0.6176680	0.9608992	0.1055278	0.3951724	0.3496566	0.0900737	0.3802003	0.2651634	0.6781404	0.7387699	0.9053615	0.8180423	0.5838163	0.9309218	0.7349721	0.7072175	0.7276168	0.0007070	0.1889644	0.9970198	0.0165505	0.9913459	0.7480016	0.2203343	0.8618530	0.0183033	0.8650298	0.5950484	0.4047866	0.5796412	1.0231886	0.1986800	0.5369891	0.5679472	0.6615733	0.6422023	0.6220000	0.0032728	0.5331359	0.8301256	0.7086752	0.1968031	0.0055310
450	0.3623745	0.5996993	0.7380939	0.9782404	0.5203275	0.3520094	0.1255674	0.4074536	0.0718651	0.9803967	0.6695378	0.1441691	0.1051866	0.0077529	0.8329265	0.0658114	1.0347739	0.3753025	0.6185164	0.6617557	0.1865518	0.1539862	0.2979843	0.7952520	0.5016666	0.1794058	0.4587514	0.6044912	0.7024768	0.2072392	0.5831927	0.3563453	0.5103717	0.3687830	0.2645228	0.5004481	0.3193221	0.7882185	0.1841673	0.5482780	0.0655188	0.1073600	0.8214533	0.7092739	0.4305799	0.3880784	0.1908445	0.3484246	0.4025831	0.4543156	0.8381328	0.1579606	0.1489819	0.9476452	0.5869244	0.9387368	0.1863495	0.6341906	1.0208263	0.1658149	0.4725481	0.3007108	0.0918015	0.3393744	0.3242265	0.7956939	0.7363178	0.9224786	0.7443470	0.6775639	0.9406319	0.7356636	0.7995253	0.7365421	0.0011844	0.2053081	0.8792507	0.0187547	0.9940082	0.7642037	0.2270214	0.8901550	0.0519928	0.8712904	0.5702463	0.3153714	0.5511188	0.9872804	0.2116671	0.4967512	0.4970881	0.7240698	0.7121559	0.6046369	0.0033384	0.4910825	0.9187134	0.7706966	0.1787339	0.0035947
500	0.3145615	0.5712089	0.7126947	0.8788756	0.5105485	0.3989391	0.1676879	0.3433128	0.0794620	0.9709266	0.6295580	0.1249010	0.0998089	0.0144501	0.7422734	0.0556415	0.9334920	0.4301249	0.6677397	0.6392312	0.2150773	0.1668788	0.2290686	0.8373717	0.5000749	0.1388119	0.4577175	0.6935850	0.7157756	0.2168735	0.6153470	0.3597280	0.5366287	0.3833459	0.2356603	0.5738175	0.2025270	0.8152802	0.1760158	0.5336993	0.0739806	0.0894375	0.8638974	0.6797001	0.4700750	0.4589507	0.1136762	0.3389260	0.3882343	0.4327456	0.9323004	0.2043556	0.1952477	0.8801617	0.5806763	0.8808409	0.1693378	0.6030154	1.0357848	0.1685567	0.4573356	0.3118316	0.1289700	0.2891993	0.2930731	0.8637065	0.7691111	1.0483087	0.8118111	0.6207393	1.0354404	0.7576481	0.7120314	0.6956611	0.0007226	0.2670761	0.9547370	0.0217151	1.0364288	0.7361797	0.2589311	0.9367919	0.0923284	0.9031614	0.6440851	0.2500948	0.5753143	1.0318885	0.2777034	0.4494361	0.5701231	0.8247308	0.7096914	0.6555784	0.0039736	0.4492053	0.9635419	0.7157644	0.2047923	0.0053616
550	0.3477099	0.4391875	0.6801939	0.8901727	0.5090739	0.3201528	0.2089891	0.3352120	0.0750228	1.0019386	0.5968379	0.1562458	0.1013056	0.1540730	0.4751337	0.1086517	0.9111989	0.3614112	0.5734703	0.3234844	0.2318399	0.1516532	0.1759394	0.7155175	0.5330820	0.1103176	0.4544475	0.7100248	0.7396199	0.1832984	0.4792316	0.2906186	0.6677963	0.2560071	0.2732025	0.5283919	0.2274748	0.9063874	0.1737792	0.5482009	0.1154426	0.0802461	0.7923843	0.5941941	0.4400179	0.2264353	0.0840265	0.3450319	0.3940333	0.4962661	0.8735692	0.1930024	0.3662646	0.8660525	0.6144696	0.8642682	0.1419564	0.6030167	0.9817800	0.1934254	0.5349632	0.2489576	0.1444687	0.3016831	0.2385709	0.9309382	0.7738804	0.9823578	0.5854488	0.7063588	0.9899870	0.8129004	0.5223299	0.7202477	0.0016208	0.3164631	0.8751354	0.0230627	0.8920685	0.7447729	0.2376883	0.8948481	0.0855836	0.9179375	0.6167632	0.2771951	0.6434449	0.9756268	0.2225497	0.4918980	0.6287931	0.8122020	0.6533573	0.7031076	0.0040532	0.4344340	0.8745376	0.5539173	0.1970535	0.0021592
600	0.3770455	0.4338138	0.6613147	0.8836451	0.5141098	0.2567770	0.2770313	0.3787871	0.0899622	1.0004836	0.5951864	0.2216062	0.1331011	0.3160812	0.2414342	0.1601773	0.6405804	0.4100483	0.3968677	0.1244049	0.2705993	0.1795818	0.2400318	0.6075315	0.5547057	0.0909244	0.4375818	0.6754049	0.8002187	0.2346830	0.4120249	0.1880465	0.8279057	0.1338640	0.2214995	0.5346976	0.1934437	0.7923155	0.1273845	0.6287220	0.1250837	0.0836492	0.8928409	0.4580128	0.4981153	0.1408348	0.0869232	0.2418892	0.3332314	0.5486628	0.9112925	0.1545609	0.5278328	0.9119996	0.6223923	0.8882290	0.0846202	0.5042388	1.0216085	0.1629120	0.6333348	0.1505900	0.1047907	0.2082870	0.1414184	0.9602646	0.7216038	1.0645676	0.3806572	0.7145460	0.9269997	0.7252798	0.3678071	0.7863719	0.0023677	0.3408520	0.7583285	0.0197967	0.9207361	0.7612285	0.2303613	0.8029689	0.0805316	0.9432748	0.7695955	0.2326839	0.7118864	1.0465432	0.2380539	0.5818688	0.6715977	0.7907585	0.5688673	0.7707589	0.0000000	0.3560021	0.7330277	0.4764213	0.2338290	0.0053340
650	0.3655999	0.2361507	0.8300628	0.8103268	0.5001543	0.1110440	0.2397938	0.3767347	0.2494220	1.0346220	0.4787580	0.4168544	0.1095643	0.4163033	0.1135110	0.2107207	0.3500191	0.4407036	0.2405536	0.0566640	0.3930291	0.2186221	0.2746004	0.5921851	0.5962784	0.1137499	0.4787768	0.4848783	0.7586426	0.2894053	0.2973356	0.1212710	0.7429910	0.0695269	0.2117412	0.4240164	0.1107325	0.8359971	0.0917224	0.6338895	0.1164430	0.1039202	0.8264703	0.4249046	0.5597270	0.1027193	0.0484050	0.2219989	0.3662859	0.5581402	0.8782741	0.1381601	0.5800720	0.9605827	0.6101211	0.8966619	0.0865444	0.3246152	1.0270234	0.1513082	0.5834719	0.1007568	0.0945474	0.0622876	0.0873273	0.9349854	0.6790603	0.9521142	0.3399707	0.6352195	0.8321147	0.6896467	0.2574461	0.8150904	0.0048936	0.2846025	0.7298157	0.0253258	0.9133328	0.6319510	0.2513067	0.5609153	0.0568141	0.9340202	0.9054003	0.1782243	0.7443200	1.0745578	0.2163155	0.6568071	0.7269667	0.9529742	0.5803428	0.8005240	0.0028502	0.2196659	0.6868956	0.4781487	0.2616144	0.0091448
700	0.4119419	0.1228972	0.7642200	0.6132096	0.5354233	0.0310740	0.2425570	0.4604052	0.4314481	0.9376658	0.3226929	0.6123557	0.1292589	0.4058529	0.0562693	0.2513226	0.3132526	0.6145975	0.1415335	0.0388109	0.5230617	0.2059404	0.3068757	0.7409353	0.6124671	0.1428896	0.5143721	0.5630538	0.7388356	0.3365811	0.2758944	0.0754773	0.5660063	0.0342859	0.1716462	0.3461288	0.0808190	0.8408866	0.1045845	0.5107403	0.1168334	0.0955886	0.7888078	0.3800741	0.5108687	0.1387146	0.0415222	0.1979236	0.4373008	0.5320737	0.8372828	0.1051778	0.6518123	0.9387494	0.6962948	0.9326990	0.0877724	0.3022587	1.0015288	0.1347055	0.4861980	0.1269520	0.0833063	0.0233137	0.0900930	0.9606888	0.6151271	0.8867931	0.3382807	0.5580976	0.8185135	0.5792892	0.1712846	0.8344587	0.0109197	0.2391491	0.6717933	0.0151366	0.9047809	0.6711143	0.2121079	0.3091834	0.0520956	0.8953784	0.9311894	0.1444782	0.8695657	0.9611852	0.2288145	0.6751674	0.7529446	0.9021588	0.6413770	0.8945076	0.0074029	0.1318606	0.5245030	0.4288324	0.3564011	0.0319030
