"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
950	0.4311826	0.6567536	0.1193217	0.2305024	0.6217958	0.7280598	0.8019658	0.6323431	0.5949664	0.0289882	0.4111123	0.6711756	0.5975247	0.2732460	0.5439559	0.4770138	0.5683522	0.8749108	0.5639944	0.3976302	0.0363720	0.8279992	0.0463341	0.3415099	0.3833780	0.4193384	0.6832555	0.6257126	0.4220041	0.5212711	0.2822601	0.0626033	0.0263899	0.2466313	0.0222969	0.4935211	0.0712781	0.3928177	0.7229642	0.0198321	0.6987673	0.0493195	0.4892595	0.0063599	0.0582759	0.5780483	0.3153172	0.2250516	0.1782241	0.2250737	0.3681763	0.6399855	0.3508929	0.2596616	0.7335680	0.3669127	0.7009146	0.1414912	0.0077452	0.6535118	0.7406661	0.1551424	0.7320742	0.5157739	0.4214000	0.6212193	0.2933909	0.0525350	0.6466074	0.1125508	0.3115932	0.2047597	0.5674949	0.0681567	0.1276664	0.1210564	0.7058781	0.0054109	0.0089379	0.5198384	0.6234120	0.2018403	0.0000646	0.0853053	0.6644460	0.5440572	0.1983968	0.2101377	0.2934839	0.6388254	0.2120767	0.4851123	0.0391151	0.4371376	0.2916608	0.0785929	0.6090129	0.0135611	0.0993583	0.6386533
1000	0.3086482	0.5700555	0.1928991	0.2625195	0.5452213	0.7624725	0.6347882	0.6153015	0.6398327	0.0156153	0.4688445	0.6139349	0.5677948	0.2999592	0.6495480	0.5081828	0.4160950	0.7445904	0.6563146	0.2860524	0.0226257	0.8410660	0.0619629	0.3579631	0.3978400	0.5502967	0.5372382	0.6721430	0.5079447	0.4128124	0.3595742	0.0874129	0.0521379	0.2229793	0.0053792	0.4627596	0.0811321	0.4068334	0.5719606	0.0202513	0.6742173	0.1285678	0.6450610	0.0007498	0.0788361	0.5773427	0.3528549	0.1697862	0.1213695	0.2453346	0.3551457	0.6939096	0.3570272	0.2986229	0.6095371	0.2613018	0.5772455	0.1168909	0.0031123	0.5971075	0.7352176	0.1402624	0.6158727	0.4652243	0.4971017	0.7194373	0.2157501	0.1203913	0.6043790	0.0859151	0.2216307	0.2669294	0.7320706	0.0930074	0.0927299	0.1054043	0.6472987	0.0009729	0.0049824	0.5100831	0.5555966	0.3025207	0.0045662	0.0916610	0.6495228	0.5445098	0.1871181	0.1606012	0.2678140	0.6933044	0.2862256	0.5486172	0.0256627	0.5685773	0.2837965	0.0480615	0.6107935	0.0300936	0.1054267	0.6907800

0	0.3460713	0.6805975	0.1573720	0.2637204	0.5424684	0.7804577	0.6001521	0.6882816	0.6254296	0.0160001	0.3663077	0.7174478	0.5239915	0.2703477	0.4874234	0.4929861	0.5162111	0.5430924	0.7027474	0.3452311	0.0496656	0.6005993	0.0886119	0.5087490	0.3667457	0.3497540	0.6229987	0.6545582	0.4075372	0.4440059	0.4365018	0.0356579	0.0401652	0.1677947	0.0146577	0.6184474	0.0419122	0.2677394	0.5723358	0.0143981	0.3681217	0.1102731	0.3949359	0.0005580	0.0700013	0.7579942	0.2773622	0.2054277	0.1027961	0.2331061	0.4193273	0.6837077	0.2576293	0.2523768	0.7270822	0.3984737	0.6800757	0.1898379	0.0345082	0.5998629	0.7158581	0.1632934	0.6249752	0.4009125	0.5597651	0.7239022	0.2648463	0.1592018	0.5385345	0.0869106	0.2554211	0.1926339	0.6817245	0.0712725	0.0784222	0.1268128	0.6410817	0.0003878	0.0123445	0.6313349	0.5679741	0.2922658	0.0015495	0.0950353	0.6692640	0.4967661	0.1401970	0.1813771	0.3223746	0.6285614	0.2237607	0.5457279	0.0557053	0.4561785	0.3262893	0.0512201	0.6679842	0.0074107	0.0788229	0.6831015
50	0.2930671	0.4488448	0.1849018	0.1578586	0.5790735	0.6767398	0.6826378	0.6728253	0.6401192	0.0088330	0.4320077	0.5943705	0.4224547	0.2987447	0.6680028	0.6685795	0.3661324	0.7675506	0.5724536	0.3484561	0.0208992	0.6297080	0.0450924	0.4896384	0.3791605	0.4864313	0.6427945	0.5600237	0.3773034	0.6748456	0.3957173	0.0333658	0.0481047	0.0540439	0.0131814	0.6793191	0.0393966	0.2136906	0.5163613	0.0579653	0.3695011	0.3635177	0.5138825	0.0110499	0.0865843	0.1170313	0.3543587	0.2745279	0.0726168	0.4415122	0.1981607	0.7120506	0.1915014	0.2021494	0.7471809	0.4048163	0.6726806	0.1676575	0.0055700	0.6497462	0.7916877	0.1752789	0.4414047	0.5068891	0.4037124	0.5981270	0.3189097	0.0935205	0.5300680	0.0461838	0.3577746	0.2388246	0.5731116	0.2302088	0.0856650	0.1125814	0.6110015	0.0004243	0.0098107	0.4643694	0.5965383	0.2973242	0.0032330	0.0575304	0.5614434	0.6314424	0.1731708	0.0680381	0.2655850	0.7098823	0.2466161	0.5477800	0.0808186	0.3673608	0.1578373	0.0738432	0.7021852	0.0014433	0.0659281	0.6000464
100	0.2582655	0.4695967	0.2988087	0.1317181	0.5707908	0.6058603	0.7179973	0.7515971	0.7037577	0.0051365	0.3144917	0.5563494	0.5440125	0.2377136	0.4088137	0.6338317	0.3708733	0.6716793	0.6110131	0.2546691	0.1358588	0.6684709	0.0659329	0.4461529	0.5091463	0.3606391	0.6676272	0.5537930	0.4646176	0.6240798	0.4255997	0.0466873	0.0412447	0.0415060	0.0106617	0.5879136	0.0458365	0.2670739	0.4944012	0.0234818	0.1670672	0.6037998	0.5235592	0.0033336	0.1895701	0.0470086	0.3476982	0.2050656	0.0360144	0.4219074	0.3116112	0.6095295	0.1825472	0.2524647	0.6262977	0.3803489	0.6619534	0.1949752	0.0206214	0.5224200	0.6858306	0.0918514	0.5474245	0.5275693	0.4643053	0.4196641	0.3922718	0.0603318	0.5267826	0.0194162	0.4769354	0.2789292	0.5045709	0.2882080	0.0391297	0.0668530	0.6062397	0.0000000	0.0176980	0.3905991	0.5425679	0.2753391	0.0049933	0.1547311	0.6038816	0.4989136	0.2274085	0.0630423	0.2807342	0.7483885	0.2205733	0.6266626	0.0675276	0.3781767	0.1845194	0.0371853	0.6966105	0.0000342	0.0237914	0.7728962
150	0.2987715	0.5296821	0.2728013	0.1774517	0.5235046	0.4203338	0.7062638	0.7332553	0.7602473	0.0087106	0.3641672	0.6700495	0.6028368	0.3232593	0.4367071	0.7687824	0.3675820	0.7621986	0.6048840	0.2669015	0.1792871	0.5955425	0.1219504	0.3591138	0.4880400	0.4866894	0.6125984	0.4729399	0.2863154	0.5930636	0.4100792	0.0645603	0.0734199	0.0096755	0.0194644	0.6509871	0.0354867	0.2306185	0.5592453	0.0414998	0.0887344	0.4721687	0.4838860	0.0006631	0.3456682	0.0057498	0.3117283	0.3216739	0.0131162	0.3797553	0.2042031	0.6393886	0.2006240	0.2456093	0.7252259	0.3686807	0.6241674	0.1531328	0.0273818	0.5860871	0.6474401	0.1829569	0.4068676	0.5697620	0.5061105	0.4287320	0.3323836	0.0118645	0.5713956	0.0048000	0.6638126	0.2723104	0.4469222	0.2079257	0.0290282	0.0827820	0.4855257	0.0001065	0.0173024	0.3267281	0.6717921	0.3417129	0.0224696	0.0940438	0.5663281	0.5979508	0.3796045	0.1096378	0.2786955	0.7683030	0.2009779	0.5820278	0.0413823	0.3631602	0.2889958	0.0530994	0.8921545	0.0005218	0.0215584	0.7461279
200	0.3493781	0.6024085	0.3158387	0.2766352	0.5077912	0.4651744	0.6795076	0.6902036	0.6591205	0.0028721	0.4244015	0.6574316	0.5693857	0.2629123	0.4187631	0.6839357	0.3776229	0.6927975	0.5937752	0.2999214	0.1690941	0.6888100	0.0653238	0.3068240	0.5599456	0.3754980	0.7915343	0.6163255	0.3241039	0.6141913	0.4690867	0.1053938	0.0693906	0.0012516	0.0153916	0.7723232	0.0403688	0.2704520	0.6370193	0.1705330	0.0287585	0.4292012	0.5112208	0.0018635	0.2788149	0.0008952	0.2874407	0.2612858	0.0335988	0.3111063	0.2702346	0.6368042	0.1447915	0.2755879	0.5729173	0.3094267	0.6393352	0.1503222	0.0066954	0.5441935	0.6626199	0.0674068	0.3817614	0.5362981	0.4668802	0.4888113	0.2835487	0.0323329	0.4521337	0.0061601	0.6817746	0.2673116	0.4067980	0.1952843	0.0092199	0.0573169	0.5314534	0.0005709	0.0108791	0.4585714	0.6123554	0.3702333	0.0016727	0.0625442	0.6714736	0.5468889	0.4020162	0.1302595	0.3601970	0.5798897	0.3053403	0.5800945	0.0579235	0.4120520	0.3545770	0.0522186	0.7073981	0.0009750	0.0292759	0.6857196
250	0.3183303	0.6075705	0.3668387	0.2288808	0.5601815	0.3655404	0.6986807	0.7669504	0.7442497	0.0054521	0.4430334	0.7304450	0.5489756	0.2745657	0.3271903	0.6718806	0.3224392	0.6714554	0.6311290	0.3126954	0.1473338	0.6223722	0.0791130	0.3709944	0.5777946	0.6359322	0.6718174	0.6106124	0.2727663	0.6893272	0.5731077	0.0637080	0.0295278	0.0022142	0.0188824	0.6095610	0.0487611	0.2110570	0.5422305	0.2395748	0.0227461	0.5902350	0.5116383	0.0339062	0.3896676	0.0000254	0.3156722	0.2500730	0.0085051	0.2895621	0.3238832	0.6505756	0.2072666	0.2411445	0.6495647	0.3028345	0.5011846	0.1193169	0.0136986	0.5723877	0.8605283	0.0221370	0.5084067	0.6202539	0.4653642	0.4739537	0.2359779	0.0211415	0.5882974	0.0033361	0.6504437	0.2027354	0.3519817	0.2405912	0.0470173	0.0892971	0.4096911	0.0005831	0.0176495	0.3777583	0.6973161	0.4374515	0.0057871	0.0843590	0.6194736	0.6633986	0.4423643	0.1258234	0.4074623	0.6651742	0.2756137	0.6070815	0.0350046	0.5382984	0.4795418	0.0553785	0.6588896	0.0005559	0.0247695	0.6269264
300	0.3244121	0.5472612	0.3154881	0.2890977	0.4919549	0.4162815	0.6323095	0.7295926	0.6761850	0.0060525	0.3648587	0.6662745	0.6262381	0.3140921	0.2961084	0.7454929	0.2960720	0.6405330	0.6913712	0.3230808	0.2508578	0.6642194	0.0914025	0.3419754	0.6758946	0.6185691	0.5445709	0.4830037	0.2188080	0.5580551	0.4858022	0.0463961	0.0553965	0.0020038	0.0080078	0.7148822	0.0238762	0.1705696	0.5717844	0.3887780	0.0172083	0.5526775	0.4365663	0.0134310	0.4049912	0.0047670	0.2596627	0.3487338	0.0053942	0.2961582	0.3271214	0.6501860	0.1688034	0.2622704	0.5516317	0.2595216	0.6461729	0.1255872	0.0004327	0.6257895	0.5345304	0.0079845	0.3867764	0.6346024	0.5292410	0.4355097	0.2928582	0.0228513	0.5488729	0.0018925	0.5837133	0.2683594	0.2934691	0.1752535	0.0276827	0.0946764	0.3416396	0.0000420	0.0187506	0.4031379	0.7351635	0.3355748	0.0160987	0.0713862	0.8629546	0.6883785	0.4590589	0.0865538	0.3215133	0.5133186	0.2832030	0.5622885	0.0293023	0.5425336	0.3228828	0.0643732	0.6810215	0.0003758	0.0072172	0.6271790
350	0.3307071	0.5289240	0.3353954	0.3325155	0.5118900	0.3809167	0.6881688	0.6969437	0.7356167	0.0102706	0.3778704	0.6164074	0.5236267	0.2583019	0.3452935	0.7778877	0.2386445	0.7484309	0.7411365	0.3134500	0.1454541	0.7899936	0.0572647	0.3015500	0.4973050	0.5614257	0.5872352	0.4416702	0.1747737	0.5719709	0.5693596	0.0688817	0.0470471	0.0008998	0.0072560	0.6635739	0.0133724	0.2047543	0.4815445	0.3817100	0.0387426	0.5956499	0.4846307	0.0073845	0.3398816	0.0024226	0.2615031	0.2381456	0.0069154	0.3073777	0.3500885	0.7644059	0.1294029	0.3427165	0.6323838	0.1578311	0.6245620	0.1373241	0.0027614	0.6781765	0.6458382	0.0019500	0.4132857	0.5925254	0.5799284	0.3985314	0.3144622	0.0199125	0.5978428	0.0086923	0.7116834	0.2449478	0.3701770	0.2226757	0.0245669	0.1731719	0.3529809	0.0006926	0.0185409	0.3918105	0.6052372	0.3225626	0.0162137	0.0762915	0.6744392	0.5977328	0.4405896	0.1366365	0.4627092	0.5681315	0.4063314	0.6321974	0.0211417	0.5339699	0.3703848	0.0355758	0.5782352	0.0007659	0.0049303	0.6398934
400	0.2655666	0.4932309	0.3404367	0.2848593	0.5358262	0.4833259	0.8109812	0.6472675	0.8090428	0.0135208	0.3764981	0.5293460	0.6463819	0.2678273	0.5062657	0.5874716	0.2401790	0.6880696	0.7496469	0.3324612	0.1744005	0.7486026	0.0399450	0.3078672	0.6838169	0.5714524	0.5369077	0.3821192	0.2135585	0.5002274	0.5807090	0.0768251	0.0578862	0.0000315	0.0114310	0.5330791	0.0594095	0.2035480	0.5157536	0.3209074	0.0132950	0.5501125	0.3397108	0.0160252	0.3801680	0.0111542	0.2657042	0.2985022	0.0208406	0.3261394	0.3207057	0.6468061	0.1314319	0.1864445	0.6417999	0.1416707	0.5569639	0.1125100	0.0040587	0.5872326	0.6192390	0.0062899	0.4452125	0.7297758	0.5874119	0.4152918	0.2440791	0.0322387	0.5122718	0.0144414	0.6603985	0.2670080	0.3812849	0.1333437	0.0349781	0.2690475	0.2515286	0.0006603	0.0046204	0.4011808	0.5276850	0.2688528	0.0008826	0.1016779	0.6323811	0.5925519	0.5263683	0.1217771	0.3066669	0.7907482	0.2595066	0.5892099	0.0253656	0.4617999	0.3922764	0.0388298	0.7989742	0.0004840	0.0067218	0.6570311
450	0.3036300	0.5590879	0.3188947	0.2424871	0.5534462	0.4361020	0.5761786	0.6720782	0.7150582	0.0062972	0.4741745	0.6251629	0.5671514	0.3092461	0.3340696	0.6406620	0.2377916	0.6447187	0.7436265	0.4079842	0.1542288	0.7116715	0.0707289	0.2884523	0.5841775	0.5302126	0.5369750	0.4678533	0.1960998	0.6456665	0.4970445	0.0667291	0.0435930	0.0008267	0.0059676	0.6052621	0.0263355	0.1904715	0.5498339	0.4142679	0.0269786	0.6918632	0.4137502	0.0112131	0.3486817	0.0136875	0.2351942	0.2907218	0.0039676	0.3327642	0.1780959	0.6641397	0.1796731	0.2340659	0.7386288	0.1339234	0.6370786	0.1701332	0.0054312	0.5939775	0.6006611	0.0101448	0.4415546	0.5970386	0.5809579	0.4235444	0.2849715	0.0147174	0.5937787	0.0015074	0.7693005	0.2236203	0.3306048	0.1602500	0.0408959	0.2231788	0.4235580	0.0002515	0.0046682	0.4029039	0.6519389	0.3883717	0.0015034	0.0758288	0.7287443	0.4725252	0.4495501	0.0555579	0.3628045	0.6959799	0.2096443	0.6023245	0.0338047	0.4732310	0.3482745	0.0601559	0.7977587	0.0012101	0.0373284	0.6391798
500	0.2424813	0.5608077	0.2613357	0.2914427	0.5477043	0.4725686	0.5997694	0.8018522	0.5896749	0.0126971	0.4454920	0.6246978	0.5107481	0.5055628	0.2984837	0.7033048	0.2908123	0.8298759	0.7461021	0.3075483	0.2353335	0.6600949	0.0659302	0.2991716	0.6771390	0.5062876	0.5070754	0.3414914	0.2743769	0.5532724	0.4909691	0.0370239	0.0663818	0.0000000	0.0208888	0.6435088	0.0167114	0.2179405	0.4834923	0.3607338	0.0173923	0.5472730	0.4348332	0.0074648	0.2961882	0.0034446	0.2737783	0.2751493	0.0024490	0.2688431	0.2593852	0.5145914	0.1121834	0.2710825	0.6231197	0.1594352	0.5976469	0.1529214	0.0053163	0.6340277	0.5722223	0.0024969	0.4576615	0.6395079	0.6045317	0.5653976	0.3424788	0.0460137	0.4986515	0.0020761	0.7609499	0.2035669	0.2949403	0.2570707	0.0303785	0.2061504	0.3977549	0.0006617	0.0051674	0.3717470	0.6221300	0.2917938	0.0040175	0.0873768	0.7315372	0.5752275	0.5929088	0.0905976	0.4013529	0.5806732	0.2248097	0.5291973	0.0592737	0.6976875	0.3334293	0.0286554	0.7616666	0.0035043	0.0474507	0.6606421
550	0.2996748	0.5544464	0.3129790	0.2858133	0.5076725	0.4658812	0.6341106	0.6741632	0.7247343	0.0016802	0.3525745	0.5678669	0.3926215	0.3031997	0.3158925	0.4939054	0.3738591	0.6877884	0.7081312	0.3053591	0.1138636	0.7080416	0.0614604	0.2802005	0.5672383	0.5523246	0.5631000	0.4710975	0.2525440	0.4243520	0.5795082	0.0739016	0.0397146	0.2383051	0.0094673	0.7214025	0.0137936	0.2555430	0.6266424	0.2994208	0.0486232	0.2944987	0.3412774	0.0015413	0.2633178	0.3768046	0.3109307	0.3221751	0.0298545	0.3045643	0.3501634	0.6288543	0.2725314	0.3117640	0.6527853	0.2538925	0.4750023	0.2183109	0.0253612	0.6304138	0.6315045	0.0022716	0.6074639	0.6476683	0.6115380	0.6587769	0.2498260	0.0268328	0.6246072	0.1166458	0.7443978	0.3024458	0.3105847	0.0646906	0.0336521	0.2698752	0.3340689	0.0022018	0.0010966	0.5377620	0.6953541	0.4527438	0.0067327	0.1098973	0.6359341	0.6172651	0.5487617	0.1132865	0.3972180	0.7057974	0.2972621	0.5704720	0.0139795	0.5823368	0.3458082	0.0477797	0.6478842	0.0057979	0.0223316	0.7232364
600	0.2525272	0.5404772	0.3077206	0.2447940	0.5339004	0.4942164	0.5341654	0.6422741	0.6926606	0.0066831	0.4005833	0.5516787	0.4275332	0.3534479	0.4066463	0.5573986	0.4089251	0.6061506	0.6236011	0.3594751	0.0270374	0.5981426	0.0425425	0.3525919	0.5155299	0.4844968	0.5201013	0.4788514	0.4901706	0.4043709	0.6855818	0.0491553	0.0615827	0.3227926	0.0268223	0.7462998	0.0441522	0.3830207	0.7188157	0.3664606	0.1071748	0.1380428	0.2842780	0.0009231	0.1965257	0.4788996	0.3172208	0.3363225	0.1202347	0.1702898	0.3588961	0.6782820	0.2756666	0.2606138	0.7693076	0.2253412	0.4833781	0.1497355	0.0010282	0.5490307	0.6223903	0.0028578	0.6883576	0.4703672	0.5618807	0.6061619	0.2152109	0.0369505	0.5008745	0.1197753	0.6711819	0.2961970	0.4585957	0.0743392	0.1084916	0.2133121	0.2819163	0.0010232	0.0070699	0.6100559	0.6622906	0.2958117	0.0007489	0.0981084	0.6203835	0.6063262	0.4064459	0.1416921	0.3694857	0.6740178	0.1894152	0.7712927	0.0227945	0.5851471	0.2731650	0.0555323	0.5990465	0.0071451	0.0892080	0.6862950
650	0.3603437	0.6653552	0.3519595	0.2252183	0.6373117	0.4438753	0.7554554	0.5392098	0.5869268	0.0232112	0.4505504	0.5741210	0.4722166	0.3100558	0.7100839	0.5772076	0.4360361	0.7614301	0.6023784	0.3976118	0.0236822	0.6952309	0.0383276	0.3636117	0.4724015	0.4206594	0.5343348	0.4725662	0.4372614	0.4149177	0.6999749	0.0570241	0.0502075	0.3124281	0.0081180	0.5746341	0.0458381	0.3931301	0.5515908	0.3202733	0.2394061	0.0630882	0.3026496	0.0225806	0.1298131	0.5739364	0.3261349	0.3051240	0.0975987	0.2118600	0.3616266	0.5835102	0.2310054	0.2580550	0.5706673	0.3404190	0.4783483	0.2034085	0.0009532	0.5680803	0.6258714	0.0301705	0.6825242	0.5988088	0.6259244	0.6298590	0.2014333	0.0437133	0.5144618	0.1008421	0.5467845	0.2836484	0.5021403	0.0464631	0.1094550	0.2234685	0.2913302	0.0022553	0.0117603	0.6739181	0.5999925	0.3596395	0.0016867	0.0910217	0.6498372	0.5923538	0.2418888	0.1754123	0.3899236	0.5443575	0.3236155	0.5793660	0.0485251	0.4665954	0.3210791	0.0366489	0.6027606	0.0234151	0.0697383	0.6530577
700	0.3437737	0.6099673	0.2662951	0.2087988	0.4753657	0.6116692	0.7014520	0.7827281	0.7331225	0.0094571	0.5558387	0.6023315	0.5189428	0.2780045	0.5848305	0.5649611	0.4817304	0.5829739	0.6510399	0.1833333	0.0371091	0.7805128	0.0314101	0.4092277	0.3942891	0.5950521	0.5896924	0.7123278	0.3809789	0.3710714	0.5461813	0.0340126	0.0181968	0.3376969	0.0078179	0.7256501	0.0306178	0.2976450	0.7250084	0.1099349	0.4983392	0.0500868	0.2669044	0.0135310	0.0994090	0.5840465	0.2523860	0.3328285	0.0952982	0.2384034	0.2855006	0.7703199	0.3424748	0.2825280	0.6893602	0.3496442	0.5935877	0.1967968	0.0091166	0.5334045	0.5665380	0.1133234	0.6919041	0.7040440	0.5274719	0.5906424	0.2936690	0.0588627	0.5348290	0.0829973	0.4560136	0.2801609	0.6451570	0.0339746	0.1244069	0.2586869	0.3955693	0.0014097	0.0396250	0.6907061	0.6494602	0.2645328	0.0002802	0.0933481	0.6728617	0.6830469	0.2296742	0.2143475	0.3247093	0.6663713	0.1472925	0.5902417	0.0848998	0.4527043	0.2527510	0.0192006	0.6127733	0.0041638	0.1231893	0.6371661
750	0.3267546	0.5462878	0.1676697	0.2896559	0.6003580	0.6229191	0.7667419	0.6062532	0.6233420	0.0168615	0.4476901	0.6221397	0.5310756	0.2384202	0.5577667	0.4191915	0.4246246	0.6661801	0.6718133	0.2672642	0.0135180	0.6353736	0.0387613	0.3485034	0.4463716	0.4740857	0.6428910	0.7748689	0.4266790	0.4279618	0.5519944	0.0622966	0.0538425	0.2379835	0.0182532	0.5643467	0.0920589	0.3949721	0.5502515	0.0454999	0.5855882	0.0356742	0.3082017	0.0229708	0.0590624	0.7060031	0.2939472	0.1729337	0.1433130	0.2299886	0.3460099	0.6490333	0.3512860	0.1657000	0.7720803	0.3610150	0.5438616	0.1085641	0.0065780	0.6209108	0.5750027	0.1458938	0.6033426	0.6039019	0.4886682	0.5221442	0.2208234	0.0600620	0.5220671	0.1290580	0.5278308	0.2470372	0.5767735	0.0625018	0.1000383	0.1489206	0.3792399	0.0012584	0.0245186	0.6235645	0.6186287	0.4356408	0.0043289	0.0696349	0.6874082	0.4964251	0.1723180	0.1858779	0.2916551	0.6321732	0.1639158	0.6047086	0.0511173	0.4159780	0.2975970	0.0598202	0.7923305	0.0168630	0.1194293	0.6974166
800	0.2675930	0.5508741	0.1960391	0.2460004	0.6642984	0.6031952	0.7845108	0.6674951	0.5467713	0.0238356	0.4885120	0.5884178	0.4635366	0.2070983	0.6286459	0.4353621	0.3917329	0.6303953	0.5686030	0.3308250	0.0262629	0.6368626	0.0735872	0.3522217	0.3086624	0.4657981	0.6855799	0.6054224	0.4640971	0.5426925	0.4254201	0.0469944	0.0793312	0.2481156	0.0130909	0.5138148	0.0507260	0.4033052	0.5811273	0.0324702	0.7020539	0.1041925	0.3928128	0.0183131	0.0839984	0.6213183	0.4351658	0.2399307	0.1455121	0.2331568	0.3958101	0.6417124	0.2350013	0.3052882	0.7006903	0.3241366	0.6418497	0.1192395	0.0154581	0.5745581	0.5838472	0.1213598	0.5865221	0.4359882	0.5991930	0.6817824	0.2570098	0.0391377	0.5081300	0.1070970	0.3246420	0.2317556	0.6542709	0.0498437	0.0715283	0.1834679	0.4075226	0.0003228	0.0393002	0.6498580	0.6051707	0.2325599	0.0029718	0.0796104	0.5719180	0.5715680	0.1440252	0.1840702	0.2881993	0.6011498	0.1872775	0.6833641	0.0665820	0.3770765	0.2626707	0.0541291	0.6551937	0.0032411	0.1375805	0.7843084
850	0.2551970	0.5979033	0.1257066	0.2678488	0.5953609	0.6234531	0.7360287	0.7029408	0.6537756	0.0176475	0.5788127	0.5582368	0.6839874	0.2899027	0.6211808	0.5343727	0.4659719	0.8017406	0.6007588	0.3002554	0.0443408	0.7011510	0.0731677	0.3978691	0.3221325	0.4942182	0.7183312	0.7138229	0.4799267	0.4494888	0.3696177	0.0527449	0.0710042	0.2857104	0.0107961	0.5471159	0.0557465	0.3684060	0.7254071	0.0161014	0.6245849	0.0464849	0.4964885	0.0126756	0.0908126	0.6083209	0.4023093	0.2165292	0.0771786	0.2191104	0.3940148	0.6401849	0.2691126	0.2025648	0.5238553	0.3655961	0.5863862	0.1368365	0.0076107	0.6280430	0.7245532	0.1526821	0.5922848	0.4663561	0.4931130	0.7121979	0.2883103	0.0838733	0.5271231	0.0838139	0.4221473	0.2433488	0.6021242	0.1292775	0.1401733	0.1176191	0.6159424	0.0028313	0.0397636	0.5469218	0.4724107	0.2782941	0.0116267	0.0759207	0.6326796	0.5351992	0.1268073	0.1345398	0.3053473	0.5748286	0.2754135	0.5690274	0.0768891	0.2710755	0.4416890	0.0606679	0.5628605	0.0097477	0.1176561	0.5720161
900	0.3832979	0.4884819	0.1700083	0.2314419	0.5338516	0.6828085	0.7279830	0.6393834	0.6290686	0.0081820	0.4377617	0.6332748	0.5004498	0.2978360	0.5900448	0.4961731	0.4579646	0.6827460	0.7597673	0.2810200	0.0281877	0.7100074	0.0310892	0.3593565	0.3671233	0.4404479	0.7964281	0.6563555	0.4503185	0.4904032	0.3226079	0.0536683	0.0397461	0.1718449	0.0072603	0.5663232	0.0419788	0.4206774	0.7781409	0.0151681	0.5569610	0.1112562	0.5372644	0.0041931	0.1282455	0.7262131	0.2800511	0.2499031	0.1126234	0.3048641	0.4219650	0.5910182	0.2688062	0.2197433	0.5303545	0.4245257	0.5217888	0.2399950	0.0217772	0.5821156	0.6577337	0.1438676	0.5816078	0.4300178	0.5025413	0.6514115	0.2269971	0.1475674	0.4867103	0.0780304	0.4196755	0.2484534	0.6469053	0.1508649	0.1267838	0.1858399	0.5534351	0.0010355	0.0184808	0.5979880	0.5973673	0.3276304	0.0023832	0.1388858	0.7593253	0.5648943	0.1686426	0.1739111	0.2709452	0.7534434	0.1999690	0.6463239	0.0590658	0.2651730	0.2419087	0.0265283	0.6610222	0.0028862	0.0930297	0.6731229
950	0.3745456	0.6171934	0.1191912	0.2757414	0.6158621	0.6529727	0.6427590	0.7827874	0.6379887	0.0209084	0.4267485	0.5607617	0.5827214	0.4990547	0.5888014	0.4732093	0.4325923	0.6426378	0.5818763	0.3568988	0.0298231	0.6703186	0.0514254	0.4470457	0.3823204	0.4538648	0.8238348	0.7162217	0.4150231	0.4734833	0.3261932	0.0361921	0.0780735	0.1904272	0.0210026	0.5171509	0.0768771	0.3544556	0.7442198	0.0266678	0.6232832	0.1146791	0.4980989	0.0090698	0.0768099	0.5958563	0.4207016	0.3369518	0.1051848	0.2371818	0.4329072	0.7078220	0.2956046	0.2920875	0.6855418	0.3504774	0.7576567	0.1402189	0.0182195	0.6335995	0.5554141	0.1330585	0.7139464	0.4649790	0.4692025	0.5732619	0.2889156	0.1688621	0.6133922	0.0704032	0.3229252	0.2886823	0.7268050	0.1147354	0.0786815	0.1161173	0.4520761	0.0018953	0.0216252	0.6483372	0.5815006	0.3786427	0.0004662	0.1141211	0.6136601	0.6388282	0.1208938	0.0913106	0.2542924	0.6931176	0.1906023	0.5312065	0.0383843	0.4540206	0.2363860	0.0542282	0.5558394	0.0041988	0.0997845	0.7009876
