Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
50	0.4890555	0.3625599	0.3853361	0.0180850	0.2079376	0.0260210	0.6660949	0.3670065	0.6420075	0.2674564	0.5375222	0.5780082	0.4184316	0.0013127	0.0128342	0.0323607	0.0684557	0.4611338	0.0478278	0.5110197	0.1205536	0.3004053	0.6231091	0.0802479	0.4782711	0.6415250	0.1665726	0.1205007	0.3680666	0.7070730	0.0263715	0.1050797	0.6534012	0.0736742	0.5922006	0.3207699	0.2813391	0.7110082	0.1543981	0.5652764	0.4373950	0.4674147	0.5346392	0.1708173	0.4551928	0.4916866	0.1694789	0.2573305	0.6201122	0.6783409	0.4650820	0.0231922	0.5786527	0.2511040	0.4590640	0.0952079	0.2329204	0.2439719	0.4891356	0.3783931	0.7121957	0.2367908	0.0231623	0.3207757	0.1899865	0.1496678	0.1414499	0.1970703	0.5698324	0.2642783	0.0255195	0.6275809	0.0014640	0.6504075	0.4998444	0.3076033	0.0368470	0.0494246	0.0788327	0.2166498	0.2672598	0.4660728	0.2168208	0.0473141	0.4345018	0.2126251	0.5790809	0.6102124	0.6452121	0.6936628	0.2864889	0.2829650	0.4819752	0.1139821	0.1084962	0.2714756	0.3881056	0.5685462	0.3105729	0.2909941
100	0.4333233	0.2235751	0.4758159	0.0144705	0.1796607	0.0155422	0.6223308	0.2718454	0.6099576	0.3361802	0.5702777	0.5778038	0.3887677	0.0031595	0.0039190	0.0419594	0.0617149	0.1664485	0.0289849	0.3931115	0.1242049	0.2125387	0.7593185	0.1204629	0.5503669	0.5784660	0.2155877	0.1568347	0.3290118	0.4978174	0.0082693	0.0526420	0.5946709	0.0642145	0.5035954	0.3088405	0.4007143	0.7230444	0.1356184	0.6357844	0.4382359	0.5127053	0.4638233	0.3515776	0.4415916	0.2581319	0.1087990	0.2194797	0.5535369	0.7654348	0.5956370	0.0320096	0.6726187	0.3317957	0.5066259	0.0617447	0.2735089	0.2536339	0.5977573	0.4221819	0.7137948	0.3732501	0.0084619	0.2664646	0.2092491	0.1278349	0.1666549	0.2332248	0.5426088	0.3075575	0.0059386	0.5203156	0.0019825	0.6633260	0.5835379	0.4138117	0.0296171	0.0687477	0.0524364	0.2422479	0.3759899	0.5050943	0.2869048	0.0306049	0.5152184	0.3232990	0.4971649	0.6138624	0.6715821	0.6492722	0.3988758	0.2628604	0.6126696	0.2388520	0.2377691	0.2439686	0.4727565	0.6724507	0.5974540	0.3912749
150	0.6037947	0.2499389	0.3731197	0.0298071	0.1521499	0.0205187	0.7143548	0.3267301	0.5579154	0.4317270	0.6752495	0.5020184	0.4079189	0.0020946	0.0017229	0.0426454	0.0177839	0.0482837	0.0155961	0.4112338	0.1328864	0.1532228	0.5266947	0.0871862	0.4658145	0.6656582	0.1738084	0.1262950	0.3317452	0.5658979	0.0121250	0.0624989	0.5864178	0.0987488	0.3577679	0.2571505	0.3645420	0.7127880	0.1598133	0.6055652	0.4394928	0.5869540	0.4940185	0.5644500	0.3726729	0.1359963	0.1154481	0.2606277	0.6712752	0.6960426	0.5570913	0.0923011	0.4800073	0.3823327	0.4275613	0.0509958	0.3392707	0.3019690	0.4708437	0.3990157	0.6924138	0.3480031	0.0147446	0.3879053	0.3211219	0.2820018	0.1524126	0.2542895	0.5935959	0.3077903	0.0058708	0.4207629	0.0010312	0.5609788	0.5755686	0.3874636	0.0120034	0.3293248	0.0874701	0.3066578	0.3286599	0.4497637	0.3558395	0.0200821	0.4666544	0.3638122	0.6110054	0.5328880	0.6319743	0.5477546	0.3836298	0.2719860	0.5813130	0.4365639	0.3328519	0.1534169	0.5106996	0.6034926	0.5853072	0.4097867
200	0.6316770	0.3367539	0.4201955	0.0202786	0.1440999	0.0074451	0.5589518	0.3845938	0.6974024	0.3136696	0.6510990	0.5350512	0.2610905	0.0001064	0.0022825	0.0962824	0.0607556	0.0241094	0.0076886	0.3523215	0.0949236	0.2148395	0.6747555	0.0740675	0.5505876	0.6866844	0.1646708	0.0984423	0.2919729	0.7749032	0.0071498	0.0388857	0.6122996	0.0518419	0.2481551	0.3836211	0.5310693	0.6836429	0.1646250	0.6119446	0.3729521	0.5297615	0.5732848	0.4924601	0.3722550	0.0566719	0.0899228	0.2280472	0.7046018	0.6276624	0.4754991	0.0798576	0.6379232	0.3671158	0.4669406	0.1493154	0.3577680	0.2117218	0.4550275	0.4848627	0.7015235	0.5122566	0.0227825	0.3621535	0.3917301	0.1794674	0.1619138	0.2135899	0.6046792	0.3594318	0.0053959	0.3625000	0.0009681	0.5674365	0.4440287	0.4805922	0.0310658	0.4562329	0.0740340	0.3387214	0.3630867	0.5749631	0.3590418	0.0102825	0.3936739	0.3740082	0.5602933	0.5514286	0.6224151	0.5397354	0.4726289	0.2753724	0.5606200	0.4288102	0.2855739	0.2313017	0.5090037	0.6180251	0.5952252	0.3892255
250	0.7505643	0.3540348	0.3743924	0.0592383	0.1195955	0.0196733	0.7061617	0.4588220	0.6532380	0.3119313	0.6478301	0.5398846	0.2670559	0.0000267	0.0017510	0.0488774	0.0239207	0.0039510	0.0014614	0.4541488	0.0813821	0.2096743	0.6943303	0.0867054	0.5297720	0.5652025	0.1407298	0.1409351	0.3133474	0.7051013	0.0165040	0.0463843	0.6346923	0.0832827	0.2075298	0.3904629	0.4476934	0.6282554	0.1479555	0.5952977	0.3861645	0.3476085	0.4807985	0.5349700	0.3275797	0.0476593	0.0631884	0.2221255	0.6222569	0.6423665	0.5898518	0.0877975	0.4978176	0.4142539	0.6228571	0.0586078	0.3796763	0.2685617	0.6297203	0.4650635	0.5550775	0.4127667	0.0088515	0.3866866	0.4642676	0.2370259	0.1826077	0.2058711	0.6968040	0.2770544	0.0108136	0.2896806	0.0000140	0.5272946	0.5576175	0.4509973	0.0439433	0.5463691	0.1267105	0.3484060	0.3381628	0.4314045	0.3239346	0.0291290	0.4614428	0.2714386	0.6220749	0.6080148	0.6838819	0.6385183	0.4329961	0.2755444	0.6259050	0.3708096	0.2874283	0.1177235	0.5748925	0.6420175	0.6160013	0.3325636
300	0.6075082	0.3861644	0.3134712	0.0856570	0.1110900	0.0241485	0.7208594	0.4210547	0.6389298	0.2381665	0.5849391	0.6324637	0.1729085	0.0000000	0.0032937	0.0221537	0.0160819	0.0109805	0.0032431	0.4086633	0.1113777	0.1022491	0.6409916	0.1412792	0.5180696	0.5561626	0.0619204	0.0659129	0.3569563	0.6666223	0.0155499	0.0249065	0.6791184	0.0819501	0.1500230	0.2555866	0.6594961	0.5852987	0.1459841	0.6840833	0.4456076	0.5149862	0.6055054	0.5902372	0.2940723	0.0625743	0.0576655	0.1627460	0.5164562	0.5802239	0.5291711	0.0527904	0.6180292	0.4535376	0.4743773	0.1112528	0.4071017	0.2273497	0.5346149	0.4929189	0.7645386	0.4248470	0.0341126	0.3787144	0.4805541	0.2442484	0.2372389	0.2016538	0.6115494	0.3585951	0.0038588	0.2983973	0.0026502	0.6689696	0.5344515	0.4899657	0.0342435	0.5195085	0.1027714	0.3318641	0.3025236	0.5730384	0.2649705	0.0346421	0.4841397	0.3336298	0.7082072	0.5657879	0.6863244	0.6664403	0.4380712	0.2177971	0.6431956	0.4530628	0.3841734	0.0807257	0.5347110	0.5635339	0.6105152	0.3755138
350	0.6604637	0.3942030	0.2177371	0.0511653	0.1563166	0.0127987	0.6951877	0.4161692	0.6670871	0.1706089	0.5702534	0.5367932	0.0919811	0.0127696	0.0223524	0.0341626	0.0325142	0.0056736	0.0122942	0.3793365	0.1387857	0.1336522	0.5882181	0.0905186	0.5955924	0.6631422	0.0452894	0.1225167	0.3648850	0.5297525	0.0097497	0.0601120	0.5431330	0.0613713	0.1360719	0.2594619	0.5781200	0.5750102	0.0947494	0.5910801	0.4011152	0.4151744	0.4801356	0.6337035	0.3180444	0.0296646	0.0320490	0.1709894	0.4579677	0.6869284	0.4710767	0.0390250	0.5622087	0.3577713	0.5024291	0.0932988	0.3221818	0.1873477	0.6481083	0.4853638	0.6088551	0.4492910	0.0579610	0.3470070	0.4128847	0.3320329	0.1722405	0.2545858	0.4907548	0.3521002	0.0050199	0.1702651	0.0008192	0.6713399	0.4976406	0.3960964	0.0521099	0.6146499	0.1097147	0.3686367	0.1844113	0.4732592	0.2699551	0.0609154	0.5152533	0.3701782	0.5527740	0.6504672	0.7212690	0.6360307	0.3470510	0.2683769	0.4925314	0.4085338	0.3552877	0.0697174	0.5036675	0.5859502	0.6329630	0.4263244
400	0.5838959	0.4745078	0.3388432	0.0302675	0.1721630	0.0068524	0.5061827	0.3572207	0.6981975	0.1982007	0.5597683	0.5856819	0.0849805	0.0015555	0.0150350	0.0497133	0.0104633	0.0099318	0.0059461	0.3567718	0.1408055	0.1660698	0.5575714	0.1284738	0.5756277	0.7489176	0.0824853	0.0566251	0.3892151	0.5522917	0.0515065	0.0389364	0.7059922	0.0865487	0.2041741	0.2659464	0.4520388	0.5828448	0.1234741	0.6750593	0.3684125	0.4001799	0.6015493	0.6489865	0.3651839	0.0393230	0.0562523	0.2443211	0.3990713	0.6973680	0.4771726	0.0467418	0.6662555	0.4921727	0.4189450	0.0544783	0.4357915	0.2146499	0.3902657	0.5148662	0.6399878	0.3961142	0.1015429	0.3611717	0.4140666	0.3539770	0.1806003	0.2851232	0.4245170	0.5004591	0.0028383	0.1869772	0.0002166	0.5375467	0.5474407	0.3717293	0.0356611	0.5960187	0.1563183	0.3339664	0.2039347	0.4884657	0.3280415	0.1062219	0.4835039	0.3821187	0.6582181	0.5604636	0.7539474	0.6435237	0.3485697	0.2624868	0.5023790	0.4580510	0.3174047	0.0739127	0.5572637	0.5598199	0.5640730	0.5425850
450	0.6018492	0.4694261	0.3421241	0.0130792	0.1340404	0.0087915	0.5362972	0.4535151	0.6205907	0.2392227	0.5516493	0.6930727	0.0457447	0.0008794	0.0015609	0.0499553	0.0226196	0.0040865	0.0048274	0.3789675	0.1427405	0.1604965	0.6481823	0.0921451	0.6448654	0.5904474	0.0647829	0.1026301	0.5217065	0.5383316	0.0183968	0.0509978	0.7122848	0.0630573	0.1132258	0.2423052	0.4808147	0.6269233	0.1162587	0.6642241	0.4244141	0.3915477	0.6477299	0.6141089	0.4280144	0.0433291	0.0856451	0.2049096	0.4834625	0.6890943	0.5113353	0.0388649	0.4856072	0.3223733	0.3998269	0.0595285	0.4974088	0.2473575	0.4557121	0.5637080	0.6632345	0.4394884	0.0710788	0.2911656	0.3340260	0.5087409	0.1932968	0.1976708	0.4699951	0.3502979	0.0092668	0.1555013	0.0001405	0.5290695	0.4570164	0.4050211	0.0384562	0.5513123	0.2037628	0.2972468	0.2388100	0.4702128	0.2462683	0.1512792	0.5529581	0.3932138	0.5428261	0.6499778	0.7534181	0.5567334	0.6069143	0.2991918	0.3994064	0.4852726	0.3864692	0.0898332	0.7079002	0.5641994	0.5569290	0.5736586
500	0.5416332	0.3838003	0.3432846	0.0301404	0.1540908	0.0014662	0.5637010	0.4007385	0.5154218	0.2431073	0.6283354	0.5264056	0.0375430	0.0003856	0.0023206	0.0774323	0.0309775	0.0313203	0.0003460	0.2432675	0.1468859	0.2056255	0.6036981	0.0656886	0.5465595	0.6136000	0.0890510	0.0856144	0.4054192	0.5921510	0.0060683	0.0673640	0.6984945	0.0577592	0.1312572	0.2723698	0.5202754	0.7152695	0.0868887	0.8043578	0.3706488	0.3993814	0.5899509	0.6367778	0.4026321	0.0479683	0.0436065	0.2648915	0.3860386	0.7189167	0.5771624	0.0249482	0.4590753	0.4717330	0.4309660	0.0542306	0.4558073	0.1945893	0.5198956	0.5623671	0.5550676	0.4859955	0.0333530	0.3824154	0.4070087	0.4196082	0.1568505	0.2083055	0.4318656	0.3834178	0.0017898	0.1635574	0.0006349	0.5571820	0.4602015	0.4618774	0.0170358	0.5600427	0.1351470	0.3160482	0.2557892	0.3951750	0.2480889	0.1043859	0.6323001	0.4448160	0.6724944	0.5349883	0.6357127	0.7192867	0.4919857	0.2650638	0.5039178	0.4628377	0.3254299	0.0554731	0.5706451	0.7439562	0.6671411	0.5025989
550	0.6542000	0.4151841	0.3587309	0.0193006	0.1606474	0.0069844	0.6007345	0.4600385	0.5608922	0.2075393	0.5819974	0.5827338	0.0459321	0.0000029	0.0026381	0.0576444	0.0385189	0.2716347	0.0177530	0.3457010	0.1426449	0.1403199	0.5908589	0.1420778	0.5953083	0.5146659	0.0552048	0.0347246	0.4132186	0.6744009	0.0260392	0.0353667	0.5894468	0.0571180	0.3213155	0.2402398	0.4395786	0.6459141	0.0692361	0.6093554	0.4302998	0.3847509	0.3819430	0.5757937	0.3914080	0.2239293	0.0670736	0.3983639	0.3676915	0.6312156	0.5260987	0.0977479	0.5482809	0.3377862	0.4339350	0.1177172	0.4802734	0.1716447	0.5363122	0.4035338	0.6529328	0.2635483	0.0398560	0.3403748	0.4240329	0.3538217	0.0837577	0.1668558	0.5514273	0.2755977	0.0108587	0.1594825	0.0002450	0.5966186	0.4801530	0.2596110	0.0084637	0.6022746	0.1510590	0.3352214	0.2341622	0.4500620	0.2560207	0.1157384	0.6956834	0.3802150	0.6384745	0.6952193	0.7180813	0.6980848	0.5896315	0.2522969	0.6005759	0.2910632	0.2369400	0.0832265	0.5981060	0.5808225	0.5408502	0.2528067
600	0.5818423	0.4605688	0.3961735	0.0218710	0.2246707	0.0116280	0.6431451	0.4662925	0.5781314	0.3177169	0.6337115	0.5741135	0.0726397	0.0007300	0.0002379	0.0389372	0.0744444	0.5341995	0.0624819	0.4230973	0.1103431	0.1428061	0.7729087	0.0669393	0.5213138	0.6852260	0.0999715	0.0613321	0.2916815	0.7313292	0.0161989	0.0311297	0.5947000	0.0822274	0.4920054	0.3155440	0.2582103	0.6608077	0.1726888	0.7967571	0.3689579	0.3196702	0.3573221	0.4916076	0.3846544	0.4028991	0.1682143	0.5249685	0.4006431	0.7569585	0.4559813	0.0938555	0.5124773	0.3706078	0.4938324	0.0730644	0.3158808	0.1674747	0.5203778	0.4136085	0.5889745	0.1425888	0.0265905	0.2684458	0.4025328	0.3691865	0.0475940	0.1616270	0.5556375	0.3919651	0.0563097	0.2269509	0.0010451	0.6209855	0.5520723	0.1707374	0.0118333	0.5383384	0.1336392	0.3512141	0.2736022	0.5969621	0.2490507	0.1257358	0.5602184	0.3125278	0.6009489	0.6386222	0.6495235	0.5520424	0.3487249	0.3092551	0.5983405	0.2147756	0.1261717	0.1810405	0.6141021	0.6410192	0.4086972	0.1822749
650	0.6710567	0.4085155	0.3464741	0.0225889	0.2314770	0.0127930	0.7975270	0.3836619	0.4053938	0.3440843	0.4603078	0.5953446	0.1460655	0.0000082	0.0025165	0.0403121	0.0472970	0.5383683	0.0941471	0.3930717	0.1006817	0.2057094	0.5682981	0.1165965	0.5934061	0.6442473	0.0943446	0.1054505	0.3634993	0.6803710	0.0436842	0.0406472	0.6243293	0.0709030	0.5860885	0.3145082	0.2877643	0.6135858	0.1224560	0.6537730	0.3587969	0.3582418	0.4682365	0.3458876	0.4025635	0.6166911	0.1588299	0.4196838	0.4611007	0.5777254	0.3479006	0.0416727	0.5724327	0.5145101	0.3792240	0.1080144	0.3321778	0.1727303	0.5842372	0.3588403	0.5981290	0.1153736	0.0555321	0.2661398	0.2837187	0.3855711	0.0437855	0.1194033	0.6083214	0.3569748	0.0371995	0.3188317	0.0002464	0.4775268	0.4677208	0.1307525	0.0213024	0.2748557	0.1487309	0.3092593	0.2575794	0.5043713	0.2383628	0.1371480	0.6845782	0.3136419	0.6544952	0.6560344	0.7228903	0.7003001	0.3193172	0.2481679	0.6207924	0.0958155	0.0701706	0.1959263	0.5038938	0.6367153	0.3878955	0.1836841
700	0.6316188	0.3916937	0.3389207	0.0209292	0.2591324	0.0234653	0.7450877	0.4211672	0.5865420	0.4055830	0.4243803	0.5257276	0.1267813	0.0000000	0.0040819	0.0273401	0.0843662	0.6492346	0.0933262	0.3793484	0.1405412	0.2116044	0.5601632	0.0936482	0.5543895	0.6325815	0.0552864	0.1046655	0.3955509	0.6110089	0.0156757	0.0643619	0.6305045	0.0882780	0.5991356	0.2832505	0.1987984	0.5961676	0.1106349	0.6150216	0.4370788	0.4263391	0.4794809	0.2540086	0.3576709	0.7216369	0.1632870	0.3734177	0.5885010	0.8683093	0.3817811	0.0440366	0.4556419	0.4218189	0.4333532	0.0901712	0.3493970	0.1559400	0.6127342	0.3311146	0.6039505	0.1209343	0.0316184	0.2881727	0.3506818	0.3399120	0.0415529	0.1315679	0.5630109	0.3430020	0.0270276	0.4865237	0.0036482	0.6213685	0.4966627	0.1764279	0.0484070	0.2094377	0.1085515	0.3434531	0.2484157	0.4511050	0.2123652	0.1595237	0.5332744	0.2296406	0.6499809	0.5610427	0.5851566	0.5415233	0.3352336	0.3510885	0.5837776	0.0380977	0.0273966	0.2554877	0.5264423	0.6662996	0.3407133	0.1807864
750	0.6093154	0.3557761	0.2653142	0.0088726	0.3013678	0.0133879	0.5720252	0.2762355	0.3968383	0.3257265	0.5449997	0.4918206	0.1422858	0.0001303	0.0150739	0.0356890	0.0473930	0.7118392	0.0762936	0.4614746	0.1176446	0.2031107	0.6769340	0.0485927	0.7128405	0.6318232	0.0979343	0.1625658	0.3646899	0.6188801	0.0221930	0.0326022	0.6500886	0.1132761	0.6265971	0.3292167	0.1965016	0.6917424	0.1446193	0.6660380	0.4711655	0.5124389	0.4641626	0.1914825	0.3618264	0.5823812	0.1410321	0.2682967	0.7143444	0.7465616	0.3785704	0.0534701	0.7274290	0.4005602	0.4480934	0.0577032	0.3477892	0.2414468	0.4322068	0.2884802	0.5552600	0.1652368	0.0342190	0.2396608	0.2787418	0.3958267	0.0229868	0.0799823	0.4920600	0.3428750	0.0170858	0.5585314	0.0040140	0.5349016	0.5068541	0.2565409	0.0263765	0.1011433	0.1457553	0.2874983	0.2646211	0.5662248	0.2766236	0.0964074	0.5127147	0.2315236	0.6998469	0.5933380	0.5729533	0.5989690	0.4135158	0.3313676	0.4518021	0.0294583	0.0177806	0.2936136	0.4709475	0.7174058	0.4919183	0.1947990
800	0.5430394	0.3478711	0.3673764	0.0146750	0.3647690	0.0332081	0.6047818	0.2473517	0.5176148	0.4044366	0.5241945	0.3985516	0.1604261	0.0006092	0.0057246	0.0503153	0.0199114	0.5332820	0.0637229	0.4110137	0.1188397	0.2039404	0.6020249	0.0739235	0.5801102	0.6469991	0.1863573	0.1388371	0.2932190	0.6331197	0.0044585	0.0312298	0.7117196	0.0767606	0.6266313	0.2622614	0.2977228	0.6136246	0.2164349	0.6463279	0.4380961	0.4660650	0.5960934	0.1630575	0.3292458	0.6305024	0.1774216	0.2790258	0.6341584	0.6931509	0.3024300	0.0255178	0.6045400	0.3433111	0.4703860	0.0596021	0.2716924	0.2571401	0.6065155	0.3453994	0.6337325	0.1328407	0.0406124	0.3235537	0.2760502	0.2492928	0.0494590	0.1138729	0.5583604	0.2567348	0.0189856	0.6551927	0.0002377	0.6577658	0.5964920	0.3530542	0.0315378	0.0678735	0.1300435	0.2137349	0.2905283	0.5682176	0.2694174	0.0853640	0.4843076	0.1922639	0.5689581	0.6378795	0.5687407	0.5129721	0.3405216	0.2041206	0.5072764	0.0324697	0.0114171	0.2022904	0.3940102	0.6580268	0.3887275	0.2233262
850	0.6697721	0.4120525	0.2823381	0.0064036	0.3087939	0.0157283	0.5644398	0.2731554	0.4667930	0.3183002	0.4984607	0.5227793	0.2074196	0.0005668	0.0043136	0.0336071	0.0665081	0.6120008	0.0489904	0.4014969	0.1537507	0.2331574	0.4954931	0.1040076	0.4771608	0.5300654	0.1239032	0.1574842	0.4155558	0.6802220	0.0201497	0.0191052	0.6312466	0.0538386	0.6320543	0.3942934	0.2523178	0.6445024	0.2762976	0.6217111	0.4118713	0.3501486	0.5282259	0.1847077	0.3261744	0.6582569	0.0919001	0.3617432	0.6349377	0.5818992	0.3624628	0.0367933	0.4917508	0.3577731	0.3920216	0.0466901	0.3499775	0.2361926	0.5329585	0.3352631	0.7124091	0.1884359	0.0264250	0.3034051	0.2581962	0.1738994	0.0503620	0.1929789	0.5801090	0.3040260	0.0159268	0.6021908	0.0002013	0.4962470	0.4930648	0.4012335	0.0692635	0.0800822	0.0862325	0.2618091	0.3422577	0.5063082	0.2543500	0.0545576	0.5313309	0.2129218	0.7304930	0.5432653	0.5875110	0.6587032	0.3819017	0.3440626	0.5565740	0.0171401	0.0272388	0.2663829	0.4907224	0.6780676	0.3272706	0.1720093
900	0.6713232	0.3600031	0.3095217	0.0217495	0.1979552	0.0218576	0.6337700	0.2522611	0.5986834	0.3237847	0.4760112	0.4638848	0.1969132	0.0001165	0.0036196	0.0605230	0.0715688	0.6302678	0.0405150	0.4067687	0.1084962	0.1959992	0.6371576	0.0940137	0.4681174	0.6300410	0.1407971	0.1098041	0.4374192	0.7586851	0.0214853	0.0338160	0.6382765	0.0587654	0.6001367	0.3304230	0.2397320	0.5363790	0.1658877	0.5861526	0.4248093	0.3899603	0.5297779	0.1819144	0.4809139	0.5624605	0.1090907	0.3587650	0.5022200	0.6581191	0.3297373	0.0057057	0.6103253	0.3685850	0.4226749	0.0847590	0.3755387	0.3233973	0.5876998	0.3099238	0.5302509	0.2868724	0.0122601	0.2912356	0.3777771	0.1505758	0.0777246	0.2033447	0.4936241	0.2673259	0.0376538	0.6701779	0.0006543	0.4968885	0.5766051	0.2870417	0.0302535	0.1369525	0.0802964	0.2568819	0.2241028	0.5459919	0.2484742	0.0598673	0.6349085	0.1968696	0.7420459	0.4771725	0.6711475	0.7747477	0.3577014	0.2868035	0.5773707	0.0124569	0.0078935	0.2161473	0.5773091	0.5755868	0.3814649	0.1482983
950	0.6087064	0.4585368	0.3546723	0.0409982	0.2943833	0.0162644	0.5393604	0.2996794	0.5531373	0.3101200	0.3718646	0.4640742	0.2490318	0.0002154	0.0033485	0.0686668	0.0704457	0.6130566	0.0944274	0.3968165	0.1358134	0.1973645	0.7347582	0.0735093	0.5967833	0.6577585	0.1898186	0.1548906	0.3638278	0.6029913	0.0141797	0.0344118	0.5122259	0.0696276	0.5316786	0.2802806	0.2425899	0.6112587	0.2170605	0.5385512	0.4785414	0.3970887	0.4780629	0.1599487	0.4003979	0.6335059	0.1507287	0.3618810	0.6377147	0.6865311	0.4133737	0.0066157	0.4647081	0.3414774	0.3877783	0.0868732	0.3206854	0.3120189	0.5029886	0.3220605	0.5435469	0.2251270	0.0161369	0.2804220	0.2948452	0.0936337	0.0751431	0.1394072	0.6141183	0.2578562	0.0737769	0.6550498	0.0011348	0.6063441	0.4728938	0.2416088	0.0695123	0.0672708	0.0574516	0.3154906	0.3092074	0.4168855	0.3666170	0.0441193	0.5082250	0.1444022	0.7824795	0.4892943	0.5728782	0.5818857	0.3189023	0.2813954	0.5177257	0.0071842	0.0076323	0.2384739	0.5243479	0.6062411	0.3865669	0.1048504
1000	0.5758609	0.4647667	0.4287467	0.0220770	0.2202079	0.0131521	0.6456122	0.3011724	0.4826689	0.3469109	0.4984050	0.5576370	0.2016729	0.0008568	0.0049409	0.0690077	0.0907626	0.6910638	0.1059783	0.4549769	0.0841734	0.2884758	0.5586667	0.0848243	0.6573998	0.7464931	0.1878485	0.1412388	0.3235783	0.5708603	0.0319943	0.0517393	0.7052331	0.0744890	0.6708465	0.3707183	0.2911871	0.6388182	0.1613034	0.8096121	0.4830615	0.3208455	0.4713481	0.1523235	0.4028541	0.7133899	0.1935117	0.2929211	0.5235426	0.6915738	0.3408555	0.0275118	0.5087251	0.3305885	0.4382920	0.0815381	0.2753253	0.1961345	0.6414682	0.2898861	0.5561818	0.1130614	0.0130565	0.2682496	0.3169076	0.1349195	0.0723108	0.2163654	0.5657540	0.2908984	0.0618134	0.5233436	0.0000000	0.6726669	0.5377742	0.2205492	0.0606997	0.0814715	0.0946224	0.2455015	0.2850806	0.5836362	0.2550117	0.0177410	0.5401235	0.1571216	0.7035229	0.5917950	0.6157640	0.5300722	0.3524657	0.3166390	0.4617981	0.0429911	0.0079892	0.2096548	0.4409915	0.7069238	0.3035658	0.1406169

0	0.5473390	0.3817957	0.4985303	0.0159420	0.2311875	0.0295969	0.7645554	0.2772101	0.4608297	0.3383133	0.4474641	0.4844022	0.3656876	0.0021636	0.0128496	0.0355225	0.0706068	0.7049345	0.1278016	0.4045300	0.1541188	0.1867254	0.6063502	0.1002269	0.5012177	0.6452756	0.1631236	0.2187237	0.3888319	0.5733969	0.0159191	0.0791102	0.7169853	0.1076483	0.6841780	0.4088507	0.2453818	0.6284620	0.1030411	0.7270216	0.4885228	0.5856943	0.4695846	0.1269148	0.3704900	0.7438784	0.1938748	0.2859812	0.4961410	0.6249017	0.2640022	0.0217026	0.4798832	0.2598178	0.5150908	0.1094312	0.3029464	0.2004420	0.4912836	0.3404470	0.6505388	0.2333418	0.0157826	0.3227712	0.3182882	0.0974620	0.0698332	0.1851259	0.4942067	0.3306069	0.0161941	0.6711838	0.0002278	0.6400530	0.5714656	0.2766618	0.0426413	0.1121084	0.1152754	0.2944828	0.2874651	0.7313742	0.2882607	0.0157014	0.4691457	0.1677160	0.5874390	0.5822736	0.5936221	0.5571791	0.2741309	0.2590528	0.4887990	0.0210420	0.0069454	0.2354678	0.3446279	0.5851560	0.3540741	0.1336121
50	0.6169806	0.3267715	0.3975703	0.0167730	0.3317941	0.0421098	0.4037525	0.3897707	0.6414282	0.3335926	0.5107934	0.3893342	0.2511230	0.0024445	0.0352934	0.2409292	0.0400193	0.6734476	0.1988457	0.5133904	0.1197805	0.2000139	0.5821165	0.1853340	0.5561084	0.8231509	0.2348863	0.2817175	0.4407513	0.6342651	0.0111897	0.0647269	0.5623604	0.0426780	0.7038183	0.3314816	0.2570826	0.5449984	0.1459175	0.6818250	0.4588063	0.4841191	0.4864550	0.1186490	0.4054046	0.6528477	0.2273364	0.4401659	0.6712279	0.7928709	0.4590067	0.0079860	0.7307256	0.5007255	0.5465865	0.1646379	0.2264476	0.2167843	0.5682661	0.3008629	0.5109825	0.1799329	0.0123654	0.3746744	0.1887090	0.0853085	0.1620861	0.1224205	0.5169311	0.3102252	0.0614491	0.6725559	0.0000847	0.4856381	0.4907053	0.2658503	0.0471350	0.1261227	0.1347180	0.1795767	0.2747110	0.6177723	0.4706653	0.0834924	0.4988401	0.1711168	0.6595924	0.3640042	0.6468821	0.5629591	0.2800685	0.2634929	0.4415098	0.1825868	0.0128997	0.2938247	0.3143208	0.5986970	0.3534525	0.1201357
