"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.5494929	0.9676433	0.2514397	0.7500039	0.6173994	0.3717710	0.3468454	0.5002642	0.4775525	0.7994621	0.9655301	0.9828845	0.9970978	0.2669008	0.7854857	0.9999980	0.6482401	0.6375807	0.4343330	0.0346353	0.0349334	0.3974687	0.9848529	0.8555220	0.4088403	0.4765015	0.3444099	0.3294818	0.9974203	0.5198969	0.9503109	0.1837202	0.4734089	0.6543175	0.7799771	0.8520043	0.3149971	0.6706868	0.5292476	0.2795839	0.3170456	0.5987077	0.8739985	0.9957371	0.2837198	0.6449730	1.0000000	0.8934615	0.7207250	0.4886083	0.7189042	0.6438661	0.0025521	0.4040312	0.0147659	0.0381762	0.1840088	0.8549416	0.3194612	0.2792299	0.7360857	0.4458915	0.5376583	0.0483487	0.9218958	0.5446958	0.9778619	0.3392708	0.9999058	0.0293339	0.2084774	0.4358038	0.5980029	0.9999958	0.4432350	0.4802445	0.8250483	0.0009437	0.3234304	0.9502023	0.9168518	0.7987862	0.5215599	0.0913942	0.8073112	0.8378011	0.2257209	0.8403586	0.3795267	0.3351076	0.6635245	0.0246619	0.5069671	0.5018864	0.7342624	0.3917564	0.7043164	0.5967472	0.0570749	0.3285345
600	0.5493507	0.9655926	0.1909912	0.7753378	0.7204321	0.4052427	0.3029495	0.6060091	0.4506600	0.8029620	0.9722010	0.9605552	0.9970065	0.2888146	0.7457004	0.9999995	0.5565556	0.6480546	0.4388484	0.0346370	0.0524865	0.4417962	0.9841645	0.8396647	0.4631790	0.4754350	0.3652195	0.4057545	0.9974443	0.5295952	0.9648978	0.1698338	0.4697599	0.6539259	0.8413304	0.8473083	0.3177191	0.7174490	0.5027991	0.2774080	0.3361511	0.8332647	0.8569944	0.9945712	0.2838971	0.6450096	1.0000000	0.9637073	0.7209308	0.5075458	0.7372734	0.6172981	0.0016597	0.4107927	0.0112550	0.0323190	0.0853629	0.9288740	0.3396688	0.2571550	0.6946117	0.5167211	0.6015214	0.0051591	0.9145069	0.5112532	0.9728012	0.2941447	0.9999217	0.0287144	0.2486080	0.3763258	0.5500889	0.9999919	0.4224881	0.4812190	0.8238145	0.0014971	0.2546433	0.9773294	0.9313737	0.7622948	0.4056866	0.1344010	0.7506962	0.9627787	0.3548025	0.8028578	0.3843068	0.3546754	0.6086708	0.0265691	0.5922986	0.5021632	0.8701936	0.2254590	0.7417988	0.6925126	0.0481875	0.2712148
650	0.5485094	0.9609501	0.1784259	0.8159224	0.7642279	0.4286593	0.2751851	0.6477116	0.4495741	0.8083030	0.9764526	0.9449660	0.9968395	0.3081983	0.7384150	0.9999999	0.5193721	0.6664784	0.4658376	0.0346506	0.0708354	0.4664058	0.9835044	0.8342560	0.4774260	0.4749073	0.3710164	0.4376634	0.9975283	0.5452668	0.9753357	0.1553319	0.4621153	0.6535819	0.8708513	0.8370089	0.3278804	0.7500524	0.5329437	0.3009820	0.2956260	0.9163625	0.8532811	0.9948420	0.2841560	0.6451484	1.0000000	0.9876368	0.7219237	0.5417276	0.7529780	0.6120156	0.0011220	0.4005595	0.0119617	0.0282431	0.0570946	0.9442071	0.3653370	0.2401942	0.7061057	0.5320033	0.6477672	0.0005606	0.9098752	0.4940125	0.9735004	0.2579441	0.9999304	0.0264602	0.2500994	0.3281220	0.5322005	0.9999874	0.3966836	0.4695839	0.8354926	0.0022780	0.2035041	0.9845933	0.9387884	0.7519358	0.3480568	0.1804585	0.7332105	0.9914585	0.4000816	0.7610999	0.3822956	0.3590466	0.5919955	0.0264648	0.6521944	0.5023697	0.9308243	0.1870883	0.7724400	0.7425189	0.0465330	0.2262942
700	0.5467947	0.9556744	0.1818969	0.8400483	0.7728847	0.4363755	0.2554444	0.6615830	0.4553962	0.8125286	0.9780381	0.9415127	0.9966760	0.3191437	0.7373160	0.9999999	0.5084054	0.6737876	0.4847348	0.0346989	0.0852745	0.4847812	0.9830736	0.8325960	0.4795148	0.4747956	0.3670823	0.4509911	0.9976720	0.5587343	0.9826451	0.1487118	0.4538563	0.6531715	0.8727485	0.8273826	0.3410155	0.7427060	0.5659602	0.3162209	0.2666374	0.9373002	0.8525177	0.9956280	0.2845001	0.6454518	1.0000000	0.9957884	0.7241406	0.5715707	0.7684809	0.6135590	0.0008229	0.3845048	0.0194362	0.0261455	0.0499562	0.9484025	0.3758753	0.2279578	0.7245269	0.5296530	0.6718631	0.0000696	0.9082470	0.4994234	0.9746782	0.2291677	0.9999358	0.0258565	0.2386133	0.3003326	0.5263968	0.9999823	0.3779687	0.4628556	0.8526685	0.0029860	0.1775911	0.9859670	0.9415107	0.7511222	0.3226217	0.2140772	0.7269254	0.9980399	0.4080374	0.7338028	0.3858851	0.3633582	0.5912457	0.0235546	0.6808318	0.5023593	0.9579024	0.1937038	0.7922441	0.7659602	0.0471281	0.1989876
750	0.5446903	0.9515890	0.1870235	0.8473543	0.7701018	0.4352978	0.2451504	0.6638629	0.4601625	0.8148364	0.9782306	0.9427014	0.9965593	0.3241355	0.7367430	0.9999999	0.5069528	0.6731825	0.4961634	0.0347987	0.0959427	0.4966865	0.9828449	0.8321477	0.4784500	0.4748255	0.3664086	0.4565271	0.9978296	0.5671040	0.9866257	0.1467619	0.4479617	0.6526908	0.8604864	0.8238103	0.3512116	0.7177777	0.5826117	0.3231309	0.2540071	0.9370526	0.8524711	0.9962138	0.2847468	0.6458844	1.0000000	0.9985653	0.7272958	0.5909453	0.7819885	0.6156054	0.0006712	0.3645584	0.0306273	0.0252361	0.0484163	0.9508846	0.3775602	0.2205128	0.7351311	0.5227214	0.6835122	0.0000163	0.9080140	0.5108296	0.9751166	0.2077533	0.9999398	0.0265155	0.2260372	0.2831573	0.5259020	0.9999771	0.3704190	0.4626656	0.8682748	0.0033000	0.1677130	0.9863244	0.9425450	0.7534008	0.3117455	0.2319126	0.7251112	0.9995502	0.4107001	0.7169004	0.3932294	0.3681181	0.5921384	0.0203394	0.6896912	0.5022952	0.9699466	0.2083192	0.8053985	0.7771206	0.0476741	0.1847356
800	0.5428078	0.9490883	0.1899379	0.8466697	0.7660948	0.4314374	0.2412794	0.6626907	0.4622597	0.8157069	0.9779224	0.9442780	0.9964915	0.3262666	0.7360279	0.9999999	0.5071568	0.6693316	0.5027269	0.0349431	0.1033457	0.5023757	0.9827385	0.8320367	0.4771507	0.4748582	0.3710378	0.4587971	0.9979617	0.5711418	0.9884180	0.1465015	0.4450031	0.6523162	0.8471497	0.8256513	0.3567147	0.6971058	0.5883530	0.3257054	0.2505153	0.9332286	0.8525716	0.9965150	0.2847362	0.6463359	1.0000000	0.9995113	0.7305940	0.6017529	0.7936462	0.6162626	0.0005940	0.3498255	0.0396921	0.0248352	0.0479661	0.9527735	0.3763062	0.2173624	0.7386996	0.5167948	0.6893630	0.0000102	0.9082112	0.5196893	0.9749915	0.1945521	0.9999423	0.0274510	0.2161850	0.2721352	0.5277020	0.9999734	0.3708585	0.4633727	0.8783080	0.0032411	0.1636983	0.9868059	0.9428214	0.7560173	0.3076523	0.2390593	0.7255783	0.9998968	0.4170962	0.7059900	0.4010237	0.3715237	0.5904097	0.0182880	0.6891476	0.5022480	0.9752598	0.2190560	0.8140030	0.7827226	0.0483071	0.1782775
850	0.5414457	0.9477571	0.1909254	0.8443869	0.7633359	0.4277080	0.2403098	0.6614234	0.4623931	0.8158113	0.9775593	0.9452653	0.9964621	0.3272169	0.7353729	0.9999999	0.5065446	0.6650472	0.5060902	0.0351038	0.1078740	0.5037301	0.9826933	0.8320077	0.4763385	0.4748575	0.3776454	0.4597058	0.9980539	0.5724486	0.9891035	0.1466146	0.4441679	0.6522404	0.8380833	0.8295067	0.3587984	0.6855793	0.5904181	0.3265542	0.2504320	0.9309462	0.8526635	0.9966373	0.2844714	0.6467026	1.0000000	0.9998335	0.7333286	0.6072686	0.8038193	0.6157306	0.0005460	0.3432907	0.0447475	0.0245888	0.0476119	0.9540478	0.3748347	0.2169510	0.7390002	0.5133535	0.6925050	0.0000094	0.9084723	0.5246400	0.9746725	0.1880073	0.9999437	0.0281199	0.2092067	0.2653020	0.5302571	0.9999719	0.3747552	0.4620992	0.8832911	0.0030319	0.1601665	0.9874046	0.9427312	0.7579805	0.3066153	0.2412820	0.7268624	0.9999763	0.4256947	0.6992777	0.4072907	0.3734122	0.5866174	0.0173076	0.6858003	0.5022226	0.9775846	0.2250827	0.8191174	0.7855179	0.0493920	0.1759847
900	0.5405923	0.9470969	0.1910085	0.8428864	0.7616660	0.4250151	0.2402602	0.6609201	0.4615973	0.8156333	0.9773120	0.9457625	0.9964587	0.3276637	0.7349207	0.9999999	0.5050048	0.6615739	0.5074202	0.0352457	0.1101202	0.5028382	0.9826753	0.8320032	0.4759913	0.4748324	0.3833404	0.4600554	0.9981094	0.5723887	0.9893234	0.1467269	0.4444346	0.6525104	0.8330054	0.8329560	0.3592711	0.6800448	0.5916641	0.3269169	0.2510050	0.9302446	0.8527190	0.9966770	0.2840709	0.6469388	1.0000000	0.9999433	0.7351895	0.6099227	0.8121360	0.6147359	0.0005101	0.3426716	0.0468456	0.0243805	0.0472942	0.9547586	0.3739203	0.2177971	0.7385032	0.5118315	0.6942280	0.0000093	0.9086839	0.5267397	0.9743895	0.1855496	0.9999442	0.0284133	0.2044135	0.2613356	0.5327269	0.9999719	0.3790644	0.4593312	0.8853610	0.0028311	0.1561233	0.9879538	0.9425356	0.7591510	0.3067480	0.2420209	0.7280901	0.9999946	0.4334304	0.6957698	0.4113742	0.3743341	0.5823053	0.0169063	0.6826886	0.5022106	0.9785981	0.2282396	0.8216539	0.7867768	0.0508006	0.1756432
950	0.5401064	0.9467795	0.1908554	0.8423608	0.7606144	0.4233713	0.2403814	0.6610579	0.4605963	0.8154332	0.9772038	0.9460064	0.9964700	0.3278569	0.7346720	0.9999999	0.5030870	0.6592357	0.5075942	0.0353454	0.1108324	0.5012089	0.9826685	0.8320132	0.4759173	0.4748010	0.3870540	0.4601821	0.9981377	0.5718463	0.9893786	0.1467966	0.4450761	0.6530227	0.8302720	0.8352927	0.3592180	0.6772715	0.5925952	0.3272385	0.2513975	0.9302370	0.8527461	0.9966861	0.2836612	0.6470549	1.0000000	0.9999807	0.7362205	0.6111447	0.8181634	0.6137839	0.0004834	0.3446775	0.0474449	0.0241991	0.0470779	0.9550634	0.3735191	0.2189559	0.7381423	0.5113188	0.6951148	0.0000093	0.9088205	0.5272895	0.9742148	0.1850794	0.9999443	0.0284361	0.2012161	0.2591871	0.5347019	0.9999725	0.3824734	0.4564830	0.8861741	0.0026870	0.1522972	0.9883658	0.9423768	0.7597139	0.3071404	0.2426558	0.7289523	0.9999988	0.4389879	0.6943681	0.4135173	0.3747749	0.5785650	0.0167408	0.6805673	0.5022050	0.9790419	0.2299401	0.8225065	0.7871973	0.0521748	0.1760264
1000	0.5398471	0.9466335	0.1907264	0.8423817	0.7599282	0.4225118	0.2404896	0.6615019	0.4597457	0.8153091	0.9771956	0.9461496	0.9964869	0.3279081	0.7345651	0.9999999	0.5012948	0.6579099	0.5072327	0.0353993	0.1107055	0.4996614	0.9826663	0.8320321	0.4759527	0.4747758	0.3889511	0.4602242	0.9981491	0.5712780	0.9893846	0.1468462	0.4457099	0.6536191	0.8287288	0.8366991	0.3590401	0.6756801	0.5932026	0.3275983	0.2515513	0.9303740	0.8527574	0.9966861	0.2833188	0.6470879	1.0000000	0.9999934	0.7366423	0.6116862	0.8219188	0.6130566	0.0004656	0.3470634	0.0475024	0.0240577	0.0469766	0.9551324	0.3734057	0.2199701	0.7380459	0.5112130	0.6954974	0.0000093	0.9088892	0.5271978	0.9741346	0.1853478	0.9999441	0.0283298	0.1991956	0.2580844	0.5360653	0.9999731	0.3847408	0.4544283	0.8865489	0.0025936	0.1493523	0.9886309	0.9422954	0.7599079	0.3074392	0.2434700	0.7294569	0.9999997	0.4425273	0.6940565	0.4143425	0.3749990	0.5758274	0.0166584	0.6792761	0.5022017	0.9792395	0.2308616	0.8224367	0.7872041	0.0532449	0.1765484

0	0.5397124	0.9467060	0.1906863	0.8428502	0.7594729	0.4224629	0.2408108	0.6629498	0.4586062	0.8154528	0.9774043	0.9465734	0.9965490	0.3275471	0.7346894	0.9999999	0.4983301	0.6578326	0.5055800	0.0353650	0.1088188	0.4973155	0.9826682	0.8320936	0.4759480	0.4747577	0.3884546	0.4602468	0.9981429	0.5705198	0.9893275	0.1470047	0.4467214	0.6555712	0.8271863	0.8383580	0.3585124	0.6741349	0.5934176	0.3287362	0.2515139	0.9304899	0.8527588	0.9966707	0.2826644	0.6469676	1.0000000	1.0000000	0.7360373	0.6120740	0.8229736	0.6119302	0.0004549	0.3495701	0.0481199	0.0239095	0.0471319	0.9548961	0.3736432	0.2212864	0.7382962	0.5113989	0.6952986	0.0000093	0.9087612	0.5264947	0.9741859	0.1864710	0.9999435	0.0278895	0.1971222	0.2571302	0.5371714	0.9999737	0.3867436	0.4538913	0.8871198	0.0024640	0.1464822	0.9888024	0.9424339	0.7597266	0.3071925	0.2463784	0.7297826	1.0000000	0.4470045	0.6945299	0.4138259	0.3751906	0.5727169	0.0165850	0.6777752	0.5021920	0.9794325	0.2310577	0.8204826	0.7863788	0.0542381	0.1776063
50	0.5415176	0.9624009	0.1901112	0.8428385	0.7647168	0.4084530	0.1265798	0.2738086	0.5323386	0.8636749	0.8397117	0.9279876	0.9970567	0.3238905	0.7376434	0.9999999	0.6602525	0.6509007	0.5203153	0.0354149	0.1250217	0.6991519	0.9827140	0.8493812	0.4620626	0.3343339	0.4367734	0.4602268	0.9985163	0.7875123	0.9930775	0.0551807	0.5968442	0.6721864	0.8102620	0.8344707	0.3616850	0.7276231	0.7510083	0.0756113	0.2559131	0.8807852	0.8527884	0.9977859	0.2365484	0.6456996	1.0000000	1.0000000	0.5531274	0.6088065	0.5859887	0.6144910	0.0004540	0.3536075	0.0399791	0.0304919	0.0470652	0.9535592	0.5623721	0.2121984	0.7572359	0.4868225	0.8489293	0.0000056	0.9075138	0.3207397	0.9749629	0.1730401	0.9999474	0.0324598	0.1863255	0.2521959	0.5298397	0.9999429	0.3197646	0.4440037	0.5991385	0.0036189	0.0487568	0.9887563	0.9385058	0.7629655	0.2903765	0.0902178	0.7324284	1.0000000	0.2741406	0.5367046	0.4287493	0.3775600	0.7315527	0.1972210	0.6852095	0.5036769	0.9788937	0.1240072	0.8352309	0.7769003	0.0495272	0.1582117
100	0.5452496	0.9674137	0.1871199	0.8429550	0.7742755	0.3835107	0.0565649	0.1618167	0.5538128	0.8433457	0.7995601	0.9192308	0.9980157	0.3132661	0.7451356	1.0000000	0.7171882	0.6347824	0.5460124	0.0362237	0.1656983	0.7488763	0.9831975	0.8906460	0.4349102	0.3094088	0.5490727	0.4601214	0.9989970	0.8503560	0.9962795	0.0351071	0.6729303	0.7125814	0.7299222	0.8298077	0.3657772	0.6776041	0.8663327	0.0174223	0.2650368	0.8657459	0.8529895	0.9991103	0.2186555	0.6429851	1.0000000	1.0000000	0.4610125	0.6078435	0.5446464	0.6188116	0.0003883	0.4142259	0.0208504	0.0548203	0.0463753	0.9489902	0.5510969	0.2016372	0.7788690	0.3713892	0.9255432	0.0000008	0.9349700	0.1811680	0.9772788	0.1546961	0.9999549	0.0409796	0.1574719	0.2499814	0.5137842	0.9993637	0.3026558	0.3942576	0.5324816	0.0057432	0.0186855	0.9892757	0.9308726	0.7743605	0.2837974	0.0432565	0.7347664	1.0000000	0.2107028	0.4772557	0.4573700	0.3850019	0.7745008	0.2267771	0.6908414	0.5682084	0.9734328	0.1201752	0.8669772	0.7508610	0.0598719	0.1114287
150	0.5480326	0.9701642	0.1823934	0.8444888	0.7772176	0.3649296	0.0409418	0.1288645	0.5553571	0.8196411	0.7876104	0.9408727	0.9986214	0.3024436	0.7515749	1.0000000	0.7350746	0.6184182	0.5600054	0.0395451	0.1969850	0.7480373	0.9841564	0.9232278	0.4227359	0.3049922	0.6383886	0.4599482	0.9993110	0.8670062	0.9970940	0.0311436	0.7284431	0.7454148	0.6378755	0.8340507	0.3617834	0.6420052	0.8820699	0.0040403	0.2706920	0.8633836	0.8532536	0.9996673	0.2120849	0.6410020	1.0000000	1.0000000	0.4084005	0.6075947	0.5588102	0.6185578	0.0002877	0.5008501	0.0103675	0.0852223	0.0450742	0.9417840	0.5583420	0.2001969	0.7850520	0.2407253	0.9631462	0.0000001	0.9672561	0.1078677	0.9795452	0.1564607	0.9999597	0.0446574	0.1370932	0.2485538	0.5055050	0.9964597	0.3064654	0.3321531	0.5147870	0.0059500	0.0078242	0.9904684	0.9170098	0.7860098	0.2847148	0.0272244	0.7359106	1.0000000	0.1966464	0.4580576	0.4751486	0.3897779	0.7776212	0.2307112	0.6772780	0.6623702	0.9542968	0.1393016	0.8888586	0.7257784	0.0928438	0.1039585
200	0.5498344	0.9723116	0.1774447	0.8482760	0.7738008	0.3517743	0.0536672	0.1193510	0.5503804	0.8058004	0.7840968	0.9599262	0.9989103	0.2947729	0.7555051	1.0000000	0.7383709	0.6053366	0.5646061	0.0455417	0.2113464	0.7336044	0.9851348	0.9418605	0.4238032	0.3042687	0.6967314	0.4597758	0.9994749	0.8697568	0.9971199	0.0307078	0.7719951	0.7639262	0.5824400	0.8412828	0.3540202	0.6292063	0.8860244	0.0009613	0.2723379	0.8639562	0.8534445	0.9998691	0.2100420	0.6398569	1.0000000	1.0000000	0.3755159	0.6075206	0.5767493	0.6150293	0.0002150	0.5570941	0.0074625	0.1103406	0.0438308	0.9364712	0.5714168	0.2032979	0.7863052	0.1863841	0.9814344	0.0000000	0.9795844	0.0802292	0.9811942	0.1680196	0.9999616	0.0453184	0.1309688	0.2428652	0.5060383	0.9950613	0.3163008	0.2879679	0.5095516	0.0054578	0.0037214	0.9916705	0.8989887	0.7937666	0.2826280	0.0216107	0.7368019	1.0000000	0.2021117	0.4578135	0.4824297	0.3915958	0.7685682	0.2309602	0.6573885	0.6867210	0.9380367	0.1583838	0.8985950	0.7078887	0.1336361	0.1109659
250	0.5510762	0.9739222	0.1730009	0.8537700	0.7673917	0.3430226	0.0732465	0.1169758	0.5440999	0.7992268	0.7833055	0.9703235	0.9990334	0.2902935	0.7575795	1.0000000	0.7366186	0.5966843	0.5645766	0.0512298	0.2142844	0.7182382	0.9858645	0.9512156	0.4291397	0.3042772	0.7337732	0.4596434	0.9995527	0.8685391	0.9970844	0.0309094	0.8041156	0.7724336	0.5555717	0.8466594	0.3475027	0.6250044	0.8890581	0.0002529	0.2719372	0.8644136	0.8535497	0.9999394	0.2096688	0.6392266	1.0000000	1.0000000	0.3535480	0.6074664	0.5881482	0.6111476	0.0001725	0.5828497	0.0077695	0.1275303	0.0430405	0.9344948	0.5838262	0.2074956	0.7879423	0.1887255	0.9902568	0.0000000	0.9836829	0.0812442	0.9822694	0.1808631	0.9999620	0.0456472	0.1304510	0.2363862	0.5104422	0.9959472	0.3254691	0.2622651	0.5075983	0.0050626	0.0021302	0.9925713	0.8872988	0.7979988	0.2782903	0.0198236	0.7371040	1.0000000	0.2142721	0.4643856	0.4842805	0.3919841	0.7576457	0.2307807	0.6430017	0.6918906	0.9386208	0.1726511	0.9008530	0.6961127	0.1687420	0.1178532
300	0.5519565	0.9749855	0.1692147	0.8599103	0.7607923	0.3379269	0.0885636	0.1167639	0.5384950	0.7965238	0.7834284	0.9750475	0.9990813	0.2879993	0.7586062	1.0000000	0.7337011	0.5920295	0.5627526	0.0542954	0.2117802	0.7057558	0.9863238	0.9555903	0.4338596	0.3044441	0.7567521	0.4595564	0.9995871	0.8665506	0.9971406	0.0311248	0.8266338	0.7756721	0.5430908	0.8496550	0.3434263	0.6234813	0.8911348	0.0000904	0.2710179	0.8643431	0.8535998	0.9999633	0.2098367	0.6388773	1.0000000	1.0000000	0.3383340	0.6074093	0.5942217	0.6082521	0.0001488	0.5925601	0.0087900	0.1381342	0.0427325	0.9336999	0.5938087	0.2113021	0.7893599	0.2207765	0.9944622	0.0000000	0.9852701	0.0946941	0.9829307	0.1923471	0.9999615	0.0465208	0.1300484	0.2317172	0.5152418	0.9972764	0.3321420	0.2480933	0.5066588	0.0048406	0.0014766	0.9931547	0.8849585	0.8000035	0.2737539	0.0194730	0.7353422	1.0000000	0.2376814	0.4699170	0.4839617	0.3918381	0.7484388	0.2306272	0.6349415	0.6927376	0.9470556	0.1820232	0.8995883	0.6881679	0.1939782	0.1209326
350	0.5525557	0.9756100	0.1660615	0.8658378	0.7555458	0.3354824	0.0980421	0.1171370	0.5342801	0.7956388	0.7838080	0.9769631	0.9990972	0.2869527	0.7590952	1.0000000	0.7311456	0.5902288	0.5605547	0.0548119	0.2075841	0.6968126	0.9865841	0.9575285	0.4367968	0.3045770	0.7702687	0.4595047	0.9996008	0.8648545	0.9972396	0.0312643	0.8419591	0.7765451	0.5371309	0.8511099	0.3412050	0.6228424	0.8922934	0.0000535	0.2702629	0.8640064	0.8536215	0.9999711	0.2101352	0.6386789	1.0000000	1.0000000	0.3276811	0.6073570	0.5972149	0.6064520	0.0001355	0.5956005	0.0094944	0.1443339	0.0427741	0.9332286	0.6013371	0.2142253	0.7904821	0.2572673	0.9964295	0.0000000	0.9860676	0.1099675	0.9833233	0.2015825	0.9999609	0.0478595	0.1284896	0.2292157	0.5190204	0.9981780	0.3363719	0.2403642	0.5061415	0.0047260	0.0011863	0.9934938	0.8880459	0.8008122	0.2700379	0.0196059	0.7262910	1.0000000	0.2874661	0.4731938	0.4829728	0.3915915	0.7418993	0.2305265	0.6305897	0.6926998	0.9550003	0.1876186	0.8971505	0.6824303	0.2104013	0.1209573
400	0.5529355	0.9759409	0.1635022	0.8710569	0.7520845	0.3346898	0.1034282	0.1175790	0.5315379	0.7955211	0.7841904	0.9776483	0.9991000	0.2865432	0.7593142	1.0000000	0.7294053	0.5901135	0.5586190	0.0538972	0.2035436	0.6909362	0.9867212	0.9583479	0.4382710	0.3046057	0.7775511	0.4594764	0.9996055	0.8637278	0.9973285	0.0313452	0.8521923	0.7764939	0.5341880	0.8517693	0.3400676	0.6225551	0.8928634	0.0000455	0.2698151	0.8636567	0.8536303	0.9999736	0.2104242	0.6385626	1.0000000	1.0000000	0.3202450	0.6073161	0.5985966	0.6054464	0.0001283	0.5962397	0.0097867	0.1481637	0.0430125	0.9328882	0.6068715	0.2162211	0.7914104	0.2852620	0.9973250	0.0000001	0.9865546	0.1228880	0.9835532	0.2082683	0.9999603	0.0493285	0.1261443	0.2282136	0.5214772	0.9986576	0.3387260	0.2362413	0.5058492	0.0046674	0.0010474	0.9936667	0.8926238	0.8010552	0.2673757	0.0198376	0.7056500	1.0000000	0.3527469	0.4749884	0.4819322	0.3913944	0.7378612	0.2304582	0.6280902	0.6925519	0.9604543	0.1907014	0.8947115	0.6780236	0.2203690	0.1195022
450	0.5531580	0.9760987	0.1614955	0.8753609	0.7501776	0.3347747	0.1063502	0.1179298	0.5300190	0.7956731	0.7844907	0.9778397	0.9990980	0.2864315	0.7593982	1.0000000	0.7284504	0.5907951	0.5571580	0.0525276	0.2003470	0.6873423	0.9867895	0.9586880	0.4388541	0.3045506	0.7809562	0.4594619	0.9996064	0.8631252	0.9973887	0.0313920	0.8589282	0.7761543	0.5327178	0.8520573	0.3394984	0.6224287	0.8931239	0.0000439	0.2696026	0.8634034	0.8536337	0.9999743	0.2106598	0.6384925	1.0000000	1.0000000	0.3151021	0.6072879	0.5991708	0.6049264	0.0001246	0.5961334	0.0098400	0.1507073	0.0433285	0.9326487	0.6109188	0.2174318	0.7921788	0.3032797	0.9977174	0.0000001	0.9868763	0.1326864	0.9836894	0.2126609	0.9999599	0.0506479	0.1236461	0.2279514	0.5227863	0.9988899	0.3398156	0.2341811	0.5056889	0.0046376	0.0009780	0.9937365	0.8967726	0.8010706	0.2656497	0.0200303	0.6845235	1.0000000	0.4000188	0.4759094	0.4810826	0.3912663	0.7357323	0.2304098	0.6265887	0.6924555	0.9637941	0.1922983	0.8927376	0.6745334	0.2260233	0.1176978
500	0.5532782	0.9761639	0.1599807	0.8787303	0.7493573	0.3352263	0.1078202	0.1181588	0.5293596	0.7958774	0.7846975	0.9778551	0.9990947	0.2864447	0.7594171	1.0000000	0.7280748	0.5917132	0.5561680	0.0512377	0.1980905	0.6852855	0.9868221	0.9588393	0.4389831	0.3044618	0.7821369	0.4594550	0.9996061	0.8628934	0.9974223	0.0314199	0.8633101	0.7757821	0.5319903	0.8521798	0.3392151	0.6223771	0.8932375	0.0000436	0.2695221	0.8632547	0.8536349	0.9999744	0.2108346	0.6384493	1.0000000	1.0000000	0.3115853	0.6072700	0.5993569	0.6046770	0.0001230	0.5958518	0.0098003	0.1524786	0.0436461	0.9324986	0.6138849	0.2180622	0.7927976	0.3138086	0.9978809	0.0000001	0.9870912	0.1397367	0.9837729	0.2153117	0.9999596	0.0516800	0.1214369	0.2279267	0.5232741	0.9989961	0.3401463	0.2332981	0.5056057	0.0046231	0.0009433	0.9937483	0.8999506	0.8010204	0.2646343	0.0201529	0.6722077	1.0000000	0.4234370	0.4762849	0.4804938	0.3911909	0.7348624	0.2303752	0.6257042	0.6924264	0.9657259	0.1931053	0.8913217	0.6717647	0.2289611	0.1161025
550	0.5520040	0.9642967	0.1688539	0.8802229	0.7447685	0.3250536	0.1614510	0.4901269	0.4566116	0.6860517	0.9224926	0.9613827	0.9988549	0.2913555	0.7562072	1.0000000	0.5512964	0.6002437	0.5438533	0.0496827	0.1778022	0.4434029	0.9868198	0.9482455	0.4680225	0.4438675	0.7579710	0.4594569	0.9995001	0.6183062	0.9972470	0.1314234	0.7634111	0.7582232	0.5391630	0.8586187	0.3327972	0.5212367	0.8500632	0.2115595	0.2650066	0.9131416	0.8536320	0.9997445	0.2571506	0.6384554	1.0000000	1.0000000	0.4507550	0.6105378	0.8580118	0.5991469	0.0001254	0.5785268	0.0065545	0.1367510	0.0439663	0.9321977	0.3698072	0.2284911	0.7874583	0.3641480	0.8463795	0.0000008	0.9748409	0.2662258	0.9840726	0.2160158	0.9999568	0.0445229	0.1235960	0.2221666	0.5316360	0.9994054	0.4202682	0.2605261	0.8254114	0.0035631	0.0320423	0.9940545	0.9233216	0.7965410	0.2582079	0.1342952	0.7185676	1.0000000	0.4751769	0.6246128	0.4692291	0.3908203	0.5353316	0.0465329	0.6113798	0.6352968	0.9697084	0.3954676	0.8776839	0.6833775	0.2270485	0.1147416
