"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
700	0.7745720	0.5802498	1.0568481	0.5027261	0.2170142	0.4458641	0.0272063	0.5138377	0.4579434	1.0839628	0.9942477	0.4822305	0.1957969	0.1329747	0.8442363	0.4615161	0.4283480	0.6010940	0.4235418	0.0407312	0.8560486	0.0277857	0.0324304	0.0263400	0.6047002	0.3332688	0.3185702	0.5270611	0.8724652	1.0033084	0.2817652	0.3677651	0.3102676	0.3642478	0.3720863	0.5362813	0.0585735	0.0727434	0.7346390	0.5835467	0.7252383	0.2821059	0.8394265	0.5598216	0.9219944	0.5775179	0.3730356	0.5742026	0.7069105	0.8934965	0.7043991	0.9940497	0.0277218	0.2838022	0.6158167	0.4632455	0.9581506	0.6317087	0.9423540	1.0603226	0.9978746	0.1874403	0.5232702	0.0376798	0.3551528	0.8081489	0.0625379	0.0398098	0.4886797	0.7715501	0.7994367	0.5460221	0.0090442	0.2083671	0.5304595	0.6309540	0.2082356	1.0377693	0.1455050	0.5736169	0.3379531	0.6119821	0.9340805	0.9433650	1.0510866	0.8952804	0.4078671	0.8372435	0.2785149	0.3425960	1.0162992	0.1871072	0.0324411	0.3582032	0.4474129	0.2382222	0.6292250	0.9127876	0.5520833	0.8637574
750	0.7345072	0.5963820	1.0445581	0.4634211	0.2076632	0.5192026	0.0274137	0.5222226	0.4621115	0.9330597	0.9720166	0.5091021	0.1741442	0.0883961	0.7306494	0.4576627	0.4547557	0.5756047	0.4437840	0.0237696	0.8851728	0.0400990	0.0517016	0.0285559	0.5356884	0.3632384	0.3376107	0.4692015	0.7824653	0.9284206	0.3184676	0.3076173	0.3489800	0.3542272	0.4636660	0.6769097	0.0204579	0.0732785	0.5119692	0.6122492	0.6458376	0.3275591	0.8216204	0.6227557	0.8725679	0.5403592	0.2740809	0.5510986	0.7923951	0.9368425	0.7952558	0.9688178	0.0185635	0.2913694	0.5642965	0.5782622	0.9055907	0.5958225	0.9965463	1.0041062	0.9146615	0.2216900	0.5239976	0.0351500	0.2715038	0.7876510	0.0643752	0.0403182	0.4720385	0.6032498	0.8329352	0.6347383	0.0094591	0.2650501	0.5428796	0.6399366	0.1159546	0.9598771	0.2182368	0.6145458	0.3605515	0.5759375	0.9421973	0.8363622	0.9998557	0.8353427	0.3707933	0.8526181	0.2755538	0.2091276	0.9132206	0.1808867	0.0457608	0.4474262	0.4271776	0.3645942	0.5713833	0.7740627	0.5032888	0.9436716
800	0.7201133	0.6268956	0.9545206	0.4113503	0.1821639	0.4733297	0.0384182	0.5261456	0.4259439	0.8388113	0.9809157	0.4828423	0.1721196	0.0629138	0.7037353	0.4722999	0.4453269	0.6125187	0.4040015	0.0248524	0.9451230	0.0418042	0.0596058	0.0247876	0.6385110	0.3303796	0.3925089	0.5035597	0.8715644	1.0236571	0.3616026	0.3180666	0.3565856	0.3242645	0.5383704	0.6290823	0.0239785	0.0844059	0.2757355	0.6876826	0.5693291	0.4056266	0.9366183	0.5595107	0.8276742	0.5237774	0.2959800	0.5596215	0.7187351	0.9934203	0.9109122	1.0092577	0.0109179	0.3316156	0.6619796	0.4412351	0.9457607	0.4905455	0.9136289	1.0331896	1.0227922	0.2404128	0.4311513	0.0410233	0.2745433	0.8265949	0.0388166	0.0499840	0.4656728	0.6852922	0.8044818	0.5395973	0.0389973	0.2379782	0.5370812	0.6260819	0.0890165	0.8459991	0.2063660	0.5271571	0.3220918	0.5676507	0.9142230	0.9909414	0.9262469	0.8196762	0.3449669	0.7130458	0.2305456	0.1471454	0.9266870	0.2457343	0.0344481	0.4020037	0.4641057	0.3989481	0.5759421	1.0474131	0.4813768	0.8982602
850	0.8231716	0.6647680	1.0259014	0.3981441	0.2118234	0.5334171	0.0199295	0.5138291	0.4271941	0.9261611	1.0153960	0.4171040	0.1556792	0.0947539	0.6672849	0.5249572	0.3930112	0.6474568	0.3982675	0.0221526	1.0445855	0.0231388	0.0318259	0.0123869	0.7279443	0.3129268	0.3277118	0.4711974	0.9542783	0.9542293	0.2944136	0.2718692	0.2963206	0.3319999	0.6150703	0.6867589	0.0158291	0.0829359	0.1695583	0.7509625	0.6269525	0.4092796	0.8127094	0.5790193	0.8271299	0.4370244	0.3010334	0.6268306	0.7484040	1.0777445	0.9032434	1.0150971	0.0032434	0.3077683	0.6393727	0.4864835	0.9486533	0.4875427	0.8948566	1.0950599	0.9368524	0.2130462	0.4823595	0.0415265	0.2166410	0.7887134	0.0514179	0.0575142	0.4178751	0.6225972	0.8661888	0.5483831	0.0223209	0.2288312	0.5462652	0.7170141	0.0907126	0.8901221	0.2317633	0.5271503	0.3209620	0.5773648	0.8810292	1.0171765	0.8635572	0.7829626	0.4471300	0.7095569	0.2305328	0.1595129	1.0435220	0.2376764	0.0555025	0.3805466	0.5144816	0.3810859	0.4916098	0.9239224	0.5374284	0.8801545
900	0.7144345	0.6211639	1.0487137	0.5270643	0.2180597	0.5314277	0.0365975	0.4864900	0.4294286	0.9862053	0.9878340	0.4390214	0.1484361	0.1023883	0.7360483	0.5325316	0.4319375	0.6467616	0.3959268	0.0271135	1.0329750	0.0334561	0.0332887	0.0231672	0.7617782	0.2754081	0.3140237	0.5466292	0.9543464	0.9315465	0.2634478	0.2525167	0.3603258	0.3496552	0.6459407	0.6434011	0.0066385	0.0945006	0.1265808	0.8694372	0.6560395	0.3120955	0.8715952	0.5962695	0.7173835	0.4632630	0.2476198	0.6459585	0.7294881	1.0504879	0.8775383	0.9725451	0.0058020	0.3262151	0.6240154	0.4597995	0.9744286	0.5942867	0.7260199	1.0153866	0.8762105	0.2512670	0.5621784	0.0781665	0.1358724	0.8084348	0.0654711	0.0606616	0.4173402	0.7873207	0.9465114	0.5153143	0.0292511	0.1458267	0.5738695	0.5947965	0.1338108	0.9323876	0.2380275	0.5017517	0.4033278	0.5322568	0.9285073	0.8505964	0.9181316	0.7224642	0.3991628	0.7753671	0.3324100	0.1486460	0.9389826	0.2869792	0.0483165	0.4439030	0.4614902	0.4099132	0.4059883	0.9764545	0.4513628	0.8750010
950	0.7449719	0.6284042	0.9328761	0.4884591	0.2031020	0.5181186	0.0367761	0.5402182	0.5012117	1.0211440	0.9535321	0.3815520	0.1492394	0.1047410	0.8803275	0.5161199	0.4312360	0.5972375	0.3602677	0.0167290	1.0497193	0.0449855	0.0473327	0.0137314	0.7005911	0.3532659	0.3085446	0.5468134	0.8266763	0.9421637	0.3191860	0.2672739	0.3275071	0.3856588	0.6259811	0.6692743	0.0194686	0.0920430	0.1158282	0.8012803	0.6414164	0.2800500	0.9608494	0.5638855	0.7588567	0.5221096	0.3024063	0.5295872	0.7923334	0.9924500	0.9729514	1.0048582	0.0109171	0.3613539	0.6317266	0.4818366	0.9633451	0.5991873	0.7713757	0.9948687	0.9121832	0.2313584	0.5003942	0.0476596	0.1642848	0.7523361	0.0790624	0.0437758	0.3695719	0.6856430	0.8358992	0.5166612	0.0127690	0.1513527	0.5527607	0.6469159	0.1488283	1.0048288	0.2728706	0.4815765	0.3598754	0.4993865	0.8952668	0.9234006	0.9083887	0.7921891	0.3611568	0.7377885	0.2965875	0.1768497	1.0515319	0.2830507	0.0409868	0.4254818	0.4554930	0.3996626	0.3189435	1.0300957	0.4697824	0.9331315
1000	0.7500777	0.6637063	0.9152478	0.4895553	0.2242913	0.5249060	0.0185494	0.5576070	0.5063011	0.9740571	0.9526256	0.4270296	0.1763700	0.0554186	0.9654418	0.5415254	0.3543962	0.5658629	0.2961059	0.0074299	0.8828838	0.0437419	0.0455267	0.0386686	0.6423839	0.3940348	0.2482830	0.4415316	0.8078251	0.9893035	0.2624731	0.2772760	0.3036187	0.3668735	0.6461095	0.6698620	0.0110597	0.1206672	0.1115824	0.7766930	0.6542590	0.2613949	0.9889479	0.5392804	0.7433865	0.5067447	0.3205878	0.5212620	0.8160928	0.9737338	0.9073694	1.0202278	0.0051937	0.3825106	0.6716478	0.4234463	1.0035172	0.5102520	0.7918770	0.9285092	0.9073769	0.2301963	0.4510190	0.0630971	0.1740473	0.7780602	0.0561060	0.0314991	0.3089777	0.7924188	0.8008223	0.6253339	0.0038644	0.1358690	0.5111671	0.6184538	0.1303807	0.9766753	0.2618089	0.4601109	0.3618506	0.5432350	0.8783139	0.9273098	0.9886378	0.8013508	0.4021931	0.7106580	0.2917701	0.1940002	1.0649197	0.2513404	0.0575443	0.3498653	0.4381097	0.4094133	0.3140864	0.8761106	0.4879014	0.9002493

0	0.6592430	0.5983037	1.0428621	0.5396917	0.2270586	0.4976396	0.0223370	0.5139180	0.5121467	1.0361675	1.1053705	0.4094757	0.2052870	0.0710244	0.9180947	0.4357766	0.3858241	0.6389980	0.4272165	0.0101849	1.1318015	0.0391947	0.0530044	0.0202181	0.5994787	0.4567826	0.2862989	0.4726382	0.8808600	0.9616463	0.2923045	0.3488030	0.4315475	0.3671792	0.5913710	0.5650937	0.0161432	0.2109224	0.0788511	0.6568520	0.6628747	0.3077264	1.0324333	0.8543541	0.2942729	0.4486838	0.2950635	0.6244560	0.7450313	1.0976246	0.9804091	0.9207979	0.0026466	0.2996938	0.6093270	0.4795502	0.8029146	0.5654615	0.9168965	0.9472503	1.0198779	0.2582779	0.3046898	0.0497004	0.2577116	0.7402406	0.0357132	0.0548798	0.3756777	0.3554746	0.7421039	0.5644384	0.0187117	0.1994440	0.6292014	0.6089387	0.1277459	1.0656997	0.2979388	0.5181074	0.3503860	0.6904754	0.8616706	1.0287616	0.9707474	0.7731276	0.4095310	0.7886470	0.2769072	0.2246847	1.0489028	0.2486567	0.0650527	0.4880839	0.4047557	0.3832805	0.3564339	0.8938920	0.4281793	0.9656551
50	0.7543072	0.6367719	1.0154257	0.5540592	0.1768416	0.6642120	0.0226214	0.7423752	0.5329594	0.7943585	0.9111836	0.4319300	0.2552903	0.0743807	0.7461878	0.4151003	0.2927019	0.6726768	0.2640689	0.0029364	0.7604962	0.3168640	0.0466393	0.0217314	0.6100497	0.3491433	0.2120575	0.6275984	0.9542465	0.9709962	0.2394698	0.2978933	0.4079015	0.2994096	0.6225084	0.5258363	0.0631913	0.2191352	0.0905672	0.5732953	0.5550410	0.2818847	0.9701813	0.8922378	0.2102726	0.6310125	0.2606583	0.5653353	0.8742568	0.9495068	0.8236461	1.1135467	0.0058871	0.3277088	0.6792516	0.3535822	0.9312046	0.5786797	0.8561752	1.1033856	0.9213643	0.3245176	0.2236167	0.0437827	0.5182841	0.7288821	0.0442176	0.0772536	0.3962365	0.5209270	0.6846218	0.5424153	0.1502563	0.2551785	0.5861024	0.7680151	0.1717091	0.9295223	0.1949289	0.5549346	0.3853525	0.6291281	0.8777516	1.0664611	1.0398372	0.7464178	0.4626573	0.5381089	0.3313473	0.2412900	0.9858760	0.3201250	0.0283505	0.3839268	0.4459926	0.3946767	0.2409700	0.9213525	0.4512004	0.6369865
100	0.7097475	0.5870879	1.0801829	0.5774529	0.2606387	0.8806267	0.0226886	0.8345171	0.5788300	0.8237668	0.8661280	0.4859318	0.4203344	0.0902191	0.8646564	0.3748208	0.3213185	0.5869784	0.2052572	0.0213426	0.6000843	0.5888549	0.0417483	0.0253152	0.6215777	0.2638746	0.1473981	0.7576845	0.9166467	0.9419719	0.2748387	0.3190430	0.3355413	0.2245359	0.6503809	0.5889591	0.1139023	0.1783754	0.0554232	0.3793531	0.5332992	0.3058422	0.9558562	0.8802979	0.2874673	0.6949930	0.2863146	0.5023946	0.8290272	0.9878085	0.7196965	1.0900144	0.0045101	0.3998430	0.9406438	0.1193454	0.9994716	0.4945140	0.8286844	1.0144415	1.0172804	0.1863033	0.1838334	0.0443982	0.6339489	0.7704527	0.0124630	0.1458105	0.3766276	0.4979352	0.7132258	0.7389525	0.3026775	0.2658542	0.5438384	0.9021999	0.3119141	0.7525846	0.1767304	0.6246462	0.4813904	0.6225126	0.9268332	1.1707947	1.1098707	0.8973513	0.5335236	0.4186561	0.3119126	0.2265955	1.0692326	0.2805301	0.0326102	0.5456415	0.5543603	0.3840857	0.2926546	0.9248201	0.2831011	0.3982261
150	0.8400042	0.6575334	1.0065142	0.4971135	0.2811028	0.8705600	0.0244620	0.8601834	0.7225414	0.9364112	1.0235701	0.5471619	0.5886549	0.0764632	0.9917604	0.3369431	0.2393247	0.5275156	0.1693689	0.0094936	0.4713258	0.6775275	0.0340779	0.0202792	0.5268850	0.2305025	0.1065854	0.8779477	0.9800812	0.8924489	0.2179809	0.3175786	0.3573430	0.2070821	0.6287686	0.6387399	0.1420385	0.1053901	0.0471588	0.3087127	0.4767116	0.2761739	0.9928916	0.8370504	0.4401530	0.7443932	0.3277818	0.3676327	0.7125488	0.9715259	0.5272089	1.0820022	0.0060878	0.5046781	0.9745297	0.0417540	0.9265239	0.3901053	0.7546393	0.9105173	0.9804223	0.1406067	0.2681027	0.0401169	0.8110769	0.7191990	0.0045009	0.1641512	0.4036806	0.3455424	0.7905821	0.7399304	0.3429886	0.3220103	0.4913352	0.8853417	0.4218217	0.6972117	0.1891807	0.6466006	0.5395371	0.5459926	0.9432970	1.0989584	0.9850924	0.7949492	0.6367321	0.3233646	0.2380920	0.2298317	0.9881243	0.3445231	0.0523011	0.6250124	0.5589572	0.4403388	0.2873147	0.9332144	0.1596677	0.2709220
200	0.7924910	0.6986561	0.9214689	0.4877783	0.2182067	1.0353640	0.0236159	0.8822167	0.7526106	0.9296571	0.9891831	0.5993399	0.6779204	0.0672001	0.9021752	0.3061329	0.2063873	0.4794762	0.1699178	0.0041722	0.5039478	0.6732006	0.0698749	0.0076025	0.6050907	0.3076687	0.0574102	0.7451222	0.9656752	0.9349539	0.1777582	0.3033230	0.3909623	0.1902860	0.6656067	0.5985146	0.1247511	0.0807435	0.0369996	0.3055183	0.5123069	0.2141216	0.9488138	0.6920529	0.6404117	0.7793916	0.4634652	0.2827571	0.6638650	0.8937668	0.4638767	1.0709266	0.0035609	0.5322685	1.0456446	0.0169559	1.0556245	0.3249220	0.7262564	0.9768153	0.9718272	0.0812824	0.3849399	0.0333607	0.8636673	0.6581503	0.0064864	0.2249478	0.5087657	0.2883117	0.7967547	0.9032236	0.3910495	0.3159346	0.4133170	0.9742546	0.4345677	0.5713512	0.1135028	0.6781724	0.5466956	0.5348255	0.8955940	0.9814632	0.9055329	0.8655974	0.7301732	0.3099629	0.1920881	0.2446436	0.9276183	0.4366898	0.0612698	0.7644578	0.5016984	0.4168377	0.2750741	0.8959536	0.0896946	0.2735002
250	0.8634115	0.7130692	0.9508967	0.3786675	0.2832497	0.9993181	0.0354730	0.9027560	0.7409481	1.0991409	0.9892521	0.6411988	0.6697215	0.0712047	0.9790760	0.2618546	0.1203147	0.3769303	0.1854905	0.0090630	0.4304288	0.6897270	0.0620149	0.0040903	0.5364638	0.3082505	0.0455209	0.7236298	1.0699452	0.8944494	0.1343925	0.2694147	0.3995348	0.1705561	0.5944911	0.5549668	0.0888999	0.0835992	0.0216217	0.3116501	0.5298168	0.1272396	0.9245416	0.5379187	0.8765647	0.7394455	0.6414209	0.2165690	0.7945500	0.9925517	0.4063741	1.1011943	0.0010507	0.5464361	1.0425098	0.0142594	1.0797712	0.3118584	0.6833181	0.9703886	0.9916981	0.0560674	0.4828930	0.0546618	0.9056176	0.6950178	0.0078562	0.1982110	0.4377938	0.1831750	0.8501263	0.8157899	0.4551443	0.4171941	0.4548536	1.0239443	0.4693916	0.5330762	0.0725210	0.6825021	0.4922575	0.4318619	0.9447339	1.0025495	1.1472765	0.9466596	0.9118386	0.2973697	0.1602532	0.2945811	0.9841415	0.3861146	0.0563474	0.8726786	0.4992909	0.5211420	0.2601981	0.8006305	0.0623213	0.2250628
300	0.8070511	0.7062049	0.9636081	0.5849411	0.2424476	0.9744257	0.0371624	0.9734962	0.6688587	0.9712495	1.0188353	0.7349272	0.6485166	0.0619864	0.9392137	0.1878262	0.1417629	0.3317091	0.1720489	0.0080547	0.4245078	0.6577053	0.0431549	0.0203338	0.5490961	0.3135714	0.0349742	0.8292775	1.0246763	0.8619438	0.1045312	0.2672621	0.4571070	0.1957223	0.6624299	0.5515883	0.1259647	0.0224218	0.0262321	0.3069481	0.3496273	0.0546977	0.8537335	0.5590624	0.8976515	0.8332426	0.7308830	0.2648313	0.8040728	1.0424646	0.3985204	1.0084644	0.0023551	0.5669414	1.0483448	0.0185040	1.0268392	0.2767048	0.5902078	0.9563269	0.9518858	0.0530815	0.5192651	0.0414684	0.9286511	0.5770956	0.0072376	0.2212287	0.3899217	0.1993598	0.7891210	0.8936004	0.4381378	0.4715204	0.5001474	0.9399990	0.4487700	0.5169765	0.0605736	0.6796463	0.5769425	0.4827841	0.9627088	0.9378890	1.0504905	1.0406086	0.9203799	0.2373775	0.1861301	0.2948579	0.8902209	0.4166038	0.0263021	0.9099403	0.4366932	0.4299096	0.2139132	0.7642322	0.0542973	0.2726914
350	0.9247663	0.7639029	0.9988391	0.5520963	0.1959601	0.9502767	0.0472450	0.9544480	0.6096330	1.0592474	1.0557393	0.6720770	0.7206769	0.0403552	1.0279747	0.1673129	0.1079118	0.3694830	0.1535758	0.0145361	0.4529892	0.7071454	0.0535277	0.0216900	0.5604077	0.3204693	0.0634101	0.7942742	0.9688976	0.9474210	0.1128735	0.2753510	0.3783498	0.2345030	0.7694177	0.5078937	0.0931744	0.0194613	0.0187698	0.3961745	0.2340440	0.0493610	0.8033827	0.5207418	0.9889108	0.8304337	0.8216355	0.2130461	0.8293673	1.0288087	0.3358724	1.0341546	0.0000000	0.4930945	1.0620853	0.0227406	1.0785492	0.2277121	0.5820851	0.9745421	0.9522940	0.0454527	0.4890752	0.0291189	0.9114604	0.4905180	0.0008856	0.2215750	0.3851643	0.2145520	0.8294710	0.9048864	0.4011112	0.4012281	0.4957418	0.9413402	0.5071342	0.5444011	0.0463153	0.7039970	0.5336929	0.4337867	0.9193322	0.9955667	0.9679833	0.9690980	1.0604951	0.1925788	0.1814952	0.3014459	1.0140977	0.4636055	0.0535689	0.8867559	0.5111564	0.4450245	0.2975561	0.9143003	0.0622292	0.2456053
400	0.8002673	0.9052901	1.0495798	0.5917708	0.2496430	0.9449192	0.0137608	0.9495524	0.5804106	1.1223264	0.9743652	0.6378832	0.7316265	0.0590399	0.9363693	0.1394351	0.1312468	0.3398166	0.1106584	0.0016341	0.3953924	0.6668289	0.0399242	0.0125970	0.5741940	0.3073000	0.0618446	0.7876425	0.9738313	0.8989382	0.0908003	0.2750349	0.3865031	0.1977809	0.8163881	0.4773920	0.0829513	0.0197366	0.0163072	0.4050775	0.1248269	0.0317209	0.8422506	0.5799373	1.0069625	0.9006617	0.8666846	0.2190114	0.7939258	1.0606074	0.3981221	0.9723134	0.0113373	0.4725493	1.0483933	0.0363125	1.0230996	0.2262237	0.6263609	1.0395130	0.9839478	0.0364360	0.4151842	0.0131842	1.0403738	0.4796871	0.0034418	0.2059849	0.4147697	0.1343068	0.8123541	0.7710298	0.4336960	0.4051205	0.5152595	1.0134116	0.5067804	0.5319706	0.0352985	0.7170717	0.4303910	0.4298796	0.8995884	1.0101654	0.9559408	1.0186108	1.0474428	0.1980098	0.1672998	0.2905489	0.9409285	0.4077729	0.0454197	0.9200469	0.5114253	0.4573561	0.3323408	0.9739751	0.0549207	0.2003761
450	0.8820737	0.8263828	0.9433703	0.6460734	0.2392400	0.9381286	0.0317444	1.0477390	0.5975420	1.1425016	0.6801398	0.6075380	0.7205249	0.0471220	1.0271660	0.1284121	0.1263951	0.3400714	0.1103551	0.0055030	0.3666148	0.6521038	0.0512125	0.0102163	0.5823014	0.2940426	0.0560449	0.8107423	1.0603178	1.0075455	0.1183824	0.2517628	0.4263199	0.1691010	0.8625383	0.5535128	0.0956701	0.0187047	0.0107515	0.4633655	0.0625555	0.0422655	0.8233623	0.5317125	0.9359404	0.9506918	0.9152864	0.2065085	0.8152101	0.9900851	0.4045848	1.1785837	0.0075430	0.5095070	1.0278561	0.0163711	0.9954606	0.2526950	0.6035628	1.0933633	1.0503842	0.0309622	0.3960107	0.0238690	1.0870337	0.4879401	0.0126694	0.1416673	0.5357109	0.1677420	0.7674423	0.8754239	0.4843433	0.4633179	0.5376065	0.9395285	0.4970824	0.5380825	0.0273974	0.6648084	0.4692131	0.4517145	0.9511777	1.0020837	0.9565116	0.9259626	0.9183500	0.1379883	0.1587272	0.3420941	1.0249249	0.4102927	0.0467008	0.8694570	0.5547355	0.4657091	0.3385688	1.0132282	0.0532124	0.2257379
500	0.7656833	0.7616585	0.9280412	0.6597080	0.2593397	0.9458423	0.0365154	0.9056850	0.6193671	1.1431592	0.6526798	0.5956570	0.7741746	0.0353794	0.9862524	0.0894628	0.1575154	0.3414296	0.1104587	0.0083204	0.3764727	0.6368253	0.0405289	0.0161847	0.5977654	0.2624313	0.0496628	0.8056985	1.0413840	0.9569022	0.1320580	0.2412924	0.4551429	0.1915649	0.8031093	0.5101070	0.0951619	0.0313052	0.0281684	0.4301841	0.0631253	0.0307188	0.8841451	0.5573514	0.9761745	0.9412438	1.0286714	0.2259599	0.7975113	0.9665025	0.3792256	1.0529247	0.0179822	0.4823514	1.0282128	0.0133298	0.9324917	0.2666544	0.6149923	1.0866491	0.9911008	0.0285146	0.3790282	0.0188371	0.8457532	0.4569370	0.0064211	0.1700894	0.5774629	0.1975855	0.8135417	0.8213673	0.4286201	0.3655026	0.5027679	0.9863547	0.5402554	0.5480111	0.0300595	0.6713556	0.4300962	0.3633670	1.0017829	0.9760702	0.9228896	0.9162818	0.9511525	0.1523626	0.1570653	0.3699270	1.0369621	0.4653609	0.0529573	0.8745560	0.6754462	0.5041909	0.4225427	1.0734687	0.0419919	0.2246317
550	0.8393819	0.8764484	1.0810509	0.6774198	0.2123210	0.8472595	0.0224741	0.7788279	0.5807401	1.0835892	0.7432409	0.6974171	0.6303256	0.0260563	1.0124170	0.1005719	0.1203353	0.2061598	0.2204342	0.0153711	0.6321272	0.3391652	0.0491552	0.0037257	0.6029387	0.3256854	0.0672553	0.8122587	0.9465111	1.0205698	0.0874884	0.2292910	0.3895086	0.2541397	0.7006250	0.6691001	0.0619261	0.0515533	0.0195086	0.7143419	0.0473835	0.0281025	0.8080669	0.4810388	0.9634901	0.9009836	1.0946286	0.1910696	0.7476240	0.9820424	0.4338657	1.0944599	0.0352426	0.4895319	0.9676435	0.0294614	1.0024853	0.1964097	0.6453777	1.0315529	0.9029934	0.0308700	0.4874777	0.0268563	0.8235869	0.3883205	0.0136363	0.1259077	0.4865488	0.2320965	0.7394396	0.7707882	0.2746693	0.3537673	0.4776857	1.0513208	0.4568242	0.7972734	0.0350193	0.7193514	0.4493672	0.4294928	0.8907007	0.9233978	0.9607168	1.0068101	0.8875794	0.1509460	0.2098212	0.3225915	0.9616695	0.3683448	0.0629409	0.9517606	0.9633632	0.4901400	0.5888987	1.0230726	0.3182572	0.5551850
600	0.8038004	0.8210451	1.0552664	0.6542897	0.2420110	0.7744232	0.0189715	0.6332573	0.5573974	1.0274601	0.6836231	0.6580067	0.4702500	0.0281798	0.9393405	0.0980511	0.1322951	0.1995130	0.3465710	0.0142856	0.9083635	0.1507161	0.0535813	0.0158167	0.4747158	0.3580245	0.1550847	0.6666015	1.0322734	1.0904823	0.0683531	0.1814552	0.3544248	0.4109017	0.6120606	0.7038496	0.0301981	0.0387414	0.0381548	0.8283224	0.0469401	0.0673493	0.8605913	0.5429712	0.8895780	0.8307440	0.9181303	0.2116954	0.7446743	0.9307271	0.5991471	1.1059104	0.0359959	0.4052120	0.8913251	0.2374139	0.9393745	0.2355590	0.6206273	0.9389958	0.9842499	0.0512131	0.5424203	0.0247722	0.7368812	0.3580987	0.0010810	0.0813594	0.4129072	0.2215834	0.8737503	0.6754370	0.1056165	0.2110713	0.5421130	0.9829759	0.3735019	0.8462631	0.0593542	0.6575308	0.4614760	0.4838311	0.9725817	0.7785835	0.9984204	0.9927290	0.6163450	0.1952682	0.1961972	0.2874600	0.9935723	0.2895897	0.0735195	0.6608120	0.9620302	0.4278477	0.6237063	0.9819667	0.6178931	0.8492021
650	0.6884597	0.7997375	1.1017404	0.6588019	0.1683797	0.6845326	0.0318848	0.5585715	0.4496385	0.9880770	0.6911054	0.5389513	0.3580431	0.0087154	0.9984149	0.0990336	0.1295832	0.2564705	0.3708405	0.0127944	0.9711060	0.0734905	0.0904921	0.0362138	0.5214059	0.4395020	0.1797723	0.6748433	0.8652566	1.0869709	0.0950094	0.1727811	0.3745616	0.4312232	0.6317357	0.6513336	0.0247891	0.0529106	0.0712962	0.9907262	0.0831184	0.1194846	0.9273662	0.6047577	0.9392482	0.8091191	0.9417519	0.2085707	0.7733645	0.9658595	0.6981458	1.0573328	0.0228225	0.3565645	0.7691186	0.4113878	0.9956549	0.2263899	0.7717468	0.8545492	1.0536179	0.1004461	0.5249536	0.0226255	0.6755940	0.4551235	0.0227363	0.0470303	0.3506444	0.2849004	0.8318584	0.5177197	0.0569001	0.1747377	0.6234897	0.8282570	0.2247309	0.9124139	0.0534973	0.5691394	0.5271341	0.4413966	1.0892982	0.6203375	1.0165900	0.9541346	0.4092515	0.3356421	0.1789498	0.2718395	1.0028622	0.2627364	0.0951222	0.5613931	0.9307249	0.3856379	0.7228178	0.9700826	0.7316286	0.8966396
700	0.6267957	0.8486237	0.9958196	0.7370614	0.2534088	0.5220195	0.0256345	0.5670684	0.2875972	1.0553168	0.6429937	0.5896053	0.2859623	0.0280814	0.9386342	0.1129710	0.2719480	0.3717696	0.3764352	0.0042648	0.9756575	0.0519243	0.0905124	0.0076240	0.5077343	0.5215286	0.2286239	0.6673617	0.9792344	1.0466631	0.1843129	0.2432611	0.2836241	0.4568632	0.6717245	0.6345340	0.0141982	0.0748551	0.0675463	0.9363686	0.2079115	0.2563803	0.9244341	0.5454657	0.8490148	0.7049204	0.9485416	0.2654559	0.8561951	0.9402312	0.8325975	0.9766478	0.0135057	0.2827618	0.7173444	0.4158239	0.8750082	0.2673154	0.8509599	1.0531987	0.9565863	0.1144384	0.5703772	0.0281040	0.6256699	0.5594505	0.0272110	0.0469514	0.3721072	0.3820669	0.7935656	0.5143480	0.0315249	0.2244264	0.6371462	0.5936707	0.1655121	0.8036676	0.0999476	0.4994255	0.4770507	0.4017468	0.9679130	0.4074696	0.9248758	0.8888133	0.3558511	0.4584078	0.1933584	0.2440694	0.9980185	0.2312206	0.0712970	0.3972326	0.9838356	0.3500257	0.6443052	0.9975307	0.7673502	1.0251896
