"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
50	0.0655598	0.1670605	0.1528821	0.6437829	0.6038447	0.4358843	0.2204878	0.1810189	0.1260308	0.4247208	0.3876418	0.4916730	0.2767465	0.1236498	0.3039845	0.0182404	0.4322742	0.0792068	0.2676098	0.6674880	0.4917936	0.5298416	0.3213099	0.2610849	0.4285798	0.5845143	0.2626137	0.5456939	0.0166917	0.5418549	0.0673854	0.5807896	0.2773155	0.4246146	0.6036281	0.4714910	0.6656294	0.0722068	0.3556533	0.5962552	0.6192905	0.4186811	0.0847160	0.1502698	0.0159264	0.1112700	0.7816522	0.5344522	0.1310931	0.6879386	0.1212042	0.1477396	0.1436476	0.0000021	0.0710065	0.0367596	0.0746744	0.4654663	0.2875587	0.6753756	0.3693155	0.1532836	0.5975930	0.6098958	0.3552309	0.1555461	0.4960808	0.7051832	0.5850860	0.3802733	0.2602171	0.3457978	0.5546724	0.2701214	0.6792086	0.0559704	0.3455976	0.2307691	0.6013109	0.5912059	0.5948195	0.0875082	0.0924395	0.3496212	0.3308248	0.4832762	0.0037738	0.1776041	0.1173365	0.5714878	0.1113255	0.5653906	0.2225293	0.3881834	0.5333861	0.2530137	0.3292055	0.4323750	0.5655857	0.0320865
100	0.0418186	0.1702307	0.1472396	0.5464264	0.6991220	0.2193311	0.1213806	0.2393882	0.2107746	0.4606005	0.4558945	0.4961567	0.1876717	0.0554817	0.3481012	0.0027314	0.5572270	0.0327094	0.2120528	0.5573608	0.4468781	0.5031666	0.2306337	0.3161914	0.3387790	0.7015776	0.3556291	0.7358939	0.0100217	0.6390583	0.0437121	0.4800178	0.2569184	0.2640225	0.5696129	0.4899674	0.5164328	0.1166672	0.3828495	0.6923816	0.6637698	0.4845072	0.0423835	0.1566754	0.0141187	0.2070501	0.6949533	0.3985627	0.1408088	0.6865139	0.1578501	0.1402282	0.1717589	0.0008703	0.0358767	0.0057295	0.0688551	0.4026540	0.2593996	0.5592185	0.3889940	0.0785263	0.5254318	0.5427111	0.3881219	0.1584439	0.4581130	0.7021661	0.6058736	0.4649660	0.3717022	0.2211340	0.5952822	0.2555797	0.5965355	0.1358707	0.4077425	0.2080639	0.6901237	0.6776190	0.6286037	0.0389945	0.0967530	0.3423964	0.2501147	0.4165974	0.0090352	0.0959628	0.1543435	0.4163228	0.1401861	0.6527499	0.2036828	0.4366580	0.4369869	0.2581694	0.3558364	0.3502568	0.6047039	0.0247621
150	0.0369757	0.1240116	0.1188704	0.5800238	0.6134773	0.1064778	0.1427257	0.2889681	0.2456076	0.4373294	0.3766131	0.5541914	0.2108800	0.0259422	0.4272278	0.0169123	0.3902265	0.0340871	0.1498672	0.5327462	0.5304597	0.4959537	0.2983243	0.3346574	0.3847179	0.6151890	0.1923105	0.6849903	0.0239963	0.4779193	0.0512023	0.6469662	0.2844313	0.2960370	0.5199840	0.5026517	0.7118012	0.0966935	0.4068492	0.6480693	0.6937200	0.4634778	0.0421119	0.1713450	0.0126900	0.1709137	0.6191744	0.3454182	0.1319852	0.6988897	0.1248336	0.1017546	0.1429380	0.0007476	0.0879802	0.0267599	0.0947508	0.4711996	0.2520881	0.5543089	0.3721548	0.1038603	0.5011771	0.4813118	0.4072456	0.1770652	0.3194386	0.6772665	0.5841219	0.5557836	0.3736766	0.1780684	0.4804822	0.2220964	0.4835405	0.1714486	0.3952964	0.1270855	0.6118141	0.4666417	0.6592930	0.0340211	0.0953368	0.3890813	0.2265713	0.5142698	0.0487891	0.2251042	0.2007919	0.5548987	0.1480347	0.6371460	0.2159542	0.3850691	0.2580580	0.3125167	0.3208690	0.4161223	0.5196410	0.0176995
200	0.0481466	0.0961951	0.1570449	0.7088444	0.5659917	0.0957505	0.0826927	0.1880966	0.2375253	0.4591564	0.4256575	0.5466999	0.1681327	0.0128025	0.3813117	0.0046491	0.4265825	0.0292150	0.0825957	0.5328773	0.5596688	0.3665986	0.2009429	0.3817011	0.3830051	0.6468629	0.2556416	0.6654555	0.0214191	0.6136989	0.0478999	0.6589305	0.4393617	0.2185846	0.5654245	0.4050280	0.6128112	0.1352060	0.4709966	0.7124290	0.6278579	0.3589694	0.0765975	0.1129256	0.0313215	0.1051486	0.6871315	0.4309313	0.1369770	0.6129640	0.0722863	0.1282086	0.1487779	0.0009650	0.0662793	0.0131518	0.1798223	0.4259386	0.2630249	0.5472739	0.4055920	0.0324193	0.4022897	0.5586472	0.4475261	0.2049467	0.3421757	0.6307438	0.6618527	0.5549012	0.3348227	0.2313556	0.5958277	0.1779096	0.7146528	0.2335057	0.3907798	0.1155930	0.6210059	0.5207953	0.5769093	0.0371703	0.0665382	0.3424613	0.2663204	0.5183601	0.0574960	0.1536925	0.1479568	0.4005213	0.2127318	0.7442538	0.2645363	0.3339987	0.3398397	0.3271250	0.5145361	0.4908417	0.5530596	0.0126226
250	0.0362577	0.0741386	0.1563797	0.7588545	0.6184484	0.0725311	0.0653785	0.2804658	0.3032219	0.6331606	0.3978019	0.5352695	0.1518895	0.0169641	0.4381688	0.0169484	0.6088706	0.0441122	0.1568896	0.4288151	0.5567198	0.3421900	0.3040602	0.3504148	0.4245088	0.6311240	0.2134999	0.6891062	0.0081758	0.6100208	0.0480720	0.4625348	0.2852974	0.3120902	0.5000188	0.5594621	0.7058740	0.1057063	0.4580020	0.6287584	0.6275749	0.3433298	0.0523669	0.1054635	0.0358489	0.1732523	0.5564216	0.5293809	0.0646342	0.7165803	0.1259202	0.1238182	0.1792242	0.0014493	0.0151402	0.0108075	0.2420431	0.5184489	0.2180933	0.5662474	0.3493298	0.0209929	0.3616406	0.4501982	0.3248140	0.1318583	0.3025614	0.7900440	0.5472077	0.5571379	0.2784784	0.2564641	0.4957282	0.2222082	0.5443083	0.2168175	0.2800422	0.1912260	0.6930929	0.4317091	0.7236234	0.0172145	0.0622633	0.3693997	0.2393642	0.4543716	0.0462925	0.3092514	0.2133814	0.3950679	0.2251427	0.6235954	0.3300172	0.3134902	0.2563462	0.2626559	0.4345021	0.4032992	0.6145931	0.0235916
300	0.0254048	0.1314652	0.1150659	0.6298959	0.6021885	0.0868084	0.0743476	0.2689802	0.3293606	0.5304429	0.4126199	0.5510580	0.1976287	0.0056761	0.4138607	0.0037360	0.4997632	0.0434646	0.0993951	0.3293223	0.4636807	0.3787047	0.2752957	0.3840810	0.2782456	0.5718016	0.2177955	0.8205375	0.0178809	0.4990498	0.0378201	0.4971731	0.3095850	0.3457339	0.5909134	0.6775826	0.6539404	0.0638590	0.5106307	0.5549670	0.5179094	0.4122121	0.0393579	0.1459970	0.0311595	0.1344308	0.6367321	0.4828514	0.2100139	0.5030161	0.1135027	0.1163208	0.1928528	0.0009147	0.0620298	0.0298151	0.2193654	0.5810076	0.1437257	0.7903672	0.3244668	0.0491093	0.3644407	0.4137596	0.3484218	0.3086648	0.2455925	0.7331267	0.5668577	0.6027255	0.2704894	0.3354069	0.5179374	0.1451802	0.7749082	0.1869567	0.2762172	0.2103571	0.7371067	0.5147735	0.6539030	0.0242910	0.0831841	0.2991683	0.3175181	0.5415541	0.0519306	0.3329938	0.2394518	0.4593015	0.2574084	0.6165350	0.2729992	0.3674896	0.3065214	0.3261350	0.3100902	0.4711160	0.6019032	0.0190922
350	0.0370140	0.1088802	0.1397752	0.5655336	0.4686182	0.0539270	0.0947528	0.2235258	0.2428264	0.4690929	0.4011960	0.5612644	0.1886797	0.0101650	0.3598504	0.0013000	0.4240234	0.0426762	0.1707198	0.4110765	0.5117632	0.3822044	0.3066510	0.2434435	0.3245821	0.6457007	0.1894182	0.7559402	0.0429631	0.5885404	0.0341287	0.5348038	0.3629181	0.2984489	0.4897899	0.5951405	0.6799041	0.0974117	0.4837001	0.5440780	0.6546623	0.4049757	0.0582354	0.1787280	0.0457122	0.1397046	0.7017554	0.4527889	0.1132347	0.8418718	0.1323273	0.1462679	0.2058078	0.0009032	0.0101102	0.0459864	0.4308456	0.5084117	0.2646859	0.6702418	0.3417616	0.0606462	0.4444371	0.4634484	0.4008495	0.1991815	0.2980179	0.7006871	0.5752845	0.4678667	0.2583381	0.3086152	0.5760591	0.1524920	0.7213384	0.2322268	0.3094845	0.3190634	0.6907014	0.4885294	0.6009568	0.0341192	0.0620638	0.2990957	0.2657665	0.5385775	0.0195360	0.2897376	0.1825876	0.4060201	0.2282674	0.6118224	0.2298592	0.2768821	0.2133434	0.2928773	0.3055200	0.3501413	0.5952502	0.0083999
400	0.0616552	0.0917467	0.1730065	0.5833192	0.5422556	0.0868827	0.1082321	0.2179766	0.2252170	0.5019145	0.3806447	0.5861292	0.2013586	0.0068172	0.4413230	0.0045508	0.4406442	0.0485185	0.1124823	0.3915929	0.4201569	0.5098543	0.2615736	0.3338909	0.3258025	0.6462498	0.3110097	0.6066611	0.0180688	0.5775950	0.0184427	0.5437941	0.2969026	0.3209835	0.5967819	0.5332223	0.8384567	0.0634566	0.6125931	0.5854682	0.6926890	0.4512893	0.0557083	0.1543905	0.0296624	0.1067025	0.6007676	0.4054766	0.0968444	0.6213602	0.1048935	0.1387424	0.3437055	0.0007658	0.0568677	0.0174989	0.2887242	0.5713015	0.2131803	0.6325252	0.2958878	0.0427527	0.3290852	0.4891656	0.3333362	0.2076080	0.2884119	0.7778543	0.6017393	0.4159339	0.3027530	0.2738710	0.5847265	0.1883691	0.7001709	0.1962256	0.2807969	0.2154327	0.5538410	0.5378694	0.7085862	0.0226502	0.0787168	0.2688449	0.1456860	0.4923465	0.0167336	0.3351094	0.2352488	0.3258471	0.2423611	0.5962321	0.2931753	0.3271025	0.2057260	0.3235054	0.4025996	0.4240121	0.6204927	0.0201034
450	0.0362461	0.1507401	0.1003119	0.5948096	0.6643910	0.0613162	0.0548160	0.2590632	0.1979365	0.5412425	0.4186655	0.4766456	0.1690720	0.0094634	0.4036993	0.0029295	0.3781028	0.0306878	0.1282837	0.4478763	0.4728119	0.4466588	0.2757049	0.3333343	0.4570667	0.6869045	0.2409763	0.6364304	0.0241838	0.5418398	0.0234970	0.5345880	0.3891533	0.2795360	0.5795457	0.4992638	0.7456179	0.0888626	0.4096315	0.6146733	0.6980256	0.3746569	0.0375991	0.1187917	0.0392859	0.1582518	0.6311564	0.4261737	0.1123915	0.5889294	0.1373189	0.1107604	0.2995424	0.0038822	0.1317310	0.0509300	0.2869725	0.5976757	0.2386546	0.6884732	0.3075909	0.0327553	0.3756100	0.4326134	0.3516223	0.2080929	0.2749336	0.6217340	0.5420814	0.4768971	0.2814001	0.1858562	0.4318555	0.1651124	0.6195401	0.2050272	0.2364130	0.1583984	0.5455675	0.5373707	0.6424729	0.0269395	0.0736828	0.2485248	0.2419870	0.4231360	0.0044931	0.2892849	0.2169499	0.5185699	0.2596299	0.7738007	0.2830690	0.4263132	0.2106776	0.3146292	0.3590526	0.4589254	0.5070365	0.0275487
500	0.0595911	0.1232955	0.1342861	0.8256567	0.5596288	0.0479194	0.0475971	0.2500260	0.2125358	0.5272128	0.3645079	0.5078927	0.1852583	0.0075106	0.3801873	0.0038695	0.4551251	0.0509869	0.1232008	0.3511276	0.5868218	0.5153997	0.3388296	0.3920080	0.2882819	0.6898113	0.2198743	0.8533010	0.0253592	0.4924809	0.0344311	0.5059730	0.3426470	0.3483205	0.4867790	0.6654269	0.5995118	0.0735554	0.4007274	0.6968422	0.6849381	0.4240494	0.0438981	0.1183251	0.0364191	0.1124875	0.6026935	0.4278650	0.0655736	0.6897005	0.0997401	0.1543170	0.2479198	0.0004641	0.1034091	0.0150435	0.2348131	0.5772241	0.2771038	0.7246167	0.3087888	0.0417615	0.2850409	0.5011738	0.3078938	0.1581933	0.2829690	0.7411766	0.7965816	0.5126019	0.3049075	0.2114440	0.5284253	0.1437801	0.6659511	0.2778271	0.2711104	0.1992836	0.5825107	0.5448450	0.6424609	0.0237667	0.0993712	0.2392796	0.2379486	0.4468530	0.0028464	0.2832808	0.1918630	0.5119932	0.2030988	0.6916367	0.2422056	0.3147240	0.2282353	0.3671234	0.4150779	0.4884753	0.5842770	0.0125013
550	0.0388135	0.1771447	0.1538175	0.5760017	0.6094368	0.0969467	0.1289033	0.0626996	0.2288093	0.4583804	0.1904026	0.5847717	0.1758475	0.1393770	0.3388246	0.0040000	0.4949814	0.1023558	0.1337194	0.3181414	0.5011766	0.4546750	0.3140309	0.3229567	0.5685684	0.5222904	0.2334580	0.6394034	0.0573520	0.6876535	0.0370453	0.5381588	0.3961454	0.4962890	0.6447541	0.5129341	0.6478616	0.1124065	0.4233048	0.6652258	0.8003391	0.1707140	0.0591445	0.0892824	0.0234065	0.0835374	0.6162625	0.4017714	0.1739718	0.7061179	0.1315232	0.0911129	0.2979265	0.0010419	0.1060857	0.0927458	0.3050988	0.6014780	0.2455990	0.6601165	0.2686533	0.0656032	0.2880172	0.5508922	0.3447761	0.1855654	0.4656866	0.7059192	0.6332942	0.4760651	0.2059667	0.2163924	0.5072478	0.1672979	0.5822740	0.1464079	0.2641017	0.2274456	0.5387524	0.5151484	0.6034674	0.0163154	0.0519262	0.3467245	0.3116630	0.5149089	0.0327042	0.3217530	0.2715378	0.5491509	0.1404294	0.6427453	0.2978485	0.2923944	0.2364268	0.2864787	0.4913803	0.4519266	0.7481891	0.0112494
600	0.0374809	0.2830946	0.1424229	0.5376670	0.5931251	0.3848797	0.1380536	0.0140096	0.2902699	0.5171257	0.1494546	0.6427734	0.2346400	0.1789879	0.4393815	0.0041947	0.4383264	0.1416174	0.2517633	0.3647565	0.6524698	0.5464018	0.3587483	0.3677603	0.6650640	0.5135832	0.2715383	0.6776927	0.0586596	0.6556985	0.0258559	0.5623282	0.2952080	0.4636078	0.5086232	0.5521651	0.7542399	0.0842545	0.4787984	0.6125984	0.5484280	0.0786082	0.0917604	0.1575912	0.0255736	0.1184709	0.7254057	0.3504031	0.1758113	0.6555626	0.1017461	0.1177904	0.2658080	0.0014366	0.0743690	0.0809307	0.4008469	0.6223330	0.2763020	0.5848407	0.3201791	0.1120184	0.4103344	0.4440012	0.3811863	0.1830935	0.5061264	0.6497013	0.6498622	0.2167079	0.1371167	0.3074434	0.5999237	0.1985338	0.6457817	0.0894714	0.3580943	0.2427868	0.5714784	0.6640195	0.6627133	0.0377999	0.0524007	0.4185546	0.2631075	0.5048135	0.0096764	0.2816097	0.1538405	0.6518796	0.1793087	0.7021468	0.3092142	0.2976543	0.4487871	0.2514639	0.4166512	0.3495424	0.5524610	0.0223648
650	0.0429914	0.3491897	0.1674344	0.4673828	0.5037099	0.4819659	0.2205236	0.0044599	0.2404297	0.5902462	0.2613102	0.4722489	0.2819286	0.2331230	0.2783645	0.0011377	0.4079216	0.1268564	0.2248318	0.3554280	0.6737550	0.5297060	0.3836956	0.3185998	0.6844590	0.5428278	0.2233670	0.6398759	0.0293630	0.6700252	0.0937339	0.5308450	0.3662977	0.4740846	0.6367568	0.5320415	0.6708625	0.0995370	0.4877324	0.6182667	0.4340380	0.1308961	0.0463631	0.1855486	0.0026990	0.0591444	0.7463087	0.3826802	0.1448526	0.6509624	0.0646690	0.1312522	0.2685624	0.0000000	0.0243134	0.0898868	0.2019508	0.5262673	0.3155035	0.7297498	0.4207419	0.1442592	0.4876086	0.5579629	0.2879054	0.1403457	0.5682674	0.6112769	0.6482506	0.2512886	0.1870559	0.4056179	0.7443541	0.2260162	0.4394478	0.1635526	0.3144632	0.2638487	0.7284947	0.6828801	0.6904074	0.0333323	0.0621404	0.3188640	0.3316027	0.4183457	0.0052094	0.2687058	0.1619766	0.5702469	0.1248816	0.7174512	0.2559670	0.4158004	0.5166767	0.2458852	0.3852059	0.3939643	0.5471775	0.0207748
700	0.0366945	0.2533766	0.1250580	0.4656183	0.4632415	0.6493377	0.2332279	0.0051593	0.1998170	0.4163773	0.2827259	0.5145015	0.2466151	0.2017587	0.2613142	0.0054961	0.4957586	0.1250107	0.2805122	0.4615390	0.4924007	0.6738958	0.3621785	0.3128500	0.6652730	0.5579812	0.3374247	0.5702551	0.0221469	0.5914494	0.0658051	0.4664564	0.3407225	0.4118110	0.6088160	0.5596383	0.5632632	0.0716831	0.4396843	0.7795732	0.4456019	0.1574384	0.0822237	0.1646281	0.0012605	0.0638974	0.7051886	0.4120354	0.2370659	0.6869145	0.1103027	0.1359508	0.2081912	0.0002594	0.0538108	0.1735273	0.1121934	0.4633081	0.2642940	0.5337082	0.3417629	0.1048498	0.5166970	0.5286199	0.3773435	0.2261404	0.5483513	0.6262143	0.6252682	0.2660672	0.1525320	0.4109458	0.5346258	0.2435308	0.4900371	0.2510489	0.3138147	0.2882185	0.6848102	0.6240969	0.7641953	0.0559585	0.0918206	0.4291652	0.3035876	0.3251395	0.0064459	0.2321847	0.1415063	0.6975123	0.0815400	0.6476365	0.2627410	0.3316679	0.5584845	0.2790731	0.3811871	0.4683646	0.5828030	0.0210519
750	0.0516648	0.2087929	0.2168797	0.4349803	0.5510810	0.6559981	0.2903200	0.0289111	0.1642116	0.3593787	0.2389392	0.4947095	0.3212374	0.2786715	0.3329714	0.0047688	0.4576524	0.1376406	0.3110280	0.5694841	0.5653613	0.5770832	0.3610640	0.2455542	0.6464197	0.5261552	0.2617444	0.7175153	0.0423696	0.6445205	0.0368794	0.4545454	0.3699627	0.6043813	0.5595163	0.5214237	0.6407883	0.0793355	0.3775697	0.6473516	0.4446310	0.2128659	0.0555350	0.1829708	0.0012683	0.0759956	0.5976324	0.3831429	0.1899183	0.7018187	0.0386292	0.1514050	0.1951595	0.0007505	0.0443370	0.1045700	0.0465261	0.4350464	0.2866976	0.6833273	0.4166986	0.2117124	0.5196152	0.5294850	0.3106254	0.1722503	0.6585245	0.5760390	0.5153889	0.3562920	0.2079092	0.4127053	0.5830762	0.2298661	0.6230700	0.3411287	0.3061895	0.2703751	0.6408965	0.7168408	0.7683408	0.0576477	0.0452433	0.4611472	0.4281782	0.4398844	0.0307643	0.1855787	0.1423455	0.7117738	0.0524306	0.6033471	0.2057284	0.2668985	0.5275082	0.2359907	0.3097025	0.4035787	0.5281845	0.0255208
800	0.0390142	0.3342200	0.1976765	0.4724581	0.5733612	0.5800871	0.2607524	0.0255112	0.0954480	0.4624281	0.3037877	0.4482392	0.4011572	0.1983446	0.3544442	0.0104015	0.5191168	0.1544558	0.2785934	0.5449653	0.5963878	0.6654531	0.4133860	0.2099091	0.6301082	0.5355180	0.2475698	0.6379839	0.0178060	0.5784154	0.0667206	0.4752343	0.2867818	0.5446104	0.7900554	0.6102225	0.6347635	0.0686705	0.3407457	0.5666541	0.5178855	0.2270575	0.0884002	0.1876980	0.0020990	0.1278136	0.6815647	0.3017263	0.3022216	0.7782615	0.0294341	0.1377299	0.1592334	0.0022594	0.0880003	0.1094405	0.0466335	0.3947190	0.2824436	0.5794004	0.3632482	0.2409162	0.6141270	0.6177303	0.4051981	0.1873879	0.6550201	0.5682651	0.5704010	0.2747962	0.3342377	0.3561992	0.5418444	0.2810240	0.5429190	0.2693831	0.3992882	0.2033276	0.5404792	0.6306873	0.7263977	0.0280925	0.0656225	0.5223252	0.2973260	0.4667785	0.0652609	0.0730532	0.0722682	0.5496721	0.0279493	0.8379152	0.1976771	0.3763550	0.5709416	0.2957872	0.4699663	0.5554122	0.4647935	0.0308506
850	0.0407181	0.2766598	0.2192010	0.6244334	0.5779042	0.6886569	0.3186091	0.0102098	0.1182141	0.4547009	0.3006991	0.4225324	0.3494394	0.2025091	0.4144505	0.0188730	0.4088641	0.2005479	0.2744915	0.4778892	0.4742109	0.4950224	0.3799989	0.2044500	0.6114209	0.4834916	0.3079264	0.5475334	0.0334520	0.4019067	0.0755468	0.6247362	0.3071559	0.5849889	0.5660529	0.6004121	0.6845527	0.0757973	0.3441321	0.5553089	0.4417709	0.3005755	0.1019217	0.1355507	0.0117073	0.1556098	0.6553674	0.4035007	0.2662782	0.6335940	0.1021412	0.1209671	0.0990937	0.0000463	0.0866210	0.1106412	0.0223531	0.3297803	0.3047937	0.5396402	0.3522028	0.1730538	0.7066590	0.6511057	0.3044839	0.2668244	0.6873378	0.4808812	0.4908522	0.2171806	0.3078655	0.3812060	0.6644105	0.2307771	0.5503139	0.3770362	0.4206434	0.1925247	0.5310853	0.6591358	0.7333541	0.0542663	0.1300377	0.4517555	0.2999035	0.3947205	0.0925258	0.0584752	0.0825266	0.5964683	0.0324308	0.5396211	0.2267413	0.4160999	0.6425714	0.2591610	0.4098694	0.4620469	0.5174555	0.0324513
900	0.0682461	0.2829428	0.2523201	0.4700762	0.6723769	0.6371182	0.3495953	0.0189269	0.1193000	0.4133502	0.2489829	0.3933204	0.4016449	0.2206215	0.2646512	0.0105097	0.4208499	0.1720337	0.2754890	0.6435106	0.5420145	0.5747091	0.3065200	0.2394504	0.6188178	0.5697718	0.3584679	0.6674880	0.0274743	0.6010645	0.0934532	0.5305618	0.3435879	0.4848720	0.4720097	0.4535601	0.6534822	0.1440341	0.3366789	0.6055881	0.5241917	0.2987344	0.1174593	0.1416460	0.0051656	0.0971153	0.6291926	0.4091355	0.2364036	0.5916932	0.1000727	0.1572024	0.1921027	0.0000663	0.0710560	0.0779341	0.0593782	0.4508278	0.3302152	0.5738377	0.3256920	0.2089925	0.6387940	0.5210485	0.2761607	0.2872497	0.5138683	0.5770372	0.5504567	0.2708712	0.2335937	0.4369463	0.6443572	0.3550946	0.6931145	0.3212283	0.3610473	0.1428605	0.6825488	0.6790799	0.6011770	0.0715583	0.1256521	0.5278221	0.3745485	0.4225447	0.0634197	0.0456407	0.0974564	0.6111454	0.0336535	0.6196578	0.2351086	0.4049005	0.5721302	0.2164712	0.3109528	0.4342351	0.4791184	0.0093182
950	0.0621852	0.2984035	0.2390321	0.4954436	0.5367259	0.6634867	0.3014510	0.0233747	0.1324439	0.4604950	0.3076492	0.4714838	0.3205294	0.1869778	0.3636985	0.0117151	0.3990745	0.1751942	0.3914040	0.6096888	0.5746472	0.5412190	0.2839653	0.2328532	0.5841372	0.6200487	0.3837605	0.7159324	0.0448600	0.7356871	0.0566517	0.4436191	0.3253256	0.5796712	0.7149721	0.4507758	0.6773765	0.0922003	0.3223589	0.5381001	0.5237070	0.3773200	0.0638831	0.1420786	0.0127013	0.0606779	0.6005398	0.3793171	0.2887347	0.7080396	0.0598092	0.1225504	0.1058294	0.0004857	0.0820720	0.0703212	0.0688727	0.3011317	0.2642255	0.6544540	0.4256178	0.2713657	0.7122467	0.5830777	0.2924051	0.1460204	0.6235570	0.6779889	0.5489215	0.3189838	0.2295658	0.3617061	0.4796715	0.2861800	0.6824356	0.1685393	0.3715939	0.1296615	0.7378772	0.8261173	0.6417133	0.0602121	0.1048391	0.6512509	0.3992682	0.4497932	0.0272501	0.0649776	0.1209033	0.7209738	0.0272712	0.6371306	0.1785580	0.3095471	0.6457841	0.2988109	0.3613316	0.4589024	0.4439331	0.0406781
1000	0.0498123	0.2928056	0.2234927	0.6323576	0.7204867	0.7153213	0.2447911	0.0191345	0.1156640	0.3683984	0.3421250	0.4908299	0.2620087	0.1737076	0.3651323	0.0169812	0.4240310	0.1963400	0.2148559	0.5319302	0.4660567	0.3297813	0.2400377	0.2305256	0.6770886	0.5786075	0.2742943	0.5958157	0.0641641	0.6558644	0.0846921	0.5177649	0.3325597	0.5595519	0.4154044	0.5220058	0.6542697	0.0940742	0.3381024	0.5941049	0.5494441	0.3402187	0.0900310	0.0871038	0.0210003	0.0719354	0.6546325	0.3904163	0.2023658	0.5652925	0.0692592	0.1520787	0.1649939	0.0000268	0.0377238	0.0714460	0.0520033	0.4082694	0.2991889	0.5681754	0.3337855	0.2339654	0.5941474	0.5719570	0.3303831	0.1745759	0.6090846	0.5242991	0.4389955	0.2729855	0.2965033	0.3486068	0.5806274	0.3413611	0.6161251	0.1503265	0.3821392	0.1862193	0.6209078	0.6770782	0.6826801	0.0592512	0.1105211	0.6692684	0.3542066	0.5731910	0.0129416	0.0572680	0.0744315	0.7064150	0.0103106	0.6594496	0.2373792	0.3535052	0.5299979	0.2666348	0.4238089	0.3912950	0.6003528	0.0183464

0	0.0498883	0.2351066	0.1784503	0.4410405	0.6127144	0.7157272	0.3655188	0.0329939	0.1580704	0.5062618	0.2940557	0.4766507	0.2944773	0.2497841	0.3459137	0.0051381	0.4768346	0.1576721	0.2475988	0.5442612	0.5280346	0.3983285	0.2461021	0.2459051	0.6177844	0.5704654	0.1854480	0.7328281	0.0317256	0.6411152	0.0731646	0.5998792	0.3371217	0.5301867	0.5967758	0.5784860	0.7314753	0.0768708	0.3794360	0.5555036	0.5239783	0.2125491	0.0815004	0.1676647	0.0161870	0.1099383	0.6283006	0.2973726	0.2641430	0.7163678	0.1142480	0.1408521	0.1671259	0.0013626	0.0679068	0.0762781	0.0949385	0.4306433	0.3301937	0.5889882	0.4596807	0.1213702	0.6488740	0.6525831	0.3822613	0.2114367	0.5584649	0.6278499	0.6761394	0.2831684	0.2250868	0.4373104	0.5140564	0.1999165	0.6751901	0.3357586	0.4497536	0.2722599	0.7020749	0.6055760	0.5814073	0.1041076	0.1256413	0.3908319	0.3232835	0.4094646	0.0033080	0.0829752	0.0978938	0.6258881	0.0161603	0.7067915	0.1977075	0.3730519	0.6290134	0.3177824	0.4254157	0.4876733	0.6149216	0.0339206
50	0.0463827	0.3120024	0.1933493	0.4285461	0.6574345	0.5686348	0.2245507	0.2733649	0.1209739	0.2278156	0.3249531	0.5755777	0.2975300	0.2144299	0.2703082	0.0185309	0.1544197	0.2487785	0.1304207	0.5361249	0.4943140	0.5678912	0.3022888	0.2710642	0.5094029	0.5069188	0.2523951	0.6392460	0.0326422	0.6067081	0.0692828	0.5334900	0.4102231	0.5391324	0.6446373	0.5515576	0.1740943	0.1041349	0.3296627	0.5576385	0.4869319	0.2239895	0.0277102	0.1590720	0.0198721	0.0668419	0.7121142	0.3394250	0.2211387	0.6466560	0.0781126	0.1189839	0.1740593	0.1712955	0.0295738	0.0940812	0.1590680	0.4230721	0.4155306	0.3596451	0.3881894	0.2534857	0.6368003	0.2877310	0.3616414	0.1926494	0.5649129	0.7392374	0.6937606	0.3237116	0.2989759	0.4292447	0.5991475	0.2508145	0.3884515	0.2239190	0.3960924	0.2663121	0.7362008	0.3216562	0.5938168	0.0730136	0.1146009	0.5300633	0.4912658	0.5492556	0.2143348	0.0356339	0.0541379	0.5917482	0.1740921	0.2957070	0.1101461	0.3712465	0.5025912	0.3061951	0.3351418	0.6319689	0.4882234	0.0400691
