"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.8031824	0.0473603	0.6092041	0.6133651	0.0336182	0.2495132	0.5532214	0.5204157	0.3275942	0.3341610	0.5860671	0.6143542	0.3352626	0.6699121	0.6884922	0.1780000	0.2271195	0.1374532	0.6805226	0.2713921	0.2917955	0.0786271	0.5695970	0.5042707	0.4878097	0.2914532	0.6899137	0.3921686	0.5147335	0.2713151	0.7338346	0.4215282	0.1504972	0.3863871	0.3240616	0.1631979	0.2227744	0.5805944	0.3193237	0.3080157	0.6271280	0.5352413	0.6370936	0.1708141	0.7818199	0.6474139	0.1833695	0.5601620	0.3992831	0.6991778	0.4776398	0.2396899	0.0643554	0.1618532	0.5724360	0.7148484	0.0064408	0.3856074	0.0000000	0.0866869	0.5452786	0.4020144	0.0019518	0.4346505	0.6267601	0.3181948	0.5199499	0.4152995	0.4865948	0.1934466	0.1222977	0.2504716	0.3638203	0.4380063	0.1452980	0.5060880	0.0158844	0.0778808	0.0005938	0.7441377	0.1031606	0.6384223	0.3372795	0.2417353	0.1000015	0.3043604	0.0023235	0.1550985	0.6041003	0.3792356	0.4397004	0.0120326	0.5839185	0.4803817	0.0696558	0.5993508	0.0434098	0.3235257	0.1164828	0.2499875
650	0.6412259	0.0559286	0.5779631	0.6901961	0.0196942	0.2281022	0.6269000	0.6475109	0.2530496	0.1841796	0.7741124	0.4661524	0.2703182	0.6835461	0.5993062	0.1676596	0.2333516	0.2286401	0.7412515	0.3176074	0.3727436	0.1108364	0.4886722	0.5577017	0.3525713	0.1545861	0.7347874	0.4205278	0.4620964	0.3989581	0.6869541	0.5141627	0.2146952	0.4763727	0.3851491	0.2374058	0.2955343	0.5789049	0.4125884	0.5080348	0.6056209	0.6588967	0.5724047	0.1785718	0.6923983	0.6678774	0.2175944	0.8196991	0.4775862	0.7185514	0.5091161	0.2494044	0.1068364	0.1662180	0.7401283	0.7325180	0.0233449	0.4206574	0.0014177	0.0928531	0.4885044	0.2538935	0.0159208	0.4342412	0.7476011	0.3237239	0.6737165	0.2543462	0.6546705	0.1789182	0.1199086	0.3029429	0.5456021	0.4693588	0.1389346	0.5050207	0.0157538	0.0976734	0.0102296	0.6239176	0.0756319	0.4859026	0.3444326	0.2570031	0.1384928	0.3388209	0.0174182	0.2578702	0.4716074	0.2268127	0.5157921	0.0560347	0.5497026	0.3271982	0.0453310	0.5823937	0.0637302	0.4041551	0.0889074	0.2355103
700	0.7684366	0.0819319	0.6507818	0.6438411	0.0332557	0.2611985	0.7180631	0.6578063	0.2434136	0.1407369	0.6401490	0.4583673	0.4055513	0.8321055	0.6957944	0.1099575	0.2373323	0.1569539	0.6160378	0.2980910	0.3288474	0.0802426	0.5010501	0.3395677	0.2676552	0.2140195	0.7957242	0.4391336	0.4656488	0.3348700	0.6549232	0.5643297	0.1917284	0.4348148	0.5775966	0.1628378	0.3261345	0.5313055	0.5545727	0.3847619	0.6242264	0.7459728	0.5655984	0.1575148	0.6365347	0.7278806	0.2011984	0.7403337	0.4660479	0.5850266	0.4415127	0.2843063	0.0719803	0.1545318	0.6814370	0.6206512	0.0070485	0.3632993	0.0025201	0.1680762	0.5788012	0.2682925	0.0016383	0.4187420	0.8018793	0.3346362	0.5387233	0.3652691	0.7296242	0.1343666	0.2106232	0.2519048	0.5401069	0.3923272	0.0977826	0.6526582	0.0123386	0.0590379	0.0093658	0.5864042	0.1545283	0.4737563	0.3548538	0.2820353	0.0867307	0.3713827	0.0048282	0.2492170	0.4460106	0.2819265	0.3977011	0.0467184	0.6250072	0.2200961	0.0907293	0.5242727	0.0339279	0.4022254	0.1231171	0.1806779
750	0.6198187	0.0671245	0.6681503	0.7279627	0.0345996	0.2006524	0.6777945	0.6106271	0.1395536	0.1682110	0.5821711	0.6467732	0.3049915	0.7278629	0.6025120	0.1083633	0.2915804	0.1474833	0.6254527	0.2676640	0.3395938	0.0581103	0.3851260	0.3231758	0.3587231	0.2990362	0.7212080	0.4503738	0.6127244	0.2931402	0.5375573	0.4137524	0.1451667	0.4913385	0.5112127	0.1590547	0.2137146	0.6405696	0.5423746	0.6559091	0.6632095	0.6565533	0.6066141	0.2523544	0.6430602	0.6884767	0.1470027	0.7686260	0.4530309	0.6589875	0.5443906	0.2850194	0.1009713	0.1740412	0.7221070	0.6287615	0.0234787	0.3938118	0.0030613	0.2354122	0.5288375	0.3149464	0.0001642	0.4626108	0.5662197	0.4016066	0.4681864	0.3435786	0.6613600	0.1981679	0.1689930	0.2368327	0.5885687	0.3149355	0.1350994	0.6279600	0.0071053	0.1620821	0.0038415	0.6808704	0.0922067	0.4743687	0.4217465	0.2949218	0.1335964	0.5130632	0.0236035	0.3321146	0.4825942	0.3705008	0.4460655	0.0577605	0.5845591	0.3060662	0.0473390	0.7433759	0.0193667	0.3916874	0.1583933	0.1593156
800	0.6330099	0.0301372	0.6010289	0.7190923	0.0326813	0.2104708	0.6045620	0.4547485	0.0967313	0.1411155	0.6631297	0.5730065	0.3192825	0.6036889	0.5821950	0.1073347	0.2410813	0.1353020	0.5569773	0.2490233	0.2936078	0.0610521	0.4370313	0.2735344	0.3004389	0.4222422	0.6349120	0.3595763	0.4738376	0.3338108	0.7124065	0.3946413	0.2105788	0.6083162	0.6254475	0.2219034	0.2845634	0.6404520	0.5827075	0.6166255	0.6943513	0.5653752	0.6496091	0.1363467	0.5152539	0.6388626	0.1678470	0.6407119	0.4306033	0.5710016	0.4790033	0.3728038	0.1151832	0.1199597	0.6947933	0.7917519	0.0346820	0.2905012	0.0013650	0.1517037	0.5033234	0.2900142	0.0020401	0.3773288	0.5409848	0.2827069	0.5935381	0.4075688	0.6666537	0.2245109	0.1625474	0.2591295	0.5690496	0.3808012	0.1327013	0.7248753	0.0154515	0.0417174	0.0069843	0.6422619	0.0975624	0.4072370	0.3056518	0.2684111	0.1396702	0.4471509	0.0157111	0.2186081	0.5738153	0.3009533	0.3790627	0.0572007	0.5547925	0.3866626	0.0562614	0.6395900	0.0398962	0.4577986	0.1422232	0.0878223
850	0.7395175	0.0880926	0.6900068	0.6282058	0.0804559	0.2313612	0.7291660	0.6866055	0.0713596	0.1040117	0.7057443	0.6182334	0.3181379	0.7398745	0.6323012	0.1378604	0.2062887	0.0973539	0.6808680	0.3427458	0.2976461	0.0645085	0.4467033	0.2207162	0.3261498	0.4871288	0.7809816	0.4851103	0.4647548	0.3462648	0.7272986	0.3594982	0.0930349	0.6415320	0.5162759	0.1886775	0.1802932	0.6258360	0.5568923	0.4792977	0.6316810	0.5742458	0.6720506	0.1337209	0.6044393	0.6230664	0.3080654	0.7096179	0.3612825	0.6310628	0.3906279	0.4576403	0.1282022	0.1085113	0.7184065	0.6433482	0.0140783	0.2157432	0.0017195	0.1273714	0.6818793	0.2721004	0.0010127	0.4528056	0.8026387	0.2559365	0.5709541	0.4125097	0.5789023	0.2090590	0.1411985	0.2185164	0.4554650	0.3858139	0.1252185	0.5203565	0.0040355	0.0614876	0.0096396	0.7103718	0.0834902	0.4743674	0.4945334	0.3067096	0.0936729	0.2485363	0.0099418	0.2652890	0.4825591	0.3387266	0.3292783	0.0414633	0.4897910	0.3381471	0.0726001	0.6097513	0.0577024	0.4155796	0.1318097	0.1108616
900	0.7118044	0.0345995	0.6421809	0.7075326	0.0326963	0.2348223	0.6085298	0.4980424	0.0790144	0.1413263	0.7239422	0.5433195	0.3623536	0.5914473	0.5755789	0.1155995	0.2619442	0.1247657	0.5900791	0.3255334	0.2328199	0.1084157	0.4613031	0.1537279	0.3078471	0.5530005	0.7838434	0.4946574	0.4311986	0.3678001	0.6610017	0.2990289	0.1423518	0.6647663	0.4954033	0.1615277	0.2200116	0.7256267	0.5413463	0.4748366	0.7461493	0.6148314	0.6260788	0.1346172	0.6712611	0.6316740	0.1998044	0.6307731	0.4748310	0.6187596	0.5143173	0.3529201	0.1060609	0.1620190	0.7097082	0.6476272	0.0114932	0.2214713	0.0000000	0.1226698	0.5609347	0.2744309	0.0022515	0.3525456	0.6278868	0.2664474	0.5720159	0.3950515	0.7172185	0.2659546	0.1318203	0.2214969	0.3274746	0.4794076	0.1269994	0.6166670	0.0027460	0.0313155	0.0060430	0.7084613	0.0849532	0.5039016	0.3535098	0.2875353	0.0324760	0.3734896	0.0159030	0.3023335	0.6082966	0.3962035	0.2141677	0.0420081	0.5621729	0.2946850	0.0725835	0.6989852	0.0259778	0.3554523	0.1079635	0.1118537
950	0.7337961	0.0112422	0.6017828	0.7005484	0.0256050	0.2074597	0.6050386	0.5192186	0.1058121	0.0957265	0.7456761	0.5509268	0.3526354	0.6481561	0.6899923	0.0550124	0.1772618	0.1504008	0.6929607	0.2502819	0.2158475	0.1182605	0.3972763	0.1573398	0.1935590	0.5759882	0.7411875	0.5054871	0.4514096	0.3126163	0.6042432	0.3913080	0.1140076	0.5742876	0.4653974	0.1686025	0.2031753	0.5379735	0.6440624	0.5499587	0.6297504	0.5841328	0.7876132	0.1717341	0.6269831	0.6854274	0.1884629	0.6680608	0.3763935	0.6474444	0.4675170	0.3523544	0.0764854	0.2286861	0.5593095	0.6885930	0.0283169	0.1878828	0.0005102	0.0810484	0.5183420	0.2515986	0.0021697	0.3571734	0.7213093	0.2433672	0.5372105	0.3725567	0.5682804	0.2765908	0.2038034	0.2895567	0.2888162	0.5018113	0.0751242	0.6121123	0.0037577	0.0622373	0.0009644	0.5935265	0.0794195	0.3845149	0.4020468	0.2599342	0.0421673	0.3839445	0.0036990	0.3171691	0.5421072	0.3409245	0.2095600	0.0582712	0.5561611	0.2612266	0.0880213	0.5097124	0.0378017	0.4292028	0.1618883	0.1413801
1000	0.7022378	0.0092913	0.6810532	0.7596862	0.0127870	0.2840880	0.5674516	0.4699363	0.1059392	0.1038876	0.5898330	0.6619496	0.4313842	0.6636389	0.6315995	0.1008074	0.1827043	0.1488246	0.7117530	0.3609545	0.2741040	0.0964195	0.3782382	0.1259920	0.1388013	0.5073227	0.6837798	0.4481518	0.4983638	0.3448871	0.7106739	0.4097788	0.0914754	0.6762874	0.5698455	0.2311026	0.1799605	0.6164325	0.5551387	0.5201671	0.6567350	0.6505404	0.6628909	0.1555693	0.6984495	0.6373278	0.2003590	0.6874462	0.3714818	0.6987517	0.3743905	0.2335486	0.1341824	0.1617272	0.6091941	0.6545194	0.0533306	0.1383746	0.0000160	0.0690463	0.6556632	0.2458840	0.0013178	0.4056082	0.5854412	0.2606985	0.5817355	0.4281143	0.5768312	0.2461521	0.1343129	0.2952438	0.4015235	0.4745065	0.0800105	0.4854884	0.0050112	0.0725972	0.0034199	0.4213120	0.0823582	0.4588433	0.5219865	0.2824156	0.0809499	0.4822352	0.0233598	0.3915171	0.5873901	0.3899384	0.1927392	0.0708118	0.6170079	0.3148446	0.0624724	0.5745533	0.0235831	0.3820025	0.1190329	0.1302862

0	0.6939588	0.0218748	0.5981408	0.6785344	0.0407721	0.3105338	0.6613642	0.5632232	0.0930247	0.1402575	0.7599509	0.5651819	0.4159260	0.7627597	0.6940950	0.1738042	0.2030363	0.1433714	0.6283587	0.3453032	0.2594135	0.0511238	0.3756484	0.0365000	0.1592370	0.5280872	0.5736840	0.3205452	0.3817532	0.3904666	0.8858527	0.4250150	0.1309320	0.5975979	0.6632762	0.3940445	0.2373416	0.5738774	0.5174888	0.5202081	0.6313308	0.5856614	0.5547311	0.1370194	0.7448545	0.6226483	0.1895566	0.7635493	0.5824882	0.6535206	0.3483308	0.3139958	0.1476588	0.1876535	0.7702181	0.7133102	0.1612516	0.1665973	0.0049539	0.0179818	0.6260874	0.2765163	0.0047734	0.4004117	0.7958054	0.3122945	0.6037318	0.4683954	0.7028173	0.2123023	0.1487716	0.2417068	0.4209230	0.5679261	0.1135693	0.6203983	0.0064342	0.0755061	0.0002879	0.3088728	0.0739007	0.4778759	0.3562402	0.2875356	0.0523682	0.3569264	0.0552217	0.2833148	0.4521061	0.3982834	0.0625173	0.1269682	0.5494556	0.3065846	0.0522625	0.6728202	0.0095468	0.3669078	0.1297967	0.1778819
50	0.1144036	0.0081090	0.5865402	0.7576133	0.0442686	0.3539864	0.7651840	0.5658418	0.0624835	0.1573726	0.4831167	0.5064320	0.3273555	0.5949268	0.5825403	0.1495451	0.1873559	0.1997492	0.5406087	0.1295996	0.2505478	0.0358687	0.3098150	0.3054260	0.1468316	0.5164114	0.5981365	0.3732346	0.4938842	0.3658950	0.7505238	0.4480464	0.0848216	0.6229985	0.6362875	0.1443678	0.2340421	0.5207519	0.5550393	0.4880539	0.7095671	0.5426181	0.6544323	0.1943085	0.5446980	0.4629840	0.1811583	0.6400844	0.6404805	0.3184262	0.5220899	0.3123963	0.0934807	0.0699789	0.5017698	0.8500120	0.1430639	0.1733679	0.0006319	0.0874710	0.6697835	0.2062024	0.0028084	0.4180670	0.7482298	0.3719287	0.5853263	0.4155231	0.4849775	0.1486180	0.0423241	0.3113637	0.5457114	0.6463322	0.1526598	0.5698544	0.0085861	0.0780674	0.0031206	0.3270797	0.0698746	0.5275141	0.5871013	0.3478882	0.2253161	0.3808073	0.0328486	0.3370276	0.4986152	0.3618871	0.0870074	0.1328236	0.5573861	0.3500825	0.0123981	0.3970462	0.0225763	0.3620926	0.0867025	0.2885658
100	0.1321041	0.0261091	0.5711233	0.8044957	0.0654382	0.3249234	0.6531906	0.6257956	0.0850545	0.3326413	0.4916687	0.6622612	0.3936922	0.5670081	0.5482931	0.1485421	0.2245089	0.1407009	0.7431280	0.0579331	0.2659863	0.0787560	0.3578559	0.3026587	0.1292242	0.5023775	0.7853304	0.4224580	0.4600721	0.4001659	0.4733375	0.4268537	0.0545256	0.5559584	0.3741899	0.0862527	0.2293558	0.6600274	0.5620712	0.4562431	0.6637294	0.5990964	0.6387634	0.2102222	0.6546460	0.3718261	0.2745791	0.7926388	0.6209415	0.2494271	0.4799697	0.3279177	0.0688325	0.1267277	0.8219914	0.6799316	0.1169930	0.2228378	0.0011667	0.0983221	0.4936718	0.1390134	0.0006371	0.3230452	0.7753002	0.2490946	0.5543280	0.4179471	0.5686987	0.0862436	0.0111043	0.3171921	0.5401755	0.5282204	0.0957570	0.5854899	0.0132573	0.1356348	0.0015608	0.5201273	0.0888849	0.4468934	0.6936074	0.4186118	0.3032964	0.4140396	0.0462864	0.3086270	0.4947795	0.4091517	0.2369002	0.0871862	0.5760128	0.2492658	0.0589435	0.2767535	0.0223050	0.4645695	0.1022923	0.1115977
150	0.1560906	0.0362386	0.6132765	0.5494609	0.0484244	0.3492275	0.5506736	0.6259212	0.1223928	0.3478291	0.3505892	0.6361852	0.3002643	0.7133358	0.7331931	0.1036233	0.1859602	0.2292203	0.7522405	0.0280892	0.2570091	0.0565002	0.4865090	0.4250971	0.1583783	0.5013825	0.7624711	0.3471941	0.4722804	0.3183065	0.7897717	0.4647341	0.1121751	0.5549233	0.2886193	0.0754237	0.2547590	0.5909109	0.5448458	0.4416922	0.5745783	0.5482849	0.6346969	0.1360634	0.7696447	0.2715403	0.2010611	0.6166167	0.6524616	0.3388402	0.5067515	0.3630911	0.0667369	0.0545412	0.7700028	0.6632005	0.0370259	0.2227072	0.0047354	0.1788518	0.5696169	0.1406906	0.0013045	0.3953915	0.6932120	0.2802206	0.5831895	0.3424000	0.6289197	0.0985228	0.0027106	0.4991177	0.5840902	0.4808838	0.0596268	0.5919566	0.0206043	0.0736540	0.0016492	0.6171681	0.0810643	0.4521380	0.6882409	0.2934859	0.3622693	0.4846931	0.0397195	0.2650356	0.6597559	0.3070880	0.3567469	0.0914460	0.6030706	0.2299115	0.0375882	0.2825485	0.0630318	0.3738188	0.0802743	0.1975731
200	0.1980845	0.0224237	0.5839657	0.6667143	0.0676702	0.3729724	0.5156457	0.6173291	0.2360726	0.4226920	0.4097801	0.5384245	0.3479939	0.7390155	0.6111167	0.1432318	0.1999263	0.1348508	0.7334982	0.0108041	0.3096378	0.1075247	0.4762263	0.4290149	0.0999979	0.3773805	0.7249169	0.4718983	0.3558478	0.3616824	0.7300523	0.3998823	0.0747760	0.5613259	0.2992009	0.1060959	0.2223986	0.7809688	0.5730321	0.4770526	0.6832056	0.6760956	0.5534380	0.2180966	0.6111907	0.2912135	0.2353579	0.6684169	0.5385453	0.2403681	0.3841053	0.3494949	0.0691065	0.0264983	0.7231213	0.6415110	0.0425490	0.3100382	0.0110769	0.1179498	0.5251161	0.1377172	0.0003628	0.4782035	0.6735755	0.3799068	0.5643707	0.4119163	0.7241140	0.0773121	0.0010218	0.3194476	0.5773143	0.5510334	0.0641700	0.6351673	0.0077812	0.0660792	0.0108892	0.6154971	0.0895846	0.4828010	0.8312414	0.2556763	0.3502123	0.4003886	0.0336885	0.3522272	0.4827837	0.2806878	0.3412402	0.1293742	0.6980845	0.2741759	0.0072753	0.1666457	0.0833434	0.3615238	0.1400729	0.2222331
250	0.1082210	0.0172297	0.5842109	0.6539827	0.0537824	0.2772610	0.5081210	0.6458490	0.3911585	0.4728305	0.3927566	0.5603954	0.4012770	0.5643504	0.6242317	0.1547435	0.2067819	0.2036249	0.6495086	0.0070488	0.2571543	0.0771403	0.4304565	0.4011111	0.1255811	0.4803777	0.7191053	0.4296233	0.4296684	0.3558582	0.6279604	0.4294777	0.1151656	0.4169694	0.2440970	0.0963461	0.2283308	0.5864428	0.5639366	0.4341346	0.8494819	0.6909028	0.5336677	0.2419913	0.6539066	0.2972527	0.2448353	0.6384050	0.6061160	0.2252080	0.5064176	0.3008372	0.0881256	0.0169206	0.6003990	0.5883499	0.0496768	0.3359412	0.0141054	0.0873610	0.4709730	0.1876217	0.0002203	0.4468300	0.7299324	0.3700095	0.4739457	0.3760449	0.5533929	0.0936965	0.0021414	0.3200053	0.4793831	0.6342400	0.1298323	0.5941244	0.0101210	0.1232855	0.0002975	0.7953841	0.0310133	0.4035514	0.6575391	0.3153599	0.5571842	0.4570397	0.0314982	0.2713353	0.5636592	0.2080367	0.4640224	0.1006150	0.5895327	0.2734457	0.0251273	0.2058295	0.0975354	0.3961056	0.1953756	0.1812645
300	0.1767985	0.0098243	0.7016206	0.6492271	0.0942055	0.3910592	0.4442098	0.7594451	0.3928056	0.5123216	0.3196728	0.6015470	0.3617128	0.6263562	0.7127249	0.1511673	0.2381874	0.1565483	0.5491144	0.0100276	0.3054953	0.1112984	0.5228420	0.3877318	0.0943223	0.5315956	0.6632216	0.4616106	0.3942917	0.3462338	0.6399324	0.6240381	0.1491038	0.3976438	0.2817030	0.1148382	0.2209063	0.4837636	0.5514256	0.4303472	0.6095883	0.5215638	0.4821883	0.1429951	0.5960877	0.2961834	0.2275088	0.6428268	0.6055095	0.2050277	0.4676552	0.3563846	0.1067006	0.0044549	0.7103204	0.6931778	0.0380157	0.3629333	0.0007040	0.0999644	0.6204899	0.1659086	0.0000969	0.4719056	0.7878181	0.3675839	0.4561105	0.3129050	0.8853393	0.0687966	0.0002590	0.4039959	0.4801502	0.5656121	0.1256485	0.6807946	0.0200912	0.0728907	0.0052057	0.5858677	0.0955308	0.5390665	0.6876612	0.3707566	0.3998988	0.3722430	0.0213238	0.3075704	0.5111295	0.2319870	0.3288415	0.0955216	0.5537023	0.2951727	0.0232161	0.2266642	0.0730756	0.3514395	0.1169909	0.1226950
350	0.1163489	0.0103806	0.5771101	0.6507147	0.0693566	0.3454725	0.3891056	0.4779748	0.3969440	0.4943454	0.4004535	0.5096441	0.3964503	0.6435624	0.7771028	0.1624268	0.2252507	0.1062735	0.6033990	0.0100234	0.2153927	0.1700083	0.5199769	0.4645032	0.1741725	0.5053630	0.8201125	0.3942934	0.4027372	0.3179730	0.7030486	0.5196744	0.2112710	0.4476594	0.1600045	0.0796307	0.3684731	0.5775237	0.5465765	0.4192969	0.6804599	0.5112944	0.5181078	0.2009569	0.6061463	0.3250561	0.2566776	0.6899169	0.5874401	0.2234216	0.4775398	0.3035159	0.0591694	0.0047023	0.6679553	0.6434877	0.0206525	0.3440091	0.0122803	0.1377328	0.5181175	0.1928779	0.0000973	0.3962581	0.7174077	0.3269828	0.5567546	0.4046997	0.5700750	0.0775680	0.0000879	0.4011810	0.4994420	0.6816920	0.0899364	0.5847796	0.0126916	0.0893680	0.0007629	0.5681844	0.1046215	0.3898460	0.7290171	0.2941951	0.2637640	0.4632970	0.0116106	0.2575590	0.4640983	0.2226114	0.3980643	0.1288190	0.5788867	0.2651170	0.0528518	0.1619707	0.0575309	0.4148644	0.1340420	0.1583568
400	0.1023211	0.0345051	0.6365545	0.6277527	0.0331478	0.2549880	0.4336130	0.5314968	0.3777027	0.4214636	0.4148675	0.6720149	0.3369172	0.7208059	0.7728528	0.1041043	0.2089971	0.1252712	0.6637995	0.0055922	0.2664334	0.1014949	0.3700878	0.3868792	0.1859476	0.5473449	0.7458120	0.5415709	0.5102022	0.2295295	0.6462255	0.7436186	0.2553779	0.2743967	0.1731325	0.0693199	0.3108272	0.6660860	0.5924179	0.3943770	0.6890561	0.5369867	0.7043813	0.1554875	0.5812994	0.3295318	0.2591490	0.6533666	0.6632496	0.2162977	0.4291889	0.4077854	0.0727222	0.0207125	0.6847418	0.6543264	0.0071119	0.3739530	0.0051595	0.1744636	0.6189244	0.1781575	0.0016649	0.3178085	0.6682703	0.3360364	0.5615787	0.3639601	0.6544011	0.0850661	0.0000210	0.4134216	0.5893144	0.6761610	0.1484568	0.6916003	0.0154981	0.0796097	0.0060173	0.6365451	0.0841611	0.5607229	0.7022954	0.2758100	0.3376579	0.3516765	0.0134010	0.2113473	0.4330574	0.1559027	0.3818479	0.0573175	0.6654051	0.2510137	0.0374397	0.2412197	0.1178092	0.4077816	0.0833905	0.2013813
450	0.1007958	0.0275449	0.5945034	0.5658049	0.0176301	0.3492527	0.4411564	0.5091886	0.4207267	0.2950633	0.4107670	0.5505837	0.4558561	0.6595516	0.7022295	0.1302228	0.1323740	0.1657407	0.5902527	0.0120143	0.2723485	0.1042636	0.4197427	0.4871420	0.1933681	0.5135169	0.7219182	0.3989763	0.4145591	0.4317417	0.5976804	0.6506846	0.3620162	0.1803689	0.1837224	0.0760509	0.3112946	0.6497138	0.4891602	0.4765849	0.7448906	0.5671186	0.7396321	0.1381103	0.6240855	0.3075512	0.2026758	0.6620312	0.6055527	0.1806384	0.4560801	0.3668399	0.0244826	0.0213059	0.8108318	0.5906762	0.0080923	0.3311632	0.0070980	0.2310772	0.5941872	0.1196280	0.0040347	0.3155700	0.7020506	0.2748321	0.4471432	0.4034806	0.6301360	0.0929711	0.0002653	0.4547220	0.5464039	0.5980496	0.1034840	0.6324477	0.0072824	0.0997189	0.0018077	0.6402314	0.0901742	0.4302293	0.6978073	0.3528900	0.3947434	0.4410049	0.0256690	0.2520981	0.4464681	0.1441888	0.4009367	0.0632834	0.5995861	0.1747397	0.0063905	0.2376205	0.0716762	0.3287651	0.1433359	0.2145724
500	0.1571428	0.0360440	0.6101095	0.6129412	0.0488982	0.3178283	0.3808348	0.6594954	0.4051034	0.3588867	0.4114945	0.6726220	0.4223902	0.6829825	0.6484309	0.1837573	0.2710205	0.1199892	0.6583559	0.0130166	0.2755111	0.1114677	0.4169138	0.4027845	0.2069040	0.6409992	0.6680892	0.4978639	0.4061637	0.2454316	0.7052304	0.7528906	0.4775436	0.1196598	0.0944057	0.0753744	0.3046236	0.7148477	0.5232274	0.4672035	0.6452408	0.5221502	0.8236066	0.1602086	0.5937247	0.3011595	0.1815354	0.6317748	0.6248476	0.2098725	0.4346061	0.3928088	0.1381225	0.0218080	0.5087516	0.6641924	0.0043245	0.3633411	0.0039005	0.2840550	0.5988789	0.1672976	0.0000000	0.3672751	0.6184745	0.3354438	0.4346259	0.4622258	0.6393028	0.0743971	0.0028010	0.3726095	0.5842087	0.4717324	0.1453779	0.7073335	0.0108155	0.0793818	0.0057225	0.8946666	0.1060909	0.5008069	0.6961642	0.2628893	0.3496784	0.4864179	0.0169314	0.2658329	0.5509533	0.1397861	0.4437605	0.0501400	0.6484568	0.1755380	0.0262015	0.1026777	0.0542444	0.4205921	0.1621518	0.2170012
550	0.7429382	0.0577974	0.6099592	0.6983250	0.0428510	0.1738952	0.3781456	0.5936551	0.3342155	0.3237852	0.7643014	0.6648355	0.4401664	0.6279745	0.5656647	0.0372262	0.2272687	0.1602586	0.6983578	0.2527159	0.2390716	0.1633416	0.4665068	0.2497774	0.2523045	0.5362155	0.6510495	0.4132148	0.4162572	0.3645334	0.6646513	0.7621889	0.6117936	0.0907980	0.1044372	0.0909498	0.4118205	0.8229535	0.5592535	0.4762669	0.6392310	0.6292544	0.6720070	0.2482680	0.6544480	0.5511439	0.2073750	0.7033988	0.3796738	0.5035060	0.4836905	0.4006570	0.0756932	0.0785169	0.6848688	0.7122267	0.0038709	0.3746663	0.0247344	0.3537239	0.6633615	0.2138378	0.0009306	0.5438270	0.6980291	0.3377424	0.4992858	0.3641056	0.5414933	0.1427654	0.1331920	0.4489338	0.4920501	0.3116504	0.0986892	0.6127217	0.0156233	0.0610411	0.0047525	0.7929357	0.0784302	0.4269147	0.2806585	0.2705033	0.1484653	0.3693997	0.0240465	0.2349007	0.5484752	0.2897671	0.2867180	0.0257156	0.5978409	0.2138244	0.0397747	0.3609741	0.0373740	0.4433989	0.2658621	0.1596683
600	0.7249215	0.0178497	0.7777483	0.6466335	0.0562587	0.1858909	0.6023222	0.6802626	0.2991461	0.1995886	0.6975118	0.5105654	0.4223414	0.7717226	0.6609797	0.0287504	0.2412674	0.1899494	0.6852918	0.2306913	0.3527206	0.1757703	0.3497093	0.3142963	0.3004737	0.5932959	0.7222402	0.3775800	0.4909004	0.4594376	0.7805186	0.5621702	0.7619914	0.1507341	0.1220615	0.1114091	0.5803782	0.5368077	0.5934180	0.4534290	0.6535065	0.7132716	0.7136917	0.1449212	0.5666732	0.4844932	0.2046453	0.6950310	0.2603471	0.6732621	0.4232293	0.3956564	0.0601218	0.2000493	0.5848283	0.6237062	0.0020558	0.3037850	0.0019778	0.2636797	0.7523076	0.2708472	0.0008974	0.4499993	0.7355788	0.2646227	0.4217031	0.2756829	0.6518643	0.1996442	0.0970318	0.3018563	0.4650622	0.1927470	0.1093462	0.6647612	0.0104112	0.0650532	0.0010009	0.8081423	0.1470612	0.4291676	0.3589477	0.3421405	0.1090807	0.3409386	0.0445784	0.1952572	0.5558578	0.2962382	0.3291614	0.0477758	0.5720061	0.2113865	0.1542701	0.5590456	0.0531519	0.3258309	0.2511957	0.1688783
