"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
850	0.1392211	0.9317122	0.8437664	0.7560687	0.2830667	0.5083003	0.3321839	0.5356418	0.4297324	0.0399787	0.1259633	1.0710913	0.9739346	0.1506918	0.5176288	0.4211525	0.6277432	0.6736740	0.3040297	0.1440919	0.5382129	0.9247876	0.0949031	0.1810040	0.1009140	0.0047212	0.0049490	0.4890854	0.3452217	0.4013942	0.0944327	0.8031481	0.5559828	1.0099395	0.9535554	0.0102248	0.9767717	0.0005825	0.8740656	0.0233656	0.0290383	0.9565212	0.5698989	0.8555954	0.0928834	0.7098040	0.9780610	0.9239381	0.5374242	0.9227665	0.0267105	0.9184320	0.7592997	0.8971948	0.1357898	0.0656496	0.0445539	0.4971599	0.1068257	0.7037718	0.3551880	0.6417967	0.2860021	0.4355279	0.2500477	0.6995344	0.1732730	0.0970699	0.7491370	0.6391732	0.8107678	0.6175483	0.0010323	0.8355506	0.6105521	0.6958478	0.7292700	0.9785551	0.7821738	0.9118557	0.0057214	0.1308277	0.7760325	0.3276418	0.1646298	0.8596911	0.7645082	0.1161785	0.8821669	0.7771069	0.4611663	0.7016150	0.5800937	0.9453098	0.5029809	0.1221568	0.0241599	0.6410088	0.0462668	0.4605451
900	0.1825196	0.9118753	0.6401833	0.7921442	0.3503401	0.4390325	0.3086072	0.3985185	0.3880035	0.0447613	0.1394294	1.0557410	0.9088740	0.1651361	0.5012057	0.3955573	0.5812056	0.7322969	0.2879989	0.1189722	0.5168334	0.8488873	0.0818124	0.1910119	0.0942386	0.0068533	0.0000531	0.4608877	0.3780006	0.3619276	0.1192830	0.8388223	0.4918113	0.9849656	0.9833888	0.0110325	1.0028241	0.0005905	0.8662946	0.0229042	0.0238484	0.8816158	0.6171732	0.8707849	0.0686734	0.7613458	0.9891433	1.0472075	0.5335833	0.8320232	0.0325295	0.8650872	0.8745830	0.9208147	0.1583407	0.0819612	0.0581844	0.4880117	0.0996253	0.7338720	0.3385901	0.6512255	0.3509866	0.5276269	0.2758144	0.5965799	0.1846188	0.1070316	0.7835171	0.6681606	0.8095207	0.5599383	0.0021512	0.8112940	0.6060244	0.6070259	0.6928168	1.0318259	0.8372503	0.9201173	0.0092881	0.1369759	0.8567166	0.3275474	0.1462731	0.8921511	0.7886000	0.1315573	0.8240009	0.7590163	0.4134267	0.6640035	0.6174671	1.0343410	0.4663539	0.1302069	0.0154926	0.6682518	0.0618494	0.4946749
950	0.1566439	0.9095627	0.6838695	0.6578817	0.2909791	0.5446519	0.2850796	0.4138972	0.4581536	0.0375458	0.1494724	0.8978747	1.0224717	0.2180995	0.5142856	0.4162435	0.5230236	0.7453104	0.2922540	0.1550175	0.4573529	0.9055074	0.0793199	0.2166560	0.0765631	0.0048623	0.0042592	0.5209024	0.3552070	0.2508019	0.1127830	0.8461898	0.5641844	1.0100088	1.0883613	0.0086305	0.9649353	0.0000479	0.8172854	0.0175155	0.0265904	0.9175862	0.5941738	0.8587735	0.0503906	0.7121394	0.9560217	0.9767251	0.5294142	0.7589357	0.0421753	0.8632142	0.8115807	0.8267720	0.1964798	0.0956476	0.0518298	0.5198085	0.1274137	0.7742717	0.3611036	0.7778907	0.2819530	0.4436827	0.2216827	0.5322323	0.2255560	0.1387788	0.7512700	0.7652438	0.8104948	0.6051940	0.0026386	0.8013271	0.6428441	0.5789409	0.7096341	0.9679866	0.7373370	0.9604943	0.0063892	0.1559374	0.8690023	0.3297558	0.1877122	0.8979083	0.7463146	0.1010821	0.9004928	0.7528814	0.4243289	0.6973875	0.6749459	0.9082112	0.4255619	0.1528856	0.0119013	0.6288871	0.0447250	0.5218504
1000	0.1571675	0.8320478	0.6878534	0.6662705	0.3273272	0.4535203	0.3325293	0.4108477	0.4330277	0.0402069	0.1447538	1.0158447	0.9207908	0.2399099	0.4696741	0.4325110	0.5521142	0.7457292	0.3546022	0.1798606	0.5014102	0.8391943	0.0750909	0.2534800	0.0924683	0.0078187	0.0030662	0.5295678	0.3506848	0.3131696	0.0993895	0.8193405	0.6296342	0.9797974	1.0105306	0.0060343	1.0138721	0.0001898	0.8421568	0.0209320	0.0262276	0.8730341	0.6553479	0.9547215	0.0665044	0.6725949	1.0038058	0.9525097	0.5838499	0.7716072	0.0541509	0.8954255	0.7631711	0.9254984	0.2723504	0.0802805	0.0488692	0.4000731	0.1312776	0.7106641	0.3816805	0.6671825	0.2879658	0.4624258	0.2688542	0.5941876	0.1717451	0.1511608	0.6987184	0.7562539	0.8493514	0.4720973	0.0030597	0.8632551	0.6187986	0.6339520	0.7141928	0.9178677	0.6499221	0.8733916	0.0107830	0.1596055	0.9070863	0.4120822	0.1658220	0.8490362	0.7006084	0.1045368	0.8988065	0.7129461	0.5112595	0.7275264	0.6146368	0.9866289	0.3718236	0.1598406	0.0255229	0.5996940	0.0641292	0.4294490

0	0.1489358	0.8056427	0.7491930	0.6711322	0.3544135	0.4959883	0.3410476	0.4222644	0.4675048	0.0477554	0.1655110	1.0425710	0.7940101	0.3727034	0.5435953	0.3903925	0.5782073	0.8247871	0.3161434	0.1605229	0.5434134	0.9758075	0.0723992	0.2943360	0.0845152	0.0050629	0.0001961	0.5207467	0.3357084	0.2812656	0.1249605	0.9435686	0.6315029	1.0245368	1.0470132	0.0132815	0.9619079	0.0075489	0.8891921	0.0215203	0.0205166	0.8597110	0.7101062	0.8488754	0.0681011	0.7133160	1.0043744	0.9501022	0.5995342	0.8809544	0.0373692	0.8371239	0.7111597	0.8746040	0.2530950	0.0627269	0.0689702	0.5085085	0.1621976	0.5129089	0.4744064	0.7236673	0.3274206	0.4715398	0.2933552	0.6073331	0.2105116	0.1261713	0.8337264	0.7064747	0.9035289	0.4919403	0.0021437	0.7529851	0.6548386	0.7204372	0.7649210	1.0146345	0.6444177	0.9048425	0.0041942	0.1964607	0.9249600	0.7158288	0.2516725	0.9745072	0.7528377	0.1420475	0.8944212	0.5463464	0.5195638	0.6470325	0.6458242	1.0880148	0.3662243	0.1293285	0.0098726	0.6137850	0.0407485	0.4398602
50	0.1950474	0.9394164	0.5617524	0.4459174	0.4850169	0.4698418	0.3440118	0.4372493	0.3771244	0.0336428	0.0236648	0.8557764	0.6310745	0.7357657	0.2007216	0.4038422	0.5618390	0.7820731	0.2985121	0.1868533	0.5087364	0.9744717	0.0733112	0.1251085	0.0887900	0.0097290	0.2466606	0.6594494	0.4147571	0.2324391	0.1492152	0.9162280	0.8525712	0.9828919	1.0567207	0.0070121	0.5030563	0.0002402	0.8146913	0.4984972	0.4500616	0.9753945	0.5751107	0.9708510	0.0607126	0.6705105	0.8905168	1.0184422	0.7872511	0.7102005	0.0334085	0.9218411	0.7129653	1.0030580	0.1517949	0.0663391	0.1259735	0.3678230	0.1292152	0.4195940	0.5617188	0.7189186	0.2801844	0.3845378	0.2997247	0.5375724	0.1754588	0.1268723	0.7441621	0.6790389	0.6990601	0.4833758	0.0075247	0.8494815	0.5770234	0.7080940	0.6080303	0.9710134	0.6801707	0.6071347	0.0010494	0.1757394	0.9788178	0.7840391	0.2563507	0.9197567	0.8444159	0.1153507	0.9106294	0.5595443	0.5988754	0.2974649	0.7223017	0.9836561	0.4291596	0.0154266	0.0070847	0.6918714	0.0295691	0.4658997
100	0.2527852	0.9286246	0.3736503	0.2778403	0.4949204	0.4359073	0.2934998	0.5095173	0.3554119	0.0409041	0.0077758	0.7608320	0.3599823	0.8713275	0.0914106	0.3292901	0.5660654	0.7656402	0.3156366	0.1377189	0.5728048	0.9727952	0.0706119	0.0666639	0.0929709	0.0095034	0.3972261	0.6807478	0.4953625	0.3176133	0.1684894	1.0166281	0.9086647	0.9739063	1.0982127	0.0060735	0.4502873	0.0006016	0.7260973	0.6816786	0.4976108	0.9104490	0.4184244	0.9384253	0.0582732	0.6625067	0.9600561	1.0514878	0.7750984	0.7118809	0.0371985	0.8167528	0.7446980	0.9344053	0.1428615	0.0690681	0.4421537	0.4262030	0.1749703	0.2406994	0.5514375	0.6914098	0.2892303	0.5678176	0.3719672	0.4434620	0.1895776	0.1140383	0.6872821	0.6488243	0.6447784	0.5446011	0.0081815	0.9106949	0.6581446	0.7583917	0.5894072	0.9981216	0.7226528	0.4676890	0.0003104	0.1904963	0.6761968	0.9571195	0.1859612	0.9281052	0.9391831	0.1161728	0.8618161	0.5798035	0.5408664	0.1702439	0.7328839	1.0525618	0.4586031	0.0224583	0.0024839	0.6298859	0.0314637	0.5159784
150	0.3485520	0.9726248	0.3366739	0.2359817	0.5685545	0.3936293	0.3633833	0.4764073	0.3333926	0.0548594	0.0052326	0.7269539	0.2004394	0.8806099	0.0674986	0.2955265	0.6089641	0.7733965	0.2822043	0.2114334	0.5382396	0.9447681	0.0569444	0.0580335	0.0926845	0.0121246	0.4665144	0.6618914	0.5287730	0.3789331	0.2827079	1.0126208	0.9156818	0.9700290	1.0201877	0.0520432	0.3486982	0.0003606	0.6445397	0.7652663	0.4664753	0.9239194	0.3847193	0.8447395	0.0783281	0.7435856	1.0073698	0.9350299	0.7629625	0.6423443	0.0217731	0.8677871	0.7688147	0.9010266	0.1229724	0.0498258	0.5385574	0.4057808	0.1736062	0.1121875	0.7309381	0.7867673	0.2974289	0.6729428	0.5061098	0.4084275	0.1907115	0.1147364	0.5729909	0.5709087	0.6310017	0.5694724	0.0069137	0.8933734	0.7621452	0.6330787	0.5180140	1.0401319	0.6829132	0.2885350	0.0003110	0.2334984	0.5049190	0.9641651	0.1148873	0.6075579	0.9575634	0.1010110	0.8256839	0.6461738	0.4534020	0.1159698	0.7055646	1.0294540	0.4680357	0.0093362	0.0064963	0.6922277	0.0882942	0.4588780
200	0.3710136	0.8791922	0.2732679	0.1811481	0.5152617	0.3500378	0.3374901	0.4929752	0.3648835	0.0296929	0.0030234	0.8316782	0.0994345	0.9846375	0.0351378	0.4413100	0.5920483	0.7134595	0.3091997	0.1997961	0.5213254	0.9436454	0.0531209	0.0280967	0.0844026	0.0084198	0.5330526	0.5382358	0.6579420	0.4029182	0.3175143	1.1029168	0.9194087	0.9754079	0.9939767	0.0146613	0.3798374	0.0006735	0.6358368	0.7541657	0.5545726	0.9964579	0.3420088	0.7688846	0.0772860	0.7687508	0.9624627	0.9859372	0.8214843	0.7229839	0.1371596	0.9317069	0.8262234	0.8556638	0.1047928	0.0661754	0.6242943	0.5144872	0.2381234	0.1090565	0.6890316	0.5628158	0.3435832	0.6775182	0.5388039	0.4598559	0.2022817	0.0879978	0.5883829	0.4925121	0.6140361	0.6360852	0.0172779	0.7960765	0.5836896	0.7247650	0.4515348	0.9478410	0.6019180	0.2149484	0.0005474	0.2433474	0.4593720	0.8993151	0.0906443	0.4262845	0.9779332	0.1682193	0.9263474	0.5827404	0.4956301	0.0950423	0.6585547	0.9717982	0.5517175	0.0182591	0.0045527	0.7361180	0.1201512	0.4317246
250	0.3066489	0.8827298	0.2478733	0.2751652	0.5486214	0.3765592	0.3599701	0.5198960	0.2874544	0.0263850	0.0090310	0.7981597	0.0990504	0.9868250	0.0324336	0.4659505	0.5923291	0.8252721	0.2931117	0.1720415	0.4673986	1.0022508	0.0737440	0.0208194	0.0811090	0.0165767	0.5546388	0.4742439	0.6638997	0.4006161	0.4362637	1.1229237	0.8933171	1.0111552	1.0321067	0.0152565	0.3461682	0.0012489	0.6977283	0.7505274	0.6160638	0.9061785	0.3618353	0.9075299	0.0829520	0.8122874	1.1044802	1.0248474	0.8326220	0.6525615	0.1570617	0.9970970	0.8847908	0.8625713	0.0869233	0.0691670	0.6698069	0.4646562	0.3008563	0.1488681	0.7170482	0.7010818	0.3031965	0.6304495	0.5711666	0.4736363	0.2296652	0.0904748	0.5333852	0.4043629	0.6274570	0.8143029	0.0419194	0.8016497	0.6798537	0.7990890	0.3842347	0.9738532	0.6674496	0.2136271	0.0001921	0.3362304	0.4963904	0.9089402	0.0876229	0.4064920	0.9974883	0.1077457	0.8938827	0.5598236	0.4778391	0.1125629	0.6666231	1.0349479	0.5218587	0.0057430	0.0000000	0.7548386	0.1281751	0.5014798
300	0.3014748	0.9050280	0.2917929	0.2013156	0.5654305	0.3064138	0.3381148	0.4740001	0.2595479	0.0300993	0.0009194	0.8830349	0.0852379	1.0686298	0.0366527	0.3986986	0.6002294	0.7523493	0.2276893	0.2069497	0.4897733	0.9588285	0.0790333	0.0119435	0.0879206	0.0091126	0.6407402	0.5641251	0.7121418	0.4174415	0.4474112	1.0563742	0.8876894	1.0030088	1.0022931	0.0309812	0.3290032	0.0005560	0.5764237	0.7851294	0.6096730	0.8451150	0.3768339	0.8769263	0.1173640	0.7784555	0.9957713	0.9925711	0.7403288	0.6611022	0.2697330	0.9567121	0.7681125	0.8107535	0.0744864	0.0684517	0.6362815	0.4711286	0.4014718	0.2049730	0.7845217	0.6461683	0.3017031	0.6533837	0.5615288	0.3996903	0.2550221	0.0993633	0.4976276	0.3779217	0.6211221	0.8794129	0.0813729	0.7300964	0.6884158	0.7210218	0.3392369	0.9645699	0.7045612	0.2163731	0.0001944	0.3841016	0.4915344	0.9687028	0.0812551	0.4410223	1.0185703	0.1617736	0.8949559	0.6521434	0.4372150	0.1241907	0.6364570	1.0954489	0.5211813	0.0186852	0.0046605	0.7065794	0.1392756	0.4075053
350	0.3184667	0.8702077	0.2835038	0.2130356	0.5468178	0.3294556	0.3433887	0.4101111	0.3299815	0.0397416	0.0068479	0.7961788	0.0720016	1.0173064	0.0395593	0.4429782	0.5864318	0.7846930	0.3151439	0.2263568	0.4572081	0.9455801	0.0626899	0.0209591	0.0645912	0.0095992	0.6310672	0.5932578	0.7537802	0.4078978	0.4956359	0.9340084	0.8305370	1.0598033	0.9859725	0.0612982	0.3058571	0.0000000	0.6502757	0.8536834	0.5813888	0.9183660	0.4184355	0.8565766	0.0804226	0.8096510	0.9388781	1.0575261	0.8120665	0.6446502	0.2948261	0.8849722	0.7888047	0.7648605	0.1035770	0.0633675	0.6207484	0.4402064	0.4013130	0.2033378	0.8541023	0.7567652	0.3024170	0.6906765	0.6583233	0.4288785	0.1974873	0.0959341	0.5231256	0.3551550	0.5882316	0.8652913	0.1001308	0.6725834	0.7265784	0.7999844	0.3360584	1.0535085	0.6160558	0.1648308	0.0004742	0.2914389	0.5256948	0.9912800	0.0660057	0.3782219	0.9598620	0.1454157	0.9245157	0.5299682	0.4171344	0.1293804	0.6655301	1.0012153	0.4628651	0.0135162	0.0025337	0.7373687	0.1716626	0.4528272
400	0.3655958	0.9384484	0.2817150	0.1889159	0.6225850	0.2549791	0.2630892	0.4303344	0.3210406	0.0451984	0.0073518	0.8939710	0.1142830	0.9798564	0.0370121	0.4065129	0.5836665	0.8057971	0.3684613	0.2594013	0.4161468	1.0347260	0.0791902	0.0350365	0.0754685	0.0047892	0.5960290	0.5321348	0.8015961	0.4301873	0.4996120	1.0667671	0.8544355	1.0758203	0.9376952	0.0504896	0.2898854	0.0007652	0.6113853	0.7424982	0.5505413	0.8921357	0.5416475	0.8698214	0.0782650	0.8082064	1.0217181	1.0013250	0.8542856	0.6747740	0.3998710	0.9109387	0.8142952	0.7555673	0.0581787	0.0750398	0.5866558	0.4540191	0.4548022	0.2025896	0.7734919	0.6643934	0.2995808	0.6872443	0.6555476	0.4091642	0.2027487	0.1048636	0.4960877	0.4182978	0.6093974	0.8577754	0.1449069	0.6128661	0.7352813	0.7202232	0.2892584	0.9748429	0.6028205	0.1712198	0.0000000	0.2170433	0.5103284	0.8653772	0.0709309	0.3805545	0.9440938	0.2075876	0.8878255	0.5126776	0.4591196	0.1109089	0.7444716	0.9329209	0.4545430	0.0123532	0.0051418	0.7198972	0.1402562	0.4265929
450	0.3385173	1.0094062	0.2306101	0.1924912	0.5339724	0.2796676	0.3552098	0.4871236	0.2736213	0.0468431	0.0044582	0.8864895	0.1011889	0.9789004	0.0237222	0.3788195	0.6925109	0.7519363	0.3756504	0.2068522	0.5572540	1.0186450	0.0766120	0.0673944	0.0831477	0.0010836	0.5798729	0.4683028	0.7051468	0.4111376	0.4625094	0.8792495	0.9037658	1.0631323	0.9808372	0.0331007	0.2923173	0.0007113	0.6122505	0.7510448	0.6332860	1.0036556	0.5693761	0.8033812	0.0584569	0.8020974	0.9901803	0.9787527	0.8365621	0.7326054	0.3153204	0.9585984	0.8533257	0.7624487	0.0519138	0.0616035	0.4589537	0.4358507	0.4532862	0.1730221	0.7941887	0.6495452	0.2639871	0.5742057	0.6537211	0.4134516	0.2123520	0.0910951	0.4246477	0.4812983	0.6502383	0.8660987	0.1435742	0.5991389	0.7548237	0.7976611	0.2858717	1.0641366	0.5829443	0.1641584	0.0002158	0.1812940	0.5127877	0.9291043	0.0900652	0.4337423	0.9998778	0.2410980	0.8757816	0.5712210	0.4882173	0.0760332	0.7506148	0.9665651	0.5508007	0.0091753	0.0022423	0.7770171	0.1494188	0.5264715
500	0.3160975	0.9895940	0.2464906	0.2513637	0.5772727	0.2468578	0.3382537	0.4745241	0.3320470	0.0425418	0.0039331	0.8242808	0.1133068	0.9638156	0.0203853	0.3514338	0.6494282	0.7813613	0.3539890	0.1862803	0.5670540	1.0375498	0.0876470	0.0957665	0.0574470	0.0004007	0.5286977	0.5357096	0.6234438	0.3055082	0.4544103	1.0865920	0.8601598	1.0210573	1.0046816	0.0326354	0.3202521	0.0014639	0.7616067	0.8398158	0.5804523	1.0186764	0.5028911	0.9041681	0.0446028	0.8046156	1.0567521	0.9276114	0.8877163	0.7259690	0.2387931	0.8282117	0.8645099	0.7137690	0.0736130	0.0616176	0.3857561	0.5062517	0.3649986	0.1724825	0.7807575	0.6253213	0.2549272	0.5759267	0.5359872	0.4644735	0.2113678	0.0760500	0.4080649	0.4974527	0.6800901	0.7937204	0.0775911	0.6450511	0.6199288	0.7381791	0.3174047	1.0826236	0.6443769	0.1608631	0.0001936	0.1927785	0.5110011	1.0151692	0.0673988	0.5244974	0.9134157	0.2606051	0.8014773	0.5564695	0.4303854	0.0957977	0.7341745	1.0132375	0.5017054	0.0000000	0.0108192	0.7498643	0.1069987	0.4436019
550	0.2087274	0.9062793	0.3196520	0.2587899	0.3278631	0.1235479	0.3365244	0.4972768	0.4349601	0.0378165	0.1516802	0.8485872	0.1543983	0.3270985	0.3135416	0.3325671	0.6037486	0.7188876	0.2973662	0.1712621	0.5577280	1.0480305	0.0675099	0.2860753	0.0888354	0.0011030	0.1829593	0.3168392	0.5552145	0.3895705	0.4328056	0.9666466	0.7616923	0.9997341	1.0155727	0.0488291	0.8018904	0.0008912	0.8562734	0.5435496	0.1654433	0.9450749	0.5135694	0.9265906	0.0977613	0.7433815	0.9807320	1.0219317	0.7228204	0.7184486	0.0458660	0.9497732	0.8107618	0.8117901	0.1499260	0.0441012	0.5503068	0.7381352	0.2843819	0.1142242	0.7259234	0.7137904	0.2569103	0.5456681	0.5551054	0.4467266	0.1863092	0.1300496	0.4873974	0.3957061	0.8442103	0.7583108	0.1043624	0.7630724	0.6828511	0.6689701	0.3605093	1.0990706	0.6398249	0.3603494	0.0018676	0.2370574	0.6070892	1.0796702	0.0841289	0.7852231	0.8407907	0.1681443	0.8801814	0.5232758	0.3036383	0.3534753	0.6595515	0.9863166	0.5486697	0.1244204	0.0186322	0.8373629	0.0836100	0.5158412
600	0.1969182	0.8920756	0.5565256	0.3025802	0.2357386	0.1394421	0.3879611	0.5400425	0.3556845	0.0291558	0.1351051	0.9183721	0.5371017	0.2400773	0.4676509	0.3608413	0.5589955	0.6505920	0.2242600	0.1470689	0.5291093	1.0379030	0.0666047	0.2161846	0.0933709	0.0045096	0.0565930	0.3217772	0.4635240	0.4265014	0.2527252	0.9336251	0.6218741	0.9057992	1.0254013	0.0161884	0.8765366	0.0011178	0.8334620	0.4251449	0.0842397	1.0067441	0.4809335	0.9317859	0.0912413	0.7907368	0.9176515	1.0209726	0.7189405	0.7311677	0.0269447	0.9078951	0.8337305	0.9032715	0.1495313	0.0344126	0.4479171	0.8059130	0.2865228	0.0844137	0.7219196	0.6647432	0.2970618	0.4843178	0.4573032	0.4149282	0.1786198	0.0906561	0.4842998	0.4047087	0.8158637	0.7017192	0.0578701	0.7515731	0.6785004	0.7143939	0.3340888	1.1530152	0.6659884	0.5453472	0.0008004	0.3179587	0.7705448	1.0882556	0.1237040	0.8622366	0.8100508	0.1979428	0.9538377	0.6185370	0.4239657	0.5701632	0.6496238	0.9695175	0.4110449	0.1576377	0.0023363	0.7505907	0.0672007	0.5019225
650	0.1912064	0.8914528	0.8249357	0.5214847	0.2393828	0.2140932	0.3616923	0.5455927	0.4216674	0.0250317	0.1348240	0.9587194	0.8050383	0.1933706	0.4733607	0.4159195	0.5384822	0.7102861	0.2635355	0.1331730	0.5915013	0.9413032	0.0506738	0.2138326	0.0665119	0.0076233	0.0107293	0.4117984	0.4377253	0.3919701	0.2043786	1.0328458	0.5451533	0.9292291	0.9852543	0.0025274	1.0015747	0.0018070	0.8021913	0.1853877	0.0427450	1.0975669	0.4103772	0.9405964	0.0865709	0.8102437	1.0157848	1.0026201	0.6481014	0.7705032	0.0270649	0.9541125	0.8100880	0.9087075	0.1378918	0.0576826	0.1811187	0.6605558	0.2217681	0.1764310	0.7025316	0.6152763	0.2980360	0.5078870	0.3713874	0.4254839	0.1617601	0.0839537	0.5774180	0.5868261	0.7578893	0.6654691	0.0326146	0.7021422	0.6646818	0.6938495	0.4951975	1.0680137	0.8358470	0.7928438	0.0000000	0.2795828	0.7821923	0.8513710	0.1286264	0.9084702	0.7182781	0.1848340	0.9931280	0.6789472	0.4562624	0.7191858	0.5797028	1.0233016	0.4149818	0.1346123	0.0040118	0.6213085	0.0268654	0.4546768
700	0.2001878	0.9844836	0.8883930	0.6444142	0.2601101	0.4373034	0.3019105	0.5150288	0.5346419	0.0397669	0.1024436	1.0583069	0.9111862	0.1874298	0.5330877	0.3888739	0.5937511	0.6820264	0.2487439	0.1024746	0.5490594	1.0051865	0.0791848	0.3046440	0.0587897	0.0087213	0.0051686	0.4222437	0.4270046	0.3805807	0.1594655	0.8487011	0.5424559	0.9969980	0.9768437	0.0032728	0.9598985	0.0000459	0.8089541	0.0655806	0.0351695	1.0147699	0.4069600	0.8964251	0.0780805	0.7420176	1.0104598	0.9152161	0.5972024	0.6901802	0.0303159	0.8251494	0.7844504	0.8410391	0.1226839	0.1773893	0.0965044	0.6051035	0.1532236	0.4362841	0.5381127	0.6538007	0.2743030	0.4413807	0.2803065	0.4768564	0.1416529	0.0784399	0.7169175	0.5991881	0.7722183	0.6196571	0.0237216	0.7851205	0.6103752	0.6053122	0.5925369	0.9942271	0.8690522	0.8746144	0.0023842	0.3543133	0.7828105	0.7151656	0.1256209	0.8937880	0.6038132	0.2157176	0.9564792	0.6384166	0.4947216	0.8068778	0.6073351	1.0017421	0.4263879	0.2044815	0.0007193	0.5962312	0.0316075	0.4493212
750	0.1699789	0.9437285	0.8737854	0.7498603	0.2632501	0.5496148	0.3039653	0.5664703	0.4186257	0.0409208	0.1555708	0.9968788	0.9505517	0.2876020	0.5024424	0.3782451	0.6128732	0.6686746	0.2002130	0.1314577	0.5065796	0.9224556	0.0705230	0.3354371	0.0515915	0.0080624	0.0006958	0.4912837	0.4065538	0.4258073	0.1752314	0.8940703	0.5388026	0.9491246	0.9960217	0.0234997	1.0482392	0.0007270	0.7633901	0.0364228	0.0288635	0.9521755	0.5233940	0.9362166	0.0610400	0.7507750	1.0431465	0.9195119	0.6575954	0.6659914	0.0534169	0.8444483	0.7692992	0.9095716	0.1410708	0.2996845	0.0392381	0.5762578	0.1321052	0.5973400	0.4647868	0.6231561	0.2329398	0.5223609	0.3001904	0.4909101	0.1371898	0.0708468	0.7327704	0.6476440	0.8363214	0.5762930	0.0071407	0.8239237	0.5472254	0.6815346	0.5530841	1.0317861	0.8068304	0.8967932	0.0049245	0.3153403	0.8973416	0.5590101	0.0821728	1.0275005	0.5929145	0.2099415	0.8993847	0.6552301	0.4955324	0.7751901	0.6359149	1.0584127	0.3640578	0.2826030	0.0219315	0.5934819	0.0479089	0.4800530
800	0.2028224	0.8824915	0.8868180	0.7079428	0.3412033	0.4883180	0.3082838	0.4724050	0.4907115	0.0517650	0.1462137	1.0024287	0.9977541	0.3930825	0.5226807	0.3425401	0.6138749	0.7074912	0.2198650	0.1681394	0.5172805	0.9578178	0.0680935	0.3009758	0.0664345	0.0057040	0.0016228	0.5328785	0.3599764	0.4177593	0.1701728	0.9041660	0.4436013	0.8368793	1.0460624	0.0201832	1.1275133	0.0000000	0.7470359	0.0378771	0.0202091	1.0948133	0.6330751	0.9448845	0.0834025	0.7058598	1.0091211	1.0691852	0.6867561	0.7286066	0.0674411	0.8568732	0.8656468	0.9438692	0.1289365	0.2233617	0.0565316	0.5977598	0.0939893	0.6645344	0.4237506	0.6618959	0.2440550	0.4472476	0.3164762	0.4719535	0.1666712	0.0898977	0.8322168	0.6218457	0.9032895	0.5338249	0.0064756	0.7811410	0.5554891	0.6831902	0.5308019	1.0382551	0.6953701	0.8258294	0.0060010	0.3313791	0.9818369	0.5310104	0.1012395	0.9474510	0.6052986	0.1680415	0.9498331	0.5505055	0.4873564	0.6662947	0.6311562	1.0166487	0.3833589	0.2500085	0.0059843	0.5758669	0.0360624	0.4574244
850	0.1794915	0.8137164	0.6814925	0.6945797	0.3660191	0.5486316	0.3442103	0.4193352	0.4692370	0.0656556	0.1146930	1.0217506	0.7975417	0.3796640	0.5194476	0.3722609	0.6251256	0.7682295	0.2661967	0.1921944	0.5348381	0.9852528	0.0887205	0.2227170	0.0751101	0.0104929	0.0005156	0.4628481	0.3656510	0.3408705	0.1489632	0.8416603	0.4612829	0.8954333	0.9526051	0.0228027	1.0895036	0.0002425	0.7938097	0.0249326	0.0252694	0.9756064	0.6454231	0.9117005	0.0793211	0.7549104	0.9753544	0.9085615	0.6719692	0.7564816	0.0555825	0.8968036	0.7897348	0.9651821	0.1471146	0.1403795	0.0634589	0.5404552	0.0789777	0.6537543	0.4895233	0.6016760	0.2430525	0.4367127	0.2766882	0.5236698	0.1935726	0.1015865	0.8358317	0.6635375	0.8644893	0.5112334	0.0080757	0.7231160	0.6169661	0.6222480	0.5414789	1.0769402	0.7556153	0.8318845	0.0023601	0.2775050	0.9406080	0.5639150	0.1305790	0.9134502	0.7453881	0.1763894	1.0304953	0.5834738	0.4499436	0.6550779	0.6324531	1.0115983	0.4040470	0.2327436	0.0204381	0.6087494	0.0294258	0.4753701
