Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
250	0.1179536	0.6446344	0.4800446	0.2133959	0.1875045	0.2516977	0.0417197	0.1944279	0.5436248	0.4005412	0.0683449	0.2264846	0.4493286	0.2645746	0.0547896	0.2440668	0.3862150	0.5323646	0.6492580	0.2602982	0.1961491	0.5768899	0.3132879	0.2928468	0.0496845	0.0086474	0.0010302	0.3715933	0.3917403	0.6376756	0.1687207	0.4870843	0.1233722	0.5799034	0.7954861	0.7216248	0.7792011	0.0000000	0.4394175	0.1923839	0.0758302	0.5406672	0.3293038	0.6181398	0.0179631	0.5597712	0.6699896	0.6331584	0.4666810	0.5565462	0.0435658	0.4877914	0.6346991	0.5393918	0.0165410	0.2895486	0.3411489	0.4212585	0.2527884	0.6886844	0.3523788	0.3209926	0.1620911	0.6054150	0.1255168	0.6452632	0.0811182	0.2680585	0.1639468	0.1895218	0.5327027	0.4122148	0.0690663	0.5955105	0.6402848	0.0976424	0.2812436	0.7049968	0.3822240	0.4111694	0.0730679	0.1818029	0.7171256	0.5643188	0.3198247	0.4929775	0.6215965	0.1234415	0.6595795	0.4053309	0.3757835	0.4056277	0.2424438	0.5763632	0.7020445	0.0759116	0.0501612	0.0503049	0.0126482	0.6126399
300	0.1382578	0.7366311	0.4577076	0.1853844	0.2577910	0.1691635	0.0226633	0.1998504	0.3949959	0.3365484	0.0409106	0.2108285	0.2837182	0.3820654	0.0513664	0.3156835	0.2939588	0.4121504	0.7642239	0.2302586	0.3193084	0.5767819	0.2880212	0.3278309	0.0548587	0.0215486	0.0001661	0.3604912	0.3979990	0.7350094	0.1241156	0.4379917	0.0810671	0.6330500	0.6613766	0.7812893	0.6734063	0.0009133	0.5774685	0.1966282	0.0909649	0.5078414	0.4610345	0.6386885	0.0035183	0.5504277	0.6003308	0.7446770	0.4207077	0.5757323	0.0749589	0.5054042	0.5628836	0.5442632	0.0333029	0.4162982	0.3595075	0.4996840	0.1873858	0.6538932	0.2743789	0.3968285	0.1530182	0.7026021	0.1664364	0.6644579	0.0802666	0.2866648	0.2480275	0.2302666	0.5390641	0.4049506	0.1328888	0.4441562	0.6680680	0.1076872	0.1990235	0.6757396	0.5132556	0.4135908	0.0773214	0.1236460	0.5812023	0.4661068	0.4099502	0.5934940	0.5724285	0.1775634	0.7332718	0.3757863	0.4258696	0.3513976	0.2289859	0.6496792	0.6163660	0.1244711	0.1090837	0.0317716	0.0083132	0.4267642
350	0.1351149	0.6357265	0.3585306	0.2045731	0.2813123	0.1112804	0.0241293	0.2828287	0.5073228	0.3539171	0.0577484	0.2528726	0.2805065	0.4491795	0.0582777	0.2914290	0.4054231	0.4279909	0.5315571	0.2083737	0.1949488	0.5683802	0.3476746	0.1999396	0.0729484	0.0048221	0.0000108	0.3908192	0.4357376	0.6580505	0.0848279	0.3092267	0.0622628	0.9276085	0.6351054	0.6000191	0.6926298	0.0000000	0.4081169	0.2511017	0.1108793	0.5402387	0.3750515	0.6802992	0.0002195	0.5623557	0.6574484	0.6811741	0.4545677	0.6815574	0.0168544	0.4572776	0.5947752	0.5167624	0.0318621	0.3879513	0.2768111	0.5113231	0.2289900	0.6755965	0.2203843	0.3078262	0.1890393	0.6150289	0.0852149	0.6125021	0.1168958	0.2345621	0.2161310	0.2439476	0.6055749	0.3884611	0.0792397	0.5030651	0.6612566	0.1460658	0.2109623	0.5373042	0.4296980	0.3443213	0.0809566	0.2209648	0.8511755	0.5729526	0.3480551	0.5826178	0.5295808	0.2095497	0.6318761	0.4133174	0.4338370	0.3794104	0.2964219	0.6299884	0.5809479	0.1078861	0.0525359	0.0470728	0.0150074	0.4659065
400	0.2029524	0.6185258	0.3754440	0.1600334	0.2567173	0.0874362	0.0158001	0.2651104	0.4251633	0.4004714	0.0463166	0.2414931	0.2414212	0.3695149	0.0772944	0.3007071	0.3571367	0.4778801	0.6304660	0.2036183	0.4049687	0.5551898	0.2967675	0.2792621	0.0555082	0.0042073	0.0002863	0.4068816	0.4416255	0.6349849	0.1699629	0.2833283	0.0664047	0.5592233	0.7331054	0.5786830	0.7023680	0.0024453	0.5310117	0.3163160	0.1175706	0.5476940	0.3713480	0.6117342	0.0042846	0.6501073	0.6589983	0.6118161	0.4204309	0.6396863	0.0709420	0.4775816	0.6257666	0.4552862	0.0389955	0.3854515	0.3309201	0.5572944	0.2297618	0.5831832	0.2674696	0.3123776	0.1871129	0.6092284	0.1088634	0.7927227	0.0806306	0.2626188	0.4133562	0.2335635	0.5437265	0.3985884	0.1055364	0.4934561	0.6376197	0.0945554	0.2354337	0.6986715	0.5078437	0.3375050	0.1095503	0.1539929	0.6433497	0.6539495	0.3384391	0.6443345	0.5912057	0.2363894	0.7030247	0.4408317	0.4872733	0.4237098	0.2407543	0.7064359	0.5787000	0.1010102	0.0493076	0.0565305	0.0156749	0.3703333
450	0.1052497	0.6582054	0.4879565	0.1452143	0.2763480	0.0891428	0.0130127	0.2693034	0.4199704	0.3390156	0.0270324	0.2310370	0.3039249	0.3667641	0.0686101	0.2820128	0.3838620	0.5059791	0.7006415	0.1872811	0.2494029	0.5588797	0.2564765	0.2500679	0.0230137	0.0047332	0.0001461	0.4285878	0.4379038	0.6797112	0.1722035	0.2781406	0.0749196	0.6945691	0.5345096	0.5768996	0.6313209	0.0014288	0.4388720	0.1596126	0.1108663	0.4695552	0.3109739	0.7539199	0.0030806	0.5028223	0.7085072	0.7194662	0.3817777	0.6725262	0.0426682	0.5296651	0.4746808	0.6324769	0.0267420	0.3510857	0.3318126	0.5661305	0.2210066	0.7485215	0.3217531	0.2964510	0.1740368	0.6701979	0.1435417	0.6350098	0.0588111	0.2166902	0.3411303	0.2597268	0.5614608	0.3928070	0.0650435	0.6123918	0.6189340	0.1079103	0.2594243	0.6731135	0.5431831	0.3830977	0.1074397	0.1418262	0.6608292	0.5084176	0.3502880	0.5815215	0.4519791	0.1307527	0.7266958	0.4469852	0.4418563	0.4325849	0.2510472	0.6074738	0.6520517	0.0700848	0.0645850	0.0556465	0.0083055	0.4638183
500	0.1513748	0.5854172	0.3713494	0.2288500	0.1582951	0.1184013	0.0081231	0.2433778	0.4266662	0.3460201	0.0184993	0.1958297	0.3114977	0.2619066	0.0346851	0.3868937	0.3822596	0.5527580	0.7304129	0.1898646	0.3160226	0.5393565	0.3176258	0.2203140	0.0405375	0.0248536	0.0001292	0.4100339	0.4252150	0.6961234	0.0949098	0.2033451	0.0744031	0.6840976	0.6929216	0.5122696	0.7590041	0.0010339	0.4995626	0.1330991	0.1180855	0.5555354	0.3860763	0.5966377	0.0038407	0.5250593	0.7208721	0.6909522	0.2713862	0.6168720	0.0278793	0.4260906	0.6717728	0.5146157	0.0239142	0.4192413	0.2548813	0.5036524	0.2635492	0.7923416	0.2670658	0.3285567	0.2028710	0.5828546	0.0997401	0.5640042	0.0671963	0.1873991	0.2202046	0.3146012	0.6060018	0.3502282	0.0804623	0.5968029	0.7857127	0.1044660	0.1728708	0.7001425	0.5034641	0.4153095	0.0829521	0.1759891	0.6891893	0.6666875	0.2905017	0.5485771	0.5562597	0.1560888	0.6084229	0.4445483	0.5806681	0.3795363	0.2247224	0.6819922	0.7606771	0.0648705	0.1020851	0.0774119	0.0145609	0.4176728
550	0.1262240	0.6160695	0.5579608	0.4168857	0.1888782	0.2406891	0.1279201	0.3007829	0.4203365	0.2407109	0.0956349	0.5993481	0.4007058	0.2892606	0.2832359	0.2992308	0.3208801	0.4794870	0.4158908	0.1315228	0.3368957	0.6137408	0.2107416	0.1548410	0.0981684	0.0039159	0.0000970	0.3075904	0.4017403	0.4249854	0.1337292	0.2025258	0.1224609	0.6823120	0.7562856	0.7174771	0.7063668	0.0049851	0.4180229	0.1223325	0.0612834	0.4844201	0.3435409	0.6187908	0.0045678	0.5511835	0.6911552	0.5332553	0.3096216	0.7370325	0.0144720	0.4624168	0.5169725	0.4974681	0.0221474	0.4329606	0.0264031	0.4301405	0.1295237	0.3919599	0.2816405	0.5050491	0.1705513	0.3942395	0.2321142	0.3193543	0.1117011	0.1666174	0.1721054	0.5681442	0.5257543	0.4814596	0.0581883	0.6266772	0.7180187	0.1108993	0.2327360	0.5542922	0.5366998	0.5031023	0.1123150	0.1162095	0.6503699	0.7102731	0.2639571	0.5880498	0.6116382	0.1413965	0.5779022	0.4053288	0.5672579	0.4473719	0.2567891	0.7134185	0.3574658	0.1145287	0.0783378	0.1748384	0.0153118	0.4824432
600	0.1723381	0.6074060	0.6827017	0.4596476	0.2812273	0.3089425	0.1575937	0.2180146	0.4289053	0.1415603	0.0757946	0.5690867	0.4137215	0.2420207	0.3304780	0.3577912	0.3803324	0.5460471	0.3134800	0.1670562	0.2804768	0.5099926	0.0825954	0.1576546	0.0437228	0.0175437	0.0001071	0.3625007	0.4097515	0.4672836	0.1055986	0.2628559	0.1096628	0.6646481	0.6287637	0.5631312	0.6465016	0.0003584	0.4521999	0.1079048	0.0448248	0.5068560	0.3869921	0.7162443	0.0017392	0.6291921	0.7161848	0.6063452	0.3051114	0.6059914	0.0122331	0.3781559	0.6321231	0.5905488	0.0166608	0.3457511	0.0311438	0.3385382	0.0510561	0.2844430	0.2604501	0.5988902	0.1840030	0.2723924	0.1504851	0.2801635	0.0805635	0.1730922	0.2535082	0.7067400	0.4893632	0.4477646	0.0756823	0.5912996	0.6324163	0.0724829	0.3181539	0.6851231	0.4658110	0.3564386	0.1156220	0.0891467	0.7870690	0.6735668	0.2286989	0.5926780	0.4279075	0.1809201	0.8473642	0.4627964	0.6158527	0.4281390	0.2895265	0.6906983	0.2912083	0.0805670	0.0178774	0.2734314	0.0265459	0.4446772
650	0.1241680	0.5250119	0.4573146	0.4271060	0.2056628	0.4626225	0.1960854	0.2467544	0.3998346	0.1001269	0.0629321	0.6429943	0.5274237	0.1880160	0.3026547	0.2887810	0.4626546	0.4712907	0.2798362	0.1953371	0.2743786	0.5739029	0.1077278	0.2210833	0.0413294	0.0019614	0.0000169	0.3367802	0.3030362	0.4048959	0.1180416	0.2530346	0.0710958	0.5689852	0.6039604	0.4897322	0.6214331	0.0010577	0.5277864	0.0503791	0.0952786	0.5880329	0.3199834	0.5973420	0.0020480	0.7082233	0.5810593	0.8146776	0.3152366	0.6253842	0.0032752	0.3313546	0.5926922	0.6591949	0.0413963	0.2380025	0.0099571	0.2133565	0.0320434	0.3744131	0.3073285	0.6082047	0.2572117	0.3107686	0.1108652	0.3591319	0.1144652	0.1443808	0.2771319	0.7561036	0.6306986	0.4827556	0.0439253	0.5738752	0.5403532	0.1300993	0.3669965	0.6182921	0.5190311	0.3838183	0.0611985	0.1084549	0.6740702	0.6334686	0.3366284	0.5427781	0.3896297	0.2878815	0.7089130	0.4210553	0.6661037	0.4569501	0.3882963	0.7512393	0.3073380	0.0956185	0.0119463	0.2816577	0.0336025	0.3446541
700	0.0903116	0.4676126	0.3827414	0.3430308	0.2004711	0.3095794	0.1686448	0.2366289	0.3960653	0.0674860	0.1269318	0.6652625	0.7546673	0.2822737	0.4363868	0.3941111	0.3485546	0.6263006	0.2830854	0.1582696	0.1998249	0.5854011	0.0461503	0.2489542	0.0700884	0.0006782	0.0003147	0.2940727	0.2403968	0.3397714	0.0988197	0.3329803	0.1160215	0.5581010	0.6215950	0.2708734	0.6256796	0.0007920	0.6475759	0.0879706	0.0677971	0.5205520	0.3445490	0.4898154	0.0014832	0.6487617	0.7858961	0.6115431	0.3109141	0.5651037	0.0068157	0.3501500	0.5474742	0.5824894	0.0493264	0.2244191	0.0071159	0.2913136	0.0286547	0.4520771	0.3307253	0.5685429	0.2485499	0.3165436	0.1027055	0.3373564	0.1179253	0.1205777	0.2365317	0.5113045	0.5140095	0.4305126	0.0490534	0.5673922	0.4759274	0.1171228	0.3877315	0.6346268	0.4440298	0.4401351	0.0436395	0.0914883	0.5902675	0.4723013	0.2940285	0.5222515	0.4756262	0.3356721	0.6861905	0.3995949	0.6097011	0.4136860	0.4696830	0.6687166	0.2511756	0.0890241	0.0186745	0.3243714	0.0120872	0.3591134
750	0.0696567	0.4367686	0.4809847	0.4664274	0.1939117	0.3224694	0.2087409	0.2966771	0.2249796	0.0488022	0.1267275	0.7222133	0.5515509	0.3439375	0.3263114	0.3069961	0.3560002	0.4461780	0.2992393	0.2172642	0.2682607	0.6307039	0.1062175	0.3053626	0.0446458	0.0033757	0.0003681	0.2985567	0.2793239	0.3317071	0.0830213	0.3944294	0.2088866	0.6063971	0.6066740	0.3251145	0.7145702	0.0002223	0.5015167	0.0330221	0.0268565	0.5665185	0.3848994	0.5401541	0.0094778	0.5769005	0.6486099	0.6662085	0.2826565	0.4812811	0.0008549	0.4329451	0.6787751	0.5616390	0.0688952	0.1360309	0.0020248	0.2454582	0.0216078	0.4958544	0.2701249	0.5200103	0.2513246	0.2870754	0.0761937	0.3308508	0.1473415	0.1076026	0.2428568	0.5396225	0.5982077	0.3412682	0.0947329	0.5790317	0.4583226	0.1197509	0.4194337	0.5997969	0.4702194	0.5018082	0.0566650	0.1391756	0.5729328	0.4204338	0.2396889	0.5939399	0.5332182	0.2217595	0.6312554	0.3611676	0.5021337	0.5106321	0.3520762	0.6365344	0.2760092	0.0597605	0.0241010	0.3305190	0.0201002	0.3527107
800	0.1657475	0.5371580	0.4668443	0.4447590	0.2171610	0.3242930	0.2692993	0.2697062	0.2652517	0.0280841	0.0989188	0.7231223	0.4199949	0.2751855	0.3301699	0.3685511	0.3102988	0.5623359	0.3360701	0.1366336	0.3248682	0.6454883	0.0784836	0.2288097	0.1131711	0.0050984	0.0004768	0.3569363	0.2741545	0.2468767	0.1323128	0.4117962	0.2172570	0.6338469	0.5875603	0.1526072	0.6726731	0.0004584	0.6046857	0.0439660	0.0755350	0.5010928	0.3245246	0.7586874	0.0047068	0.5010547	0.6545080	0.6961420	0.3572780	0.5659402	0.0155820	0.5236955	0.4557903	0.3689775	0.0851229	0.1219772	0.0113522	0.2150429	0.0357843	0.5379419	0.3754516	0.5833364	0.1284430	0.2683188	0.0975600	0.3693566	0.1223270	0.1432295	0.2650118	0.5039959	0.4987082	0.2690751	0.0671393	0.4607261	0.3987144	0.2616625	0.3695020	0.6599060	0.4851073	0.4309777	0.0198218	0.1610762	0.5643001	0.4983789	0.3211717	0.6359904	0.3973769	0.0935023	0.5970863	0.3776848	0.4590383	0.4736978	0.3809530	0.6335239	0.2660348	0.0933372	0.0132558	0.4696873	0.0223132	0.3861415
850	0.1595578	0.4526189	0.5418742	0.4680021	0.2116477	0.2924774	0.1757854	0.2642630	0.2898807	0.0232307	0.0943319	0.6619745	0.4283928	0.1865651	0.3531108	0.3093598	0.4745861	0.5127308	0.2815475	0.1575671	0.2882461	0.6447644	0.0594845	0.2387952	0.1220521	0.0059446	0.0000914	0.3757646	0.3312669	0.2500886	0.1417795	0.5885957	0.2780678	0.6187782	0.6433317	0.1371158	0.7345913	0.0007221	0.5709785	0.0632572	0.0303567	0.4680327	0.3784932	0.6485353	0.0502111	0.5461388	0.5933556	0.6397723	0.3419068	0.5745395	0.0140546	0.6246907	0.6385251	0.5121001	0.1392806	0.0552029	0.0529086	0.2041639	0.0248503	0.3292060	0.3021608	0.6901755	0.3206929	0.3350856	0.1360384	0.4557930	0.1773105	0.1181547	0.3013851	0.5951960	0.5866538	0.3498521	0.0179957	0.5380925	0.4813751	0.3444395	0.4352672	0.6351429	0.6119736	0.3877158	0.0121558	0.0865966	0.5654358	0.5442351	0.3368410	0.8010200	0.4412884	0.1225537	0.7054946	0.3993054	0.3747060	0.5066456	0.3521129	0.6456371	0.2438226	0.0701604	0.0158313	0.4955680	0.0235114	0.2495967
900	0.1825909	0.6468526	0.4418066	0.5253559	0.2469055	0.2642892	0.2088500	0.2751794	0.2843641	0.0293244	0.0571345	0.7317243	0.4904845	0.1979253	0.2748790	0.2820628	0.3608872	0.5431849	0.3355390	0.1134625	0.3011933	0.6515227	0.0516224	0.1795630	0.0349894	0.0101342	0.0000000	0.2839489	0.2485856	0.2151827	0.1121126	0.4201146	0.2763352	0.5890482	0.7243082	0.0220311	0.6362298	0.0054749	0.4899613	0.0658370	0.0483398	0.6309677	0.5020313	0.6609882	0.0632685	0.5571284	0.6884904	0.5870011	0.3719824	0.3943344	0.0177506	0.5269939	0.4667226	0.5607363	0.0964823	0.0702070	0.0561609	0.1988227	0.0539940	0.2417884	0.3964977	0.5534724	0.1875535	0.2512846	0.1702122	0.4800589	0.1136207	0.1279570	0.4851703	0.5969132	0.5028774	0.2717517	0.0182622	0.4928166	0.4080003	0.3859364	0.4366844	0.7661803	0.5983790	0.4232608	0.0119499	0.1132291	0.5434519	0.4604114	0.2647736	0.5745497	0.4888356	0.1020967	0.6533371	0.4307486	0.3508044	0.5519291	0.4096329	0.6516818	0.2692010	0.1008703	0.0251414	0.4568821	0.0156052	0.3107964
950	0.1615741	0.4414310	0.3060541	0.3915558	0.2203718	0.2376980	0.1810642	0.3626861	0.3122980	0.0237179	0.0852097	0.6998113	0.5844642	0.2629515	0.2765781	0.2477720	0.3557565	0.5602763	0.2434966	0.1037676	0.2801856	0.5950988	0.0436288	0.3147304	0.0751739	0.0060326	0.0022392	0.3630377	0.2506642	0.2684351	0.1032755	0.5902020	0.2301710	0.6133127	0.6383140	0.0149546	0.7255232	0.0000697	0.4990039	0.0307955	0.0079578	0.7018777	0.3980381	0.7005533	0.0728776	0.4226480	0.7315261	0.6197449	0.3619850	0.6722288	0.0329515	0.7629879	0.5118578	0.6887483	0.0930565	0.1077972	0.0461287	0.3430871	0.0312275	0.2817825	0.4016994	0.3910173	0.1320932	0.2812693	0.1453669	0.5387758	0.0937557	0.0692391	0.5643837	0.5047579	0.5459513	0.2136883	0.0074757	0.5249284	0.3924987	0.4902207	0.4191830	0.7428796	0.4562336	0.5541568	0.0034801	0.0994480	0.5676879	0.4420973	0.1793103	0.5864987	0.3547982	0.1033872	0.6881267	0.4923258	0.3991521	0.3837524	0.3945642	0.6819824	0.2705344	0.1049917	0.0047986	0.4197995	0.0226434	0.3918484
1000	0.1346977	0.5757847	0.3421031	0.3743100	0.2275505	0.2485552	0.2454204	0.2252798	0.2916964	0.0380293	0.1226804	0.7163808	0.5966941	0.2995825	0.3386035	0.2770816	0.3376110	0.6355275	0.2362607	0.1912113	0.2652852	0.7059604	0.0570058	0.2781783	0.0984925	0.0060498	0.0008532	0.2982257	0.2371346	0.1843802	0.1178028	0.6182952	0.3574090	0.7870273	0.6147952	0.0266593	0.5977148	0.0000000	0.5321206	0.0157438	0.0240278	0.6576499	0.4830438	0.5989364	0.0424367	0.5839986	0.6618553	0.7441420	0.3679317	0.4811639	0.0464485	0.6136819	0.4818166	0.5616005	0.1572134	0.0390024	0.1394920	0.3413604	0.1122790	0.3869985	0.3801095	0.5296003	0.1574164	0.2509271	0.2054528	0.4306559	0.1344326	0.0969009	0.6237905	0.4334154	0.5396823	0.2991199	0.0017334	0.5642528	0.3544664	0.3867220	0.5041193	0.7270490	0.4785320	0.5034260	0.0003701	0.1343684	0.7818014	0.5472165	0.1413395	0.6786527	0.7027874	0.0696300	0.7309978	0.3938719	0.3914707	0.4538574	0.3932582	0.6208275	0.3148852	0.0810123	0.0043157	0.4368574	0.0324772	0.2729861

0	0.1078789	0.5325010	0.4409339	0.5131668	0.2499813	0.3124207	0.2467626	0.2316342	0.3008224	0.0456860	0.2326077	0.5552441	0.5092907	0.2395633	0.4121763	0.2680336	0.4801471	0.5580085	0.2697661	0.0796284	0.3828253	0.6347482	0.0563879	0.2588845	0.0656810	0.0012874	0.0000684	0.3854413	0.2547561	0.1621708	0.0742470	0.6445039	0.5357810	0.7593266	0.6197242	0.0162297	0.5390009	0.0045393	0.5320620	0.0175399	0.0126992	0.5268791	0.5005311	0.5713907	0.0333312	0.4589492	0.6263947	0.6931568	0.4353299	0.6501421	0.0332849	0.5280338	0.4393409	0.5776158	0.1199585	0.0497548	0.0742420	0.3114669	0.1302844	0.3754524	0.3690379	0.5110173	0.2222676	0.3173446	0.2205430	0.3680860	0.1452348	0.0552797	0.5112736	0.5912462	0.6806738	0.2882927	0.0027352	0.4551676	0.4546631	0.4998546	0.5029029	0.7566642	0.4215561	0.5805940	0.0023079	0.1207377	0.6524473	0.5825133	0.1687994	0.7029940	0.5207846	0.1043195	0.5732044	0.3840803	0.4179318	0.4521106	0.4098619	0.7914624	0.2896994	0.1052121	0.0067256	0.4129151	0.0257041	0.2802876
50	0.1616928	0.5438234	0.4968380	0.5012811	0.2554669	0.2667424	0.1465128	0.6816268	0.3743375	0.0170532	0.0213663	0.3292435	0.1296421	0.2578257	0.1029797	0.2610915	0.3585479	0.4628903	0.3374625	0.1648399	0.2157649	0.2464636	0.0574456	0.1958715	0.0645996	0.0076571	0.0027858	0.5195670	0.1901092	0.1343631	0.0875952	0.5920764	0.3527082	0.7344396	0.5954012	0.0140337	0.5628809	0.0003629	0.6556174	0.0083729	0.0128946	0.5915811	0.5132490	0.5881800	0.0656500	0.5412403	0.6740605	0.6380661	0.3530188	0.6094245	0.0199905	0.6319982	0.6007506	0.6741965	0.1321615	0.0576699	0.0843268	0.3664791	0.1882256	0.2712843	0.5691561	0.3919832	0.1817087	0.2508905	0.1680249	0.4217579	0.1308830	0.0559689	0.4958233	0.2642349	0.4987278	0.2140521	0.0023797	0.6645747	0.2351888	0.4213768	0.3204316	0.5834665	0.4056836	0.4287355	0.0131018	0.1448917	0.4983881	0.5841989	0.0900044	0.6342465	0.6649203	0.0696657	0.4458373	0.4259280	0.2900264	0.4669025	0.4315649	0.7054217	0.2452610	0.0099232	0.0029582	0.3675461	0.1691441	0.2040681
100	0.1646491	0.5587977	0.4090588	0.4175486	0.2344979	0.2942292	0.0942822	0.7241830	0.2596355	0.0229829	0.0558466	0.2169373	0.1515269	0.2968452	0.1004231	0.4972333	0.3891195	0.6061622	0.3439751	0.1314232	0.1193038	0.1212430	0.0396029	0.1520658	0.1004560	0.0131487	0.0008061	0.6111390	0.1407982	0.1323562	0.1259985	0.5374258	0.1965800	0.6311497	0.5432497	0.0700597	0.5742701	0.0007142	0.4148151	0.0114861	0.0491812	0.6641150	0.5315478	0.5355319	0.1047661	0.3292668	0.6287632	0.6480181	0.3772872	0.5414688	0.0182618	0.5616540	0.5067213	0.5282729	0.1437715	0.0527499	0.2379047	0.2824462	0.3845522	0.2835986	0.5375608	0.3916798	0.3619199	0.2643141	0.2759127	0.4471494	0.1140520	0.0714834	0.4954212	0.1532840	0.4678920	0.1972573	0.0027160	0.5690608	0.1830619	0.3610230	0.1926500	0.7925507	0.6275131	0.4590861	0.0076085	0.2510341	0.4828142	0.4927871	0.0848798	0.5754136	0.6462089	0.0476999	0.2948920	0.4291485	0.3682885	0.2853857	0.4422949	0.5745363	0.3012092	0.0168162	0.0014302	0.4323306	0.1884005	0.0669369
150	0.2255154	0.5114762	0.4488644	0.4561875	0.2547836	0.2274701	0.0703222	0.6395027	0.2919211	0.0621726	0.1859630	0.2651229	0.0869034	0.2515080	0.0186749	0.6066946	0.2424173	0.5762279	0.3759347	0.4765110	0.0491690	0.0888279	0.0693941	0.1652852	0.0462691	0.0113732	0.0011147	0.7325872	0.1354052	0.1525021	0.2144004	0.4829331	0.1269048	0.6583361	0.6308345	0.3197646	0.6172177	0.0018032	0.4780545	0.0083355	0.0697857	0.5682711	0.5536639	0.5818700	0.2042732	0.2094705	0.6120187	0.5970066	0.3403230	0.5393993	0.0162011	0.7037767	0.4004149	0.5997711	0.2715158	0.0776872	0.3972633	0.2462172	0.2118331	0.2897718	0.6592021	0.4710126	0.4374660	0.2445180	0.1373771	0.5744263	0.1794003	0.0670646	0.3787822	0.1220906	0.3956583	0.3388138	0.0048997	0.5433826	0.0623336	0.3247280	0.1894370	0.7594599	0.5135896	0.3419057	0.0265341	0.3098754	0.3514067	0.5720214	0.0672052	0.6303815	0.6091318	0.0733106	0.2317710	0.3524488	0.3754464	0.3037987	0.3586366	0.5545592	0.2010498	0.0165357	0.0002629	0.3924316	0.1828999	0.0349299
200	0.3861420	0.5833383	0.3495705	0.4149341	0.3086397	0.1762871	0.0878328	0.7015601	0.2574530	0.0283880	0.1672474	0.2034132	0.1088546	0.2179446	0.0066029	0.5675956	0.2405624	0.6552088	0.3942524	0.5356174	0.0142883	0.0317804	0.0731462	0.2401987	0.0310208	0.0125514	0.0000625	0.6750856	0.1584036	0.1594115	0.2298204	0.4192476	0.1122263	0.5813481	0.6573469	0.5380731	0.6662069	0.0088531	0.4505168	0.0316897	0.1218047	0.5921689	0.5912757	0.3834671	0.2728821	0.1584440	0.6232789	0.7348348	0.3647133	0.5802544	0.1248912	0.6122195	0.3657150	0.5107825	0.2855273	0.1656538	0.4418935	0.3169767	0.2055090	0.2142647	0.5861177	0.5337506	0.4393236	0.2470793	0.1677156	0.4539925	0.1566245	0.1544828	0.2160152	0.1451430	0.2167546	0.2750936	0.1462938	0.5360458	0.0528049	0.1836838	0.1667786	0.7874880	0.5548738	0.3502354	0.0942925	0.3373043	0.4376620	0.5764930	0.1331282	0.4062634	0.6927808	0.0814633	0.2404616	0.3106894	0.4075945	0.1991535	0.3154753	0.7732990	0.0890508	0.0219718	0.0010454	0.4095909	0.2029299	0.0299955
250	0.3390289	0.6746114	0.2889013	0.3482318	0.3481251	0.1084004	0.0630490	0.6165244	0.2759441	0.0402592	0.3649479	0.2786976	0.1492315	0.2174928	0.0083314	0.6731300	0.1008140	0.7984330	0.5699638	0.6208507	0.0096194	0.0302110	0.0798668	0.1718783	0.0313244	0.0048030	0.0000478	0.5881102	0.2069810	0.3462067	0.2838152	0.2828844	0.0644466	0.6445145	0.8278494	0.6517381	0.7373381	0.0347960	0.3465551	0.0502750	0.2463712	0.5881754	0.3602755	0.3818846	0.2563491	0.1350129	0.7371022	0.6118336	0.3943554	0.6322342	0.1167032	0.6377853	0.4271750	0.5074809	0.2438602	0.1052186	0.4057356	0.3664445	0.1547706	0.1746745	0.6051780	0.4704250	0.3483760	0.2094918	0.1656540	0.4762472	0.2225739	0.2102385	0.1864101	0.1812834	0.1949959	0.3910442	0.1637551	0.4437844	0.0146719	0.1727178	0.1995503	0.6942978	0.5930302	0.2890918	0.1167027	0.2710706	0.5198400	0.6173436	0.1183601	0.4338901	0.6506280	0.1178299	0.2940982	0.2458307	0.4808080	0.2232207	0.4589538	0.6888876	0.0404668	0.0232119	0.0003008	0.3464759	0.1918057	0.0086700
