Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
200	0.4888787	0.0831985	0.4439582	0.2798625	0.2468168	0.1179338	0.1386809	0.2707529	0.4482403	0.3398932	0.4746153	0.2111006	0.5431404	0.0266613	0.0844977	0.6080573	0.1075247	0.0397116	0.3558607	0.1008206	0.2188841	0.4793057	0.0377899	0.6457030	0.3058616	0.2267963	0.1601705	0.0064583	0.2560760	0.3973247	0.2091441	0.0440484	0.2084825	0.0702606	0.4717147	0.3736445	0.2609509	0.5068791	0.5699281	0.2359160	0.4909867	0.4434379	0.2095039	0.5815967	0.0595863	0.5227221	0.5151041	0.5805375	0.7259436	0.4318106	0.6427917	0.2047621	0.5088784	0.1041543	0.0004683	0.2044596	0.1204595	0.1462896	0.5958323	0.1408739	0.1336042	0.3501570	0.2522353	0.0130157	0.5250644	0.0691129	0.5144406	0.2774009	0.5554052	0.0338445	0.0663490	0.3764266	0.2408324	0.2389863	0.2816373	0.3476308	0.4215949	0.4258777	0.6357664	0.0024732	0.3580244	0.6282633	0.4670726	0.5366036	0.3084465	0.0220851	0.4943165	0.3174035	0.3396343	0.4764417	0.4405168	0.4277890	0.5959596	0.1471188	0.4496610	0.5123677	0.5384294	0.3611468	0.2141714	0.2203703
250	0.4439528	0.0763376	0.5184898	0.3644336	0.3317469	0.1830352	0.1274483	0.1459570	0.3967699	0.3695297	0.6043671	0.3355709	0.5127858	0.0349275	0.0475562	0.5608599	0.1021376	0.0298379	0.3212068	0.1227399	0.1807693	0.5980980	0.0140051	0.4965954	0.3102414	0.2516065	0.1311556	0.0195551	0.4272647	0.3266814	0.1965033	0.0288165	0.2422748	0.0707167	0.4746418	0.2392468	0.2827729	0.5598339	0.5434560	0.2139548	0.5501886	0.3970914	0.2562270	0.5008808	0.0730546	0.4904901	0.5052170	0.5181669	0.6067450	0.4324821	0.6598828	0.1719020	0.4881858	0.0670294	0.0000128	0.1660425	0.0821236	0.1740513	0.6027345	0.1511466	0.1452186	0.4014863	0.2389872	0.0079074	0.4182291	0.0329769	0.5836546	0.2885318	0.6349554	0.0262554	0.0482465	0.3359256	0.3181033	0.1980043	0.2897404	0.3516897	0.4183626	0.3308103	0.5622944	0.0002018	0.3482218	0.6160267	0.4929594	0.3770049	0.3383665	0.0131958	0.3991712	0.3033669	0.4005217	0.4846464	0.4157037	0.4841994	0.5825479	0.1840833	0.3736090	0.5699987	0.5503425	0.3129618	0.1633680	0.2325793
300	0.4449694	0.1304454	0.4314978	0.3767228	0.2670972	0.1469038	0.1194183	0.1125533	0.6039602	0.3505517	0.5325254	0.2494097	0.6112923	0.0237008	0.0599845	0.4138063	0.1448806	0.0365941	0.5121095	0.1584388	0.2915647	0.5324656	0.0216850	0.4598242	0.3613448	0.2252690	0.0940771	0.0362561	0.4012044	0.3244935	0.2412001	0.0185961	0.3049813	0.0338016	0.3640606	0.1523031	0.2442535	0.5383091	0.4031334	0.2051967	0.4924498	0.3535671	0.3846799	0.5562854	0.0551551	0.5190798	0.5917946	0.4705129	0.5770109	0.4426273	0.6193811	0.1433446	0.4521696	0.0531605	0.0002787	0.0966161	0.0920280	0.1853536	0.5381206	0.1961898	0.1231272	0.4150968	0.2837484	0.0053654	0.6126992	0.0291789	0.5173101	0.2471095	0.5068396	0.0220775	0.0176772	0.3981883	0.4029480	0.2159961	0.4290597	0.4339612	0.3795221	0.3980283	0.5464482	0.0000708	0.3158711	0.6746386	0.4046011	0.4280047	0.3703518	0.0067908	0.4404504	0.2815452	0.2991684	0.4678676	0.4415835	0.4644229	0.6284705	0.2318406	0.4110601	0.5429365	0.6584031	0.3470377	0.1262768	0.2638405
350	0.4871945	0.1496248	0.4097592	0.3956469	0.2760988	0.1434257	0.0489495	0.0704304	0.5688120	0.2827831	0.7245390	0.1347370	0.4643475	0.0188221	0.0335822	0.3528310	0.1758724	0.0316423	0.3473572	0.1589134	0.2844334	0.4187076	0.0188435	0.4412168	0.3703108	0.2815568	0.1819085	0.0322593	0.3994588	0.3943675	0.2263732	0.0163383	0.3219142	0.1118058	0.2331023	0.1433745	0.3690716	0.6522397	0.5869915	0.2590950	0.5426140	0.2651686	0.3410554	0.6097434	0.0301832	0.5245258	0.6065076	0.4722374	0.6132437	0.4358926	0.5777878	0.2714993	0.6462609	0.0645807	0.0001984	0.1948429	0.1247784	0.2226040	0.6561749	0.2475707	0.0745836	0.3956852	0.2505639	0.0165380	0.5030050	0.0285260	0.4928817	0.3334487	0.4340809	0.0156983	0.0382208	0.3477492	0.5810872	0.1730291	0.3865165	0.3418938	0.3454339	0.4205325	0.4627413	0.0000512	0.2821262	0.6328411	0.4540319	0.5066542	0.2613090	0.0071563	0.4247865	0.3321352	0.2942549	0.4975751	0.4176551	0.5356145	0.3425476	0.1928754	0.3154541	0.4810682	0.6664274	0.2866758	0.0692306	0.2229382
400	0.5032123	0.1242917	0.4835575	0.5475032	0.2493944	0.1678526	0.1108577	0.1128666	0.5936071	0.3905474	0.5747267	0.1716075	0.5244270	0.0531804	0.0446124	0.3931996	0.2035980	0.0226054	0.4409482	0.1461196	0.3523823	0.4333898	0.0184797	0.4697272	0.3667758	0.2919663	0.1327289	0.0486461	0.3710938	0.2866641	0.2182627	0.0234340	0.2677887	0.0490524	0.1899474	0.1390970	0.3018777	0.6030291	0.4700098	0.2073071	0.4682923	0.2069853	0.2663271	0.5372814	0.0287646	0.5402504	0.5745531	0.5751286	0.6364670	0.4386096	0.6017445	0.2180684	0.4781353	0.0798495	0.0009707	0.0512550	0.1381624	0.2508138	0.5111007	0.1688666	0.0575964	0.3565609	0.3718795	0.0141016	0.5301196	0.0191096	0.4443242	0.3629528	0.5026764	0.0291581	0.0602384	0.4763504	0.5282443	0.2261404	0.4062614	0.3221157	0.3282599	0.4251282	0.5996429	0.0020967	0.3320091	0.7252195	0.4688337	0.4640221	0.2582765	0.0051771	0.3897839	0.3485589	0.2769428	0.4495876	0.4325723	0.3528434	0.5062755	0.1626091	0.3393386	0.5658862	0.5413980	0.3515086	0.1037574	0.2580523
450	0.3911716	0.2269093	0.6565136	0.4236262	0.3581196	0.1019765	0.1397609	0.0818676	0.5589348	0.3321554	0.5646324	0.1439479	0.5236836	0.0692239	0.0576829	0.4925491	0.2119667	0.0542347	0.3794467	0.2615885	0.2510136	0.4720719	0.0122721	0.5315969	0.3027069	0.2362657	0.1252764	0.0216585	0.1838211	0.3163373	0.2627017	0.0247061	0.2666574	0.0864351	0.1898831	0.0677021	0.2776036	0.5921137	0.5068960	0.1896960	0.4577271	0.1970989	0.3592671	0.5701515	0.0742350	0.6476648	0.6094312	0.6339443	0.6681726	0.5102086	0.6890999	0.2388529	0.4900782	0.0667777	0.0000093	0.0720983	0.0958154	0.2627081	0.5285687	0.2140190	0.0617074	0.3906334	0.3810711	0.0097187	0.6013403	0.0244237	0.4550521	0.3985750	0.4658577	0.0171397	0.0464636	0.2747599	0.4575585	0.1926186	0.2547740	0.4097001	0.3220895	0.3240533	0.5805404	0.0107832	0.2760499	0.6605373	0.3636382	0.3936337	0.2729899	0.0074060	0.4572847	0.4084929	0.3423479	0.3648349	0.5724979	0.4989325	0.4602136	0.1750143	0.4172396	0.5796859	0.6239038	0.3553686	0.1204986	0.1978839
500	0.5107602	0.0683328	0.5241253	0.3975961	0.3285611	0.1240768	0.1044823	0.1304377	0.4935512	0.2966710	0.6270400	0.1648442	0.4662506	0.0309204	0.0537242	0.5240020	0.1753238	0.0523671	0.4569607	0.1670248	0.2395987	0.5240537	0.0208043	0.4419654	0.3277860	0.2669574	0.1832516	0.0163620	0.3022235	0.4044658	0.2052855	0.0763281	0.2530046	0.0643426	0.1388570	0.1256400	0.2416934	0.6708062	0.4318927	0.1609791	0.5067552	0.2680691	0.3067523	0.6005935	0.0669287	0.4337818	0.6040216	0.5525801	0.5365637	0.4731214	0.5390880	0.1936771	0.5442865	0.1123775	0.0000000	0.0800977	0.1228635	0.2922030	0.5773516	0.2418788	0.0442125	0.3240227	0.4001053	0.0105572	0.4863095	0.0213275	0.5867733	0.4202838	0.4702788	0.0232125	0.0524843	0.2191900	0.3940274	0.1808283	0.2795931	0.3385661	0.3541921	0.3643168	0.4918307	0.0000000	0.3704221	0.5714418	0.4542603	0.5186868	0.2652265	0.0159083	0.5117678	0.3152472	0.3299557	0.3371366	0.5017731	0.4680481	0.5270155	0.1475518	0.4543572	0.5596529	0.5586129	0.2756046	0.1160983	0.2286362
550	0.4309799	0.1080661	0.4503077	0.4450325	0.3364854	0.1058692	0.0948205	0.1391350	0.6369924	0.4008124	0.6993663	0.0957925	0.4457616	0.0845060	0.0408453	0.4933583	0.2015528	0.0563676	0.1673990	0.1940072	0.2545697	0.4986832	0.3495874	0.5243934	0.3823079	0.1081966	0.1028544	0.0381466	0.2355056	0.1718751	0.0921508	0.0364227	0.4541909	0.3243133	0.1355702	0.1627691	0.5097996	0.6021123	0.2683463	0.1513972	0.4629665	0.2965285	0.3630370	0.4845452	0.0525154	0.2373704	0.5528892	0.5777789	0.5338144	0.3464712	0.6272103	0.1883546	0.4569019	0.0743903	0.0000373	0.0370570	0.1413630	0.2585702	0.4817826	0.2233795	0.0546354	0.2596943	0.2569249	0.0169378	0.2785504	0.0778862	0.5444911	0.4063892	0.4160931	0.0368569	0.0166141	0.0652422	0.4113480	0.1381535	0.1995372	0.4594353	0.4654733	0.3732715	0.4226020	0.0026476	0.4214291	0.5834014	0.4503571	0.5191657	0.5244240	0.0213162	0.5333019	0.4604644	0.3329912	0.4795635	0.4574322	0.3501745	0.4819454	0.0801992	0.4079679	0.5388988	0.4977075	0.2439912	0.3118437	0.2307387
600	0.5600608	0.0887945	0.5153490	0.4955956	0.3703316	0.1059132	0.0915862	0.1304701	0.4987187	0.4177406	0.6311296	0.1140727	0.5956036	0.0604346	0.0747710	0.5145076	0.1812060	0.0467547	0.1281176	0.1147685	0.2466488	0.4327101	0.2785234	0.4992306	0.1963289	0.1330271	0.1403819	0.0131030	0.2163461	0.1677085	0.0711693	0.0650976	0.5627896	0.3207109	0.1554069	0.2707685	0.4808564	0.5418903	0.2253757	0.2167879	0.4304644	0.3657949	0.2276552	0.6222686	0.0386138	0.2227230	0.5406459	0.5292408	0.5180190	0.3492203	0.5832622	0.1557595	0.5353690	0.1030144	0.0001226	0.0432479	0.0816662	0.1393447	0.3730221	0.2371952	0.0372891	0.2880595	0.1789061	0.0102112	0.3553648	0.0503376	0.4088816	0.4047702	0.4642718	0.0457877	0.0026426	0.0217864	0.2987534	0.2025467	0.0484363	0.5315306	0.3213261	0.4097331	0.4298493	0.0015215	0.2630222	0.5242961	0.5427078	0.5198958	0.4969804	0.0314154	0.6062474	0.4097997	0.2615518	0.4276157	0.5621005	0.2666415	0.6392534	0.1226025	0.3833242	0.5399452	0.4889075	0.2308294	0.5359565	0.2547893
650	0.5346489	0.1130757	0.4823648	0.4008655	0.3649973	0.1533768	0.1423580	0.1746947	0.5706433	0.2879480	0.6663963	0.0759007	0.4722967	0.0481924	0.0834715	0.6558209	0.2305059	0.0398981	0.1205150	0.1127102	0.2219446	0.5083915	0.3471763	0.5004932	0.1801686	0.1402882	0.1275583	0.0169163	0.0794831	0.1157970	0.0470919	0.0204784	0.5296575	0.2594068	0.1659301	0.5111253	0.5105125	0.4133377	0.1121254	0.2264718	0.5037211	0.3403440	0.2666199	0.6223904	0.0944193	0.1729711	0.6025133	0.4485087	0.4829571	0.3016037	0.6517162	0.1597823	0.5653856	0.0698551	0.0002795	0.0241971	0.0670873	0.1629027	0.4865861	0.1543335	0.0133317	0.2915310	0.2024186	0.0136353	0.2491188	0.0829283	0.2993252	0.4962015	0.4269017	0.0810532	0.0010120	0.0048878	0.3284288	0.2463161	0.0623803	0.4201301	0.3472508	0.3594369	0.4789956	0.0017760	0.3055447	0.4630074	0.4540815	0.5612609	0.5474030	0.0231091	0.5052450	0.4479888	0.3755501	0.4377014	0.5840368	0.1995170	0.5202335	0.0597972	0.4270368	0.4910861	0.5116155	0.2877083	0.6251355	0.2411691
700	0.5219248	0.1003574	0.5493914	0.3730026	0.3364575	0.1172430	0.1771821	0.1936647	0.6307817	0.3279334	0.6672669	0.1104715	0.6993085	0.0341696	0.0799901	0.6179258	0.1422689	0.0307985	0.1448056	0.0690430	0.1091223	0.5620944	0.3085962	0.4897448	0.0624501	0.0956228	0.1016042	0.0116263	0.0485752	0.0572607	0.0602467	0.0130594	0.6291615	0.3316858	0.3034367	0.5683889	0.5564490	0.2768986	0.0917721	0.2818294	0.4667172	0.3016453	0.2381109	0.5503589	0.0370489	0.1648560	0.5417434	0.5385672	0.4925617	0.2973644	0.7459942	0.0868753	0.5903354	0.1051100	0.0004821	0.0541684	0.0390493	0.2056453	0.4121288	0.1350479	0.0095332	0.2703879	0.1309928	0.0144071	0.3270995	0.1187758	0.2924627	0.3969422	0.4590192	0.0417733	0.0082757	0.0203257	0.2914640	0.2047375	0.0646415	0.3856697	0.3620014	0.4023808	0.5328397	0.0026422	0.3253661	0.4737849	0.4371834	0.5506098	0.6645415	0.0229363	0.5232733	0.4805732	0.3257872	0.4702497	0.5204249	0.1123521	0.5856546	0.0563745	0.3405575	0.4885667	0.6439558	0.2657795	0.5765985	0.1903223
750	0.6136337	0.1955696	0.4978442	0.3291981	0.3969540	0.1072171	0.1237358	0.1603529	0.7159256	0.3145931	0.6954090	0.1127842	0.6124696	0.0350141	0.0780027	0.7619427	0.1188968	0.0221193	0.1037670	0.0418733	0.1347821	0.5954888	0.2488833	0.4867608	0.1013501	0.0505125	0.1240495	0.0156570	0.0342024	0.0760362	0.0703237	0.0081130	0.5195597	0.3885449	0.3686849	0.5158497	0.6180984	0.2267579	0.0985388	0.3310386	0.4333442	0.4542776	0.2607084	0.6122367	0.0124119	0.1091325	0.5924016	0.6215396	0.4386909	0.3363060	0.7799082	0.1268242	0.5655700	0.1409893	0.0000713	0.0577993	0.0156108	0.1191423	0.4923601	0.1781762	0.0376047	0.3301687	0.1585144	0.0365189	0.2176507	0.1911729	0.2877759	0.4894480	0.5073524	0.0460346	0.0063003	0.0200984	0.2054252	0.1463576	0.0911739	0.4986551	0.3449395	0.4346753	0.4694138	0.0013179	0.2953843	0.4120860	0.4412496	0.3785286	0.6549263	0.0393644	0.5694347	0.5128151	0.3040434	0.5051263	0.5010205	0.0846885	0.6375518	0.1027551	0.4889164	0.5123458	0.6790481	0.2811619	0.4257435	0.1744314
800	0.5255242	0.2618332	0.4514354	0.2220235	0.3907264	0.1184883	0.0980835	0.2495213	0.6611474	0.3774436	0.6188419	0.1731976	0.6830462	0.0423878	0.0532194	0.6319791	0.0999512	0.0133286	0.1208149	0.0304355	0.0957352	0.6156749	0.2710370	0.4879216	0.0811170	0.0430528	0.1527204	0.0159722	0.0182247	0.0431388	0.0602080	0.0128904	0.5030346	0.4918086	0.3325018	0.5489855	0.6087254	0.1055614	0.1121149	0.3296155	0.4809392	0.4668474	0.2598919	0.6049480	0.0382753	0.1300856	0.6028408	0.5065526	0.3739050	0.2978145	0.5604728	0.0778988	0.6306503	0.2524934	0.0014634	0.0949139	0.0019644	0.0879029	0.4459768	0.1674744	0.0249216	0.2594685	0.1537531	0.0028757	0.2326915	0.1968081	0.2247282	0.3942833	0.4377448	0.0675183	0.0004142	0.0328456	0.3121602	0.2292462	0.0733831	0.4257997	0.4293897	0.4195300	0.4971531	0.0026701	0.2587691	0.4306232	0.5192855	0.4306522	0.5274771	0.0282885	0.5490413	0.4328745	0.3837642	0.4515327	0.4619819	0.0857967	0.4863648	0.0334768	0.3738123	0.4963833	0.6110497	0.3700286	0.5669070	0.1775132
850	0.5140069	0.3070461	0.5450965	0.2716178	0.3100706	0.1423156	0.1200817	0.2238871	0.4936490	0.3323783	0.5318703	0.1942257	0.5866936	0.0551803	0.0826026	0.6036030	0.1073674	0.0219874	0.0954318	0.0165434	0.1553083	0.6356488	0.2978378	0.6033139	0.0735746	0.0571740	0.1061523	0.0068885	0.0370802	0.0465693	0.0467736	0.0150972	0.6734567	0.2807553	0.3643508	0.5231677	0.6491218	0.0637885	0.0643437	0.2061006	0.4873128	0.4298845	0.2210566	0.6303034	0.0143961	0.0879222	0.6283045	0.3793614	0.3673043	0.3842294	0.6968893	0.1129764	0.6325359	0.2992860	0.0020672	0.1158263	0.0008851	0.1223416	0.3944438	0.1182365	0.0442398	0.3669048	0.1044912	0.0028789	0.3328695	0.2882707	0.2635023	0.2066261	0.5615609	0.0922608	0.0018877	0.0613363	0.2882072	0.2305428	0.1182554	0.3598660	0.6127461	0.3355536	0.4871059	0.0003717	0.3046374	0.4005527	0.4688070	0.4202128	0.6026611	0.1381743	0.4888909	0.3599595	0.4179261	0.5250344	0.4734369	0.0668165	0.6280614	0.0259202	0.4779721	0.4311694	0.7131754	0.3378772	0.5622333	0.2298979
900	0.4233450	0.3571461	0.6361603	0.2736368	0.2654251	0.1516379	0.1273123	0.2239457	0.5269716	0.3272684	0.5935540	0.2554742	0.6642830	0.0597768	0.1001522	0.6282933	0.0746595	0.0168098	0.0690954	0.0051583	0.0757824	0.6852086	0.2865795	0.6305278	0.0615941	0.0675934	0.1823969	0.0172896	0.0461117	0.0346074	0.0272575	0.0309610	0.5133982	0.0953601	0.3877738	0.5780838	0.7335892	0.0734909	0.0617217	0.2065153	0.5680401	0.4638748	0.2058259	0.5568626	0.0173712	0.1327700	0.7037537	0.3234342	0.3055642	0.3209470	0.6118568	0.2152860	0.5131059	0.2927320	0.0006361	0.0926576	0.0012075	0.0590650	0.4522135	0.0886995	0.0439021	0.2627161	0.1224208	0.0037626	0.2214188	0.1710768	0.3523494	0.2079286	0.5571365	0.0381038	0.0181489	0.0700248	0.2786253	0.2185244	0.1011051	0.2403712	0.4706552	0.3575847	0.3992059	0.0022091	0.3123121	0.4568352	0.3893457	0.4419673	0.6840724	0.1723539	0.4856479	0.3941107	0.3955837	0.3599623	0.4194891	0.0489612	0.5438718	0.0453865	0.4449862	0.5269737	0.7717772	0.3105609	0.4872807	0.1462353
950	0.3349765	0.4213240	0.5273396	0.2471481	0.2921496	0.1805971	0.1614775	0.3632607	0.5182038	0.3732442	0.5678139	0.1557989	0.5487519	0.0406180	0.0945464	0.7756918	0.0704538	0.0491123	0.1044678	0.0136600	0.0778739	0.6844004	0.3653551	0.6322119	0.0588883	0.0696388	0.1440398	0.0087229	0.0329524	0.0514392	0.0395478	0.0203445	0.4839939	0.0309968	0.3214693	0.6456465	0.5803770	0.0658365	0.0746688	0.2346467	0.4583583	0.4106550	0.3051236	0.6250150	0.0128718	0.0785332	0.6097919	0.3917086	0.2968170	0.2617860	0.5824636	0.2615877	0.5994980	0.3641063	0.0002457	0.1567027	0.0005801	0.0703047	0.4704941	0.1669305	0.0296184	0.2702704	0.0392542	0.0098630	0.2608939	0.1972784	0.3084715	0.1374750	0.4877338	0.0467208	0.0020601	0.0486042	0.3084856	0.1815110	0.1632378	0.2651460	0.4426973	0.3891914	0.5361261	0.0029951	0.4624173	0.4775372	0.4639923	0.4719762	0.7457335	0.1902636	0.4996225	0.3207780	0.5191544	0.3889266	0.4769185	0.0203836	0.6591160	0.0108735	0.4681678	0.4680004	0.6200140	0.3360120	0.6175525	0.1484532
1000	0.3974732	0.3360314	0.5379314	0.1779074	0.3612665	0.1933810	0.1269005	0.3213892	0.4488899	0.2760959	0.5931435	0.1532571	0.5190804	0.0460001	0.1091669	0.7595977	0.0784485	0.0458634	0.0998697	0.0076032	0.0941030	0.5488511	0.3215812	0.6531498	0.0891134	0.0630866	0.1360023	0.0074678	0.0288101	0.0496003	0.0437093	0.0524588	0.6498288	0.0253684	0.3397716	0.5920907	0.5995935	0.0295215	0.0595115	0.2461546	0.5171164	0.4314615	0.2212288	0.4910719	0.0114364	0.1320668	0.6339586	0.4773280	0.3724549	0.2430062	0.5896960	0.2351410	0.5866663	0.3479453	0.0003165	0.1537956	0.0021893	0.0716884	0.4039144	0.1551025	0.0209082	0.2629399	0.0726531	0.0091043	0.2793589	0.2831290	0.4602013	0.1187577	0.5170987	0.1560504	0.0002438	0.0480063	0.3329077	0.2128003	0.2221427	0.2057047	0.3337817	0.3089438	0.4833946	0.0012728	0.3094390	0.5314820	0.4083103	0.6033307	0.5975070	0.2091407	0.6105240	0.3905279	0.5040328	0.4178434	0.4692218	0.0304900	0.6231685	0.0074131	0.3774270	0.4962083	0.6236329	0.4193693	0.5074301	0.1289425
0	0.4051926	0.4289617	0.5581641	0.2057539	0.2644298	0.1833400	0.1322043	0.4444211	0.5426544	0.3588750	0.5317391	0.2880519	0.5937105	0.0219733	0.0465367	0.6066196	0.0856889	0.0280129	0.0630941	0.0137266	0.0802601	0.6421509	0.3087689	0.5389747	0.0759888	0.0377277	0.0968324	0.0075875	0.0420672	0.0548279	0.0550707	0.0110165	0.5461398	0.0335219	0.3626617	0.5955752	0.6308840	0.0963188	0.0847567	0.2320533	0.5617566	0.4414816	0.2394544	0.5154069	0.0149800	0.0851792	0.6317482	0.4173615	0.4778677	0.2559790	0.7596639	0.3629116	0.5857741	0.3498391	0.0004761	0.2285649	0.0015304	0.1033967	0.5214513	0.1807124	0.0272319	0.3564535	0.0147817	0.0081168	0.3064634	0.2694185	0.5804066	0.0980226	0.5957652	0.1087541	0.0010480	0.0501557	0.3764285	0.2496094	0.2292899	0.2770250	0.2312908	0.4054888	0.4043555	0.0004720	0.2650386	0.4606349	0.4509838	0.4206338	0.5738408	0.1651215	0.5568677	0.3975870	0.4897932	0.5394734	0.4089714	0.0727918	0.6124745	0.0020742	0.4098510	0.5211685	0.6049364	0.3721704	0.5682450	0.1147181
50	0.3513203	0.1018971	0.6498047	0.2350042	0.0732226	0.1734112	0.2028864	0.3266842	0.4461939	0.2568937	0.6638480	0.2668458	0.4372402	0.4381340	0.0460674	0.6402904	0.0783272	0.4283104	0.0841033	0.0186148	0.1181496	0.2939609	0.3316335	0.4866129	0.2166382	0.1067262	0.0946136	0.0121355	0.0597754	0.0261410	0.0303963	0.0659989	0.6054933	0.0593608	0.5119956	0.5123499	0.5755248	0.1901453	0.0339487	0.1775972	0.6986023	0.5036735	0.3030655	0.1588774	0.0083420	0.0777244	0.5433248	0.4170160	0.4172539	0.2906642	0.6485777	0.2167755	0.5254719	0.1493719	0.0000026	0.2164003	0.0154815	0.1535656	0.4501086	0.1423126	0.0403413	0.3691057	0.0162979	0.0006820	0.3486838	0.2005926	0.5979350	0.0565496	0.6511797	0.1827276	0.0010632	0.0488217	0.4113443	0.3097521	0.2852011	0.3722031	0.2633629	0.3372726	0.3960437	0.0154110	0.0846711	0.5046993	0.4537299	0.5655273	0.3791581	0.0842249	0.5958688	0.4266009	0.5422464	0.3900224	0.5353825	0.0249996	0.5442905	0.0251140	0.3363490	0.4756768	0.5177997	0.3472703	0.4234865	0.5624179
100	0.2896371	0.0759023	0.4635605	0.3151030	0.0106006	0.1043470	0.1029624	0.3850605	0.3885693	0.3213425	0.6605514	0.3487323	0.3028164	0.4657875	0.0757628	0.7028959	0.0489357	0.4832946	0.1060692	0.0370469	0.1775663	0.1804399	0.3263546	0.5091347	0.3564746	0.1175115	0.1342247	0.0046265	0.0462885	0.0393486	0.1398240	0.2011692	0.6495386	0.1495404	0.4755796	0.5859397	0.5019916	0.2388910	0.1074071	0.2187712	0.6564901	0.4341167	0.2308176	0.0566251	0.0224347	0.0739395	0.5645990	0.5297329	0.4580141	0.3346465	0.6934235	0.2200623	0.5250572	0.1251198	0.0000000	0.1560525	0.0000226	0.1418354	0.5270353	0.2022604	0.0364659	0.3947686	0.0215434	0.0034258	0.1613284	0.1751358	0.5513337	0.0860901	0.5220102	0.2777631	0.0009515	0.1151721	0.4461258	0.4582012	0.2305574	0.3312613	0.2981602	0.3112587	0.4882458	0.0029092	0.1000980	0.3091847	0.5800561	0.6367291	0.3843685	0.0391769	0.5867579	0.4004490	0.5119738	0.4890886	0.5554413	0.0270228	0.7142493	0.0252894	0.3348520	0.4277705	0.4800449	0.4649730	0.5100818	0.5184438
150	0.4839681	0.2215677	0.4033655	0.2451143	0.0104837	0.1350891	0.1327350	0.5410341	0.5615119	0.3146301	0.5826860	0.2772098	0.2848155	0.5218019	0.0392934	0.5975688	0.0305485	0.4567472	0.0995301	0.0222286	0.3529979	0.0854262	0.3154083	0.6654575	0.4964829	0.0999141	0.1087830	0.0011502	0.0426140	0.0697583	0.2369072	0.2431644	0.5990359	0.4098790	0.3686416	0.6006920	0.3865359	0.2602006	0.0933188	0.1686641	0.6510501	0.4899167	0.2445223	0.0347811	0.0252272	0.1297920	0.6586414	0.4952272	0.4267150	0.3742840	0.6346759	0.2412986	0.4930546	0.0984890	0.0000000	0.2019221	0.0014947	0.1837035	0.3120450	0.2324313	0.0191946	0.3606019	0.0401705	0.0072795	0.0974668	0.1524012	0.6763399	0.1822568	0.4532163	0.2990602	0.0092517	0.0543319	0.4369864	0.3951033	0.2261111	0.3516991	0.2876368	0.3582932	0.4350115	0.0047851	0.1166724	0.2717326	0.4956275	0.4806775	0.3405748	0.0418148	0.6332313	0.4019043	0.4811866	0.3662189	0.5382889	0.0414382	0.6150480	0.0152176	0.3932567	0.4741158	0.5091530	0.4948787	0.5556540	0.3987159
200	0.5147244	0.1356680	0.4350614	0.1588722	0.0022051	0.1859748	0.1230581	0.6392788	0.5178268	0.2558477	0.6570368	0.2227321	0.2707090	0.5519559	0.0469203	0.5656616	0.0626072	0.3964859	0.1608359	0.0437017	0.2793115	0.0579322	0.2824426	0.6031611	0.5455600	0.1016439	0.1105559	0.0033397	0.0281192	0.0675926	0.2836252	0.2890302	0.5558028	0.3514555	0.2729885	0.3754283	0.2686474	0.2745692	0.1552574	0.2480114	0.6309087	0.5633808	0.2576444	0.0322340	0.0221406	0.0781036	0.6007902	0.4452334	0.5128874	0.3116722	0.5419835	0.2609160	0.5794224	0.0914031	0.0021297	0.2013853	0.0001677	0.1945868	0.3859869	0.1354495	0.0138332	0.3012285	0.0426652	0.0170284	0.1229801	0.1775189	0.6749761	0.1424492	0.4783006	0.3367516	0.0135445	0.1249870	0.4393565	0.4372623	0.2687958	0.2191493	0.2979263	0.3695595	0.4089218	0.0013554	0.0697034	0.3571564	0.5523367	0.3236163	0.2598613	0.0918667	0.6124657	0.2994384	0.5243112	0.3391712	0.5979476	0.0414166	0.5248911	0.0183189	0.2586393	0.4973825	0.5015496	0.4015316	0.4563887	0.4837396
