"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
750	0.4647259	0.2367915	0.0476307	0.3236781	1.0452117	0.1268034	0.0004689	0.3487317	0.2617596	0.7691061	0.3801995	1.0074696	0.7414552	0.4033467	0.0209757	0.7028033	0.5196876	0.8367175	1.0086898	0.0256452	0.0209791	0.9545202	0.9160189	0.2169458	0.1196990	0.5525963	0.5268797	0.0904433	0.6324662	0.0062310	0.5534425	0.4868729	0.9793114	1.0594469	0.1709911	0.0091015	0.6889084	0.3297650	0.3757135	0.2802373	0.6715258	0.5596086	0.5276430	0.3527121	0.8512739	0.8018590	0.8856389	0.9294504	0.2716874	1.0538604	0.6887250	0.5487696	0.1279807	0.5308790	0.8504423	0.1409310	0.2228820	0.1129100	0.0002394	0.0572668	0.3279685	0.3191105	0.3197133	0.1510360	0.4709598	0.8580727	0.6553608	0.4225679	0.1144015	0.0919814	0.9121549	0.9802712	0.0811346	0.2267630	0.7188671	0.0102836	0.8310635	0.5109822	0.2921989	0.0572927	1.0395861	0.6898163	0.0216263	0.7095858	0.6117429	0.2052362	0.6820710	0.8138556	0.6216538	0.6873008	0.4574775	0.5158664	0.6857501	0.9405230	0.4619734	0.5179441	1.0250573	0.7794058	0.6108676	0.9965173
800	0.4870915	0.2879257	0.0583453	0.3386107	1.0107119	0.1135624	0.0004911	0.3364760	0.2026121	0.7302384	0.4266812	1.0006966	0.7782562	0.4626288	0.0167071	0.6906433	0.5122685	0.8565867	1.0005389	0.1500681	0.0505852	0.9535859	0.9264984	0.2756257	0.1469392	0.5045733	0.6180090	0.1131896	0.6315157	0.0056940	0.6067305	0.4701647	0.9852903	1.0090777	0.1638493	0.0069303	0.7779976	0.3040087	0.3067455	0.2301573	0.7407258	0.5183319	0.5583536	0.2917084	0.8650333	0.9490500	0.8639112	0.9551015	0.2633494	1.0172310	0.6859079	0.4695883	0.0678008	0.5763659	0.7788849	0.1604091	0.2937382	0.1208877	0.0001881	0.0696092	0.3497592	0.3275040	0.3884206	0.1671278	0.5237122	0.8441999	0.6029358	0.4176905	0.1368766	0.1282847	0.9754768	1.0234129	0.1088885	0.2117388	0.6868494	0.0079719	0.8730025	0.4776683	0.2564198	0.0469388	0.9878639	0.6914835	0.0256956	0.6381349	0.5997562	0.1842498	0.6632134	0.7268891	0.5504913	0.6978188	0.4971828	0.5524953	0.7087166	0.9235012	0.4012760	0.4579008	0.9234896	0.6741364	0.5996130	1.0018119
850	0.4354048	0.3428701	0.0507152	0.2871687	1.0055626	0.0675601	0.0022461	0.2800279	0.2638930	0.7098645	0.4839074	1.0549263	0.8617947	0.4950902	0.0100910	0.7700131	0.4796730	0.8000514	0.9998451	0.6921230	0.0584594	0.8317530	0.9282387	0.2230280	0.1453564	0.5173625	0.4807456	0.0767682	0.6218369	0.0047295	0.5552218	0.5522917	1.0404230	0.9921455	0.1710979	0.0121596	0.8048353	0.3683053	0.3171540	0.2593340	0.6799577	0.6772995	0.5457708	0.3459285	0.7899668	0.9031993	0.8634391	0.9919261	0.2802005	1.0505400	0.6750156	0.4933150	0.1279011	0.5683680	0.7403485	0.1062620	0.2871979	0.1008176	0.0004556	0.0621260	0.3028078	0.3845335	0.4592006	0.1835109	0.4953620	0.8264303	0.4979503	0.5292172	0.0968703	0.1057386	0.8796129	1.0195526	0.1156365	0.1651822	0.6717948	0.0035575	0.9176046	0.5477856	0.2726083	0.0295059	1.0105254	0.7734173	0.0115688	0.6577471	0.6321191	0.2058009	0.6511243	0.8598983	0.5321385	0.7360117	0.5710589	0.5424641	0.6319917	0.8803816	0.4267768	0.4734280	0.9352167	0.7105788	0.6448464	1.0203533
900	0.3899647	0.3631204	0.0520300	0.3091837	1.0134305	0.0959576	0.0053509	0.3515381	0.3296305	0.6766857	0.4760389	1.0213864	0.8158846	0.4344367	0.0211977	0.8496128	0.4610693	0.8108978	0.9873581	0.8631872	0.0530325	0.8454671	0.9131218	0.2058004	0.1723794	0.5553903	0.4039098	0.0615629	0.5664172	0.0113173	0.5955271	0.5920007	1.0018134	1.0015876	0.1591263	0.0091616	0.6671578	0.3526294	0.3381467	0.1962916	0.7429197	0.6663122	0.6139110	0.3628948	0.7981813	0.9508242	1.0044018	0.9630462	0.4194557	1.0104432	0.6582091	0.5201091	0.1910207	0.5992897	0.6211652	0.1718886	0.2979056	0.0959656	0.0002093	0.0690919	0.3737491	0.3703754	0.4474442	0.2294894	0.4840142	0.8682832	0.3916034	0.6226488	0.1294953	0.1051113	0.9537729	0.9987998	0.2150739	0.2634069	0.7211873	0.0040197	0.8585934	0.7783562	0.3398765	0.0167103	0.9477305	0.7186885	0.0060817	0.6820178	0.5798498	0.1751366	0.6922130	0.8054552	0.5389518	0.6750034	0.5521094	0.5110309	0.6518833	0.9165369	0.4435291	0.4127014	0.9767990	0.7504777	0.6994779	0.9260950
950	0.3535010	0.4179225	0.0542693	0.3061245	1.0345291	0.1149253	0.0027435	0.3501707	0.2364930	0.6379009	0.4636342	1.0003091	0.7728842	0.3680555	0.0238746	0.7258989	0.4780914	0.9169002	0.8372104	0.8489560	0.0190132	0.8227547	0.9866049	0.2135995	0.2251137	0.5650125	0.5024381	0.0828784	0.7514289	0.0116670	0.5609718	0.5866844	1.0519448	0.9784478	0.1351971	0.0059350	0.6773430	0.3196681	0.2818327	0.2058203	0.6698366	0.6835213	0.5795696	0.4176932	0.8881292	0.9968404	0.9512357	0.9445177	0.5604223	1.0722622	0.6942980	0.5277970	0.1498927	0.5917279	0.6581639	0.1697790	0.2750539	0.1241346	0.0009501	0.0787208	0.3692658	0.4209228	0.4079621	0.2410854	0.4312435	0.8523048	0.3286110	0.6521377	0.1377737	0.0921845	1.0203379	0.9344307	0.2335875	0.2900475	0.6306992	0.0078654	0.8067994	0.8606532	0.2695409	0.0152589	1.0273881	0.6817996	0.0077983	0.6561430	0.5323375	0.1788198	0.6300495	0.8771041	0.7140229	0.7711887	0.5281208	0.5579769	0.6578253	0.8252730	0.4145183	0.4345511	0.9600079	0.7904017	0.6915018	0.9249136
1000	0.3236297	0.3807860	0.0391464	0.2725184	0.9928861	0.0817761	0.0005287	0.3158696	0.2539836	0.6514787	0.4398298	0.9939476	0.8375861	0.4221344	0.0061860	0.6355897	0.4535423	0.8376919	0.7599312	0.8343164	0.0342507	0.9304265	0.9384838	0.1711299	0.2645511	0.4968215	0.4460616	0.0672962	0.6478443	0.0142557	0.5209867	0.6467642	1.0052245	0.9811773	0.1587699	0.0100862	0.8290049	0.2945588	0.3026145	0.2154822	0.7196372	0.6033883	0.6110117	0.3413943	0.8719141	0.9419597	0.9481565	0.9822438	0.5575576	0.9001989	0.6827410	0.5639841	0.0922417	0.6607285	0.6435459	0.1882880	0.2777037	0.1452462	0.0004626	0.0876248	0.4624317	0.3799086	0.3881598	0.2564057	0.3866623	0.7839038	0.4705450	0.6779743	0.1718306	0.0993878	1.0247826	0.9631653	0.2754448	0.2598915	0.6313430	0.0018140	0.8823858	0.8634920	0.3052243	0.0052465	1.0008882	0.7179486	0.0105330	0.6344877	0.5616083	0.1685216	0.6504145	0.8585947	0.8284914	0.6978440	0.5216468	0.5476335	0.6849639	0.9610089	0.3463714	0.3624905	1.0159395	0.8079736	0.6599800	0.9838630

0	0.0780845	0.5966768	0.0585053	0.2235563	0.9991659	0.0907284	0.0064764	0.4550300	0.3026002	0.8154093	0.4757646	0.8902061	0.2960696	0.7495295	0.0364934	0.7375127	0.3962232	0.7088711	0.6573183	1.0260381	0.1408137	0.5813785	1.0648590	0.2981785	0.6315155	0.3492061	0.3985300	0.0351746	0.0805263	0.0236750	0.1342552	0.5766223	0.9649210	0.5141932	0.3281102	0.0050748	0.8389166	0.1996500	0.2058779	0.1919220	0.7008614	0.6689764	0.3118933	0.4934499	0.9167925	0.9127268	0.8407655	0.8697638	0.9545824	0.1706211	0.8170698	0.5594912	0.1443154	0.7742334	0.5759749	0.0644914	0.5955875	0.0473622	0.0004639	0.0438985	0.1323778	0.3585640	0.2126767	0.2913550	0.2283630	0.8984827	0.1819147	0.6795431	0.0996093	0.1780401	0.6380693	0.7053996	0.2205566	0.6060600	0.5467091	0.0853213	0.9121132	0.9611228	0.7194608	0.0004072	0.9859893	0.7007038	0.0145474	0.8119821	0.4738713	0.0700431	0.6573791	0.6839246	0.9315607	0.7106619	0.5319027	0.5355365	0.7132778	0.9199971	0.1491816	0.2356842	0.9440827	0.7367912	0.3940268	0.9740175
50	0.1103224	0.5719616	0.0506213	0.5109533	0.9056933	0.0920654	0.1900884	0.4103625	0.0899113	0.7444022	0.4828384	0.9181217	0.4748067	0.5393697	0.0226431	0.7696587	0.5063421	0.7309831	0.6591692	1.0277046	0.1389140	0.8504608	0.8235514	0.2658460	0.2301030	1.0227838	0.4098265	0.0611582	0.0514062	0.0086641	0.0934926	0.6156852	0.9723035	0.2817263	0.3156408	0.0023984	0.7983560	0.3160395	0.6644770	0.2240477	0.6986630	0.8112088	0.4504660	0.5729421	0.8532512	0.9304230	0.9522604	0.9101659	0.6196365	0.4675143	0.8611831	0.5434632	0.1315981	0.7185210	0.6049889	0.1097498	0.6577299	0.3156483	0.0011353	0.1006726	0.0339515	0.4883045	0.2695862	0.6727166	0.3103637	0.9149772	0.2415582	0.6956574	0.1793797	0.1111460	0.8904629	0.7993393	0.0742394	0.6231885	0.4536629	0.1272121	0.8395237	0.8759189	0.7406308	0.0008772	1.0797187	0.4919099	0.0617086	0.8018894	0.5490292	0.0691939	0.9305283	0.9527677	0.9763166	0.6903202	0.4824165	0.5103443	0.7659004	0.8914970	0.1268578	0.1251642	0.9059358	0.7430110	0.4542278	1.1006860
100	0.1037240	0.5552487	0.1313185	0.5885047	0.9295164	0.1270075	0.2512764	0.2483046	0.0562803	0.7079519	0.5475908	0.8675940	0.6876962	0.3235873	0.0260255	0.8691896	0.4469508	0.7514744	0.7048123	0.9433918	0.1140039	0.8036063	0.9133587	0.2836600	0.1655959	0.9414217	0.3617626	0.0409863	0.1265631	0.0081254	0.0716381	0.6101766	0.9332212	0.2635318	0.3500806	0.0190500	0.7990746	0.3944250	0.5626689	0.2293800	0.6662384	1.0002095	0.4693688	0.5582278	0.8226981	1.0071020	0.9549002	0.8624078	0.5914431	0.6549964	0.7407702	0.7034297	0.1101642	0.6807206	0.6356302	0.1379584	0.4957471	0.4221122	0.0011410	0.0870222	0.0692254	0.6105784	0.3295657	0.8071642	0.3550666	0.9508811	0.3116157	0.7311332	0.1253588	0.0716402	0.9435991	0.7781650	0.0881962	0.4548176	0.4652409	0.1109769	0.8601577	0.9521831	0.6905311	0.0008279	1.0446926	0.4386871	0.0206175	0.7400358	0.5489152	0.0947477	0.9270910	0.9342754	0.9334618	0.6583555	0.4588555	0.5528551	0.8427778	0.9034179	0.0944941	0.1876236	0.9259712	0.7509204	0.4795311	1.1124206
150	0.1809622	0.3646121	0.3538647	0.6839892	0.9376341	0.1424458	0.2513652	0.1263912	0.0590210	0.7442653	0.5124212	0.8851772	0.7596887	0.1733858	0.0223107	0.8916829	0.4488903	0.8061384	0.7764893	0.9063895	0.1443964	0.8399830	0.8899947	0.2880258	0.1411572	1.0244660	0.3839207	0.0494091	0.1649772	0.0494603	0.0316370	0.5899842	0.9709751	0.2385813	0.3131915	0.0061502	0.8250742	0.4347533	0.5020616	0.2887705	0.7055366	0.9822209	0.4524528	0.5594541	0.8869844	1.0549922	0.9371038	0.9477435	0.4410202	0.8702079	0.5840786	0.8171319	0.2606085	0.6379639	0.6014991	0.1707402	0.4913044	0.3766112	0.0073350	0.0677481	0.0556846	0.5952476	0.3217752	0.7901271	0.4678992	0.9600689	0.3584790	0.6801621	0.1548068	0.0445190	0.9317991	0.8083730	0.0854702	0.2824348	0.4074330	0.1383493	0.9107497	1.0199242	0.4671476	0.0001943	0.9882327	0.3798883	0.0038312	0.7169876	0.5251185	0.1132352	0.9716752	0.9979409	0.8792460	0.7816232	0.4858808	0.5032881	0.8660256	0.8278361	0.0779582	0.2121120	0.9474655	0.7268382	0.5039410	1.0750926
200	0.2244592	0.3018890	0.4589523	0.6538063	0.9860056	0.1232462	0.3094436	0.0954087	0.0752711	0.7265507	0.4503956	0.8588154	0.6965678	0.1539184	0.0238343	0.8554913	0.4939968	0.8604164	0.7851370	0.8722094	0.1646697	0.8171694	0.9382802	0.3350666	0.0726595	1.0583141	0.4062607	0.0363886	0.1509565	0.0622965	0.0166159	0.5819747	0.9399101	0.2355979	0.3817584	0.0066321	0.7475851	0.4245583	0.4885815	0.2730580	0.6497275	0.9377719	0.4938225	0.5491382	0.8968441	0.9343277	0.9150306	0.9849506	0.3216656	0.9483265	0.5642687	0.7883626	0.5594205	0.6134412	0.6292475	0.2437447	0.5882913	0.3436391	0.0045288	0.0649298	0.0272578	0.5099856	0.3530387	0.7452835	0.5536687	1.0229977	0.3819836	0.5693555	0.1125479	0.0326232	0.9743640	0.8452780	0.0803196	0.1610370	0.4092481	0.1577073	0.8604842	0.9507685	0.3538315	0.0003724	0.9493132	0.4023608	0.0000000	0.7637990	0.6014016	0.1749649	0.9142987	0.8931726	0.8487505	0.7640445	0.4928764	0.5647328	0.7534240	0.8818239	0.0926390	0.2264541	1.0514496	0.6378204	0.5950580	1.0915957
250	0.3129649	0.2528106	0.5062371	0.6540154	0.9881591	0.1138286	0.3608104	0.0576517	0.0660655	0.7319496	0.3866601	0.8563243	0.6737879	0.1537941	0.0294911	0.7986976	0.5514694	0.7603492	0.8745696	0.8466773	0.1349342	0.7262588	0.9283417	0.3291261	0.0811885	0.9721448	0.4148995	0.0530724	0.0941444	0.1696019	0.0140245	0.5171073	0.9037040	0.1670260	0.3629136	0.0028661	0.7219525	0.4460694	0.5645361	0.2795923	0.6817818	0.9645402	0.4791003	0.6277617	0.9001205	0.9356766	0.9109931	0.8998153	0.3178205	0.9823484	0.5169186	0.7718049	0.6059259	0.5551291	0.6997451	0.2934281	0.5825168	0.3956741	0.0015715	0.0578431	0.0173247	0.3874293	0.4218742	0.7408019	0.5525364	1.1029943	0.4746514	0.5313584	0.0914705	0.0333285	0.9330668	0.8223649	0.0636276	0.1449770	0.4729282	0.1532538	0.9209926	0.8779786	0.3013835	0.0020903	0.9994418	0.4776431	0.0026898	0.6778114	0.6244069	0.2435313	0.9793155	0.8295324	0.6770574	0.7746933	0.4865416	0.5228390	0.7482702	0.8286498	0.0627975	0.2698703	0.9416203	0.6463975	0.5447364	0.9136173
300	0.3834460	0.2744418	0.6300052	0.7203899	0.9858591	0.1330296	0.3644204	0.0558634	0.0566346	0.7733912	0.4377551	0.8431263	0.7059685	0.1564245	0.0264124	0.7901796	0.5361863	0.8191938	0.8651001	0.8728370	0.1060806	0.8579256	0.8452006	0.3350299	0.1069065	1.0205682	0.4334449	0.0553114	0.1786143	0.2873673	0.0118119	0.5477840	0.9209275	0.2194475	0.3057445	0.0129421	0.7138192	0.4571117	0.6697637	0.3145796	0.6282237	0.9908074	0.4766582	0.6660858	0.9607397	0.8948858	1.0706788	0.9330242	0.2244243	0.9543958	0.4915395	0.7776023	0.6737134	0.5346812	0.6330662	0.2222712	0.6154137	0.4187945	0.0274146	0.0492614	0.0232458	0.4062042	0.4349780	0.7334898	0.5522418	1.0266985	0.5353363	0.4569863	0.0661333	0.0432026	1.0083365	0.7131878	0.0359406	0.1358404	0.4372150	0.1766281	0.8653034	0.8187867	0.2842825	0.0014423	0.9712907	0.4610569	0.0038820	0.7528548	0.6104578	0.2301728	1.0570553	0.7712313	0.6291952	0.7652836	0.5248779	0.5404382	0.8221301	0.8075420	0.0705464	0.2675090	0.9714475	0.6816448	0.5553393	1.0354006
350	0.3924686	0.2775486	0.6584312	0.7114658	0.8917219	0.1846581	0.3193953	0.0635674	0.0579098	0.7272450	0.4631351	0.8620595	0.7065020	0.1093965	0.0369530	0.8767626	0.4798019	0.8712109	0.9002337	0.8093813	0.1481972	0.8269002	0.8877029	0.2735486	0.1072424	0.9696815	0.4387359	0.0447274	0.2749630	0.3117619	0.0165078	0.5027615	0.8541820	0.2847410	0.2788515	0.0092491	0.7167274	0.4651683	0.5668346	0.3102080	0.5728183	0.9855799	0.5442113	0.4854230	0.9004559	0.8801648	1.0190656	0.8552713	0.2303669	0.9683042	0.4440557	0.6886099	0.7868036	0.5142818	0.7201702	0.2215094	0.5651246	0.3474306	0.0275931	0.0752872	0.0263724	0.3650527	0.5289939	0.8098098	0.4459400	1.0114603	0.5500774	0.4150743	0.0377666	0.0318995	1.0695682	0.7498335	0.0529502	0.1548345	0.3977762	0.1823432	0.8645592	0.7614445	0.2768648	0.0027598	0.9384329	0.4673916	0.0013060	0.7154114	0.5458330	0.2818896	0.9559676	0.7616446	0.6243866	0.7017383	0.5382882	0.5218115	0.7084187	0.8241736	0.0935026	0.3066923	0.9074248	0.6523319	0.5231610	0.9996609
400	0.3806721	0.2532937	0.6603793	0.6817417	0.9455686	0.1454196	0.2863497	0.0688172	0.0545276	0.6937465	0.4782141	0.9452446	0.7776169	0.1632999	0.0294282	0.8623315	0.5088942	0.9032725	0.9463322	0.8770027	0.1218507	0.8841845	0.8822583	0.2767474	0.0764046	0.9067005	0.4492323	0.0418100	0.1943169	0.3059275	0.0413765	0.5031731	0.8686805	0.3212515	0.3006374	0.0108534	0.7523292	0.4491154	0.5765999	0.3015941	0.5937375	1.0316818	0.5874007	0.5975642	0.8225987	0.9758057	0.9840641	0.9730633	0.2179547	1.0393104	0.4485841	0.7336379	0.7691627	0.5053628	0.6835287	0.2121393	0.5561804	0.2945923	0.0146801	0.0664216	0.0170291	0.3432634	0.5029764	0.8174753	0.3413938	0.9167147	0.5324015	0.4409420	0.0397872	0.0436534	1.0286252	0.7767158	0.0767159	0.1604332	0.4189696	0.1412532	0.8015649	0.7607645	0.3165624	0.0000042	0.9783604	0.4598241	0.0000000	0.7008370	0.5315893	0.2247829	1.0531997	0.7379071	0.5081974	0.7465975	0.5224850	0.5505888	0.6420525	0.8490749	0.1300577	0.3480453	0.9443265	0.6341634	0.5375657	1.0238647
450	0.3244385	0.2598346	0.5541767	0.6318326	1.0276359	0.0919542	0.3202558	0.0453558	0.0656525	0.6654518	0.4982445	0.9073738	0.7715269	0.1579715	0.0484181	0.8369237	0.4790192	0.8194310	0.9863922	0.8144607	0.0953566	0.9081157	0.8304284	0.2526462	0.0588036	0.9604502	0.4190431	0.0550569	0.2099204	0.2163887	0.0431731	0.4722636	0.9391504	0.3035639	0.3156338	0.0032945	0.6631052	0.3807683	0.6804005	0.2663165	0.5646393	0.8940752	0.6464845	0.5690704	0.7738854	0.9171776	0.8210139	0.9448465	0.2349954	0.9453795	0.5260218	0.8945536	0.8753943	0.4568117	0.7016868	0.2036112	0.6226989	0.3106575	0.0205806	0.0716377	0.0248051	0.4005031	0.5998494	0.8270161	0.4249815	0.8910346	0.4577694	0.4882357	0.0386943	0.0298245	1.0684914	0.8600072	0.0647728	0.1448203	0.3542043	0.1775147	0.8888552	0.7344619	0.2600094	0.0021298	0.9448778	0.4511263	0.0044393	0.6803835	0.5935724	0.2407273	0.9840973	0.7710328	0.5712642	0.8493761	0.5228657	0.4912034	0.6229641	0.8689612	0.1436145	0.2982346	0.9505374	0.7045378	0.5057668	1.0514118
500	0.3706304	0.3493418	0.4542920	0.6366567	1.0529769	0.1282470	0.2972761	0.0314727	0.0531181	0.6491137	0.4720293	0.8869796	0.9755713	0.1457930	0.0335699	0.8136538	0.5145501	0.8423213	0.9136122	0.8864386	0.1145410	0.8158413	0.9496879	0.2711688	0.0775011	0.9586852	0.5051784	0.0695156	0.3080381	0.1796647	0.0250242	0.5215418	0.8693174	0.3131956	0.3353294	0.0137665	0.7194278	0.4459030	0.5716588	0.2895898	0.5727867	0.9320753	0.6156901	0.5631040	0.8699108	0.9824286	0.8980485	0.8371808	0.2345832	1.0110735	0.4849983	0.8460409	0.7650740	0.4912852	0.6852387	0.2463855	0.6024286	0.3817032	0.0215141	0.0714519	0.0286060	0.3735859	0.6329606	0.7463789	0.4185439	0.7980302	0.4759132	0.4287602	0.0385276	0.0472264	1.0200645	0.9099391	0.0524115	0.1197908	0.3953200	0.1955138	0.8465157	0.7344174	0.2274796	0.0033328	0.9683340	0.4603865	0.0005488	0.6671965	0.5582030	0.2176788	1.0171286	0.7490293	0.5325602	0.6792416	0.5688016	0.4937212	0.6198149	0.7527456	0.1484276	0.3410718	0.9789360	0.7737242	0.5561243	0.9598079
550	0.3326716	0.2150510	0.3645741	0.4443240	0.9184048	0.0962138	0.0892645	0.0659049	0.2736697	0.6756634	0.4295121	0.9038737	0.7851659	0.1372269	0.0129888	0.7556656	0.5067630	0.8447564	0.9352545	0.2487582	0.0996265	0.8421703	0.9229989	0.2973635	0.0721269	0.5593832	0.4628614	0.0527970	0.2291669	0.2439197	0.0450293	0.5596517	0.9366085	0.4032789	0.3085150	0.0070071	0.7253543	0.3823467	0.2833318	0.2519474	0.6081780	0.8796689	0.4356665	0.5734083	0.8732889	1.0190994	0.8853716	0.9143016	0.4816033	0.9648535	0.5414157	0.8542889	0.7789107	0.5121410	0.6790272	0.2451420	0.6117181	0.1346148	0.0089111	0.0636834	0.0546805	0.2323992	0.5041163	0.5080682	0.4107626	0.8548449	0.4251096	0.4463614	0.0328755	0.0656189	1.0584676	0.8123345	0.0403708	0.1270513	0.4577051	0.1898522	0.8718623	0.7665629	0.2680002	0.0007030	1.0054436	0.6000810	0.0009609	0.6656429	0.6128895	0.1992528	0.7506985	0.6398301	0.5932058	0.7375192	0.4821858	0.5264056	0.6280194	0.7921734	0.2031672	0.5806944	0.9297602	0.8040625	0.5694973	0.9526212
600	0.4155691	0.2197558	0.2467513	0.3844434	0.9610634	0.1131818	0.0227022	0.1422134	0.2383896	0.7366259	0.4161550	0.9125697	0.8137270	0.1943975	0.0132027	0.7652699	0.5328637	0.8303542	1.0505220	0.1061411	0.1038649	0.8752776	0.9684435	0.2814284	0.0823770	0.5218065	0.5161683	0.0419632	0.2233515	0.2139012	0.0579776	0.5111829	0.8477465	0.5194729	0.3291190	0.0123646	0.7669069	0.3638022	0.2817719	0.2968436	0.6073731	0.8711001	0.3711802	0.6250039	0.9936194	0.9495218	0.9899451	0.9930408	0.3586764	0.9611467	0.5350880	0.7393085	0.7123526	0.5914857	0.5958213	0.2335988	0.5907042	0.0740697	0.0041610	0.0620927	0.0843353	0.2194893	0.4110510	0.4459069	0.3904328	0.8742338	0.5298564	0.4337864	0.0326704	0.0759934	0.9435339	0.7997563	0.0558387	0.1361670	0.4017090	0.3912488	0.8517682	0.7758815	0.2424347	0.0025554	1.0648500	0.7607522	0.0143212	0.6740801	0.6493551	0.1896863	0.6983509	0.7602779	0.8047158	0.7337462	0.4933866	0.5660706	0.7402970	0.7910699	0.1110513	0.5259675	0.9227255	0.7286664	0.6673492	0.9157049
650	0.4273266	0.2681051	0.1195745	0.2953426	0.9375631	0.0776875	0.0189041	0.2996468	0.3017287	0.7546407	0.4624806	0.9379937	0.6846125	0.1675304	0.0289869	0.7273453	0.5312629	0.9241259	0.9899641	0.0497512	0.0985857	0.8795181	0.9661184	0.3487056	0.1342049	0.5379788	0.4245089	0.0799972	0.1771092	0.1039926	0.0932960	0.4823150	0.9198621	0.5765865	0.3418438	0.0109320	0.7148777	0.3382553	0.2875895	0.2259876	0.6305913	0.9001043	0.3970837	0.5192070	0.8375191	0.9599481	0.9698997	1.0515699	0.3021904	0.9552517	0.4990764	0.7953314	0.8068488	0.5394276	0.6309010	0.1990684	0.5917762	0.0633224	0.0014241	0.0742879	0.0573968	0.2800474	0.4105592	0.2605235	0.3969850	0.8793740	0.5597170	0.4858203	0.0336643	0.0853470	0.9381095	0.8189059	0.0432714	0.1781866	0.4446037	0.3942761	0.9112635	0.7739663	0.2850734	0.0187549	1.0388827	0.7327518	0.0051752	0.6847427	0.5669186	0.1589456	0.6941706	0.6672246	0.6877143	0.7670859	0.5205229	0.5399658	0.8641293	0.8136229	0.1039007	0.4885925	0.9608966	0.7513321	0.7217346	0.9434579
700	0.4413295	0.3434227	0.0783988	0.2898739	1.0868218	0.0791498	0.0011535	0.4226707	0.2250831	0.7542470	0.4094322	0.9106565	0.6806652	0.1701920	0.0309652	0.7681816	0.5099028	0.8429508	0.9651462	0.3128863	0.1267552	0.8538542	0.9749968	0.3011526	0.2368182	0.4186784	0.4498844	0.0563168	0.1769937	0.0604251	0.1656327	0.4697181	0.8662084	0.5775861	0.3026984	0.0053057	0.7702995	0.2836382	0.2279488	0.2682557	0.6569792	0.9263596	0.4378951	0.4987102	0.8858975	0.9602919	0.9467675	1.0648186	0.3040255	0.9742489	0.6108564	0.7392560	0.6308817	0.5443174	0.6891610	0.2162486	0.5305700	0.0718724	0.0003803	0.0697960	0.0746162	0.3879346	0.4866298	0.1331168	0.4501742	0.8432717	0.4906282	0.5158103	0.0206818	0.0867203	0.9119630	0.8543750	0.0799783	0.2593034	0.5331897	0.2284903	0.8927066	0.7976373	0.2702635	0.0117723	1.0305930	0.7081541	0.0091709	0.7389740	0.5769543	0.1535777	0.6564300	0.6686135	0.6046454	0.6814091	0.4794459	0.5221481	0.7933757	0.8270173	0.1392705	0.5219833	0.9639721	0.7280758	0.6704967	1.0556692
750	0.3806659	0.3695154	0.0674772	0.2575911	1.0696838	0.0805762	0.0033881	0.3919315	0.2894081	0.7376589	0.4166506	1.0033333	0.7042794	0.2079628	0.0473201	0.7887201	0.3969543	0.9098180	0.8604665	0.7150329	0.1418792	0.7735610	0.9927670	0.2820982	0.3361877	0.4948343	0.4769032	0.0645159	0.2089099	0.0295608	0.1904896	0.4593920	0.9194373	0.5438951	0.3068713	0.0103234	0.7593409	0.2725112	0.2865159	0.2306706	0.6420597	0.8513257	0.4182661	0.4851658	0.8162478	1.0233006	0.8781224	1.1006794	0.3402325	0.9210383	0.6203934	0.7244628	0.5725074	0.5490173	0.6527678	0.2224618	0.5072295	0.0909863	0.0006974	0.0860280	0.0757291	0.4614542	0.4801395	0.1502875	0.4137225	0.8886934	0.4619872	0.6015171	0.0386012	0.0768591	0.9544552	0.8031694	0.1100594	0.2309121	0.5434408	0.1479534	0.8685431	0.8293721	0.2896479	0.0000606	0.9868650	0.6943788	0.0064514	0.7397750	0.6221289	0.0967081	0.6321633	0.7514244	0.6017778	0.6967006	0.4630527	0.5843165	0.7726771	0.8927277	0.1265248	0.6280574	0.9834864	0.7082483	0.7120973	1.0856501
