Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
50	0.0021565	0.3637582	0.0199846	0.5586755	0.2536107	0.4088454	0.0261166	0.3928825	0.8047972	0.0250091	0.2556672	0.5268804	0.0052082	0.6946413	0.0392879	0.4937164	0.5971040	0.1495900	0.1030633	0.3070065	0.0022500	0.0363118	0.0563423	0.3980689	0.5187226	0.1701240	0.5150192	0.4549672	0.5968585	0.5336134	0.4337797	0.2183094	0.6251479	0.0952114	0.4224255	0.1380475	0.4073163	0.3767680	0.0534210	0.5860021	0.1461874	0.4988889	0.7183964	0.1887951	0.2716154	0.2679561	0.3821692	0.6763356	0.3587274	0.1112686	0.3532294	0.0431353	0.5470971	0.6169829	0.3086387	0.0912701	0.0681165	0.3142582	0.4083924	0.2896558	0.1716048	0.2893257	0.0413531	0.1805104	0.1303765	0.3884990	0.4848959	0.5508430	0.6053664	0.3559792	0.5456246	0.1380343	0.1755155	0.2913419	0.4468762	0.2848151	0.2902705	0.3902114	0.5081963	0.5450246	0.4075888	0.2755048	0.2351272	0.3040152	0.2302389	0.2053793	0.3544149	0.5079689	0.3973282	0.2702428	0.5923229	0.2467510	0.1929668	0.5682896	0.5599711	0.2422009	0.3790330	0.0626437	0.4187956	0.1999376
100	0.0057916	0.5494795	0.0199441	0.5893592	0.2022424	0.4735616	0.0098605	0.3217786	0.5737450	0.0442932	0.2627476	0.5495801	0.0050387	0.5344264	0.0288059	0.4784114	0.5610636	0.1229398	0.0828995	0.3891460	0.0007923	0.0382264	0.0417626	0.3243551	0.4359413	0.1245443	0.5183986	0.4632193	0.5854537	0.6508620	0.5702172	0.1310859	0.6681361	0.1793344	0.4784091	0.1987924	0.2391042	0.4910674	0.0865901	0.5761910	0.2085954	0.4528880	0.7021103	0.1787251	0.0967205	0.2955010	0.4104571	0.8410362	0.3140281	0.1358431	0.3760695	0.0463905	0.5095758	0.7303170	0.3222294	0.0648010	0.0590736	0.3078771	0.3374291	0.4512951	0.0904254	0.2798773	0.0608608	0.3014039	0.1071916	0.3538181	0.2908508	0.5774733	0.7033806	0.6379489	0.5545924	0.0857951	0.2775928	0.2986732	0.3789209	0.3189911	0.3552352	0.3098206	0.5290780	0.4640974	0.3553972	0.2354901	0.1944478	0.3536482	0.2420005	0.2366619	0.3091275	0.3267836	0.3692846	0.2530326	0.6319680	0.1665379	0.1901116	0.5877161	0.6195859	0.2045432	0.4385237	0.1820125	0.4323995	0.2149697
150	0.0095018	0.5052105	0.0443037	0.5801327	0.2664117	0.5498510	0.0045565	0.3523337	0.5599136	0.0302822	0.1937775	0.5469284	0.0024221	0.5946556	0.0087669	0.4430956	0.5915611	0.1364085	0.0748102	0.3894371	0.0052567	0.0459013	0.0607386	0.4250864	0.2841736	0.1719267	0.4726035	0.3527165	0.5304214	0.7043674	0.5594491	0.1091823	0.6074991	0.1577354	0.4147300	0.2391967	0.2426882	0.5699813	0.0810379	0.6088895	0.1796959	0.4202187	0.6355267	0.2007484	0.0365352	0.2848712	0.3692075	0.6327364	0.3381842	0.1307888	0.3625346	0.0611535	0.5964845	0.5603909	0.3355638	0.0684570	0.0325800	0.3002276	0.2965499	0.5296774	0.0352750	0.2157126	0.0606507	0.3046707	0.0415236	0.3543178	0.4235618	0.5189270	0.7247067	0.5936899	0.5524763	0.1105138	0.2930156	0.1949470	0.3558235	0.2701336	0.2571330	0.3445606	0.5319815	0.6570046	0.3334354	0.3664472	0.1672998	0.3655859	0.2565148	0.3392408	0.3012100	0.3586577	0.4203155	0.3025163	0.6859926	0.2220511	0.2828362	0.5920206	0.6537804	0.1031580	0.4759642	0.2833369	0.4427800	0.2271103
200	0.0012982	0.5471420	0.0556559	0.7019173	0.2293291	0.5547284	0.0257100	0.4524485	0.5977430	0.0235952	0.2443818	0.5185158	0.0017072	0.7576503	0.0075495	0.3212566	0.6448349	0.1167484	0.0684188	0.3120389	0.0050194	0.0354600	0.0319593	0.3581759	0.2537134	0.1596580	0.5327856	0.3428234	0.4644780	0.6098735	0.6048789	0.0858851	0.4395918	0.1503969	0.5035689	0.3968137	0.1551049	0.6622090	0.1217433	0.5917550	0.1997035	0.5332260	0.6223868	0.0875535	0.0229233	0.3100440	0.4745045	0.6319202	0.4806818	0.1079126	0.3073695	0.0910926	0.6724292	0.6752959	0.4226891	0.1759888	0.0551862	0.2339244	0.4133264	0.5946586	0.0090430	0.2544194	0.1021027	0.2820927	0.0383765	0.3131147	0.3521882	0.4778027	0.6559275	0.5286755	0.5463405	0.0752999	0.2718853	0.1810850	0.3930155	0.3127226	0.2590556	0.3156822	0.5668800	0.5714294	0.2959241	0.3983167	0.0805725	0.3905716	0.2922755	0.4089566	0.2407385	0.3075875	0.5213160	0.4035002	0.6773590	0.2453493	0.2382951	0.5281645	0.6137352	0.1043720	0.5088836	0.2663724	0.4331705	0.1887712
250	0.0032874	0.4758169	0.0280891	0.6166639	0.2166142	0.5375639	0.0160690	0.3845696	0.5870566	0.0204751	0.2307187	0.6036220	0.0044866	0.6397820	0.0366540	0.4814003	0.6038247	0.0655967	0.0898166	0.3336420	0.0015462	0.0277697	0.0558301	0.3848840	0.3091771	0.1549023	0.3968170	0.4181354	0.5607367	0.7268531	0.5929337	0.1822492	0.4537691	0.1888577	0.6312685	0.4023443	0.1229877	0.6941012	0.0990961	0.7792887	0.2773706	0.4504174	0.5729687	0.0894971	0.0114189	0.2831424	0.4493291	0.6701057	0.4099873	0.1475556	0.4488894	0.0826851	0.5782586	0.6556023	0.3435565	0.1020902	0.0374100	0.2561343	0.5014419	0.6951608	0.0089246	0.2551900	0.0694633	0.3240183	0.0552075	0.3903728	0.2951959	0.7052434	0.5861497	0.5568706	0.6471459	0.0941707	0.2983028	0.1986928	0.4011079	0.2563416	0.3045963	0.3510562	0.5528905	0.6026845	0.5059489	0.3491395	0.0352293	0.3793107	0.2310898	0.4299720	0.2255272	0.2940790	0.3128597	0.2753732	0.5043846	0.3064045	0.1914219	0.5747187	0.6393876	0.1131200	0.3827941	0.3986194	0.4749366	0.1992791
300	0.0064382	0.4946745	0.0111610	0.6057326	0.2160363	0.5294080	0.0189241	0.3911959	0.6818805	0.0422828	0.2284953	0.4892027	0.0013765	0.5869024	0.0243005	0.3585125	0.5533449	0.0484558	0.0598628	0.3193160	0.0040167	0.0251125	0.0479585	0.3609548	0.3730316	0.2053848	0.4206534	0.2431553	0.6560374	0.6526372	0.6112250	0.1800619	0.5055399	0.2161340	0.6171413	0.4683717	0.0770005	0.6772379	0.1827823	0.6077092	0.2781787	0.5162554	0.7089368	0.0801598	0.0037597	0.2708548	0.3649956	0.7260798	0.5115565	0.0888865	0.3712589	0.1000973	0.4352811	0.6501425	0.4001633	0.1122763	0.0373803	0.2337706	0.5436327	0.5927703	0.0092168	0.2741558	0.1049948	0.2621391	0.0809557	0.2972254	0.2679201	0.5261190	0.5965621	0.5895408	0.5573652	0.1260264	0.3109309	0.0871920	0.4455182	0.3037852	0.2024327	0.2936144	0.5818421	0.4209546	0.3526460	0.3710525	0.0184542	0.4087468	0.2172328	0.4007559	0.1492767	0.2824820	0.3061604	0.4051840	0.6445311	0.2888847	0.1610630	0.5326056	0.5433343	0.0848710	0.5149416	0.3270207	0.5237020	0.1825241
350	0.0016213	0.5225292	0.0271292	0.6985709	0.1553948	0.6422203	0.0189329	0.3016738	0.7367172	0.0515477	0.3263866	0.5378978	0.0059366	0.6026207	0.0054190	0.3585159	0.6508040	0.0567559	0.0652586	0.3144422	0.0005368	0.0248439	0.0612384	0.2800219	0.4048935	0.2588860	0.3557105	0.3576268	0.6259574	0.6170986	0.6526221	0.1530600	0.5494149	0.1732936	0.6884701	0.6452059	0.0543666	0.6246002	0.1570389	0.7033756	0.2152352	0.4322969	0.7771101	0.0299593	0.0027226	0.2849694	0.3464502	0.4950830	0.4224426	0.1662362	0.4306043	0.1200560	0.5459424	0.5526579	0.3718921	0.1497535	0.0503508	0.2609665	0.5369499	0.6348129	0.0051959	0.1918757	0.1123190	0.2985154	0.1228023	0.2177382	0.2827005	0.4595757	0.6551007	0.5841842	0.6015603	0.1749333	0.3409223	0.1626030	0.4498850	0.4217239	0.2992651	0.3720843	0.5111822	0.4604793	0.4383531	0.2908922	0.0128187	0.4401319	0.1566622	0.3867825	0.1794664	0.3896870	0.2883150	0.4245469	0.5633654	0.3778726	0.1477748	0.5717505	0.5359712	0.0452282	0.4519781	0.3381506	0.6111364	0.1790489
400	0.0051968	0.5296664	0.0523334	0.6269844	0.2108019	0.6086093	0.0166386	0.3519482	0.6082228	0.0088115	0.2418560	0.5713472	0.0008403	0.6482192	0.0098203	0.3919456	0.5632034	0.0561777	0.0557502	0.3262194	0.0035616	0.0341169	0.0526449	0.2525345	0.3269516	0.1824982	0.4870864	0.4025482	0.5441985	0.5958059	0.6272570	0.1913787	0.5186462	0.1834477	0.6399523	0.6659777	0.0516593	0.5549693	0.1630092	0.6311879	0.2126224	0.3852143	0.7244017	0.0597971	0.0022921	0.3141907	0.2467666	0.5163868	0.5819827	0.2299346	0.3838015	0.1350775	0.6334179	0.6742207	0.4519654	0.1430958	0.0465346	0.2497166	0.5825522	0.6487825	0.0116950	0.2226112	0.1161842	0.3012143	0.1370891	0.2460396	0.3608942	0.6449673	0.6052752	0.6085843	0.5904699	0.1206149	0.4393559	0.0899090	0.4499119	0.3294572	0.2267533	0.3156057	0.5614097	0.5262723	0.5536484	0.3397427	0.0161897	0.3767680	0.1861251	0.3078815	0.2952566	0.3029696	0.2775134	0.2887105	0.6875669	0.3780695	0.1915731	0.7511143	0.5987573	0.0393934	0.4572498	0.4233217	0.4968899	0.1739153
450	0.0143025	0.5605977	0.0188473	0.5479985	0.2586335	0.5139177	0.0280463	0.3116250	0.6149769	0.0249725	0.3297168	0.5159222	0.0007937	0.5817797	0.0065516	0.3168036	0.5348559	0.0911641	0.0810149	0.3252029	0.0018003	0.0290917	0.1053736	0.2687087	0.3778328	0.1746097	0.3924693	0.4128190	0.4564972	0.7065859	0.5950456	0.1903507	0.6762652	0.2923118	0.7146750	0.6053399	0.0946310	0.5111264	0.1510501	0.6641031	0.2461243	0.5452059	0.6427996	0.0495853	0.0025624	0.2887883	0.3450145	0.6372246	0.5265613	0.2357621	0.4098559	0.1145971	0.5448102	0.6934415	0.3052623	0.0947328	0.0388413	0.2181082	0.6554516	0.6357514	0.0094688	0.1660779	0.0577699	0.3533319	0.1664367	0.2374520	0.2605538	0.6331331	0.5558677	0.4828623	0.6452478	0.0852397	0.2899425	0.1447541	0.4050415	0.2915321	0.2426208	0.3402083	0.6201507	0.5990850	0.3175923	0.2709482	0.0070090	0.4014832	0.2958488	0.3250121	0.1502844	0.2570116	0.3354432	0.2623044	0.6556247	0.4382852	0.1254255	0.5739962	0.7350924	0.0520083	0.5229239	0.4056358	0.5154157	0.1696675
500	0.0024592	0.5876652	0.0281803	0.5534782	0.2770868	0.5294806	0.0080214	0.3642444	0.6967088	0.0323847	0.2351484	0.5619110	0.0077327	0.6782182	0.0124395	0.3954311	0.6955112	0.1306726	0.1299994	0.3809080	0.0047350	0.0454248	0.1265740	0.2683108	0.3160175	0.2058104	0.3741815	0.3857633	0.6474732	0.7272169	0.5896018	0.1093760	0.6491975	0.1496909	0.6019745	0.6476017	0.0905707	0.7713168	0.1590819	0.6422053	0.2576307	0.4448284	0.6343502	0.0464759	0.0019242	0.2211276	0.4289513	0.5548276	0.4765083	0.1879768	0.4017683	0.0987857	0.5278205	0.6363639	0.3358935	0.1597223	0.0317360	0.1874181	0.5979945	0.5985481	0.0053271	0.1129485	0.0330513	0.2303108	0.1165440	0.2384915	0.2318673	0.4631480	0.6043963	0.5255392	0.4986344	0.0681640	0.3120249	0.0679426	0.5090657	0.3480885	0.2009127	0.3397507	0.4447770	0.6830031	0.4556688	0.3161060	0.0260813	0.3175750	0.2279039	0.3855203	0.1558059	0.2587505	0.2774273	0.2679020	0.7238072	0.3380233	0.1985321	0.8000091	0.5915654	0.0614361	0.4143638	0.3260943	0.6842634	0.1120927
550	0.0040539	0.6218530	0.0169010	0.6975697	0.3420272	0.3803112	0.0233307	0.3255290	0.5910298	0.0219167	0.2915328	0.5474720	0.0059913	0.6398100	0.0226385	0.3990827	0.7616657	0.1614042	0.1155471	0.2929185	0.0015058	0.0232004	0.0983099	0.3120755	0.4902513	0.1813845	0.5071853	0.3873272	0.6892620	0.5057891	0.5832229	0.1438301	0.6454791	0.0981054	0.6615632	0.6185457	0.1565811	0.5912444	0.1870638	0.5991665	0.1709009	0.4112134	0.6384604	0.0734056	0.1238931	0.2913637	0.3893089	0.5931372	0.5726920	0.1635602	0.3195617	0.0919450	0.6383132	0.6567417	0.4053351	0.1033631	0.0612687	0.1520167	0.6007683	0.5907483	0.0764865	0.1389982	0.0181409	0.1490573	0.1365327	0.3141672	0.3941796	0.5294712	0.5942276	0.7136109	0.6321529	0.0266254	0.2858258	0.0399594	0.4986299	0.3226725	0.1820000	0.3908655	0.5245681	0.5781593	0.3239955	0.3233456	0.0077724	0.4042347	0.2715250	0.2523988	0.1640319	0.3435380	0.3016937	0.3385123	0.7014078	0.4109500	0.2043428	0.5944202	0.4838770	0.1879053	0.4802205	0.1915131	0.4411435	0.2075335
600	0.0238783	0.4752103	0.0421122	0.5733599	0.2176401	0.3380442	0.0232947	0.3646094	0.5804466	0.0275527	0.3219757	0.4326787	0.0106876	0.5546968	0.0254402	0.3688243	0.6082109	0.0882537	0.0574128	0.4596570	0.0012581	0.0531945	0.1389102	0.4050613	0.5090570	0.2347526	0.4465533	0.3789046	0.6516948	0.4608134	0.5318110	0.1046599	0.5959959	0.0771990	0.5126885	0.6146371	0.3511625	0.4211845	0.2794661	0.6650749	0.2250332	0.3893645	0.6463450	0.0889855	0.2597848	0.2757879	0.3627405	0.6751465	0.5374218	0.1373514	0.3808230	0.0509984	0.6252965	0.4935198	0.3413699	0.1090891	0.0308992	0.2448710	0.6755923	0.5051344	0.1450694	0.1529785	0.0140949	0.1216533	0.1169773	0.3539330	0.5681973	0.5397975	0.7284478	0.3143024	0.4919715	0.0361960	0.3775383	0.1232917	0.3363887	0.3529411	0.3355797	0.3644599	0.5276454	0.6465720	0.3083032	0.3867129	0.0168964	0.4537341	0.2462792	0.2393107	0.1964757	0.4794121	0.3501304	0.2721034	0.4606855	0.3381415	0.1796385	0.5649067	0.5955180	0.3047844	0.3904079	0.1064282	0.3637481	0.1729129
650	0.0122325	0.5292698	0.0247834	0.6371876	0.1909526	0.4060831	0.0106146	0.3723649	0.5875716	0.0231310	0.2478960	0.5099237	0.0104458	0.5868430	0.0109950	0.4683015	0.5986312	0.1257864	0.0945244	0.4242938	0.0043961	0.0390534	0.0792384	0.3527451	0.5997948	0.2568455	0.5533445	0.3378194	0.6643419	0.5780932	0.3610734	0.0854582	0.7506723	0.0480041	0.4038562	0.3943673	0.5448454	0.3699124	0.2217050	0.6477046	0.2174302	0.4352573	0.6528063	0.1774416	0.3592947	0.2741576	0.4857197	0.7223478	0.5987053	0.2032924	0.3302312	0.0613479	0.6145569	0.6169760	0.3977803	0.0736950	0.0539683	0.2760184	0.3765520	0.4834893	0.2279378	0.2106549	0.0200127	0.1227174	0.1263927	0.3634600	0.6386354	0.5063919	0.6435532	0.3357100	0.5681500	0.0694731	0.2431472	0.1475529	0.3604745	0.3598601	0.3420756	0.3030866	0.6197579	0.5226793	0.3806953	0.3993347	0.0096044	0.4887361	0.2030116	0.2731473	0.1597701	0.4776098	0.3018723	0.3574738	0.3886555	0.2922308	0.2436354	0.5629026	0.5337121	0.2731197	0.3474896	0.0441574	0.4187622	0.1991341
700	0.0055361	0.5303756	0.0150398	0.4846706	0.2100965	0.3503197	0.0171628	0.3583151	0.6923134	0.0361049	0.1785036	0.5242213	0.0094668	0.7112272	0.0089006	0.4639574	0.5928699	0.2203808	0.0949494	0.3886071	0.0211632	0.0223262	0.0473460	0.2843004	0.5716350	0.2420434	0.4665790	0.3358075	0.6111220	0.5035140	0.3941792	0.1730325	0.7203175	0.0531694	0.4131332	0.2202310	0.3810874	0.3730090	0.1458325	0.5555724	0.2224672	0.2984076	0.6685862	0.1839346	0.3429595	0.3221439	0.3929109	0.6251534	0.4684007	0.2077660	0.4702110	0.0213671	0.5814388	0.6772512	0.4269588	0.0642388	0.0320583	0.3572328	0.3084791	0.2570301	0.2668469	0.2454862	0.0208799	0.1637683	0.0849612	0.3037772	0.5301072	0.5290421	0.7529821	0.3898307	0.5508909	0.0625163	0.1347832	0.1763260	0.3191549	0.4039686	0.3453325	0.3258777	0.5622063	0.5663678	0.3477550	0.2461423	0.0120439	0.3336493	0.2277289	0.1664079	0.2909682	0.4729721	0.3987952	0.2669509	0.4388457	0.3067674	0.2177668	0.6022312	0.5404858	0.3117749	0.4245553	0.0174298	0.4015192	0.2401283
750	0.0090994	0.5568085	0.0151737	0.5687660	0.2298446	0.2413382	0.0266527	0.3186687	0.6078529	0.0374967	0.3031390	0.4791054	0.0075717	0.6054446	0.0174394	0.3832228	0.5778684	0.2340901	0.0985929	0.4595206	0.0044049	0.0219624	0.0736593	0.2742085	0.6552148	0.1953374	0.4550976	0.3716266	0.6649471	0.5466937	0.4079949	0.1678522	0.5745913	0.0664981	0.4862538	0.1789910	0.5445576	0.3503498	0.0997933	0.6982138	0.1564158	0.4050490	0.6250880	0.1965001	0.3270633	0.3570606	0.4631935	0.6082466	0.4128976	0.1507364	0.3788075	0.0161069	0.4874845	0.6504723	0.3151164	0.0341681	0.0320330	0.3213230	0.3429203	0.2888469	0.2047171	0.2741783	0.0528962	0.1073442	0.1165320	0.4086287	0.6852952	0.5793968	0.7367613	0.4587995	0.3784314	0.0937050	0.1087860	0.1773043	0.3543365	0.2942338	0.2400662	0.3618586	0.5214230	0.5109252	0.2857236	0.2595816	0.0354112	0.3302365	0.2496371	0.1370873	0.3631699	0.4698674	0.4270508	0.3142914	0.4474104	0.2391106	0.2384215	0.7556730	0.4575134	0.3698201	0.3944022	0.0090991	0.5102218	0.2191029
800	0.0015194	0.6531249	0.0166080	0.6005884	0.2092111	0.3082952	0.0197643	0.3768260	0.5896872	0.0451818	0.3292629	0.5867936	0.0120303	0.6267125	0.0270526	0.3878247	0.6074917	0.1366823	0.0568307	0.3796846	0.0071675	0.0169875	0.0984372	0.3013095	0.7022238	0.2191372	0.3594976	0.2465882	0.6657571	0.4307235	0.3901577	0.1408235	0.5469532	0.0348817	0.5320879	0.1949551	0.5703151	0.3519561	0.1134082	0.7097152	0.1543633	0.3845624	0.6180598	0.2164053	0.4739012	0.2204905	0.3974637	0.5807298	0.4766725	0.1551541	0.4492307	0.0222877	0.4615702	0.6871287	0.3983309	0.0647501	0.0462082	0.3826411	0.2484813	0.2915314	0.2046450	0.4123479	0.0515267	0.0999950	0.0606572	0.4150719	0.6410024	0.5338280	0.6621012	0.4804019	0.5128011	0.1489019	0.1609120	0.1483887	0.3618649	0.3188494	0.2742679	0.3171153	0.5658029	0.6334262	0.3743912	0.3055303	0.0640879	0.3733415	0.1876466	0.1474547	0.3970784	0.5667693	0.3489749	0.4535237	0.4274160	0.2876119	0.1433361	0.6548141	0.5451675	0.4105468	0.5027363	0.0024442	0.3910848	0.2615277
850	0.0013833	0.6554601	0.0242725	0.5016047	0.1803910	0.2274320	0.0217008	0.2899082	0.7751015	0.0146472	0.3720479	0.4298527	0.0133736	0.6378148	0.0159830	0.3989478	0.6262335	0.1388361	0.1019633	0.2724403	0.0041585	0.0211246	0.1082046	0.3246913	0.8327524	0.1802189	0.3438482	0.4245939	0.7023952	0.4848777	0.3866218	0.1880923	0.5750902	0.0560091	0.4463494	0.1880549	0.6078013	0.2950316	0.1750784	0.4953476	0.1615041	0.3375017	0.6206422	0.2500838	0.4287070	0.3364842	0.4475932	0.8534137	0.2859495	0.0823219	0.3307062	0.0633574	0.5115031	0.7255546	0.4116069	0.1036231	0.0749459	0.3465637	0.2987681	0.1538446	0.2032846	0.2824870	0.0595051	0.1962581	0.1409307	0.3402780	0.5819528	0.4730048	0.6869015	0.4581587	0.4588408	0.1619107	0.1881756	0.2372333	0.3945808	0.3047568	0.4016769	0.3411702	0.5732726	0.5225800	0.3196073	0.3872690	0.1092069	0.3438528	0.2188346	0.1114042	0.4094351	0.5174730	0.5583962	0.3764061	0.4278289	0.2541296	0.0656670	0.6226952	0.5257666	0.4558512	0.3126689	0.0013200	0.3841843	0.3170391
900	0.0044324	0.5303053	0.0173007	0.5224496	0.3060892	0.2466365	0.0210296	0.3560265	0.5100416	0.0166653	0.2064532	0.4365336	0.0072807	0.6539130	0.0070185	0.3425443	0.7091224	0.1559811	0.1337706	0.3666471	0.0000852	0.0491683	0.0784958	0.3621050	0.5836536	0.1998663	0.4083496	0.4283173	0.5769168	0.5073459	0.4820752	0.2213522	0.6671524	0.0776815	0.4385809	0.1556279	0.5800141	0.3244004	0.0764155	0.5071868	0.2248618	0.4607244	0.6436968	0.1575585	0.5022440	0.2061097	0.3613212	0.5614095	0.3060639	0.0982071	0.3435909	0.0466693	0.5384759	0.7117238	0.3025354	0.1122681	0.1047802	0.2802922	0.2339863	0.1981103	0.2009676	0.3329488	0.0165707	0.1057816	0.1699741	0.3153156	0.6008286	0.4453484	0.7816305	0.3919250	0.4724819	0.0623093	0.2397168	0.2019210	0.3789141	0.4163774	0.3175346	0.3965750	0.5698456	0.6642237	0.3165532	0.3243802	0.2103304	0.3697775	0.2111326	0.1440705	0.3311045	0.6710831	0.4935688	0.3095103	0.4516261	0.2055583	0.1391350	0.5099284	0.5050087	0.3471195	0.3470419	0.0053867	0.3688239	0.2150277
950	0.0129238	0.5522575	0.0069747	0.4840443	0.2489954	0.2718200	0.0124939	0.3204207	0.6375159	0.0182554	0.3339706	0.6101381	0.0073239	0.6902516	0.0156808	0.4280315	0.6825145	0.1158162	0.1025220	0.3891242	0.0011554	0.0204079	0.0509961	0.4368871	0.6960553	0.2722973	0.3720121	0.3060292	0.6339031	0.4949552	0.3043301	0.2145989	0.6933703	0.0327294	0.3582932	0.1195613	0.5449059	0.3080488	0.0614637	0.5739703	0.1281326	0.4539870	0.5982418	0.2217493	0.5109844	0.3838640	0.3480112	0.6265438	0.3621960	0.1283486	0.3028077	0.0299693	0.5526515	0.6404414	0.2550147	0.1028351	0.0458612	0.3496938	0.2225988	0.1681703	0.2359887	0.3357388	0.0582470	0.1844566	0.1173942	0.3165477	0.6565333	0.4212011	0.7769743	0.4292895	0.6432592	0.0741698	0.2161119	0.1897241	0.4534110	0.3053806	0.3598670	0.2877464	0.5692621	0.4695985	0.3484915	0.4001990	0.2035369	0.3180998	0.3327221	0.1443153	0.3159405	0.6843498	0.5531331	0.2241336	0.4357632	0.2210777	0.2816243	0.4997327	0.4681188	0.5469590	0.3963572	0.0043381	0.4434486	0.2583929
1000	0.0090658	0.5051887	0.0302570	0.5486371	0.3028349	0.3283313	0.0116164	0.3652961	0.5667527	0.0396652	0.2602450	0.5276961	0.0029192	0.7313846	0.0124171	0.3683294	0.5891921	0.2394451	0.0946816	0.3286187	0.0001596	0.0237778	0.0452812	0.4213852	0.6900314	0.2133643	0.3792634	0.3554666	0.5663653	0.5315004	0.3830898	0.2207715	0.7622880	0.0975735	0.3576879	0.1250773	0.6713669	0.2934922	0.1658162	0.5555255	0.2438969	0.3989701	0.6240363	0.1893878	0.4294905	0.3965759	0.3647138	0.7071121	0.2729949	0.1494733	0.2692431	0.0117497	0.5260996	0.6158099	0.2900852	0.1127660	0.0737890	0.3595052	0.2600403	0.2460474	0.1212109	0.2811760	0.0788898	0.1521242	0.1236061	0.3114668	0.6448881	0.4011969	0.6421621	0.4140011	0.5131488	0.0919594	0.1584285	0.1607648	0.3458566	0.3857804	0.3789422	0.3420763	0.6758059	0.5169362	0.2945153	0.2915469	0.2219028	0.3958746	0.2042784	0.1444416	0.4576204	0.6644297	0.5288853	0.2926664	0.4532161	0.2673479	0.1923018	0.6558558	0.4815493	0.3940526	0.3280505	0.0028603	0.3233380	0.3107330

0	0.0019512	0.4512902	0.0329265	0.5363186	0.2041540	0.4371643	0.0099049	0.3773046	0.6183019	0.0445881	0.2782402	0.5442183	0.0047933	0.6756664	0.0194746	0.4779034	0.7220676	0.0861344	0.1128108	0.4015244	0.0030500	0.0332580	0.0858423	0.2867329	0.6576885	0.1909898	0.3752186	0.3901726	0.5277717	0.4546659	0.4406266	0.1342156	0.7747458	0.0276301	0.4282969	0.1496552	0.5813435	0.3019981	0.1287676	0.5733343	0.1606807	0.4198065	0.7064515	0.1757167	0.3856273	0.3244496	0.4221128	0.7480134	0.4827527	0.1547454	0.3407649	0.0270267	0.5677446	0.5301509	0.3563446	0.0579345	0.0479150	0.4196211	0.3468889	0.1439232	0.2234426	0.3110811	0.0484707	0.1320571	0.1371253	0.4709103	0.6080634	0.6929737	0.6192938	0.4501749	0.5450475	0.0760802	0.1996557	0.2068446	0.4458019	0.3623118	0.3694565	0.3214416	0.5010406	0.6802520	0.3098677	0.2918852	0.2514087	0.4232550	0.2325490	0.1291462	0.4555459	0.6457332	0.4219144	0.2381088	0.4556451	0.2498606	0.1727028	0.6495135	0.5018611	0.3349992	0.3663278	0.0037809	0.2794053	0.2396236
50	0.0012178	0.3714965	0.0637796	0.6955048	0.2010690	0.4752563	0.1412582	0.3914085	0.6396693	0.0294675	0.2300685	0.5061873	0.0190495	0.4161892	0.0280342	0.4399578	0.6275462	0.1320427	0.0846336	0.2774088	0.0003478	0.0574558	0.0440794	0.3623118	0.6742646	0.1153313	0.4796121	0.4103235	0.6895016	0.4893204	0.4058687	0.1608147	0.7177231	0.0470907	0.3178194	0.0709132	0.7105297	0.2755877	0.1103616	0.6390756	0.2429579	0.3759679	0.4080127	0.2821129	0.3575394	0.2307115	0.3831817	0.6742642	0.3876565	0.1771768	0.3487124	0.0287474	0.4845745	0.7208346	0.2778722	0.0895893	0.0272585	0.3952138	0.3079535	0.3133908	0.1117838	0.2947015	0.0759282	0.2033698	0.1169192	0.3781185	0.6662007	0.5634151	0.7464672	0.3073749	0.5309192	0.0876175	0.1708315	0.2585559	0.2448968	0.3271646	0.3133006	0.3901404	0.5662658	0.6350416	0.3514190	0.4050487	0.2342254	0.3787069	0.2509977	0.2633940	0.1830983	0.5838205	0.5701535	0.1575495	0.3800848	0.2139993	0.1484369	0.6561072	0.6109978	0.4695444	0.3807851	0.0139409	0.3618269	0.2562894
