"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G93A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
100	0.5895666	0.7231854	0.0843495	0.1110314	0.4745672	0.2032834	0.6861993	0.9124860	0.0951355	0.0105090	0.9742699	1.0306530	0.8570429	0.6472637	0.8743629	0.9575449	0.0036123	0.0017426	0.4124239	0.0819096	0.5945398	0.8733986	0.6033206	0.6412660	0.7652557	0.9234534	0.2348372	0.7312443	0.3469293	0.3047152	0.5848998	0.1724132	0.2564032	0.7643062	0.7844935	0.8547356	0.0097605	0.0758160	0.9615665	0.1023270	0.9882878	0.6866693	0.1092397	0.9219389	0.0411535	0.5411507	0.8958481	0.7108689	0.0663755	1.0621279	0.7733875	0.6683520	0.0966935	0.0637113	0.9363909	0.0063821	0.7331120	0.0000285	0.9596914	0.2522371	0.2578445	0.9231145	0.8647921	0.6259991	1.0440878	0.8695442	0.5367628	0.5476543	0.5253623	0.3751553	0.0017379	0.8377023	0.2135726	1.0340153	0.7229077	0.8731223	0.8932318	0.4937551	0.5796801	0.6073264	0.5778908	1.0333740	1.0079878	0.9544616	0.2958784	0.3670450	0.3704311	0.0069467	0.1879854	0.3018115	0.1448445	0.4090629	0.9449442	0.0077723	0.0568848	0.9052839	0.0007668	0.6328324	0.1773577	0.4825013
150	0.5309331	0.8008461	0.1407826	0.1151177	0.4874984	0.1754991	0.8181839	0.9143278	0.0558461	0.0062841	0.9399363	1.0500884	0.8907267	0.6303412	0.8225770	0.9741924	0.0002279	0.0015674	0.4171537	0.0665454	0.7038123	0.9973956	0.6134577	0.5070307	0.8089719	0.7241130	0.2408610	0.6171929	0.3844720	0.1820671	0.5865407	0.1552235	0.2598842	0.7978643	0.8835030	0.8473939	0.0117162	0.0355941	0.9540358	0.1427731	0.9172840	0.6559679	0.1167981	0.9043094	0.0064449	0.6374968	0.8350719	0.8818578	0.0332311	1.0155082	0.7740461	0.6725638	0.0480354	0.0785051	0.8827125	0.0071772	0.7822390	0.0023782	0.9739498	0.2319619	0.1913622	1.0175725	0.9523201	0.6844532	0.9783946	0.8405636	0.4876360	0.5280592	0.5857083	0.3048787	0.0000746	0.7864878	0.1598479	0.9658401	0.7484886	0.7579401	0.9448776	0.5811884	0.7086071	0.7296948	0.6547323	1.0333384	1.0683542	1.0670139	0.3757512	0.3290105	0.4381813	0.0053589	0.2453125	0.3664937	0.0954514	0.3739019	0.9079298	0.0071616	0.0542853	0.8293832	0.0000000	0.5228560	0.1831627	0.3847489
200	0.5424000	0.8297657	0.1552098	0.1272509	0.4779633	0.1194776	0.7810274	0.9032324	0.0489179	0.0119588	0.9477606	0.9079926	0.8755121	0.5665843	0.9217076	1.0337794	0.0100144	0.0000000	0.4154716	0.0711022	0.6045437	1.0267207	0.5618702	0.4561810	0.7896549	0.4807539	0.2526852	0.6932811	0.4159912	0.1687191	0.5802450	0.1346656	0.2313247	0.8091753	0.8796277	0.8319450	0.0096139	0.0550955	1.0024630	0.1587833	1.0370515	0.6804786	0.1175360	0.9840722	0.0014814	0.5565095	0.6434315	0.9077000	0.0251827	0.9595281	0.7666274	0.6343841	0.0251093	0.0663304	0.8866298	0.0112476	0.8630051	0.0010872	1.0083802	0.1912492	0.1860276	1.0291600	0.9574661	0.6574423	0.9430123	0.8641327	0.4620578	0.5125035	0.5834451	0.2794374	0.0001259	0.8073116	0.2210636	1.0002215	0.7540938	0.7645265	0.9164894	0.6244955	0.7002396	0.7323133	0.6983908	0.9935501	0.9971228	0.9828254	0.3885518	0.3635330	0.4592656	0.0059689	0.3439975	0.3990050	0.1061830	0.3670767	0.9055201	0.0014857	0.0901194	0.9130303	0.0001747	0.4972977	0.1481467	0.4209600
250	0.4423054	0.8755073	0.1460848	0.1304504	0.4966222	0.0764433	0.7767828	0.9891512	0.0480776	0.0128597	1.0253298	0.9420353	0.8495579	0.6242460	0.7682942	1.0281701	0.0083332	0.0028482	0.4074426	0.0992681	0.5803802	0.9650178	0.5410946	0.4261341	0.7918308	0.3992043	0.3078043	0.6972194	0.4418352	0.1713005	0.6319652	0.1430615	0.2879039	0.7873539	0.8411813	0.8536962	0.0087969	0.0621002	1.0185983	0.1300544	0.9767404	0.7598984	0.1093617	1.0182028	0.0016736	0.4569804	0.4577151	1.0037297	0.0187582	0.9616249	0.7809488	0.6552733	0.0106235	0.0396435	0.9389863	0.0028584	0.8158621	0.0086489	1.0396538	0.1789083	0.1562138	0.9944753	0.8361952	0.6995711	0.9183107	0.9289399	0.4674960	0.4791899	0.5742903	0.2437848	0.0004790	0.8411483	0.2287873	1.0278041	0.7675240	0.7743589	1.0118776	0.6773894	0.8060889	0.7708298	0.6922509	0.9911280	1.0266199	1.0357868	0.3812225	0.3904032	0.3789907	0.0037283	0.3353459	0.4384757	0.1231076	0.3526120	0.9372523	0.0000825	0.0862274	0.9911869	0.0004647	0.4647029	0.1231867	0.3440349
300	0.4374374	0.9239935	0.1306251	0.1188530	0.5106960	0.1107535	0.7705633	1.0735593	0.0389494	0.0139058	0.9529704	0.9075199	0.9120176	0.5095139	0.7221768	0.9222048	0.0055959	0.0005060	0.3873184	0.1102036	0.5906451	1.0220852	0.4692855	0.4183207	0.7396992	0.3792452	0.2991129	0.7083454	0.3771292	0.2026434	0.7173244	0.1319497	0.3595910	0.7297749	0.9053368	0.7746645	0.0102669	0.0595444	1.0261421	0.1449483	0.9094551	0.7343026	0.1572512	1.0139978	0.0001141	0.2410463	0.4063873	1.0134063	0.0092129	0.9410879	0.8355446	0.7017737	0.0113599	0.0429715	0.8663321	0.0046978	0.8348911	0.0053709	1.0178999	0.2132543	0.1720479	0.9612927	0.9866998	0.7169406	0.9639650	0.9104283	0.5213968	0.4627628	0.6094661	0.2547344	0.0000573	0.7581458	0.1822650	1.0697167	0.7190179	0.7305965	0.9830326	0.6643357	0.7883177	0.8120742	0.7569554	0.9773064	1.0015603	1.0678990	0.4154411	0.3766317	0.4053516	0.0046741	0.3848986	0.4555690	0.1152743	0.3549444	0.9942752	0.0006168	0.0902717	0.9332495	0.0000176	0.5047435	0.2004544	0.4039414
350	0.4017445	0.8931921	0.1522909	0.0981656	0.4592173	0.1281137	0.6981026	1.0072126	0.0699314	0.0020500	0.7901990	0.9693791	0.8664677	0.4527826	0.7467351	0.9779768	0.0050732	0.0000000	0.4456683	0.0877652	0.6241194	0.9686634	0.4834767	0.3840942	0.8761905	0.3082714	0.2443251	0.6491952	0.4299503	0.2056285	0.6596058	0.1365837	0.5623983	0.7966960	0.8220165	0.8402996	0.0063644	0.0817827	1.0533228	0.1754602	0.8679854	0.6828801	0.1899885	0.9881609	0.0008209	0.1061520	0.4082613	0.9239029	0.0086229	0.8687611	0.7699666	0.7542519	0.0049017	0.0443874	0.7565455	0.0027855	0.7963613	0.0005263	0.9610705	0.2289441	0.1796002	1.0345893	0.9084442	0.6366183	0.9857480	0.8111380	0.5739873	0.4430852	0.6277058	0.2861509	0.0002075	0.6999272	0.2084202	1.0078706	0.6089757	0.7172822	0.9617022	0.6546599	0.7686492	0.7423861	0.7849422	0.9484007	0.9678345	1.0006692	0.4159072	0.4114165	0.3720269	0.0037365	0.5071346	0.4740615	0.1099028	0.3686246	0.9392808	0.0000352	0.1419170	0.8208659	0.0000087	0.5109786	0.2035762	0.4036051
400	0.3350195	0.8409439	0.1140863	0.1177900	0.4628144	0.1177681	0.6950207	1.0696467	0.0590999	0.0121507	0.7279278	0.8936874	0.8512874	0.5315511	0.8141623	1.0487040	0.0008322	0.0012962	0.4056394	0.1152207	0.5950481	0.9712578	0.4769723	0.4288868	0.8397460	0.3376606	0.2615835	0.6322879	0.5708334	0.1641163	0.7291987	0.1609358	0.7857927	0.8032377	0.8604588	0.7944353	0.0133700	0.0564820	1.0035003	0.1746328	0.9486207	0.6537553	0.1621532	0.9971512	0.0030738	0.0835408	0.3957582	1.0323230	0.0083395	0.9149427	0.8003217	0.7705778	0.0021430	0.0411349	0.9447513	0.0008788	0.9152916	0.0062798	1.1028380	0.1864658	0.1688372	1.0080503	0.9783108	0.6295308	0.9732644	0.7231682	0.5633819	0.3967059	0.6403169	0.4141873	0.0021863	0.6716037	0.2228667	0.8962386	0.6688103	0.6915767	0.9349048	0.6780998	0.6888782	0.6988050	0.7455797	0.9728132	1.0914453	0.9965163	0.3976876	0.4155707	0.3760318	0.0054690	0.6556304	0.5101405	0.1183403	0.3547222	0.9178619	0.0005398	0.0915690	0.8766662	0.0000093	0.4941295	0.1390348	0.4444096
450	0.3479023	0.7866140	0.0888563	0.0654820	0.4543977	0.0997098	0.6937769	1.0689846	0.0373763	0.0065652	0.8445426	0.9269928	0.8773339	0.6120127	0.7695527	1.0087976	0.0038805	0.0002690	0.4353835	0.1186260	0.5964357	0.9663668	0.4809849	0.4532623	0.7788173	0.2479968	0.3471532	0.6090532	0.7016267	0.1822503	0.6834263	0.1551171	0.7885669	0.7922041	0.8423794	0.7385943	0.0027734	0.0512968	1.0177692	0.1585726	0.9699112	0.6895351	0.1521193	0.9691496	0.0006838	0.0593881	0.4068141	1.0083437	0.0114078	0.9094309	0.7472869	0.7360396	0.0067963	0.0323725	0.8973614	0.0022711	0.8418962	0.0007785	0.9381548	0.2111622	0.1270824	1.0171836	0.8424041	0.5717593	0.9644582	0.6785974	0.5924239	0.4338440	0.5853298	0.3738680	0.0000117	0.6304419	0.2174586	0.8611747	0.6310613	0.6963247	0.9185718	0.7623627	0.7232003	0.6016522	0.7595082	0.9931371	1.0986015	0.9242120	0.4009389	0.3988532	0.3860668	0.0046568	0.7683388	0.4930971	0.1259958	0.3747048	0.8704812	0.0010377	0.1808645	0.8701530	0.0011560	0.4827086	0.1559793	0.4074948
500	0.4188328	0.8287691	0.0898985	0.0725512	0.4539596	0.0954452	0.6754668	1.0640707	0.0426388	0.0132419	0.7331183	0.9523792	0.8444304	0.5757929	0.7472232	0.9910344	0.0047490	0.0002077	0.3763369	0.1421275	0.6989240	0.8608068	0.4994270	0.4075709	0.8654656	0.2167342	0.3696900	0.6130875	0.6977525	0.1737534	0.6622439	0.1488407	0.8536595	0.7604360	0.8418194	0.7614439	0.0098788	0.0470494	1.0578596	0.2241245	0.9942229	0.6470589	0.1659969	0.9235243	0.0035836	0.0574140	0.3426136	1.0336807	0.0085405	0.8158058	0.7643905	0.7412325	0.0073167	0.0272684	0.9704726	0.0038281	0.7727124	0.0072273	1.0150668	0.2031650	0.1210657	0.9713493	0.8666553	0.6625154	0.9560888	0.5999725	0.6536106	0.4322176	0.5773710	0.3737450	0.0000039	0.5372941	0.2086137	0.9244138	0.5828397	0.7235215	1.0041384	0.8096837	0.6829932	0.6215014	0.7548974	1.0089175	1.0010492	0.9744407	0.3877578	0.3957334	0.3735591	0.0023827	0.7707363	0.4989907	0.1320456	0.3720979	0.8959611	0.0000000	0.2928182	0.7812867	0.0003434	0.4393866	0.1633938	0.4229228
550	0.3068278	0.6258320	0.2439388	0.0837628	0.4891417	0.1379416	0.4949541	0.8485401	0.3990612	0.6072444	0.6895657	0.9090532	0.9712134	0.5234562	0.5957825	1.0184714	0.0033221	0.0000000	0.9102244	0.0750868	0.5157099	0.8043192	0.2540753	0.4130626	0.2335904	0.5831882	0.3713039	0.5742808	0.7294567	0.5460731	0.3973972	0.1539573	0.9646419	0.7774609	0.8984408	0.7839034	0.0132232	0.0362560	1.0271813	0.1769527	0.9591858	0.5849652	0.1576536	0.8312828	0.0131296	0.0381115	0.3635271	0.9497857	0.4640133	0.7575296	0.7494152	0.6161622	0.0145711	0.0306713	0.9788944	0.0011053	0.7129642	0.0049751	0.9928195	0.5090157	0.3666923	0.9375272	0.8431552	0.7048432	0.9976573	0.5245123	0.6772388	0.3598714	0.6330751	0.2935021	0.0003925	0.6372647	0.2660302	0.8326735	0.5906967	0.7291910	0.9560438	0.8118211	0.5096335	0.6322809	0.5694577	0.9389164	0.9648566	1.0715088	0.4199523	0.4396285	0.5693966	0.0068349	0.5362226	0.4822535	0.1395190	0.3877550	0.7487696	0.0003882	0.1808924	0.7960154	0.0000000	0.5890533	0.2022990	0.5532251
600	0.3692344	0.7360313	0.1306901	0.1317176	0.4828143	0.1574985	0.4804139	0.8838947	0.2790958	0.6721534	0.6874570	0.9781927	0.8907979	0.5111349	0.4871228	1.0066025	0.0026024	0.0031208	1.0410076	0.0217922	0.4904588	0.4773758	0.1748120	0.5870769	0.0841851	0.8078725	0.2880389	0.6664490	0.5851243	0.7386493	0.3205912	0.3352326	0.8515576	0.7157817	0.8473157	0.7899416	0.0105367	0.0770934	1.0064178	0.2054894	1.0113323	0.5876064	0.2146856	0.8908733	0.0120658	0.0362503	0.4482424	0.6919242	0.6265860	0.7685092	0.7738620	0.4575413	0.0232591	0.0289184	0.8981822	0.0018003	0.6988479	0.0012813	0.9147662	0.6419906	0.4089952	0.9799155	0.7837789	0.6179560	0.9291759	0.5652609	0.6451356	0.4825179	0.6401466	0.3802537	0.0002211	0.7366943	0.2145932	0.9562675	0.5805851	0.7124966	0.9638583	0.7971589	0.4335110	0.5076000	0.4930741	0.9771144	0.9716736	1.0073765	0.2543170	0.4155983	0.6950664	0.0021149	0.4764783	0.5096795	0.1131090	0.3895475	0.8354731	0.0000000	0.0829754	0.8123650	0.0001055	0.5935662	0.1868447	0.4937854
650	0.4944904	0.5514157	0.1116687	0.1098336	0.4820640	0.1791993	0.5186243	0.8450805	0.3178604	0.6910361	0.8449906	0.9513228	0.9356058	0.4666626	0.5902831	0.9294413	0.0035806	0.0014957	1.0661106	0.0160977	0.6019002	0.2790524	0.2250423	0.7862496	0.0299578	0.8997440	0.2897500	0.7377032	0.6554787	0.9260516	0.3194880	0.3970361	0.7871541	0.7504704	0.8942310	0.7513648	0.0147709	0.0743286	0.9724654	0.1708232	1.0146423	0.5553940	0.3071867	0.6993344	0.0325526	0.0669815	0.6261830	0.5704954	0.7228542	0.8526459	0.8847621	0.4491828	0.0338803	0.0121395	0.7534045	0.0044668	0.7874542	0.0022370	0.7721159	0.6928599	0.4258211	0.9451475	0.7761794	0.6052272	1.0116272	0.6134864	0.7731716	0.5254559	0.6345625	0.3236520	0.0000598	0.8449996	0.2315137	0.9756372	0.5287083	0.7701945	0.9443529	0.7033692	0.4087956	0.3888632	0.4735398	0.9450079	0.9869540	0.8800196	0.1836485	0.4185624	0.7107596	0.0320054	0.4666118	0.4739024	0.1158772	0.4055883	0.8663484	0.0004352	0.0516184	0.7688810	0.0003472	0.6109133	0.1738732	0.4746109
700	0.5444429	0.3167556	0.0704945	0.1403160	0.4896201	0.1679380	0.5612160	0.8201925	0.3199901	0.6395465	0.8526462	1.0373844	0.8590747	0.4782572	0.6101397	0.8785970	0.0035788	0.0006188	1.0321108	0.0082719	0.5744051	0.3599762	0.2831099	0.7769394	0.0174722	0.8595241	0.2935126	0.6962493	0.6361677	0.9088193	0.2453448	0.4556279	0.7739556	0.7539616	0.9211753	0.7481863	0.0284937	0.0744102	0.9769694	0.1430491	0.9767751	0.5693729	0.2689937	0.5917792	0.0355925	0.1185878	0.8572118	0.5299211	0.6660007	0.7614073	0.8086378	0.5319344	0.0365258	0.0172189	0.7150119	0.0043910	0.7605890	0.0007693	0.8153988	0.7165031	0.5190984	1.0530230	0.7013630	0.6277610	1.0331153	0.5424021	0.7768690	0.5705386	0.7035491	0.2980838	0.0000000	0.9349357	0.2154759	1.0459936	0.6635382	0.7482747	0.9334846	0.6843645	0.3972010	0.3158792	0.4406289	0.8976258	0.9392265	0.6508761	0.1487921	0.3699805	0.6871534	0.0465317	0.3758129	0.3602677	0.1642450	0.4141725	0.9116403	0.0009562	0.0235943	0.8365915	0.0000000	0.7766303	0.1886779	0.5672931
750	0.5861535	0.2605407	0.0875790	0.1397176	0.5239980	0.1677736	0.5196678	0.7909458	0.3953398	0.6298593	0.9669654	0.9457059	0.8502888	0.3912068	0.5986212	0.9043526	0.0090675	0.0052426	1.0173748	0.0126607	0.5452689	0.5136992	0.3894465	0.9242332	0.0323368	0.9311045	0.2401155	0.7733032	0.5880513	0.9606548	0.3088879	0.5443596	0.8873443	0.7854196	0.8565870	0.8079354	0.0182912	0.0760081	1.0045967	0.1596536	0.9793171	0.5987186	0.2516398	0.4948092	0.0783540	0.2815810	0.8342666	0.4968275	0.6841684	0.8850967	0.7650662	0.6602614	0.0606419	0.0090289	0.7685947	0.0011351	0.7058198	0.0007937	0.7780542	0.6872009	0.5495339	1.0683617	0.7386144	0.6556155	0.9635359	0.6413085	0.7887855	0.5512472	0.6818419	0.3067666	0.0011879	0.9491714	0.2286512	0.9489059	0.7560322	0.8412606	0.9092469	0.6015000	0.4022865	0.2828407	0.3673813	0.9282544	1.0165388	0.4372027	0.1722873	0.3172731	0.7297906	0.0603768	0.1443152	0.3179886	0.1162228	0.3911346	0.9178215	0.0063274	0.0278466	0.8329794	0.0022346	0.8461785	0.1805543	0.5567384
800	0.5581199	0.2025862	0.0757926	0.1421806	0.4881093	0.2037856	0.5803036	0.8168493	0.3099856	0.5774622	0.9525771	1.0498581	0.8041238	0.4077995	0.5150825	0.9314412	0.0044367	0.0006721	0.9852856	0.0319127	0.5302194	0.6657777	0.4959815	0.8949013	0.0317367	0.9473984	0.2343133	0.7253910	0.5867674	0.9716974	0.2653221	0.5813299	0.7898958	0.7443593	0.7493649	0.7824023	0.0201556	0.0754194	0.9744494	0.1312474	0.8625009	0.5611090	0.2300378	0.5199280	0.1419649	0.3647981	0.8838066	0.4319983	0.7676039	1.0131660	0.7534997	0.7031780	0.1685817	0.0067447	0.6889163	0.0096486	0.7631888	0.0007602	0.8321425	0.7831927	0.5206667	0.9685141	0.7076069	0.6556062	0.9456029	0.6837593	0.6419566	0.5607330	0.7225695	0.3470713	0.0000000	1.0006511	0.2373323	0.9923191	0.6755412	0.8275386	0.8606267	0.5852437	0.4499981	0.2598021	0.3857106	0.9698958	1.0063251	0.3840126	0.1420396	0.3546275	0.6869567	0.0867084	0.0473344	0.2540285	0.1196812	0.3929282	0.9387965	0.0134504	0.0199976	0.9056687	0.0137303	0.9016910	0.1841035	0.5785774
850	0.5425297	0.1460741	0.0791792	0.1114941	0.5045639	0.1831798	0.5403289	0.7936588	0.3222242	0.6132231	0.9381462	1.0636408	0.8648173	0.4045134	0.5634735	0.9593270	0.0031599	0.0014338	1.0725812	0.0437340	0.4742886	0.8708174	0.5157367	0.8369959	0.0219028	0.9463651	0.1998976	0.7293934	0.5118204	0.9952354	0.2059178	0.5776985	0.5682834	0.7904341	0.7490029	0.7758178	0.0070299	0.0722445	1.0451007	0.1813948	0.9250240	0.5712379	0.2490096	0.6160040	0.2351978	0.5029779	0.9159242	0.4234321	0.7176392	0.9869995	0.8221738	0.6631983	0.2055508	0.0069053	0.6767354	0.0046505	0.8073417	0.0034592	0.7920540	0.7999441	0.5300045	0.9708498	0.8209122	0.6101066	0.9370148	0.6785958	0.5050152	0.5507045	0.7936744	0.3826303	0.0003111	0.9738970	0.2506971	1.0365487	0.7276436	0.8932203	0.8480924	0.6066843	0.3955532	0.2853945	0.3058710	0.9832703	0.9644205	0.3896983	0.1262162	0.3520578	0.5985819	0.0769222	0.0183123	0.2434016	0.1046289	0.4092720	0.8424403	0.0152611	0.0208911	0.8394610	0.0488315	0.8692729	0.1328843	0.7022666
900	0.5955191	0.1176724	0.0908351	0.1236853	0.5436390	0.1875657	0.5796944	0.7963619	0.3027837	0.5592625	0.9469095	1.0129616	0.9470794	0.4174408	0.5876919	1.0040713	0.0036670	0.0027763	0.9963179	0.0296709	0.5633096	0.8899598	0.4536965	0.9180728	0.0155092	0.8782669	0.2123523	0.7473422	0.3879188	0.9185281	0.1396070	0.5906169	0.5156263	0.7540749	0.8471936	0.7352697	0.0188085	0.0881667	1.0213059	0.1606860	0.9323016	0.6017320	0.2347920	0.7607313	0.2242249	0.4427714	0.9676770	0.4279720	0.7336305	1.0669204	0.7443500	0.6197333	0.2022836	0.0071220	0.6694974	0.0022962	0.7724327	0.0004236	0.7636883	0.8481637	0.6298346	0.9214952	0.8731499	0.6554772	0.9302688	0.7243135	0.5544075	0.5119862	0.6991696	0.3734157	0.0002827	0.9817870	0.2526713	0.9986351	0.7496430	0.8790601	0.8821435	0.5308582	0.3913486	0.3792449	0.2964366	1.0029468	0.9362008	0.3897400	0.1620836	0.3292307	0.6478205	0.0689445	0.0061818	0.2663456	0.1631256	0.4064171	0.8410520	0.0198268	0.0230508	0.8733116	0.1895712	0.7676100	0.1299419	0.7800290
950	0.5757537	0.1774782	0.0747538	0.1310179	0.4834897	0.1990761	0.5587230	0.8019008	0.3545499	0.5882832	0.9590656	0.9522620	0.8810990	0.3290074	0.6135606	1.0063484	0.0092614	0.0002100	1.0088125	0.0159274	0.4876628	0.9087709	0.4981725	0.9193016	0.0215407	0.8896579	0.1932259	0.7525975	0.3128778	1.0526862	0.1462472	0.5347050	0.4792351	0.7167679	0.7650117	0.7288878	0.0161251	0.0733676	1.0104386	0.1520353	1.0126409	0.6447559	0.2937240	0.7419885	0.3047412	0.6345967	0.9465551	0.3765483	0.6884517	0.9716699	0.7717390	0.5582385	0.2402612	0.0006976	0.6866631	0.0019589	0.7750339	0.0002708	0.7334056	0.8600314	0.5992027	0.9823772	0.8932341	0.5742133	0.9526517	0.7996279	0.5771950	0.5929344	0.5833506	0.2984956	0.0017707	0.9837679	0.2593511	1.0573892	0.7387234	0.8348753	0.8573864	0.6020513	0.3801094	0.3620989	0.2130307	0.9555363	0.9843267	0.4360655	0.1204551	0.3158979	0.6808886	0.0793035	0.0053628	0.2567526	0.1769179	0.4025282	0.9196276	0.0298353	0.0161653	0.9125514	0.3153994	0.8842135	0.1711973	0.7610009
1000	0.6067719	0.2491372	0.0894489	0.1308025	0.5456314	0.2010069	0.5650813	0.7452542	0.3300519	0.6086913	1.0144676	0.9893357	0.8491223	0.3614530	0.5771803	1.0176748	0.0019859	0.0016764	1.0434007	0.0263998	0.4277194	0.8941193	0.5405244	0.8416472	0.0268859	0.9310178	0.2117385	0.7431445	0.1802390	0.9656285	0.0876976	0.5242042	0.4110770	0.7359272	0.8470073	0.6758315	0.0108189	0.0806666	1.0130225	0.1411340	1.0111002	0.6847936	0.2225464	0.7856631	0.4698466	0.6969511	1.0599271	0.3619964	0.7367974	0.9179371	0.8557734	0.5009299	0.2654319	0.0085222	0.6328218	0.0003028	0.7959764	0.0000000	0.7274504	0.7713030	0.6000559	1.0108296	0.8544685	0.5411271	0.9951873	0.8327654	0.5658354	0.5013550	0.5838005	0.2436512	0.0009866	0.9892723	0.2610127	1.1703304	0.6589391	0.8527453	0.8224680	0.6333691	0.4552567	0.3448795	0.2456868	0.9207734	0.9977647	0.4437175	0.1454894	0.3166438	0.6917071	0.1278157	0.0049418	0.2296112	0.1219066	0.3845603	0.8711886	0.0425293	0.0257769	0.8246058	0.1233511	0.8188961	0.2053247	0.7479896

0	0.5380267	0.2947552	0.1019347	0.0871824	0.5480833	0.2456102	0.6232138	0.7988485	0.4071878	0.6062407	1.0088965	0.8995919	0.8798274	0.6279663	0.7811058	1.0110660	0.0038327	0.0033148	1.0481518	0.0225145	0.5138970	0.9202707	0.5370043	0.8834061	0.0295973	0.9780884	0.2098676	0.7838050	0.0817497	0.9908568	0.0853158	0.4681419	0.3798218	0.7249153	0.7052758	0.8609585	0.0055824	0.0824850	0.9407818	0.1357728	1.0308092	0.5916628	0.2592097	0.7730623	0.2922451	0.5972236	0.8861467	0.4313115	0.7230573	1.0048639	0.9000796	0.4092096	0.2570180	0.0082446	0.8028714	0.0032543	0.7294228	0.0010806	0.8543960	0.6488925	0.6070531	0.9873213	0.7149250	0.7299809	1.0052861	0.8476113	0.5251332	0.6665006	0.6286823	0.3524617	0.0008386	1.0111406	0.2364146	0.9882678	0.6715595	0.7949660	0.8919620	0.5214560	0.3609682	0.4048433	0.2466361	1.0137500	1.0176220	0.4127330	0.1551857	0.3937101	0.7642148	0.0766775	0.0039535	0.2494260	0.1557242	0.3993366	0.9385153	0.0480369	0.0121315	0.9307535	0.0249130	0.8611182	0.1520382	0.6298582
50	0.6055720	0.3513235	0.1335588	0.1648269	0.5265054	0.2232141	0.7260423	0.7397818	0.3110964	0.6165556	0.9082772	0.9900860	0.8840354	0.5641032	0.7643622	0.7025412	0.0075877	0.0000000	0.9298933	0.4713836	0.5219875	0.9532485	0.5539378	0.8096973	0.6687344	0.9607404	0.2003617	0.9166899	0.0853435	0.5942946	0.3665888	0.5034812	0.2721028	0.6826907	0.7676744	0.7447243	0.1363731	0.6412479	0.9930949	0.1486344	1.0109061	0.7305274	0.1840050	0.7617907	0.3799206	0.8005413	0.8922208	0.3802326	0.3065742	0.9857087	0.8757127	0.3154942	0.3164941	0.0248195	0.7226515	0.1889522	0.7553440	0.0022318	0.8722020	0.7038021	0.7435255	1.0040194	0.6153985	0.8316767	0.9390858	0.8854470	0.7877705	0.6242945	0.4355545	0.3349271	0.0014677	0.8743186	0.2552224	1.0589799	0.5525316	0.9416613	0.8428164	0.4684384	0.2670143	0.4159810	0.3323392	1.0063426	0.4887094	0.7161850	0.1935586	0.3234413	0.3979478	0.0510159	0.0154435	0.1897404	0.1206160	0.3743493	0.9860217	0.0489227	0.0153299	1.0085449	0.0045716	0.7277773	0.2029929	0.5169825
100	0.6032682	0.5198348	0.2042942	0.1193286	0.6286237	0.2126769	0.7575890	0.6743329	0.2775515	0.6050312	0.9114574	0.9895782	0.9477342	0.6322928	0.8193920	0.6355820	0.0039458	0.0000000	1.0053294	0.5487298	0.5065165	0.9383722	0.5172103	0.5954843	0.8647411	0.9173036	0.2508808	0.7814891	0.0595089	0.4038333	0.4051292	0.3682312	0.2448116	0.5916390	0.8079805	0.7309270	0.3248996	0.7583349	1.0562418	0.1428535	1.0068259	0.7343557	0.1128656	0.7151867	0.4594542	0.8699815	0.8890860	0.5690033	0.1823482	1.0519478	0.8731473	0.4271530	0.3842363	0.0208688	0.8470596	0.3356892	0.7736463	0.0001597	0.8767444	0.6470122	0.6764039	1.0411110	0.6836318	0.7898919	0.9238913	0.9594123	0.7948302	0.5744769	0.3913804	0.3667625	0.0009976	0.9634439	0.2503109	1.0613178	0.5876689	0.8814816	0.8390355	0.6022455	0.2025211	0.5413482	0.4120554	1.0180970	0.4127126	0.8837700	0.3655536	0.3696114	0.3141284	0.0294971	0.0281699	0.2244206	0.1617480	0.3606712	0.9271279	0.0516577	0.0064952	0.9586470	0.0228202	0.6755828	0.1718577	0.3984647
