Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
700	0.4122839	0.1030569	0.6742873	0.5733700	0.4942980	0.0156709	0.2075634	0.6051882	0.3180800	0.9584568	0.3439730	0.7242710	0.1393537	0.4929344	0.0425599	0.1881409	0.5799085	0.9289501	0.0550150	0.0040767	0.5073519	0.2561938	0.2900028	0.8766800	0.5555977	0.2088274	0.5285684	0.8460401	0.6159341	0.0915954	0.2589244	0.0565462	0.5488867	0.0426720	0.1489903	0.3755173	0.0556944	0.7503912	0.3970393	0.4950480	0.2235159	0.0932769	0.8393587	0.3862711	0.5967779	0.1010319	0.1066354	0.5122731	0.4419300	0.4708777	0.9213709	0.1164096	0.7750290	0.8465470	0.7608689	0.9510421	0.2816847	0.2695213	0.9938824	0.2143617	0.5052142	0.2185362	0.0867797	0.0031597	0.1304271	0.9759484	0.6244343	0.8006602	0.3477227	0.6931070	0.8281229	0.5717032	0.1716674	0.6444865	0.0012054	0.1330807	0.6991966	0.0226929	0.8170270	0.5910629	0.2786462	0.4263524	0.0483178	0.7843991	0.9325812	0.1880617	0.9458331	0.9989686	0.5896865	0.6878403	0.7818666	0.7481744	0.4396306	0.9566291	0.0001558	0.2465270	0.3468479	0.4659036	0.7681706	0.0014630
750	0.4168311	0.0871078	0.6885372	0.6551961	0.4850260	0.0148887	0.1958192	0.6407423	0.1822918	0.9686181	0.1679534	0.8667230	0.1616852	0.5908152	0.0294521	0.2012640	0.6451452	0.9645997	0.0536334	0.0045722	0.5517582	0.2715437	0.2901851	0.8779730	0.5400647	0.1827881	0.5102162	0.8298923	0.6449636	0.1138940	0.2593324	0.0560190	0.4808593	0.0415432	0.1403400	0.3357925	0.0443576	0.6997858	0.4329063	0.4388682	0.1707897	0.0963599	0.8244772	0.3471592	0.5988031	0.1007459	0.1345305	0.5872020	0.4449493	0.3974674	0.9097848	0.1377170	0.7705314	0.8241685	0.7889341	0.9510155	0.2956440	0.2570301	0.9943190	0.2196553	0.5380068	0.2044199	0.1002403	0.0042340	0.1226702	0.9832895	0.5133735	0.7410619	0.3472630	0.7185676	0.8270153	0.6552411	0.2230602	0.6169522	0.0014166	0.1472326	0.6806725	0.0213833	0.8363977	0.5903027	0.2635537	0.5047157	0.0379891	0.7776847	0.9728962	0.2036939	0.9623375	0.9992455	0.6013530	0.6607489	0.8204441	0.7674471	0.4119671	0.9501938	0.0001337	0.1970983	0.3028346	0.4654684	0.7776691	0.0007683
800	0.4190654	0.0818904	0.7189977	0.7242241	0.4794308	0.0147052	0.1856274	0.6628874	0.1129883	0.9708159	0.0984053	0.9374306	0.2034773	0.6814741	0.0258348	0.2192875	0.6828812	0.9808923	0.0532700	0.0050722	0.5632312	0.2923184	0.2903388	0.8688866	0.5095207	0.1659432	0.5107716	0.7919867	0.6859577	0.1451733	0.2594553	0.0558668	0.4584600	0.0411586	0.1322463	0.2880993	0.0407026	0.6623319	0.4616403	0.3986809	0.1396256	0.1063620	0.7944441	0.2860841	0.6001018	0.1008122	0.1752815	0.6324225	0.4475361	0.3376388	0.9000414	0.1525919	0.7651877	0.8176975	0.7929288	0.9495490	0.3199535	0.2414822	0.9949708	0.2146074	0.5619123	0.1761841	0.1310675	0.0055834	0.1265796	0.9783361	0.4354988	0.7060997	0.3458899	0.7211086	0.8265664	0.6969906	0.2744372	0.6044041	0.0015982	0.1279620	0.6709421	0.0208811	0.8638805	0.5879663	0.2498621	0.5328360	0.0265902	0.7706918	0.9889184	0.2343599	0.9705200	0.9993989	0.5943776	0.6259807	0.8445856	0.7941419	0.3856460	0.9392201	0.0001321	0.1780374	0.2629196	0.4639297	0.7601360	0.0004816
850	0.4200833	0.0831619	0.7523488	0.7712992	0.4770781	0.0146531	0.1782549	0.6754191	0.0817053	0.9685717	0.0823736	0.9698349	0.2599665	0.7412745	0.0263855	0.2315776	0.7030754	0.9881418	0.0531747	0.0054651	0.5550518	0.3096589	0.2904288	0.8484723	0.4849506	0.1594900	0.5218186	0.7354880	0.7279810	0.1749866	0.2594905	0.0558320	0.4511101	0.0413911	0.1262309	0.2448413	0.0417939	0.6352227	0.4824828	0.3679227	0.1040566	0.1299346	0.7360716	0.2256499	0.6007146	0.1011986	0.2125012	0.6581161	0.4513003	0.3024428	0.8900478	0.1647297	0.7607860	0.8251043	0.7556302	0.9449378	0.3506821	0.2258450	0.9951890	0.1970861	0.5750087	0.1472127	0.1633412	0.0070729	0.1354546	0.9672074	0.3821939	0.6873989	0.3421099	0.7084966	0.8272340	0.7113672	0.3117899	0.5950621	0.0017689	0.0940260	0.6629307	0.0213945	0.8946135	0.5832110	0.2426251	0.5210284	0.0162577	0.7656781	0.9947464	0.2751084	0.9744279	0.9994806	0.5742760	0.5903367	0.8569062	0.8195704	0.3599496	0.9257983	0.0001444	0.1775651	0.2354813	0.4579323	0.7268122	0.0003666
900	0.4205136	0.0869150	0.7797460	0.8001406	0.4761963	0.0146361	0.1734783	0.6821080	0.0679407	0.9650435	0.0873738	0.9839375	0.3147969	0.7733416	0.0282936	0.2377574	0.7134448	0.9913186	0.0531499	0.0057294	0.5414972	0.3199629	0.2904706	0.8216140	0.4707413	0.1607998	0.5343222	0.6740152	0.7623032	0.1937446	0.2595003	0.0558279	0.4486994	0.0420300	0.1226486	0.2138669	0.0450990	0.6161482	0.4950860	0.3348380	0.0621033	0.1731040	0.6456886	0.1817626	0.6001187	0.1019663	0.2401658	0.6731598	0.4584115	0.2845620	0.8806760	0.1750425	0.7563730	0.8238603	0.6986320	0.9334458	0.3790413	0.2131469	0.9949120	0.1742240	0.5801213	0.1252076	0.1862867	0.0088717	0.1442532	0.9451761	0.3501887	0.6779157	0.3357153	0.6887142	0.8291624	0.7108179	0.3394685	0.5757815	0.0019092	0.0655634	0.6526048	0.0224265	0.9219681	0.5761768	0.2415347	0.4995471	0.0090883	0.7635027	0.9966349	0.3216802	0.9762837	0.9995247	0.5533988	0.5610230	0.8617717	0.8396987	0.3361002	0.9139783	0.0001708	0.1855389	0.2188546	0.4419302	0.6762702	0.0003146
950	0.4206771	0.0905937	0.7989702	0.8167819	0.4758708	0.0146301	0.1706012	0.6855378	0.0618097	0.9620425	0.0982889	0.9896509	0.3561728	0.7884601	0.0301149	0.2403458	0.7186119	0.9926959	0.0531437	0.0058893	0.5293948	0.3243869	0.2904882	0.7952774	0.4635780	0.1658446	0.5430703	0.6212413	0.7865079	0.1991672	0.2595030	0.0558296	0.4479090	0.0427960	0.1208003	0.1948455	0.0486630	0.6035959	0.5018655	0.2977292	0.0298434	0.2345645	0.5389721	0.1545895	0.5985316	0.1029935	0.2588657	0.6829669	0.4714769	0.2761722	0.8732943	0.1828849	0.7497232	0.8073492	0.6463082	0.9131915	0.3998586	0.2041588	0.9943514	0.1513996	0.5795548	0.1108843	0.1993591	0.0116572	0.1504404	0.8775767	0.3357506	0.6732864	0.3277040	0.6679824	0.8319583	0.7015793	0.3617359	0.5411568	0.0020200	0.0479108	0.6410324	0.0234814	0.9426095	0.5685695	0.2440102	0.4865780	0.0050485	0.7642489	0.9970653	0.3751311	0.9771650	0.9995505	0.5388745	0.5397115	0.8629133	0.8539561	0.3171739	0.9089227	0.0002093	0.1984592	0.2092054	0.4144059	0.6062419	0.0002878
1000	0.4207260	0.0932365	0.8112772	0.8260236	0.4757475	0.0146280	0.1689569	0.6872440	0.0590164	0.9600781	0.1088636	0.9916638	0.3824004	0.7949499	0.0313680	0.2412617	0.7211249	0.9932880	0.0531423	0.0059792	0.5206248	0.3253883	0.2904985	0.7739070	0.4601667	0.1711804	0.5474062	0.5826954	0.8020481	0.1952249	0.2595038	0.0558312	0.4476503	0.0434632	0.1199131	0.1842582	0.0514695	0.5958995	0.5056176	0.2709745	0.0136458	0.3024142	0.4421227	0.1392278	0.5966463	0.1040458	0.2712574	0.6902416	0.4926590	0.2724334	0.8682181	0.1881526	0.7391936	0.7752861	0.6091172	0.8900388	0.4130707	0.1983368	0.9937138	0.1298080	0.5753141	0.1022580	0.2060088	0.0160692	0.1538138	0.7164808	0.3325623	0.6711000	0.3198018	0.6497735	0.8350174	0.6881284	0.3802334	0.5022409	0.0021096	0.0382056	0.6307828	0.0243059	0.9565652	0.5626243	0.2474626	0.4816821	0.0030344	0.7671975	0.9970016	0.4335942	0.9775828	0.9995676	0.5313183	0.5251432	0.8627323	0.8633491	0.3057405	0.9170459	0.0002512	0.2147667	0.2034921	0.3826584	0.5263313	0.0002718

0	0.4206189	0.0963470	0.8283870	0.8364128	0.4756659	0.0146268	0.1670826	0.6888067	0.0565659	0.9581272	0.1410224	0.9917224	0.4109630	0.7989086	0.0326641	0.2414315	0.7233597	0.9937262	0.0531423	0.0060748	0.5101333	0.3224980	0.2905518	0.7360917	0.4573091	0.1769500	0.5462925	0.5211804	0.8233075	0.1729641	0.2595041	0.0558329	0.4475260	0.0445441	0.1191443	0.1736071	0.0550532	0.5837620	0.5130213	0.2519357	0.0040257	0.4786170	0.2649166	0.1226329	0.5919705	0.1085137	0.3063972	0.7164851	0.6680708	0.2698512	0.8599131	0.1952912	0.6997937	0.5235457	0.5588541	0.9049834	0.4307588	0.1900648	0.9922597	0.0818299	0.5608645	0.0911115	0.2126121	0.0306792	0.1556151	0.4953724	0.3335657	0.6693042	0.3028458	0.6064301	0.8394346	0.6482042	0.4185384	0.4399250	0.0022745	0.0266507	0.6098523	0.0255541	0.9776386	0.5652889	0.2534701	0.4800308	0.0012135	0.7976831	0.9964472	0.5609594	0.9779494	0.9996008	0.5433406	0.5024318	0.8627409	0.8774856	0.2875460	0.9903207	0.0004041	0.2536676	0.1898792	0.3049085	0.2947834	0.0002266
50	0.4205965	0.0961376	0.9297279	0.8364208	0.4756634	0.0146270	0.0881196	0.6888067	0.0565622	0.4949699	0.5852058	0.9448442	0.7746398	0.4561187	0.3045799	0.2328052	0.7237672	0.9937257	0.0531991	0.0461507	0.5092944	0.3222394	0.2905553	0.6666819	0.1679034	0.1769119	0.5448591	0.4783073	0.9323564	0.1743228	0.1864138	0.0558328	0.4544155	0.0445413	0.1192372	0.1899011	0.0549580	0.6111219	0.3015169	0.2519356	0.0040281	0.4469863	0.3080902	0.2469667	0.1994309	0.1126382	0.4348402	0.8808848	0.6651441	0.2578681	0.8417991	0.2225626	0.6995180	0.5835737	0.5603825	0.9556048	0.4318716	0.3353470	0.8250400	0.0582261	0.5161667	0.0897069	0.2139718	0.0315064	0.1857589	0.4981495	0.3427707	0.6811756	0.6348249	0.5897819	0.8521016	0.6465835	0.4187294	0.4605181	0.0044689	0.0136553	0.4523024	0.0052152	0.9773782	0.5653983	0.2989124	0.4805837	0.0005770	0.8833320	0.9909688	0.5610317	0.9779498	0.9996134	0.5433823	0.6170954	0.8627567	0.7142564	0.3183353	0.9670736	0.0004194	0.3094106	0.1778236	0.1573608	0.6353792	0.0001372
100	0.4204137	0.0932723	0.9569074	0.8365671	0.4756407	0.0146293	0.0604534	0.6888064	0.0564974	0.3521813	0.8419028	0.7595113	0.8656253	0.3120811	0.3896169	0.2031633	0.7262593	0.9937150	0.0534617	0.0479485	0.5084889	0.3209640	0.2905933	0.5037863	0.0728319	0.1751517	0.5233228	0.4126297	0.9684061	0.1802444	0.1677863	0.0558194	0.6428715	0.0444463	0.1201109	0.2489542	0.0536259	0.6815184	0.2595212	0.2519349	0.0040598	0.3671699	0.4058495	0.3498783	0.1571819	0.1310299	0.5195827	0.9316643	0.6387554	0.2304880	0.7871935	0.2806160	0.6956046	0.6726234	0.5816976	0.9759743	0.4316483	0.4460457	0.8196957	0.0270852	0.5062077	0.0877142	0.2273989	0.0338149	0.2831765	0.5011777	0.4142205	0.7408689	0.6497110	0.5430608	0.8882629	0.6231377	0.4188746	0.5197550	0.0369436	0.0076850	0.3464636	0.0119324	0.9761694	0.5656453	0.4842357	0.4848539	0.0003464	0.9069024	0.9654742	0.5580967	0.9779505	0.9996394	0.5424377	0.5682841	0.8634294	0.6461136	0.2857194	0.8611535	0.0005747	0.4354004	0.1546575	0.0835210	0.7654617	0.0000480
150	0.4197929	0.0856255	0.9642059	0.8373134	0.4756199	0.0146333	0.0507600	0.6888041	0.0561802	0.3098181	0.9416768	0.5863167	0.8858233	0.1956567	0.4144583	0.1682672	0.7354509	0.9936796	0.0537326	0.0480254	0.5126267	0.3183558	0.2906525	0.4248050	0.0407654	0.1646999	0.4709248	0.3772040	0.9792563	0.1921953	0.1630389	0.0557657	0.8354093	0.0439321	0.1239984	0.3250192	0.0498358	0.7398252	0.2527327	0.2519343	0.0041870	0.2727668	0.5254359	0.4772518	0.1546160	0.1616509	0.5713509	0.9484020	0.5909427	0.2461148	0.7390214	0.3062806	0.6831640	0.6732272	0.6374829	0.9837213	0.4258419	0.5322498	0.8177168	0.0125920	0.5133388	0.0867635	0.2503707	0.0376831	0.3673998	0.5018619	0.5055680	0.7969134	0.6292863	0.4836253	0.9201667	0.5637805	0.4195518	0.5784345	0.1403871	0.0055849	0.2999643	0.0192423	0.9707244	0.5653010	0.6259363	0.5007702	0.0002966	0.9124038	0.9416043	0.5425090	0.9779502	0.9996415	0.5388837	0.5516369	0.8674085	0.6178488	0.2621345	0.7854910	0.0009685	0.5167441	0.1399264	0.0530987	0.8111281	0.0000463
200	0.4182960	0.0756686	0.9662058	0.8401861	0.4756451	0.0146370	0.0473638	0.6887976	0.0549915	0.2987441	0.9772647	0.4803734	0.8897617	0.1127596	0.4203628	0.1417308	0.7713612	0.9936277	0.0538963	0.0480202	0.5219973	0.3131112	0.2906950	0.4014699	0.0322557	0.1431840	0.4152149	0.3627304	0.9812962	0.2153319	0.1618288	0.0557122	0.9202558	0.0427338	0.1352510	0.3954280	0.0443262	0.7711531	0.2564646	0.2519354	0.0046266	0.2004229	0.6378867	0.5546390	0.1576657	0.1929962	0.5987118	0.9520242	0.5413996	0.2994534	0.7049077	0.3120856	0.6603745	0.6699785	0.6826543	0.9851913	0.4175726	0.5703642	0.8137224	0.0066215	0.5246794	0.0862752	0.2854740	0.0436204	0.4005050	0.5019282	0.5670214	0.8263364	0.6159595	0.4322685	0.9365059	0.5002923	0.4200974	0.6206157	0.2216865	0.0048820	0.2848102	0.0214363	0.9565546	0.5631091	0.6822395	0.5401090	0.0002952	0.9112774	0.9278891	0.5151796	0.9779485	0.9996274	0.5311547	0.5763602	0.8764635	0.6068228	0.2521505	0.7598250	0.0014295	0.5401621	0.1330589	0.0421296	0.8265166	0.0000468
250	0.4156512	0.0669328	0.9669007	0.8493851	0.4756933	0.0146395	0.0461742	0.6887869	0.0514311	0.2967830	0.9896792	0.4252199	0.8904579	0.0698626	0.4210329	0.1259725	0.8609215	0.9935770	0.0539751	0.0480105	0.5333924	0.3015809	0.2907183	0.3959755	0.0356920	0.1190926	0.3771362	0.3579715	0.9807767	0.2542371	0.1615203	0.0556791	0.9527460	0.0410713	0.1554782	0.4426759	0.0386511	0.7816172	0.2740428	0.2519308	0.0060067	0.1618129	0.7132479	0.5891691	0.1602095	0.2162560	0.6113808	0.9515121	0.5038655	0.3487972	0.6784636	0.3222403	0.6315301	0.6763149	0.7069849	0.9825443	0.4111595	0.5840989	0.8100852	0.0042138	0.5336208	0.0855234	0.3357938	0.0505925	0.4101337	0.5019494	0.5991196	0.8385594	0.6097666	0.3995729	0.9417008	0.4714851	0.4200341	0.6510122	0.2396321	0.0046538	0.2822872	0.0220311	0.9370363	0.5573604	0.6958569	0.5985684	0.0002863	0.9071236	0.9215887	0.4870556	0.9779456	0.9996125	0.5173991	0.6149776	0.8891644	0.6048773	0.2482972	0.7526972	0.0017462	0.5299085	0.1304022	0.0384212	0.8316761	0.0000474
300	0.4122896	0.0608379	0.9675226	0.8659930	0.4756919	0.0146411	0.0457579	0.6887743	0.0458952	0.2970181	0.9939006	0.3990246	0.8905822	0.0503942	0.4206498	0.1179167	0.9450532	0.9935379	0.0540088	0.0480028	0.5462430	0.2815271	0.2907301	0.3953437	0.0457141	0.1003182	0.3565774	0.3568803	0.9803440	0.3017859	0.1614416	0.0556620	0.9645410	0.0395734	0.1776788	0.4661340	0.0337378	0.7745450	0.3119494	0.2519138	0.0093793	0.1449898	0.7559089	0.6028491	0.1613268	0.2300552	0.6165370	0.9512514	0.4804427	0.3806139	0.6582745	0.3442159	0.6054544	0.6831522	0.7159798	0.9761401	0.4075970	0.5874180	0.8075864	0.0032545	0.5392464	0.0836970	0.3300674	0.0569392	0.4151773	0.5021161	0.6138416	0.8429137	0.6071867	0.3823804	0.9421100	0.4859881	0.4195842	0.6735702	0.2232722	0.0045970	0.2830699	0.0222503	0.9204827	0.5458290	0.6940980	0.6544707	0.0002514	0.9017826	0.9190996	0.4660444	0.9779423	0.9996024	0.4968660	0.6426115	0.9023477	0.6092591	0.2462016	0.7507231	0.0019004	0.5028352	0.1295494	0.0372559	0.8334606	0.0000478
350	0.4090870	0.0571201	0.9684074	0.8823189	0.4756612	0.0146419	0.0456126	0.6887624	0.0414451	0.2975237	0.9952770	0.3873888	0.8906056	0.0420009	0.4202540	0.1142409	0.9815721	0.9935119	0.0540222	0.0479977	0.5633999	0.2583688	0.2907358	0.3958320	0.0569955	0.0884679	0.3467479	0.3566649	0.9807033	0.3436416	0.1614214	0.0556538	0.9686209	0.0386120	0.1942399	0.4757792	0.0298376	0.7515705	0.3532789	0.2518986	0.0150503	0.1390075	0.7783554	0.6052186	0.1615611	0.2370181	0.6185291	0.9515987	0.4671651	0.3980887	0.6443633	0.3670134	0.5876378	0.6878607	0.7147156	0.9662226	0.4061115	0.5862185	0.8053337	0.0028815	0.5424006	0.0806817	0.2665415	0.0615692	0.4188849	0.5028676	0.6199436	0.8442250	0.6061595	0.3739595	0.9413413	0.5167054	0.4194939	0.6855853	0.2009988	0.0045990	0.2825800	0.0223760	0.9098573	0.5277168	0.6891431	0.6921687	0.0001991	0.8966466	0.9182479	0.4535062	0.9779391	0.9995967	0.4714489	0.6562840	0.9124276	0.6162740	0.2442679	0.7500685	0.0019554	0.4704154	0.1292618	0.0368874	0.8341837	0.0000480
400	0.4066377	0.0550359	0.9694014	0.8935581	0.4756380	0.0146422	0.0455623	0.6887528	0.0389655	0.2978889	0.9956966	0.3825039	0.8906099	0.0384789	0.4200048	0.1127357	0.9930798	0.9934964	0.0540272	0.0479948	0.5863329	0.2399930	0.2907386	0.3964707	0.0660185	0.0818642	0.3424802	0.3563304	0.9815866	0.3725071	0.1614163	0.0556502	0.9699431	0.0381067	0.2038479	0.4793864	0.0269430	0.7220504	0.3809126	0.2519038	0.0214032	0.1377426	0.7889068	0.6005602	0.1615025	0.2401876	0.6193734	0.9518636	0.4599691	0.4068449	0.6358000	0.3831487	0.5779061	0.6904867	0.7092203	0.9546042	0.4057598	0.5832510	0.8029459	0.0027436	0.5439734	0.0774013	0.2081930	0.0643659	0.4207031	0.5053230	0.6222042	0.8445154	0.6057588	0.3696417	0.9406305	0.5408563	0.4202570	0.6880202	0.1843928	0.0046123	0.2790074	0.0224747	0.9039624	0.5055800	0.6850302	0.7124170	0.0001522	0.8926310	0.9180091	0.4473555	0.9779366	0.9995939	0.4447788	0.6618597	0.9184221	0.6226203	0.2425853	0.7497673	0.0019680	0.4417598	0.1291083	0.0367437	0.8346565	0.0000481
450	0.4050316	0.0539365	0.9702654	0.9000382	0.4756265	0.0146424	0.0455452	0.6887459	0.0378012	0.2980973	0.9958107	0.3805603	0.8906105	0.0370334	0.4198714	0.1121863	0.9965063	0.9934877	0.0540290	0.0479931	0.6117245	0.2288747	0.2907400	0.3970439	0.0719304	0.0784893	0.3409782	0.3557608	0.9825762	0.3896529	0.1614149	0.0556486	0.9703287	0.0378641	0.2086312	0.4806684	0.0249495	0.6966175	0.3949308	0.2519385	0.0263221	0.1382708	0.7922280	0.5925536	0.1614212	0.2415780	0.6197663	0.9518978	0.4562285	0.4109559	0.6310734	0.3927794	0.5735199	0.6917353	0.7037765	0.9438209	0.4058824	0.5800349	0.8008995	0.0026968	0.5446107	0.0747074	0.1776067	0.0658022	0.4207964	0.5103898	0.6229404	0.8445219	0.6056041	0.3672568	0.9402039	0.5547151	0.4215756	0.6855996	0.1744438	0.0046227	0.2722827	0.0225555	0.9013035	0.4837621	0.6824295	0.7213978	0.0001207	0.8899489	0.9179683	0.4449601	0.9779348	0.9995926	0.4208534	0.6639036	0.9214459	0.6271742	0.2414234	0.7496074	0.0019691	0.4211470	0.1290169	0.0366791	0.8351644	0.0000480
500	0.4040808	0.0533852	0.9708942	0.9034334	0.4756220	0.0146425	0.0455395	0.6887414	0.0373008	0.2982027	0.9958348	0.3798303	0.8906105	0.0364544	0.4198062	0.1120146	0.9975893	0.9934832	0.0540297	0.0479923	0.6338993	0.2233964	0.2907406	0.3975061	0.0753307	0.0769145	0.3408173	0.3551121	0.9834235	0.3989938	0.1614146	0.0556479	0.9704194	0.0377516	0.2107958	0.4810975	0.0236790	0.6793909	0.4010437	0.2519957	0.0290545	0.1393663	0.7912970	0.5844791	0.1613752	0.2421904	0.6199327	0.9518231	0.4544587	0.4127850	0.6287668	0.3979800	0.5719224	0.6922499	0.6999198	0.9353992	0.4061274	0.5773567	0.7995579	0.0026833	0.5447414	0.0728524	0.1650534	0.0664324	0.4200211	0.5167765	0.6231507	0.8444773	0.6055446	0.3659319	0.9400253	0.5616357	0.4228364	0.6818321	0.1691732	0.0046293	0.2634826	0.0226164	0.9007578	0.4654943	0.6810299	0.7242662	0.0001025	0.8883488	0.9179779	0.4443904	0.9779337	0.9995920	0.4024281	0.6645982	0.9227933	0.6300776	0.2407452	0.7495449	0.0019705	0.4082901	0.1289784	0.0366557	0.8357586	0.0000480
550	0.4038994	0.0533052	0.8839723	0.9049089	0.4756241	0.0146389	0.1245062	0.6887386	0.0371585	0.7772959	0.8176926	0.4347892	0.3267069	0.2810404	0.1427508	0.1325941	0.9495051	0.9934858	0.0537119	0.0079142	0.6424566	0.2653554	0.2907409	0.4002028	0.3682618	0.0762708	0.3398300	0.3802506	0.8844577	0.3939438	0.2345047	0.0556480	0.9239179	0.0377032	0.2076338	0.4760731	0.0231209	0.6379087	0.6278031	0.2520591	0.0299480	0.1429257	0.7769909	0.4485395	0.5369350	0.2251320	0.5171065	0.7926797	0.4539335	0.4318297	0.6334806	0.3968805	0.5732020	0.7834845	0.6756705	0.7424122	0.4022392	0.3979383	0.9612196	0.0040681	0.5919041	0.0724654	0.1403878	0.0651071	0.4146529	0.5253643	0.5670377	0.8130093	0.2813749	0.3778384	0.9230922	0.5641219	0.4268277	0.6610149	0.1161931	0.0091761	0.4216472	0.3766031	0.9043856	0.4516477	0.6656247	0.7144116	0.0003666	0.7738795	0.8538355	0.4443567	0.9779324	0.9995889	0.3933956	0.5624685	0.9232016	0.7948900	0.1905203	0.7513622	0.0018954	0.3507457	0.1377305	0.0864204	0.4452665	0.0000461
600	0.4068527	0.0555044	0.8611884	0.9006545	0.4756993	0.0146345	0.1521741	0.6887386	0.0385870	0.9235818	0.6553943	0.6241851	0.1702094	0.4005950	0.0559373	0.1771222	0.8025979	0.9935240	0.0533467	0.0061161	0.6074675	0.3186066	0.2907409	0.4658337	0.4718823	0.0755963	0.3336839	0.4340191	0.8531560	0.3811459	0.2531322	0.0556576	0.6650663	0.0377312	0.1903365	0.4357673	0.0249517	0.5720784	0.6416428	0.2521811	0.0287215	0.1513030	0.7492760	0.3950969	0.5738582	0.1818250	0.4324225	0.7481262	0.4550775	0.4595215	0.6757634	0.3387139	0.5904612	0.8687717	0.6077201	0.6551542	0.3892714	0.2460856	0.9605057	0.0155281	0.5996479	0.0732533	0.1129370	0.0560399	0.3111900	0.5351163	0.4190090	0.7363733	0.2876800	0.4088165	0.8710152	0.5514224	0.4346082	0.6128123	0.0379275	0.0197993	0.5734198	0.1732216	0.9146123	0.4445016	0.5239306	0.6634874	0.0007722	0.7431204	0.9077748	0.4430489	0.9779268	0.9995790	0.4108933	0.6071381	0.9213309	0.8615934	0.2231222	0.7572202	0.0015613	0.2878972	0.1580661	0.1994366	0.2974155	0.0001194
650	0.4120993	0.0618364	0.8542456	0.8863623	0.4759229	0.0146310	0.1618681	0.6887445	0.0429965	0.9637396	0.4035717	0.8049926	0.1398188	0.5056309	0.0306824	0.2100075	0.7462096	0.9935864	0.0532059	0.0060379	0.5669971	0.3381329	0.2907389	0.6124109	0.5105390	0.0750923	0.3540506	0.4704368	0.8441741	0.3744289	0.2578797	0.0556920	0.5199839	0.0379394	0.1658360	0.3739054	0.0305167	0.5392417	0.5887476	0.2524766	0.0255010	0.1611124	0.7232436	0.3459296	0.5805471	0.1457740	0.3751554	0.7340430	0.4578588	0.4261811	0.7412210	0.2504064	0.6237628	0.8993420	0.5404634	0.6207852	0.3780652	0.1948382	0.9731163	0.0402837	0.5918886	0.0745591	0.0948925	0.0450150	0.2190841	0.5405397	0.3171709	0.6909827	0.3215982	0.4532781	0.8288505	0.5507771	0.4293612	0.5650809	0.0110270	0.0455201	0.6234124	0.0609843	0.9248970	0.4436360	0.3524161	0.6023310	0.0028028	0.7380360	0.9590009	0.4456983	0.9779250	0.9995701	0.4406767	0.6290802	0.9167174	0.8843050	0.2865045	0.7908383	0.0011333	0.2603820	0.1731422	0.3526086	0.2568761	0.0001860
700	0.4161745	0.0710043	0.8496552	0.8687395	0.4760634	0.0146288	0.1652639	0.6887563	0.0483529	0.9701549	0.2553579	0.9080678	0.1596758	0.6149428	0.0257619	0.2280676	0.7305624	0.9936422	0.0531615	0.0060409	0.5430763	0.3402486	0.2907289	0.7230659	0.5089372	0.0800391	0.4136844	0.4876675	0.8405215	0.3710185	0.2590897	0.0557394	0.4713040	0.0384958	0.1451066	0.3121760	0.0380575	0.5391096	0.5428204	0.2528207	0.0214551	0.1749984	0.6866091	0.2863409	0.5845189	0.1258207	0.3429792	0.7248920	0.4618525	0.3656428	0.7953847	0.1960252	0.6553929	0.8893538	0.5268448	0.6254042	0.3758842	0.1831735	0.9852372	0.0745795	0.5805746	0.0770260	0.1038140	0.0376312	0.1723058	0.5408920	0.2759719	0.6753516	0.3376457	0.5093594	0.8177973	0.5852982	0.4163708	0.5250951	0.0035177	0.0815467	0.6318692	0.0317946	0.9344996	0.4456038	0.2582297	0.5546191	0.0080425	0.7407785	0.9836277	0.4618012	0.9779313	0.9995655	0.4632156	0.6183677	0.9086720	0.8891551	0.3355392	0.8724585	0.0008013	0.2511686	0.1811068	0.4278451	0.2561632	0.0002053
