"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3461065	0.0936813	0.5866528	0.4692861	0.2940514	0.0147209	0.0936529	0.4401628	0.0176854	0.7730362	0.1000913	0.8143948	0.2800149	0.4008343	0.0352631	0.1543163	0.5904259	0.6781761	0.0437976	0.0026334	0.4121461	0.2189373	0.2267220	0.4800061	0.2761001	0.1406000	0.3900465	0.3800267	0.5366008	0.1256831	0.1334425	0.0347704	0.3404180	0.0147224	0.0698773	0.0878938	0.0754327	0.4073864	0.3151120	0.2037157	0.0033420	0.2979666	0.1434759	0.1172901	0.4154837	0.1364695	0.2394352	0.4725438	0.5092815	0.2285174	0.6147830	0.1182936	0.4574954	0.4764437	0.3223310	0.4438750	0.3260737	0.1941781	0.6350157	0.0565220	0.3675098	0.0643087	0.1683565	0.0330337	0.1057405	0.3316220	0.2653332	0.4002835	0.2053799	0.4406243	0.6707531	0.4559676	0.3666364	0.3146321	0.0017577	0.0184510	0.4263875	0.0182654	0.7030378	0.3550274	0.1137742	0.3431050	0.0017697	0.5379167	0.5749560	0.3433174	0.6872171	0.6637418	0.3386651	0.3468631	0.6239404	0.5708661	0.2369913	0.8581760	0.0085409	0.1747586	0.1022914	0.2205178	0.1667558	0.0020876
50	0.2688666	0.0804627	0.5982582	0.6667541	0.4659252	0.0198025	0.1086051	0.5891713	0.0379494	0.5859057	0.1984218	0.6766234	0.2674077	0.7876432	0.0128857	0.1851233	0.5244231	0.5844441	0.1304568	0.1093593	0.3170253	0.2021207	0.1642383	0.4044502	0.3077843	0.1384169	0.3931316	0.3000114	0.5951783	0.0898550	0.2892394	0.0324946	0.3211746	0.1586750	0.0614969	0.0773994	0.1104935	0.2597173	0.3991454	0.1408233	0.0022660	0.3185841	0.1969690	0.0598559	0.3700105	0.3178547	0.2692900	0.4432833	0.4077345	0.1822295	0.4587965	0.1445428	0.5147880	0.4541671	0.3989294	0.5977748	0.2625867	0.1936987	0.7028390	0.0980288	0.2989727	0.0644903	0.1992125	0.0121383	0.0979955	0.2818534	0.2575571	0.5838945	0.1761144	0.4613403	0.7236711	0.4054789	0.2451834	0.3649780	0.0017027	0.0245131	0.4231112	0.0384066	0.7494476	0.4065856	0.1636271	0.3854540	0.0095349	0.6318771	0.8382638	0.4134199	0.7218594	0.7241680	0.3239740	0.3892666	0.5895581	0.5960234	0.2913956	0.8370452	0.0015116	0.1769819	0.1797706	0.3404744	0.2256909	0.0089087
100	0.3649920	0.0588627	0.5912793	0.5982454	0.5077375	0.0036689	0.0870821	0.6513446	0.0071356	0.5238135	0.3647078	0.6741480	0.2466632	0.5306617	0.0581950	0.1645471	0.6526832	0.7092934	0.1555680	0.1731078	0.3023290	0.1988715	0.1574987	0.3099841	0.1928384	0.1554954	0.3465571	0.3217470	0.4766951	0.1515227	0.3969091	0.0374768	0.2355840	0.1434426	0.0917785	0.0908876	0.1215086	0.3041636	0.4038598	0.1473517	0.0005597	0.2484485	0.1321869	0.0732804	0.2258323	0.7657461	0.2950068	0.5355951	0.3608815	0.2475635	0.4354029	0.1947135	0.4106190	0.4449090	0.3451303	0.6506181	0.2297324	0.2708352	0.6027146	0.0535206	0.3549745	0.0373078	0.1332843	0.0827244	0.1165837	0.3326754	0.2052142	0.4888502	0.2543612	0.3974083	0.4988285	0.3955821	0.2834785	0.4169515	0.0013045	0.0353691	0.4138607	0.0341953	0.5076054	0.4712086	0.1826705	0.3640933	0.0071351	0.7691576	0.6923985	0.3900145	0.6055026	0.7172804	0.2595147	0.3729768	0.5085558	0.6546183	0.4214396	0.6547219	0.0003776	0.1660939	0.2063587	0.2143199	0.1741837	0.0137556
150	0.2181215	0.0946185	0.7773747	0.5211643	0.5679664	0.0119791	0.0357135	0.6519259	0.0055593	0.4842077	0.5035343	0.7488808	0.3413229	0.7004076	0.0341458	0.1732090	0.4410040	0.7075788	0.2207985	0.2338882	0.2324718	0.2305607	0.1614271	0.3276429	0.1334424	0.1110724	0.2086403	0.3105697	0.5387697	0.1156997	0.4293387	0.0488079	0.3109547	0.1627487	0.0712596	0.1836888	0.1607082	0.2552064	0.2913860	0.1289199	0.0017093	0.3269073	0.1508850	0.0887069	0.1168406	0.6515722	0.1929914	0.5808522	0.4854855	0.2343017	0.4681530	0.2195670	0.3051707	0.4722935	0.3364312	0.4045614	0.1487074	0.2565075	0.6401735	0.1286668	0.3322589	0.0692205	0.1275005	0.1375290	0.1450951	0.3340686	0.2472282	0.5760965	0.2621458	0.3337943	0.5977654	0.3638571	0.2595101	0.2845243	0.0052452	0.0310445	0.3780246	0.0803473	0.6660298	0.6479149	0.1739553	0.2867711	0.0013903	0.5914445	0.8708266	0.3744520	0.5831480	0.7206603	0.2580944	0.3630951	0.5683533	0.6276559	0.4520983	0.7157363	0.0076682	0.2168215	0.2436951	0.2401407	0.1992803	0.0471297
200	0.2028049	0.0727765	0.6911870	0.6007736	0.6162368	0.0689113	0.0302064	0.5878007	0.0094164	0.4176008	0.4816797	0.7913935	0.3382987	0.5199332	0.0162253	0.1228506	0.4845495	0.5747311	0.2483221	0.1964906	0.2340181	0.1871213	0.1598086	0.2712484	0.0973692	0.0934032	0.2007777	0.4458102	0.5931101	0.0909393	0.3882612	0.0428202	0.3401585	0.1428030	0.0872840	0.2015109	0.1626156	0.2063371	0.3875671	0.1757078	0.0001342	0.2791992	0.1484113	0.0696970	0.0714068	0.5463407	0.1818978	0.5186747	0.5438372	0.2487000	0.5556775	0.1997798	0.5049498	0.4759077	0.3495078	0.4233863	0.1789070	0.3005022	0.7190437	0.0776750	0.4393366	0.0812864	0.1547229	0.1349026	0.0968473	0.3016379	0.2123772	0.4167160	0.2521299	0.2683697	0.5941849	0.3698236	0.2525846	0.3819120	0.0205246	0.0071595	0.3540081	0.1063033	0.6810105	0.5786625	0.2799042	0.3456403	0.0043834	0.6510481	0.5910614	0.2851927	0.7072535	0.6911257	0.3515236	0.2972655	0.6481729	0.6187006	0.4016098	0.5178493	0.0001829	0.1824898	0.1858362	0.1473339	0.1177406	0.0609310
250	0.1355799	0.0658479	0.5877547	0.4542653	0.6480493	0.0511474	0.0300177	0.6480701	0.0070485	0.3930020	0.5268623	0.6990850	0.2858897	0.5834334	0.0183744	0.1216263	0.3711142	0.5326576	0.3081010	0.1944588	0.1930415	0.1994846	0.2421163	0.1998014	0.0734470	0.0664506	0.1805766	0.3575081	0.5666445	0.1262631	0.4249933	0.0125299	0.2752556	0.2050130	0.1153136	0.2675604	0.1751133	0.1641460	0.3606093	0.2015791	0.0001548	0.2742103	0.1300815	0.0784769	0.0896503	0.8038654	0.2362346	0.4811581	0.4629335	0.2668427	0.3441571	0.2033146	0.2969004	0.2913402	0.2005886	0.3878156	0.1657910	0.3829183	0.5359333	0.0930029	0.4184527	0.0462582	0.1227996	0.1294845	0.0524283	0.4108411	0.3112228	0.5284748	0.2403352	0.3566648	0.5450001	0.2821980	0.2348429	0.3118851	0.0051783	0.0675619	0.3793130	0.2230762	0.6251301	0.6016889	0.2567685	0.3111593	0.0041633	0.7583238	0.5798558	0.2979875	0.6165146	0.6763832	0.4139565	0.3350887	0.5701859	0.7430887	0.4852336	0.5888688	0.0006624	0.1509998	0.1918313	0.1336844	0.2445061	0.1059734
300	0.1979023	0.0607135	0.7294415	0.5070813	0.6825162	0.0939131	0.0681627	0.7426179	0.0050907	0.4440411	0.4983586	0.6898239	0.2892305	0.5082541	0.0099142	0.1721924	0.3780479	0.5182876	0.3164088	0.2638043	0.2339865	0.2184900	0.2596389	0.1399724	0.0601501	0.0650427	0.0882661	0.4553166	0.5494891	0.3033881	0.4598816	0.0750408	0.3268282	0.1635749	0.0628597	0.1633131	0.1592982	0.1882341	0.2584834	0.2657013	0.0031630	0.4047294	0.1488754	0.0729091	0.0435841	0.5807022	0.1745086	0.4775574	0.4221433	0.2260433	0.5173591	0.2526036	0.4169937	0.3162338	0.2857380	0.3208768	0.1582719	0.3452243	0.6083810	0.0833203	0.4644114	0.0586333	0.1212018	0.1133538	0.1308227	0.3273991	0.3351350	0.5461340	0.2133570	0.2086701	0.5396595	0.2475275	0.2398568	0.3020072	0.0005032	0.0243243	0.2591815	0.1810633	0.6493223	0.6022775	0.3067684	0.2905994	0.0126742	0.7053503	0.6506916	0.3120192	0.6338754	0.6358893	0.1941452	0.4089844	0.6520313	0.6365040	0.5260953	0.6407802	0.0110612	0.1127779	0.1917648	0.2254572	0.1625393	0.1099822
350	0.2380970	0.0544189	0.7503155	0.4495230	0.6216324	0.1006210	0.0149988	0.5821498	0.0043214	0.4032306	0.5049491	0.7095846	0.2722689	0.5772935	0.0164120	0.1494702	0.2923890	0.4095195	0.2427124	0.2137592	0.3132812	0.1720791	0.2160045	0.1491618	0.0906773	0.0273077	0.0742298	0.4153805	0.5679214	0.2269045	0.6158333	0.0504987	0.3612383	0.2037565	0.0661738	0.2368717	0.1288640	0.2359248	0.2122360	0.1909429	0.0000097	0.2344463	0.1861115	0.1483213	0.0537935	0.6039729	0.1266127	0.3290265	0.5061631	0.3216948	0.3531760	0.1526872	0.4583419	0.3077782	0.3916680	0.2378004	0.1992780	0.3869800	0.6436415	0.1461258	0.5192618	0.0757858	0.1003977	0.1237530	0.0966152	0.3230993	0.2658820	0.5179403	0.2187134	0.2170887	0.4782918	0.1451226	0.2411044	0.3974901	0.0015287	0.0311772	0.3054362	0.1875277	0.7685629	0.5650192	0.2722352	0.2617586	0.0146835	0.6372996	0.6992843	0.2795403	0.4815997	0.5886207	0.2370659	0.3681092	0.5709465	0.6992798	0.5498446	0.5633669	0.0003854	0.1457996	0.1891609	0.2058387	0.2455451	0.0389635
400	0.2430302	0.0544104	0.6834074	0.4201111	0.7086000	0.0564307	0.0274772	0.6101761	0.0132125	0.4118636	0.5547944	0.6872985	0.3325786	0.4104034	0.0288761	0.0970119	0.2824776	0.3990449	0.2853024	0.2468896	0.2940882	0.1861372	0.1674724	0.1348815	0.1120852	0.0476808	0.0587984	0.2929566	0.4626873	0.2177603	0.4491350	0.0452301	0.3385267	0.2090767	0.0632549	0.2658809	0.1672427	0.2216501	0.1359755	0.2188549	0.0003594	0.2911325	0.2828281	0.1101628	0.0640058	0.5733498	0.0916704	0.3022772	0.4166357	0.3619229	0.3942581	0.1480619	0.4535846	0.3284219	0.3750516	0.3477378	0.2011193	0.4388807	0.5517209	0.0760180	0.4985801	0.1384322	0.0499509	0.1286660	0.1166728	0.3620082	0.2643258	0.5439574	0.1845451	0.2296293	0.4236935	0.1180478	0.1321965	0.2535081	0.0003746	0.0241259	0.3824581	0.1571506	0.6583732	0.4818409	0.3549764	0.2135683	0.0069199	0.6361304	0.6352818	0.3073134	0.5250812	0.5630663	0.1844234	0.2943611	0.5238822	0.5960981	0.5750633	0.6042148	0.0046154	0.1437241	0.2154587	0.2518656	0.1739097	0.1256676
450	0.2365738	0.0636454	0.5811277	0.3674419	0.5714631	0.0587203	0.0176256	0.6882649	0.0303221	0.4658372	0.5452308	0.5523984	0.3232172	0.6407855	0.0115371	0.2136624	0.2235154	0.3912027	0.2519548	0.2008154	0.3127924	0.2004514	0.1652650	0.1959802	0.1183304	0.0383198	0.1239483	0.4218534	0.5739129	0.2825255	0.5275562	0.1032409	0.3432198	0.2011458	0.1100142	0.1423015	0.2229906	0.2716076	0.1290552	0.3113232	0.0006225	0.3329931	0.2098259	0.1209817	0.0566358	0.6375050	0.1076349	0.3421944	0.5032209	0.2592808	0.3287187	0.1057648	0.4200119	0.4674250	0.3781841	0.3660988	0.1307816	0.4082312	0.8133042	0.0930985	0.3930508	0.0971468	0.0365402	0.1313346	0.1103259	0.4249867	0.2849160	0.5889001	0.2016086	0.1927453	0.3498394	0.1568373	0.1909653	0.2781731	0.0020989	0.0207627	0.3167125	0.1840964	0.6347751	0.5449456	0.2842771	0.1361272	0.0144242	0.5088645	0.7083723	0.1929613	0.6258491	0.7398307	0.1410509	0.3793093	0.5601993	0.6612990	0.6440932	0.5473271	0.0011798	0.1345075	0.2045647	0.3536722	0.1646852	0.1481645
500	0.1839423	0.0529692	0.7792639	0.4222792	0.7265361	0.0579893	0.0195152	0.7195583	0.1317972	0.5150749	0.5621238	0.6823891	0.2820873	0.4732245	0.0265237	0.1910285	0.2436229	0.3735100	0.2647247	0.2330068	0.3545853	0.2186557	0.1877691	0.2239973	0.0570959	0.0311919	0.0743939	0.5097541	0.4634780	0.3244048	0.4569970	0.0437450	0.2011468	0.1562230	0.0671670	0.2883474	0.2060724	0.3511240	0.1910219	0.3529447	0.0005385	0.3386801	0.2710686	0.1483520	0.0562882	0.6586119	0.0965875	0.2948556	0.4128231	0.3085088	0.2603864	0.1204285	0.3936797	0.4935819	0.4634283	0.4143495	0.1564932	0.3935204	0.7033635	0.1761948	0.4307227	0.1784522	0.1025721	0.1323638	0.0649315	0.3775352	0.3792546	0.6305028	0.1870845	0.1933495	0.4026026	0.1120400	0.1539607	0.3499550	0.0004665	0.0437121	0.2875548	0.1810455	0.5551501	0.5544941	0.3709630	0.1691565	0.0154559	0.5885154	0.5772016	0.2490324	0.6010181	0.6221131	0.1103650	0.2340528	0.5523083	0.9392961	0.5005274	0.5897960	0.0002139	0.1139068	0.2362610	0.3242953	0.2446003	0.0881815
550	0.2021888	0.0802305	0.5955797	0.2953168	0.5919571	0.0746996	0.0431782	0.4341294	0.1979229	0.5227518	0.3280330	0.6675180	0.3429049	0.5731846	0.0311406	0.1250856	0.3036421	0.4345362	0.2182646	0.1267555	0.3740443	0.1328195	0.2308319	0.2338352	0.1994970	0.0337198	0.0772075	0.3978407	0.4809838	0.3481422	0.3384994	0.0369465	0.2849327	0.0902496	0.0663532	0.2589368	0.1693435	0.4829371	0.1216811	0.3393433	0.0080425	0.2805390	0.2388916	0.1103381	0.1139821	0.3630100	0.0524817	0.2295373	0.4108298	0.2713658	0.3315219	0.0559688	0.3747047	0.3837226	0.5451780	0.5262940	0.1274986	0.4673283	0.7456887	0.0726480	0.3842646	0.1218555	0.0866130	0.0647364	0.0448959	0.3761639	0.3369398	0.5997175	0.2735557	0.2772550	0.3402438	0.1239098	0.1655739	0.2806388	0.0002492	0.0716986	0.3524206	0.1571499	0.6408179	0.5833323	0.2454746	0.1262997	0.0137209	0.5922127	0.6831467	0.2278281	0.6227102	0.6166472	0.0864216	0.3533420	0.5492072	0.5419522	0.4964263	0.5579760	0.0009574	0.1184279	0.2426051	0.3624289	0.2602428	0.1254018
600	0.1851767	0.0649341	0.5009809	0.2623673	0.5035333	0.0488019	0.0829315	0.3551041	0.2915185	0.7124509	0.1567130	0.6774410	0.3463903	0.6094686	0.0421894	0.1439047	0.2100227	0.5566040	0.1701407	0.0658106	0.3071162	0.1269381	0.2077689	0.1917370	0.2369495	0.0304059	0.1583345	0.5108449	0.4100472	0.3104504	0.2298322	0.0413050	0.3156419	0.0259985	0.0474566	0.2200554	0.1677136	0.5832614	0.1184385	0.3333596	0.0027456	0.2897215	0.3376821	0.1660975	0.2415441	0.2000928	0.0801300	0.2878807	0.4342214	0.2748016	0.4493737	0.0598603	0.3763624	0.4645943	0.5354931	0.6475896	0.2365559	0.4556411	0.5977175	0.0349758	0.4136697	0.1428418	0.0863887	0.0857024	0.0481684	0.3124584	0.4305398	0.5543320	0.1747416	0.2176893	0.4431909	0.1521272	0.1008679	0.3098839	0.0049887	0.0358649	0.3778122	0.0815353	0.7060910	0.5429405	0.2205499	0.0756107	0.0017318	0.5216890	0.6747137	0.1668326	0.5829677	0.7064247	0.1990988	0.3665180	0.4951900	0.4506575	0.2919343	0.6840239	0.0001430	0.0901167	0.2476914	0.3377663	0.2786208	0.0196277
650	0.2398532	0.0916198	0.3635090	0.1928150	0.3549984	0.0244218	0.0981319	0.3666494	0.3281670	0.5916676	0.1173318	0.7783037	0.3587061	0.5614195	0.0051099	0.1462065	0.2230311	0.5100599	0.0631609	0.0249314	0.4253285	0.1354295	0.1795620	0.3652060	0.4027254	0.0254969	0.2374210	0.5516859	0.3587019	0.2454811	0.2017057	0.0728302	0.2879463	0.0745889	0.1034753	0.2310844	0.0773750	0.5838432	0.1506167	0.2618722	0.0009864	0.1794408	0.4085308	0.1637041	0.4515108	0.0833390	0.0682013	0.2110609	0.4386922	0.3098462	0.3548411	0.0408554	0.4558726	0.5517197	0.5095124	0.6157604	0.1779670	0.3023115	0.4791131	0.0265906	0.3325207	0.1663813	0.1589645	0.0311650	0.0784067	0.3001043	0.3707419	0.6878528	0.1976577	0.3043720	0.4493268	0.0994283	0.1684839	0.3741581	0.0020138	0.0469820	0.3760227	0.0238521	0.6330293	0.4543217	0.1859061	0.1086509	0.0011870	0.5717637	0.6809396	0.1216684	0.5299284	0.6853509	0.1663284	0.3353952	0.5581501	0.4664606	0.2259577	0.6979637	0.0000305	0.1327658	0.2481887	0.3328602	0.4589262	0.0100372
700	0.3213497	0.0611518	0.3725694	0.2552876	0.2877491	0.0152654	0.1163607	0.4050548	0.2799576	0.8304000	0.0594232	0.7192077	0.3347488	0.5008461	0.0174193	0.1978716	0.3297082	0.4996901	0.0453543	0.0048277	0.4883441	0.1105577	0.1534502	0.3899540	0.2831719	0.0370195	0.2339474	0.6162656	0.3906662	0.2639077	0.2788333	0.0361697	0.3471178	0.0272508	0.0834373	0.1138254	0.0492703	0.5390113	0.1865097	0.2471035	0.0115758	0.1611140	0.4780227	0.1901036	0.3243386	0.0695587	0.0745033	0.2843920	0.3801778	0.1925916	0.4538469	0.0532932	0.4521183	0.3892291	0.5308854	0.7722635	0.2346988	0.3754392	0.6270790	0.0341925	0.3298812	0.1514109	0.1312079	0.0385216	0.0486623	0.3583438	0.5147603	0.6430367	0.2335700	0.3765386	0.4999498	0.1841463	0.2058378	0.3530472	0.0001606	0.0625456	0.3851284	0.0297538	0.7192032	0.4478944	0.0944785	0.1532151	0.0021265	0.5592544	0.6581801	0.1394415	0.5901754	0.6773417	0.1775352	0.3243038	0.6129078	0.5111012	0.2748604	0.5553002	0.0014328	0.1587214	0.2476241	0.3347381	0.4574825	0.0085354
750	0.3721889	0.0709525	0.4195769	0.2994834	0.3035511	0.0065357	0.1221914	0.4639318	0.2027138	0.7694140	0.0329737	0.6629453	0.2832689	0.5141177	0.0144172	0.1968909	0.3087971	0.6309676	0.0490860	0.0061918	0.4993923	0.1797188	0.2260401	0.5428905	0.3412492	0.0369066	0.2344066	0.7495776	0.4604942	0.2381191	0.1880122	0.0771392	0.3373473	0.0795195	0.0748140	0.1449418	0.0505289	0.4521558	0.2251964	0.2644052	0.0017792	0.1287295	0.4060598	0.1768662	0.3489551	0.0637489	0.0581847	0.3955421	0.2942976	0.2390443	0.4963657	0.0677248	0.5758599	0.5683355	0.5238575	0.6690723	0.2924429	0.2848087	0.7068646	0.0182187	0.3008081	0.1863593	0.1024601	0.0227953	0.1364105	0.3380595	0.5134743	0.5477762	0.2111176	0.3994445	0.3858814	0.2525828	0.1716604	0.3233195	0.0008157	0.0454382	0.3722793	0.0263620	0.5092343	0.3355503	0.0758802	0.1563404	0.0014384	0.5037966	0.7015965	0.1261162	0.6941061	0.6249909	0.1711357	0.3921194	0.4827094	0.4914385	0.2018847	0.5779361	0.0002345	0.1483847	0.1799021	0.3104090	0.5000832	0.0068445
800	0.2793124	0.0896377	0.3935035	0.3615542	0.3340159	0.0092212	0.1067918	0.5231401	0.1603822	0.7125017	0.0551907	0.6320047	0.2558389	0.4664836	0.0405961	0.1667729	0.3499549	0.5776395	0.0481074	0.0034121	0.4826864	0.2452235	0.2153960	0.5207901	0.2603950	0.0430130	0.3375497	0.5484734	0.4284536	0.2284375	0.1514950	0.0559450	0.3026545	0.0563282	0.0553295	0.1925531	0.0341043	0.5663791	0.2060723	0.1803283	0.0064765	0.1461709	0.3792892	0.1518952	0.5067126	0.0507185	0.1038408	0.4324183	0.4236051	0.2493549	0.5350288	0.1011709	0.6030140	0.5614815	0.6515744	0.5874138	0.2327339	0.2554410	0.8334011	0.0348482	0.3344540	0.2070703	0.1242668	0.0072314	0.0889834	0.3223311	0.3483631	0.5237784	0.1505515	0.4874565	0.6144406	0.3318605	0.1860087	0.3232466	0.0020986	0.0309931	0.3390747	0.0226589	0.6306948	0.3468195	0.1190436	0.1798135	0.0052026	0.5565890	0.9212545	0.1392557	0.6789060	0.6421703	0.3548279	0.4183598	0.5020079	0.4002712	0.1994933	0.5580103	0.0005043	0.0856524	0.2901216	0.2554767	0.5771518	0.0005954
850	0.2622561	0.0693606	0.4658050	0.4227222	0.2782154	0.0045492	0.1724753	0.5107711	0.1307105	0.7910292	0.0671726	0.7200675	0.2311317	0.5305951	0.0229319	0.1749281	0.3757039	0.6641142	0.0613706	0.0098769	0.3221545	0.2516692	0.1615052	0.5476871	0.2809889	0.0648340	0.4413871	0.5916943	0.4168411	0.2961885	0.1341548	0.0536525	0.2453215	0.0412741	0.0740333	0.1618304	0.0236962	0.5697657	0.2730444	0.2124932	0.0024419	0.1452868	0.2941909	0.1241229	0.3064707	0.0409302	0.1419632	0.4656054	0.3329577	0.2241375	0.4849505	0.1779419	0.5090850	0.6082952	0.6413159	0.5570112	0.2881078	0.2041942	0.7476851	0.0211112	0.3516799	0.2118558	0.1205675	0.0108069	0.1065644	0.3248130	0.3736677	0.5603853	0.1667733	0.4154140	0.5688248	0.3822114	0.2312174	0.3402306	0.0024107	0.0138036	0.4025107	0.0261436	0.6297505	0.4077419	0.1257839	0.2234255	0.0007225	0.5444369	0.7896165	0.1941686	0.6317238	0.5884683	0.3460135	0.4068231	0.4718513	0.4340923	0.1501408	0.5375991	0.0023023	0.1762176	0.1779580	0.2286834	0.5994706	0.0011080
900	0.1823186	0.0783857	0.4821830	0.3972509	0.3433784	0.0074243	0.1494909	0.4601457	0.0948850	0.5916611	0.0973631	0.7274185	0.2635383	0.5760516	0.0099786	0.1370500	0.4526292	0.6439402	0.0347364	0.0408370	0.3078305	0.2718543	0.2278883	0.4971673	0.2956271	0.1101343	0.4355561	0.4688365	0.4535824	0.2477421	0.1617877	0.0372897	0.2434496	0.0525479	0.0640363	0.1948806	0.0278970	0.4807508	0.3059372	0.3291241	0.0026726	0.1979472	0.3692691	0.1428880	0.4344689	0.0753412	0.2351421	0.3717420	0.3861237	0.1985497	0.6594830	0.1113899	0.6004940	0.4907719	0.5440917	0.5767232	0.2452658	0.1455937	0.7017057	0.0779253	0.3752142	0.0953538	0.1873751	0.0218249	0.0980422	0.3043313	0.3517795	0.4255066	0.0955825	0.3872973	0.5988539	0.5199418	0.1667223	0.3820692	0.0019351	0.0292256	0.3715767	0.0472759	0.6441682	0.2395549	0.1265987	0.2626339	0.0015263	0.6543394	0.7194213	0.2046378	0.6803163	0.6207277	0.2613726	0.4398391	0.6085214	0.5036664	0.1773366	0.5718373	0.0013020	0.1618282	0.1018531	0.2051792	0.4780742	0.0010502
950	0.3006417	0.0563421	0.4594612	0.5026466	0.2723926	0.0398029	0.1128118	0.4461019	0.0438566	0.6597941	0.1273256	0.8267062	0.2089562	0.5066021	0.0270870	0.1432355	0.7129849	0.6252392	0.0453701	0.0146321	0.3469821	0.2457563	0.2207177	0.5790593	0.3219821	0.1428829	0.3492081	0.6140934	0.6055938	0.2201634	0.1210689	0.0203958	0.2769450	0.0230338	0.1285702	0.1426105	0.0519189	0.5322906	0.3459011	0.1506362	0.0011829	0.1463498	0.4028365	0.1372028	0.4103847	0.0807949	0.2097826	0.5476365	0.3640573	0.1471243	0.4328547	0.1558591	0.5255901	0.5915506	0.4719471	0.6664254	0.2348655	0.1960716	0.7203008	0.0372810	0.3953505	0.0873581	0.1254821	0.0060073	0.1237573	0.3367921	0.2328251	0.4756529	0.2183166	0.3951490	0.5569462	0.4278328	0.2008563	0.4372345	0.0062195	0.0081934	0.5365247	0.0320882	0.6172203	0.3004468	0.1668571	0.4431620	0.0003058	0.7114721	0.5925992	0.3124630	0.5888854	0.6762522	0.2258723	0.3824125	0.5930535	0.6927801	0.1740007	0.6631971	0.0004137	0.1409839	0.1301210	0.2425559	0.5291552	0.0001376
1000	0.2822693	0.0489508	0.4872747	0.6005049	0.3178151	0.0333245	0.1179051	0.5817758	0.0569094	0.7074688	0.1076247	0.6275182	0.2371500	0.7757336	0.0359374	0.2473942	0.5347636	0.6941997	0.0318043	0.0021266	0.3243340	0.2300052	0.1692137	0.4922293	0.3087924	0.1238863	0.3526209	0.5266798	0.5045183	0.2500863	0.1743890	0.0119790	0.3595067	0.0228726	0.0987781	0.1189182	0.0627095	0.5045277	0.2884851	0.1602050	0.0090634	0.1511086	0.4886167	0.1910276	0.4142023	0.0800677	0.2493163	0.5200345	0.2452549	0.1799981	0.5709022	0.1454422	0.6116891	0.6101545	0.5094044	0.6709149	0.2723998	0.1517731	0.7435348	0.0753648	0.3470484	0.0918273	0.1222185	0.0263573	0.0865025	0.3153598	0.2184177	0.5262207	0.2146022	0.4987785	0.5992564	0.4941735	0.2481626	0.2932679	0.0038740	0.0349515	0.4809987	0.0110078	0.5556046	0.3023728	0.1602052	0.2756904	0.0043630	0.6521532	0.5629818	0.3446890	0.6315453	0.6303445	0.3426573	0.3694688	0.5685975	0.6373922	0.1802874	0.5551128	0.0023893	0.1340262	0.1688621	0.2233489	0.4555421	0.0000813

0	0.2518147	0.0631098	0.5719084	0.6057609	0.3122513	0.0089654	0.1265977	0.5171251	0.0178475	0.7311958	0.0895596	0.6500286	0.2356920	0.5094358	0.0351884	0.1520212	0.5044145	0.7291033	0.0274981	0.0053762	0.3286382	0.2132295	0.2955050	0.5273507	0.2999112	0.1225487	0.3816937	0.3456683	0.6084465	0.0899172	0.1705579	0.0428060	0.3475694	0.0140655	0.0649216	0.1666660	0.0506896	0.4669587	0.3688497	0.1952543	0.0039278	0.3418778	0.1558450	0.1134103	0.4646068	0.1343978	0.2257733	0.5836146	0.5087269	0.1351140	0.5732537	0.1229104	0.4914280	0.5075330	0.3830611	0.5347844	0.2936829	0.1596932	0.5235782	0.0685128	0.3233468	0.0539515	0.1954503	0.0221647	0.0718482	0.3451514	0.2065542	0.3906252	0.2806208	0.3706414	0.6705756	0.3933880	0.3377163	0.3358716	0.0010777	0.0180175	0.4325602	0.0134604	0.6410923	0.4551878	0.1316453	0.3163701	0.0008034	0.5089393	0.7411650	0.4425565	0.6577432	0.5956927	0.3462586	0.3525270	0.5892194	0.4893915	0.2794620	0.7203868	0.0092689	0.2098470	0.1326598	0.1589805	0.2119034	0.0024432
