Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
300	0.3322325	0.0699898	0.0301636	0.2320258	0.6514695	0.1365018	0.0092617	0.1432265	0.0537632	0.5707340	0.1018406	0.4472347	0.3895505	0.2857248	0.0210801	0.5104602	0.3792276	0.5771147	0.5261951	0.0033175	0.0035963	0.5842310	0.7179677	0.0705089	0.0024008	0.3636819	0.4102188	0.0489338	0.2921106	0.0186421	0.2158176	0.3844226	0.5444602	0.6448757	0.1001883	0.0098615	0.3937121	0.4371611	0.6391771	0.0482454	0.4777626	0.4004794	0.2970122	0.5280084	0.6995184	0.8203797	0.5208224	0.5601014	0.4146658	0.1103045	0.2959289	0.6158392	0.6365971	0.2970421	0.4602283	0.1187748	0.4579120	0.0467640	0.0014755	0.0402976	0.1621765	0.1726565	0.1230383	0.0856957	0.2777811	0.3783414	0.5401376	0.0880351	0.2142594	0.1053879	0.4625464	0.7121626	0.0142855	0.3811119	0.3847227	0.0676012	0.5825130	0.6859293	0.2062203	0.1783261	0.6509521	0.6329240	0.0711401	0.4550669	0.3278304	0.3086356	0.6587591	0.4231461	0.6700984	0.6446780	0.4411396	0.3857171	0.5863838	0.6003182	0.2349456	0.1288682	0.6883905	0.4908566	0.6977376	0.5847555
350	0.2906399	0.0414066	0.0250429	0.2153244	0.5851602	0.1187901	0.0029317	0.1509257	0.0275586	0.6572325	0.1114591	0.5293306	0.4110530	0.2516177	0.0177623	0.4059222	0.3836125	0.4439403	0.5253469	0.0129174	0.0176900	0.6780754	0.6405129	0.1099298	0.0005370	0.3486371	0.3398834	0.0375156	0.3321168	0.0208543	0.2695986	0.3813271	0.6530536	0.6477675	0.1113643	0.0037063	0.3272477	0.4705488	0.7478545	0.0600998	0.4357474	0.4198769	0.2453683	0.5061299	0.5278966	0.7212298	0.6266712	0.5584382	0.3636633	0.1181637	0.2382465	0.7162028	0.6066873	0.2904013	0.4703177	0.0771537	0.4781295	0.0582140	0.0004400	0.0364896	0.2205970	0.1701583	0.1351339	0.1266525	0.2432605	0.3336040	0.7010216	0.1193394	0.1664864	0.0747071	0.3700582	0.7097357	0.0133686	0.3719271	0.4482299	0.0230153	0.5167467	0.5561802	0.2111373	0.1855493	0.6581599	0.5120121	0.1732584	0.5584718	0.3652639	0.2351687	0.6910496	0.5834784	0.5258754	0.4888186	0.3590622	0.3576018	0.6755756	0.6178298	0.4483220	0.0987004	0.7633859	0.4642726	0.6226807	0.5596179
400	0.3953954	0.0639508	0.0535742	0.2212651	0.6911043	0.1339056	0.0088599	0.1496952	0.0267784	0.5750923	0.0943342	0.5273772	0.3669937	0.2839386	0.0213504	0.3941707	0.6044830	0.3596137	0.4577500	0.0008588	0.0098700	0.7166327	0.6638656	0.0345597	0.0022296	0.3200543	0.4929924	0.0690475	0.3403342	0.0159155	0.3104756	0.4382914	0.6753293	0.6972547	0.1029525	0.0051754	0.3273864	0.5218698	0.6252997	0.0315257	0.5366589	0.3646269	0.1858034	0.5361006	0.5179839	0.6411587	0.6078687	0.4975187	0.4450239	0.0899820	0.3044482	0.6441364	0.6141430	0.2901310	0.4721454	0.1005058	0.3755096	0.0667847	0.0001046	0.0458975	0.1808400	0.1329759	0.1856845	0.0674493	0.1525404	0.3820897	0.6576943	0.1061947	0.1523406	0.0870491	0.4395206	0.6414654	0.0119197	0.3719133	0.4726687	0.0181779	0.5907669	0.6262826	0.2108257	0.2242741	0.6500361	0.6174976	0.2821658	0.4418976	0.3884363	0.1409629	0.5697086	0.6281794	0.5852836	0.5141701	0.2918541	0.3155164	0.6505757	0.7612784	0.3940621	0.0935487	0.6718981	0.4552880	0.8052038	0.5920848
450	0.3571762	0.0284957	0.0362551	0.2412819	0.6890790	0.1461747	0.0018660	0.2303471	0.0276042	0.6508821	0.0655909	0.5760934	0.5438875	0.2880993	0.0267929	0.3730388	0.4872038	0.4770641	0.4405103	0.0004475	0.0055780	0.7751078	0.7420394	0.0476530	0.0001449	0.3562209	0.4875843	0.0914422	0.4061001	0.0239578	0.2342021	0.3614395	0.7408297	0.6794827	0.1176142	0.0179870	0.4415180	0.5700131	0.5556482	0.0293254	0.4146573	0.2556284	0.2311183	0.5444778	0.6768716	0.7037043	0.6253348	0.5605476	0.4606680	0.1842080	0.2773901	0.5708960	0.5266356	0.3722856	0.5010558	0.0920874	0.3217463	0.1053811	0.0005568	0.0556567	0.1847989	0.1373157	0.0902204	0.0712684	0.2840869	0.2741746	0.7215779	0.0692648	0.1269416	0.0771738	0.3684510	0.7509127	0.0061458	0.4803025	0.5312389	0.0182791	0.5233025	0.5251112	0.2460966	0.1797352	0.5857208	0.6354303	0.2319337	0.4994292	0.4218497	0.1675606	0.6470798	0.5745501	0.7734302	0.6026151	0.3499173	0.3626470	0.6359799	0.6071282	0.3341561	0.0858111	0.5933859	0.4544721	0.5804691	0.6628008
500	0.3606541	0.0361591	0.0613821	0.2174231	0.5825289	0.1199162	0.0019180	0.1292131	0.0054220	0.6073045	0.0695584	0.4434726	0.4293747	0.2666498	0.0172377	0.5087558	0.5037917	0.5771581	0.5009195	0.0010815	0.0106364	0.6615500	0.7156370	0.0524239	0.0009419	0.4042390	0.4080591	0.1217591	0.3381019	0.0103427	0.3140341	0.4165279	0.5322886	0.6684192	0.1218754	0.0033767	0.3343706	0.4964570	0.6551242	0.0310552	0.5200130	0.3439198	0.2471979	0.4908136	0.5603372	0.6319999	0.6464695	0.4534768	0.3779219	0.1573212	0.3280827	0.6160679	0.5826119	0.4080039	0.5261327	0.1253810	0.2880724	0.0665425	0.0001536	0.0434511	0.2860805	0.1763400	0.1302891	0.1175286	0.2649905	0.3267436	0.7555500	0.1130117	0.3019687	0.0998838	0.4901522	0.8120380	0.0022697	0.3426627	0.5010271	0.0221123	0.5396866	0.5955770	0.2337547	0.2029074	0.7273423	0.4923505	0.3135449	0.5048455	0.4611729	0.1889710	0.7849878	0.5109896	0.6459485	0.5239111	0.3424640	0.3463950	0.5672966	0.6898875	0.4589722	0.0918683	0.6742707	0.4378503	0.6221618	0.6414754
550	0.4539150	0.1863829	0.0875850	0.2032208	0.6026751	0.1509523	0.0081704	0.0347336	0.1315392	0.6794590	0.1549252	0.6282970	0.5089898	0.2342781	0.0284911	0.5426345	0.4212307	0.5294772	0.5766496	0.0002456	0.0078511	0.7107558	0.8161901	0.1279196	0.0053373	0.5151557	0.4236784	0.0807918	0.4240330	0.0324891	0.4619234	0.4159238	0.7072731	0.6812299	0.1776118	0.0080844	0.3826831	0.3542777	0.3724676	0.0949365	0.5043255	0.3825949	0.2662189	0.2741198	0.5858740	0.6862923	0.7392819	0.6932786	0.3128130	0.5678151	0.4114681	0.6158878	0.2423223	0.3353144	0.5264589	0.1200627	0.3642370	0.0908468	0.0000000	0.0852237	0.1906244	0.1404477	0.2116894	0.1413075	0.2455839	0.5432529	0.5807767	0.1589283	0.2112115	0.1015010	0.4549212	0.6181761	0.0023914	0.1654910	0.3950478	0.0288743	0.4994459	0.4710587	0.2280056	0.1433622	0.7130843	0.4690867	0.1269706	0.5275925	0.3631817	0.1781532	0.5635116	0.5565480	0.7383277	0.4888567	0.3441724	0.3213720	0.6071638	0.6699531	0.2794404	0.3597674	0.6593025	0.4645151	0.5689888	0.7198199
600	0.3648822	0.1528708	0.0479078	0.1908231	0.6531964	0.0588360	0.0067801	0.1529705	0.1270642	0.6244708	0.2204578	0.5842492	0.4791639	0.2930037	0.0365435	0.4762952	0.5445057	0.6450764	0.6555797	0.0130091	0.0092812	0.6580165	0.7755415	0.1500313	0.0313094	0.3718463	0.2845371	0.0788135	0.3018480	0.0528819	0.3037900	0.3453308	0.7799755	0.6649313	0.1658888	0.0057539	0.3169622	0.3592647	0.3108192	0.1405299	0.4223741	0.3119285	0.3027315	0.2994244	0.6051066	0.6318137	0.5380013	0.7529800	0.2684295	0.5845611	0.5105658	0.4811397	0.2092056	0.4149500	0.5005294	0.1756058	0.1733807	0.0590360	0.0002448	0.0335983	0.1287714	0.2209360	0.1867218	0.0975417	0.2725077	0.6483358	0.5130144	0.2434865	0.1757581	0.0887311	0.5840991	0.6058114	0.0064620	0.1056584	0.4456780	0.0175883	0.5963422	0.5207592	0.1258481	0.0316140	0.6467040	0.4706035	0.0255380	0.4069113	0.4313410	0.1506154	0.4168645	0.6951745	0.5435487	0.6055642	0.3287118	0.3295231	0.6335691	0.6445318	0.2210204	0.3234443	0.6139880	0.5713787	0.4453025	0.5328021
650	0.3446280	0.3264439	0.0429767	0.1930448	0.7086999	0.0769698	0.0021492	0.2008450	0.1297007	0.5785075	0.2445320	0.5740599	0.5527206	0.2712709	0.0329157	0.5065744	0.3936387	0.5829568	0.7032428	0.0058491	0.0173567	0.8489482	0.7118422	0.1692375	0.0105273	0.3043424	0.3850092	0.1089393	0.3178264	0.0217573	0.3323167	0.4000966	0.6894267	0.6002284	0.1537631	0.0027864	0.4393115	0.3320556	0.3802818	0.1403103	0.4268900	0.3802697	0.3270897	0.2175185	0.6461586	0.6214568	0.6392242	0.6751550	0.1991784	0.6794135	0.5320031	0.3996807	0.3249006	0.4426806	0.4950978	0.1188175	0.2192242	0.0755133	0.0002803	0.0327026	0.1867075	0.1727288	0.2161672	0.1506418	0.2057367	0.5899654	0.4943866	0.2675825	0.1416569	0.1042270	0.6498371	0.6025626	0.0076112	0.1521242	0.4196986	0.0373730	0.6537794	0.5208697	0.1817415	0.0185481	0.6016121	0.4399402	0.0241129	0.4294719	0.5143808	0.1935113	0.6148895	0.5479764	0.6094753	0.5208944	0.3784141	0.3815080	0.5459605	0.6247278	0.1625857	0.4338166	0.6646949	0.4307096	0.3568425	0.7190919
700	0.2296547	0.2446305	0.0173811	0.2986973	0.8073033	0.0691114	0.0035543	0.1704456	0.1439661	0.5959192	0.2583347	0.7217658	0.4569790	0.3438300	0.0195404	0.4849757	0.2989617	0.6894901	0.6971991	0.0719162	0.0431334	0.7255375	0.6447830	0.1605310	0.0446548	0.4609178	0.2693051	0.1151698	0.3367361	0.0442302	0.3369075	0.3413973	0.6665098	0.5187263	0.2334338	0.0024416	0.4822231	0.2354516	0.2607331	0.0858341	0.5173279	0.4671594	0.2998184	0.2969579	0.5744037	0.7171273	0.6897264	0.7058054	0.1847529	0.6247889	0.5244960	0.4792234	0.3344350	0.3272578	0.4318019	0.1377444	0.2093329	0.0783754	0.0006480	0.0632107	0.1928928	0.1738289	0.2450997	0.1017298	0.2115293	0.5729862	0.3492922	0.3452834	0.0621491	0.1383171	0.6098700	0.6373336	0.0018861	0.2267966	0.5353983	0.0243532	0.6041261	0.3934830	0.2099336	0.0204641	0.6256886	0.5955096	0.0080687	0.5102350	0.4124711	0.1456593	0.4867997	0.4823087	0.5817632	0.6054975	0.3727326	0.3711202	0.5230312	0.5162634	0.2571292	0.3277798	0.7493565	0.3811112	0.5669959	0.7787412
750	0.2637724	0.2866684	0.0162975	0.1847336	0.6297554	0.0522718	0.0007277	0.2495492	0.1612076	0.5627140	0.2392869	0.8390524	0.4868927	0.2301962	0.0239577	0.4331406	0.3932741	0.6985444	0.7248176	0.2391655	0.0389774	0.7382234	0.8141362	0.2155848	0.0424132	0.3581328	0.3906382	0.0382011	0.3079266	0.0370499	0.3070220	0.3854189	0.6532510	0.6839715	0.1328523	0.0083432	0.4481320	0.3303846	0.2387492	0.1861861	0.4507494	0.4728265	0.3818820	0.3435329	0.6954127	0.6698200	0.6055566	0.6830342	0.1986496	0.6559370	0.5167344	0.4128319	0.3146407	0.4132799	0.4656166	0.1370562	0.1573644	0.0707505	0.0000000	0.0448625	0.2165808	0.2343533	0.2520897	0.0936177	0.2447475	0.5972781	0.3073345	0.3601388	0.0440177	0.1303305	0.6845810	0.5996353	0.0095908	0.1943581	0.4051578	0.0243712	0.6180835	0.2977918	0.2754190	0.0017653	0.5602563	0.5429530	0.0031474	0.5244045	0.3389720	0.1303301	0.5095037	0.5362351	0.4805553	0.5177853	0.3889948	0.3167585	0.4506029	0.6632661	0.2640676	0.3695738	0.6271110	0.5178157	0.4471710	0.7135593
800	0.1836052	0.2488633	0.0432575	0.1399173	0.7386839	0.0826677	0.0033147	0.2757140	0.1831347	0.5568159	0.3557518	0.5023662	0.6087837	0.1581284	0.0171061	0.4846927	0.3578222	0.5676292	0.6866249	0.4723754	0.0663639	0.6769253	0.6509361	0.1448430	0.1133354	0.3632003	0.2894733	0.0434389	0.3510098	0.0136863	0.2552221	0.4091467	0.6561785	0.6948130	0.2335713	0.0043352	0.4491916	0.1956075	0.2890400	0.1262887	0.4638724	0.5559080	0.3829159	0.3392670	0.6098703	0.6110180	0.7316967	0.6265777	0.2219865	0.6753117	0.4015252	0.4126467	0.2728723	0.3292767	0.3892026	0.1345112	0.2076316	0.1057246	0.0000000	0.0317388	0.2920185	0.2123476	0.3923204	0.1350247	0.3372199	0.7118977	0.2225194	0.4637068	0.0341994	0.0759521	0.8248178	0.6603387	0.0521904	0.2243827	0.4788936	0.0160005	0.7250424	0.5100707	0.1932889	0.0003777	0.6207100	0.4815801	0.0073427	0.4992326	0.3813900	0.0480043	0.5080944	0.4688343	0.3698064	0.4985655	0.3527414	0.4540617	0.4610160	0.6594823	0.1957164	0.3402113	0.6451307	0.5669264	0.4580851	0.6893411
850	0.1995000	0.2824944	0.0151639	0.1982380	0.8255488	0.0645415	0.0009961	0.2962154	0.1827383	0.6120814	0.2807611	0.6792586	0.5572836	0.2361266	0.0266857	0.4400311	0.3233398	0.5825460	0.6900701	0.6467285	0.0402914	0.5678385	0.7501831	0.2105174	0.0979565	0.4097478	0.2448391	0.0455239	0.3348214	0.0028067	0.3304145	0.3395857	0.6443061	0.6478944	0.1530946	0.0040227	0.4624126	0.2058463	0.2011863	0.1579544	0.5271178	0.5636107	0.4116813	0.2365294	0.5047080	0.7666582	0.6794908	0.5858239	0.4370419	0.6327597	0.4099654	0.4948889	0.1557254	0.3433883	0.3477552	0.0626178	0.2249941	0.1057396	0.0000776	0.0290472	0.2729758	0.2378699	0.2747435	0.1058608	0.3143050	0.5331011	0.2294477	0.4399724	0.0594188	0.0670297	0.7231525	0.5825318	0.0539570	0.2282984	0.4756643	0.0239817	0.5545131	0.5500597	0.1780356	0.0003256	0.5566544	0.5741741	0.0073911	0.5544631	0.3761572	0.0426081	0.4098291	0.6694102	0.5305608	0.4625028	0.3480181	0.3393208	0.4531477	0.6246813	0.2043123	0.3267769	0.8081423	0.5314179	0.4337170	0.5315660
900	0.2676152	0.3295177	0.0130232	0.2052498	0.5679879	0.0565855	0.0009109	0.2947173	0.1786146	0.5067434	0.2695847	0.4827530	0.5375999	0.1920872	0.0140914	0.4822184	0.4097617	0.5976401	0.6890803	0.6110705	0.0342365	0.5199798	0.7509446	0.1350070	0.1505344	0.4137943	0.2390989	0.0612569	0.3631958	0.0113682	0.4260926	0.3976554	0.5822123	0.6766566	0.1364809	0.0047707	0.6063485	0.1878156	0.1785235	0.1524294	0.4243244	0.5823350	0.3534273	0.2719633	0.5662283	0.5223956	0.6708028	0.5663484	0.4472069	0.5608314	0.5166577	0.4354400	0.0690407	0.3618791	0.3862720	0.1055163	0.1952649	0.1111156	0.0015361	0.0536697	0.3288134	0.2529581	0.1993030	0.2130368	0.2236212	0.7772087	0.3307938	0.5104520	0.1789773	0.0447033	0.7135630	0.5328749	0.0936596	0.1820358	0.4758314	0.0101347	0.5436123	0.5676239	0.1795900	0.0012694	0.6212467	0.5315635	0.0202222	0.4307276	0.3311768	0.0671352	0.5391193	0.6632301	0.5679202	0.4954072	0.3027248	0.3039643	0.4263187	0.6390386	0.2499528	0.2592477	0.6816426	0.4569239	0.5201938	0.6476269
950	0.1369834	0.3450331	0.0208179	0.2418302	0.7386522	0.0530453	0.0015232	0.2492052	0.1350107	0.5478235	0.3150173	0.6649928	0.5923222	0.2304690	0.0332415	0.5266173	0.2879088	0.5773408	0.6103929	0.6491452	0.0766817	0.5662129	0.6615662	0.2186889	0.1998144	0.2868356	0.2452411	0.0300540	0.4048934	0.0166670	0.2373090	0.4215172	0.6902663	0.7047974	0.2249749	0.0018079	0.5226050	0.1949883	0.1326249	0.1789017	0.4184276	0.4206248	0.2834369	0.2232740	0.6798213	0.6700220	0.5977622	0.6370900	0.4723863	0.6070674	0.4581623	0.3765118	0.0746442	0.4192118	0.3930873	0.0958003	0.1838164	0.0421332	0.0011646	0.0795379	0.3047980	0.3690294	0.1745141	0.1202959	0.2318895	0.6013214	0.2780870	0.3358916	0.1543751	0.0619754	0.6337844	0.5084644	0.1488958	0.1693895	0.3216835	0.0031551	0.5734051	0.5459328	0.1409427	0.0020817	0.6142634	0.4339121	0.0343348	0.4762334	0.4105845	0.0562691	0.3773941	0.6132123	0.5328962	0.4879059	0.3530914	0.3922763	0.4280259	0.5948761	0.2866562	0.1928017	0.7831942	0.5861165	0.4178266	0.6668915
1000	0.1906554	0.3088315	0.0402390	0.2497187	0.6209636	0.0585928	0.0008660	0.3005682	0.1684795	0.5421830	0.3024503	0.6206770	0.4253363	0.2624207	0.0165725	0.5309851	0.4097833	0.6485321	0.5339702	0.6392946	0.0608100	0.4925973	0.7790323	0.1967951	0.1709024	0.3690911	0.2135657	0.0194799	0.3530216	0.0168261	0.2091214	0.4217327	0.7931404	0.6459573	0.1314044	0.0028347	0.4977365	0.1531797	0.1699334	0.1565746	0.5046969	0.5301401	0.4145754	0.2515193	0.5129816	0.5746527	0.5310859	0.6535017	0.5592811	0.5131256	0.3909506	0.3723114	0.1351486	0.4274876	0.2998431	0.1060063	0.2337908	0.0666974	0.0006202	0.0391450	0.2244224	0.2746719	0.2452296	0.0883683	0.2483429	0.5626454	0.2152949	0.3706978	0.2216541	0.0884105	0.5495259	0.7054066	0.2284784	0.1564587	0.4591541	0.0104907	0.6948908	0.5678531	0.1323064	0.0016700	0.6203217	0.3393883	0.0177640	0.4000335	0.3975535	0.0996519	0.4187915	0.6556450	0.6225271	0.5144953	0.3244811	0.4093210	0.4118542	0.6723109	0.3051962	0.1946719	0.6527607	0.4949932	0.4624188	0.6130108

0	0.0658737	0.3938548	0.0466447	0.1647237	0.6523780	0.0559387	0.0097089	0.3233112	0.2321797	0.5598017	0.3741264	0.6028767	0.1522387	0.5631544	0.0143688	0.4589822	0.2780686	0.4688285	0.4204199	0.6247021	0.1340357	0.3839289	0.6535438	0.1568064	0.4153875	0.2008352	0.2293775	0.0273902	0.0516161	0.0572606	0.0778453	0.3760548	0.6224070	0.3314276	0.1997775	0.0055964	0.4617841	0.1426190	0.1577161	0.1378413	0.4961211	0.4567310	0.1690210	0.3381341	0.6706209	0.5886769	0.5655193	0.5867459	0.6730825	0.1029567	0.6162172	0.3629729	0.0962832	0.5966533	0.3914042	0.0429594	0.4010521	0.0149939	0.0002804	0.0395075	0.0676399	0.2948232	0.1707116	0.2038729	0.1191107	0.6066492	0.1037484	0.5426244	0.1075619	0.1063345	0.4263547	0.5185847	0.2437090	0.5241753	0.3538326	0.0636918	0.5865894	0.6883015	0.5793398	0.0022624	0.7047816	0.4649867	0.0048947	0.5111458	0.3334129	0.0347932	0.3936171	0.4751728	0.7306966	0.4129801	0.3886025	0.4168093	0.5070108	0.6563362	0.1241225	0.1556837	0.5110548	0.4048448	0.2278803	0.7018673
50	0.0921751	0.5039208	0.3813555	0.1752354	0.6727793	0.0965610	0.0029217	0.4503753	0.0318834	0.5175190	0.3188207	0.5804712	0.2364394	0.5207803	0.0162534	0.5442487	0.3139063	0.5321694	0.4120287	0.6425782	0.0435719	0.4215580	0.6968621	0.1875545	0.5618399	0.1910176	0.2220642	0.0104673	0.0681225	0.0013608	0.0526993	0.3157970	0.6570121	0.2777311	0.2688205	0.0127813	0.5044140	0.0928623	0.1041085	0.1019764	0.4227634	0.3933629	0.2251588	0.3071728	0.4752784	0.6440388	0.6488162	0.3607193	0.1814031	0.1969735	0.4954016	0.3225133	0.2106958	0.5287452	0.4771689	0.0279777	0.3368946	0.1605785	0.0000351	0.1113197	0.0598046	0.2115583	0.1712478	0.1704339	0.1916116	0.5711178	0.1006205	0.6717231	0.0617488	0.1477380	0.6091643	0.5132074	0.0833183	0.5231018	0.5208616	0.1210124	0.6198358	0.6417163	0.5777725	0.0001366	0.6794475	0.4838612	0.0230356	0.5464955	0.3920498	0.0731639	0.6152562	0.4881217	0.4615425	0.5484192	0.2620590	0.1326904	0.3583196	0.6883084	0.1057971	0.3528897	0.7202156	0.5161119	0.2908637	0.3961123
100	0.0860620	0.2822810	0.5827813	0.2171099	0.6650657	0.1043616	0.0009677	0.5363837	0.0279763	0.5529486	0.3361497	0.5950798	0.1722832	0.5184192	0.0439518	0.5281342	0.2777410	0.6495677	0.4620069	0.2648863	0.0789391	0.3892008	0.6851311	0.1937779	0.5249073	0.2785408	0.2165309	0.0224368	0.0374687	0.0000000	0.0465985	0.4026262	0.6820163	0.3790746	0.2205050	0.0012165	0.5125951	0.1381637	0.1681898	0.1330871	0.4977283	0.4330050	0.2483198	0.3607847	0.6253483	0.8296408	0.6012059	0.2926273	0.0555060	0.1104087	0.4156063	0.3168605	0.2883989	0.4401010	0.4779961	0.0208519	0.3523342	0.1525126	0.0025320	0.1193742	0.0507732	0.2179044	0.1934019	0.1348040	0.1503818	0.4666080	0.1232998	0.3720655	0.0487043	0.1193161	0.7203033	0.4570370	0.1210408	0.3792498	0.6114547	0.1047641	0.5459747	0.5202683	0.4721822	0.0005248	0.6273508	0.4017503	0.0450611	0.6223451	0.3895816	0.0669896	0.7625156	0.4689406	0.4405365	0.6914577	0.2918660	0.0509583	0.4603467	0.7229248	0.0977269	0.4181407	0.7765968	0.4410174	0.2858239	0.3290450
150	0.1088984	0.3726976	0.7110726	0.2167595	0.6337138	0.1258202	0.0004364	0.6064219	0.0086940	0.6262376	0.3332129	0.5308863	0.1393649	0.6592924	0.0197368	0.6142709	0.2908950	0.5169334	0.3735753	0.1085034	0.0608554	0.4567831	0.5559512	0.1953719	0.4847062	0.2576613	0.4049237	0.0250319	0.0250725	0.0020375	0.0257870	0.4959227	0.6113315	0.2257222	0.2054191	0.0032805	0.4271560	0.1127793	0.1622565	0.1367674	0.3421796	0.3861044	0.2105698	0.3442900	0.6022889	0.6499519	0.4316559	0.2742726	0.0495162	0.1023517	0.4177078	0.3503808	0.1297304	0.3792833	0.3472922	0.0170137	0.4436859	0.1761270	0.0015262	0.1346218	0.0396404	0.2730237	0.3609660	0.0883008	0.3156145	0.4674495	0.1339741	0.3919168	0.1400954	0.1177848	0.6876694	0.5042204	0.1067640	0.2861724	0.5395193	0.0728272	0.5677031	0.4688627	0.6663683	0.0006909	0.6353689	0.4878273	0.1120573	0.5612175	0.3716770	0.0706665	0.7427230	0.3787302	0.3191311	0.6698344	0.3522096	0.0523575	0.4121933	0.5552642	0.0580329	0.4276997	0.7748409	0.3549256	0.2951194	0.3458205
200	0.1641260	0.4092163	0.6970951	0.2395435	0.6538777	0.0873027	0.0000000	0.4932766	0.0103873	0.6189187	0.4098578	0.6236602	0.1349587	0.4859870	0.0246957	0.4241198	0.2348974	0.5642049	0.5219633	0.0314448	0.0500737	0.4276512	0.6144467	0.1916478	0.3950005	0.2654972	0.2975611	0.0574768	0.0287483	0.0007666	0.0589638	0.3665420	0.6401718	0.2955657	0.2892600	0.0024700	0.3480735	0.1514623	0.2156687	0.1204676	0.4574813	0.3653352	0.2425662	0.3108290	0.6288410	0.5758675	0.4080242	0.3731309	0.0261558	0.1272969	0.5089332	0.2890759	0.1074400	0.4499778	0.4122990	0.0133235	0.4847826	0.1407254	0.0047137	0.0907169	0.0668572	0.2587382	0.3228725	0.0610780	0.3097040	0.4759736	0.1000931	0.3153180	0.1022182	0.1552798	0.6188349	0.6151303	0.1606958	0.3027175	0.4921788	0.1290524	0.4915692	0.3899128	0.7096323	0.0005892	0.6699456	0.5284634	0.0614371	0.5075993	0.3238159	0.0636205	0.5657250	0.4754702	0.2796494	0.6774457	0.3852679	0.0538191	0.2598528	0.6558794	0.1401331	0.4264053	0.5868169	0.2229285	0.2075966	0.2209361
250	0.1121907	0.3237914	0.6628504	0.1734127	0.7232530	0.1163202	0.0010634	0.5624298	0.0145033	0.5768327	0.3855051	0.5859084	0.2663945	0.4247377	0.0196882	0.5304450	0.2258097	0.6404165	0.5717257	0.0070264	0.0777893	0.4183866	0.7027843	0.1219939	0.2858481	0.2891500	0.3034716	0.0577151	0.0972139	0.0041200	0.0357137	0.4671025	0.6330456	0.2012905	0.2596806	0.0181279	0.3586021	0.2150889	0.1703650	0.1252259	0.4192680	0.3915270	0.1800240	0.4204146	0.6728920	0.7081863	0.4122505	0.2263760	0.0420351	0.1242822	0.4759953	0.3212543	0.0213371	0.3339816	0.3463943	0.0610023	0.4409165	0.2226093	0.0006337	0.0474435	0.0247646	0.2029584	0.3782628	0.0518122	0.3215807	0.6819997	0.1245137	0.2803158	0.0596874	0.1412329	0.6894316	0.4881851	0.1181868	0.2550666	0.4952644	0.1062586	0.7491652	0.4869050	0.5386058	0.0001652	0.6109013	0.5250059	0.0818702	0.5233716	0.2956316	0.0910854	0.6550053	0.4724409	0.2687740	0.7039762	0.3431806	0.0284078	0.3772943	0.6931446	0.0774794	0.4273162	0.7239017	0.1510556	0.3365938	0.2653245
300	0.1358729	0.3097773	0.6908866	0.1884094	0.6765615	0.1109605	0.0000000	0.4616319	0.0140402	0.4967064	0.2924694	0.7114421	0.1808746	0.4365218	0.0166152	0.5755472	0.2585417	0.6356328	0.6548224	0.0038807	0.0355550	0.5596577	0.5964419	0.2029495	0.3011583	0.2514268	0.4431395	0.0791355	0.0170832	0.0050592	0.0420784	0.4504940	0.5692951	0.1912888	0.2522838	0.0040637	0.3935672	0.2152465	0.1593642	0.1223193	0.5401569	0.4735487	0.2342901	0.3681607	0.8117417	0.5819311	0.4623114	0.3276716	0.0241095	0.1696864	0.3815726	0.3939698	0.0209703	0.3082591	0.4891283	0.0277341	0.3718456	0.1658809	0.0002932	0.0584462	0.0133963	0.2327836	0.5104423	0.0489137	0.2856023	0.7467389	0.1416212	0.2824941	0.0756696	0.1108308	0.7218618	0.4652314	0.0855945	0.2582153	0.4031276	0.2134103	0.5410904	0.4444317	0.5575402	0.0003596	0.6771190	0.4047725	0.0860974	0.4977476	0.3962253	0.0926327	0.6938552	0.3336849	0.3578052	0.6804871	0.3349535	0.0286085	0.3912872	0.7641687	0.1002415	0.3730627	0.7572790	0.0763874	0.3002157	0.3022753
