Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G93A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
800	0.5447627	0.2070712	0.1177281	0.1284503	0.4731519	0.2104042	0.5946253	0.7516067	0.2717005	0.5132436	0.9228621	0.9613543	0.8773083	0.6146551	0.7280880	0.9719253	0.0032977	0.0031556	0.9729585	0.0231764	0.4734604	0.8271766	0.3907231	0.8477597	0.0348748	0.9220670	0.2139426	0.8527989	0.0846024	1.0214192	0.0916551	0.3981336	0.4096924	0.8116510	0.6859845	0.7692955	0.0270973	0.1058675	0.9925914	0.1847989	1.0255396	0.6143629	0.2830428	0.7310313	0.1903981	0.5414833	0.8781918	0.5267364	0.6905386	0.8857107	0.8744445	0.3786342	0.2781491	0.0038240	0.6954045	0.0075503	0.7919029	0.0022348	0.7965048	0.8874680	0.5857318	0.9510497	0.8847039	0.7898800	0.9947075	0.7703322	0.5675256	0.5517958	0.5297530	0.2477904	0.0008584	0.9120787	0.2257277	0.9933086	0.7463038	0.8058984	0.9181769	0.5498793	0.3697375	0.3846595	0.2432565	1.0577705	1.0187968	0.4080989	0.1976360	0.2732163	0.7119845	0.0984390	0.0007028	0.2821211	0.1749336	0.3645365	0.9548154	0.0353117	0.0246371	0.9088522	0.2787503	0.8044338	0.1145477	0.6986047
850	0.5717992	0.2752776	0.1205243	0.1484976	0.4856815	0.1982270	0.5572022	0.7298435	0.2985173	0.5431327	0.9921517	0.9600000	0.8559998	0.6618161	0.7058788	0.9118488	0.0038968	0.0005661	0.9259706	0.0137647	0.5280962	0.7592621	0.4041203	0.8092104	0.0227654	0.8624673	0.1454628	0.7957524	0.0906784	1.0322254	0.0950145	0.3883577	0.3640053	0.6270623	0.7559205	0.7852727	0.0174666	0.1099440	1.0388212	0.1732945	1.0431697	0.6764807	0.2709926	0.7985586	0.1518222	0.4478262	0.8947094	0.4612436	0.7316478	0.9831892	0.7895318	0.4312732	0.2374978	0.0086747	0.7553124	0.0007724	0.8541205	0.0021599	0.7856370	0.8455970	0.5867963	0.9623319	0.8043363	0.7100098	0.9803291	0.7932583	0.5637607	0.5765890	0.5365569	0.2849686	0.0012423	0.9770218	0.2457867	0.8620975	0.7325173	0.8368015	0.8269605	0.5266206	0.3886692	0.3829520	0.3008656	0.9509862	1.0504013	0.4710819	0.1603065	0.3134041	0.7361480	0.0692519	0.0040411	0.3039103	0.1633013	0.3801988	0.8751822	0.0319654	0.0210574	0.9310334	0.1653277	0.8109855	0.1733986	0.7112310
900	0.5734594	0.2623924	0.1082548	0.1429348	0.5070586	0.2296259	0.5725452	0.6453087	0.2703234	0.6100132	0.9707122	1.0357675	0.8751694	0.5489930	0.7898801	0.9247676	0.0092958	0.0031583	0.9485386	0.0048070	0.5280200	0.7648530	0.4156055	0.9004513	0.0240517	0.8990888	0.2346352	0.8220110	0.0702740	1.1229063	0.1242749	0.4188490	0.4126410	0.6979623	0.8222148	0.7590531	0.0242320	0.0934782	0.9714610	0.1384221	0.9952185	0.7195778	0.2279094	0.7820840	0.1272029	0.4734574	0.8665386	0.5372279	0.7671359	0.9565312	0.8651557	0.4417748	0.1887475	0.0182301	0.7498027	0.0062058	0.8336789	0.0021407	0.7590946	0.7309537	0.6006699	1.0339196	0.8126459	0.7476167	0.9824556	0.7501262	0.5275278	0.4935180	0.5998863	0.3151998	0.0028877	1.0100025	0.2558658	0.9425121	0.7554271	0.8034018	0.9301228	0.5205278	0.4227603	0.4735994	0.3517089	0.8750958	1.0291196	0.4640375	0.1404727	0.3023682	0.7503140	0.0950244	0.0014241	0.3426443	0.1655957	0.3793508	0.8575017	0.0265103	0.0159979	0.8973943	0.0757888	0.6374178	0.2147147	0.6648317
950	0.5664293	0.2854167	0.1325003	0.1217667	0.4542173	0.2430960	0.6077673	0.7621132	0.2874422	0.5921006	0.8880291	1.0380944	0.9668069	0.5499247	0.8230781	0.9459683	0.0011950	0.0061897	1.0163488	0.0064180	0.4627412	0.8570443	0.4509890	0.8512907	0.0143731	0.8544877	0.2217567	0.8173559	0.1283248	0.9807022	0.1531232	0.4291011	0.4232593	0.7668024	0.7988429	0.7727929	0.0259057	0.0977980	1.0171713	0.1321637	1.0562487	0.6215958	0.2577021	0.7416999	0.1208222	0.4336730	0.8412047	0.4389816	0.7160631	0.8626579	0.8036462	0.4307524	0.2064929	0.0207550	0.7161269	0.0043327	0.8514684	0.0000497	0.7129731	0.7067391	0.6010202	0.9334632	0.7858932	0.6545651	1.0995841	0.7550759	0.6400638	0.5346914	0.5658929	0.3076669	0.0003014	0.9742181	0.2307005	0.9265471	0.6368786	0.8716539	0.8696974	0.5123538	0.3510252	0.3842067	0.3347287	0.9213477	1.0622799	0.3602472	0.1494113	0.3074640	0.7524825	0.0638710	0.0129322	0.3253405	0.1635393	0.3399516	0.8989584	0.0278568	0.0233708	1.0141542	0.0465945	0.7629208	0.2177898	0.6859305
1000	0.6001644	0.3901362	0.1441662	0.1289520	0.4857304	0.2320002	0.5119240	0.8176893	0.2789652	0.6058055	0.9061063	0.9892612	0.9475193	0.5851723	0.7981596	0.9684069	0.0001171	0.0011221	0.9859674	0.0147538	0.4594748	0.9353975	0.4864084	0.8706314	0.0184965	0.8672035	0.2013246	0.8032198	0.1123185	1.0355505	0.1835425	0.4435006	0.3944962	0.7403532	0.8167314	0.7214372	0.0277743	0.0571888	0.9633962	0.1421093	1.0227695	0.5898075	0.2315836	0.8513525	0.1965903	0.4130968	0.8273255	0.4338125	0.7144697	0.9056370	0.8078358	0.3934599	0.1870872	0.0135662	0.7268763	0.0041740	0.7785506	0.0031858	0.7103640	0.7590491	0.6817719	1.0402953	0.7595675	0.6150950	1.0152708	0.7156343	0.6332728	0.5997634	0.5953977	0.3554810	0.0004314	0.9705271	0.2623204	0.9955701	0.6586574	0.8987679	0.7671022	0.4760465	0.4315484	0.3665954	0.3636236	0.9581140	1.0139574	0.3752177	0.1221911	0.4100774	0.7264156	0.0519146	0.0308812	0.3319990	0.1771259	0.3461944	0.8755526	0.0318255	0.0349493	0.9061306	0.0153371	0.7718272	0.2060587	0.5961682

0	0.5697964	0.2778532	0.0978065	0.0918550	0.4977783	0.2386880	0.6053130	0.7218698	0.3959277	0.5399817	0.9308345	0.9959142	0.8876609	0.6539847	0.8718728	1.0226916	0.0087255	0.0050259	0.9694841	0.0195784	0.5949543	0.9589293	0.5709912	0.9604708	0.0325846	0.9302514	0.2276725	0.7773188	0.0855975	0.9835764	0.0746419	0.4803199	0.3746290	0.7002378	0.7389921	0.9397439	0.0068475	0.0585431	0.9601688	0.1200974	1.0624456	0.6298472	0.2162468	0.7923179	0.2390308	0.6136129	0.8803468	0.3880312	0.6779180	1.0114872	0.7840062	0.4346647	0.2758103	0.0146933	0.7461905	0.0046608	0.7363416	0.0012304	0.8808769	0.8059980	0.6346503	1.1011613	0.7683671	0.7450195	1.0848441	0.8921548	0.5264415	0.6462327	0.6272527	0.3602463	0.0039516	0.9356259	0.2803425	1.0187214	0.7196265	0.7959327	0.8522966	0.5625558	0.4111942	0.3910375	0.2763775	1.0969115	1.0043153	0.3987414	0.1849210	0.3980695	0.7788245	0.0599112	0.0116096	0.2742598	0.1858628	0.3989088	0.9217859	0.0547140	0.0198763	0.9159905	0.0318908	0.8738683	0.1657121	0.6451273
50	0.5697652	0.2824176	0.1089755	0.3854731	0.5096144	0.2317004	0.5149867	0.7437391	0.3147518	0.5519821	0.9553008	1.0188171	0.9663357	0.5419033	0.7233442	0.9088595	0.0053422	0.0434797	1.0605389	0.0069326	0.5510839	0.9905575	0.6452551	0.9103568	0.2983782	0.8451645	0.2863424	0.7268100	0.0744679	0.3317120	0.0916366	0.3312999	0.1940075	0.8339093	0.7533622	0.8476046	0.0147525	0.0739622	0.9498382	0.1761928	1.0320067	0.6826675	0.2384245	0.7553937	0.2432187	0.8728524	0.9752932	0.3968680	0.7306052	1.0068498	0.8860749	0.4213267	0.2930389	0.0108097	0.7662718	0.0274219	0.8494456	0.0017053	0.7990381	0.6770314	0.6022375	1.1190659	0.8516364	0.6577795	1.0099440	0.9066752	0.5246367	0.6974143	0.7297077	0.3784292	0.0201091	0.9388748	0.1730848	0.9958041	0.6921325	0.8433213	0.8023677	0.6788329	0.3389390	0.4562046	0.2456227	0.9854876	0.9284250	0.5013958	0.2484202	0.3540622	0.6975130	0.0868562	0.0063926	0.2024107	0.1315024	0.3411712	1.0224340	0.0368544	0.0147060	0.8686408	0.0379374	0.6835931	0.1395042	0.7065656
100	0.6009566	0.3369569	0.1032014	0.5528780	0.6161782	0.2344752	0.5802293	0.7625272	0.3225745	0.6253573	0.8604249	1.1027159	0.9591447	0.4929055	0.8914617	0.9607373	0.0253627	0.0595721	0.9608599	0.0049955	0.4878640	0.9041926	0.6993385	0.8717031	0.5463273	0.9967867	0.2791384	0.6856670	0.0665386	0.0720693	0.0742589	0.2258609	0.0982241	0.8312371	0.8071393	0.6523472	0.0166669	0.0834623	0.9638779	0.2084485	1.0042368	0.7566887	0.2180101	0.7989641	0.2426933	0.9209534	0.8809221	0.4425264	0.7082087	1.0867191	0.7587420	0.4616983	0.4023746	0.0080732	0.8026838	0.0582791	0.9208684	0.0011024	1.0139862	0.6346947	0.7420751	0.9905198	0.7573906	0.7244060	0.9690673	0.9628595	0.4979704	0.6270709	0.7195387	0.3339802	0.0497922	0.9706655	0.1285960	1.0287260	0.6842423	0.8660738	0.8105173	0.7662252	0.3492655	0.5530026	0.1638873	1.0412278	1.0084962	0.7824721	0.3647463	0.3316678	0.6230683	0.0539682	0.0065490	0.1976452	0.1268210	0.3533418	0.9610940	0.0541213	0.0334193	0.7296881	0.0300773	0.4777556	0.1414022	0.6506448
150	0.5042700	0.2992810	0.1516601	0.6233113	0.6211266	0.1931060	0.6712308	0.7709977	0.3059113	0.6696318	0.9749519	1.0067639	1.0791777	0.5938152	0.8213181	0.9303696	0.0714025	0.0839673	1.0085300	0.0110169	0.5197479	1.0042871	0.7977667	0.7356931	0.6655013	0.9015221	0.2577166	0.6309511	0.0430964	0.0137377	0.0689890	0.1507170	0.0451047	0.8879958	0.6766154	0.6721397	0.0168837	0.0875181	1.0295020	0.1880771	0.9795628	0.7096799	0.2277140	0.7485058	0.3071403	0.8817060	0.7880239	0.4042736	0.6763543	0.9516775	0.6536705	0.5806863	0.3830246	0.0065068	0.8789699	0.0678183	0.7524196	0.0070708	1.0683727	0.5849224	0.7296425	0.9521680	0.9037952	0.6713415	0.9299253	0.9901695	0.6048066	0.5710596	0.5707339	0.2910308	0.0252759	0.9493099	0.0928704	1.0619025	0.6912581	0.8900429	0.8992669	0.7255804	0.2179698	0.4969248	0.1520221	1.0463157	1.0143665	0.9146235	0.4536918	0.3411740	0.6373693	0.0398950	0.0058317	0.2603376	0.1798387	0.3327426	0.9352211	0.0798203	0.0265070	0.7565616	0.0171288	0.5638635	0.1096818	0.5338135
200	0.5581422	0.3750562	0.1831397	0.6557205	0.5727406	0.1650836	0.5514765	0.8017430	0.3101139	0.5799729	1.0564250	1.0679860	1.0011090	0.5785272	0.7952291	0.8898664	0.1233858	0.0685132	1.0531069	0.0094543	0.5603788	1.0009012	0.7498411	0.6250302	0.7090596	0.8739095	0.2381429	0.6123161	0.0256699	0.0145273	0.0751018	0.1262013	0.0163188	0.9191106	0.6033766	0.7225617	0.0071711	0.0545766	1.0887464	0.1708882	0.9702670	0.5819539	0.2407211	0.7634954	0.2077494	0.9503114	0.8763940	0.4764290	0.7292434	0.9238710	0.5938696	0.5406504	0.4014663	0.0027433	0.9419596	0.0697132	0.7139211	0.0281028	1.0227217	0.4871459	0.6830773	1.0649353	0.9237667	0.7262603	0.7728433	0.9671501	0.5952878	0.5862401	0.5737666	0.3350164	0.0161223	0.8605588	0.0889735	0.9336072	0.7251641	0.7549075	0.9252466	0.8127374	0.2921117	0.5315007	0.1785203	1.0784285	1.0483833	0.8759564	0.4068757	0.3807667	0.6634714	0.0165347	0.0130822	0.2316765	0.2279005	0.2848784	0.9763119	0.0583640	0.0241721	0.7942714	0.0497439	0.4276298	0.1180007	0.5936203
250	0.6099328	0.5119718	0.2025159	0.6384767	0.5034026	0.1966189	0.4778852	0.8403287	0.3560851	0.5059621	0.9241248	1.0303455	0.9086187	0.5434492	0.6876667	0.8790018	0.1065807	0.0616233	1.0461881	0.0149779	0.4906236	1.0238481	0.7754288	0.6855796	0.6630200	0.9195284	0.2818511	0.6098928	0.0265105	0.0138489	0.0519983	0.1174233	0.0057955	0.9383527	0.5983150	0.7747419	0.0109440	0.0765452	0.9767344	0.1550642	0.9811311	0.5828608	0.2942095	0.7592904	0.1844140	0.9551759	0.9370712	0.4705281	0.7657009	0.9159303	0.5792549	0.5406958	0.4327846	0.0018090	0.9734691	0.0969175	0.7341148	0.0199277	1.0668794	0.4594124	0.6522050	1.0039037	0.9220162	0.6364119	0.7230119	1.0102061	0.5955045	0.5196523	0.5581440	0.3425224	0.0222558	0.9555701	0.1250563	1.0196154	0.7326174	0.7607099	0.8398037	0.7509651	0.2789886	0.4477811	0.2287089	0.9747887	1.0380875	0.9113737	0.4428186	0.3658174	0.6265871	0.0020153	0.0206625	0.2726506	0.1521913	0.3143694	0.9030027	0.0564349	0.0413389	0.7850559	0.0390501	0.5083877	0.1063498	0.5325612
300	0.5195467	0.5746264	0.2089477	0.5998197	0.4743849	0.1283725	0.4920694	0.7874191	0.3597662	0.5912264	0.9155070	1.0508166	0.9195632	0.5724545	0.6633085	0.7610272	0.1043761	0.0825686	0.9904848	0.0108278	0.5301966	1.0060772	0.7753661	0.7269214	0.6178116	0.9670909	0.3042715	0.5777501	0.0399779	0.0047909	0.0645760	0.0893909	0.0028118	0.8257396	0.6967996	0.6121003	0.0133462	0.0776697	0.9741225	0.1754984	1.0150489	0.5928433	0.3176757	0.7320793	0.2020946	0.9123679	1.0029429	0.3890073	0.7860627	0.9569300	0.5061246	0.4992265	0.4270954	0.0018109	0.9779892	0.0917417	0.6913930	0.0274206	0.9962259	0.3562153	0.6262987	0.9498992	0.8824716	0.6882614	0.7662308	0.9779244	0.5742160	0.5170249	0.5588160	0.3589772	0.0219151	0.8415785	0.1348894	1.0334826	0.6660806	0.7585823	0.8320113	0.8425485	0.2974435	0.5326304	0.1963715	0.8921151	0.9663484	0.9180564	0.4167705	0.3716627	0.5521830	0.0126302	0.0427129	0.3334257	0.1241152	0.3475785	0.8986058	0.0717533	0.0330823	0.7681196	0.0287005	0.4109022	0.1251035	0.4472010
350	0.5659013	0.5848923	0.2116224	0.5447148	0.5047824	0.1185497	0.5617602	0.7733877	0.3242654	0.5479194	0.9356712	1.0968776	0.9797352	0.5269954	0.5716011	0.9444994	0.1220174	0.0775109	0.9331276	0.0176066	0.5223994	1.0545107	0.7958745	0.7053585	0.6817128	0.9187318	0.2706650	0.5781792	0.0313386	0.0177075	0.0696142	0.1076201	0.0010389	0.8339976	0.6329155	0.5785818	0.0077636	0.0729670	0.9668680	0.2052162	1.1332657	0.5641968	0.3267697	0.7882908	0.2720184	0.8761391	0.8795051	0.4025757	0.6863202	0.9947814	0.5177333	0.5114296	0.3481562	0.0010012	0.9072453	0.0637549	0.6240576	0.0407388	1.0019067	0.4384458	0.7317843	0.9303216	0.8537682	0.6742800	0.7524470	0.9189310	0.5653094	0.5687996	0.5630909	0.3285919	0.0333664	0.8427303	0.1246666	0.9377843	0.7373205	0.6865112	0.9251906	0.8674770	0.3084775	0.5436945	0.2108771	0.8996815	1.0088501	0.7585602	0.4098562	0.4039229	0.5360548	0.0196522	0.0751612	0.2861552	0.2064803	0.3148065	0.8854296	0.0501343	0.0497265	0.6958694	0.0359187	0.5606448	0.1508793	0.4142822
400	0.6612501	0.6375378	0.1885067	0.5822849	0.5045970	0.0917060	0.5262086	0.7983179	0.3428137	0.6175895	0.8959269	1.0052879	1.0647943	0.4759931	0.5151739	0.7955575	0.1255686	0.0674317	0.9583904	0.0233007	0.5462678	0.9700367	0.7229618	0.6695066	0.6583308	0.9401238	0.3205507	0.6603203	0.0159268	0.0100024	0.0521234	0.0957058	0.0000431	0.8110840	0.6761768	0.6561992	0.0132707	0.0691291	0.9925753	0.1558498	1.0457356	0.6372814	0.3006270	0.7054881	0.2322421	0.9227726	0.8730607	0.4295686	0.7557505	0.9325225	0.5702474	0.4656031	0.3506547	0.0001081	0.8836030	0.0794169	0.5652203	0.0161318	0.9215561	0.4712550	0.7990651	0.9726368	0.9555452	0.6548329	0.7992508	0.8563147	0.5749230	0.5500674	0.5580345	0.2995195	0.0140210	0.9791777	0.1376588	0.8917603	0.7568675	0.7183179	0.8752200	0.8256697	0.2911421	0.5705216	0.2383227	0.9873442	1.0354337	0.7328677	0.4423450	0.4210989	0.5592940	0.0101487	0.1074728	0.3054319	0.2120336	0.3572890	0.8537539	0.0592221	0.0532041	0.6779972	0.0328330	0.4659740	0.1574293	0.3575050
450	0.6601822	0.6589376	0.2059806	0.5945951	0.5140137	0.1286503	0.4744576	0.7900463	0.3133191	0.5910211	0.9405259	0.9953996	0.9861386	0.3661756	0.4897339	0.7843720	0.1243165	0.0760689	1.0771504	0.0095693	0.5249785	0.9184436	0.6842217	0.6246019	0.7085408	0.8827667	0.2841767	0.6502959	0.0238387	0.0164585	0.0686476	0.1178961	0.0001444	0.8782049	0.7135111	0.7871566	0.0224679	0.0631434	0.9898954	0.1591470	0.9848284	0.5960755	0.2586107	0.6225659	0.1948901	1.0322618	0.9985485	0.4577229	0.7382069	1.0019388	0.6159617	0.4932043	0.3678163	0.0016354	0.9954701	0.0532373	0.6380163	0.0345747	0.9804757	0.4760260	0.6716327	1.0898254	0.9384568	0.5313936	0.7608433	0.8501813	0.4544697	0.5323828	0.5693876	0.3711813	0.0232433	0.9675345	0.1375274	1.0515628	0.8291351	0.6672332	0.9368698	0.8317294	0.3241342	0.4794914	0.2740356	1.0006550	1.0185082	0.7823679	0.4291573	0.3919864	0.5257274	0.0089927	0.0814037	0.2895022	0.1717519	0.3148109	0.8774700	0.0588714	0.0612435	0.7063241	0.0336940	0.4839945	0.1587101	0.3445043
500	0.7101657	0.6794683	0.1783606	0.6859901	0.5248020	0.1612766	0.5055523	0.8827175	0.2447520	0.5139051	1.0100963	1.0441787	0.9138033	0.3383319	0.5743483	0.9313707	0.1260054	0.1058064	0.9692447	0.0015811	0.5311183	0.9522963	0.6551320	0.6590740	0.6108443	0.8988683	0.3256914	0.5628624	0.0260475	0.0197156	0.0704492	0.1292865	0.0000632	0.9130654	0.8001525	0.7271715	0.0093772	0.0589622	1.0116249	0.1766865	1.0644933	0.6558464	0.2867354	0.6465577	0.1478643	0.9987468	1.0429666	0.4045852	0.6796432	0.9520976	0.6164219	0.4529172	0.3858553	0.0001420	0.9240956	0.0560302	0.6724591	0.0109909	1.0107155	0.4093962	0.7031343	1.1044830	1.0365247	0.5795695	0.7941940	0.8979465	0.4318132	0.4813420	0.6536252	0.2935415	0.0388004	0.9165527	0.1367959	1.1224147	0.7649297	0.6177891	0.8705878	0.9653934	0.3792633	0.5665567	0.2441621	1.0252008	0.9789010	0.7298856	0.4063165	0.3843861	0.6109289	0.0110071	0.1209460	0.2700075	0.1590736	0.3588732	0.9387014	0.0540781	0.0508805	0.7519472	0.0143088	0.5074754	0.1181612	0.2907576
550	0.7319795	0.6764633	0.2097186	0.4360475	0.4722851	0.1283674	0.4964585	0.8200238	0.3537446	0.5605921	0.9921022	1.0528665	0.9849787	0.3410636	0.5584050	0.9361728	0.1212612	0.0336452	1.0707796	0.0023051	0.5408060	1.0279175	0.5877644	0.6126808	0.3260016	0.9122069	0.3043711	0.6469596	0.0271395	0.3651982	0.0338541	0.1332306	0.1094749	0.8259906	0.7851722	0.7408294	0.0081399	0.0653184	1.0118763	0.1644045	1.0170523	0.7259482	0.3317908	0.7336440	0.1846753	0.9247159	1.0349393	0.4267445	0.6981072	1.0258673	0.5661398	0.4318905	0.4076839	0.0075013	0.9483126	0.0382419	0.6597552	0.0112239	1.0057113	0.4347556	0.6961043	1.0130943	0.9072621	0.5192614	0.7710541	0.8524559	0.4049072	0.4180293	0.6006812	0.3850860	0.0198195	0.9239298	0.1626783	1.0005864	0.8401055	0.6613446	0.7526455	0.9061276	0.3913814	0.4707302	0.2789714	0.9940030	0.9485112	0.8235867	0.2658729	0.3849939	0.6919552	0.0172131	0.1438166	0.2956843	0.1928792	0.3404761	0.8818543	0.0501795	0.0383850	0.7054017	0.0064509	0.7675582	0.1253642	0.3317456
600	0.6204878	0.6370888	0.1792079	0.2380717	0.4968519	0.1435461	0.4544166	0.8979811	0.3148545	0.5471382	1.0281736	0.9352410	1.0201679	0.3551535	0.4602433	0.9589944	0.0814172	0.0081315	0.9020063	0.0056533	0.6215582	1.0986466	0.4901266	0.7430807	0.1291626	1.0054498	0.2831471	0.8570558	0.0334387	0.7319794	0.0387722	0.1589337	0.1605227	0.8823138	0.8198898	0.7492336	0.0115241	0.0577671	1.0415758	0.1244043	1.1020332	0.5996441	0.2581543	0.6636987	0.2436348	0.8194037	1.0389818	0.4331459	0.6370465	0.9603031	0.6031447	0.3613829	0.4243749	0.0051640	0.9332624	0.0210107	0.6884188	0.0070668	0.9340154	0.4687925	0.6327643	0.9897741	0.8844355	0.4694960	0.8788945	0.8692858	0.5025733	0.4205784	0.5531239	0.3105448	0.0072944	0.9776582	0.1891693	0.9107023	0.8639570	0.7091074	0.7776937	0.8110819	0.4004157	0.5115448	0.2967453	0.9288602	0.9254540	0.8906584	0.1888010	0.4093187	0.7159044	0.0277712	0.1771073	0.2878789	0.1327343	0.3650642	0.8887764	0.0306790	0.0350564	0.7037493	0.0106904	0.8386245	0.1466904	0.2847559
650	0.7574044	0.5730887	0.1400159	0.1375160	0.4906545	0.1476202	0.5034276	0.9268121	0.3471583	0.5756716	0.9806071	0.9986100	0.9544213	0.3242987	0.5396195	0.9288763	0.0373470	0.0012255	0.9482986	0.0154429	0.5794362	0.9280779	0.4399170	0.8277181	0.0665140	0.9284397	0.2177640	0.9960422	0.0425811	0.8286245	0.0361868	0.1676804	0.2105599	0.7066264	0.7415868	0.7472388	0.0000000	0.0609214	1.0480001	0.1333216	0.9244014	0.6811528	0.2889622	0.7618344	0.2493515	0.7518032	1.1194054	0.4157554	0.6088165	0.9988179	0.7660645	0.3027766	0.3578291	0.0241372	0.7895561	0.0063275	0.7028423	0.0016404	1.0068902	0.5681798	0.6079064	0.9209368	0.8107551	0.5304661	0.8190466	0.9415574	0.6022349	0.5481743	0.5461632	0.3621172	0.0002749	1.0595642	0.1656159	0.9695416	0.8041284	0.7237188	0.7719268	0.5762715	0.3791034	0.5055332	0.3345105	0.9879529	1.0251866	0.8116127	0.1987780	0.3604811	0.6977300	0.0400176	0.1345606	0.2602203	0.1459786	0.3796783	0.8727313	0.0181097	0.0548060	0.7784497	0.0305563	0.8137956	0.1884436	0.3334009
700	0.7411911	0.5155774	0.1474724	0.0975990	0.4976363	0.1770023	0.5019940	0.8751742	0.2903408	0.5204875	0.9122529	0.9799508	0.9578744	0.3019458	0.5517255	0.9440349	0.0126494	0.0010153	0.9801906	0.0184757	0.5830198	0.8570272	0.4468245	0.7989876	0.0318228	0.8455679	0.1669215	0.8404687	0.0497966	1.0137125	0.0386362	0.2413357	0.2643984	0.6651176	0.6694890	0.6821846	0.0073049	0.0702918	1.0233043	0.1216365	0.9287420	0.6759964	0.2163559	0.7873840	0.1810394	0.7764616	1.0232614	0.4919987	0.6189988	0.9719392	0.7953121	0.2296008	0.1922113	0.0289078	0.7584438	0.0041556	0.7544059	0.0009508	0.8489909	0.5481362	0.5822852	0.9489909	0.8434731	0.4795517	0.9396346	0.8577862	0.6051553	0.5006228	0.5364827	0.2754106	0.0000000	1.0923808	0.1977904	0.9536853	0.7104792	0.7886360	0.9129074	0.6053354	0.4209797	0.4947248	0.4092963	1.0317106	1.0658935	0.6803179	0.1950448	0.3552842	0.7185273	0.0588867	0.1226192	0.1929779	0.1618804	0.3713230	0.9450591	0.0322198	0.0929186	0.7409716	0.0200972	0.8869209	0.2030414	0.3028635
750	0.6159663	0.5014169	0.1286179	0.1290570	0.4897514	0.1607788	0.5318742	0.9177452	0.3238548	0.5148432	1.0052991	0.9502049	0.9844757	0.3418187	0.5609966	0.9963947	0.0050038	0.0043808	1.0032624	0.0238093	0.4489303	0.7890429	0.4014372	0.8399112	0.0167556	0.8542863	0.1863319	0.7700834	0.0583899	0.9682825	0.0454448	0.3823223	0.3606217	0.6556980	0.6477484	0.5590473	0.0107589	0.0756744	1.0000880	0.0928366	1.0310757	0.6301246	0.2097753	0.7924524	0.1304579	0.7574154	0.9204669	0.5082546	0.6973073	0.9429995	0.8053851	0.2411769	0.2639710	0.0450172	0.7545936	0.0110689	0.6980698	0.0041132	0.8636713	0.6015775	0.5448611	0.9799391	0.8670060	0.4946447	0.9912821	0.8867608	0.5435536	0.5061232	0.6291555	0.3694668	0.0009626	1.0218571	0.1818727	1.0084459	0.7511109	0.7661321	0.9879122	0.5915963	0.3937377	0.4801676	0.4087798	1.0120939	1.0949488	0.5506483	0.1773616	0.3645958	0.7371621	0.0598209	0.0801216	0.2753590	0.1615466	0.4098971	0.9178716	0.0404387	0.0742463	0.7783533	0.0076167	0.8650951	0.1910559	0.3228023
800	0.5628700	0.4020058	0.1218723	0.1041938	0.4531345	0.2546838	0.5358005	0.9153945	0.2965367	0.5065766	0.9858392	0.9912426	0.9152505	0.3403454	0.6703523	0.9149509	0.0016124	0.0011771	0.9340916	0.0392115	0.4379048	0.7615701	0.4344329	0.8357800	0.0211903	0.9283387	0.1744927	0.7179984	0.0620035	0.9531806	0.0585869	0.4425157	0.3203278	0.6545101	0.6400024	0.7571819	0.0167028	0.0963695	1.0193397	0.0832882	0.9411247	0.5722554	0.1965087	0.7163454	0.1268267	0.7152729	0.9289339	0.4620417	0.8190405	1.0610719	0.8719177	0.3025216	0.2405728	0.0159040	0.7214038	0.0033117	0.6184155	0.0056856	0.7429939	0.5684707	0.5300795	1.0561298	0.8616567	0.4735209	1.0277330	0.8108165	0.5331009	0.4920564	0.6083698	0.3198322	0.0003146	0.9684600	0.2181572	1.0199679	0.7353175	0.7818835	0.8981226	0.5857019	0.3609498	0.4864238	0.3901087	0.9791395	1.1934019	0.4656769	0.1368630	0.3977446	0.6957185	0.0425290	0.0490486	0.2118338	0.2258383	0.4115611	0.8709762	0.0329547	0.0391956	0.6992715	0.0066158	0.8309774	0.2226086	0.3524345
