"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
950	0.1356573	0.5508604	0.0568273	0.2788353	0.9972442	0.0834019	0.0070846	0.4976543	0.2447639	0.7975730	0.4979155	0.8526569	0.3602488	0.6700069	0.0394452	0.6801950	0.4002920	0.7436078	0.6163309	0.9580336	0.1573396	0.6072897	0.8842808	0.2925963	0.6353130	0.3430000	0.3699214	0.0476157	0.0819613	0.0211638	0.2875209	0.6413777	1.0755836	0.5167817	0.3835604	0.0104944	0.8794843	0.2498549	0.2100680	0.1714107	0.6594677	0.7149616	0.3256868	0.4062775	0.8667145	1.0331361	0.8524034	0.8522706	1.0296892	0.1901268	0.8086463	0.5512072	0.2883628	0.8191647	0.5848024	0.1138761	0.5084980	0.0621018	0.0002244	0.0589750	0.1402407	0.4471082	0.2761887	0.2360838	0.2448907	0.7177352	0.1412896	0.6896393	0.1758112	0.1567617	0.7373289	0.8809535	0.2169290	0.5876459	0.5145865	0.0890919	0.8514003	1.0210308	0.7538864	0.0010620	1.0286841	0.7365804	0.0217112	0.9790905	0.5157436	0.0830156	0.6292514	0.8323815	0.9185316	0.6022472	0.4754743	0.5542391	0.6598285	1.0576649	0.1569734	0.3783937	0.9621324	0.7182812	0.4865976	0.9699874
1000	0.1516027	0.5707237	0.0597322	0.2692050	1.0120756	0.0789525	0.0115911	0.4151926	0.2781075	0.8339258	0.5555822	0.9248166	0.2653195	0.6823793	0.0402388	0.8147660	0.3904279	0.6915687	0.6437022	0.9270513	0.1209775	0.5808065	0.9968351	0.3317857	0.5246313	0.3697637	0.3646479	0.0264521	0.0779703	0.0157173	0.1743970	0.6879325	0.9550771	0.3664094	0.3868612	0.0050514	0.8397941	0.2150237	0.1650990	0.2149175	0.6753146	0.6728403	0.3131016	0.5293925	0.8804478	1.0011102	0.9513700	0.7874846	1.0531246	0.2052495	0.7465359	0.4969681	0.2687385	0.9207250	0.5059092	0.0703911	0.5954951	0.0648966	0.0011775	0.0320674	0.0971406	0.3912571	0.2283380	0.2659064	0.2258448	0.7852340	0.1678029	0.7291315	0.1044874	0.1533266	0.7618575	0.9538015	0.1983130	0.5592971	0.5256656	0.1235496	0.8366617	1.0813631	0.7355161	0.0016499	0.9640232	0.6683868	0.0248196	1.0287243	0.5265295	0.0806176	0.7006521	0.7822784	1.0204250	0.7007606	0.4525311	0.4717930	0.6594053	0.9242381	0.1027225	0.3565792	0.9859183	0.7153444	0.4518019	0.9958167

0	0.0945369	0.5919877	0.0524923	0.2838872	1.0196474	0.1143818	0.0080349	0.4689706	0.2757100	0.7848106	0.4745436	0.9617240	0.2665108	0.6875088	0.0313457	0.7478442	0.4279631	0.6955591	0.6181272	1.0609433	0.1648472	0.5746940	1.0907141	0.2732311	0.6686051	0.3705906	0.4116467	0.0281707	0.0652965	0.0210860	0.0862168	0.6211407	1.0159087	0.5675781	0.3516060	0.0182895	0.8410836	0.1773705	0.2583989	0.2021406	0.7129313	0.6587541	0.2973112	0.4687159	0.7544215	0.9010128	0.8808510	0.8373288	1.0537787	0.2148238	0.8686452	0.6000193	0.1500856	0.7442874	0.5540224	0.0537788	0.6117905	0.0534149	0.0007175	0.0560737	0.1544623	0.3324006	0.1731279	0.2946363	0.2692929	0.8659933	0.1320686	0.7693461	0.0839500	0.1612966	0.6777058	0.7995051	0.1952416	0.7080184	0.5251501	0.1338536	0.9050631	1.0090305	0.8569777	0.0015498	1.0849013	0.6474666	0.0179784	0.7642298	0.4865926	0.1127283	0.6857087	0.7439414	0.9043545	0.6573913	0.5222012	0.5068875	0.6819348	0.9160437	0.1581979	0.2327969	0.8878093	0.6974787	0.4285465	0.9863497
50	0.0881016	0.6924410	0.0456962	0.3642380	0.9786896	0.0862185	0.0002004	0.4861119	0.2868196	0.9064927	0.3825104	0.8193699	0.2524224	0.7639422	0.0292486	0.8208598	0.4928953	0.6406212	0.5832998	0.9994887	0.0928417	0.5457132	0.9496267	0.3657491	0.6276715	0.6033082	0.2913895	0.0481178	0.0571658	0.0352392	0.3608142	0.6514023	0.9970582	0.4388742	0.3513417	0.0140710	0.7876058	0.1631635	0.2989766	0.2243157	0.7753794	0.6157155	0.5134516	0.5244840	0.8857523	0.8819344	1.0022586	0.7475362	0.9493266	0.1811173	0.7093838	0.4484722	0.2067352	0.7365733	0.6041389	0.0684635	0.6728907	0.0299314	0.0064784	0.0402383	0.0805233	0.5011735	0.1836627	0.2510950	0.2461944	0.9369926	0.1386322	0.6899872	0.0298193	0.1643882	0.6413866	0.7685788	0.1571268	0.7218398	0.5326069	0.1131844	0.8051329	1.1429368	0.8334552	0.0009170	0.8764643	0.6049870	0.0569096	0.8669512	0.5105806	0.0796038	0.6408310	0.8127984	0.6658534	0.6661313	0.5329430	0.5644145	0.6918056	1.0442222	0.1732101	0.1258844	0.8426804	0.5808944	0.4318359	0.8802218
100	0.1031853	0.5882737	0.0735651	0.4538761	0.9660063	0.0753989	0.0066723	0.5009962	0.2899042	0.9495066	0.3269643	0.8119473	0.4130793	0.7815298	0.0253901	0.9055831	0.5763037	0.6753380	0.5589142	0.9802812	0.0893431	0.6010490	0.9201545	0.3075136	0.5948715	0.8319269	0.1631094	0.0619996	0.0792552	0.0928682	0.5973751	0.6415828	1.0603165	0.4341948	0.3524127	0.0147794	0.7934034	0.2389263	0.1954848	0.2311726	0.7085115	0.5126152	0.6924649	0.5152003	0.8508602	0.9417765	0.9105481	0.7804650	0.9225817	0.2185394	0.7225245	0.4737087	0.2197432	0.6532612	0.5414030	0.0508821	0.6578506	0.0185135	0.0005992	0.0476602	0.1690444	0.6189915	0.2090016	0.2212468	0.3733036	0.8939235	0.1167459	0.7387977	0.0311379	0.2101276	0.6629130	0.8783713	0.3023873	0.6752565	0.5264142	0.0866467	0.7370596	1.0322660	0.8264842	0.0000147	0.7003908	0.4601360	0.0468375	0.8022784	0.4971455	0.0647764	0.5613764	0.8374103	0.5702515	0.7158215	0.5219967	0.5180412	0.6660793	1.0120512	0.1504067	0.0837087	0.9276033	0.6862369	0.4354892	0.8649056
150	0.0924015	0.5969497	0.1058383	0.4954089	0.9578618	0.0464629	0.0054420	0.4447798	0.2448405	0.9452350	0.2714975	0.9237530	0.6211185	0.7779436	0.0149766	0.8698395	0.6078560	0.7882940	0.5623953	0.9536774	0.0754645	0.7055083	0.8692291	0.3601620	0.6434907	0.9755607	0.1268772	0.0516551	0.0877135	0.1405222	0.7146749	0.6380557	1.0296829	0.4265147	0.3508154	0.0136961	0.8217703	0.2287105	0.1064720	0.2758036	0.7669249	0.5341946	0.7966960	0.4563194	0.9007816	0.8707387	0.9843300	0.7289098	0.8433215	0.1879471	0.7833882	0.3997092	0.3074366	0.6591022	0.5756903	0.0681252	0.5786028	0.0173941	0.0096717	0.0553855	0.1988596	0.7919920	0.1746146	0.1664435	0.3802192	0.9267173	0.1149474	0.7608847	0.0204000	0.2420629	0.7746460	1.0355846	0.3379608	0.6287174	0.4972045	0.1275402	0.8669889	1.0015031	0.7926588	0.0015459	0.5335884	0.4016155	0.0346418	0.7185724	0.5287196	0.0599852	0.5755749	0.9580960	0.5448385	0.7064252	0.4530329	0.6185544	0.7263385	1.0531626	0.1268137	0.0384668	0.9189006	0.7455548	0.5277181	0.8194654
200	0.1076457	0.4994659	0.1477015	0.5276868	1.0357045	0.0183966	0.0054405	0.4408713	0.2618030	1.0206845	0.2943426	0.9200793	0.6498681	0.8970842	0.0152776	0.9151370	0.6026967	0.6953502	0.5761824	0.9975384	0.1138992	0.6967371	0.8506754	0.3424553	0.6555570	1.0030364	0.1156793	0.0499723	0.1350258	0.1150896	0.8077509	0.6206695	0.9829851	0.3920357	0.3629956	0.0034175	0.9508888	0.1913093	0.0601302	0.3603684	0.7178683	0.5832575	0.8053889	0.4671528	0.9234628	0.9172723	0.9442259	0.8093822	1.0385493	0.2272560	0.8544443	0.3685722	0.4504670	0.6796243	0.6242457	0.0718351	0.5089623	0.0074721	0.0065708	0.0686555	0.2169926	0.8831023	0.2043359	0.1673798	0.4304161	0.8528654	0.1912742	0.7807956	0.0229633	0.2091720	0.7260653	1.0092741	0.3009345	0.5103265	0.4666302	0.1349965	0.9322631	1.0070477	0.6512831	0.0001641	0.4981108	0.3098368	0.0426378	0.7502411	0.4666877	0.0419119	0.7765871	0.9773770	0.5379036	0.8538128	0.4569554	0.6354337	0.7888572	0.9119166	0.0702626	0.0412295	0.9941709	0.7865320	0.4421961	0.8614139
250	0.1262711	0.5037727	0.1866333	0.5100542	0.9838650	0.0324531	0.0047533	0.3767647	0.2819007	0.9405002	0.2235373	0.9369346	0.6772326	0.8736653	0.0047240	0.9207064	0.6473188	0.6178262	0.5671558	0.9889477	0.1603064	0.6254677	0.8772644	0.3202507	0.8751934	0.9972176	0.0945737	0.0513165	0.1245104	0.0917892	0.7675390	0.6031304	0.9603537	0.3896735	0.3155115	0.0030539	0.9877288	0.1278884	0.0595865	0.2989492	0.6732334	0.5625975	0.7659834	0.4665793	0.9263351	0.9227171	0.8682046	0.8317080	0.9884723	0.1472257	0.7685703	0.3943598	0.5399092	0.7995850	0.7273807	0.0589313	0.4920466	0.0025409	0.0004776	0.0664647	0.2032433	0.8020891	0.2284732	0.1497804	0.4781258	0.8354422	0.1941216	0.8319974	0.0123538	0.2210693	0.7081075	0.9115254	0.2125336	0.4194966	0.4328176	0.1091972	0.7970301	0.9461813	0.6960880	0.0010997	0.4979008	0.2696406	0.0389216	0.8062296	0.4956150	0.0407466	0.6290847	0.9328578	0.5173010	0.7400686	0.4510645	0.5058539	0.8036490	1.0207085	0.0727777	0.0189323	1.0311735	0.8545940	0.4956594	0.8773186
300	0.1298865	0.4027185	0.2228516	0.4464911	1.0160249	0.0217932	0.0042430	0.4180573	0.2454887	0.8648230	0.2168268	0.9027168	0.6182230	0.8142335	0.0026825	0.8156208	0.6076203	0.6087885	0.5858159	1.0562747	0.1248492	0.4937370	0.9466375	0.2819175	0.8523687	0.9957653	0.0890218	0.0386289	0.1165254	0.0959676	0.7010783	0.6003428	0.8865076	0.3979293	0.3327389	0.0053549	0.8676440	0.0825653	0.0485439	0.3101662	0.7362952	0.5982875	0.8374371	0.5090576	0.8309992	1.0715268	1.0388285	0.7682728	0.9819493	0.1489433	0.6558009	0.3329373	0.6478283	0.8219115	0.7421069	0.0673707	0.4487080	0.0031481	0.0033904	0.0536094	0.2199727	0.7931351	0.2178000	0.1814020	0.5495889	0.8995934	0.2085883	0.8504117	0.0115759	0.2078468	0.7595608	1.0258462	0.2533856	0.3916340	0.3581725	0.1014668	0.7462348	0.9008377	0.6300194	0.0015865	0.4701872	0.2739314	0.0303290	0.8324207	0.5079046	0.0460310	0.5632105	0.9841466	0.4652570	0.8189328	0.4333757	0.5296341	0.7892144	1.0292618	0.0936849	0.0187150	1.0331179	0.8250381	0.4843233	0.9096130
350	0.1704147	0.4481343	0.2040489	0.4726689	1.1017521	0.0309646	0.0053888	0.4412346	0.2744078	0.8610223	0.2389838	0.9077511	0.5974293	0.8456523	0.0031099	0.8195717	0.6128513	0.5602267	0.5368180	1.0063412	0.1138018	0.4320008	0.9811358	0.2494896	0.9024382	1.0631269	0.1199349	0.0267756	0.1887670	0.0797913	0.7651603	0.6333428	0.9057833	0.4284122	0.3178633	0.0021971	0.8461709	0.0649849	0.0570232	0.3278523	0.7386719	0.5949941	0.7407243	0.5462720	0.8517600	1.0205232	0.8942211	0.7804924	1.0464741	0.1397172	0.6566494	0.3587117	0.6460011	0.7075353	0.6325602	0.0866527	0.5936071	0.0041446	0.0039726	0.0399191	0.1725872	0.8035404	0.2244142	0.1993045	0.4182237	0.8937460	0.2001239	0.8451919	0.0179412	0.1917629	0.8558576	0.9585471	0.3073300	0.4763191	0.4518305	0.0853467	0.7456149	0.9184114	0.6172517	0.0019278	0.4612180	0.2688309	0.0180880	0.8843260	0.4823407	0.0507541	0.6509938	0.9808662	0.4615834	0.7915722	0.4246578	0.5644686	0.7774342	1.1363765	0.0856723	0.0140128	1.0984952	0.8590194	0.4298017	0.8930167
400	0.1530309	0.4429740	0.1765984	0.5056870	1.0463106	0.0182210	0.0004359	0.4274805	0.2863581	0.8977495	0.2752233	0.9144094	0.4989064	0.9400713	0.0022008	0.7411522	0.5932039	0.5545080	0.5397752	0.9898828	0.0790329	0.4573706	0.9143267	0.2389858	1.0575986	0.9366834	0.1430631	0.0428952	0.1778413	0.0899589	0.7952059	0.5730440	0.8715996	0.4744485	0.2958241	0.0091633	1.0502181	0.0487927	0.0618315	0.3682384	0.7915038	0.5780574	0.6658204	0.5117718	0.9233569	0.9836985	0.9288747	0.7673171	1.0179701	0.1351520	0.6395330	0.3420683	0.6257565	0.7067801	0.7215399	0.0766623	0.6441869	0.0042617	0.0000188	0.0628225	0.1049483	0.7930942	0.2147440	0.2617785	0.4606980	0.7979113	0.2374658	0.7818115	0.0433893	0.2375534	0.8676694	1.0230213	0.3377154	0.4552131	0.3915848	0.1112927	0.7005999	1.0379840	0.6874063	0.0027277	0.4519125	0.2607748	0.0396063	0.8702289	0.4640796	0.0633619	0.6607482	0.9175442	0.5155274	0.8511053	0.4553253	0.5705363	0.8039541	1.0795280	0.1098494	0.0128049	1.1201462	0.9160668	0.4195992	0.9870668
450	0.1488966	0.4278948	0.2229947	0.5839308	0.9647589	0.0135497	0.0011667	0.4013263	0.2775463	0.9084083	0.3259957	0.8965819	0.4961657	0.8658168	0.0038719	0.7940844	0.6558300	0.6270627	0.6186125	0.9937671	0.0993342	0.3815133	1.0798342	0.2594322	0.9872101	1.0184191	0.1346233	0.0507273	0.1584278	0.1024048	0.7335135	0.5059696	0.9640676	0.5322786	0.3323916	0.0096722	0.9804997	0.0616442	0.0682494	0.3856385	0.7317879	0.4993901	0.8513217	0.4593539	0.9069254	1.0477683	0.9348455	0.7524842	1.0311876	0.1240750	0.6318083	0.2688400	0.6402030	0.7031768	0.6583366	0.0809260	0.6173302	0.0097088	0.0024409	0.0733869	0.1155141	0.9178417	0.2121071	0.2423407	0.4258141	0.8870054	0.2634832	0.7088966	0.0362561	0.2378724	0.9749789	0.9683804	0.2575982	0.4746320	0.4200587	0.0693381	0.7272121	0.9415861	0.7140200	0.0056133	0.4314984	0.2539893	0.0291041	0.8687004	0.5244929	0.0976556	0.6781521	0.9485085	0.5336424	0.8779800	0.4909506	0.6276210	0.7757585	1.0069637	0.0953319	0.0166715	1.0521567	0.8426121	0.4062918	0.9498385
500	0.1395332	0.4947049	0.3279854	0.5231658	0.9515677	0.0151144	0.0015078	0.4124396	0.2660334	0.9118484	0.3230551	0.8956395	0.4884660	0.9626533	0.0011418	0.7909412	0.6834429	0.7128014	0.5768346	0.9562634	0.0970875	0.3873876	0.9385954	0.2704365	1.0757870	1.0704280	0.1137874	0.0327391	0.1610690	0.0709943	0.7362992	0.5545945	0.9875681	0.5878108	0.2877826	0.0050821	0.9306223	0.0526227	0.0600070	0.3501392	0.7859548	0.5448441	0.7545021	0.4521022	0.8219273	0.9983955	0.8755943	0.8554944	0.9649625	0.1451367	0.6267732	0.3354574	0.7198950	0.7622307	0.7204222	0.0798191	0.6536008	0.0041186	0.0019758	0.0610698	0.1188469	0.8779156	0.2117849	0.2479636	0.4352812	0.8828995	0.2169126	0.7126504	0.0255345	0.2686831	0.9061066	0.9077981	0.2549359	0.4626414	0.4144309	0.0732759	0.7032176	0.8817763	0.6466917	0.0006413	0.4310976	0.2741302	0.0198885	0.8235847	0.5255325	0.1064384	0.6204629	0.9707015	0.5340430	0.8085095	0.4698288	0.5285722	0.7432052	1.0506372	0.0847422	0.0263704	1.0304467	0.9021341	0.4557351	0.9275670
550	0.1512624	0.4441119	0.3343366	0.3579142	0.9977522	0.0113400	0.0009571	0.4063781	0.2285195	0.8796924	0.3933587	1.0018868	0.5205328	0.9407642	0.0194795	0.7898437	0.5889053	0.6836270	0.5845752	1.0678111	0.0789940	0.4051348	0.9585050	0.2954313	1.0277340	0.8290472	0.1942192	0.0234981	0.2231502	0.0656700	0.4595513	0.5905662	0.9631180	0.6805303	0.3234249	0.0034820	0.9931064	0.0657851	0.0861336	0.3677896	0.7039451	0.5358499	0.5016274	0.4794205	0.8951211	0.9170635	0.8178056	0.7108087	0.8860894	0.1386044	0.6136340	0.3165134	0.7603112	0.7188003	0.6849490	0.0723505	0.6999053	0.0066569	0.0016379	0.0532645	0.1356337	0.6823258	0.2130124	0.2541867	0.4037283	0.9002972	0.2130934	0.7190163	0.0555008	0.2076228	0.8045923	0.9301599	0.2262851	0.4426129	0.4405964	0.0840802	0.6616366	0.8895362	0.6000309	0.0010288	0.5512908	0.4138853	0.0215130	0.8210624	0.5145188	0.0812872	0.5123129	0.9515098	0.8425329	0.6788402	0.4534854	0.5158265	0.7838667	1.0827815	0.1150421	0.1973898	0.9897530	0.9940417	0.3784762	0.8639892
600	0.1734739	0.4993308	0.1890132	0.2624306	1.0474317	0.0127938	0.0016429	0.3693175	0.2300198	0.8840983	0.4446504	0.9239808	0.4695100	0.9538549	0.0176924	0.8407723	0.4528140	0.8099995	0.5322148	0.9512825	0.1015479	0.3795964	0.8657977	0.2738662	0.9538956	0.5393902	0.2863778	0.0462426	0.1379649	0.0472478	0.2951738	0.5722485	0.9351580	0.5701650	0.2856513	0.0055409	0.9186242	0.0816145	0.1008150	0.3285586	0.7918796	0.6127102	0.4347436	0.4091326	0.9268347	1.0582525	0.9315966	0.7618811	0.9061095	0.0904215	0.6448956	0.3728321	0.8705286	0.6952607	0.6441921	0.0413771	0.6387919	0.0313683	0.0013879	0.0553601	0.1270493	0.4609063	0.2261758	0.2423675	0.3236915	0.8641443	0.2115724	0.7794248	0.0831511	0.1660273	0.9148453	0.9565737	0.1531393	0.4621297	0.4620032	0.0855314	0.8228989	0.7948807	0.6760629	0.0002279	0.7664762	0.5270967	0.0267466	0.8716225	0.5145256	0.0793834	0.5812002	0.8381586	0.8363380	0.6429861	0.4768507	0.4590337	0.8294036	1.0081056	0.1565712	0.3187909	0.9930920	0.9917087	0.4444342	0.9251337
650	0.1570542	0.5360638	0.1281885	0.2316611	1.1663935	0.0413453	0.0005903	0.3377434	0.2672955	0.8441774	0.4009884	0.9762710	0.3369638	0.9098511	0.0478668	0.7525188	0.4055119	0.7427711	0.5711718	0.9587973	0.0978227	0.4345754	0.8480960	0.2406675	0.9545434	0.4342464	0.2854565	0.0477124	0.1765141	0.0187084	0.2393405	0.6000759	1.0163640	0.6520701	0.2918079	0.0057530	0.8368723	0.0818561	0.1557659	0.2763486	0.7180073	0.6499794	0.4632359	0.3975202	0.8869643	1.0525337	0.8789546	0.7973017	0.9334526	0.1021965	0.6492645	0.3649222	0.6838596	0.7778721	0.6585965	0.0350161	0.6033343	0.0281267	0.0002240	0.0652950	0.1612870	0.3828856	0.2217928	0.2228871	0.2763195	0.7167648	0.2343369	0.7379728	0.1167422	0.2195404	0.8685114	0.9271573	0.1616880	0.4896937	0.5937491	0.0956713	0.8029183	0.8232750	0.6897286	0.0003963	0.8905118	0.5295744	0.0155143	0.9197650	0.5439907	0.0990409	0.5604420	0.8228537	1.0275865	0.6250221	0.5035395	0.4898519	0.7783754	0.9700421	0.1424423	0.3926031	0.9623928	0.8250868	0.4346994	0.9010602
700	0.1246275	0.5856608	0.0598710	0.2239159	1.0575089	0.0778065	0.0043168	0.4239166	0.2237056	0.8518327	0.4182431	0.9315229	0.3428341	0.8158264	0.0497836	0.8187245	0.4015795	0.6949299	0.5494372	0.9976669	0.0785802	0.5092471	0.8701685	0.2651044	0.8296544	0.3799287	0.3107760	0.0333366	0.1044824	0.0232198	0.2338385	0.6236984	1.0002663	0.5655614	0.3097223	0.0062567	0.8639685	0.1427552	0.1851471	0.1998930	0.6592724	0.6603132	0.4243285	0.4010969	0.9526296	0.9179953	0.9709015	0.6481570	1.0081483	0.1037328	0.7268840	0.3967265	0.3642004	0.8032804	0.6371971	0.0438570	0.5266444	0.0503122	0.0010669	0.0867602	0.1142707	0.3774073	0.2431241	0.3116071	0.2442780	0.8440133	0.1940635	0.7142270	0.0794742	0.2146781	0.7933339	0.8521240	0.2077309	0.4884333	0.6369971	0.0900826	0.7910425	0.8990989	0.7417621	0.0005179	0.9222459	0.6050541	0.0132715	0.8629915	0.5285315	0.0688570	0.6152981	0.8637198	0.8738151	0.6461134	0.5041743	0.4399066	0.7374634	0.9871534	0.1161102	0.4412295	0.9312702	0.7620609	0.4357001	1.0199499
750	0.1160619	0.6749931	0.0340137	0.2880936	1.0092624	0.0677786	0.0087910	0.3336448	0.2535936	0.8483991	0.4722434	1.0530467	0.2796866	0.7435886	0.0338005	0.6752886	0.3781473	0.7237526	0.5950791	0.9879872	0.0903118	0.5504887	1.0086629	0.2619561	0.6861980	0.3396328	0.3670403	0.0521447	0.0737930	0.0190563	0.1631290	0.6157895	0.8526228	0.5799242	0.3032841	0.0047060	0.8928835	0.1388429	0.1736088	0.1799137	0.6239050	0.6305378	0.4239752	0.4075754	0.8783362	0.9447541	0.9973273	0.8308076	0.9623691	0.1263379	0.7881139	0.4533946	0.2079744	0.8183162	0.7414975	0.0524495	0.5779740	0.0437276	0.0016018	0.0758795	0.1429738	0.3272759	0.2032155	0.2370048	0.2187706	0.8156955	0.2506273	0.6865750	0.0894079	0.2301893	0.7115222	0.7673354	0.2123349	0.5015403	0.5835585	0.1204464	0.8203891	0.9124202	0.7451544	0.0046926	1.0235237	0.6085946	0.0119064	0.7224034	0.4461592	0.0847827	0.5989765	0.8271367	0.8407284	0.7723233	0.4961757	0.5716370	0.7718812	0.8883423	0.1684910	0.4171127	0.9481490	0.7021130	0.4012514	1.0164671
800	0.1065317	0.6255712	0.0456729	0.2728071	0.9149003	0.0854497	0.0125589	0.3686413	0.2431354	0.7045546	0.4703777	0.9686849	0.2762738	0.7544314	0.0350457	0.6948519	0.4358039	0.6559331	0.5736219	0.9375519	0.1041765	0.4639941	1.0110376	0.2779988	0.6632947	0.3679460	0.3549043	0.0339423	0.0754717	0.0258483	0.1722348	0.5450258	0.9398583	0.5594720	0.3085305	0.0053339	0.8991062	0.1619746	0.1978482	0.2162190	0.6196341	0.5838575	0.3818141	0.4963561	0.8715011	1.0526540	0.8759388	0.9185172	0.9540919	0.1082637	0.8317989	0.5056514	0.1428761	0.8305490	0.5914259	0.0541741	0.4525766	0.0452087	0.0009528	0.0778028	0.1672219	0.3222003	0.1534629	0.2240625	0.1855217	0.8671367	0.1944129	0.7479942	0.0555819	0.2170286	0.7248094	0.7478255	0.1666856	0.5306122	0.5436237	0.1327225	0.8694897	0.7619370	0.7751860	0.0010953	1.0131729	0.6029971	0.0125898	0.7987639	0.5305165	0.0859606	0.6372257	0.8188876	1.0210492	0.6845100	0.4706044	0.6333825	0.6511879	1.0381637	0.1384235	0.4128355	1.0587990	0.6918408	0.4261309	0.9716852
850	0.0770731	0.6773045	0.0361027	0.2557065	0.9189646	0.1062832	0.0098102	0.3359912	0.3143714	0.7321486	0.4814727	0.9066877	0.2525083	0.8078276	0.0409654	0.7446610	0.4164004	0.6583024	0.5428429	0.9256255	0.0717159	0.5267437	1.0618063	0.2383690	0.6689853	0.3755203	0.4016388	0.0282386	0.0569854	0.0206293	0.2033702	0.6293096	0.9187571	0.4853870	0.3420221	0.0109724	0.8886966	0.1977144	0.2137722	0.1924349	0.5695048	0.6233172	0.3511096	0.4889365	0.8716592	0.9421178	0.7684736	0.8330391	0.9694425	0.1402457	0.7947439	0.5174100	0.2101436	0.8209635	0.5275557	0.0631771	0.5552260	0.0280764	0.0015230	0.0708572	0.1657376	0.3223277	0.1467431	0.2587448	0.2557425	0.8667601	0.1577286	0.7400110	0.0678337	0.2282363	0.7549939	0.6955649	0.1584358	0.6513071	0.5484729	0.1123985	0.8319811	0.8899913	0.8738209	0.0000898	0.9616210	0.5834172	0.0058847	0.7455365	0.4548357	0.0548350	0.6169244	0.7872340	0.9015988	0.6699630	0.5475995	0.5821045	0.6349631	0.9476716	0.1406784	0.3564099	1.0533428	0.7094610	0.4370384	0.9221451
900	0.0705224	0.6398416	0.0326315	0.3064394	0.9343708	0.1254434	0.0051559	0.5237400	0.2768594	0.7068777	0.5144874	0.9695101	0.2690482	0.8114922	0.0397928	0.7720039	0.4208743	0.6951974	0.5479993	0.9501738	0.1004553	0.7249808	1.0496216	0.2702177	0.5959871	0.3420618	0.3596702	0.0284449	0.0639852	0.0229155	0.1702601	0.5842090	1.0252743	0.4840806	0.3601216	0.0072548	0.9462830	0.2177820	0.2252954	0.1610455	0.6419116	0.6094826	0.3242753	0.4599205	0.9401978	0.9115124	0.9038792	0.7963235	1.0966273	0.1432092	0.8637669	0.5568459	0.2623877	0.8331830	0.5926225	0.0553366	0.5588931	0.0351802	0.0008723	0.0583407	0.1843422	0.3150839	0.2122488	0.3180201	0.2917704	0.9329236	0.1761820	0.7139756	0.0524143	0.2491756	0.6390065	0.6842917	0.1334122	0.6494762	0.4893778	0.1207815	0.8341707	0.8527174	0.9294530	0.0014774	1.0395965	0.5748651	0.0186128	0.8470847	0.5168674	0.0806128	0.6248998	0.7676255	0.8565580	0.6708180	0.5504007	0.4871583	0.6047578	1.0386007	0.1523010	0.3021778	0.9843970	0.6662394	0.4386290	0.9824173
950	0.0801111	0.5816150	0.0321472	0.3152997	1.0270051	0.0949961	0.0022476	0.4689007	0.2923632	0.8107525	0.4970035	0.8605196	0.2993146	0.8469023	0.0428841	0.8134296	0.4247610	0.7051852	0.5713977	0.9089765	0.1214305	0.7196476	0.9574948	0.2621094	0.5500965	0.3886610	0.3656239	0.0284461	0.0699592	0.0219602	0.1585186	0.5645066	0.9511791	0.4628134	0.3453659	0.0043213	0.9985688	0.1617450	0.2236525	0.1886442	0.6899947	0.6223742	0.3638384	0.4815866	0.8311034	1.0118092	0.8545451	0.8137670	1.0540908	0.2044687	0.7918943	0.5080726	0.2620537	0.7429418	0.5200972	0.0458943	0.6402740	0.0425909	0.0030986	0.0481241	0.1351524	0.2658008	0.1687827	0.2471340	0.2384853	0.8925961	0.1928353	0.6429944	0.0441947	0.1994794	0.5989617	0.6905484	0.1407669	0.6956856	0.4772726	0.0898446	0.8646150	0.9125635	0.8999096	0.0018281	1.0426146	0.7378443	0.0469172	0.7741616	0.4733319	0.0654873	0.6511320	0.7327075	0.9759583	0.6735508	0.5016112	0.5195088	0.6191901	0.9162887	0.1477145	0.2779470	0.9573969	0.6299353	0.4415795	0.9396243
