cytr	cdd	-	[BPP, GEA, HIBSCS, SM]	Strong	
cytr	deoa	-	[BPP, GEA, HIBSCS, SM]	Strong	
cytr	deob	-	[BPP, GEA, HIBSCS, SM]	Strong	
cytr	deoc	-	[BPP, GEA, HIBSCS, SM]	Strong	
cytr	deod	-	[BPP, GEA, HIBSCS, SM]	Strong	
cytr	nupg	-	[BPP, HIBSCS]	Strong	
cytr	ppia	-	[BPP, GEA, HIBSCS, IC]	Strong	
cytr	rpoh	-	[BPP, GEA, HIBSCS]	Strong	
cytr	tsx	-	[BPP, GEA, HIBSCS, IC, IHBCE, SM]	Strong	
cytr	udp	-	[BPP, GEA, HIBSCS, SM]	Strong	
dan	ttda	+	[BPP, GEA, HIBSCS]	Strong	
dan	ttdb	+	[BPP, GEA, HIBSCS]	Strong	
dan	ttdt	+	[BPP, GEA, HIBSCS]	Strong	
dcur	dcta	+	[BPP, GEA]	Strong	
dcur	dcub	+	[BPP, GEA]	Strong	
dcur	dpib	+	[BPP, HIBSCS]	Strong	
dcur	frda	+	[BPP, GEA]	Strong	
dcur	frdb	+	[BPP, GEA]	Strong	
dcur	frdc	+	[BPP, GEA]	Strong	
dcur	frdd	+	[BPP, GEA]	Strong	
dcur	fumb	+	[BPP, GEA]	Strong	
dica	dicc	-	[BPP, GEA, IHBCE]	Strong	
dica	ydfw	-	[BPP, GEA, IHBCE]	Strong	
dica	ydfx	-	[BPP, GEA, IHBCE]	Strong	
dinj-yafq	cspe	-	[BPP, GEA, SM]	Strong	
dnaa	alda	-	[BPP, GEA]	Strong	
dnaa	dnan	+-	[BPP, SM]	Strong	
dnaa	guaa	-	[BPP, GEA, HIBSCS]	Strong	
dnaa	guab	-	[BPP, GEA, HIBSCS]	Strong	
dnaa	nrda	+	[BPP, HIBSCS, SM]	Strong	
dnaa	nrdb	+	[BPP, HIBSCS, SM]	Strong	
dnaa	pola	+	[BPP, GEA]	Strong	
dnaa	recf	+-	[BPP, SM]	Strong	
dnaa	yfae	+	[BPP, HIBSCS, SM]	Strong	
dnaa	yjev	-	[BPP, GEA]	Strong	
dpia	citc	+	[BPP, GEA, HIBSCS]	Strong	
dpia	citd	+	[BPP, GEA, HIBSCS]	Strong	
dpia	cite	+	[BPP, GEA, HIBSCS]	Strong	
dpia	citf	+	[BPP, GEA, HIBSCS]	Strong	
dpia	citg	+	[BPP, GEA, HIBSCS]	Strong	
dpia	citx	+	[BPP, GEA, HIBSCS]	Strong	
dpia	dpib	+	[BPP, GEA, HIBSCS]	Strong	
dpia	exut	+	[BPP, GEA]	Strong	
dpia	mdh	+	[BPP, GEA]	Strong	
evga	mdte	+	[BPP, GEA]	Strong	
evga	mdtf	+	[BPP, GEA]	Strong	
fnr	cysg	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	fnrs	+	[BPP, GEA, HIBSCS]	Strong	
fnr	grca	+-	[BPP, GEA, SM]	Strong	
fnr	hcp	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	hcr	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	hema	-	[BPP, GEA]	Strong	
fnr	hlye	+	[BPP, GEA]	Strong	
fnr	hmp	-	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	moea	-	[BPP, GEA]	Strong	
fnr	moeb	-	[BPP, GEA]	Strong	
fnr	narg	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	narh	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	nari	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	narj	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	nirb	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	nirc	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	nird	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	nrdd	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	nrdg	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	pdef	+	[BPP, GEA, HIBSCS]	Strong	
fnr	prfa	-	[BPP, GEA]	Strong	
fnr	prmc	-	[BPP, GEA]	Strong	
fnr	ydht	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	ydhu	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	ydhv	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	ydhw	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	ydhx	+	[BPP, GEA, HIBSCS, SM]	Strong	
fnr	ydhy	+	[BPP, GEA, HIBSCS, SM]	Strong	
fadr	fabb	+	[BPP, GEA, HIBSCS]	Strong	
fadr	fabd	+	[BPP, GEA, HIBSCS, SM]	Strong	
fadr	fabg	+	[BPP, GEA, HIBSCS, SM]	Strong	
fadr	fabh	+	[BPP, GEA, HIBSCS, SM]	Strong	
fadr	fadd	-	[BPP]	Strong	
fadr	fade	-	[BPP, GEA, HIBSCS]	Strong	
fadr	fadh	-	[BPP, GEA, HIBSCS]	Strong	
fadr	fadi	-	[BPP, GEA, HIBSCS]	Strong	
fadr	fadj	-	[BPP, GEA, HIBSCS]	Strong	
fadr	srod	-	[BPP]	Strong	
fear	feab	+	[BPP, GEA, HIBSCS, SM]	Strong	
fear	tyna	+	[BPP, GEA, HIBSCS, SM]	Strong	
fhla	fdhf	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hyca	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hycb	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hycc	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hycd	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hyce	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hycf	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hycg	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hych	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hyci	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hydn	+	[BPP, GEA]	Strong	
fhla	hypa	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hypb	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hypc	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hypd	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hype	+	[BPP, GEA, HIBSCS]	Strong	
fhla	hypf	+	[BPP, GEA]	Strong	
fis	adhe	+	[BPP, GEA, HIBSCS]	Strong	
fis	alat	+	[BPP, GEA]	Strong	
fis	alau	+	[BPP, GEA]	Strong	
fis	alav	+	[BPP, GEA]	Strong	
fis	bglb	-	[BPP]	Strong	
fis	bglf	-	[BPP]	Strong	
fis	bglg	-	[BPP]	Strong	
fis	cbpa	-	[BPP, GEA, HIBSCS, SM]	Strong	
fis	cbpm	-	[BPP, GEA, HIBSCS, SM]	Strong	
fis	dps	-	[BPP, GEA, HIBSCS]	Strong	
fis	dusb	-	[BPP, GEA, HIBSCS, SM]	Strong	
fis	fau	+	[BPP, GEA]	Strong	
fis	gltt	+	[BPP, GEA]	Strong	
fis	gltu	+	[BPP, GEA]	Strong	
fis	gltv	+	[BPP, GEA]	Strong	
fis	gltw	+	[BPP, GEA]	Strong	
fis	glyt	+	[BPP, GEA, HIBSCS]	Strong	
fis	gyra	-	[BPP, GEA, HIBSCS]	Strong	
fis	gyrb	-	[BPP, GEA, HIBSCS]	Strong	
fis	ilet	+	[BPP, GEA]	Strong	
fis	ileu	+	[BPP, GEA]	Strong	
fis	ilev	+	[BPP, GEA]	Strong	
fis	marb	+	[BPP, GEA, SM]	Strong	
fis	mazg	+	[BPP, GEA, SM]	Strong	
fis	ndh	+	[BPP, HIBSCS, SM]	Strong	
fis	nrda	+	[BPP, GEA, HIBSCS, SM]	Strong	
fis	nrdb	+	[BPP, GEA, HIBSCS, SM]	Strong	
fis	nrfa	-	[BPP, GEA]	Strong	
fis	nrfb	-	[BPP, GEA]	Strong	
fis	nrfc	-	[BPP, GEA]	Strong	
fis	nrfd	-	[BPP, GEA]	Strong	
fis	nrfe	-	[BPP, GEA]	Strong	
fis	nrff	-	[BPP, GEA]	Strong	
fis	nrfg	-	[BPP, GEA]	Strong	
fis	nuoa	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuob	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuoc	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuoe	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuof	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuog	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuoh	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuoi	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuoj	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuok	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuol	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuom	+	[BPP, GEA, HIBSCS]	Strong	
fis	nuon	+	[BPP, GEA, HIBSCS]	Strong	
fis	ogt	-	[BPP]	Strong	
fis	osme	-	[BPP]	Strong	
fis	prop	+	[BPP, HIBSCS, SM]	Strong	
fis	ptsg	+-	[BPP, GEA]	Strong	
fis	quea	+	[BPP, GEA]	Strong	
fis	rnpb	+	[BPP, GEA, HIBSCS]	Strong	
fis	rrfa	+	[BPP, GEA]	Strong	
fis	rrfb	+	[BPP, GEA]	Strong	
fis	rrfc	+	[BPP, GEA]	Strong	
fis	rrfd	+	[BPP, GEA]	Strong	
fis	rrfe	+	[BPP, GEA]	Strong	
fis	rrff	+	[BPP, GEA]	Strong	
fis	rrfg	+	[BPP, GEA]	Strong	
fis	rrfh	+	[BPP, GEA]	Strong	
fis	rrla	+	[BPP, GEA]	Strong	
fis	rrlb	+	[BPP, GEA]	Strong	
fis	rrlc	+	[BPP, GEA]	Strong	
fis	rrld	+	[BPP, GEA]	Strong	
fis	rrle	+	[BPP, GEA]	Strong	
fis	rrlg	+	[BPP, GEA]	Strong	
fis	rrlh	+	[BPP, GEA]	Strong	
fis	rrsa	+	[BPP, GEA]	Strong	
fis	rrsb	+	[BPP, GEA]	Strong	
fis	rrsc	+	[BPP, GEA]	Strong	
fis	rrsd	+	[BPP, GEA]	Strong	
fis	rrse	+	[BPP, GEA]	Strong	
fis	rrsg	+	[BPP, GEA]	Strong	
fis	rrsh	+	[BPP, GEA]	Strong	
fis	ssrs	+	[BPP, GEA]	Strong	
fis	thrt	+	[BPP, GEA, HIBSCS]	Strong	
fis	thru	+	[BPP, GEA, HIBSCS]	Strong	
fis	thrv	+	[BPP, GEA]	Strong	
fis	topa	-	[BPP, GEA, HIBSCS]	Strong	
fis	tufb	+	[BPP, GEA, HIBSCS]	Strong	
fis	tyru	+	[BPP, GEA, HIBSCS]	Strong	
fis	year	-	[BPP]	Strong	
fis	yfae	+	[BPP, GEA, HIBSCS, SM]	Strong	
fis	yoag	-	[BPP]	Strong	
flhdc	flgb	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flgc	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flgd	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flge	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flgf	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flgg	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flgh	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flgi	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flgj	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flha	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flhb	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flhe	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flia	+	[BPP, GEA, HIBSCS, SM]	Strong	
flhdc	flil	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flim	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flin	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flio	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flip	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	fliq	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	flir	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	glti	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	gltj	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	gltk	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	gltl	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	sroc	+	[BPP, GEA, HIBSCS]	Strong	
flhdc	tcyj	+	[BPP, GEA, HIBSCS, SM]	Strong	
flhdc	yecr	+	[BPP, GEA, HIBSCS]	Strong	
fliz	csge	-	[BPP, GEA]	Strong	
fliz	csgf	-	[BPP, GEA]	Strong	
fliz	csgg	-	[BPP, GEA]	Strong	
fliz	gadb	-	[BPP, GEA]	Strong	
fliz	gadc	-	[BPP, GEA]	Strong	
fliz	hdea	-	[BPP, GEA]	Strong	
fliz	hdeb	-	[BPP, GEA]	Strong	
fliz	mdte	-	[BPP, GEA, SM]	Strong	
fliz	mdtf	-	[BPP, GEA, SM]	Strong	
fliz	osmy	-	[BPP, GEA]	Strong	
fliz	pder	-	[BPP, GEA, SM]	Strong	
fliz	yhid	-	[BPP, GEA]	Strong	
fur	crl	-	[BPP, GEA]	Strong	
fur	ents	+-	[BPP, GEA, HIBSCS]	Strong	
fur	fepc	-	[BPP, GEA, HIBSCS]	Strong	
fur	fepd	-	[BPP, GEA, HIBSCS]	Strong	
fur	fepg	-	[BPP, GEA, HIBSCS]	Strong	
fur	fhua	-	[BPP, GEA, HIBSCS]	Strong	
fur	fhub	-	[BPP, GEA, HIBSCS]	Strong	
fur	fhuc	-	[BPP, GEA, HIBSCS]	Strong	
fur	fhud	-	[BPP, GEA, HIBSCS]	Strong	
fur	ftna	+	[BPP, GEA, HIBSCS]	Strong	
fur	gark	-	[BPP, HIBSCS]	Strong	
fur	garl	-	[BPP, HIBSCS]	Strong	
fur	garp	-	[BPP, HIBSCS]	Strong	
fur	garr	-	[BPP, HIBSCS]	Strong	
fur	gspc	-	[BPP, HIBSCS]	Strong	
fur	gspd	-	[BPP, HIBSCS]	Strong	
fur	gspe	-	[BPP, HIBSCS]	Strong	
fur	gspf	-	[BPP, HIBSCS]	Strong	
fur	gspg	-	[BPP, HIBSCS]	Strong	
fur	gsph	-	[BPP, HIBSCS]	Strong	
fur	gspi	-	[BPP, HIBSCS]	Strong	
fur	gspj	-	[BPP, HIBSCS]	Strong	
fur	gspk	-	[BPP, HIBSCS]	Strong	
fur	gspl	-	[BPP, HIBSCS]	Strong	
fur	gspm	-	[BPP, HIBSCS]	Strong	
fur	gspo	-	[BPP, HIBSCS]	Strong	
fur	noha	-	[BPP, GEA, HIBSCS]	Strong	
fur	oppa	-	[BPP, HIBSCS]	Strong	
fur	oppb	-	[BPP, HIBSCS]	Strong	
fur	oppc	-	[BPP, HIBSCS]	Strong	
fur	oppd	-	[BPP, HIBSCS]	Strong	
fur	oppf	-	[BPP, HIBSCS]	Strong	
fur	pyrc	-	[BPP, GEA, HIBSCS]	Strong	
fur	rnpb	-	[BPP, HIBSCS]	Strong	
fur	sufa	-	[BPP, GEA, HIBSCS, SM]	Strong	
fur	sufb	-	[BPP, GEA, HIBSCS, SM]	Strong	
fur	sufc	-	[BPP, GEA, HIBSCS, SM]	Strong	
fur	sufd	-	[BPP, GEA, HIBSCS, SM]	Strong	
fur	sufe	-	[BPP, GEA, HIBSCS, SM]	Strong	
fur	sufs	-	[BPP, GEA, HIBSCS, SM]	Strong	
fur	tfaq	-	[BPP, GEA, HIBSCS]	Strong	
fur	ydfn	-	[BPP, GEA, HIBSCS]	Strong	
gade	gadb	+	[BPP, GEA, HIBSCS]	Strong	
gade	gadc	+	[BPP, GEA, HIBSCS]	Strong	
gade	gltb	+	[BPP, GEA]	Strong	
gade	gltd	+	[BPP, GEA]	Strong	
gade	gltf	+	[BPP, GEA]	Strong	
gade	mdte	+	[BPP, GEA, HIBSCS]	Strong	
gade	mdtf	+	[BPP, GEA, HIBSCS]	Strong	
gade-rcsb	adic	+	[BPP]	Strong	
gade-rcsb	aslb	+	[BPP]	Strong	
gade-rcsb	cada	+	[BPP, GEA]	Strong	
gade-rcsb	cadb	+	[BPP, GEA]	Strong	
gade-rcsb	dctr	+	[BPP, GEA]	Strong	
gade-rcsb	gada	+	[BPP, GEA, HIBSCS, SM]	Strong	
gade-rcsb	slp	+	[BPP, GEA]	Strong	
gade-rcsb	yhim	+	[BPP]	Strong	
gadw	gada	+-	[BPP, GEA, HIBSCS]	Strong	
gadw	gadb	+-	[BPP, GEA, HIBSCS]	Strong	
gadw	gadc	+-	[BPP, GEA, HIBSCS]	Strong	
gadx	btub	-	[BPP, GEA, HIBSCS]	Strong	
gadx	gada	+	[BPP, GEA, HIBSCS]	Strong	
gadx	gadb	+	[BPP, GEA, HIBSCS]	Strong	
gadx	gadc	+	[BPP, GEA, HIBSCS]	Strong	
gadx	muri	-	[BPP, GEA, HIBSCS]	Strong	
galr	gale	+	[BPP, GEA, HIBSCS, SM]	Strong	
galr	galk	+	[BPP, GEA, HIBSCS, SM]	Strong	
galr	galm	+	[BPP, GEA, HIBSCS, SM]	Strong	
galr	galt	+	[BPP, GEA, HIBSCS, SM]	Strong	
gals	gale	+	[BPP, GEA, HIBSCS]	Strong	
gals	galk	+	[BPP, GEA, HIBSCS]	Strong	
gals	galm	+	[BPP, GEA, HIBSCS]	Strong	
gals	galt	+	[BPP, GEA, HIBSCS]	Strong	
glpr	glpa	-	[BPP, HIBSCS, SM]	Strong	
glpr	glpb	-	[BPP, HIBSCS, SM]	Strong	
glpr	glpc	-	[BPP, HIBSCS, SM]	Strong	
glpr	glpd	-	[BPP, GEA, HIBSCS, SM]	Strong	
glpr	glpf	-	[BPP, HIBSCS]	Strong	
glpr	glpk	-	[BPP, HIBSCS]	Strong	
glpr	glpq	-	[BPP, GEA, HIBSCS, SM]	Strong	
glpr	glpt	-	[BPP, GEA, HIBSCS, SM]	Strong	
glpr	glpx	-	[BPP, HIBSCS]	Strong	
glrr	glmy	+	[BPP, GEA, HIBSCS, SM]	Strong	
h-ns	bglb	-	[BPP, GEA]	Strong	
h-ns	bglf	-	[BPP, GEA]	Strong	
h-ns	bglg	-	[BPP, GEA]	Strong	
h-ns	cas1	-	[BPP, GEA]	Strong	
h-ns	cas2	-	[BPP, GEA]	Strong	
h-ns	casa	-	[BPP, GEA]	Strong	
h-ns	casb	-	[BPP, GEA]	Strong	
h-ns	casc	-	[BPP, GEA]	Strong	
h-ns	casd	-	[BPP, GEA]	Strong	
h-ns	case	-	[BPP, GEA]	Strong	
h-ns	chia	-	[BPP, GEA]	Strong	
h-ns	cyda	-	[BPP, GEA]	Strong	
h-ns	cydb	-	[BPP, GEA]	Strong	
h-ns	cysg	-	[BPP, GEA]	Strong	
h-ns	dctr	-	[BPP]	Strong	
h-ns	dps	-	[BPP, GEA, HIBSCS]	Strong	
h-ns	evgs	-	[BPP]	Strong	
h-ns	fau	-	[BPP, GEA]	Strong	
h-ns	fima	+	[BPP, GEA]	Strong	
h-ns	fimb	-	[BPP, GEA]	Strong	
h-ns	fimc	+	[BPP, GEA]	Strong	
h-ns	fimd	+	[BPP, GEA]	Strong	
h-ns	fime	-	[BPP, GEA]	Strong	
h-ns	fimf	+	[BPP, GEA]	Strong	
h-ns	fimg	+	[BPP, GEA]	Strong	
h-ns	fimh	+	[BPP, GEA]	Strong	
h-ns	fimi	+	[BPP, GEA]	Strong	
h-ns	ftna	-	[BPP, GEA]	Strong	
h-ns	gada	-	[BPP, GEA]	Strong	
h-ns	gale	-	[BPP]	Strong	
h-ns	galk	-	[BPP]	Strong	
h-ns	galm	-	[BPP]	Strong	
h-ns	galt	-	[BPP]	Strong	
h-ns	gltt	-	[BPP]	Strong	
h-ns	gspa	-	[BPP, GEA]	Strong	
h-ns	gspb	-	[BPP, GEA]	Strong	
h-ns	gspc	-	[BPP, GEA]	Strong	
h-ns	gspd	-	[BPP, GEA]	Strong	
h-ns	gspe	-	[BPP, GEA]	Strong	
h-ns	gspf	-	[BPP, GEA]	Strong	
h-ns	gspg	-	[BPP, GEA]	Strong	
h-ns	gsph	-	[BPP, GEA]	Strong	
h-ns	gspi	-	[BPP, GEA]	Strong	
h-ns	gspj	-	[BPP, GEA]	Strong	
h-ns	gspk	-	[BPP, GEA]	Strong	
h-ns	gspl	-	[BPP, GEA]	Strong	
h-ns	gspm	-	[BPP, GEA]	Strong	
h-ns	gspo	-	[BPP, GEA]	Strong	
h-ns	hcha	-	[BPP, GEA]	Strong	
h-ns	hdea	-	[BPP, GEA, HIBSCS]	Strong	
h-ns	hdeb	-	[BPP, GEA, HIBSCS]	Strong	
h-ns	hded	-	[BPP, GEA]	Strong	
h-ns	hlye	+-	[BPP, GEA]	Strong	
h-ns	laca	-	[BPP]	Strong	
h-ns	lacy	-	[BPP]	Strong	
h-ns	lacz	-	[BPP]	Strong	
h-ns	mdte	-	[BPP]	Strong	
h-ns	mdtf	-	[BPP]	Strong	
h-ns	nirb	-	[BPP, GEA]	Strong	
h-ns	nirc	-	[BPP, GEA]	Strong	
h-ns	nird	-	[BPP, GEA]	Strong	
h-ns	nrda	-	[BPP, GEA, HIBSCS, SM]	Strong	
h-ns	nrdb	-	[BPP, GEA, HIBSCS, SM]	Strong	
h-ns	nrdd	-	[BPP, GEA]	Strong	
h-ns	nrdg	-	[BPP, GEA]	Strong	
h-ns	rcsd	-	[BPP]	Strong	
h-ns	rrfb	-	[BPP]	Strong	
h-ns	rrlb	-	[BPP]	Strong	
h-ns	rrsb	-	[BPP]	Strong	
h-ns	slp	-	[BPP]	Strong	
h-ns	ssrs	-	[BPP, GEA]	Strong	
h-ns	ycie	-	[BPP, GEA, HIBSCS]	Strong	
h-ns	ycif	-	[BPP, GEA, HIBSCS]	Strong	
h-ns	ycig	-	[BPP, GEA, HIBSCS]	Strong	
h-ns	ydep	-	[BPP]	Strong	
h-ns	yfae	-	[BPP, GEA, HIBSCS, SM]	Strong	
h-ns	yhid	-	[BPP, GEA, HIBSCS]	Strong	
h-ns	yhim	-	[BPP]	Strong	
h-ns	yjjp	-	[BPP]	Strong	
hu	gale	-	[BPP, GEA]	Strong	
hu	galk	-	[BPP, GEA]	Strong	
hu	galm	-	[BPP, GEA]	Strong	
hu	galt	-	[BPP, GEA]	Strong	
hdfr	gltb	+	[BPP]	Strong	
hdfr	gltd	+	[BPP]	Strong	
hdfr	gltf	+	[BPP]	Strong	
hipab	rela	-	[BPP, GEA]	Strong	
hipb	fadh	-	[BPP, GEA, HIBSCS]	Strong	
hypt	cyda	+	[BPP, GEA]	Strong	
hypt	cydb	+	[BPP, GEA]	Strong	
hypt	meti	+	[BPP, GEA]	Strong	
hypt	metn	+	[BPP, GEA]	Strong	
hypt	metq	+	[BPP, GEA]	Strong	
ihf	acea	+	[BPP, GEA]	Strong	
ihf	aceb	+	[BPP, GEA]	Strong	
ihf	acek	+	[BPP, GEA]	Strong	
ihf	csge	+	[BPP, GEA]	Strong	
ihf	csgf	+	[BPP, GEA]	Strong	
ihf	csgg	+	[BPP, GEA]	Strong	
ihf	cysg	+	[BPP, GEA, HIBSCS]	Strong	
ihf	cysh	+	[BPP, GEA]	Strong	
ihf	cysi	+	[BPP, GEA]	Strong	
ihf	cysj	+	[BPP, GEA]	Strong	
ihf	dmsa	-	[BPP, GEA, HIBSCS]	Strong	
ihf	dmsb	-	[BPP, GEA, HIBSCS]	Strong	
ihf	dmsc	-	[BPP, GEA, HIBSCS]	Strong	
ihf	dusb	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	envz	-	[BPP, SM]	Strong	
ihf	fimb	+	[BPP, HIBSCS, SM]	Strong	
ihf	glmy	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	glnh	+	[BPP, HIBSCS, SM]	Strong	
ihf	glnp	+	[BPP, HIBSCS, SM]	Strong	
ihf	glnq	+	[BPP, HIBSCS, SM]	Strong	
ihf	glpq	-	[BPP, GEA, HIBSCS]	Strong	
ihf	glpt	-	[BPP, GEA, HIBSCS]	Strong	
ihf	gltb	+	[BPP, GEA]	Strong	
ihf	gltd	+	[BPP, GEA]	Strong	
ihf	gltf	+	[BPP, GEA]	Strong	
ihf	hyca	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hycb	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hycc	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hycd	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hyce	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hycf	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hycg	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hych	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hyci	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hypa	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hypb	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hypc	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hypd	+	[BPP, GEA, HIBSCS]	Strong	
ihf	hype	+	[BPP, GEA, HIBSCS]	Strong	
ihf	ilva	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	ilvd	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	ilve	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	ilvg_1	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	ilvg_2	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	ilvl	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	ilvm	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	ilvx	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	lyxk	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nark	+	[BPP, GEA]	Strong	
ihf	nirb	+	[BPP, GEA, HIBSCS]	Strong	
ihf	nirc	+	[BPP, GEA, HIBSCS]	Strong	
ihf	nird	+	[BPP, GEA, HIBSCS]	Strong	
ihf	norv	+	[BPP]	Strong	
ihf	norw	+	[BPP]	Strong	
ihf	nrfa	-	[BPP, GEA]	Strong	
ihf	nrfb	-	[BPP, GEA]	Strong	
ihf	nrfc	-	[BPP, GEA]	Strong	
ihf	nrfd	-	[BPP, GEA]	Strong	
ihf	nrfe	-	[BPP, GEA]	Strong	
ihf	nrff	-	[BPP, GEA]	Strong	
ihf	nrfg	-	[BPP, GEA]	Strong	
ihf	nuoa	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuob	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuoc	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuoe	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuof	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuog	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuoh	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuoi	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuoj	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuok	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuol	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuom	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	nuon	-	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	paaa	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	paab	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	paac	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	paad	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	paae	+	[BPP, GEA, HIBSCS, SM]	Strong	
